date,BNED,GNRC,GPI,IIPR,portfolio
2022-01-24,54.23252837375156,518.7740487335155,854.5920720419352,752.1490157840789,2179.747664933281
2022-01-25,54.42018418127319,500.8827881688564,837.96465165333,735.2224747105843,2128.4900987140436
2022-01-26,52.35597029853525,480.70753689381525,808.1977467622349,708.866536326741,2050.1277902813263
2022-01-27,51.04237964588383,465.84347036593226,794.5804628232911,694.1814093680014,2005.6477222031085
2022-01-28,53.01276562486096,483.4447003641937,797.8294989911793,722.5082463699913,2056.795211350225
2022-01-31,56.48439806401114,511.8676958711699,809.7744849025337,765.9066610401613,2144.033239877876
2022-02-01,56.109086448967886,522.0912733366894,815.8903176891471,765.9839511820495,2160.0746286568537
2022-02-02,55.264635315120536,511.75893440877076,816.2247772946652,763.5493117125742,2146.797658731131
2022-02-03,54.514012085034004,499.28762005366895,800.5529557789682,743.5698100344995,2097.9243979521707
2022-02-04,55.17080741135972,507.42660282320486,774.6084463795065,744.6905170918769,2081.896373705948
2022-02-07,55.358463218881354,507.49911046480435,769.1137528602835,719.6485111201314,2051.6198376641005
2022-02-08,57.51650500538012,515.5837125031406,805.9520894109004,720.0736069005161,2099.1259138199375
2022-02-09,57.61033290914093,533.8012574549972,838.7291307516566,755.163331317715,2185.3040524335097
2022-02-10,55.6399469301638,523.414537795879,793.1470645139285,739.7439480110382,2111.94549725101
2022-02-11,54.514012085034004,498.99758948727117,811.5423428174141,729.8894549203052,2094.9433993100242
2022-02-14,54.60783998879483,490.24229176414013,801.7474543701037,730.469130984466,2077.0667171075047
2022-02-15,56.95353758281522,501.57161076405094,843.5549050598438,747.6275424836249,2149.707595890335
2022-02-16,55.45229112264217,573.6079526930838,847.0906208896047,747.3570269870165,2223.507891692347
2022-02-17,54.514012085034004,548.8828469076785,858.7489271390865,721.8899252348865,2184.0357113666855
2022-02-18,52.262142394774436,534.3088109461931,863.049122067174,707.5912489855873,2157.211324393729
2022-02-22,50.57324012707974,512.0308380647687,844.6538437636884,699.3598488745042,2106.617770830041
2022-02-23,47.758403014255265,491.22114492573246,839.0158104135292,686.1045895406945,2064.0999478942113
2022-02-24,49.7287889932324,546.2544448996993,842.8382059051626,707.9390546240837,2146.760494422178
2022-02-25,50.47941222331893,573.8254756178821,880.3454616668151,736.2272465551296,2240.8775960631456
2022-02-28,51.41769126092709,571.8496423842977,869.2605147410784,728.3050070115991,2220.832855397902
2022-03-01,49.63496108947159,582.3088696850153,865.2469994748633,714.9338124649571,2212.1246427143074
2022-03-02,51.04237964588383,573.5535719618842,930.705522269085,735.2611197815282,2290.562593658381
2022-03-03,50.010272704514854,579.8436098706347,903.9965337712968,724.5177900590819,2258.3682064055283
2022-03-04,47.19543559169038,575.5112782850688,898.0240408156195,705.1952545870561,2225.9260092794348
2022-03-07,44.943565901430794,566.1940463395422,885.9834950169744,700.5964911447139,2197.717598402661
2022-03-08,36.49905456295737,554.9009811604311,910.5901659943645,705.9681560059371,2207.95835772369
2022-03-09,37.81264521560879,563.674405793962,907.580029544703,728.343652082543,2237.4107326368166
