date,CROX,GNRC,IIPR,portfolio
2021-10-18,460.7009947424972,1388.2386896560977,875.2518307943677,2724.1915151929625
2021-10-19,458.2872625679311,1367.0320519450427,895.2049982480153,2720.5243127609892
2021-10-20,437.4647957467411,1353.3865557584638,918.356504490056,2709.207855995261
2021-10-21,478.2408211636823,1393.2302364617915,932.9307490296741,2804.401806655148
2021-10-22,481.9740229386392,1389.1248158550716,943.906848488213,2815.005687281924
2021-10-25,500.897698901639,1388.5340650557555,963.6420411941182,2853.0738051515127
2021-10-26,496.39208515211845,1396.1838101865371,962.2971570801052,2854.873052418761
2021-10-27,488.79687261185046,1443.9431369754805,925.5527946522145,2858.292804239545
2021-10-28,503.761992451157,1487.1834094350825,950.4125134388706,2941.3579153251103
2021-10-29,519.5960696234092,1472.5337089984,956.1912984221336,2948.3210770439428
2021-11-01,539.8070497698415,1493.9175539220662,975.6721500713078,3009.3967537632157
2021-11-02,538.7450017201317,1428.2891421527775,968.0759420633682,2935.1100859362773
2021-11-03,557.733057624555,1339.150308772569,945.2152547401422,2842.0986211372665
2021-11-04,570.9924773224354,1335.1039271914137,972.8735060225055,2878.9699105363547
2021-11-05,579.8428286291776,1308.078745637173,997.3698963785594,2885.29147064491
2021-11-08,568.1603491898759,1324.8254581803683,1024.846427669074,2917.832235039318
2021-11-09,574.4682575467114,1298.9816880888425,1020.5576573764938,2894.0076030120476
2021-11-10,560.5651366496079,1300.7243759060493,987.338707411705,2848.6282199673624
2021-11-11,567.0339703062491,1329.1967797419222,1008.2004748245957,2904.431224872767
2021-11-12,581.1301819201168,1319.8634759554154,1015.9055586533115,2916.8992165288437
2021-11-15,571.2499479806233,1282.3235791519528,1040.2201174644215,2893.7936445969976
2021-11-16,580.7439513790816,1295.6736999388738,1031.3519810666364,2907.769632384592
2021-11-17,566.937424947867,1260.1127371907944,1018.5951037751474,2845.645265913809
2021-11-18,569.5764132561557,1246.6739226616507,1006.7830811987953,2823.0334171166014
2021-11-19,564.8133288484473,1282.58938997087,1000.4955025489751,2847.898221368292
2021-11-22,564.9420396237878,1299.5428743074176,976.435284794596,2840.9201987258016
2021-11-23,549.4941929925708,1278.3952756219273,950.3761471298818,2778.26561574438
2021-11-24,552.4228173760057,1291.0070931135788,977.9617773473627,2821.3916878369473
2021-11-26,540.8047178781277,1279.3404408464662,968.4394936001605,2788.584652324754
2021-11-29,542.6070124854427,1254.0282923927746,965.132055884801,2761.7673607630186
2021-11-30,527.8671487798588,1244.1633669684336,933.4395426962313,2705.4700584445236
2021-12-01,523.7477164638666,1191.9737697282885,909.6338333282259,2625.3553195203813
2021-12-02,534.7221147625216,1200.5095509221271,929.9141302331295,2665.1457959177783
2021-12-03,522.5891230557746,1138.779878102123,917.7023571406389,2579.0713582985363
2021-12-06,511.38937040838346,1083.0163917571751,932.8943827206854,2527.300144886244
2021-12-07,537.2646068199349,1058.6199340831984,965.8954137142795,2561.779954617413
2021-12-08,536.6531201451771,1086.856091680895,960.2256161048876,2583.73482793096
2021-12-09,520.4650269563549,1065.1768713575707,932.749084814373,2518.3909831282986
2021-12-10,510.7457183166672,1028.552485061989,927.7334345543983,2467.0316379330543
2021-12-13,504.9849658006727,1020.4006828741141,893.9693246140635,2419.3549732888505
2021-12-14,494.2358236357403,1008.0546762013797,860.6412757223084,2362.9317755594284
2021-12-15,487.0267925290007,1050.2022309404892,890.9527058175189,2428.1817292870087
2021-12-16,449.1472751860428,1033.8689718480816,867.3649711972558,2350.3812182313804
2021-12-17,438.07628242149895,1055.6958348032765,876.8873107210055,2370.659427945781
2021-12-20,423.1433279991508,1022.2909231872746,864.0940113439801,2309.5282625304053
2021-12-21,447.1197244450052,1028.4344070108593,887.9724533299631,2363.5265847858277
2021-12-22,449.8553072191827,1039.0967648919516,916.5393045715696,2405.491376682704
2021-12-23,397.5577767702524,1037.5609390040138,911.9235721573759,2347.042287931642
2021-12-27,411.39651772593226,1039.8941973487028,931.2225922616063,2382.5133073362413
2021-12-28,409.8517183305585,1028.3752778493777,950.2671597560106,2388.4941559359468
2021-12-29,418.2193182916367,1024.6833106934453,953.1747911786841,2396.077420163766
2021-12-30,413.1343832843168,1042.493356648226,954.4176042107196,2410.0453441432624
2021-12-31,412.6516564924063,1039.4217048723506,961.0338182785791,2413.107179643336
2022-01-03,425.1708787401884,1027.5778453926264,909.8220233995879,2362.570747532403
2022-01-04,425.2352586816121,980.8227228537867,874.1090808885988,2280.167062423998
2022-01-05,404.1231312315224,921.7808129396112,821.5082826464993,2147.412226817633
2022-01-06,414.132051392603,937.4348077623142,830.9756822709331,2182.5425414258502
2022-01-07,404.5415026357626,934.9537265139209,813.6126661314254,2153.1078952811085
2022-01-10,394.5647478916404,956.1604543608926,778.2286379212132,2128.9538401737464
2022-01-11,406.37593810628266,954.8608747111311,788.9754399928614,2150.2122528102755
2022-01-12,434.18215534673624,942.1900181939149,788.2078431457709,2164.580016686422
2022-01-13,405.08863392285014,916.612058921306,770.296487767508,2091.997180611664
2022-01-14,394.37165717487625,904.6205568097114,767.1894551874194,2066.181669172007
2022-01-18,379.9536195151504,871.0088734003573,752.5313784968656,2003.4938714123732
2022-01-19,365.3424911386604,860.5531971767005,728.7714616743813,1954.6671499897423
2022-01-20,342.97524947585003,839.1397876722932,711.6643483349353,1893.7793854830786
2022-01-21,328.71813711592995,800.8910620183851,687.5754614351265,1817.1846605694416
2022-01-24,341.5591854095702,845.283271495878,711.4450349500523,1898.2874918555005
2022-01-25,326.30440494136394,816.1315132543835,695.4344885350215,1837.870406730769
2022-01-26,305.03137674522185,783.2582232762159,670.5048259577644,1758.794425979202
2022-01-27,301.81306717913384,759.0388826789334,656.6144576673962,1717.4664075254634
2022-01-28,310.59906309820565,787.7181484440755,683.4083397927066,1781.7255513349878
2022-01-31,330.26293651130374,834.0301628154698,724.4581497008885,1888.751249027662
2022-02-01,333.60998140648564,850.6882717523594,724.5312727546986,1908.8295259135436
2022-02-02,333.4490561066799,833.8529556028584,722.2283706603318,1889.5303823698703
2022-02-03,318.0655403093797,813.5323539548605,703.3301050500954,1834.9279993143355
2022-02-04,320.99418924656806,826.7938711354758,704.3901383358792,1852.178198717923
2022-02-07,322.8286247170881,826.9120393225223,680.703344567205,1830.4440086068155
2022-02-08,332.38700805697005,840.084952896832,681.1054376983398,1853.5773986521417
2022-02-09,348.83257190398007,869.7684229120775,714.2962205066267,1932.8972153226844
2022-02-10,338.6305364723819,852.844413020354,699.711266869883,1891.186216362619
2022-02-11,316.0379895683421,813.0597713425911,690.3900575765219,1819.4878184874551
2022-02-14,314.52540469743354,798.7940499118723,690.9383968152771,1804.257851424583
2022-02-15,325.78948817874164,817.2538856915336,707.1682566151909,1850.2116304854662
2022-02-16,305.09575668664553,934.6288766694389,706.912353815129,1946.6369871712136
2022-02-17,264.19102049436384,894.3420877986658,682.8234669153202,1841.35657520835
2022-02-18,255.08322308318733,870.5954199495696,669.2986023409078,1794.9772453736648
2022-02-22,261.2945615278873,834.2959736343869,661.5126425182755,1757.1031776805496
2022-02-23,256.7567332539016,800.3889148253749,648.9746881758367,1706.1203362551132
2022-02-24,269.9839875348236,890.0594599793345,669.6275724182324,1829.6710199323904
2022-02-25,269.1150547556314,934.9832910946617,696.3848651283638,1900.4832109786569
2022-02-28,269.4690707722013,931.7639065509987,688.8913975209722,1890.124374844172
2022-03-01,256.7567332539016,948.805994493852,676.243786486092,1881.8065142338455
2022-03-02,266.0576459355957,934.5402730631332,695.4710221736528,1896.0689411723815
2022-03-03,247.90638194715953,944.7891774934378,685.309092979391,1878.0046524199884
2022-03-04,230.8493559791451,937.7300930260552,667.0322338851723,1835.6116828903728
2022-03-07,217.04280499417706,922.5487709515386,662.6823324965007,1802.2739084422165
2022-03-08,222.1599054184554,904.1479741974421,667.7632970936316,1794.071176709529
2022-03-09,235.48370505775952,919.1521791952642,684.431839439859,1839.0677236928827
2022-03-10,235.41934967008925,895.5530638421217,691.9618964624295,1822.9343099746407
2022-03-11,225.73223100111338,831.8445471026513,683.2255600464549,1740.8023381502194
2022-03-11,225.73223100111338,831.8445471026513,683.2255600464549,1740.8023381502194
