date,CROX,GNRC,IIPR,portfolio
2021-11-05,1170.6966499176983,853.9488103785696,1027.7446354158744,3052.3900957121423
2021-11-08,1147.1098772074733,864.8815455547947,1056.070234310239,3068.061657072507
2021-11-09,1159.845434924289,848.010040653213,1051.6255259730913,3059.4810015505936
2021-11-10,1131.7752260790626,849.1476621265767,1017.4238719889383,2998.3467601945777
2021-11-11,1144.8356704723276,867.7352400981478,1038.8940732785497,3051.464983849025
2021-11-12,1173.2957433292934,861.642216613691,1046.8418144576867,3081.779774400671
2021-11-15,1153.3477013953016,837.1351506366507,1071.8903826289,3062.373234660852
2021-11-16,1172.5160153058148,845.8504880258105,1062.7749638357666,3081.141467167392
2021-11-17,1144.640738466458,822.6352972812341,1049.6291739233557,3016.905209671048
2021-11-18,1149.968879960228,813.8621147324117,1037.4627265259091,3001.293721218549
2021-11-19,1140.3522343373263,837.3086861156384,1030.983999119219,3008.6449195721834
2021-11-22,1140.6121436784856,848.3763933310759,1006.1614330668439,2995.149970076405
2021-11-23,1109.4230227393452,834.5706818916102,979.3048479449265,2923.2985525758822
2021-11-24,1115.335960250724,842.8039762835821,1007.7434478987101,2965.883384433016
2021-11-26,1091.8791422110785,835.1876969280108,997.9500227490627,2925.016861888152
2021-11-29,1095.5178729873116,818.6632629844046,994.522323946686,2908.703459918402
2021-11-30,1065.7582534245485,812.2231685419723,961.865017774593,2839.846439741114
2021-12-01,1057.4411545074443,778.1523695007211,937.3437878806683,2772.9373118888334
2021-12-02,1079.598425841292,783.7247865482149,958.2489838731847,2821.5721962626913
2021-12-03,1055.1019704370087,743.4259919832942,945.6681992578685,2744.196161678172
2021-12-06,1032.4898577561319,707.0221048356528,961.300012477498,2700.8119750692827
2021-12-07,1084.7316353291922,691.0954042085598,995.3133313626192,2771.140370900371
2021-12-08,1083.4970659586845,709.5287284210308,989.4749432926371,2782.5007376723524
2021-12-09,1050.813466307877,695.3759460235896,961.1493443982724,2707.3387567297386
2021-12-10,1031.1903110503342,671.4666133630625,955.9889626848045,2658.645887098201
2021-12-13,1019.5593680334465,666.1448586741064,921.1846363837502,2606.8888630913034
2021-12-14,997.8569380466279,658.0850997611224,886.8699813401781,2542.8120191479284
2021-12-15,983.3020149416957,685.6001140406161,918.0959407596307,2586.9980697419423
2021-12-16,906.8236913055114,674.9373229428164,893.8007129845439,2475.561727232872
2021-12-17,884.471487965794,689.1865139396951,903.5941381341912,2477.2521400396804
2021-12-20,854.3220043912914,667.3788887469078,890.4106812019737,2412.111574340173
2021-12-21,902.7301191822493,671.3894864835124,915.0072451355111,2489.1268508012727
2021-12-22,908.2531926818887,678.3501873629078,944.4628546240658,2531.0662346688623
2021-12-23,802.66502283584,677.3475379287567,939.679143108661,2419.6917038732577
2021-12-27,830.6052770104867,678.8707937998709,959.5673295664064,2469.043400376764
2021-12-28,827.4863649165726,671.3509230437373,979.1918468855073,2478.029134845817
2021-12-29,844.3804720919403,668.9407080577971,982.2052084700142,2495.5263886197517
2021-12-30,834.11405311614,680.5675851499727,983.4858871434297,2498.1675254095426
2021-12-31,833.1393930867919,678.5622862816706,990.3036177283766,2502.005297096839
2022-01-03,858.4155765145538,670.8303166067743,937.5321229796999,2466.7780161010282
2022-01-04,858.5455311851334,640.3073540248271,900.7314446289098,2399.5843298388704
2022-01-05,815.9203992349746,601.7631959696707,846.5286031275925,2264.2121983322377
2022-01-06,836.1283505101262,611.9825075100574,856.2843612574335,2304.395219277617
2022-01-07,816.7651045937431,610.3628430395056,838.3925268494239,2265.520474482673
2022-01-10,796.6221306538814,624.2071179187463,801.9308516768908,2222.7601002495185
2022-01-11,820.468812705266,623.3587222436954,813.0049554999536,2256.832490448915
2022-01-12,876.609230395719,615.0868644119485,812.2139480840204,2303.910042891688
2022-01-13,817.869719293671,598.3888949893544,793.7571083789159,2210.0157226619413
2022-01-14,796.2322666421422,590.5605167150205,790.5554116953773,2177.34819505254
2022-01-18,767.1224204322777,568.6179194830206,775.4509367530367,2111.191276668335
2022-01-19,737.6227102106739,561.792190642838,750.9673738789184,2050.3822747324302
2022-01-20,692.46346218421,547.8129437243846,733.3392086095531,1973.6156145181476
2022-01-21,663.6785026507949,522.8431164700438,708.5166425571778,1895.0382616780166
2022-01-24,689.6044594314554,551.8235414609891,733.1132064907151,1974.5412073831596
2022-01-25,658.8052025040541,532.792483932005,716.61505181554,1908.2127382515991
2022-01-26,615.855183877446,511.3319296971931,690.926144307619,1818.113257882258
2022-01-27,609.3574503484584,495.5209193894252,676.6126767812113,1781.4910465190949
2022-01-28,627.0962628825946,514.2434694002089,704.2226022992555,1845.562334582059
2022-01-31,666.7974147447089,544.4772061838432,746.5226655417707,1957.797286470323
2022-02-01,673.5550576148561,555.3520962004056,746.5979995813834,1975.505153396645
2022-02-02,673.2301709384067,544.3615158645181,744.2249773335843,1961.8166641365092
2022-02-03,642.1710046698458,531.0956925819031,724.7511280937085,1898.0178253454576
2022-02-04,648.0839421812245,539.7531848114004,725.8434716680923,1913.6805986607174
2022-02-07,651.7876502927476,539.8303116909506,701.4352428335867,1893.0532048172847
2022-02-08,671.0859188738408,548.4299587607853,701.8495800514564,1921.3654576860827
2022-02-09,704.2893372069675,567.8080872477448,736.0512340356094,2008.1486584903218
2022-02-10,683.6915219200768,556.7596617521947,721.0220931328813,1961.4732768051526
2022-02-11,638.0774325465837,530.7871850637027,711.4170030822656,1880.2816206925522
2022-02-14,635.0234977879595,521.4741143580296,711.9820083793608,1868.4796205253497
2022-02-15,657.7655651394161,533.5251892877308,728.7061651733738,1919.9969196005209
2022-02-16,615.9851385480258,610.1507441207428,728.4424960347294,1954.5783787034982
2022-02-17,533.3989453945933,583.850478194163,703.6199299823542,1820.8693535711104
2022-02-18,515.0103595075583,568.3479754045953,689.6831326540099,1773.0414675661636
2022-02-22,527.5509852185044,544.650741662831,681.6600574352603,1753.8617843165957
2022-02-23,518.3891809426318,522.5153272319559,668.7402696416871,1709.6447778162747
2022-02-24,545.0948657467709,581.0546288104723,690.0221358322669,1816.17163038951
2022-02-25,543.3404776939443,610.3821247593932,717.5943943305048,1871.3169967838421
2022-02-28,544.0552283821329,608.2804172916533,709.8726552702059,1862.208300943992
2022-03-01,518.3891809426318,619.4059696667534,696.8398664172137,1834.635017026599
2022-03-02,537.1676308414061,610.0928989610803,716.6527188353464,1863.9132486378328
2022-03-03,500.52041373791593,616.7836557620503,706.1812873291849,1823.4853568291512
2022-03-04,466.0824260342816,612.1753247089326,687.347777426017,1765.6055281692313
2022-03-07,438.2071491949247,602.2645206867464,682.8654020690631,1723.337071950734
2022-03-08,448.538545506015,590.2520091968203,688.1011178221438,1726.8916725249792
2022-03-09,476.8036863571111,599.5843616223808,709.9103222900122,1786.2983702695042
