date,AAP,BAC,EPAM,FTNT,MPWR,NDAQ,TGT,portfolio
2021-12-20,279.4127061340476,15.335475334784237,186.37146210004917,534.6884043063193,252.50424927449302,560.5130686632735,481.9656008913152,2310.790966704282
2021-12-21,280.85632980907303,15.7014509189107,194.13705227784882,548.794487129259,256.71899989995546,571.0738845614644,483.9005934812528,2351.1827980777643
2021-12-22,284.7956660047753,15.733430571376722,197.58611302463194,563.2079311677767,260.6058643231996,576.6083975339563,478.77727576232286,2377.3146783880393
2021-12-23,283.9882350915057,15.78317412466739,198.351903541192,564.5991035184013,262.08658918118687,580.0533679520381,485.9674767943679,2390.829850203359
2021-12-27,289.3344944056133,15.861343733027093,208.4986324500841,594.7686851934598,270.278111895029,590.1058876296258,492.7619382625408,2461.60909356938
2021-12-28,291.3286450975678,15.882663955355584,204.07140545566241,592.0671548690016,263.39806943600126,592.2236951938447,494.5430021801549,2453.514636187588
2021-12-29,294.8765024667799,15.857791497683536,202.76717162022027,593.264214739759,263.5249988537522,592.9014091256806,501.16153072402807,2464.3536190279033
2021-12-30,290.5823693335797,15.822259609873957,201.36122310133257,582.005246601178,259.9183958759834,590.4729880619001,509.9349258917511,2450.0974084755985
2021-12-31,293.4695980160026,15.808047944392868,199.95826887576476,581.3905241700219,260.8861419071896,593.0143399042007,508.9014673866086,2453.428388204181
2022-01-03,289.6770453791526,16.40853235359844,192.10591722323292,538.8781632213357,261.6899690450587,571.6951115605877,510.022875505316,2380.477614288282
2022-01-04,290.00736905636126,17.051657207460995,185.07918718000045,521.1161801703794,259.78618916394066,557.3787117447533,514.9043149383575,2345.3236094612535
2022-01-05,289.2733205887039,16.763849869640804,175.83284592397433,490.9465984953209,243.54062774259089,550.6864536296313,503.228447734313,2270.2721439841753
2022-01-06,295.6350055270987,17.101400760751662,173.21539537313038,507.94832412258603,246.22706103035247,551.9289076278778,508.70359760467255,2300.75969204647
2022-01-07,291.27969857698906,17.4744835396721,166.52369753977507,509.0159921292205,235.16401240418605,546.4225734913845,507.4502313684479,2273.330689049675
2022-01-10,286.43503842685976,17.385654501174866,163.28403648863667,525.2735540938413,237.61776058767126,534.0263416056326,500.06209316012695,2264.0844788639433
2022-01-11,283.84141419739746,17.4851416077562,167.33736023368107,523.4132436719609,239.29944223012578,543.7400258607549,500.34794625279784,2275.4645740544743
2022-01-12,290.59459662991037,17.36078204350282,170.8402452286777,518.9323160371437,237.39566234900772,545.6601937908374,493.5754890366011,2274.359285115681
2022-01-13,295.23129940427793,17.32524879363981,161.71955474477008,498.04819271044016,229.30460188888458,528.6612463443735,496.56594438365744,2226.8560882700435
2022-01-14,293.12704704246323,17.023231152391958,162.44945025726372,505.5865400052604,231.721344458269,525.6115982814696,486.82503607238056,2222.3442472694983
2022-01-18,291.0594952372686,16.436957046614047,151.34847293151992,499.0026119813637,220.17706146364532,518.9475620892512,483.76863536373554,2180.740796113398
2022-01-19,286.69194232320024,16.50091498949266,147.76780021280766,496.8834684638721,218.91845098283628,511.4081723310605,492.190232077199,2170.3609813804687
2022-01-20,280.56270668848447,16.25574673427602,145.40162381937157,493.3731032283906,213.7306608933612,508.18910655692395,487.5286666780697,2145.0416145988775
2022-01-21,276.67227967810504,15.960832201661857,139.01204835620382,466.9403842602354,210.17165039530596,499.5766805117193,477.69980875322796,2086.0336841564595
2022-01-24,284.82013926506465,15.8293654426145,140.11885966928077,469.7227783288499,212.5989636917885,497.910682235391,485.0220015999602,2106.0227902329493
2022-01-25,281.60258690543316,16.14204523810674,133.38827253853918,441.5429976745252,198.24131799165227,494.09861138503487,472.04875965573865,2037.06459138903
2022-01-26,275.41217745380794,16.309043884963675,130.28920633928954,438.6311623744225,200.00759772792122,478.6245095134754,465.5182144226003,2004.7919117164806
2022-01-27,275.39995015747724,16.156258265641256,129.64905746590495,436.3179063770637,190.96994882930278,486.55922162684413,466.55163923057285,2001.603981952807
2022-01-28,279.2047300906579,16.298384454826145,134.94079536701236,456.4417229127108,196.1365974645816,493.1950358961588,478.62331339282935,2054.840579578777
2022-01-31,283.2297133635589,16.394319326063922,142.43119355661727,480.83616210753064,213.08019806024575,506.0430770698013,484.69214000333693,2126.7068034871545
2022-02-01,287.254715304088,16.67857306648713,144.8900926245962,488.8274549778293,214.8834995491302,508.6409158448146,482.0535168077102,2143.2287681746557
2022-02-02,289.5546977453337,16.660807803609053,142.07521955138705,501.28353235453307,219.19872856682625,514.9943385374713,478.491388972482,2162.2587135316426
2022-02-03,284.4286604385746,16.497361392095673,132.67333023475885,480.4479371477963,207.91356556348163,502.7110374302395,468.83846397194003,2093.5103561788865
2022-02-04,277.699951266351,17.154697911439317,135.7125653412691,508.4821334422207,211.5941959079668,504.3770357065678,470.64149844436037,2125.662078020175
2022-02-07,276.4153757817645,17.236419755142578,134.04038945626024,496.98052470380566,209.91782383683332,504.29232685095144,464.59467608582895,2103.4775364705865
2022-02-08,281.6270601657225,17.54554731529126,136.41853389403283,509.33949647321066,214.49217284580843,502.2310062194452,468.244753534622,2129.898570448133
2022-02-09,284.0493902407872,17.51001406542825,143.14014727375783,533.572208179718,223.59327838404502,507.2854879811427,476.35852660060834,2185.5090527254874
2022-02-10,272.488248214765,17.42829085967156,140.72012837422213,526.3250296046984,215.3858915102984,500.31083828936266,470.20175037653587,2142.860177229554
2022-02-11,272.7451707787335,17.026783387735517,127.4743332660804,501.9143979141013,224.3759479292032,486.72863933807685,465.188352825977,2095.4536254399077
2022-02-14,274.38452453318996,16.84912531074105,128.01577087828238,502.0438391455895,229.15125372264558,485.48618533983023,458.6138327860562,2094.544531716335
2022-02-15,272.32921869195405,16.980593431841836,138.36292573180262,521.5691257458578,253.45083771298835,494.2680290962675,457.53168187033856,2154.4924122810507
2022-02-16,272.07229612798557,16.94150794663527,134.72841050699077,518.2366804944662,257.84011023591535,493.1950358961588,458.92297062316135,2151.937011831313
2022-02-17,269.6499660529209,16.369446868391876,131.9165134692154,502.3512003611675,244.2545472153245,485.34503263840645,450.5090568644461,2100.3957634698727
2022-02-18,267.6802886212558,16.330362745238737,132.58658701791273,493.146655124334,241.85896223865103,484.38492712991257,451.3703228311531,2087.358105708458
2022-02-22,252.9505220885529,16.188236556053848,127.95294549222312,481.0949952031419,238.03024488370397,477.1279289483798,433.6149807108973,2026.9598538829528
2022-02-23,240.76545193236154,15.911088648371189,125.10815687264429,460.243256867993,228.14119250601746,474.92541252854454,419.3709173964179,1964.4654767523498
2022-02-24,245.67128589940026,15.49181455150364,114.35417067217105,511.9116349335459,240.6902594229775,480.5728993664617,423.0147608687705,2031.7068257148305
2022-02-25,251.49468978482477,15.996365451524865,114.39903942725405,525.6941640451302,244.02186211104814,487.71696676947437,439.9530140121214,2079.276101601378
2022-02-28,250.16116777965954,15.705005878361117,62.14575450718074,557.3195893191922,242.57288171138464,483.28366891999497,441.16762850290564,2052.355696618679
2022-03-01,246.11171124646913,15.090307079567598,63.18077124765336,546.4973742603123,230.88580513910546,480.008159300051,484.5843090595026,2066.358437332661
2022-03-02,255.7765956216943,15.335475334784237,73.33946820088195,557.788727390448,239.79654075848757,485.8815507819134,496.66413793688656,2124.5824960250957
2022-03-03,254.7978705540271,15.1712307599613,63.710240815518866,544.1032545187973,227.39554471347478,487.03925283763846,494.3232629349224,2086.54065713434
2022-03-04,252.77924660178323,14.621367066454852,59.38471937559966,542.6635046808407,218.81797259060264,484.3567052070089,494.8974627108404,2067.5209782331303
2022-03-07,246.28298673323877,13.689455558356455,52.28918448861124,471.34044815089635,201.74744257718748,475.4336656622426,466.05602125497415,1926.8392044255072
2022-03-08,245.3899087427704,13.778719091897628,55.86387318515525,447.8195151154787,208.59046328359975,465.9176641281619,461.13134835288906,1898.4914918999527
2022-03-09,250.65053964730714,14.65350199301181,59.35181410038162,464.9668251026441,221.1342367677534,476.2807973053112,477.00958962117824,1964.0473045375875
2022-03-10,250.69946750025792,14.521390982692404,56.46513732562508,463.8830139675975,216.32190922169553,470.09679232388714,474.3153660951369,1946.3030774168922
2022-03-11,249.67181457963994,14.399993884647701,59.86932018838216,451.54018532660467,209.27793173081602,465.55056369588766,457.0679414175109,1907.3777508234891
