date,CROX,XPEL,YETI,portfolio
2021-09-02,803.7292986940232,613.924591072168,1006.9835499843831,2424.6374397505742
2021-09-03,810.2254870070586,606.4984024785786,1011.5140698553387,2428.237959340976
2021-09-07,790.4469136611207,604.3653483080795,977.7868663715586,2372.599128340759
2021-09-08,805.9913642673124,599.9412359544517,972.8536336231847,2378.7862338449486
2021-09-09,820.8977963784738,632.1740545308826,1002.150995455364,2455.22284636472
2021-09-10,835.8622301710017,653.5045962358737,1004.5672727198735,2493.934099126749
2021-09-13,798.7991557778804,656.4276704695206,997.6204755844084,2452.8473018318095
2021-09-14,866.4291162510875,641.101281244453,1002.4530301134275,2509.9834276089678
2021-09-15,891.3698392386339,660.1407647663154,1020.1723967198315,2571.683000724781
2021-09-16,915.382535324318,663.6168530441657,1011.8161045134024,2590.8154928818863
2021-09-17,900.070091443592,678.8642402629187,997.016406268281,2575.9507379747915
2021-09-20,880.001509690822,633.12207860666,969.1285395070659,2482.252127804548
2021-09-21,884.351635793301,657.375694545298,976.6794059586584,2518.4067362972573
2021-09-22,903.2601839187431,656.4276704695206,986.5458714554059,2546.2337258436696
2021-09-23,945.4274062721065,649.2384878948756,995.606911197317,2590.272805364299
2021-09-24,906.5662797566273,639.7582471371018,966.2088711457833,2512.533398039512
2021-09-27,890.8478241063364,628.7769682593471,930.5687814942665,2450.19357385995
2021-09-28,873.6793264218859,608.552454642763,894.0225878685585,2376.2543689332074
2021-09-29,868.9231885498422,601.3632720681179,883.7534094943926,2354.0398701123527
2021-09-30,832.2081242449192,599.3092199039335,862.711661649288,2294.229005798141
2021-10-01,818.5777291238182,580.8227504262745,865.6313300105705,2265.0318095606635
2021-10-04,789.2288783524265,597.4131717523788,850.8316317654492,2237.4736818702545
2021-10-05,794.1590212685694,608.3154486238186,854.0533347847952,2256.527804677183
2021-10-06,802.2212549784972,586.5108948809388,861.3021665783241,2250.03431643776
2021-10-07,809.3554617865627,603.2593202196726,877.612038113764,2290.2268201199995
2021-10-08,756.3419250176852,598.2821938218414,853.5499436880224,2208.174062527549
2021-10-11,728.6171213245523,573.475563839,843.180087094502,2145.2727722580544
2021-10-12,754.5438728953272,557.517158563414,853.1472308106041,2165.208262269345
2021-10-13,768.3482730605273,561.9412709170417,859.9933497267148,2190.2828937042837
2021-10-14,792.4189708275778,564.074325087541,900.5666721266055,2257.0599680417245
2021-10-15,795.7250666654619,558.1491746139324,887.2771471718024,2241.151388451197
2021-10-18,830.2940687598285,570.1574795737791,892.0090234814671,2292.4605718150747
2021-10-19,825.9439426573495,571.5795156874451,905.6005830943338,2303.1240414391286
2021-10-20,788.4168548132972,607.6834325733004,902.6809147330513,2298.7812021196487
2021-10-21,861.9049851045093,608.552454642763,933.4884498555489,2403.945889602821
2021-10-22,868.6331801430101,605.9453884343752,936.7101528748951,2411.2887214522807
2021-10-25,902.7381687864456,601.8372841060066,951.0064600232436,2455.5819129156957
2021-10-26,894.6179333951516,593.0680614050657,946.274583713579,2433.9605785137965
2021-10-27,880.9295365926841,579.1637082936642,933.4884498555489,2393.581694741897
2021-10-28,907.9003184280541,595.2801175818796,957.9532571587089,2461.1336931686424
2021-10-29,936.4371456603164,599.6252279291926,989.9689309134612,2526.0313045029707
2021-11-01,972.8622015584074,627.4339341519958,1010.7086441005022,2611.0047798109053
2021-11-02,970.9481460733167,609.5794807248551,1023.3940997391777,2603.9217265373495
2021-11-03,1005.169138079485,615.6626352110934,1050.77857540362,2671.6103486941984
2021-11-04,1029.0658308024363,612.0285429206133,1074.6393133906524,2715.733687113702
2021-11-05,1045.0162931781927,592.5150473608622,1084.6064571067545,2722.1377976458093
2021-11-08,1023.9616828421943,561.151250853894,1056.4165556874757,2641.529489383564
2021-11-09,1035.3300123900062,593.700077455584,1068.4979420100237,2697.5280318556142
2021-11-10,1010.273286039727,588.5649470451232,1038.9992237391357,2637.837456823986
2021-11-11,1021.9316239943707,556.3321284686923,972.6522771844757,2550.916029647539
2021-11-12,1047.336360432848,559.1762006960245,987.2506189908879,2593.7631801197604
2021-11-15,1029.5298442533674,580.9807544389042,1027.8239413907786,2638.3345400830503
2021-11-16,1046.6403402564515,606.1823944533195,1050.6778971842655,2703.5006318940364
2021-11-17,1021.7576189502716,598.5191998407857,1033.9653127714073,2654.2421315624647
2021-11-18,1026.5137568223154,598.1241898092118,1045.2412733391186,2669.879219970646
2021-11-19,1017.9295079800901,597.2551677397491,1039.2005801778446,2654.3852558976837
2021-11-22,1018.1615147055555,604.523352320709,1005.0706638166463,2627.755530842911
2021-11-23,990.32070764969,578.4526902368311,966.9136186812653,2535.6870165677865
2021-11-24,995.5988606540311,589.2759651019562,973.8604158167306,2558.7352415727178
2021-11-26,974.6602536807654,569.5254635232609,975.2699108876944,2519.455628091721
2021-11-29,977.908347837283,572.2115317379635,960.3695344232184,2510.489413998465
2021-11-30,951.343577771478,567.9454233969652,927.8504695716931,2447.139470740136
2021-12-01,943.9193625565805,549.6959599382507,877.7127163331187,2371.32803882795
2021-12-02,963.6979359025183,517.3051373491902,895.3314047201679,2376.3344779718764
2021-12-03,941.8313020273904,516.8311253113015,861.7048794557425,2320.3673067944346
2021-12-06,921.6467169118879,522.9142797975396,861.3021665783241,2305.8631632877514
2021-12-07,968.2800687304629,535.0015867637012,911.5405980362533,2414.8222535304176
2021-12-08,967.1780367845015,539.5047011236438,936.7101528748951,2443.3928907830405
2021-12-09,938.0031910572089,532.7105285805726,912.4467020104443,2383.160421648226
2021-12-10,920.4866832845601,519.7541995449485,905.8019395330429,2346.0428223625513
2021-12-13,910.1043823199768,500.24070398519734,879.4242460621462,2289.76933236732
2021-12-14,890.7318207436035,513.9080510776546,886.0690085395478,2290.708880360806
2021-12-15,877.739444117533,532.9475345995169,887.8812164879299,2298.56819520498
2021-12-16,809.4714651492956,528.9974342837778,815.9969678687687,2154.465867301842
2021-12-17,789.5188867592585,530.4194703974439,823.0444432235885,2142.982800380291
2021-12-20,762.6061066052549,510.5899668124337,802.4054082559022,2075.601481673591
2021-12-21,805.8173592232132,532.6315265742578,832.2061611848541,2170.655046982325
2021-12-22,810.7475021393561,542.1907693383464,829.5885274816354,2182.526798959338
2021-12-23,716.4947699189773,541.2427452625691,840.0590622945103,2097.796577476057
2021-12-27,741.4354929065237,565.4173591948921,845.3950079203024,2152.247860021718
2021-12-28,738.6514122009371,554.1200722918784,818.715279791342,2111.4867642841573
2021-12-29,753.7318493561977,555.3051023866002,822.5410521268157,2131.578003869614
2021-12-30,744.5675837003087,555.2261003802854,829.3871710429262,2129.1808551235204
2021-12-31,743.6975584798129,539.425699117329,833.9176909138818,2117.0409485110235
2022-01-03,766.2602125313374,567.0764013275026,817.8091758171511,2151.145789675991
2022-01-04,766.37621589407,551.038994045602,811.063735120395,2128.478945060067
2022-01-05,728.3271129177202,524.8893299554092,761.9327640753661,2015.1492069484955
2022-01-06,746.3656358226666,542.348773350976,765.4565017527759,2054.1709109264184
2022-01-07,729.0811347754833,525.3633419932979,747.737135146372,2002.181611915153
2022-01-10,711.1006135519034,518.0951574123379,752.2676550173276,1981.463425981569
2022-01-11,732.3872306133674,533.3425446310908,755.0866451592555,2020.816420403714
2022-01-12,782.5006833139256,525.7583520248718,748.1398480237904,2056.3988833625876
2022-01-13,730.0671633587119,519.0431814881154,733.2394715593143,1982.3498164061416
2022-01-14,710.7526034637051,517.4631413618197,712.6004365916281,1940.8161814171528
2022-01-18,684.7678502115638,496.68561370103214,690.3505501142686,1871.8040140268645
2022-01-19,658.435086871224,489.8124391516462,699.7136245142434,1847.9611505371136
2022-01-20,618.1239183215852,479.77918434966887,675.3494954304381,1773.2525981016922
2022-01-21,592.4291734762758,468.00788540876647,669.8121933659369,1730.2492522509792
2022-01-24,615.5718443414642,459.8706787583439,694.679713546515,1770.122236646323
2022-01-25,588.0790473737968,459.79167675202916,677.2623815981749,1725.1331057240009
2022-01-26,549.739935990615,477.567128172855,631.0510789144284,1658.3581430778984
2022-01-27,543.9397678539764,447.9413758048119,606.485593391914,1598.3667370507023
2022-01-28,559.774226867,472.510999768709,626.7219154821821,1659.0071421178911
2022-01-31,595.2132541818623,492.6565113789783,660.247762527253,1748.1175280880939
2022-02-01,601.2454290439666,507.1138785345833,684.7125698304129,1793.0718774089628
2022-02-02,600.9554206371347,483.33427463383407,671.0203319981918,1755.3100272691606
2022-02-03,573.2306169440017,488.31140103166535,641.2195790692398,1702.761597044907
2022-02-04,578.5087699483429,494.7105635431626,661.2545447207988,1734.4738782123043
2022-02-07,581.814865786227,461.9247309225282,663.972856643372,1707.7124533521273
2022-02-08,599.0413651520439,489.49643112638705,675.148138991729,1763.68593527016
2022-02-09,628.6802243302676,476.54010209076284,690.8539412110415,1796.074267632072
2022-02-10,610.2936913371229,457.7376245878448,679.1752677659116,1747.2065836908791
2022-02-11,569.5765110179194,497.31762975155044,658.838267456289,1725.732408225759
2022-02-14,566.8504319936992,494.3155535115887,638.601945366021,1699.7679308713089
2022-02-15,587.1510204719347,536.186616858423,669.9128715852916,1793.2505089156493
2022-02-16,549.8559393533478,553.6460602539897,659.5430149917711,1763.0450145991085
2022-02-17,476.13580233667005,539.425699117329,626.3192026047639,1641.880704058763
2022-02-18,459.7213265099826,520.9392296396701,606.9889844886868,1587.6495406383394
2022-02-22,470.9156510136952,512.8810249955624,591.4845387080835,1575.281214717341
2022-02-23,462.7374139410347,496.9226197199765,575.1746671726436,1534.8347008336548
2022-02-24,486.5761049826197,523.9413058796317,585.9472366435823,1596.4646475058337
2022-02-25,485.0100595857273,556.4111304750071,616.1507024499525,1657.5718925106867
2022-02-28,485.64807808075756,573.5545658453146,619.7751183467169,1678.977762272789
2022-03-01,462.7374139410347,537.2136429405151,616.6540935467253,1616.605150428275
2022-03-02,479.4998998559205,516.1991092607833,640.0114404369849,1635.7104495536887
2022-03-03,446.7869515652783,496.68561370103214,620.9832569789717,1564.455822245282
2022-03-04,416.04606044109323,452.5234921710692,607.190340927396,1475.7598935395586
2022-03-07,391.16333913491326,445.0973035774798,581.2153603339176,1417.4760030463108
2022-03-08,400.3856064721688,446.44033768483104,591.9879298048563,1438.8138739618562
2022-03-09,424.39830255785296,459.39666672045524,609.0025488757782,1492.7975181540864
