date,BK,EXR,GOOG,IT,MPWR,MSI,SEE,TGT,portfolio
2022-01-03,44.231790960131775,1136.6736277351886,171.5006191437839,416.0939791842316,103.2003022073456,191.13047755953593,270.54722048820173,222.48186848349357,2555.8598857619127
2022-01-04,45.81176899485724,1148.9098659667463,170.72276601238184,417.9679429222805,102.44952578368444,189.25083016394527,272.0509491215151,224.6112470233798,2571.774895988791
2022-01-05,45.494262127275654,1128.9482587710716,162.72784771237932,391.86189346934276,96.04291090910888,185.18422240219218,271.48197742385753,219.51800733457708,2501.259380149805
2022-01-06,46.34094807439061,1128.4815625610179,162.6066738863514,395.7648999835768,97.10233526598644,184.16936984571927,270.83170633703054,221.90637388024987,2507.203869834323
2022-01-07,47.119598285941336,1080.7810010041603,161.96062994000815,386.9250398476146,92.73950100939959,180.49584569022093,267.0114412185021,221.35963122316198,2438.392688219009
2022-01-10,47.474901172896274,1081.092079067888,163.81601666549204,379.5584700141909,93.70716344980745,182.98297601788042,265.87349782318694,218.1367820684589,2432.6418862798014
2022-01-11,47.6790141809734,1089.128605210195,165.52246507271536,384.7150452334413,94.3703530032747,182.99726203602978,268.2713336975714,218.26147673064673,2450.9455551648475
2022-01-12,48.04187917249521,1097.6836475350228,167.44996155271417,389.8974932525435,93.61957657961354,183.56902992272518,270.1408165622509,215.30719956378218,2465.7096041411473
2022-01-13,48.117477012626324,1071.240904515681,164.4744853664155,376.37923141166567,90.42877837015355,179.31659487145674,275.42412961287596,216.61169417604904,2421.9932953369243
2022-01-14,48.07967809256076,1055.6863684135888,165.24938022291752,369.6330171710309,91.38184724179564,179.48098222839067,275.13964376404715,212.3625210783285,2397.01343821266
2022-01-18,47.56561742077673,1038.0579258103353,161.11656917328202,359.3456606518946,86.82923294725556,175.45011132272572,269.97824879054417,211.02925982054688,2349.372625937361
2022-01-19,44.78365055198137,1028.7251883261877,160.36176172488177,361.93041646148276,86.33288613482402,174.56388745638392,278.9599088825756,214.70292361566476,2350.3606231539816
2022-01-20,45.2977083230732,1013.0151131922312,157.82543783984332,360.2245076017398,84.28702435809724,170.7045469167276,276.7652904744826,212.66945839309264,2320.7890870992874
2022-01-21,43.226353029572124,1013.5335502602906,153.78897996829383,355.50729669704646,82.88348963225846,169.5181530888887,271.36002834010344,208.38191996844645,2298.1997709849
2022-01-24,44.52662311678155,1011.0448466360051,154.11997485308632,370.9512284354331,83.84072718577652,171.1762363388759,269.44992678747127,211.57600247763477,2316.6855658310647
2022-01-25,44.61733646396981,1013.4817302878232,149.8210674907699,358.76411425888347,78.17863252984827,167.2668620196247,267.417876151085,205.91682276892234,2285.464441970927
2022-01-26,44.54173862383869,1000.9344139925374,152.78178116378683,360.340816880342,78.87518426712285,162.62850818189096,267.0114412185021,203.06807230014178,2270.1819566281633
2022-01-27,44.12595630450198,986.8834482366174,152.64109715402785,358.22129818516277,75.31108855117007,159.44097037204764,270.54722048820173,203.5188722411976,2250.689951532927
2022-01-28,44.46813645994157,1020.9479202751414,157.56891932948577,371.6878933068242,77.34861296414493,162.32118430596185,275.8711832334115,208.78477060052472,2318.998620475436
2022-01-31,45.061246795575386,1027.5845160162105,160.41672791558565,379.8169613712472,84.03050722372974,165.7660122121394,276.03375100511823,211.43211045262515,2350.1418329922317
2022-02-01,46.14861767803219,1024.3180381181432,162.99383270241702,382.20782894292125,84.7416588941699,165.66595555830705,276.3588865485317,210.28109184741984,2352.7159102899423
2022-02-02,46.422361802383854,1072.2778577662616,175.00216319096717,388.2303147120909,86.44341666633527,169.8540599064739,277.4155615613096,208.72722261013627,2424.3729582159585
2022-02-03,46.20945099486242,1060.5082366302956,168.63507533889296,374.6991164712872,81.99298917515469,168.38893604971938,271.5632458063949,204.51642953870032,2376.5134800053074
2022-02-04,47.00026670950231,1044.5389825195405,169.06715664161158,380.78624479984273,83.4444860179664,168.36035310806326,261.5655603961703,205.30294813939406,2360.065998332091
2022-02-07,47.334841249992024,1035.6728621309846,164.24632300327062,381.05763311658126,82.78339035203685,169.10362955005257,258.2736327840308,202.66520696870452,2341.1375191556535
2022-02-08,48.376587144826146,1032.6138223517107,164.5714157688723,391.1511013978035,84.58733492756171,168.94639610755067,264.0040149585074,204.25744153291376,2358.5081141897463
2022-02-09,48.40700380324126,1064.604308774612,167.21944700025853,391.4612594740761,88.17645546356988,170.454399829468,265.10133966586994,207.7968266837919,2403.2210406948875
2022-02-10,48.26252902680775,1031.058352918609,163.8497121381341,376.23704933321164,84.93978266027487,158.56190042013787,261.64682877870763,205.1111215047658,2329.6672767806485
2022-02-11,47.39567456682226,1020.9997402476088,158.56252450006176,373.1741200092887,88.48510976118608,154.37379607197104,258.88325417627306,202.92418027513213,2304.798399608344
2022-02-14,46.74173091435821,1006.9488536061506,159.9456406760142,372.9543984117665,90.36830384315293,152.80861556138416,257.29825716042234,200.05624714288874,2287.122047316138
2022-02-15,47.319632920784464,996.4235447250966,161.27615728118278,383.8233013239139,99.95111062962307,159.2980338530525,261.72812816787706,199.58419192875454,2309.404100830285
2022-02-16,47.52494101404822,989.0610737971749,162.53160585693644,385.42587674522423,101.68206826811961,157.94726357363703,260.67145315509924,200.19109906212853,2305.035381472368
2022-02-17,43.608884714213765,978.5358440305827,156.40921784622884,370.26626972350203,96.32445286353179,154.30947627422682,273.71721451990317,196.52078672085702,2269.692146693046
2022-02-18,42.87129960214643,972.0547873213775,154.23287994000336,372.5020976972835,95.37972772004144,155.66738956271695,281.68284929374147,196.89648763690784,2271.2875187742184
2022-02-22,42.30860302423553,960.6481433360688,152.97388143436964,364.1920777948724,93.86983114456739,152.28689235964097,281.7234989883262,189.15126309856848,2237.1541911806494
2022-02-23,40.56728848931468,967.5439971683985,150.8253080203768,353.5558328801731,89.96997515220494,148.3989579729712,281.7234989883262,182.9377264648189,2215.522585136584
2022-02-24,39.9209504518005,983.772588484876,156.84070749396744,363.66223756132126,94.91883697895493,155.30289980347567,271.31940965215074,184.5272416476177,2250.2648720741645
2022-02-25,41.34289587474701,1006.7932354598248,159.02296194999306,370.317975882962,96.23269094706211,159.09077753631308,278.2283694132112,191.91603612952292,2302.9449431936364
2022-02-28,40.41521099862348,975.5286242237761,159.46214311247178,362.4086294160613,95.66126967446435,157.53988304387556,272.8231072788321,192.44587452378917,2256.284742271894
2022-03-01,38.460985656181194,992.2757317227747,158.60744698671473,354.7060287065131,91.05234317039981,154.52388650539825,268.59643823435283,211.38507250390404,2269.607933486239
2022-03-02,39.64720632744883,1004.4082508949359,159.2972301097509,367.0094916019087,94.56638924624177,159.1550973340573,269.2060596265951,216.6545281081032,2309.9442532490416
2022-03-03,39.81449504803979,1012.2892380053787,158.77293721380633,360.66391135654055,89.67592078775432,158.3546441033985,274.36748560673016,215.63339303880403,2309.5720251604525
2022-03-04,38.719518550633104,1041.5835826852012,156.1887469978241,348.7352490968035,86.29326138160303,159.34806763264734,268.88095508981365,215.8838701157439,2315.63325155027
2022-03-07,38.027555525496254,1038.2652848146668,149.50070796500833,332.8002468843998,79.56131111750761,154.73828583121232,247.9914615249774,203.30267406938825,2244.1875277326567
2022-03-08,38.57504377419959,1019.2887317826433,150.46298428286232,349.5106837277287,82.25993119641201,153.0373227160623,248.27594737380622,201.15443625193666,2242.565081105651
2022-03-09,39.67762298586395,1026.4438437062336,158.25043371341107,366.00143841377906,87.20670550002413,158.4475468427988,261.7687778624617,208.08083299855448,2305.8772020231268
2022-03-10,38.019952811238575,1017.6814423770742,156.85075119801834,363.2745005257368,85.3089114848917,158.87636730514166,261.1185067756348,206.90556045103986,2288.035992928776
2022-03-11,38.019952811238575,1018.8739346595187,154.24233198907424,361.6460917448183,82.5310418995453,158.49758062239366,263.2318257945584,199.38189935053586,2276.4246588716833
