no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1274,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2695.47,6.18,5.0,0.68,0.67,1.63,5.48,28.71,0.78%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-16.98%,87.20%,-0.86%,6.32%,5.88,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-1.82%,5.87%,20.14%,15.94%,65.43%,76.31%,1.94,3.1,4.11%,4.15%,0.44%,8.52%,13.07%,-10.31%,28.24%,-10.31%,89.10%,52.86,4.14%,1.20%,1.7,320.91,0.98,77.19,5.39%,314100,10/27/2021 4:30:00 PM,100.25,6/18/2014,77.5,0.40%,78.0,89,1.31,77.19,77.09,71.45,68.35,40.82,86.07,15.0,29.87,60.666666666666664,True
1610,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,244079.92,46.93,39.16,4.7,1.2,13.76,20.05,196.05,0.58%,26.20%,11.62,25.00%,8.96%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,442.57,0.20%,-3.14%,68.80%,-0.51%,0.83%,1.64,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.80%,3.10%,2.30%,0.02%,2.18%,20.58%,39.15%,49.45%,44.76%,0.64,14.53,2.96%,2.82%,0.40%,6.46%,26.88%,-3.73%,22.83%,-3.73%,77.66%,54.74,-0.92%,0.35%,2.2,2232.9,1.1,545.43,-0.57%,2450576,12/9/2021 4:30:00 PM,545.7,11/27/1985,545.43,0.00%,63.0,83,1.19,545.43,543.52,514.27,431.01,307.0,566.55,19.0,0.05,55.0,True
1645,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17924.47,146.31,93.5,40.64,16.3,4.57,41.86,,1.92%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.24,0.70%,-28.08%,95.90%,-1.23%,1.37%,2.35,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-0.56%,3.76%,14.43%,27.50%,77.47%,72.64%,0.77,3.86,2.27%,2.39%,1.23%,4.68%,22.38%,-2.79%,15.35%,-2.79%,82.37%,55.81,-0.35%,0.67%,2.3,591.09,0.96,172.5,0.32%,568499,10/28/2021 4:30:00 PM,178.24,7/22/1993,172.5,0.00%,59.0,91,1.39,172.5,170.71,165.22,141.3,94.59,177.45,37.0,3.33,62.333333333333336,True
1760,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2226.52,6.84,9.36,0.68,3.09,1.7,2.01,7.18,,0.00%,8.8,82.30%,-27.75%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.20%,-23.70%,84.00%,0.54%,2.78%,2.17,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,3.35%,5.86%,52.34%,52.69%,234.04%,230.91%,1.6,3.16,7.70%,5.11%,3.44%,9.91%,45.10%,-9.08%,40.53%,-9.08%,247.34%,54.94,3.87%,1.05%,2.1,381.18,1.0,60.16,4.95%,383007,10/27/2021 4:30:00 PM,70.38,2/21/2012,60.14,-0.03%,66.0,99,2.73,60.16,58.3,55.06,41.61,17.45,66.17,21.0,16.99,62.0,True
1774,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2791.27,25.47,18.01,0.85,2.17,3.77,11.48,29.98,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.08%,95.40%,1.31%,1.39%,2.7,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-3.14%,3.06%,22.24%,37.81%,67.13%,71.25%,1.04,11.24,3.90%,3.82%,-2.48%,7.94%,24.45%,-8.18%,31.49%,-8.18%,75.86%,50.83,3.39%,0.87%,2.3,44.03,1.05,300.46,4.29%,46420,11/4/2021 4:30:00 PM,345.67,6/20/2003,300.46,0.00%,59.0,89,1.31,300.46,308.42,279.69,241.82,170.86,327.24,14.0,15.05,54.0,True
1939,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1532.57,19.11,10.03,1.91,1.58,4.33,12.47,9.01,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.17,1.90%,-14.29%,94.10%,1.21%,1.00%,1.31,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,5.68%,-0.09%,33.29%,44.44%,152.30%,171.77%,1.97,1.82,4.03%,3.70%,1.11%,5.62%,34.35%,-11.87%,26.53%,-11.87%,175.67%,54.63,2.49%,1.33%,2.3,245.04,0.67,46.12,3.85%,163848,11/3/2021 8:30:00 AM,47.0,9/26/2016,46.12,0.00%,59.0,97,2.03,46.12,45.61,43.85,34.42,16.73,52.33,29.0,1.91,61.666666666666664,True
2216,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1757.6,6.03,6.81,0.46,1.21,1.29,11.11,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.42%,17.71%,14.86,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,2.11%,1.19%,23.72%,24.73%,61.70%,53.07%,1.42,1.53,3.00%,2.83%,1.98%,5.74%,24.30%,-1.86%,18.76%,-1.86%,104.11%,59.28,0.74%,0.19%,2.2,342.22,0.48,59.62,0.93%,163453,11/3/2021 4:30:00 PM,67.75,7/9/1999,59.62,0.00%,63.0,88,1.28,59.62,58.49,56.56,48.06,29.21,60.75,18.0,13.64,56.333333333333336,True
2271,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35848.96,48.72,31.86,3.44,7.49,9.65,17.7,58.58,0.56%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-29.47%,93.10%,0.34%,1.27%,2.2,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-2.83%,-3.04%,6.62%,19.32%,43.96%,45.23%,1.43,7.46,2.88%,2.64%,-1.98%,0.32%,13.84%,-6.68%,16.64%,-6.68%,73.02%,46.59,0.77%,0.71%,2.3,704.27,0.91,280.07,1.49%,643629,10/20/2021 4:30:00 PM,296.94,5/11/1971,280.07,0.00%,59.0,80,1.14,280.07,285.68,279.63,246.54,161.87,300.11,13.0,6.02,50.666666666666664,True
2376,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1483.28,3.3,6.96,,1.36,1.28,6.47,3.61,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-7.58%,90.10%,0.14%,3.13%,3.42,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,2.31%,-0.23%,21.30%,14.57%,63.50%,59.35%,1.56,1.49,4.05%,3.58%,1.58%,4.47%,12.25%,-9.19%,27.47%,-9.19%,79.33%,53.7,2.73%,1.29%,2.0,325.38,0.6,39.47,4.06%,194137,10/28/2021 4:30:00 PM,44.5,10/30/2014,39.47,0.00%,69.0,87,1.25,39.47,38.85,37.86,35.18,22.01,43.47,20.0,12.74,58.666666666666664,True
2587,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,28784.85,40.1,38.74,6.68,19.15,9.65,438.79,80.23,2.32%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.47%,96.00%,-2.75%,1.67%,3.35,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,2.85%,6.71%,20.40%,30.92%,88.87%,86.20%,0.32,4.99,2.12%,2.57%,4.40%,9.08%,27.32%,-0.92%,27.16%,-0.92%,102.45%,65.79,-0.59%,0.56%,2.1,653.1,1.26,215.73,-0.03%,822161,10/27/2021 4:30:00 PM,219.36,8/12/2004,215.73,0.00%,66.0,93,1.49,215.73,207.43,198.64,169.88,106.56,218.86,14.0,1.68,57.666666666666664,True
2589,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1772.92,82.51,14.85,4.13,1.7,25.2,9.27,12.45,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.06,1.20%,-18.62%,85.40%,1.61%,4.29%,4.55,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,6.41%,4.91%,49.47%,29.21%,100.43%,104.79%,1.87,0.68,5.59%,5.24%,4.34%,17.85%,30.80%,-3.55%,47.90%,-3.55%,110.91%,60.44,1.51%,0.65%,2.2,1196.16,0.8,14.11,2.17%,951048,11/2/2021 8:30:00 AM,15.5,4/9/1999,14.11,0.00%,63.0,95,1.59,14.11,13.56,12.05,10.81,6.69,14.63,19.0,9.85,59.0,True
3240,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2469.25,13.08,8.27,0.53,0.64,2.51,41.64,136.42,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,289.49%,,-0.70%,1.56%,2.5,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,-2.04%,-5.37%,22.59%,28.58%,88.70%,81.40%,2.0,2.28,4.18%,3.88%,-4.59%,1.80%,15.77%,-10.52%,26.32%,-10.52%,99.10%,46.07,2.73%,1.15%,2.1,265.29,0.88,55.29,3.91%,232375,12/2/2021 8:30:00 AM,68.14,5/26/2016,55.29,0.00%,66.0,93,1.46,55.29,57.7,54.53,47.83,28.19,61.79,18.0,23.24,59.0,True
4162,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,55799.31,36.78,19.64,1.89,2.36,3.13,41.77,47.57,1.40%,46.90%,2.1,150.60%,19.45%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.97,0.20%,-22.49%,92.00%,-1.63%,0.91%,1.8,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-0.78%,-4.55%,5.97%,16.15%,67.94%,65.64%,1.1,1.66,2.29%,2.07%,-1.09%,1.84%,10.90%,-4.90%,13.55%,-4.90%,70.17%,48.87,0.74%,0.87%,2.1,3505.86,0.64,77.17,1.62%,2261051,11/5/2021 8:30:00 AM,85.11,11/14/1967,77.17,0.00%,66.0,90,1.34,77.17,77.9,75.94,69.67,45.49,81.15,22.0,10.29,59.333333333333336,True
4633,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6542.5,5.21,9.4,1.04,1.48,5.05,10.78,4.74,0.87%,4.80%,14.11,206.00%,-41.90%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.74,0.90%,2.50%,99.11%,-4.35%,5.03%,3.43,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-0.33%,4.94%,22.51%,26.28%,92.28%,97.66%,1.73,2.76,3.53%,3.79%,1.78%,8.09%,17.81%,-6.32%,25.83%,-6.32%,101.90%,55.19,0.63%,1.45%,2.4,1273.68,0.91,73.47,2.08%,1162378,11/2/2021 8:30:00 AM,78.75,12/29/1972,73.47,0.00%,56.0,94,1.55,73.47,72.25,68.16,62.48,36.39,78.43,25.0,7.19,58.333333333333336,True
4651,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,11875.31,51.49,41.36,10.3,16.18,3.61,87.19,119.35,2.03%,103.50%,2.83,-13.60%,16.71%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.30%,-23.60%,94.10%,0.10%,1.60%,2.26,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,3.06%,8.19%,20.27%,34.81%,85.83%,82.95%,0.4,3.23,2.37%,2.39%,5.11%,9.41%,28.71%,-1.28%,24.41%,-1.28%,92.77%,67.43,-1.06%,0.43%,1.8,538.18,1.04,145.62,-0.63%,560780,11/2/2021 4:30:00 PM,150.8,6/21/1995,145.62,0.00%,75.0,93,1.45,145.62,139.18,133.64,113.45,75.54,147.63,15.0,3.56,61.0,True
4702,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,24748.05,,138.95,,6.51,,5.35,32.24,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.39,1.70%,0.00%,73.30%,2.49%,8.93%,5.77,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,5.57%,1.49%,29.33%,24.23%,58.24%,55.44%,1.29,5.35,6.15%,4.90%,6.20%,6.68%,25.56%,-10.59%,17.16%,-10.59%,73.38%,58.36,5.07%,1.72%,2.2,2325.96,1.14,114.22,6.88%,2653902,11/4/2021 4:30:00 PM,115.0,12/14/2005,114.22,0.00%,63.0,87,1.26,114.22,107.66,107.39,91.1,65.88,127.75,21.0,0.68,57.0,True
4875,MIME,Mimecast Limited,Technology,Software - Infrastructure,United Kingdom,5268.39,120.44,50.58,7.3,9.52,11.35,14.37,47.46,,0.00%,0.66,10.50%,13.35%,50.40%,16.50%,28.70%,66.70%,20.00%,65.98,62.33,1.30%,-28.66%,89.30%,4.81%,2.26%,1.18,4.70%,11.20%,6.40%,1.5,1.5,0.16,0.18,76.40%,9.30%,8.00%,-0.57%,-5.04%,19.60%,47.30%,44.81%,39.00%,1.48,2.05,0.55%,3.20%,0.34%,3.88%,34.15%,-7.57%,27.79%,-7.57%,103.42%,52.16,-0.08%,0.18%,2.1,1194.33,2.13,79.01,0.10%,2547012,11/2/2021 8:30:00 AM,82.83,11/19/2015,79.01,0.00%,66.0,75,1.08,79.01,78.78,76.4,59.07,38.84,85.48,21.0,4.83,54.0,True
5111,MXL,"MaxLinear, Inc.",Technology,Semiconductors,USA,5433.02,,22.9,,6.47,12.06,32.07,27.55,,,-0.16,-381.10%,17.50%,-11.20%,17.50%,9.80%,123.20%,46.70%,76.58,70.88,2.20%,-17.60%,87.50%,1.58%,3.01%,3.77,-1.10%,-2.60%,-11.20%,1.8,1.3,0.71,0.71,52.10%,0.80%,-1.30%,-0.39%,1.83%,39.94%,79.97%,108.19%,88.45%,1.97,3.63,6.09%,5.41%,2.79%,12.21%,50.93%,-5.13%,57.52%,-5.13%,136.20%,55.79,1.21%,2.04%,2.1,564.79,0.73,71.97,3.27%,411760,10/27/2021 4:30:00 PM,74.1,3/24/2010,71.97,0.00%,66.0,95,1.61,71.97,70.16,64.63,47.88,30.47,75.86,18.0,2.96,59.666666666666664,True
5153,NAVI,Navient Corporation,Financial,Credit Services,USA,3434.41,4.18,6.8,0.56,1.81,1.28,3.27,5.79,3.02%,12.50%,5.07,-17.50%,-30.01%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.46,0.10%,0.00%,88.50%,-7.52%,3.61%,2.57,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,-1.63%,6.60%,-4.42%,11.48%,129.11%,115.58%,1.74,0.72,4.18%,3.18%,2.96%,4.94%,11.21%,-4.34%,11.30%,-11.05%,133.41%,55.43,4.39%,1.35%,2.2,2101.19,0.81,21.17,5.80%,1694704,10/26/2021 4:30:00 PM,21.5,4/17/2014,21.17,0.00%,63.0,97,1.81,21.17,20.61,20.2,19.08,9.11,23.8,16.0,1.56,58.666666666666664,True
5351,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,5753.78,71.03,39.73,6.46,10.93,4.05,83.15,32.65,2.28%,135.30%,0.92,467.20%,11.69%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.04%,0.00%,87.30%,17.59%,1.32%,2.04,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,2.21%,5.48%,15.32%,27.15%,84.98%,81.18%,0.48,1.57,2.72%,2.50%,3.25%,5.62%,24.35%,-1.17%,21.43%,-1.17%,93.19%,61.06,-1.03%,0.64%,2.2,530.49,1.09,65.28,-0.40%,577772,11/2/2021 4:30:00 PM,68.77,4/23/2015,65.28,0.00%,63.0,93,1.45,65.28,63.39,62.01,52.63,33.79,66.55,41.0,5.35,65.66666666666667,True
5419,NVEE,"NV5 Global, Inc.",Industrials,Engineering & Construction,USA,1982.47,50.64,26.18,2.84,2.92,3.07,16.33,21.2,,0.00%,2.51,-12.90%,9.75%,7.00%,17.85%,33.60%,37.20%,9.20%,14.59,11.96,1.40%,-39.86%,65.10%,1.92%,1.93%,1.77,4.00%,6.80%,5.20%,2.6,2.6,0.25,0.28,50.30%,8.30%,5.30%,2.17%,13.43%,28.09%,39.25%,70.72%,61.21%,0.85,4.08,2.77%,3.39%,0.95%,11.40%,27.40%,-5.05%,28.04%,-5.05%,75.05%,60.32,0.47%,-0.43%,1.9,130.1,0.71,127.0,0.04%,91741,11/9/2021 4:30:00 PM,131.14,9/30/2013,127.0,0.00%,72.0,90,1.32,127.0,126.46,114.55,99.8,74.14,133.75,26.0,3.26,62.666666666666664,True
