date,ACN,AJG,AMD,ANTM,MSFT,TGT,UDR,portfolio
2022-01-26,281.39689388950444,791.4104805352692,16.557437065914105,133.9771751978447,573.7418432889925,298.9280483971103,194.90518874980216,2290.9170671244374
2022-01-27,284.3567863821206,771.5193181292015,15.344531042782773,136.2880919959204,579.7942676180879,299.5916522077486,191.12538586924327,2278.0200332451054
2022-01-28,292.45179454838006,798.4369201820324,15.739360995900226,138.24565529610283,596.0758697335252,307.3433617787371,197.39007387259065,2345.6830364072684
2022-01-31,301.6044910269899,816.003256566437,17.086868398737074,137.90167315248968,601.3354786414066,311.240400473538,198.92999158677853,2384.1021598463767
2022-02-01,301.46803358972915,810.3717125326718,17.465247008722294,137.24811185119006,597.0427091723917,309.54603394203207,197.21507199646834,2370.3569200932056
2022-02-02,306.62868622368387,811.6116724703359,18.35959738407398,138.89296584683882,606.1309644910185,307.25864777982457,202.84979062792777,2391.732324823703
2022-02-03,294.75488475188416,797.9719549776999,17.958785020633158,141.27893936733142,582.5207619170349,301.0601147421545,201.34486527850314,2336.890306055241
2022-02-04,296.41824936960376,807.4267483638454,18.485224577780397,139.5496572949856,591.5897205744978,302.21791600392,199.48996287837127,2355.1774790630043
2022-02-07,293.3986144469011,807.8400683430668,18.495693510589266,140.54094044620408,581.9406818581934,298.33500712809484,197.11008155140993,2337.6610872844594
2022-02-08,294.3454603769821,811.5083820201133,19.17767231305976,145.64748873339164,588.921234281435,300.6788692895773,194.94019446533412,2355.2193014798927
2022-02-09,303.26785564470947,829.2295749906862,19.86862644255745,146.35108466859234,601.7801870161195,305.8890507016208,199.5249552431345,2405.9113347074203
2022-02-10,292.0594208452456,820.4980520235952,18.80976263588341,143.09577966322144,584.7058284906644,301.93553600754495,192.84029210878475,2353.9446717749397
2022-02-11,280.7912436156952,804.1718337551858,16.92684263092832,140.06562573883997,570.5126326094485,298.7162309423581,193.40026340037753,2304.584672692833
2022-02-14,278.1895974511183,792.2888448079889,17.08985903338471,138.83355031552696,570.4352689312042,294.4944660708829,191.12538586924327,2282.4569724793496
2022-02-15,280.9874434830424,802.8285042781336,18.166668930000753,140.68479359734363,581.012494752851,293.7995732583474,191.65035144530407,2309.129829745023
2022-02-16,284.66388069485714,807.0651526989009,17.601344276265678,143.4022286740608,579.1368238810022,294.69297596258747,192.73530166372635,2319.2977078514004
2022-02-17,275.442929466057,793.0637604521547,16.805701959707402,141.13821636303902,562.1784813673154,289.29006208865025,189.79544904517223,2267.714600742096
2022-02-18,273.96722636402086,797.0936697941459,17.024054801883867,139.5433970012913,556.7641451029456,289.8431157535813,189.83045476070416,2264.066063578573
2022-02-22,273.9075099654943,794.2520751647075,17.296248195942535,138.8460613597849,556.3580890617566,278.4416934156514,191.02039542418484,2250.122072587522
2022-02-23,267.1261584405789,783.6606122911204,16.41535852907545,138.38324815354807,541.9521578181681,269.2950050242562,188.4655122211012,2205.298052477848
2022-02-24,269.69370326162056,797.817019302366,17.439822620619054,138.15809707255863,569.6424535099902,271.63486409766745,190.1104337311162,2254.496393595938
2022-02-25,275.1017338097853,823.0296962132002,18.10535007995731,141.8730851373192,574.9020624178715,282.5116006001872,196.13013512881477,2311.6536633871356
2022-02-28,269.5657321129037,817.2948617292124,18.44633948119256,141.29770116215298,577.7639284009468,283.2915536246576,192.03533421154322,2299.695450722609
2022-03-01,265.5822266199124,806.4968179551802,17.024054801883867,141.18825099694007,570.3386085917961,311.1711578690629,190.07544136635295,2301.876558201129
2022-03-02,271.5361650117999,820.3431163482613,17.689582261222125,144.93763250449666,580.4710670275336,318.9281039120148,195.25517915127807,2349.160846216606
2022-03-03,272.065048215315,821.0687594422827,16.747374885339696,146.6669145768425,572.2142794636449,317.4249335221158,196.97008539081955,2343.1573954963596
2022-03-04,267.9791605970382,828.6361689814827,16.213457030031222,149.11230362864694,560.4961311742829,317.79365039094574,203.16477531387176,2343.3956471162996
2022-03-07,260.1827083918515,801.0616523195026,15.396875706827114,142.13575980795179,539.3223828698254,299.27339588692985,201.58985188415193,2258.9626268670404
2022-03-08,257.2825062662019,778.1519728206368,15.782732614973565,142.61733480901017,533.4053302248585,296.1110645022377,198.0200432444786,2221.3709844823975
2022-03-09,263.93593870552036,808.2662798562745,16.608286983148677,145.52552752392083,557.8663562259404,306.3071245644532,200.4349169362032,2298.944430795461
2022-03-10,264.0212180959183,803.6013636039949,15.921820517164583,147.9740467225724,552.2393436103941,304.5770548150148,200.5399073812616,2288.8747547463204
2022-03-11,265.7784004556996,796.2412467677302,15.597282459061573,145.4911340811248,541.5654574493392,293.5017867824766,198.23002413459542,2256.4053321300275
