date,CARR,CRL,EXR,INTU,TGT,portfolio
2021-09-30,1160.0165365564046,77.99662511394443,782.2759537865035,432.4656753579848,118.88468498190196,2571.639475796739
2021-10-01,1175.7045709140666,78.75642244803508,786.6997601109583,436.0407130133622,118.7027996961689,2595.904266182591
2021-10-04,1172.791164752652,75.31086234805771,783.7194642404916,421.11510000511254,117.38804101724048,2570.3246323635544
2021-10-05,1183.7727028694358,75.85897519710636,781.8102222496552,427.52784280412504,118.25588978492127,2587.2256329052434
2021-10-06,1179.066292562137,77.07995054213794,794.1038623058799,428.53786181083126,117.87652858947266,2596.664495810459
2021-10-07,1195.6507000923714,78.73374279149053,802.9515464298568,431.58778178606866,119.43034883019493,2628.354119929982
2021-10-08,1154.1896382999957,77.33321632016815,796.6184981145655,426.28250908467845,118.95224967988855,2573.3761114992963
2021-10-11,1148.586682952965,77.06861071386567,802.7187521364997,421.69961037327437,118.85871392708748,2568.9323701036924
2021-10-12,1127.295865115432,77.11963994109091,822.6493601560701,423.01591124347874,119.64860957485585,2569.729386030928
2021-10-13,1136.9328005065674,76.13681252571638,837.0850364964883,429.34851560134535,123.03164712155319,2602.5348122516707
2021-10-14,1188.0308836236584,76.70571890524396,855.4323288309356,436.44361221410475,125.806682297309,2682.419225871252
2021-10-15,1197.4437042382556,76.27101010688769,852.0329746423994,443.1694049946558,127.68788965947576,2696.604983641674
2021-10-18,1209.7699310142673,78.24989089197464,857.6209668588407,453.12182448450096,131.8140589730878,2730.5766722226713
2021-10-19,1209.545902171309,77.96826977529413,854.3148161577277,459.7353057410471,131.05533658219062,2732.619630427569
2021-10-20,1210.6664760539993,79.65230348936265,861.4395223155806,457.91340683548617,130.86825708549466,2740.5399657799235
2021-10-21,1217.3899193501402,78.85470288238469,862.0448446583626,464.1898063870167,132.10507063560445,2754.5843439135087
2021-10-22,1225.0097358188532,79.49731814568204,865.8167268963239,474.18229509743475,132.9988984491935,2777.504974407487
2021-10-25,1223.664961226045,80.10402779809695,877.6447068907673,483.62102423687486,135.29583447464293,2800.330554626427
2021-10-26,1204.1671475343965,81.23994289514721,872.1032449429706,488.4768056205773,134.45397274396421,2780.4411137370557
2021-10-27,1191.3926052717288,81.28530797620594,856.1774564048526,492.1046149789369,133.31590513980598,2754.2758897715303
2021-10-28,1222.3903084344852,82.93153841738713,901.5335326480786,493.93455715521264,134.18895610954343,2834.978892764707
2021-10-29,1173.198232120927,84.80268506591784,919.0891671399643,502.4261911679895,134.9164812702881,2814.4327567650867
2021-11-01,1171.8504498528202,83.21315376609803,917.7387886983323,488.63732772453716,134.03304986971864,2795.472769911506
2021-11-02,1177.0168626136497,81.64063797665627,940.8358851380149,496.3263512175147,135.24907059378927,2831.068807539625
2021-11-03,1167.3581000932043,73.29796207815393,928.6353770941464,499.9220365373489,135.32701572260788,2804.5404915254617
2021-11-04,1189.820278559184,71.67818931361818,926.120812760528,502.17738926350177,135.34261433768415,2825.1392842345163
2021-11-05,1185.7771036220238,70.92028387356278,906.1902047409576,493.597475450197,132.1362518835694,2788.621319570311
2021-11-08,1198.1312588115227,70.66134241342681,919.368563177033,493.8061590897782,131.64776431133723,2813.615087803098
2021-11-09,1231.1506353764391,72.47390379453051,920.6724828250874,491.8237380802574,132.59876040989332,2848.719520486208
2021-11-10,1227.1074604392788,73.25827267920096,918.0647150040456,484.7607164616898,132.02192330472917,2835.2130878889443
2021-11-11,1224.1873514586275,73.72322294227315,923.8389712451996,487.0802682205599,133.04047611017805,2841.870289976838
2021-11-12,1260.576011826651,72.93885405760271,921.836668717074,503.2288016877888,135.12434560192946,2893.7046818910458
2021-11-15,1251.1419656178034,72.67991836543636,931.010279146764,502.5465950070428,137.36412133350564,2894.742879470552
2021-11-16,1263.7206652517402,74.60209424119232,925.6550812236798,518.2937986922052,138.90760109886486,2921.179240507682
2021-11-17,1260.576011826651,74.29779923593686,937.2502669247662,509.7058416081858,132.3426138895784,2914.1725334851185
2021-11-18,1280.791972446033,73.24126293679254,946.7498751352366,504.7939044624809,131.43008691652292,2937.007101897066
2021-11-19,1283.7120814266843,71.79915517248195,941.3946772121524,555.6794114177574,130.72613548245602,2983.311460711532
2021-11-22,1267.0900349884273,70.84846111585861,930.8705453906962,531.0312497113705,127.52968198463971,2927.3699731909924
2021-11-23,1232.498331710966,69.92800852395123,933.1523869060246,538.2547443895643,129.9335388449869,2903.767010375493
2021-11-24,1250.9172493062056,71.35121465181815,951.4531489718273,548.9856445870645,129.71452693750985,2952.4217844544255
2021-11-26,1243.9540513219738,70.92973180779981,925.7016114923243,535.2689744027106,128.57257566177012,2904.4269446865787
2021-11-29,1257.431272467982,70.93540172193595,945.5391589746056,557.5414285882249,129.92311046759218,2961.3703722203404
2021-11-30,1215.651654894691,69.15119567948256,931.3362769275444,523.5428665872594,127.14902623199728,2866.8310203209744
2021-12-01,1203.9713908392455,68.25909265825587,929.1941691682839,532.8451543905503,125.35003923382628,2859.619846290162
2021-12-02,1247.098704747063,69.16820542189097,956.5289508578429,539.4505923763817,128.01462151122954,2940.2610749144083
2021-12-03,1260.576011826651,67.5465465312896,938.2281173169731,520.0595418357638,129.0940185047884,2915.504236015466
2021-12-06,1254.5112494209104,66.41251756030496,955.5044272468573,517.9567169871896,126.69537183759167,2921.0802830528537
2021-12-07,1272.2563618156767,69.31752085143545,971.8493455781119,540.397687503045,128.08241795093602,2981.9033336992047
2021-12-08,1267.7638401889005,69.16820542189097,974.9227734609348,540.2050904048933,124.93810634009341,2976.9980158167127
2021-12-09,1257.6559887795795,67.48417170782244,957.0411411882687,534.1453687193251,123.87435590817354,2940.2010263031693
2021-12-10,1246.8740743690453,67.61458550092325,971.8960187968905,544.129863203362,124.19764359850423,2954.7121854687257
2021-12-13,1233.8460280454929,68.23641300171131,991.1746312549003,536.7378031504936,122.10665404218676,2952.1015294947847
2021-12-14,1202.8482389491564,66.82454670211666,982.5556673454591,513.2534144367323,122.68545695642302,2888.167324389887
2021-12-15,1202.8482389491564,68.59363489619689,1004.3371937011593,519.6822928215079,123.39983676788466,2918.861197135905
2021-12-16,1210.036153244986,68.20806343103062,1004.3371937011593,508.8229945585733,117.21029511809016,2908.61470005384
2021-12-17,1173.8720373214005,68.59930481033302,1007.8034485524473,497.8352491858707,116.44377341965482,2864.553813289707
2021-12-20,1143.5482252926975,67.69397006679881,1010.8482149333862,485.2824500828096,114.2954237921194,2821.6682841678116
2021-12-21,1170.9521002079089,68.23641300171131,1010.5202873257957,498.47733760171013,114.75429637076925,2862.940434507895
2021-12-22,1183.1165999864343,69.84862395807568,1026.0718324128798,506.9769658408681,113.53933047107878,2899.5533526693366
2021-12-23,1189.8746745152994,69.78058498844202,1021.1534186244916,510.22757522930556,115.24444609050956,2906.2806994480484
2021-12-27,1205.8688042847823,70.94107163607208,1038.7191311008303,523.9201156015152,116.85571430448147,2956.304836927681
2021-12-28,1204.7424728522346,70.3022343928756,1042.466497390796,521.520327312832,117.27808356670286,2956.309615515441
2021-12-29,1210.5995337952097,70.57818559542,1055.9100998006656,520.1157466420998,118.84763028000204,2976.0511961133975
2021-12-30,1206.3193540445172,71.04313585849219,1056.6127711847596,516.3675334446868,120.92819145892476,2971.2709859913803
2021-12-31,1221.863019987845,71.21323905054597,1062.0463772563894,516.2551238320148,120.68311260350772,2992.060872730303
2022-01-03,1183.1165999864343,68.44053567858191,1026.914952303712,506.824487007623,120.94904821371424,2906.245623190066
2022-01-04,1212.4016469005699,65.730207130085,1037.9696435478238,496.27019545551224,122.10665404218676,2934.4783470761777
2022-01-05,1179.7375197552117,63.37710047607367,1019.9355549571562,476.5098901270196,119.33778799083612,2858.897853306297
2022-01-06,1205.1930226119696,63.11627288987207,1019.5139235366731,470.6428145839366,120.6361889007783,2879.10222252323
2022-01-07,1167.7982518897638,62.122105646225265,976.4193898897355,456.0585010933945,120.33896016729376,2782.737208686413
2022-01-10,1178.6111883226642,63.14840048065365,976.7004298533462,458.17182142936474,118.58690486294599,2795.2187449489747
2022-01-11,1183.5671497461692,67.65428066784584,983.9609386385796,465.02601227535024,118.65469331155867,2818.8630746395033
2022-01-12,1193.9295364193345,68.01527481446269,991.6898950132089,463.85287181500195,117.04864328183103,2834.536221343839
2022-01-13,1175.907975697834,66.50135006041754,967.8004974553614,444.2946291410509,117.75781290014221,2772.262265254806
2022-01-14,1151.1282545138886,67.0986060106258,953.7479274742903,442.5830799861498,115.44781143634765,2730.0056794213024
2022-01-18,1118.4642133021105,64.30511487615244,937.8217100857701,432.1611590904972,114.72300324749125,2667.4752006020217
2022-01-19,1099.091003301405,63.63414427420477,929.3901538021141,438.21180757434456,116.72013740725608,2647.0472463593246
2022-01-20,1081.9704561657948,62.76850469759314,915.1970638392378,437.6252373441704,115.61467346575725,2613.175935512553
2022-01-21,1076.789262829212,61.36230831213463,915.6654399535665,424.7123056992892,113.28381524717321,2591.8131320413754
2022-01-24,1073.635500444647,62.38860314656301,913.417048769614,429.6380243027432,115.02023198097578,2594.0994086445435
2022-01-25,1063.4983456845594,60.075185891504645,915.6186237846538,414.6198155926065,111.94370082765208,2565.755671780976
2022-01-26,1051.3337599724541,58.75782200615871,904.2828925769313,407.7816867658837,110.39501886023618,2532.551180181664
2022-01-27,1038.2681606744588,59.01486580428981,891.5887062450009,415.6081570038497,110.64008972455943,2515.1199794521585
2022-01-28,1046.377884482529,60.808525548949845,922.3638688115786,429.7505320040826,113.50281916355651,2572.8036300106965
2022-01-31,1074.086050204382,62.32623409106549,928.3596262854969,446.15081003581685,114.94200716387455,2625.8647277806363
2022-02-01,1059.8940335402592,63.40922806685525,925.4085637174505,450.65067669039104,114.31627255581508,2613.6787745707716
2022-02-02,1070.2564202134245,64.84377402299445,968.737321159086,451.8318604214541,113.4715340313723,2669.1409098483314
2022-02-03,1041.6472409056814,63.70407513787369,958.1041898603902,430.36927531711575,111.182397313461,2605.007178534522
2022-02-04,1032.6364175781412,63.43946953157119,943.676947577883,437.1431315446209,111.60997676883287,2588.5059430010488
2022-02-07,1029.9332049533111,63.27314435961831,935.666951239643,438.15560276800846,110.17600695275908,2577.20491027334
2022-02-08,1037.5923790016463,63.70407513787369,932.9032962973819,445.34726767367863,111.04160223199135,2590.588620342572
2022-02-09,1080.844124733247,65.57711368043965,961.8047399814432,465.5724642406178,112.965737749993,2686.764180385741
2022-02-10,1062.1467823389341,64.18604091132393,931.4980250042613,448.03916401344185,111.50569299488548,2617.3757052628466
2022-02-11,1024.977243529806,62.55303642448064,922.4106849804914,430.54603109550607,110.31679404313495,2550.803790073419
2022-02-14,1008.9831137603231,61.88774150463872,909.7165701236281,425.1140768803583,108.75768369832431,2514.459185967273
2022-02-15,1030.6089866261236,59.088580456029234,900.2075986793751,424.09361143058965,108.50105771238206,2522.4998349044995
2022-02-16,1028.3563237610285,57.69939381297914,893.5560574653429,424.39091818103407,108.83099399274525,2512.83368721313
2022-02-17,1004.2524701834756,55.11947905758303,884.0471574961568,398.7016433604217,106.83568180236433,2448.9564319000015
2022-02-18,992.9889839908403,55.4937049265074,878.1919200040439,386.66459446977797,107.03992616851923,2420.379129559689
2022-02-22,1020.2465999529584,54.73201569838151,867.8867163129387,388.3118465032946,102.8293469312132,2434.006525398786
2022-02-23,987.5824728076002,53.596100601331244,874.1166975815548,375.2542831185485,99.45144765782223,2390.0010017668574
2022-02-24,1007.1809147213831,54.8170701783932,888.778235133827,399.46501841331974,100.31556458470351,2450.5568030316267
2022-02-25,1018.8949506737533,55.97567069995764,909.5759786667558,391.46976210117776,104.33237577981212,2480.2487379214567
2022-02-28,1011.0105447123407,55.03064655747045,881.3303187228084,381.1763864039605,104.62041475543923,2433.168311152019
2022-03-01,984.8792601827702,53.76053387924888,896.4603038644765,376.52386926097347,114.91643566374952,2426.5404028512185
2022-03-02,1011.6863263851533,54.2424938847295,907.4212912956957,390.5215879991747,117.78109894744357,2481.652798512197
2022-03-03,1033.5375170976113,53.70572086395313,914.5412800991238,379.8344843916031,117.22597364410433,2498.8449760963954
2022-03-04,1013.7137573371708,52.543342322287806,941.0069249734473,373.6070310850319,117.36214188227011,2498.233197600208
2022-03-07,980.373848519,50.36411688043113,938.0090462364882,351.4614055462759,110.52255671710977,2430.730973899305
2022-03-08,981.7254977982051,48.509979974308834,920.8648937055656,355.33446109493536,109.35469831530587,2415.7895308883208
2022-03-09,1004.4777020965531,50.74590455752689,927.3290987688796,373.4382695330228,113.12013367309166,2469.111108629074
2022-03-10,986.9066911347877,50.3830185168748,919.4128062435323,363.49845443691964,112.48121376028021,2432.6821840923944
2022-03-11,973.6157739901349,49.054314803256595,920.4901499290622,353.01223641988264,108.39108427965685,2404.5635594219934
2022-03-11,973.6157739901349,49.054314803256595,920.4901499290622,353.01223641988264,108.39108427965685,2404.5635594219934
