date,CRL,INTU,WELL,portfolio
2022-02-07,785.3639085591435,786.4972159414967,800.3940919573226,2372.255216457963
2022-02-08,790.7127442120242,799.4064553830249,793.0043024620211,2383.1235020570703
2022-02-09,813.9614114576588,835.7109868627186,810.979466099241,2460.6518644196185
2022-02-10,796.6949946132723,804.2384053415856,799.8947818562887,2400.828181811147
2022-02-11,776.4257226655141,772.8379424765503,794.2026467045024,2343.466311846567
2022-02-14,768.1678711312422,763.0875001721113,789.8087178154043,2321.0640891187577
2022-02-15,733.4238991930132,761.2556863072241,804.5882968060072,2299.2678823062447
2022-02-16,716.1809421541217,761.7893643623487,831.650904282044,2309.6212107985143
2022-02-17,684.1583076533233,715.6766956533376,814.3747747862715,2214.2097780929325
2022-02-18,688.8033491413512,694.0699462864001,821.4649782209527,2204.3382736487038
2022-02-22,679.3490475268297,697.0268111864149,822.4635984230205,2198.839457136265
2022-02-23,665.2497044242804,673.5882479545903,801.8920222604243,2140.729974639295
2022-02-24,680.4047387741088,717.0469501191981,813.1764305437903,2210.6281194370968
2022-02-25,694.7855995425994,702.6953375557116,835.8451091307287,2233.3260462290395
2022-02-28,683.0556967950541,684.218537863424,831.7507663022509,2199.025000960729
2022-03-01,667.2907075023533,675.8671974872846,822.263874382607,2165.4217793722446
2022-03-02,673.2729579036013,700.9933372718007,842.3361404441691,2216.602435619571
2022-03-03,666.6103731429955,681.8097747497534,852.5220665052606,2200.9422143980096
2022-03-04,652.182592763515,670.6313830545755,869.5984719606195,2192.41244777871
2022-03-07,625.1334370276758,630.8795798134009,868.0006796373111,2124.013696478388
2022-03-08,599.1165127336203,629.4516304226621,877.6872955973686,2106.255438753651
