no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
4020,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,50615.18,66.93,25.93,3.02,3.74,8.64,32.16,21.37,,0.00%,3.93,49.50%,13.92%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-28.86%,90.80%,-0.59%,1.03%,2.55,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,-1.35%,3.64%,-0.51%,12.04%,54.21%,46.84%,1.4,6.54,2.73%,2.47%,3.68%,6.70%,13.75%,-0.72%,15.46%,-0.72%,63.30%,62.42,1.05%,1.66%,1.7,771.43,1.37,270.3,2.74%,1059230,10/21/2021 8:30:00 AM,300.22,5/9/2013,270.3,0.00%,78.0,84,1.25,270.3,261.64,253.77,238.01,165.52,272.25,15.0,11.07,59.0,True
4155,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,USA,20365.62,31.02,23.98,1.35,1.79,7.04,38.45,65.95,0.61%,18.00%,6.3,-0.60%,19.47%,5.30%,23.00%,9.30%,59.80%,27.20%,105.17,83.41,1.80%,-0.56%,74.50%,-1.64%,1.64%,2.61,10.80%,24.40%,14.20%,1.4,,0.32,0.44,16.80%,8.20%,5.90%,-0.16%,-0.87%,9.06%,18.17%,42.49%,43.11%,1.07,4.77,2.93%,2.33%,0.27%,4.18%,13.62%,-3.23%,19.81%,-3.23%,47.10%,53.94,-0.71%,1.03%,2.4,523.71,0.83,196.17,0.31%,435445,10/15/2021 8:30:00 AM,194.18,11/22/1983,196.17,0.00%,56.0,76,1.11,196.17,195.72,188.73,172.91,133.36,202.71,13.0,-1.01,48.333333333333336,True
4162,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,54160.65,37.27,19.96,1.92,2.29,3.17,40.54,46.17,1.38%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.54,0.20%,-23.64%,92.00%,-1.71%,1.01%,1.86,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-0.22%,5.95%,6.60%,16.28%,70.39%,67.83%,1.1,1.71,2.75%,2.03%,1.72%,6.93%,15.50%,-2.46%,16.74%,-2.46%,76.24%,59.41,-0.06%,1.29%,2.1,3774.92,0.66,79.15,1.23%,2472582,11/5/2021 8:30:00 AM,83.39,11/14/1967,79.33,0.23%,66.0,89,1.38,79.15,78.05,74.17,68.64,44.91,81.15,22.0,5.36,59.0,True
4322,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,35810.02,40.73,28.31,3.39,7.25,9.58,16.63,32.7,,0.00%,4.79,2.00%,13.71%,2.00%,12.00%,8.10%,47.40%,23.20%,184.0,183.18,0.70%,-11.04%,89.40%,-1.34%,2.75%,5.56,9.90%,21.30%,11.30%,3.2,2.6,0.48,0.48,62.10%,18.40%,15.20%,-1.31%,4.89%,7.72%,31.20%,58.39%,47.74%,0.96,5.09,3.01%,2.60%,5.18%,12.34%,26.74%,0.47%,27.26%,0.47%,65.76%,64.4,1.37%,2.33%,2.1,904.65,1.55,202.43,3.73%,1403137,11/22/2021 4:30:00 PM,206.31,10/20/2014,202.43,0.00%,66.0,85,1.26,202.43,193.27,180.7,160.04,122.12,203.12,19.0,1.92,56.666666666666664,True
4335,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,14594.81,12.75,34.26,2.77,12.07,1.29,30.19,149.38,2.91%,39.20%,1.84,181.30%,-46.01%,2.40%,4.60%,-1.90%,966.00%,41.90%,546.84,421.64,2.04%,-0.07%,93.20%,33.29%,5.42%,5.53,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,0.52%,-0.04%,7.29%,5.60%,49.90%,55.90%,1.5,0.78,3.79%,2.78%,0.56%,3.27%,11.27%,-5.37%,13.78%,-5.37%,68.28%,53.25,0.08%,0.81%,2.3,4132.39,0.81,23.61,0.90%,3363762,11/5/2021 8:30:00 AM,25.67,11/22/1991,23.33,-1.19%,59.0,85,1.26,23.61,23.49,22.9,21.24,14.03,24.95,18.0,8.73,54.0,True
4347,KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,USA,60856.41,22.62,18.89,1.36,8.15,15.76,23.19,35.57,1.05%,21.10%,17.66,73.60%,0.27%,24.40%,16.66%,18.30%,159.10%,35.40%,152.33,151.4,0.20%,-18.88%,90.00%,-0.02%,1.96%,2.62,26.50%,82.10%,32.30%,2.4,1.8,0.89,0.89,60.80%,37.30%,36.50%,-3.46%,-2.33%,16.89%,27.32%,51.51%,54.31%,1.21,13.9,3.84%,2.86%,1.85%,12.50%,25.12%,-2.12%,31.81%,-2.12%,66.32%,60.64,3.10%,1.76%,2.2,1135.21,1.16,419.15,4.91%,1318674,10/27/2021 4:30:00 PM,420.24,10/8/1980,419.15,0.00%,63.0,84,1.24,419.15,411.87,373.65,335.49,252.02,428.22,13.0,0.26,53.333333333333336,True
4580,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16882.7,16.57,14.3,0.49,1.31,2.84,41.92,11.44,1.75%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.20%,99.80%,-0.91%,2.00%,3.47,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-0.97%,-0.66%,12.22%,13.42%,53.79%,61.86%,1.61,1.42,2.89%,2.05%,1.27%,5.51%,17.71%,-2.28%,18.55%,-2.28%,72.03%,57.33,1.73%,1.12%,1.5,1668.63,1.07,58.68,2.88%,1786446,10/28/2021 8:30:00 AM,65.89,10/3/2003,58.68,0.00%,84.0,84,1.25,58.68,58.0,55.74,49.95,34.11,60.05,17.0,12.29,61.666666666666664,True
4622,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,170387.95,21.82,19.41,1.12,1.79,,,34.19,1.27%,22.50%,11.51,41.20%,8.36%,23.20%,19.45%,8.70%,198.70%,2.70%,690.0,673.17,0.05%,0.00%,77.50%,-2.53%,1.09%,2.32,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,1.05%,5.64%,22.44%,31.23%,67.45%,56.49%,1.29,5.44,2.40%,2.15%,5.17%,12.02%,27.27%,0.20%,27.45%,0.20%,72.06%,71.75,1.20%,1.07%,1.9,3167.93,1.05,256.91,2.28%,3335050,11/17/2021 8:30:00 AM,267.37,12/19/1979,257.17,0.10%,72.0,88,1.34,256.91,245.38,230.27,202.31,150.46,257.54,19.0,4.07,59.666666666666664,True
4702,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,25346.51,,130.3,,6.67,,5.48,33.02,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.39,1.90%,0.00%,73.30%,2.28%,9.60%,6.34,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-0.69%,-0.38%,22.16%,19.96%,53.01%,45.77%,1.3,5.43,5.91%,4.47%,-2.15%,3.68%,20.58%,-14.97%,20.46%,-14.97%,64.89%,51.43,-0.89%,2.33%,2.2,2276.72,0.75,108.63,1.42%,1698170,11/4/2021 4:30:00 PM,114.17,12/14/2005,108.9,0.25%,63.0,83,1.23,108.63,110.59,105.07,90.18,65.88,127.75,22.0,5.1,56.0,True
4998,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,USA,23944.62,114.79,59.92,4.59,21.68,20.17,32.27,133.62,0.47%,47.30%,4.45,44.40%,18.21%,32.40%,25.00%,20.50%,21.40%,24.70%,45.97,45.09,4.60%,-7.92%,96.20%,0.95%,1.87%,2.66,15.80%,20.00%,15.90%,4.7,3.8,0.0,0.0,56.20%,20.30%,19.20%,-9.59%,-4.64%,2.59%,50.66%,58.76%,39.32%,0.92,22.32,5.03%,3.62%,-2.60%,3.40%,27.21%,-7.11%,17.35%,-7.11%,78.69%,49.15,2.95%,2.57%,1.8,316.31,1.23,538.78,5.60%,387643,10/28/2021 4:30:00 PM,603.29,11/19/2004,538.78,0.00%,75.0,88,1.32,538.78,552.69,521.67,424.37,301.51,580.0,15.0,11.97,59.333333333333336,True
5017,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,12375.48,,8.05,,2.76,1.14,,9.05,1.28%,,-0.05,-409.20%,50.27%,6.10%,-2.40%,-8.60%,158.10%,92.00%,789.0,766.09,0.25%,-4.52%,75.10%,-2.32%,2.97%,1.25,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,-1.58%,-5.85%,34.72%,14.79%,127.74%,133.88%,3.03,0.77,5.39%,4.16%,0.96%,2.24%,26.23%,-7.27%,23.47%,-7.27%,160.06%,53.6,2.51%,1.99%,2.3,18209.78,0.78,16.31,4.55%,14234714,11/3/2021 4:30:00 PM,20.1,11/26/1965,16.31,0.00%,59.0,96,1.82,16.31,16.11,16.01,12.95,6.27,17.59,16.0,23.24,57.0,True
5039,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,43207.67,34.62,25.36,2.45,5.32,,26.14,38.37,1.26%,37.40%,7.24,10.30%,9.24%,11.40%,14.14%,5.40%,49.20%,12.80%,169.2,168.6,0.56%,-1.70%,88.60%,0.14%,0.69%,1.67,11.50%,-299.90%,23.90%,1.4,1.2,,,49.30%,20.30%,15.50%,-3.43%,-0.32%,2.34%,19.11%,47.07%,47.37%,0.77,6.7,3.54%,2.57%,0.98%,3.51%,16.67%,-2.84%,11.53%,-2.84%,56.27%,53.79,0.55%,1.18%,1.8,691.28,0.91,254.97,1.74%,627164,11/4/2021 4:30:00 PM,267.1,12/17/2010,254.97,0.00%,75.0,80,1.17,254.97,252.79,246.65,218.92,163.16,262.42,21.0,4.76,58.666666666666664,True
5182,NDAQ,"Nasdaq, Inc.",Financial,Financial Data & Stock Exchanges,USA,33290.34,28.82,26.06,2.01,5.66,5.23,68.22,53.69,1.09%,29.50%,6.87,20.60%,3.37%,17.50%,14.35%,10.60%,7.40%,-4.00%,167.69,117.25,0.20%,-5.72%,75.40%,0.35%,2.07%,3.15,6.30%,17.90%,8.00%,1.0,1.0,0.86,0.93,56.50%,25.50%,19.60%,-5.31%,-6.73%,0.77%,17.18%,58.00%,49.15%,0.84,4.76,3.11%,2.11%,-0.49%,1.17%,14.93%,-4.38%,8.91%,-4.38%,65.90%,51.14,2.10%,1.69%,2.4,770.0,1.0,205.55,3.82%,772463,10/20/2021 8:30:00 AM,216.77,7/1/2002,205.55,0.00%,56.0,85,1.26,205.55,206.25,203.38,179.18,123.9,214.96,18.0,5.46,53.0,True
5610,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,USA,44441.48,22.92,21.66,1.86,3.45,,98.91,17.03,,0.00%,28.86,31.60%,3.96%,20.70%,12.30%,7.80%,14.10%,8.50%,68.61,66.51,0.30%,-52.93%,82.60%,-1.95%,0.95%,1.54,17.30%,,44.70%,0.8,0.2,,,52.50%,21.60%,15.80%,2.68%,4.35%,13.91%,25.02%,46.98%,46.15%,0.99,14.22,2.66%,1.95%,4.18%,6.07%,17.59%,-0.01%,13.23%,-0.01%,58.67%,65.86,0.97%,0.74%,2.2,408.05,1.16,672.79,1.72%,472537,10/27/2021 4:30:00 PM,695.25,4/23/1993,673.44,0.10%,63.0,82,1.21,672.79,647.69,635.3,573.24,424.03,675.8,17.0,3.34,54.0,True
5918,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,115562.08,59.23,67.89,,25.16,3.57,197.51,128.75,1.61%,92.80%,2.64,-18.50%,0.61%,4.20%,-6.05%,15.10%,141.50%,9.30%,739.44,735.53,0.52%,-8.25%,96.80%,-0.57%,1.30%,4.22,3.50%,6.10%,2.20%,,,0.53,0.53,73.50%,27.50%,42.80%,2.13%,5.87%,13.73%,26.60%,58.68%,57.08%,0.8,3.3,2.79%,2.03%,5.39%,11.68%,27.22%,1.14%,28.57%,1.14%,71.14%,71.98,1.19%,0.56%,1.9,2275.93,1.2,159.3,1.76%,2729204,10/15/2021 8:30:00 AM,160.87,11/21/1997,159.3,0.00%,72.0,87,1.3,159.3,151.72,143.3,125.49,93.08,159.48,13.0,0.99,57.333333333333336,True
5978,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,22444.03,37.09,32.88,2.18,4.4,22.3,268.79,98.48,0.58%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-37.56%,95.20%,0.53%,3.81%,6.64,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,-2.17%,4.94%,11.59%,24.53%,68.98%,47.10%,0.85,13.26,2.86%,2.43%,1.16%,11.24%,25.88%,-3.28%,32.29%,-3.28%,84.36%,61.61,1.44%,1.31%,2.3,222.76,0.95,563.17,2.78%,212407,10/21/2021 8:30:00 AM,566.71,10/13/1995,563.17,0.00%,59.0,87,1.31,563.17,558.85,508.43,448.62,305.47,582.27,16.0,0.63,54.0,True
6144,PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,USA,16236.87,29.7,18.68,1.92,1.36,3.42,9.57,65.08,0.21%,5.90%,3.8,12.60%,26.82%,37.80%,15.43%,8.10%,7.10%,11.00%,140.01,137.87,1.14%,-1.83%,93.30%,1.61%,2.08%,2.58,6.10%,12.40%,8.70%,2.4,2.4,0.63,0.64,15.20%,5.80%,4.60%,-7.17%,-0.28%,-2.00%,19.51%,59.71%,56.85%,1.16,4.41,5.03%,3.34%,-0.44%,0.59%,17.15%,-6.17%,7.77%,-6.17%,75.28%,50.66,1.74%,1.81%,1.8,1114.71,0.7,117.0,3.58%,782961,11/4/2021 8:30:00 AM,133.75,2/12/1998,117.0,0.00%,75.0,87,1.29,117.0,117.38,116.32,100.07,66.75,124.69,16.0,14.32,59.333333333333336,True
6408,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,20668.7,14.73,12.48,1.72,2.09,2.44,2.87,3.26,1.06%,15.00%,6.64,71.00%,15.03%,22.20%,8.54%,12.40%,102.70%,28.70%,205.4,183.32,0.20%,-5.28%,77.30%,-2.32%,1.56%,3.07,2.50%,18.10%,3.20%,,,0.35,4.33,96.00%,18.10%,14.20%,-2.71%,-2.62%,5.94%,11.49%,53.15%,53.40%,1.19,2.95,4.59%,2.54%,-0.09%,0.44%,10.39%,-4.41%,7.60%,-4.41%,63.31%,50.7,-0.01%,1.09%,1.8,931.19,0.8,98.9,1.08%,744938,10/27/2021 4:30:00 PM,119.25,7/1/1983,98.9,0.00%,75.0,85,1.26,98.9,98.92,98.55,89.69,60.56,103.46,19.0,20.58,59.666666666666664,True
6646,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,155142.23,30.57,22.13,1.45,8.42,3.2,4.52,20.41,0.90%,27.30%,2.63,-20.60%,12.06%,15.60%,21.15%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.84%,87.80%,17.27%,0.75%,2.24,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,0.34%,-1.33%,11.50%,6.99%,57.62%,51.53%,1.03,2.37,3.88%,2.38%,0.76%,1.94%,12.43%,-3.76%,12.85%,-3.76%,66.31%,53.11,0.23%,0.93%,2.1,5391.91,0.79,81.31,1.17%,4285809,10/15/2021 8:30:00 AM,91.93,9/22/1987,81.31,0.00%,66.0,86,1.27,81.31,80.68,79.84,72.41,48.89,84.49,17.0,13.06,56.333333333333336,True
6813,SIVB,SVB Financial Group,Financial,Banks - Regional,USA,42962.45,21.16,23.77,2.65,14.71,3.27,2.0,30.2,,0.00%,32.77,5.20%,-7.99%,28.10%,8.00%,16.50%,-26.40%,62.80%,57.72,,0.10%,-40.61%,93.20%,6.24%,,1.34,1.20%,18.60%,17.10%,,,0.16,0.16,,95.70%,61.20%,-4.29%,-7.69%,18.33%,14.26%,93.51%,78.79%,1.9,27.1,5.83%,3.26%,-1.45%,1.16%,20.62%,-6.08%,11.44%,-6.08%,112.17%,50.45,2.09%,1.26%,2.3,355.15,0.81,716.78,3.37%,287556,10/21/2021 4:30:00 PM,821.29,10/26/1987,716.78,0.00%,59.0,94,1.6,716.78,726.07,709.44,595.19,337.83,763.22,20.0,14.58,57.666666666666664,True
6940,SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,USA,53461.84,71.66,44.39,4.81,12.72,10.24,34.94,45.16,,0.00%,4.82,23.60%,14.14%,24.40%,14.90%,10.40%,-21.90%,9.60%,152.63,150.97,0.30%,-44.82%,90.90%,0.85%,1.02%,2.31,9.80%,16.10%,12.00%,1.2,1.1,0.0,0.02,79.50%,17.80%,19.20%,-2.93%,1.09%,2.71%,35.48%,45.83%,33.25%,1.13,11.61,4.46%,2.94%,2.73%,9.29%,25.20%,-2.51%,24.10%,-2.51%,63.63%,58.49,1.15%,1.94%,1.9,668.04,1.8,356.2,3.11%,1199863,12/1/2021 4:30:00 PM,387.94,2/26/1992,356.2,0.00%,72.0,81,1.18,356.2,347.4,326.77,285.01,217.69,365.38,19.0,8.91,57.333333333333336,True
6999,SPGI,S&P Global Inc.,Financial,Financial Data & Stock Exchanges,USA,111265.49,39.35,31.21,4.21,13.78,59.6,,36.9,0.67%,25.60%,11.6,12.40%,7.14%,18.10%,9.34%,7.00%,75.10%,13.10%,240.9,240.49,0.21%,0.00%,96.40%,0.91%,7.91%,15.3,21.20%,241.20%,57.20%,2.3,2.3,2.23,2.23,73.20%,49.20%,34.70%,-1.81%,-1.34%,2.20%,18.77%,34.49%,38.88%,0.99,11.45,3.10%,2.34%,2.49%,4.57%,14.77%,-1.20%,13.38%,-1.20%,55.01%,57.91,0.80%,2.23%,1.8,1243.52,0.85,470.46,3.05%,1053363,10/26/2021 8:30:00 AM,506.08,2/14/1929,470.46,0.00%,75.0,76,1.11,470.46,459.47,450.4,410.63,303.5,476.17,20.0,7.57,57.0,True
7171,STX,Seagate Technology Holdings plc,Technology,Computer Hardware,Ireland,22996.98,15.12,11.17,0.69,2.0,38.94,23.21,33.52,2.59%,38.50%,6.85,41.60%,4.45%,45.50%,21.88%,-0.90%,164.50%,34.60%,226.0,221.76,0.30%,-75.04%,85.50%,0.55%,5.53%,4.9,18.50%,239.00%,25.30%,1.3,0.9,8.14,8.55,28.50%,15.90%,14.10%,-0.45%,8.70%,17.64%,2.74%,61.68%,66.65%,1.06,3.44,3.57%,3.44%,5.92%,17.65%,23.79%,-7.19%,38.77%,-7.19%,86.97%,67.61,3.24%,1.47%,2.4,2502.55,1.0,108.52,4.76%,2513118,10/22/2021 8:30:00 AM,105.43,12/11/2002,108.7,0.17%,56.0,88,1.34,108.52,103.0,92.67,87.85,58.04,116.93,13.0,-2.85,52.333333333333336,True
7502,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,USA,21589.76,38.04,28.18,3.8,6.06,5.42,42.07,29.16,,0.00%,2.19,-24.00%,11.10%,27.00%,10.00%,6.60%,45.40%,13.80%,251.8,249.99,0.20%,-48.19%,94.50%,-0.14%,1.02%,2.29,8.10%,14.90%,8.10%,1.4,1.1,0.33,0.34,55.90%,15.60%,15.70%,-3.50%,-3.59%,-11.71%,6.53%,32.50%,25.06%,1.55,2.67,3.84%,2.95%,1.32%,2.42%,5.78%,-4.74%,9.24%,-9.21%,41.89%,53.5,3.27%,1.59%,2.0,1116.5,1.11,87.6,4.91%,1243215,11/3/2021 4:30:00 PM,96.33,7/20/1990,87.6,0.00%,69.0,75,1.1,87.6,86.38,85.55,82.88,61.74,96.49,17.0,9.97,53.666666666666664,True
7532,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,USA,25853.1,29.03,26.04,2.49,2.1,12.86,23.26,49.74,0.91%,24.80%,7.84,36.90%,2.52%,16.30%,11.65%,11.30%,20.30%,15.80%,114.22,112.88,0.10%,-29.18%,88.40%,-2.58%,2.32%,3.38,12.20%,46.90%,26.40%,1.7,0.6,0.5,0.5,35.40%,9.70%,7.40%,0.34%,4.31%,14.87%,25.37%,69.27%,61.80%,0.9,4.98,2.62%,2.17%,3.59%,9.47%,21.88%,0.39%,21.28%,0.39%,74.66%,67.33,1.68%,0.89%,2.3,774.65,0.69,233.34,2.59%,533577,10/21/2021 8:30:00 AM,226.12,2/18/1994,233.34,0.00%,59.0,88,1.35,233.34,225.84,213.62,191.79,133.6,234.88,16.0,-3.09,54.333333333333336,True
7600,TXT,Textron Inc.,Industrials,Aerospace & Defense,USA,16373.27,21.71,18.4,0.84,1.29,2.73,7.5,12.09,0.11%,2.30%,3.4,-61.50%,21.04%,-11.60%,25.90%,-2.80%,62.90%,9.30%,223.66,219.36,0.47%,-0.17%,86.80%,-2.09%,2.04%,3.88,5.00%,12.90%,3.80%,2.5,1.3,0.62,0.62,16.20%,6.70%,6.10%,1.39%,-2.92%,3.55%,5.01%,54.39%,52.70%,1.73,2.14,3.49%,2.40%,0.82%,2.11%,12.28%,-3.71%,9.16%,-3.71%,69.59%,54.12,0.89%,1.04%,2.1,1155.11,0.61,75.23,1.94%,708358,10/28/2021 8:30:00 AM,86.0,12/22/1947,74.46,-1.02%,66.0,83,1.23,75.23,74.58,73.73,67.12,44.36,78.13,18.0,14.32,55.666666666666664,True
7683,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,USA,21470.6,29.98,22.21,0.5,2.8,10.66,,26.1,,0.00%,13.01,-74.40%,5.67%,-9.00%,60.56%,9.40%,197.80%,28.60%,54.29,52.85,0.30%,-39.36%,92.60%,-0.07%,2.26%,1.64,17.00%,45.00%,9.10%,1.7,0.6,0.0,0.0,37.50%,15.00%,11.30%,-2.84%,2.35%,2.82%,14.26%,39.52%,35.82%,1.65,14.57,6.10%,3.47%,2.75%,5.91%,16.07%,-2.43%,14.85%,-2.43%,58.02%,57.71,2.63%,1.85%,2.3,729.5,1.59,407.7,4.53%,1161787,12/2/2021 4:30:00 PM,447.92,10/25/2007,410.48,0.68%,59.0,81,1.18,407.7,397.75,385.48,351.66,258.0,417.85,43.0,9.87,61.0,True
8125,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,199344.44,11.61,13.18,,4.98,1.17,0.4,,1.64%,11.80%,4.2,-89.80%,-20.56%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3983.28,0.10%,0.00%,73.60%,-1.71%,1.07%,1.65,0.90%,10.40%,7.60%,,,0.97,0.97,,99.10%,43.50%,-0.71%,-3.58%,10.16%,4.72%,65.18%,61.73%,1.31,1.58,3.55%,2.47%,1.13%,2.10%,10.55%,-4.40%,12.09%,-4.40%,76.94%,53.34,1.41%,1.52%,2.2,25700.8,1.08,50.25,2.95%,27801936,10/14/2021 8:30:00 AM,51.96,12/10/1962,50.26,0.02%,63.0,89,1.37,50.25,49.66,49.27,45.52,28.4,52.57,27.0,3.4,59.666666666666664,True
8208,WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,USA,31616.01,52.63,46.82,1.91,11.79,14.25,45.95,110.2,0.16%,8.20%,8.05,42.50%,6.54%,28.70%,27.60%,8.90%,112.80%,28.90%,74.1,73.62,0.20%,-6.08%,93.80%,-2.14%,1.69%,3.26,21.10%,30.90%,15.90%,2.9,2.2,0.1,0.12,40.50%,25.50%,22.80%,-5.32%,-2.19%,-8.29%,28.24%,55.99%,49.51%,0.97,14.7,4.04%,3.22%,-0.49%,1.39%,15.14%,-6.12%,7.72%,-9.55%,69.38%,48.94,-0.11%,1.62%,2.0,381.03,0.96,429.97,1.51%,367370,10/28/2021 8:30:00 AM,457.0,3/17/1980,429.0,-0.23%,69.0,86,1.27,429.97,432.92,423.85,374.22,253.86,475.35,13.0,6.29,56.0,True
8377,ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,USA,31682.25,37.26,29.64,3.73,5.79,11.08,103.2,26.16,,0.00%,15.68,-7.20%,7.50%,38.10%,10.00%,4.00%,71.10%,26.90%,53.42,53.17,0.40%,-29.16%,88.00%,-0.57%,0.90%,1.95,15.20%,33.90%,17.60%,1.0,0.7,0.33,0.35,47.10%,18.10%,15.50%,-3.78%,-2.21%,0.53%,15.56%,54.36%,52.01%,1.55,18.82,3.96%,2.79%,1.81%,9.08%,14.65%,-1.41%,23.06%,-1.41%,66.79%,58.49,1.84%,1.76%,2.2,245.79,1.02,605.44,3.63%,249705,11/2/2021 8:30:00 AM,630.91,8/15/1991,605.44,0.00%,63.0,86,1.27,605.44,595.1,556.2,528.63,363.0,614.1,17.0,4.21,55.333333333333336,True
8419,ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,105426.91,53.7,43.1,3.96,13.84,22.59,32.22,78.74,0.45%,22.80%,4.15,9.90%,11.30%,38.30%,13.57%,7.00%,15.80%,11.40%,474.0,472.05,0.23%,-9.10%,92.90%,-0.11%,0.53%,1.66,14.40%,46.90%,14.90%,4.5,3.3,1.41,1.41,70.00%,31.50%,26.00%,-0.26%,2.39%,7.30%,28.07%,41.16%,34.73%,0.65,4.56,2.31%,1.92%,2.07%,7.08%,19.51%,-1.39%,18.21%,-1.39%,59.61%,62.5,0.11%,1.12%,1.7,1513.03,0.84,225.7,1.22%,1264115,11/4/2021 8:30:00 AM,238.83,2/1/2013,225.7,0.00%,78.0,77,1.12,225.7,221.52,211.33,189.19,141.41,228.89,20.0,5.82,58.333333333333336,True
