no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
381,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USA,39985.77,53.69,38.38,2.94,14.42,10.52,11.81,43.73,,0.00%,2.46,-24.90%,24.11%,36.70%,18.27%,22.60%,32.20%,23.70%,307.46,225.42,0.10%,-88.82%,65.90%,0.99%,1.71%,1.84,15.50%,21.90%,17.90%,5.1,4.4,0.0,0.0,63.90%,30.80%,28.30%,8.66%,1.40%,47.79%,46.16%,90.64%,81.96%,1.17,4.03,2.45%,2.83%,2.99%,14.26%,41.57%,-2.25%,53.57%,-2.25%,100.12%,63.56,0.48%,-1.28%,2.3,2097.17,1.09,131.12,-0.80%,2282287,11/1/2021 4:30:00 PM,127.28,6/6/2014,131.22,0.08%,59.0,94,1.5,131.12,127.27,114.74,92.62,65.52,134.14,16.0,-2.93,56.333333333333336,True
394,ANTM,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,101631.36,19.3,15.05,1.44,0.76,2.96,18.51,12.08,1.05%,19.30%,22.28,-2.60%,9.89%,13.90%,13.38%,9.00%,602.40%,14.90%,246.0,241.16,0.20%,0.03%,92.40%,0.42%,0.84%,1.79,5.90%,16.00%,10.10%,,,0.61,0.64,,5.90%,4.10%,6.55%,-0.15%,17.35%,11.71%,38.10%,33.93%,1.05,9.24,2.00%,2.08%,3.91%,5.01%,12.67%,-1.35%,19.32%,-1.35%,51.71%,62.2,0.37%,0.53%,1.9,1138.01,0.81,433.94,0.91%,925643,10/20/2021 8:30:00 AM,468.78,10/30/2001,433.94,0.00%,72.0,78,1.1,433.94,417.81,413.3,385.17,286.04,439.9,13.0,8.03,54.333333333333336,True
456,ARCB,ArcBest Corporation,Industrials,Trucking,USA,2683.02,16.56,11.89,0.71,0.74,2.83,5.73,12.29,0.30%,4.80%,6.41,78.10%,14.72%,10.00%,23.30%,2.00%,115.20%,27.90%,25.63,25.15,0.70%,-7.22%,92.50%,-0.48%,5.35%,3.35,9.40%,19.40%,6.90%,1.5,1.5,0.18,0.25,77.00%,6.20%,4.80%,3.22%,-3.98%,56.20%,78.96%,137.34%,148.63%,1.53,5.08,4.20%,4.28%,-2.78%,4.68%,36.09%,-10.75%,27.40%,-10.75%,152.89%,49.74,-0.26%,-1.49%,1.9,401.14,1.07,104.24,-1.74%,428583,11/2/2021 8:30:00 AM,127.56,5/13/1992,104.24,0.00%,72.0,97,1.96,104.24,107.13,99.54,76.59,41.22,116.79,26.0,22.37,65.0,True
631,AVGO,Broadcom Inc.,Technology,Semiconductors,USA,236336.47,41.44,19.12,2.81,8.61,10.5,21.28,34.33,2.32%,121.50%,15.0,-2.10%,16.39%,5.00%,14.74%,28.50%,188.20%,16.40%,411.0,401.74,0.10%,-6.02%,82.30%,0.03%,1.15%,2.5,6.00%,19.10%,7.30%,2.4,2.2,1.65,1.66,61.40%,23.10%,16.70%,10.03%,11.93%,23.87%,32.06%,53.19%,41.98%,0.96,15.79,2.57%,2.27%,7.64%,13.80%,25.53%,-4.63%,30.06%,-4.63%,51.46%,67.53,-0.47%,-0.61%,2.0,1845.38,1.81,614.91,-1.09%,3332682,12/9/2021 4:30:00 PM,653.93,8/6/2009,616.72,0.29%,69.0,82,1.17,614.91,570.94,540.23,489.81,412.99,644.75,14.0,6.35,55.0,True
684,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,40873.94,19.23,17.12,1.37,2.7,,34.9,13.24,,0.00%,103.26,32.30%,11.56%,18.50%,14.00%,6.60%,16.70%,8.10%,21.12,20.89,0.10%,-77.85%,93.50%,0.02%,2.10%,2.5,14.80%,-139.10%,63.10%,0.9,0.2,,,52.60%,19.30%,14.00%,5.64%,5.26%,27.01%,41.56%,71.91%,67.54%,0.86,48.01,3.73%,2.31%,5.49%,9.84%,26.85%,-1.44%,22.35%,-1.44%,79.86%,65.42,0.84%,-0.16%,2.2,175.12,0.86,1999.54,0.68%,150549,12/7/2021 8:30:00 AM,2148.53,4/2/1991,2010.0,0.52%,63.0,91,1.35,1999.54,1896.07,1820.61,1576.41,1111.71,2028.66,17.0,7.45,57.0,True
770,BCPC,Balchem Corporation,Basic Materials,Specialty Chemicals,USA,5423.08,58.27,39.74,2.43,7.07,6.04,60.26,49.48,0.35%,20.00%,2.86,6.20%,15.56%,6.60%,24.00%,5.00%,15.50%,13.00%,32.19,32.13,0.77%,-8.23%,91.10%,1.33%,1.31%,3.67,8.00%,10.90%,9.00%,2.9,2.1,0.12,0.12,30.80%,16.00%,12.20%,2.31%,2.08%,21.05%,25.05%,49.19%,44.69%,0.56,3.58,1.62%,2.18%,0.50%,4.23%,19.96%,-4.84%,12.67%,-4.84%,56.04%,55.96,-0.13%,-0.38%,2.0,114.51,0.84,165.86,-0.51%,95906,10/29/2021 8:30:00 AM,166.33,6/3/1986,165.86,0.00%,69.0,83,1.18,165.86,164.99,159.1,138.26,106.29,174.29,28.0,0.28,60.0,True
819,BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail,USA,1221.99,34.73,,4.57,5.11,4.65,102.69,26.8,4.35%,146.90%,1.46,-20.50%,,-2.50%,7.60%,2.00%,55.10%,2.60%,23.69,12.98,0.60%,-10.63%,46.40%,-0.09%,0.96%,4.32,2.00%,14.50%,3.80%,,,4.41,4.41,74.00%,23.90%,14.40%,-3.07%,-1.42%,13.91%,7.29%,53.06%,59.72%,1.07,1.6,2.28%,2.87%,-1.85%,3.06%,12.62%,-6.81%,13.18%,-6.81%,71.16%,49.76,0.44%,-0.14%,2.3,28.82,2.12,50.75,0.30%,60972,11/4/2021 4:30:00 PM,54.33,8/19/1993,50.75,0.00%,59.0,82,1.17,50.75,51.72,49.24,45.06,29.65,54.46,14.0,7.05,51.666666666666664,True
887,BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores,USA,9413.5,22.18,19.84,4.26,0.58,15.88,111.14,18.4,,0.00%,3.0,124.70%,4.97%,73.10%,5.20%,4.40%,3.80%,14.30%,135.58,135.52,0.90%,-13.31%,98.70%,-3.43%,5.51%,5.7,7.60%,92.80%,34.80%,0.8,0.2,1.32,1.32,18.60%,3.70%,2.60%,-2.55%,8.76%,15.74%,40.55%,77.28%,78.51%,0.44,2.66,3.92%,4.38%,-0.72%,6.55%,26.90%,-11.16%,25.20%,-11.16%,82.48%,52.45,0.57%,-1.65%,2.2,1310.79,0.7,65.82,-1.10%,912052,11/18/2021 8:30:00 AM,78.21,6/28/2018,65.82,0.00%,63.0,92,1.41,65.82,66.26,61.76,51.86,36.38,74.09,18.0,18.82,57.666666666666664,True
922,BLD,TopBuild Corp.,Industrials,Engineering & Construction,USA,8933.93,28.81,20.2,1.27,2.84,5.77,27.25,25.12,,0.00%,9.54,33.50%,27.77%,28.80%,22.63%,11.00%,36.80%,21.30%,32.76,32.55,0.10%,-19.75%,97.80%,-0.55%,3.10%,4.82,10.70%,21.90%,13.60%,1.8,1.5,0.43,0.45,28.30%,14.20%,10.10%,-1.14%,4.13%,25.67%,46.89%,65.59%,49.33%,1.53,8.06,2.31%,3.06%,-1.67%,6.88%,23.56%,-4.77%,33.74%,-4.77%,61.15%,51.34,-0.80%,-0.82%,2.1,209.42,1.32,270.45,-1.62%,275746,11/2/2021 8:30:00 AM,295.78,6/17/2015,270.45,0.00%,66.0,84,1.19,270.45,274.82,252.96,218.85,174.3,284.01,20.0,9.37,56.666666666666664,True
925,BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,USA,14490.57,10.5,12.02,0.56,0.81,2.86,64.49,17.69,,0.00%,7.38,40.30%,-28.69%,69.60%,18.80%,19.10%,309.50%,140.00%,204.27,188.52,1.00%,-0.50%,,-1.08%,4.29%,3.69,16.30%,33.20%,16.20%,2.1,1.3,0.44,0.44,28.30%,11.10%,8.00%,5.53%,14.79%,48.04%,78.60%,116.49%,89.76%,2.26,3.08,4.27%,3.60%,5.45%,18.53%,48.45%,-5.32%,49.31%,-5.32%,116.99%,63.99,0.62%,-1.64%,1.5,2192.01,1.3,76.64,-1.03%,2853222,11/4/2021 8:30:00 AM,91.07,6/22/2005,76.64,0.00%,84.0,96,1.68,76.64,72.64,64.64,51.62,35.32,80.95,16.0,18.83,65.33333333333333,True
1002,BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,USA,3332.44,26.12,23.39,1.48,2.82,7.07,84.37,26.68,,0.00%,4.41,22.80%,-8.22%,40.60%,17.60%,9.40%,533.00%,69.50%,29.55,29.49,0.60%,-35.26%,,-1.74%,5.71%,4.14,13.90%,31.60%,13.20%,1.6,0.3,0.14,0.14,36.80%,15.10%,11.20%,-5.11%,-3.25%,35.15%,56.31%,187.73%,165.57%,2.85,5.95,6.33%,4.56%,-4.54%,6.51%,39.09%,-11.23%,36.39%,-11.23%,202.56%,48.67,4.96%,-1.22%,2.1,406.32,1.52,119.39,3.68%,618664,10/27/2021 4:30:00 PM,132.1,10/30/2014,119.39,0.00%,66.0,98,2.3,119.39,125.28,112.18,85.86,39.75,134.5,14.0,10.65,59.333333333333336,True
1275,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2628.45,6.41,5.19,0.71,0.66,1.69,5.34,27.99,0.75%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.45%,87.30%,-0.90%,6.32%,6.18,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-0.71%,13.04%,22.61%,25.88%,86.20%,83.10%,1.95,3.06,4.20%,3.77%,3.57%,12.87%,15.99%,-8.65%,30.62%,-8.65%,92.60%,58.01,-0.98%,-0.95%,1.7,305.67,1.03,78.62,-1.92%,314630,10/27/2021 4:30:00 PM,100.25,6/18/2014,78.62,0.00%,78.0,92,1.41,78.62,75.83,69.62,67.77,40.82,86.07,16.0,27.51,62.0,True
1292,CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,USA,49713.26,74.22,51.69,4.08,16.71,19.12,49.04,52.91,,0.00%,2.48,-40.10%,13.37%,21.20%,18.20%,9.50%,9.80%,12.60%,273.19,272.87,0.60%,-19.05%,88.30%,0.25%,0.97%,2.18,17.00%,27.20%,21.20%,1.7,1.6,0.13,0.0,89.60%,25.80%,23.30%,3.90%,3.89%,11.64%,42.23%,55.36%,34.96%,1.08,5.68,2.07%,3.05%,-3.61%,2.32%,18.57%,-7.38%,20.72%,-7.38%,49.06%,46.96,-1.22%,-3.20%,2.3,1213.76,2.01,176.06,-4.38%,2435619,10/25/2021 4:30:00 PM,175.42,6/10/1987,176.06,0.00%,59.0,81,1.14,176.06,182.24,171.91,148.45,118.11,190.09,20.0,-0.36,53.333333333333336,True
1298,CDW,CDW Corporation,Technology,Information Technology Services,USA,26001.3,26.95,22.3,2.06,1.28,31.43,106.08,28.96,1.04%,22.20%,7.12,9.20%,9.95%,18.30%,13.10%,7.30%,43.30%,11.40%,137.3,133.3,0.20%,-29.87%,94.30%,-1.54%,1.27%,2.27,11.10%,93.00%,18.50%,1.4,1.2,4.82,4.86,17.20%,7.20%,5.00%,-1.35%,1.82%,-0.89%,12.18%,46.71%,45.50%,1.09,5.04,1.83%,2.53%,-2.28%,0.76%,5.27%,-5.41%,10.13%,-6.93%,51.20%,46.36,-0.83%,-0.25%,2.1,747.21,1.14,189.69,-1.07%,849274,11/3/2021 8:30:00 AM,207.38,6/27/2013,189.69,0.00%,66.0,81,1.14,189.69,194.01,188.21,180.18,125.46,203.82,17.0,9.33,54.666666666666664,True
1425,CIEN,Ciena Corporation,Technology,Communication Equipment,USA,11261.05,23.23,23.73,2.98,3.11,3.94,7.97,22.91,,0.00%,3.19,44.10%,6.92%,88.60%,7.80%,7.60%,67.00%,1.20%,155.27,153.72,0.80%,-10.20%,93.30%,-2.67%,2.22%,2.76,8.40%,13.70%,10.60%,3.6,3.2,0.25,0.26,47.40%,13.60%,10.10%,21.15%,21.79%,39.95%,28.61%,55.03%,40.25%,0.8,2.28,3.68%,2.62%,17.37%,26.95%,32.47%,-0.94%,45.03%,-0.94%,55.88%,82.25,-0.16%,-0.03%,1.9,1232.39,1.54,73.98,-0.19%,1903121,12/9/2021 8:30:00 AM,79.4,2/7/1997,73.98,0.00%,72.0,85,1.21,73.98,63.03,58.27,55.85,47.52,75.45,14.0,7.33,57.0,True
1532,CNC,Centene Corporation,Healthcare,Healthcare Plans,USA,43520.17,63.23,14.5,6.65,0.36,1.72,3.24,7.71,,0.00%,1.24,-0.60%,5.46%,16.60%,9.51%,37.30%,2.30%,11.40%,583.24,576.73,1.80%,-1.37%,94.40%,-1.15%,1.77%,2.58,1.00%,2.80%,5.00%,,,0.7,0.71,,1.20%,0.60%,8.89%,3.80%,28.54%,11.64%,28.73%,30.18%,0.51,2.21,2.72%,2.71%,10.41%,15.57%,20.56%,2.65%,34.60%,2.65%,43.19%,72.63,3.36%,1.33%,1.8,3964.59,2.74,81.85,4.73%,10866881,10/26/2021 8:30:00 AM,85.89,12/13/2001,81.8,-0.06%,75.0,76,1.08,81.85,74.32,70.9,67.91,57.16,82.2,15.0,4.94,55.333333333333336,True
1611,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,230995.54,49.45,40.26,4.96,1.18,14.06,18.97,185.54,0.57%,26.20%,11.27,25.00%,9.73%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-3.69%,69.10%,-0.53%,0.83%,1.72,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.20%,2.40%,4.50%,8.79%,21.55%,45.14%,48.55%,47.89%,0.63,13.57,2.91%,2.35%,1.54%,8.64%,28.59%,-2.84%,25.03%,-2.84%,77.64%,58.01,-1.84%,-0.30%,2.2,2136.66,1.57,545.34,-2.13%,3356800,12/9/2021 4:30:00 PM,542.22,11/27/1985,545.45,0.02%,63.0,82,1.17,545.34,536.46,501.73,424.02,307.0,561.27,15.0,-0.57,53.333333333333336,True
1638,CPRI,Capri Holdings Limited,Consumer Cyclical,Apparel Manufacturing,United Kingdom,9464.11,23.33,10.33,0.42,1.87,3.65,40.44,12.09,,0.00%,2.68,72.10%,13.22%,-15.90%,54.93%,-2.90%,61.20%,17.10%,151.86,147.4,0.50%,-43.78%,90.80%,-1.83%,3.26%,2.91,5.50%,17.30%,-1.30%,1.1,0.5,0.42,0.44,65.80%,9.50%,8.20%,-1.88%,-2.66%,18.17%,13.97%,63.84%,48.79%,2.54,2.96,4.30%,4.24%,-0.42%,7.74%,14.40%,-8.94%,32.00%,-8.94%,65.71%,52.09,-1.02%,1.97%,2.2,1649.56,1.02,63.07,0.93%,1680761,11/3/2021 8:30:00 AM,79.47,12/15/2011,63.07,0.00%,63.0,87,1.25,63.07,63.36,58.55,55.13,38.43,69.26,20.0,26.0,56.666666666666664,True
1646,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17748.99,149.07,95.26,41.41,16.14,4.66,41.45,,1.89%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.21,0.70%,-26.32%,95.90%,-1.19%,1.37%,2.38,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,3.48%,5.64%,16.29%,30.73%,83.15%,75.89%,0.77,3.73,2.01%,2.31%,2.91%,6.69%,24.64%,-2.03%,17.85%,-2.03%,83.39%,60.62,-1.12%,-0.18%,2.3,583.25,1.07,173.47,-1.30%,625797,10/28/2021 4:30:00 PM,177.76,7/22/1993,173.47,0.00%,59.0,92,1.41,173.47,168.45,162.55,139.16,94.59,175.75,38.0,2.47,63.0,True
1712,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12497.16,37.64,18.89,2.51,2.78,4.94,42.28,39.47,0.90%,29.80%,6.38,-28.40%,38.25%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.83%,90.40%,-0.84%,0.76%,1.51,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,0.44%,1.74%,22.91%,27.69%,54.60%,53.88%,1.07,4.57,1.42%,1.85%,-1.06%,3.19%,18.26%,-4.20%,18.65%,-4.20%,63.41%,50.03,-1.57%,-0.86%,1.9,259.73,1.74,234.53,-2.41%,452645,10/21/2021 4:30:00 PM,261.0,6/1/1960,234.53,0.00%,72.0,85,1.21,234.53,236.76,227.17,198.29,143.52,244.8,16.0,11.29,57.666666666666664,True
1719,CSR,Centerspace,Real Estate,Real Estate Services,USA,1567.21,,,,8.28,2.38,75.35,653.01,2.69%,,-0.37,-102.40%,-187.80%,53.74%,6.00%,4.10%,-161.90%,14.30%,14.06,13.93,0.93%,0.00%,82.00%,6.28%,1.07%,1.66,-0.20%,-0.60%,0.70%,,,1.34,1.34,55.70%,3.80%,-1.90%,-1.03%,3.62%,7.38%,40.39%,46.93%,51.54%,0.94,2.87,2.16%,2.53%,-0.27%,2.21%,20.41%,-6.69%,9.61%,-6.69%,55.83%,49.73,-2.07%,-0.55%,1.8,89.92,0.89,104.26,-2.61%,79837,11/1/2021 4:30:00 PM,112.6,10/17/1997,104.26,0.00%,75.0,81,1.14,104.26,104.4,101.95,86.57,66.91,111.73,16.0,8.0,57.333333333333336,True
