rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
233,56.333333333333336,BDC,Belden Inc.,12.0,2.1,78,1.42,59.01,67.17,13.83,$29.25,$59.13,57.17,53.42,48.32,79.0,True
235,56.333333333333336,DIOD,Diodes Incorporated,14.0,2.1,76,1.39,91.66,102.0,11.28,$48.16,$98.88,95.06,88.14,79.66,79.0,True
236,56.333333333333336,SXI,Standex International Corporation,11.0,1.7,69,1.27,101.77,131.67,29.38,$57.31,$108.17,97.19,94.71,92.78,89.0,True
243,55.833333333333336,MOS,The Mosaic Company,17.0,2.2,74,1.35,37.8,40.42,6.93,$16.01,$38.23,32.34,31.56,30.73,76.5,True
244,55.833333333333336,NSP,"Insperity, Inc.",11.0,1.8,70,1.28,115.45,121.25,5.02,$62.29,$114.33,108.59,103.01,90.54,86.5,True
245,55.5,GEF,"Greif, Inc.",19.0,2.4,76,1.38,66.01,73.4,11.2,$33.95,$68.81,63.76,61.53,56.33,71.5,True
248,54.833333333333336,MCHP,Microchip Technology Incorporated,16.0,2.0,67,1.23,152.71,180.26,18.04,$95.53,$166.67,157.93,149.27,148.46,81.5,True
249,54.833333333333336,NXPI,NXP Semiconductors N.V.,11.0,2.0,72,1.32,192.89,234.26,21.45,$117.25,$228.72,213.24,208.15,192.29,81.5,True
250,54.666666666666664,NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",16.0,2.5,79,1.44,17.38,18.25,5.01,$8.72,$17.25,16.58,16.41,15.14,69.0,True
251,54.666666666666664,VVV,Valvoline Inc.,13.0,1.9,67,1.23,31.77,40.83,28.52,$18.34,$34.65,30.93,30.66,28.27,84.0,True
253,54.5,R,"Ryder System, Inc.",14.0,2.4,78,1.43,83.25,88.86,6.74,$40.32,$89.65,79.17,76.37,72.9,71.5,True
255,54.333333333333336,PFBC,Preferred Bank,12.0,2.5,82,1.52,68.17,73.0,7.09,$30.65,$69.44,62.14,60.57,59.61,69.0,True
256,54.166666666666664,VG,Vonage Holdings Corp.,15.0,2.0,66,1.21,16.4,17.32,5.61,$9.52,$16.65,14.88,14.32,13.64,81.5,True
258,54.0,EXR,Extra Space Storage Inc.,12.0,2.1,71,1.3,168.94,192.86,14.16,$102.74,$194.67,184.51,177.38,143.94,79.0,True
261,53.5,USB,U.S. Bancorp,14.0,2.2,70,1.28,60.76,63.86,5.1,$34.17,$62.47,56.7,56.61,53.8,76.5,True
263,53.0,LFUS,"Littelfuse, Inc.",14.0,2.1,66,1.21,278.24,297.6,6.96,$165.45,$289.99,276.31,267.36,261.85,79.0,True
264,52.833333333333336,MANH,"Manhattan Associates, Inc.",13.0,2.2,69,1.26,155.69,182.0,16.9,$83.74,$167.75,162.09,157.37,133.35,76.5,True
265,52.333333333333336,IRDM,Iridium Communications Inc.,10.0,2.3,73,1.33,40.0,42.4,6.0,$23.65,$54.65,44.83,42.39,41.05,74.0,True
268,51.666666666666664,EFX,Equifax Inc.,11.0,2.3,70,1.28,256.31,277.94,8.44,$135.98,$279.59,270.43,261.95,216.17,74.0,True
