rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
149,58.333333333333336,SMAR,Smartsheet Inc.,15.0,1.9,76,1.33,69.25,91.0,31.41,$40.21,$85.43,72.45,70.09,65.57,84.0,True
151,58.333333333333336,APTV,Aptiv PLC,14.0,2.1,82,1.45,152.7,171.0,11.98,$82.12,$169.94,159.55,157.07,140.2,79.0,True
152,58.166666666666664,FIVN,"Five9, Inc.",18.0,2.0,75,1.31,167.26,203.47,21.65,$107.98,$211.68,194.41,183.94,170.62,81.5,True
153,58.166666666666664,FC,Franklin Covey Co.,19.0,2.0,74,1.3,40.99,45.0,9.78,$16.50,$38.92,36.58,34.35,27.91,81.5,True
154,58.166666666666664,LKQ,LKQ Corporation,13.0,1.6,70,1.24,51.25,62.11,21.19,$26.73,$52.99,50.51,49.89,42.51,91.5,True
156,58.0,ARES,Ares Management Corporation,12.0,1.9,78,1.36,74.43,81.29,9.22,$38.25,$73.99,67.74,63.08,52.64,84.0,True
157,58.0,IQV,IQVIA Holdings Inc.,19.0,1.7,66,1.18,241.55,278.16,15.16,$146.00,$254.05,247.0,244.6,205.03,89.0,True
158,58.0,MRVL,"Marvell Technology, Inc.",16.0,1.9,74,1.3,59.83,69.04,15.39,$32.53,$62.71,58.58,55.7,48.79,84.0,True
159,57.833333333333336,MXL,"MaxLinear, Inc.",15.0,2.2,82,1.45,50.12,55.0,9.74,$20.91,$52.22,44.85,42.05,36.05,76.5,True
160,57.833333333333336,ALTR,Altair Engineering Inc.,18.0,2.2,79,1.39,69.93,79.57,13.79,$37.24,$72.24,68.33,67.67,61.29,76.5,True
161,57.666666666666664,IDXX,"IDEXX Laboratories, Inc.",10.0,1.9,79,1.38,623.98,717.5,14.99,$347.54,$706.95,681.74,636.09,530.58,84.0,True
162,57.666666666666664,DOCU,"DocuSign, Inc.",18.0,1.7,66,1.17,257.77,326.89,26.81,$179.49,$310.51,297.23,274.26,235.69,89.0,True
163,57.5,CRMT,"America's Car-Mart, Inc.",20.0,2.0,71,1.25,118.66,165.75,39.68,$82.48,$177.45,151.94,148.56,133.91,81.5,True
164,57.5,DHR,Danaher Corporation,21.0,1.8,65,1.16,302.32,322.74,6.75,$192.51,$309.14,292.11,272.2,242.91,86.5,True
167,57.333333333333336,AMG,"Affiliated Managers Group, Inc.",13.0,2.5,90,1.71,153.28,202.0,31.78,$62.19,$180.97,164.85,162.58,134.49,69.0,True
168,57.333333333333336,SQ,"Square, Inc.",13.0,2.3,85,1.52,239.29,302.93,26.6,$134.00,$289.23,256.75,241.74,227.31,74.0,True
170,57.166666666666664,GS,"The Goldman Sachs Group, Inc.",12.0,2.2,83,1.48,380.0,426.38,12.21,$185.52,$404.60,376.21,374.16,312.74,76.5,True
171,57.0,LH,Laboratory Corporation of America Holdings,13.0,1.7,69,1.22,279.48,327.86,17.31,$170.05,$304.74,286.93,275.62,242.98,89.0,True
172,57.0,DXC,DXC Technology Company,18.0,2.5,84,1.51,34.73,44.92,29.34,$15.64,$44.18,39.91,39.63,30.35,69.0,True
173,56.833333333333336,QCRH,"QCR Holdings, Inc.",18.0,1.8,66,1.18,51.87,59.8,15.29,$25.54,$50.93,47.86,47.84,43.44,86.5,True
174,56.666666666666664,SKX,"Skechers U.S.A., Inc.",14.0,2.1,77,1.34,42.49,64.08,50.81,$28.25,$55.87,51.68,49.84,41.7,79.0,True
175,56.5,ETN,Eaton Corporation plc,16.0,2.0,72,1.27,150.65,177.68,17.94,$96.24,$164.27,156.92,151.06,133.06,81.5,True
176,56.5,EL,The Estée Lauder Companies Inc.,19.0,2.0,69,1.22,310.68,365.32,17.59,$194.14,$336.56,327.39,315.45,282.51,81.5,True
177,56.166666666666664,TPB,"Turning Point Brands, Inc.",15.0,1.8,67,1.19,48.51,65.4,34.82,$25.99,$61.08,48.37,46.08,45.98,86.5,True
178,56.166666666666664,BY,"Byline Bancorp, Inc.",13.0,2.2,79,1.38,25.03,27.5,9.87,$10.49,$25.78,23.42,22.9,19.54,76.5,True
179,56.166666666666664,GRBK,"Green Brick Partners, Inc.",19.0,2.2,73,1.28,20.85,33.5,60.67,$13.83,$28.03,23.43,23.07,22.5,76.5,True
181,56.0,ENTG,"Entegris, Inc.",12.0,2.1,77,1.34,124.86,133.2,6.68,$62.51,$126.41,118.9,118.09,105.37,79.0,True
183,56.0,DIOD,Diodes Incorporated,13.0,2.1,76,1.33,91.66,102.0,11.28,$45.40,$91.02,79.62,78.12,75.05,79.0,True
185,55.833333333333336,CVNA,Carvana Co.,10.0,2.2,81,1.42,302.83,389.81,28.72,$158.25,$372.01,331.51,308.8,270.96,76.5,True
186,55.833333333333336,SAFE,Safehold Inc.,12.0,2.2,79,1.39,72.68,97.88,34.67,$49.70,$95.29,87.59,81.61,74.04,76.5,True
187,55.833333333333336,CG,The Carlyle Group Inc.,14.0,2.2,77,1.34,47.91,58.38,21.85,$23.48,$51.55,47.05,46.02,37.25,76.5,True
188,55.666666666666664,NXPI,NXP Semiconductors N.V.,10.0,2.1,78,1.37,192.89,234.26,21.45,$117.25,$218.16,202.03,201.8,182.37,79.0,True
189,55.666666666666664,A,"Agilent Technologies, Inc.",13.0,1.9,70,1.23,155.99,173.35,11.13,$94.53,$156.80,151.51,147.24,128.32,84.0,True
190,55.5,FBC,"Flagstar Bancorp, Inc.",30.0,2.4,65,1.16,53.33,60.31,13.09,$27.79,$51.58,44.59,44.41,42.54,71.5,True
191,55.333333333333336,NKE,"NIKE, Inc.",11.0,1.9,71,1.25,147.06,184.13,25.21,$102.40,$174.38,165.67,151.31,139.36,84.0,True
192,55.333333333333336,MANH,"Manhattan Associates, Inc.",11.0,2.1,76,1.32,155.69,182.0,16.9,$83.74,$167.73,151.69,146.19,123.17,79.0,True
194,55.166666666666664,GRMN,Garmin Ltd.,23.0,2.4,71,1.25,155.11,163.29,5.27,$91.84,$166.25,155.21,148.3,130.14,71.5,True
195,55.0,ANET,"Arista Networks, Inc.",18.0,2.3,73,1.28,350.48,399.78,14.07,$192.96,$384.00,374.03,366.43,311.6,74.0,True
196,54.833333333333336,BRKR,Bruker Corporation,12.0,2.4,81,1.42,78.18,83.58,6.91,$37.27,$84.41,80.97,76.73,63.37,71.5,True
197,54.666666666666664,EXR,Extra Space Storage Inc.,11.0,2.1,74,1.3,168.94,192.86,14.16,$101.89,$178.22,172.63,166.12,134.05,79.0,True
199,54.5,BCO,The Brink's Company,15.0,2.0,67,1.19,64.26,96.67,50.44,$38.67,$84.72,76.61,76.29,72.66,81.5,True
200,54.5,CIVB,"Civista Bancshares, Inc.",13.0,2.0,69,1.22,23.73,27.5,15.89,$11.25,$23.98,22.98,22.79,20.3,81.5,True
201,54.5,ITT,ITT Inc.,15.0,2.0,67,1.19,86.88,110.18,26.82,$57.13,$101.32,96.28,93.87,84.76,81.5,True
202,54.5,CR,Crane Co.,14.0,2.0,68,1.21,97.11,120.75,24.34,$48.19,$99.93,94.14,92.9,84.24,81.5,True
203,54.166666666666664,RMBS,Rambus Inc.,19.0,2.4,72,1.27,22.33,26.1,16.88,$13.08,$25.19,23.5,22.43,19.59,71.5,True
204,54.0,FRC,First Republic Bank,17.0,2.5,76,1.33,197.8,209.43,5.88,$100.38,$204.68,196.52,191.97,165.76,69.0,True
205,54.0,TW,Tradeweb Markets Inc.,13.0,2.3,75,1.31,81.97,95.73,16.79,$50.18,$89.76,87.12,85.46,73.27,74.0,True
206,53.833333333333336,HZO,"MarineMax, Inc.",18.0,2.4,72,1.26,51.12,59.67,16.73,$23.24,$70.89,51.38,49.17,45.57,71.5,True
208,53.333333333333336,POWI,"Power Integrations, Inc.",13.0,2.3,73,1.28,100.45,105.67,5.2,$50.34,$99.98,87.61,83.82,80.79,74.0,True
