date,EVC,MCB,OAS,STKS,TBI,TH,WIRE,portfolio
2021-11-05,262.44727328359306,1098.94316584748,178.47829954594118,314.64916700177224,133.64840527646064,35.59147780622303,1031.5798322658673,3055.3376210273373
2021-11-08,269.1992724844014,1120.4216037050671,178.85252823853753,313.2300019444189,132.21480646553667,38.335880914172755,1012.2621340274527,3064.516227779587
2021-11-09,252.46605707370247,1132.6000993975135,180.79563875778769,317.6902349818152,129.53258933542085,40.82299623075219,1046.9897518529995,3100.897367629991
2021-11-10,246.00762305553803,1119.3144677330265,178.66541389223934,302.48489508160065,125.87922462371138,38.507406108419616,1039.616584586429,3050.4756150809644
2021-11-11,248.6497096993326,1093.7396267788893,183.87582876608056,303.0931086776092,127.17408806583626,42.0236725904802,1049.644092068965,3048.200126647193
2021-11-12,244.83336232496265,1113.2252198868034,183.86143535482682,327.0161767872801,124.95432216505075,42.452485576097345,1054.2891874469042,3090.632189541925
2021-11-15,249.23684006462025,1128.5036963009634,189.2733579862199,300.4575164282387,125.4630185173141,41.16604661924591,1051.6348472309387,3085.735323147541
2021-11-16,242.77840604645576,1136.6965024940637,187.5749354582827,299.0383513708854,125.27803802558196,39.87960766239448,1063.4319148574514,3094.677755915115
2021-11-17,239.54918903737354,1122.193021260332,184.1061233461398,289.9151474307567,120.65352573227884,36.534866374580744,1081.1275162972204,3074.079389478682
2021-11-18,238.37492830679815,1120.6430308994752,186.7257241943141,287.68503091205855,120.46854524054672,34.99113962635902,1088.3532202184597,3077.2416193980116
2021-11-19,231.03579874070218,1100.6038698055406,179.98960772758022,293.56442900680815,121.67091843680552,33.87622586375445,1066.8973034727394,3027.63815305393
2021-11-22,230.44866837541448,1095.6217579313582,182.63799539826192,284.4412250666794,121.62467331387249,34.219276252248164,1086.436196729151,3035.4297930669854
2021-11-23,226.63232100104455,1107.13597204058,187.66129592580495,276.9399240492403,127.26657831170232,34.13351365512473,1091.0812921070906,3050.8508970905878
2021-11-24,220.46745216552392,1108.3538216098248,190.2233231289644,276.9399240492403,129.30136372075572,35.67724040334646,1090.491438725765,3051.4545638034206
2021-11-26,205.20206266804425,1073.9218928793628,171.511888499148,279.17004056793843,121.4859379450734,34.30503884937159,1023.2481532546427,2908.845014663581
2021-11-29,205.49562785068807,1074.0326064765668,178.46390613468748,263.5592249370515,122.17961478906888,33.19012508676702,1056.6486009722066,2933.5697062470363
2021-11-30,217.2382351564417,1051.004178258123,172.57700093192219,265.78934145574965,120.32980987174761,31.646398338545293,1035.635074262481,2894.2200382750107
2021-12-01,209.01841004241416,1023.6579197487204,164.7038049761456,249.36757436351797,120.884751346944,30.35995938169386,1041.7548030937344,2839.7472229531704
2021-12-02,215.77040924322247,1063.9576691309976,170.44677606637384,258.0853025729743,123.84443921465801,30.445721978817286,1080.9063212792232,2943.456639486267
2021-12-03,210.48623595563336,1025.2079101095771,168.43169849085515,250.7867394208713,123.98317458345709,30.445721978817286,1036.2249276438065,2845.566408183018
2021-12-06,204.9084974854004,1048.7899063140417,177.51394099194297,257.07161324629334,125.69424413197925,29.073520424842425,957.4057695641688,2800.457492158669
2021-12-07,214.00901814735946,1044.6935032174915,179.0540359960894,266.8030307824306,124.5843611815865,29.588096007582998,992.280850735047,2851.0128960675875
2021-12-08,216.651104791154,1046.9077751615725,177.902563095793,273.2906424731888,125.13930265678287,30.531484575940716,970.6774706439957,2841.100343398428
2021-12-09,210.19267077298952,1039.1578233572886,176.9957781868096,264.5729142637325,123.79819409172497,30.531484575940716,933.2955126024835,2778.54437785097
2021-12-10,204.9084974854004,1043.586367245451,178.86692164979124,270.65505022381825,126.80412708237202,28.73047003634871,947.3045304089674,2800.855964132149
2021-12-13,197.5693679193044,1031.5185851502085,172.47624705314624,257.6798268423019,127.35906855756838,28.816232633472136,939.7101681243998,2755.1294962804013
2021-12-14,191.6980642664276,1036.6114106215953,169.64074503616638,247.13745784481983,124.07566482932314,28.47318224497842,956.0785994561861,2753.715124299497
2021-12-15,191.99162944907144,1073.1468976989345,170.38920242135902,255.85518605427615,126.52665634477381,28.30165705073156,1001.1286514549314,2847.3398804740777
2021-12-16,189.6431079879207,1090.7503596543795,172.24595247308696,240.24437042338926,125.13930265678287,27.272505885250418,973.5530058779581,2818.8486049587677
2021-12-17,193.75302054493446,1029.0828860117192,172.56260752066848,241.8662733460788,126.06420511544351,28.215894453608133,957.8481596001631,2749.3930465926155
2021-12-20,187.88171689205768,1017.236531110885,170.86418499273128,238.21699177002733,124.90807704211772,27.272505885250418,973.6267375506238,2740.0067452436933
2021-12-21,197.27580273666055,1087.539665335462,173.67090018720376,251.39495301687992,126.98910757410414,29.41657081333614,983.506781687828,2849.7937813514745
2021-12-22,201.09215011103046,1110.346666359498,174.40496416114271,254.638758862259,126.9428624511711,28.901995230595567,1012.9257190814441,2909.253116257141
2021-12-23,205.7891930333319,1111.6752295259466,174.90873355502237,259.70720549566386,127.86776490983172,28.387419647854994,1022.2896415099885,2930.62518767764
2021-12-27,205.49562785068807,1153.0821148802643,187.71886957081975,263.7619628023877,130.1800210564833,27.444031079497275,1081.496174660549,3049.17880190069
2021-12-28,200.5050197457428,1158.5070811432631,186.3946757354789,260.5181569570086,128.5614417538272,30.445721978817286,1044.335411637034,3009.267508951172
2021-12-29,198.15649828459206,1151.4214109222034,186.50982302550858,250.5840015555351,130.45749179408148,31.81792353279215,1055.3214308642239,3004.2685799789365
2021-12-30,200.5050197457428,1164.8177561838943,183.01222409085827,255.0442345929314,127.72902954103265,30.531484575940716,1049.2754337056363,3010.9151824360365
2021-12-31,199.0371938325236,1179.43195101483,181.34258838542848,255.65244818893996,127.9602551556978,30.531484575940716,1055.100235846227,3029.0561569995875
2022-01-03,200.79858492838662,1178.9890966260139,189.94984831514404,260.11268122633624,130.6424722858136,32.33249911553273,1039.5428529137635,3032.3680354109906
2022-01-04,193.1658901796468,1184.7462036806248,194.9155751976722,264.7756521290687,132.44603208020183,31.474873144298435,1044.8515333456942,3046.375759757207
2022-01-05,183.18467396975623,1176.7748246819328,186.76890442807522,253.82780740091422,131.5211296215412,30.531484575940716,1006.7322585775249,2969.3410832556856
2022-01-06,189.34954280527688,1221.7245451467802,193.87924958740547,260.3154190916724,132.1223162196706,31.389110547175008,1009.3865987934904,3038.166782191471
2022-01-07,185.2396302482631,1222.9423947160249,191.40358285176822,255.44971032360377,126.52665634477381,30.531484575940716,950.9173823695869,2963.010841429961
2022-01-10,183.7718043350439,1221.060263563556,186.8696583068512,256.46339965028477,127.6827844180996,29.502333410459567,947.5257254269644,2952.8759691112596
2022-01-11,182.59754360446854,1190.61402433244,195.80796669540192,268.0194579744478,127.8215197868987,29.588096007582998,972.4470307879724,2966.8956391892125
2022-01-12,184.65249988297543,1236.44945357492,198.32681366480028,262.95101134104294,129.67132470421996,30.016908993200143,972.8894208239667,3014.9574329851253
2022-01-13,186.41389097883845,1242.5387014211433,194.05197052244992,258.0853025729743,131.05867839221088,29.245045619089282,955.415014402195,2996.808603908901
2022-01-14,183.47823915240008,1221.060263563556,199.92448231396156,257.07161324629334,135.49821019378192,30.10267159032357,948.8528955349472,2975.9883755952633
2022-01-18,175.25841403837254,1197.6996945534997,195.03072248770187,252.0031666128885,132.02982597380455,28.73047003634871,887.1394855137527,2867.8917792163684
2022-01-19,173.79058812515333,1174.4498391406476,194.4693794488074,242.069011211415,128.19148077036294,28.55894484210185,855.7297929581628,2797.259036496651
2022-01-20,165.86432819376967,1092.7432044040527,191.25964873923118,245.3128170567941,124.07566482932314,27.958606662237845,851.0109659075578,2698.225235792966
2022-01-21,165.57076301112582,1134.2608033555744,181.3713752079359,240.04163255805307,124.12190995225619,27.529793676620702,836.3383630470827,2709.2346408086487
2022-01-24,168.79998002020807,1184.5247764862168,186.9991990081345,246.1237685181389,127.45155880343444,27.10098069100356,842.3843602056703,2783.384623732806
2022-01-25,169.38711038549573,1151.3106973249992,195.3761643577908,249.16483649818176,123.47447823119374,27.186743288126987,816.1358847366796,2732.035914822468
2022-01-26,164.98363264583816,1126.178710759678,193.63456159609248,241.6635354807426,122.27210503493494,25.900304331275553,801.3158185308731,2675.948668379435
2022-01-27,164.10293709790662,1096.9503210978069,194.82921473015003,237.00056457801017,117.83257323336392,24.699627971547546,779.7124384398218,2615.127677148607
2022-01-28,169.97424075078342,1101.8217193747853,193.0588251459443,244.50186559544935,118.20253421682817,25.814541734152122,777.647951605182,2631.0216784231243
2022-01-31,177.9005006821671,1107.13597204058,194.92996860892595,255.44971032360377,123.01202700186344,28.387419647854994,830.8822192698204,2717.697817574816
2022-02-01,174.08415330779718,1142.896463937491,203.40768783735814,257.6798268423019,124.12190995225619,28.47318224497842,842.8267502416646,2773.4899743638475
2022-02-02,172.32276221193416,1139.0214880353487,208.09993990606597,248.96209863284557,122.68831114133222,26.500642511139553,847.9142356555982,2765.509478094264
2022-02-03,170.85493629871496,1125.625142773658,206.09925574180096,244.0963898647769,131.9373357279385,26.414879914016126,833.0941694497916,2738.122109770697
2022-02-04,179.36832659538632,1169.2463000720568,208.09993990606597,248.96209863284557,125.87922462371138,26.414879914016126,828.5965374171836,2786.567307161266
2022-02-07,177.01980513423558,1172.0141400021582,206.58863172442693,254.2332831315866,123.05827212479646,26.157592122645838,825.6472705105555,2784.7189947504053
2022-02-08,182.3039784218247,1191.9425874988885,193.0588251459443,253.01685593956947,127.45155880343444,26.07182952552241,868.5591040019953,2842.4047393371793
2022-02-09,188.17528207470153,1180.4283733896666,199.93887572521524,258.69351616898285,127.12784294290321,26.329117316892695,901.0010399749052,2881.6940475932674
2022-02-10,187.29458652677,1175.9998295015043,191.41797626302196,257.8825647076381,123.75194896879195,25.29996615141155,852.4118676882061,2814.058739807344
2022-02-11,183.18467396975623,1172.8998487797905,198.15409272975583,251.8004287475523,123.28949773946162,25.557253942781834,817.0206648086681,2771.9064607177665
2022-02-14,183.47823915240008,1158.8392219348752,196.0094744529538,249.36757436351797,124.30689044398831,25.557253942781834,840.6148000616935,2778.1734543522107
2022-02-15,189.34954280527688,1179.7640918064424,193.93682323242032,264.1674385330601,125.69424413197925,25.643016539905265,869.7388107646466,2848.293967813731
2022-02-16,192.5787598143591,1171.6819992105459,186.4090691467326,264.5729142637325,124.63060630451953,27.015218093880126,778.8276583678332,2745.716225201603
2022-02-17,187.00102134412614,1130.0536866618202,186.3946757354789,254.638758862259,124.76934167331862,26.07182952552241,786.7906790157293,2695.7199928182545
2022-02-18,180.83615250860552,1126.9537059401066,181.28501474041366,250.5840015555351,123.93692946052407,26.24335471976927,829.776244179835,2719.615403104789
2022-02-22,181.71684805653703,1110.67880715111,176.31928785788546,238.6224675006997,121.99463429733675,26.329117316892695,824.1726370572414,2679.833799237703
2022-02-23,178.19406586481097,1095.7324715285622,178.7373809485079,228.28283636855386,120.93099646987702,25.643016539905265,833.4628278131202,2660.9835955333374
2022-02-24,182.01041323918088,1083.0004078500954,181.06911357160809,237.40604030868258,122.13336966613583,25.557253942781834,858.1629381561311,2689.3395367346156
2022-02-25,187.88171689205768,1128.2822691065553,182.5228481082323,240.44710828872545,125.13930265678287,26.843692899633268,897.4619196869513,2788.578857638938
2022-02-28,187.88171689205768,1132.0465314114933,190.7270925228441,238.01425390469115,125.7867343778453,27.015218093880126,858.3841331741281,2759.8556803769397
2022-03-01,182.3039784218247,1066.725509061099,194.13833098997216,229.49926356057102,121.11597696160915,26.67216770538641,836.5595580650796,2657.014784765542
2022-03-02,194.34015091022215,1127.7287011205349,195.9231139854316,238.8252053660359,124.81558679625165,26.9294554967567,866.1996904766928,2774.7619041519256
2022-03-03,188.46884725734535,1101.8217193747853,192.2527941157368,227.6746227725453,124.07566482932314,27.78708146799099,858.900254882788,2720.9809847005145
2022-03-04,186.41389097883845,1055.432722146285,207.9703992047826,226.05271984985572,123.1045172477295,27.70131887086756,845.1861637669671,2671.8617320653257
2022-03-07,175.84554440366023,1023.3257789571084,219.42755456273173,210.8473799496412,118.61874032322545,33.87622586375445,858.8265232101224,2640.767747270244
2022-03-08,182.3039784218247,1045.2470712035117,212.13009505710332,207.19809837358974,117.00016102056937,37.907067928555605,859.0477182281195,2660.834190233274
2022-03-09,183.47823915240008,1107.13597204058,209.20823257260122,213.07749646833935,121.11597696160915,37.99283052567903,903.2129901548763,2775.221737876085
2022-03-10,181.12971769124934,1104.3681321104787,212.5762908059682,210.03642848829642,125.00056728798378,41.68062220198649,919.8763481773254,2794.6681067632885
2022-03-11,176.72623995159174,1113.6680742756196,203.37890101485075,202.3323896055211,122.78080138719828,46.997903223639085,924.8901019185932,2790.7744113770136
