"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",110.18,,13.17,,5.45,0.59,5.20,22.49,,,-0.15,-743.40%,19.91%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.53,3.10%,2.62%,34.90%,-22.63%,0.77%,1.56,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-4.38%,-8.64%,-7.18%,-13.18%,-5.42%,-7.67%,1.77,0.08,1.97%,2.12%,-3.85%,-6.88%,-9.93%,-12.87%,1.00%,-20.36%,1.00%,34.07,-1.12%,2.01%,2.70,150.85,0.75,3.52,0.86%,112606,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.52,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",11080.71,,,,0.45,,0.76,,,,-5.50,-583.80%,99.20%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.98%,0.00%,56.40%,4.26%,15.42%,2.86,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,-6.80%,-16.39%,-14.58%,-23.57%,-0.12%,7.74%,1.67,0.92,3.81%,5.09%,-8.68%,-14.56%,-21.61%,-26.09%,2.29%,-36.68%,12.30%,34.93,-4.23%,1.53%,3.10,34586.24,0.91,16.52,-2.77%,31463248,10/21/2021 8:30:00 AM,19.11,12/9/2013,16.58,0.36%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",71.93,5.61,,,0.34,0.52,5.03,359.66,0.56%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.80%,-10.82%,2.72%,5.86,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-6.47%,-17.10%,-8.29%,-12.59%,58.04%,71.84%,0.21,0.18,4.92%,4.60%,-11.38%,-16.73%,-16.53%,-25.49%,-2.56%,-78.58%,68.47%,26.27,-5.00%,1.69%,,18.68,0.31,3.42,-3.39%,5734,,,3/17/1980,3.42,0.00%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",747.65,8.44,8.47,,0.41,1.07,50.52,66.16,1.69%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.90%,95.50%,-2.08%,2.22%,2.82,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-3.58%,-7.88%,-10.15%,-31.88%,31.85%,25.11%,,0.96,3.46%,3.89%,-2.15%,-8.31%,-16.71%,-25.69%,7.78%,-37.18%,45.37%,42.98,-1.63%,0.93%,2.70,242.71,1.50,23.55,-0.72%,362872,10/26/2021 8:30:00 AM,34.43,11/4/1982,23.55,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",160.78,,,,0.77,0.59,3.70,,,,-2.05,19.10%,24.10%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,7.60%,0.00%,49.80%,2.22%,13.48%,5.34,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-2.88%,-4.97%,-23.06%,-33.41%,-31.75%,-32.55%,1.74,0.30,4.41%,4.61%,-6.56%,-16.90%,-27.46%,-38.60%,4.62%,-61.00%,4.62%,36.38,-5.56%,0.35%,2.70,640.14,0.78,5.44,-5.23%,502330,11/4/2021 4:30:00 PM,15.36,9/26/2013,5.44,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",4117.82,59.08,46.63,4.92,8.00,10.32,40.45,117.32,0.48%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,0.30%,-22.80%,71.20%,-1.03%,2.56%,6.56,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-5.28%,2.68%,21.21%,24.72%,24.64%,18.28%,0.56,2.03,3.19%,2.38%,-1.88%,3.67%,12.94%,-7.61%,16.82%,-7.61%,30.72%,48.30,-2.17%,0.41%,3.00,162.04,0.90,77.41,-1.78%,146478,11/4/2021 4:30:00 PM,71.00,1/3/1991,77.41,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14575.58,24.20,18.27,1.45,1.33,4.70,24.11,22.14,1.67%,25.10%,9.88,4.40%,10.47%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-4.84%,,-1.70%,4.89%,4.86,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,2.18%,-1.15%,15.14%,23.02%,49.61%,51.83%,1.26,5.84,2.09%,2.52%,3.39%,4.84%,15.75%,-1.60%,16.38%,-1.60%,67.07%,59.00,-0.24%,0.25%,2.20,625.76,1.30,239.16,0.01%,811461,11/15/2021 4:30:00 PM,254.06,11/29/2001,241.09,0.81%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2861507.92,31.98,29.14,2.04,7.82,46.81,45.68,36.46,0.49%,15.00%,5.61,71.40%,7.22%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16394.79,0.07%,-20.33%,58.80%,-0.57%,0.69%,1.29,27.60%,144.10%,50.00%,1.10,1.00,1.73,1.98,41.80%,29.80%,25.90%,2.41%,19.53%,20.51%,36.05%,40.21%,35.13%,1.20,4.70,3.12%,2.77%,3.65%,11.01%,22.19%,-5.42%,24.49%,-5.42%,48.23%,59.46,-3.85%,-0.08%,1.90,87420.62,1.71,172.26,-3.93%,149764196,10/28/2021 4:30:00 PM,170.78,12/12/1980,171.95,-0.18%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",389.20,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.25,,,,,,,,,,,0.00%,-0.51%,0.21%,0.10%,,-0.51%,,0.04,0.23%,0.26%,-0.28%,-0.45%,0.02%,-2.12%,0.21%,-2.51%,1.16%,40.91,-0.51%,0.31%,,47.85,0.24,9.71,-0.21%,11330,,,5/10/2021,9.70,-0.10%
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2153.43,91.97,44.10,30.66,6.06,1.71,12.53,,3.38%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.66,0.40%,111.46%,98.50%,0.46%,1.46%,3.65,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-2.77%,-8.83%,-8.72%,-6.31%,19.49%,22.92%,1.23,1.05,2.59%,2.71%,-2.32%,-6.50%,-3.86%,-13.35%,4.61%,-13.35%,30.31%,41.02,-1.67%,1.35%,2.60,238.97,0.82,35.38,-0.34%,196108,10/26/2021 4:30:00 PM,39.40,1/13/2011,35.38,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",34.15,12.21,,0.61,2.65,1.69,4.07,18.97,7.35%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.13,11.50%,0.33%,29.00%,1.34%,0.61%,0.87,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,1.24%,-5.36%,-20.85%,-5.91%,42.58%,45.43%,1.09,0.20,2.13%,3.27%,-3.45%,-5.30%,-1.97%,-12.18%,2.85%,-43.96%,59.70%,40.54,-2.41%,1.84%,,21.93,0.50,6.49,-0.61%,10890,,,5/5/1995,6.50,0.15%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",40.93,,,,,0.61,4.60,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.51%,0.73%,1.56,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-10.94%,-27.72%,-29.72%,-43.65%,-58.84%,-39.25%,0.97,0.02,5.64%,4.67%,-5.17%,-14.21%,-32.15%,-28.53%,15.70%,-73.97%,15.70%,39.99,5.90%,3.51%,,621.49,1.27,0.31,9.61%,788590,,1.10,10/17/2003,0.31,-0.54%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2535.64,5.15,6.79,0.51,0.67,0.97,,3.44,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.16,0.40%,-26.65%,,1.17%,13.77%,6.74,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,0.72%,0.16%,12.04%,24.45%,56.33%,61.09%,1.11,2.68,2.60%,2.89%,0.27%,4.62%,21.15%,-6.25%,16.13%,-6.25%,77.34%,56.27,0.46%,0.90%,2.00,554.73,0.96,89.06,1.37%,531444,11/3/2021 8:30:00 AM,105.57,7/21/2004,89.06,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.34%,-6.55%,-5.83%,-12.34%,-6.05%,-8.55%,,1.18,0.90%,1.03%,-3.31%,-4.81%,-8.93%,-7.99%,1.15%,-20.14%,1.15%,33.65,-0.94%,0.78%,,1094.30,1.10,81.81,-0.17%,1200679,,,8/15/2008,81.81,0.00%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4625.19,13.56,12.45,,12.05,3.07,,,7.06%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,0.30%,0.00%,13.70%,-3.01%,1.01%,3.44,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-7.57%,-14.52%,-7.55%,7.19%,47.44%,41.72%,1.45,1.60,3.36%,3.05%,-8.08%,-10.33%,0.61%,-16.89%,2.35%,-16.89%,47.09%,32.49,-1.30%,1.23%,2.30,274.53,1.27,47.82,-0.08%,347343,10/28/2021 8:30:00 AM,56.60,4/14/1988,47.75,-0.15%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",75819.78,36.32,22.03,2.49,2.65,5.28,16.62,72.55,2.36%,90.70%,1.01,-71.60%,18.44%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,1.65%,0.08%,1.04,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,-0.03%,5.48%,0.49%,9.99%,34.86%,31.58%,1.06,0.55,1.19%,1.33%,4.72%,7.95%,8.79%,1.38%,15.33%,-1.68%,39.46%,67.26,-0.29%,1.93%,2.20,1465.12,1.24,37.39,1.63%,1809916,10/21/2021 8:30:00 AM,39.04,4/6/2001,37.39,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",227808.73,31.00,9.29,6.92,4.13,17.00,18.60,18.04,3.99%,120.40%,4.20,-48.50%,10.65%,-2.80%,4.48%,14.90%,37.60%,11.20%,1770.00,1765.79,0.12%,-13.55%,68.50%,-0.25%,0.80%,2.24,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,6.86%,11.46%,20.49%,13.34%,26.66%,21.54%,0.79,2.18,2.06%,1.78%,9.70%,14.20%,16.45%,0.76%,23.32%,0.76%,29.77%,83.85,1.29%,-0.10%,1.90,6292.15,1.51,131.78,1.19%,9505720,10/29/2021 8:30:00 AM,133.39,12/10/2012,131.93,0.11%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",25459.49,16.76,10.79,1.45,0.12,115.67,8.72,13.69,1.42%,23.50%,7.39,144.40%,7.41%,3.20%,11.57%,7.80%,108.70%,19.60%,207.91,148.74,0.20%,-43.83%,65.30%,-0.92%,1.17%,1.96,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,2.42%,-0.52%,-0.37%,4.79%,24.98%,26.61%,0.48,2.56,1.86%,2.25%,2.70%,1.78%,3.97%,-4.30%,9.06%,-4.30%,30.66%,57.54,-0.28%,0.45%,2.20,887.23,0.95,123.98,0.17%,840326,11/4/2021 8:30:00 AM,144.08,4/4/1995,123.98,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3353.95,8.66,11.43,1.08,4.77,1.16,0.89,35.76,1.24%,10.70%,5.58,37.00%,-22.02%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,1.30%,0.09%,92.60%,1.12%,3.08%,5.77,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,-2.33%,-10.49%,1.79%,-8.71%,23.21%,26.87%,1.30,1.61,3.03%,3.05%,-2.88%,-6.48%,-5.57%,-13.83%,1.99%,-18.46%,35.86%,41.04,-0.95%,2.01%,2.10,351.73,1.93,48.80,1.04%,677120,10/28/2021 4:30:00 PM,59.43,5/19/1994,48.80,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",3809.58,18.17,,1.82,8.58,3.80,7.36,17.96,,0.00%,0.71,8.90%,-126.50%,,10.00%,,,-78.20%,278.93,197.15,20.80%,-0.06%,43.60%,6.36%,5.69%,4.89,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-14.09%,-20.74%,-34.39%,-43.05%,-72.36%,-67.72%,,0.98,6.61%,6.65%,-4.55%,-10.04%,-36.29%,-23.65%,12.21%,-75.21%,12.21%,44.22,9.78%,-4.00%,1.70,2295.58,1.68,13.69,5.39%,3857886,11/9/2021 4:30:00 PM,41.50,12/11/2020,13.67,-0.15%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",5081.78,233.85,1.02,,12.91,5.92,,151.69,,0.00%,0.10,-72.70%,63.50%,,,,-60.70%,18.30%,219.60,195.14,,,10.20%,-2.41%,0.09%,2.43,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-2.86%,-1.41%,7.88%,16.44%,14.78%,4.18%,,0.70,4.06%,2.76%,-0.90%,-0.14%,8.62%,-4.34%,11.01%,-9.34%,30.60%,48.57,1.29%,-1.56%,2.00,74.74,5.93,22.39,-0.29%,443416,,22.33,10/22/2020,,
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",53.75,,,,17.92,0.64,0.80,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.01,1.50%,-9.81%,25.90%,-7.82%,1.05%,1.10,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-19.78%,-42.74%,-57.95%,-69.51%,-67.41%,-66.79%,1.42,0.06,8.72%,9.75%,-26.20%,-39.35%,-63.77%,-53.95%,1.37%,-87.12%,1.37%,25.65,-6.39%,0.00%,2.30,826.21,3.45,0.49,-6.39%,2850560,,3.33,9/19/1980,0.36,-25.24%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36%,-1.65%,1.89%,1.02%,10.36%,9.14%,,0.20,0.37%,0.53%,1.93%,1.46%,2.42%,-1.34%,5.01%,-2.29%,12.69%,61.46,-0.15%,1.48%,,4.53,0.16,28.14,1.33%,729,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",44065.84,15.64,20.00,1.98,0.63,0.51,,,0.36%,,0.18,0.00%,0.00%,39.83%,7.90%,,56.20%,18.50%,15737.80,4398.85,,,9.08%,,0.70%,1.18,,,,,,,,,,,-2.44%,-10.83%,-7.59%,-25.53%,-7.30%,-8.50%,,0.08,2.41%,2.47%,-3.86%,-3.79%,-9.32%,-14.68%,11.60%,-29.37%,17.17%,39.56,0.00%,-0.36%,3.00,26038.47,0.70,2.79,-0.36%,18111273,10/28/2021 8:30:00 AM,3.51,11/11/2013,,
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3889.11,6.97,6.08,0.38,0.41,2.57,11.76,3.98,,0.00%,24.82,38.00%,9.80%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,89.90%,-0.21%,7.59%,4.06,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,2.44%,-5.93%,-3.91%,1.88%,20.87%,18.76%,1.53,7.25,4.20%,4.48%,-0.73%,-11.29%,-12.41%,-28.17%,5.79%,-28.17%,22.35%,43.32,-5.20%,1.11%,2.20,325.82,0.68,165.90,-4.15%,220999,10/26/2021 8:30:00 AM,249.25,3/14/2002,165.90,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",191.56,,,,,1.31,319.27,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,-7.91%,0.02%,0.05,,,,4.30,4.30,0.00,0.00,,,,1.64%,1.02%,2.70%,-0.70%,,-4.26%,,0.05,0.47%,0.46%,0.28%,0.51%,-0.53%,-0.91%,1.66%,-8.23%,2.08%,53.59,0.62%,-1.52%,,67.20,0.67,9.81,-0.91%,45285,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",33.91,,,,,0.59,0.58,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,27.43%,3.49%,1.20,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-1.28%,-5.33%,-24.26%,-36.89%,-44.34%,-42.39%,2.50,0.13,4.54%,6.16%,-2.01%,-9.63%,-27.44%,-22.37%,5.53%,-58.36%,5.53%,42.08,-0.87%,0.00%,,417.49,0.39,2.29,-0.87%,164095,11/2/2021 4:30:00 PM,,8/8/1997,2.32,1.31%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2736.92,19.16,11.79,1.20,0.45,1.75,5.42,7.31,1.86%,34.70%,2.13,-99.80%,-1.92%,-68.40%,16.00%,4.10%,-124.40%,10.70%,67.50,66.44,1.00%,-1.31%,97.40%,2.23%,1.85%,3.70,3.80%,9.30%,1.90%,1.40,1.40,0.39,0.41,16.30%,3.70%,2.40%,-10.99%,-16.35%,-10.96%,-10.35%,-0.54%,8.03%,1.34,1.65,5.54%,3.39%,-10.42%,-10.35%,-13.75%,-16.07%,4.99%,-25.65%,13.61%,32.06,2.05%,-1.13%,2.00,332.46,2.75,41.25,0.91%,912977,12/15/2021 8:30:00 AM,62.00,2/13/1969,41.25,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14640.50,97.00,62.59,9.56,15.04,10.35,22.50,62.75,,0.00%,3.25,11.40%,19.63%,42.20%,10.15%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-15.11%,92.80%,-1.11%,2.08%,3.99,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,-2.76%,-9.44%,-11.85%,0.91%,14.56%,-2.70%,1.27,12.50,3.31%,3.85%,-3.34%,-8.20%,-4.46%,-18.27%,4.83%,-19.98%,18.65%,41.79,-2.04%,0.32%,2.40,232.57,1.17,310.00,-1.73%,272560,10/28/2021 8:30:00 AM,387.33,7/29/1987,310.00,0.00%
40,"ABNB","Airbnb, Inc.","Communication Services","Internet Content & Information","USA",105894.57,,180.60,,19.91,23.48,13.37,64.53,,,-7.23,-566.20%,245.30%,,,29.70%,232.40%,66.70%,621.01,336.82,3.90%,-19.33%,58.90%,12.98%,3.49%,2.01,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-9.84%,-18.86%,-0.01%,11.57%,34.73%,14.54%,,10.00,4.34%,5.32%,-12.76%,-12.60%,-4.89%,-26.44%,-2.37%,-28.90%,25.19%,35.49,-5.94%,-1.12%,2.30,5845.03,1.59,156.38,-6.99%,9285905,11/4/2021 4:30:00 PM,197.52,12/10/2020,156.17,-0.13%
