date,AFG,AMN,CARR,INTU,LSI,NAVI,NET,TGT,portfolio
2021-12-10,46.3720364471198,226.4051551856974,876.2665470264652,115.41290787389049,519.7814982421323,156.19072830344828,608.960046182879,179.12077508423377,2728.509694345866
2021-12-13,46.046750804169456,220.72619822293467,867.0843501470551,113.84501513619813,529.9842843379118,157.84195176460923,628.683623988489,176.10710486460025,2740.319279265968
2021-12-14,46.4610619915062,224.51216953144316,845.3953678629312,108.86384884902351,524.3783579116594,161.5196767462858,572.2004989759398,176.93794126600295,2660.2689231347917
2021-12-15,46.683625852472225,232.8372354732709,845.3953678629312,110.22745588799373,538.8042752485492,162.04506602938244,602.761207443973,177.9727102386591,2716.7269440372315
2021-12-16,46.755531099861244,231.49382629928405,850.3030937812366,107.9241346349017,536.7487688922566,160.9192318513182,571.6369681814938,169.04499545267706,2674.8265501930296
2021-12-17,45.58450278524003,232.8779448421796,824.9728954932087,105.59357528864672,539.8507148481162,159.8684532851249,583.4277663422101,167.9422489562698,2660.118101840996
2021-12-20,44.38265793602354,243.97124786979853,803.6005406876851,102.93105168196828,543.8496090321764,150.18627935377225,571.7236652267932,164.8379420383014,2625.482993826519
2021-12-21,45.6358636762322,244.07302129207025,822.9148168823064,105.7297657544615,540.4113074907415,158.89273033080255,625.6925759256602,165.5026111594236,2708.852692511698
2021-12-22,45.9508771409841,246.96338648458746,831.4637588045159,107.53258704568428,546.8768093023529,160.54395379196345,593.0511383704419,163.7503016582833,2696.132812598813
2021-12-23,46.17344100195012,248.99885493002213,836.2131709835211,108.22205127887149,545.0081671602686,162.5704553124791,595.0451704123277,166.2125986297132,2708.4439097091536
2021-12-27,46.913037832237194,252.88659966080232,847.4534464738335,111.1263129623711,554.6129877705813,161.74484358189866,602.2843736948263,168.53138749544627,2745.5529894719966
2021-12-28,47.09108892101001,245.45713983496583,846.6618777773325,110.61730109638846,557.3785781408658,161.74484358189866,576.2319115823612,169.14318520920645,2714.325926144029
2021-12-29,47.41637456396034,248.3271503430287,850.7780349991372,110.31938445241869,559.2472202829499,159.64328644951203,577.8358069203998,171.40910266757754,2724.9763606789843
2021-12-30,46.659657436675886,247.92005665394177,847.7700739524338,109.52437260822506,564.0309441666853,159.11789716641536,577.4023216939029,174.40766677082192,2726.8329904491015
2021-12-31,46.82743634725026,248.99885493002213,858.6937219641459,109.50053927670749,568.4783124648458,159.26800839015726,570.0330728434552,174.05267303567712,2735.8526192522613
2022-01-03,46.2521943681381,245.8845882085071,831.4637588045159,107.50024181005328,543.5132534466013,161.219454298802,546.8849617485195,174.4378790036002,2657.1563316887373
2022-01-04,47.05000020821628,245.55891325723755,852.0445449135385,105.26161102822327,542.3173224756674,164.52190122112384,498.3346163808639,176.10710486460025,2631.196014349471
2022-01-05,46.146048526754306,241.4269123130052,829.0890527150132,101.07034944277423,537.7952084918237,162.87067775996292,459.2775974734911,172.11153707967256,2549.787383802497
2022-01-06,46.930158129234584,240.124212507927,846.978505255933,99.8259090613919,537.7952084918237,163.99651193802717,450.99802964739985,173.984695511926,2560.6332305436636
2022-01-07,46.96782278262882,237.4984582133163,820.698424532104,96.62032597227713,516.2684510150141,167.07379202473615,463.8291923517088,173.5541711948355,2522.510638086621
2022-01-10,46.52954317949574,217.91725176823485,828.2974840185124,97.06805212864315,522.5470886124169,162.1201216412534,480.0848883453434,171.03144975784903,2525.595879451749
2022-01-11,46.42682139751143,218.8128578842261,831.7803862831162,98.52018297039295,524.0793751689258,164.3717899973819,494.78003752358916,171.12963951437843,2549.901090739522
2022-01-12,46.63911308027902,217.53051276360227,839.0628182909243,98.27163537028102,529.7226744380201,164.3717899973819,494.04311263854436,168.81085064864536,2558.452507227679
2022-01-13,46.416549219313,216.4517144875219,826.3977191469103,94.12804044786714,521.8370045984249,164.97223489234952,429.06367718665547,169.83806656310693,2469.105006542149
2022-01-14,46.419973278712476,220.52265137839123,808.9832078238911,93.76543333263535,518.7350586425653,164.52190122112384,434.7423336537652,166.49961484110688,2454.1901741721917
2022-01-18,45.307153973882386,218.2836360884131,786.0277156253658,91.55744540561366,507.97167990416034,161.14439868693103,405.87221756907,165.45729281025618,2381.621540063692
2022-01-19,44.70794357897387,202.79372121865532,772.4127340455508,92.83933816509503,508.7565096038357,150.93683547248176,408.8632656318988,168.33500798238745,2349.645355698879
2022-01-20,44.283360213438705,196.72802525126005,760.3808898587375,92.71506436503907,499.45067173625654,148.83527834009513,404.9185500707768,166.7413127033331,2314.053152538937
2022-01-21,43.465010016963646,190.15346217250607,756.7396738548335,89.97933838298519,501.3940595640241,142.2303844954515,383.85116806302625,163.38020180674934,2271.19329835654
2022-01-24,44.17036625325595,203.38400706783136,754.5232815046311,91.02289782729073,499.4132988934149,138.1023258425492,404.3550192763308,165.88781712734666,2300.859013792651
2022-01-25,43.619092689940125,196.25986750881006,747.3991632361233,87.84114806969356,496.3860986232385,139.0029931850006,367.50877502409224,161.44661890893937,2239.4637572458378
2022-01-26,43.53691526435267,195.669581659634,738.8502213139138,86.39242198958912,492.4619501248618,121.36492439532721,347.0916208560871,159.21846674154114,2184.586102345307
2022-01-27,42.95824922584102,201.837051049301,729.6680244345038,88.05054091088375,486.29543105598407,124.89253815326188,348.26203096762885,159.56590741849135,2181.5297732158956
2022-01-28,44.197758728451774,202.54946500520316,735.36731904931,91.04673115880834,502.0293978923328,123.61659275145571,364.9078636651107,163.6974302509213,2227.4125585015936
2022-01-31,44.60864585638903,206.2743722603486,754.8399089832315,94.52129041790724,504.34651414851703,130.82193149106698,417.87975834303484,165.77452125442812,2319.0669427549233
2022-02-01,44.97159615273362,206.86465810952464,744.8661434073205,95.47462367861053,499.78702732183166,131.04709832667984,444.0189175007994,164.86815427107967,2331.8982187685797
2022-02-02,45.61531931983533,210.18247167558314,752.1485754151284,95.72487365954512,514.9604015155552,131.5724876097765,432.6182560439302,163.65211190175387,2346.474497141108
2022-02-03,45.27633743928708,215.86142863834584,732.0427305240064,91.17781448215504,511.03625301717847,131.8727100572603,419.0068199319268,160.35142547072667,2306.6255195608865
2022-02-04,45.24552090469179,211.3019793205722,725.7101809519994,92.612921515678,505.2434623767175,133.74910035403406,447.31340522217596,160.97077624268144,2322.14734688855
2022-02-07,44.906539024143555,203.16010553883356,723.8104160803973,92.82742149933624,504.42125983420044,135.55043503893685,464.2626775782057,158.9012382973692,2327.840092891423
2022-02-08,45.670104270226965,208.1470032301485,729.1930832166032,94.3510523356388,505.35558090524256,138.92793757312967,476.6603550560177,160.14749289947326,2358.4526094864805
2022-02-09,45.49890130025311,214.31447261981552,759.5893211622366,98.63594486633549,515.5957398438638,141.62993960048388,497.68438854111855,162.92701831507514,2435.875726249182
2022-02-10,46.81374010965236,211.17985121384612,746.4492808003222,94.92134991123808,503.44956592031673,141.78005082422578,502.66946864583315,160.81971507879,2408.0830225042246
2022-02-11,46.76237921866019,207.8009735944246,720.3275138157934,91.21526686025408,498.5163506652144,138.77782634938774,454.81269964057276,159.1051708686226,2317.31818101293
2022-02-14,46.50557476369941,203.89287417919004,709.087238325481,90.06445742411941,493.95686383852905,138.62771512564584,457.58700509015307,156.85435952664062,2296.5760882734585
2022-02-15,47.72111585051382,207.63813611878982,724.2853572982978,89.84825505963849,488.0145818267015,141.70499521235482,500.0252087642019,156.4842596751067,2355.721909805605
2022-02-16,48.27581347322913,195.73064571299705,722.702219905296,89.91124315007782,485.6974655705171,142.60566255480623,485.46010515390526,156.96010234136463,2327.3432578621937
2022-02-17,46.437093575709866,189.88885127459957,705.7626498001774,84.46873165995572,478.2228970021804,136.52615799325923,450.0010136264569,154.08238716923336,2245.389782101572
2022-02-18,46.104959813960576,213.01177281473733,697.8469628351687,81.91856518757444,473.7007830183367,138.402548290033,415.58228664260116,154.3769564388216,2220.9448350412335
2022-02-22,45.8002185274071,206.00976136244208,717.0029252904898,82.26755325622476,471.45841244783577,136.0007687101626,410.6405550605362,148.3042976503871,2217.4844923054857
2022-02-23,45.65640803262906,206.43720973598337,694.0474330919645,79.50118441936257,470.9351926480522,131.34732077416365,395.94540588229046,143.4325751148893,2167.302729699335
2022-02-24,44.72506387597126,211.70907300965914,707.8207284110797,84.63045783811074,473.7007830183367,131.94776566913123,469.8112884773663,144.6788297169934,2269.0239900166484
2022-02-25,46.933582188634055,221.7032230767433,716.0530428546887,82.93658891953974,486.51966811303413,136.67626921700113,473.6693069931889,150.47202535222877,2314.9637067150584
2022-02-28,46.358340209521884,216.04462079843498,710.5120619791827,80.75583908568099,473.10281753286984,132.1729325047441,504.663500687719,150.88744355293014,2314.4975563510834
2022-03-01,44.848330014352435,213.7445414550938,692.1476682203623,79.7701605893467,475.6067980032626,128.0448738518418,509.99536897363123,165.73675596345527,2309.8944970713464
2022-03-02,47.45061515795512,221.07222785865858,710.9870031970831,82.73570798246297,483.23085794296605,131.7225988335184,519.315301343315,169.8682787958852,2366.3825911118442
2022-03-03,47.460887336153554,218.2022173505957,726.3434359092001,80.47154148829269,493.20940698169545,128.87048558242228,450.82463555680107,169.06765462726077,2314.4502648324215
2022-03-04,47.13560169320321,212.93035407691994,712.4118268507847,79.15219635071226,504.9444796339841,123.76670397519761,437.4299420580461,169.26403414031958,2287.0351387791675
2022-03-07,46.104959813960576,205.8469238868073,688.981393434359,74.460434803394,496.94669126586376,120.68942388848863,399.4999847395652,159.3997401382108,2191.9295519706493
2022-03-08,46.68020179307275,205.74515046453558,689.9312758701599,75.28098235992788,488.4630559408016,119.78875654603725,399.45663621691557,157.71540816082165,2183.0614673522723
2022-03-09,47.08081674281158,206.13188946916816,705.9209635394776,79.11644635343589,493.05991561032874,125.19276060074569,426.5494628729733,163.14605700271767,2246.1983121916583
2022-03-10,46.806891990853394,187.18167824217144,693.572491874064,77.01060127577526,494.0689823670541,125.11770498887475,422.77814140245005,162.2245839029801,2208.761076044223
2022-03-11,46.683625852472225,190.88623081286255,684.2319812553536,74.78899430217209,490.1822067115191,124.81748254139092,384.58809294807105,156.3256454530207,2152.5042598768623
