date,ANET,DRE,INTU,LOW,ORLY,PLD,WST,portfolio
2021-12-22,59.65190148865208,41.11722489559841,249.00266031703057,197.0270455715631,990.6699284672337,68.55708186356847,949.0360766656179,2555.0619192692643
2021-12-23,60.64375162531088,40.999315945662374,250.5992043050826,197.33477664517756,987.7187377088563,68.34160216223242,962.0703977009941,2567.707786093316
2021-12-27,62.77707355245505,42.11944594666727,257.3243174319198,200.18326109172537,1006.646819866916,70.0908089086883,974.7281537982011,2613.869880596573
2021-12-28,61.94341034828842,42.18495091885396,256.14565239956863,200.4357636484187,1013.0869995552439,70.04855495295254,972.5940941791417,2616.439426002468
2021-12-29,62.29398009352035,42.66968268964799,255.45579603050737,203.23690764050153,1029.4709884654324,70.84710571879003,979.1217308036762,2643.096191442076
2021-12-30,61.19952274579431,42.67623318686666,253.6148477108104,202.30583843693012,1020.2104961416555,70.96963832219467,986.1305656774438,2637.1071422216955
2021-12-31,61.456037511741656,42.99720755058142,253.55965342681816,203.95495083884467,1026.6942427170059,71.13441843428659,981.2557904227357,2641.052300902014
2022-01-03,60.81048426614421,42.28975385096521,248.9277606631213,201.61145942595545,1011.7350063626583,69.67251795627877,932.947203940102,2567.994186465225
2022-01-04,59.279960949125766,41.74606760520316,243.74399724034387,205.00438929817065,1015.979982823017,68.02471683535963,897.5474168467881,2531.326531598008
2022-01-05,56.92432013628185,40.652142104766654,234.0387055615734,201.0117734036388,996.3105537381311,66.60929312984176,845.1800416268634,2440.726829701097
2022-01-06,56.71911223758887,40.31806925830828,231.157077919506,203.41051749290534,1017.9570854230822,66.1529839325476,853.0675280230256,2468.782374286964
2022-01-07,55.355321561403755,39.44030765439412,223.7342166515285,198.12383656508217,991.8329247772172,64.95303992836578,816.9355632670663,2390.3752104050577
2022-01-10,56.236012255212685,39.401004671082106,224.77097414814014,195.4410497490258,981.4094361434569,64.65305876260668,821.3291402725414,2383.2406760020654
2022-01-11,56.93714522223507,39.47961063770613,228.13351868141834,196.8692360035278,990.887940364207,64.64038386529565,835.8069921769162,2412.7548269513063
2022-01-12,56.88157202425162,39.43375715717545,227.5579967663812,197.83188161638,993.7954755046312,64.74601230758658,839.5311204034239,2419.77781577983
2022-01-13,56.090656932115216,39.44030765439412,217.96306959531458,197.8161054914677,999.8140945407328,64.707981168605,796.6622524008023,2372.494467783432
2022-01-14,55.46648100425363,39.1782902773411,217.12341391843472,192.05599585953863,986.9191832914257,64.53475542300473,794.5700972091287,2349.8482169831273
2022-01-18,54.333548398667936,38.687005497634665,212.01060426352706,188.73896291904157,967.7294336184397,64.82628450820697,778.9968533522983,2305.3226925578165
2022-01-19,53.572562856050034,38.097463259648215,214.9789451573417,185.80190990598774,958.8905906778201,64.8938882585648,785.8834243937239,2302.1187845091367
2022-01-20,52.13182166414561,37.855097374251194,214.69118419982314,177.27575997186486,942.1286080024277,65.12627212101454,781.9900814901662,2271.198824823693
2022-01-21,50.71672738242688,37.750289418752494,208.35632882641,178.13867534943697,924.4798484046291,65.67131204653441,769.870567321545,2234.9837487497352
2022-01-24,51.95226067563832,37.3572620973261,210.7727990611441,183.94152305942092,956.2447230523225,64.77558491896283,802.7753162604993,2307.819469125314
2022-01-25,49.99849321355996,37.30485811957675,203.40513207715887,182.08903635503836,939.6717372595319,65.05022273714835,791.9745139805234,2269.4939937425374
2022-01-26,50.4260134745112,36.983886267555704,200.0504672858194,180.57698054826534,917.0656692889197,64.10378957328415,792.4141271958721,2241.6209336342276
2022-01-27,50.413188388557984,36.22403110188387,203.88999485440922,178.8590740947616,922.662638941864,62.78977149330302,803.4869888603539,2258.3256877351337
2022-01-28,51.38366120748093,37.46206754113108,210.82799334513638,186.0314972184555,935.5285351767998,65.51921327880201,822.6814523575357,2309.4344201253416
2022-01-31,53.145042595098786,37.8485443653388,218.87367904006416,187.8998083666628,947.4930138857476,66.25861237483853,823.0791611454986,2334.5978617732494
2022-02-01,53.140769740928214,37.475168535568415,221.08123385722857,188.69146542811117,955.1107417567102,64.86431564718855,831.4937106976971,2351.8574056634325
2022-02-02,53.700820239023706,38.5559955532613,221.66070165830524,189.2931204461098,977.5423647173715,66.47409207617459,855.5443607478045,2402.771455438051
2022-02-03,52.25152681533664,38.516692569949285,211.13153784681316,185.33483513886793,960.1843763798015,66.09805507950081,841.7712186649534,2355.2882424952227
2022-02-04,52.29427818908761,37.78304190484584,214.4546716402573,181.3448888642485,939.7589597645075,64.85164074987752,838.8407832894638,2329.3282644022884
2022-02-07,52.230149497600785,37.54067601944882,214.9513720756263,179.72198947233372,921.7322951324356,64.24321989075399,838.7779905270855,2309.1976926152847
2022-02-08,52.7388996518834,37.39656508063811,218.4794754006006,183.474436212573,926.238939107721,63.87985779139125,838.7151977647072,2320.9233710095145
2022-02-09,55.33822362127996,38.34638215395762,228.4015983293006,184.9785918771618,930.7310312103551,65.64596225191235,855.6489940588683,2359.0907835028356
2022-02-10,54.324999428606034,36.64981342109733,219.80007202897198,180.02281094146898,957.233274352355,62.713715662388346,836.3289450369298,2347.0736308718174
2022-02-11,51.69574917141173,36.16507662691585,211.2182510985604,178.84324965093688,971.5238344122007,61.81798853481676,818.8509660950566,2330.115115589899
2022-02-14,52.50803831956324,35.732748833871156,208.55343064614178,178.87491061831446,960.9984826698831,61.40814966296407,803.1102322860838,2301.185993036822
2022-02-15,55.55198375175558,35.55497366414718,208.05280838501395,180.57698054826534,980.9442198732773,61.526453002566036,806.6477069503642,2328.8551261753896
2022-02-16,56.620784404133694,35.46937765390369,208.198661806793,179.71406517069323,986.2940738839462,61.00254005491404,793.9840101340308,2321.283513108415
2022-02-17,55.248441496165945,34.90313137515924,195.59595894179694,177.16492846645122,981.2058873882039,60.537772330014555,810.6875237136711,2315.343643711463
2022-02-18,53.83335047616796,34.843872985251245,189.6907961219226,176.29411294669487,984.1425262739302,60.22933908369861,773.4080419858253,2272.442039873491
2022-02-22,52.084794174503315,34.738525015603,190.49890877076675,169.88168591707182,948.1617789111802,60.15328325278393,772.6545288372853,2228.1735048791943
2022-02-23,50.520068453795794,34.36322271675028,184.09309962948385,170.277514447796,918.4176624815053,59.4730358265484,748.2899149752861,2165.434518531166
2022-02-24,51.670098999505285,34.514660266138776,195.97045721134344,168.94753638283223,926.2825059947432,60.558899307882434,792.0164184079092,2229.9605765703545
2022-02-25,52.798752227478914,35.48913212500217,192.04812618662487,173.5153889299851,951.7961978367106,62.72216774294519,808.9502147020703,2277.319979750817
2022-02-28,52.46956306170358,34.89654822592223,186.99837852750784,175.00370807102104,943.8440430875663,61.6236358113486,810.2270221633298,2265.0628989483994
2022-03-01,50.396087186713444,34.810952215678746,184.71593608657452,175.35203911081481,954.4275135895573,61.58560467236702,798.7145472834994,2260.0026801452054
2022-03-02,52.602093298847834,35.08749220581396,191.58296877929155,181.0203065699199,982.5578805807894,62.37993262145033,805.2034095369621,2310.4340835930752
2022-03-03,51.44778663724702,35.6537384845584,186.3400651864823,179.1361588981598,994.6532374126659,63.19961036515571,818.9346471924275,2329.3652441766967
2022-03-04,50.682528240458545,36.15414071246413,183.2849869806397,177.38660355700662,979.9702204458958,63.73197539336456,810.4573048778507,2301.6677602076797
2022-03-07,48.92969256118184,35.897355193427394,172.42073563943512,175.95369412881345,960.1117057474771,62.91652691346184,780.5039435280787,2236.7336537118754
2022-03-08,48.993821252668674,35.324525765445934,174.32078803874282,176.74535119026183,952.4648741312125,62.1053012503133,750.718008251749,2200.672669880394
2022-03-09,51.563218934267475,35.79859037301617,183.20219555465127,178.8195009054717,980.8569973683019,63.579870178583676,779.499195451325,2273.319568765617
2022-03-10,51.69147631724115,35.89076953249666,178.32589845930946,177.4657620153146,982.136319928563,63.8333810189013,777.5525559388964,2266.8961632107225
2022-03-11,51.2639560562899,35.311356955278185,173.1815457763661,175.91412093952354,981.4530030304793,62.4602112691192,760.2628914054578,2239.847085432514
