date,BAC,EPAM,FTNT,MPWR,NDAQ,TXT,portfolio
2022-02-09,25.917279811768463,224.57785911203018,862.7959720420913,289.57471851666605,711.2682464641459,32.83071849185514,2146.9647944385574
2022-02-10,25.79631799056167,220.78100215876074,851.077152382184,278.9453661457043,701.4890452579043,32.385885579937515,2110.4747695150527
2022-02-11,25.202030546942318,199.99918542684213,811.6047166466325,290.5883505670959,682.4453567233579,31.968563669257968,2041.8082035801287
2022-02-14,24.93907164382086,200.84866687636517,811.8140254738767,296.77282910312755,680.7033039787344,31.441180259666265,2046.519077335591
2022-02-15,25.133662925596234,217.08269994928102,843.3867692814116,328.24311857215883,693.0163836101302,32.349197247369474,2139.2118315859475
2022-02-16,25.07581091857373,211.38037489482045,837.9981446569013,333.92764703609777,691.5119329408502,33.11046090480051,2133.004371352044
2022-02-17,24.2290801861565,206.96868586966303,812.3110341536716,316.3330412589916,680.5053928679221,32.15200183330621,2072.499236169711
2022-02-18,24.17123019516435,208.01998898678394,797.4271169760658,313.23052918744594,679.1592227573503,31.88142975410686,2053.889517856917
2022-02-22,23.960863475873253,200.75009780983984,777.9393635342235,308.27197337417874,668.9841389170568,31.211883429303956,2011.1183205404761
2022-02-23,23.55064565161464,196.2868039682496,744.2217231289675,295.4647030512017,665.8959764742887,31.441180259666265,1956.8610325339885
2022-02-24,22.930061108064933,179.41447818250296,827.7704308643071,311.71694706492343,673.8143541044485,31.872259420360834,2047.518530744608
2022-02-25,23.67686729601358,179.48487442806703,850.0570312901344,316.03169175483475,683.8310969736067,32.78027640806404,2085.8618381507204
2022-02-28,23.245614211047105,97.50276750402041,901.1959195648183,314.1551233069763,677.6151415359662,33.536953149226086,2047.2515192720543
2022-03-01,22.335773664445583,99.12664346158739,883.6962008421559,299.01923937898266,673.022528423918,32.5922513277468,2009.7926370988364
2022-03-02,22.698657112035622,115.06499798039847,901.9545243647045,310.55949576507595,681.2576484087755,33.66994573069126,2065.2052693616815
2022-03-03,22.455552075834905,99.9573478047148,879.8248656453462,294.49901771755196,682.8808699095138,33.179250653667594,2012.7969038066294
2022-03-04,21.641676590087798,93.17087760036051,877.4967639528404,283.3902399806344,679.1196526176732,32.66562799288289,1987.4848387344791
2022-03-07,20.262316686381027,82.0384310818657,762.1660834106498,261.2822680447583,666.6086014630381,31.175198595527885,1823.532899282221
2022-03-08,20.394439251624505,87.64689208845155,724.1323065937081,270.1446355058208,653.2661544881952,31.00093076522567,1786.585358693026
2022-03-09,21.689240794216662,93.11925129982426,751.8598189368929,286.39002401688174,667.7963701900475,32.11531350073817,1852.9700187386013
2022-03-10,21.49369794611446,88.59023758584931,750.1072766053447,280.1575987640699,659.125737019034,31.89977392039088,1831.374321840803
2022-03-11,21.31401319277247,93.93118569792384,730.148698044095,271.0349730129699,652.7514406102581,31.730096505149632,1800.910407063169
