no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
384,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USA,39479.45,51.3,36.68,2.81,14.24,10.05,11.66,43.18,,0.00%,2.46,-24.90%,24.11%,36.70%,18.27%,22.60%,32.20%,23.70%,307.46,225.41,0.10%,-88.79%,65.90%,0.96%,1.70%,1.84,15.50%,21.90%,17.90%,5.1,4.4,0.0,0.0,63.90%,30.80%,28.30%,1.81%,-4.77%,40.52%,40.45%,83.32%,73.88%,1.17,4.73,3.56%,2.89%,-1.76%,12.69%,37.20%,-6.45%,47.31%,-6.45%,91.51%,56.7,-0.73%,0.07%,2.3,2078.84,0.74,125.48,-0.66%,1543143,11/1/2021 4:30:00 PM,127.24,6/6/2014,123.04,-1.94%,59.0,90,1.41,125.48,127.36,112.13,91.72,65.52,134.14,16.0,1.4,55.0,True
412,APA,APA Corporation,Energy,Oil & Gas E&P,USA,9997.43,16.95,5.32,,1.45,,26.52,3.49,0.37%,6.30%,1.59,-36.40%,24.29%,14.80%,,-7.40%,,83.80%,379.0,362.24,0.28%,-1.88%,89.10%,0.43%,3.49%,1.24,4.60%,-48.50%,-60.50%,1.2,0.9,,,64.30%,27.50%,8.70%,4.35%,-10.07%,41.23%,17.73%,84.05%,89.50%,4.75,1.54,5.95%,5.02%,-3.21%,0.83%,23.98%,-14.48%,29.71%,-14.48%,90.69%,48.96,-0.97%,0.00%,2.4,10234.57,0.75,26.63,-0.97%,7669569,11/3/2021 4:30:00 PM,33.95,8/2/1963,26.79,0.60%,56.0,90,1.39,26.63,27.34,26.51,21.51,13.97,31.14,16.0,27.49,54.0,True
459,ARCB,ArcBest Corporation,Industrials,Trucking,USA,2713.53,16.56,11.92,0.71,0.75,2.83,5.79,12.43,0.30%,4.80%,6.41,78.10%,14.49%,10.00%,23.30%,2.00%,115.20%,27.90%,25.63,25.15,0.70%,-4.67%,92.60%,-0.45%,6.44%,4.13,9.40%,19.40%,6.90%,1.5,1.5,0.18,0.25,77.00%,6.20%,4.80%,2.91%,-3.57%,59.09%,73.84%,137.00%,148.61%,1.53,5.62,5.06%,4.28%,-2.31%,8.17%,39.34%,-9.72%,41.53%,-9.72%,155.80%,52.9,-1.36%,0.76%,1.9,392.68,0.85,105.44,-0.60%,333445,11/2/2021 8:30:00 AM,127.56,5/13/1992,106.0,0.53%,72.0,96,1.86,105.44,107.61,98.03,75.9,41.22,116.79,24.0,20.98,64.0,True
521,ASGN,ASGN Incorporated,Industrials,Staffing & Employment Services,USA,6695.01,30.78,21.87,3.08,1.69,3.65,9.85,20.11,,0.00%,4.13,14.80%,10.16%,22.80%,10.00%,13.90%,40.90%,18.70%,52.7,50.52,0.80%,-30.92%,99.40%,0.16%,1.00%,2.19,11.10%,22.40%,9.20%,2.4,2.4,0.56,0.56,27.90%,8.50%,9.60%,4.40%,-0.56%,12.69%,26.75%,54.10%,52.09%,2.05,3.48,3.43%,2.45%,2.46%,5.55%,20.00%,-1.98%,13.53%,-1.98%,61.50%,58.21,0.63%,0.44%,2.1,230.9,0.93,128.41,1.08%,215738,10/27/2021 4:30:00 PM,124.8,9/22/1992,128.41,0.00%,66.0,82,1.2,128.41,125.38,121.9,107.16,79.51,131.0,18.0,-2.81,55.333333333333336,True
525,ASIX,AdvanSix Inc.,Basic Materials,Chemicals,USA,1321.23,9.28,9.36,0.93,0.83,2.29,183.5,7.32,1.09%,2.50%,4.96,14.40%,0.90%,-4.80%,10.00%,-2.70%,228.00%,58.40%,28.18,27.38,1.60%,-0.09%,86.70%,1.68%,1.71%,1.91,11.30%,28.50%,7.50%,1.1,0.6,0.24,0.0,17.00%,11.90%,8.90%,1.61%,-4.24%,25.63%,46.79%,133.60%,130.22%,1.77,1.83,4.11%,3.22%,-2.97%,0.37%,32.03%,-9.36%,17.45%,-9.36%,142.29%,48.76,-0.86%,1.22%,1.5,245.42,0.81,46.18,0.35%,198037,10/29/2021 8:30:00 AM,58.0,9/15/2016,46.18,0.00%,84.0,95,1.76,46.18,47.41,46.13,35.06,19.06,50.95,17.0,25.6,65.33333333333333,True
639,AVNT,Avient Corporation,Basic Materials,Specialty Chemicals,USA,5298.83,19.0,16.43,1.45,1.15,2.94,9.72,33.31,1.50%,27.90%,2.99,49.70%,14.43%,-2.70%,13.10%,2.10%,201.80%,31.90%,91.4,90.33,1.10%,-1.10%,94.70%,0.29%,1.32%,3.25,5.60%,15.90%,5.20%,1.9,1.4,1.05,1.05,24.30%,8.10%,6.00%,3.31%,-1.80%,19.97%,11.48%,47.76%,41.09%,1.65,1.78,4.11%,2.62%,-3.50%,3.81%,11.92%,-8.33%,23.87%,-8.33%,53.58%,48.3,-2.07%,1.23%,1.6,365.69,2.38,56.34,-0.86%,868970,10/28/2021 8:30:00 AM,63.4,9/1/2000,56.34,0.00%,81.0,77,1.13,56.34,58.26,54.46,50.39,36.69,61.46,16.0,12.53,58.0,True
663,AX,"Axos Financial, Inc.",Financial,Banks - Regional,USA,3547.36,15.72,13.57,1.57,5.66,2.35,2.03,17.71,,0.00%,3.67,19.50%,9.65%,14.00%,10.00%,14.20%,12.40%,5.60%,59.39,53.24,4.20%,-2.75%,80.90%,1.56%,2.72%,6.58,1.50%,16.20%,26.20%,,,0.18,0.18,,86.60%,35.60%,1.91%,-4.15%,23.72%,19.10%,61.87%,53.72%,1.53,1.93,4.12%,2.75%,-2.78%,2.70%,16.10%,-8.01%,19.00%,-8.01%,64.49%,49.56,-0.31%,-0.12%,1.6,220.07,0.59,57.44,-0.43%,129144,10/28/2021 4:30:00 PM,62.62,3/15/2005,57.44,0.00%,81.0,85,1.26,57.44,58.94,56.11,49.52,34.92,62.44,20.0,9.02,62.0,True
685,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,42555.68,21.04,18.33,1.5,2.91,,36.33,14.69,,0.00%,96.17,32.30%,11.72%,18.50%,14.00%,6.60%,16.70%,8.10%,21.12,20.89,0.10%,-62.77%,93.50%,0.03%,2.12%,2.59,15.10%,-142.00%,63.10%,0.9,0.2,,,52.80%,20.10%,14.80%,11.36%,11.31%,30.02%,45.91%,74.87%,70.70%,0.85,45.58,3.46%,2.17%,6.11%,10.65%,27.49%,-1.96%,21.69%,-1.96%,83.16%,67.66,-1.24%,-0.48%,2.2,170.7,1.47,1988.86,-1.72%,250871,12/7/2021 8:30:00 AM,1866.71,4/2/1991,1988.86,0.00%,63.0,89,1.37,1988.86,1880.38,1803.39,1564.02,1098.69,2028.66,16.0,-6.14,56.0,True
770,BCPC,Balchem Corporation,Basic Materials,Specialty Chemicals,USA,5401.2,57.47,39.19,2.39,7.05,5.95,60.01,49.28,0.35%,20.00%,2.86,6.20%,15.56%,6.60%,24.00%,5.00%,15.50%,13.00%,32.19,32.13,0.77%,-8.23%,91.10%,1.31%,1.19%,3.36,8.00%,10.90%,9.00%,2.9,2.1,0.12,0.12,30.80%,16.00%,12.20%,4.06%,1.58%,16.55%,23.28%,54.30%,42.70%,0.56,3.94,2.75%,2.15%,1.12%,5.58%,21.20%,-4.49%,14.96%,-4.49%,56.62%,57.94,0.86%,0.38%,2.0,114.01,0.81,166.47,1.25%,91903,10/29/2021 8:30:00 AM,166.33,6/3/1986,166.47,0.00%,69.0,79,1.16,166.47,164.75,157.98,137.57,106.29,174.29,28.0,-0.08,58.666666666666664,True
778,BDC,Belden Inc.,Industrials,Electrical Equipment & Parts,USA,2877.68,22.27,12.58,2.19,1.27,3.04,6.29,20.76,0.31%,7.40%,2.86,-43.90%,7.06%,-4.80%,10.16%,-4.20%,98.30%,32.60%,44.85,43.99,0.40%,-1.46%,,4.12%,2.93%,5.2,3.70%,14.20%,4.90%,2.0,1.5,1.59,0.0,35.60%,9.90%,5.30%,3.37%,-3.56%,11.92%,18.52%,48.19%,52.15%,1.34,1.96,3.20%,2.46%,-2.50%,1.60%,19.80%,-7.68%,10.44%,-7.68%,60.43%,49.68,-0.69%,0.42%,2.1,247.87,1.21,63.58,-0.27%,299821,11/3/2021 8:30:00 AM,74.67,11/24/1993,63.58,0.00%,66.0,77,1.12,63.58,65.09,62.64,53.16,39.63,68.87,18.0,17.44,53.666666666666664,True
819,BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail,USA,1249.86,36.15,,4.76,5.23,4.84,105.03,27.41,4.18%,146.90%,1.46,-20.50%,,-2.50%,7.60%,2.00%,55.10%,2.60%,23.69,12.98,0.60%,-6.48%,46.50%,-0.08%,0.85%,3.89,2.00%,14.50%,3.80%,,,4.41,4.41,74.00%,23.90%,14.40%,6.99%,2.89%,18.25%,13.49%,61.02%,66.26%,1.07,1.69,3.06%,2.84%,1.73%,7.94%,17.37%,-3.53%,21.62%,-3.53%,77.20%,58.4,-0.21%,-0.04%,2.3,28.41,1.58,52.54,-0.25%,44879,11/4/2021 4:30:00 PM,54.33,8/19/1993,52.54,0.00%,59.0,83,1.23,52.54,51.7,48.85,44.84,29.65,54.46,14.0,3.41,52.0,True
885,BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores,USA,9795.27,22.68,20.28,4.36,0.6,16.25,115.65,19.14,,0.00%,3.0,124.70%,5.00%,73.10%,5.20%,4.40%,3.80%,14.30%,135.58,135.52,0.90%,-15.17%,98.70%,-3.36%,7.54%,7.85,7.60%,92.80%,34.80%,0.8,0.2,1.32,1.32,18.60%,3.70%,2.60%,2.90%,9.83%,16.48%,44.12%,76.53%,82.59%,0.44,2.59,4.24%,4.11%,0.89%,8.37%,28.51%,-10.92%,25.55%,-10.92%,82.98%,53.91,-3.33%,0.29%,2.2,1301.24,0.89,66.0,-3.04%,1162235,11/18/2021 8:30:00 AM,78.21,6/28/2018,66.0,0.00%,63.0,89,1.37,66.0,65.59,61.09,51.47,36.07,74.09,16.0,18.5,56.0,True
920,BLD,TopBuild Corp.,Industrials,Engineering & Construction,USA,9447.59,29.31,20.49,1.3,3.0,5.87,28.81,26.57,,0.00%,9.54,33.50%,28.02%,28.80%,22.63%,11.00%,36.80%,21.30%,32.76,32.55,0.10%,-19.75%,97.80%,-0.53%,3.04%,4.32,10.70%,21.90%,13.60%,1.8,1.5,0.43,0.45,28.30%,14.20%,10.10%,3.67%,5.88%,27.14%,43.56%,68.16%,51.93%,1.54,8.78,3.91%,3.08%,2.38%,12.71%,28.44%,-1.76%,39.42%,-1.76%,72.00%,60.95,-0.35%,0.11%,2.1,229.44,0.91,279.02,-0.24%,208208,11/2/2021 8:30:00 AM,295.78,6/17/2015,279.02,0.00%,66.0,87,1.31,279.02,273.25,248.93,217.61,164.5,284.01,20.0,6.01,57.666666666666664,True
923,BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,USA,15006.2,10.3,12.31,0.55,0.84,2.81,66.78,18.32,,0.00%,7.38,40.30%,-31.30%,69.60%,18.80%,19.10%,309.50%,140.00%,204.27,188.53,1.00%,-0.50%,,-1.03%,4.90%,4.39,16.30%,33.20%,16.20%,2.1,1.3,0.44,0.44,28.30%,11.10%,8.00%,9.45%,13.03%,40.40%,73.67%,105.41%,86.23%,2.25,3.05,5.21%,3.43%,8.30%,22.01%,50.18%,-5.52%,49.00%,-5.52%,120.02%,69.63,-2.07%,2.76%,1.5,2104.58,1.69,76.48,0.63%,3563367,11/4/2021 8:30:00 AM,82.07,6/22/2005,76.48,0.00%,84.0,94,1.68,76.48,71.06,63.13,51.1,34.76,80.95,16.0,7.31,64.66666666666667,True
999,BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,USA,3808.43,28.68,25.9,1.63,3.23,7.76,96.42,30.49,,0.00%,4.41,22.80%,-8.80%,40.60%,17.60%,9.40%,533.00%,69.50%,29.55,29.49,0.60%,-35.26%,,-1.67%,5.65%,4.23,13.90%,31.60%,13.20%,1.6,0.3,0.14,0.14,36.80%,15.10%,11.20%,3.32%,7.15%,51.25%,66.14%,188.65%,191.51%,2.85,5.19,4.26%,3.82%,3.70%,17.30%,51.90%,-4.47%,47.55%,-4.47%,227.15%,63.51,1.65%,0.01%,2.1,393.97,1.0,128.49,1.65%,394692,10/27/2021 4:30:00 PM,129.2,10/30/2014,128.49,0.00%,66.0,98,2.4,128.49,124.28,110.18,84.9,39.28,134.5,16.0,0.55,60.0,True
1031,BRKR,Bruker Corporation,Healthcare,Medical Devices,USA,12625.95,45.87,35.27,2.29,5.35,11.4,18.85,54.87,0.20%,9.00%,1.76,-18.90%,10.02%,11.20%,20.05%,4.10%,62.00%,19.10%,151.4,102.19,25.60%,-0.73%,70.10%,-0.51%,1.66%,1.64,8.80%,27.00%,10.20%,2.2,1.4,0.67,0.77,50.00%,17.00%,11.40%,-0.09%,-0.89%,-11.14%,11.66%,49.57%,49.49%,1.24,3.26,3.92%,3.51%,0.59%,2.91%,8.98%,-5.82%,10.72%,-11.06%,55.60%,53.03,0.81%,0.69%,2.3,1035.29,0.37,82.14,1.51%,381768,11/1/2021 4:30:00 PM,88.27,8/4/2000,82.14,0.00%,59.0,81,1.19,82.14,81.63,79.88,75.46,52.79,92.35,13.0,7.46,51.0,True
1072,BSIG,BrightSphere Investment Group Inc.,Financial,Asset Management,USA,2531.34,10.95,13.11,0.45,4.69,2.11,1.78,,0.14%,0.30%,2.62,42.50%,60.44%,22.20%,24.20%,0.50%,18.70%,-7.50%,79.61,79.52,0.90%,0.00%,,0.01%,6.75%,4.15,61.60%,153.00%,44.30%,,,0.39,0.0,,74.70%,,-4.43%,-5.25%,6.65%,28.93%,48.32%,48.86%,1.81,0.97,6.11%,2.46%,-0.85%,4.61%,20.77%,-3.56%,15.25%,-3.56%,66.74%,52.83,2.76%,0.98%,2.2,1294.09,1.08,29.78,3.76%,1391339,10/28/2021 8:30:00 AM,32.0,10/9/2014,29.78,0.00%,63.0,82,1.2,29.78,30.01,28.54,24.71,17.86,30.88,19.0,7.45,54.666666666666664,True
1198,CALX,"Calix, Inc.",Technology,Software - Application,USA,4663.9,19.61,73.64,0.98,6.93,8.34,24.72,71.64,,0.00%,3.58,267.90%,-29.90%,25.00%,20.00%,5.80%,707.20%,14.40%,63.59,54.96,1.90%,-34.27%,81.10%,1.94%,3.37%,3.27,46.20%,65.70%,12.70%,3.2,2.6,0.0,0.0,52.70%,12.50%,36.00%,4.91%,-1.31%,54.12%,52.42%,177.67%,136.06%,1.46,3.69,7.04%,4.73%,-0.92%,10.47%,42.38%,-8.76%,47.60%,-8.76%,206.67%,54.98,-0.63%,0.11%,2.2,566.5,0.71,69.89,-0.51%,404689,10/25/2021 4:30:00 PM,61.88,3/24/2010,69.89,0.00%,63.0,98,2.29,69.89,70.22,63.72,49.24,22.79,76.6,29.0,-11.46,63.333333333333336,True
1213,CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,USA,48558.6,22.7,23.76,1.41,2.42,7.12,18.18,62.66,0.85%,18.70%,2.5,-7.80%,7.97%,,16.06%,,-37.50%,6.80%,867.6,866.02,0.07%,-24.15%,88.20%,1.90%,0.75%,1.61,8.80%,33.70%,13.60%,1.9,1.5,1.39,1.4,29.60%,17.10%,11.10%,4.66%,7.29%,-0.04%,22.62%,53.75%,50.16%,,1.43,2.96%,2.39%,1.47%,4.61%,15.00%,-2.64%,13.04%,-4.16%,64.98%,56.7,-0.28%,-0.07%,2.1,4022.44,0.63,56.44,-0.35%,2549386,10/28/2021 8:30:00 AM,59.35,3/19/2020,56.44,0.00%,66.0,80,1.17,56.44,55.71,54.04,49.17,34.21,58.89,17.0,5.16,54.333333333333336,True
1214,CARS,Cars.com Inc.,Consumer Cyclical,Auto & Truck Dealerships,USA,1239.73,58.27,9.39,3.88,2.0,3.3,24.07,9.12,,0.00%,0.3,-82.80%,6.32%,-49.70%,15.00%,-1.70%,118.80%,8.40%,69.07,64.58,2.80%,-0.42%,93.10%,-4.23%,2.79%,1.99,2.00%,5.90%,-84.10%,1.7,1.7,1.28,1.3,69.80%,9.70%,3.40%,5.16%,28.31%,44.48%,25.29%,55.63%,55.22%,2.16,0.86,6.31%,5.12%,31.06%,41.60%,42.43%,5.37%,61.36%,5.37%,77.45%,82.81,7.27%,1.20%,2.1,905.77,2.69,19.04,8.55%,2439996,11/4/2021 8:30:00 AM,18.31,5/18/2017,19.08,0.21%,66.0,85,1.26,19.04,14.8,13.57,13.39,10.73,19.09,17.0,-3.83,56.0,True
1272,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2758.42,6.53,5.28,0.72,0.69,1.72,5.61,29.38,0.74%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.45%,87.30%,-0.87%,6.73%,6.73,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,14.83%,17.34%,18.64%,10.76%,81.32%,86.41%,1.93,2.87,4.79%,3.47%,11.93%,21.02%,22.52%,-0.64%,36.88%,-0.97%,101.84%,77.02,0.01%,0.94%,1.7,298.32,1.45,82.39,0.96%,432588,10/27/2021 4:30:00 PM,100.25,6/18/2014,82.39,0.00%,78.0,91,1.46,82.39,74.16,68.45,67.37,40.82,84.14,16.0,21.68,61.666666666666664,True
