Company,Recommendations
ATRC,1.4
WH,1.4
SPXC,1.4
EQ,1.4
MIRM,1.4
QFIN,1.4
CALT,1.4
HCCI,1.4
MRUS,1.4
BBCP,1.4
ROG,1.4
NCNA,1.4
CXDO,1.5
ZVO,1.5
JEF,1.5
ADUS,1.5
IMMR,1.5
CTRN,1.5
VIVE,1.5
TTI,1.5
SRDX,1.5
IKNA,1.5
VIVO,1.5
VIVO,1.5
SRRA,1.5
VIRX,1.5
SCI,1.5
ARTL,1.5
ZLAB,1.5
INZY,1.5
INVO,1.5
TBBK,1.5
XGN,1.5
FMTX,1.5
GNLN,1.5
SRDX,1.5
DMTK,1.5
SPNE,1.5
WATT,1.5
VPG,1.5
FSTR,1.5
ADUS,1.5
FSTX,1.5
UEIC,1.5
BCEL,1.5
EYEN,1.5
CSWI,1.5
GNLN,1.5
OIIM,1.5
III,1.5
TVTX,1.5
BIO,1.5
TBBK,1.5
HCAT,1.5
ACCD,1.5
HCAT,1.5
HYMC,1.5
NPO,1.5
HUIZ,1.5
NVMI,1.5
HTOO,1.5
HEAR,1.5
TSHA,1.5
ITCI,1.5
ONDS,1.5
TRIL,1.5
EBIX,1.5
EAR,1.5
MRVI,1.5
TPTX,1.5
TELA,1.5
TACT,1.5
DMTK,1.5
MTRX,1.5
CYCC,1.5
HMTV,1.5
STKL,1.5
IGIC,1.5
ACRS,1.5
DBTX,1.5
ATHA,1.5
ATRS,1.5
GOOG,1.5
TPTX,1.5
GRCL,1.5
ACCD,1.5
MODV,1.5
LHCG,1.5
DCTH,1.5
ACIW,1.5
OLB,1.5
UEIC,1.5
LOPE,1.5
SURF,1.5
MTRN,1.5
RBC,1.5
MTRX,1.5
GNRC,1.5
FBP,1.5
CBAN,1.5
BCPC,1.5
MNTX,1.5
MFC,1.5
PASG,1.5
GFF,1.5
MODV,1.5
ROAD,1.5
JEF,1.5
MOTS,1.5
KRTX,1.5
AQMS,1.5
KROS,1.5
CDAK,1.5
MPB,1.5
ARKO,1.5
DNMR,1.5
MRAM,1.5
KNTE,1.5
ALDX,1.5
EBIX,1.5
PANL,1.5
ALBO,1.5
HI,1.5
BCPC,1.5
LEGN,1.5
ALNA,1.5
LFMD,1.5
LTRN,1.5
OIIM,1.5
NVMI,1.5
LRMR,1.5
BMRA,1.5
PWFL,1.5
LPCN,1.5
BWMX,1.5
MTRX,1.5
LOPE,1.5
PRTK,1.5
PCSB,1.5
BIOX,1.5
FBP,1.5
ANGN,1.5
NBTX,1.5
LIZI,1.5
REPH,1.5
BLDR,1.5
CRNT,1.5
LHCG,1.5
ALPN,1.5
CASI,1.5
MNMD,1.5
VIVO,1.5
BLDR,1.5
ASX,1.5
ACIW,1.5
BCEL,1.5
MRSN,1.5
MRVI,1.5
CLSK,1.5
ASIX,1.5
CMMB,1.5
PLBY,1.5
FCN,1.5
CMPR,1.5
BLDR,1.5
AYTU,1.5
EVC,1.5
ASX,1.5
SLCT,1.5
SLGL,1.5
ITGR,1.5
NMTR,1.5
AFMD,1.5
SLRX,1.5
ITCI,1.5
GOOG,1.5
IRMD,1.5
CRKN,1.5
AZN,1.5
MSGM,1.5
BBI,1.5
GOOG,1.5
DECK,1.5
KBAL,1.5
RZLT,1.5
HNI,1.5
PIRS,1.5
MFC,1.5
CERC,1.5
HTGC,1.5
SALM,1.5
SAMG,1.5
CERE,1.5
BBSI,1.5
MRNS,1.5
KDNY,1.5
MRSN,1.5
ING,1.5
HNGR,1.5
PTGX,1.6
VERU,1.6
TREE,1.6
MSFT,1.6
VERO,1.6
LX,1.6
WSC,1.6
MTCR,1.6
OBNK,1.6
VRRM,1.6
OCSL,1.6
MBIO,1.6
XAIR,1.6
VBTX,1.6
PHAS,1.6
ADC,1.6
VRNT,1.6
PGNY,1.6
SSTK,1.6
PHVS,1.6
VNET,1.6
GH,1.6
FUSN,1.6
MCRI,1.6
PRAX,1.6
MITK,1.6
VSEC,1.6
PLRX,1.6
PRQR,1.6
NXST,1.6
PRTA,1.6
STE,1.6
SNCR,1.6
TREE,1.6
MTEM,1.6
ICAD,1.6
SY,1.6
ICLK,1.6
RXT,1.6
RYAAY,1.6
ONEM,1.6
AX,1.6
IGMS,1.6
DXCM,1.6
NICE,1.6
IHRT,1.6
SBLK,1.6
SBTX,1.6
IBEX,1.6
ONEW,1.6
SCYX,1.6
SRRK,1.6
KALV,1.6
JOAN,1.6
TNL,1.6
ORTX,1.6
ITOS,1.6
ORMP,1.6
IMUX,1.6
SOLO,1.6
INMD,1.6
LCII,1.6
SMED,1.6
MCRI,1.6
URGN,1.6
KNSA,1.6
KRNT,1.6
UPLD,1.6
ARE,1.6
LPTX,1.6
ENSG,1.6
GRWG,1.6
PCVX,1.6
TXMD,1.6
TXG,1.6
OLMA,1.6
RCEL,1.6
AIR,1.6
RCKT,1.6
HBNC,1.6
LDOS,1.6
RCM,1.6
HCM,1.6
LKQ,1.6
TRIN,1.6
REPL,1.6
NEO,1.6
HOOK,1.6
LBAI,1.6
HRTX,1.6
KZR,1.6
KRUS,1.6
NEO,1.6
LKQ,1.6
HZNP,1.6
MSFT,1.6
SIBN,1.6
ORIC,1.6
XCUR,1.6
CHDN,1.6
AGRX,1.6
CLRB,1.6
CMCO,1.6
CNOB,1.6
SOLO,1.6
SCYX,1.6
COWN,1.6
HRTX,1.6
CYRX,1.6
DADA,1.6
MSFT,1.6
ACHV,1.6
TXG,1.6
CGNT,1.6
RCM,1.6
PGNY,1.6
ONEM,1.6
DYN,1.6
NEO,1.6
INMD,1.6
ABCL,1.6
GH,1.6
ELDN,1.6
ENSG,1.6
AXNX,1.6
PEN,1.6
PGNY,1.6
VRRM,1.6
ETNB,1.6
DXCM,1.6
LKQ,1.6
CSL,1.6
AKRO,1.6
ASND,1.6
SBLK,1.6
MSFT,1.6
GNK,1.6
AXNX,1.6
ARAY,1.6
ARAV,1.6
LX,1.6
LRN,1.6
KNSA,1.6
BCAB,1.6
MSFT,1.6
CDXS,1.6
BDTX,1.6
BTRS,1.6
BILI,1.6
ARAY,1.6
CDXS,1.6
CDXC,1.6
ALEC,1.6
CHDN,1.6
LKQ,1.6
CBAY,1.6
RCM,1.6
RIO,1.6
AVNT,1.6
BWAY,1.6
BTRS,1.6
BTAI,1.6
ACM,1.6
VNET,1.6
BTRS,1.6
EVBG,1.6
GBIO,1.6
YY,1.6
VBTX,1.6
FIXX,1.6
VECO,1.7
LPRO,1.7
MGIC,1.7
BXRX,1.7
BYSI,1.7
RBNC,1.7
LOGC,1.7
ALVR,1.7
CALA,1.7
LNTH,1.7
RDHL,1.7
ALTO,1.7
CARA,1.7
ALT,1.7
VAC,1.7
CARE,1.7
AVLR,1.7
ALRN,1.7
RESN,1.7
CASH,1.7
ADI,1.7
CATB,1.7
RGEN,1.7
BVS,1.7
NOW,1.7
RADI,1.7
NOVA,1.7
BLPH,1.7
WIX,1.7
BLRX,1.7
UGI,1.7
MBIN,1.7
UCTT,1.7
DGII,1.7
PXLW,1.7
AMSC,1.7
MARA,1.7
AMRS,1.7
BNR,1.7
RNG,1.7
AMOT,1.7
FHTX,1.7
LUMO,1.7
BPOP,1.7
QTNT,1.7
LSXMK,1.7
LSXMA,1.7
XPER,1.7
QUIK,1.7
QURE,1.7
SLM,1.7
FORR,1.7
ALLT,1.7
LBRDK,1.7
CGEM,1.7
DAR,1.7
FVCB,1.7
LH,1.7
HSC,1.7
HSII,1.7
KELYA,1.7
VSTM,1.7
CGRN,1.7
J,1.7
SBNY,1.7
CHX,1.7
SCPH,1.7
KDMN,1.7
KC,1.7
IQV,1.7
EHC,1.7
AHCO,1.7
KALA,1.7
CLAR,1.7
SELB,1.7
ENS,1.7
AGTC,1.7
UCTT,1.7
PSTV,1.7
EVER,1.7
VTNR,1.7
RIGL,1.7
RIOT,1.7
ALLO,1.7
YMAB,1.7
CBNK,1.7
LABP,1.7
LW,1.7
KURA,1.7
CD,1.7
GPRE,1.7
CHE,1.7
RPAY,1.7
ALGS,1.7
CHX,1.7
ALGM,1.7
LH,1.7
KPTI,1.7
CDMO,1.7
YMTX,1.7
CDNA,1.7
CDTX,1.7
HIBB,1.7
FBRX,1.7
ASO,1.7
MBRX,1.7
TMO,1.7
MDWD,1.7
AUPH,1.7
WTRH,1.7
APEI,1.7
AUTO,1.7
ADBE,1.7
DAC,1.7
AMZN,1.7
ATGE,1.7
ATNI,1.7
OSTK,1.7
OSW,1.7
NIU,1.7
CIR,1.7
CGEM,1.7
OTTR,1.7
ARNA,1.7
NGMS,1.7
NESR,1.7
AVIR,1.7
PATK,1.7
PAYA,1.7
BCOR,1.7
AMSC,1.7
HIBB,1.7
AWH,1.7
NRIX,1.7
AMN,1.7
ASO,1.7
OCUP,1.7
FLWS,1.7
ATCX,1.7
ATEC,1.7
SNDX,1.7
SGTX,1.7
AGO,1.7
TALO,1.7
PRPL,1.7
ATHX,1.7
ATNI,1.7
NMM,1.7
ONCR,1.7
ONCS,1.7
ONCT,1.7
XERS,1.7
ARVN,1.7
ATSG,1.7
NTES,1.7
OPCH,1.7
NSSC,1.7
OPK,1.7
OPRA,1.7
SGH,1.7
ARCC,1.7
TMO,1.7
APEI,1.7
BCOR,1.7
BCOV,1.7
WIX,1.7
BCYC,1.7
CIR,1.7
CMO,1.7
FOCS,1.7
MNKD,1.7
MLHR,1.7
PRCH,1.7
ANNX,1.7
MGTA,1.7
TNC,1.7
PRFT,1.7
BIOL,1.7
ATEN,1.7
MGIC,1.7
PRPL,1.7
FORR,1.7
AMZN,1.7
AMYT,1.7
MEDS,1.7
MRCY,1.7
NBSE,1.7
BCML,1.7
FLDM,1.7
NARI,1.7
TFX,1.7
AXSM,1.7
TDY,1.7
RC,1.7
XFOR,1.7
TDS,1.7
MTBC,1.7
PRPL,1.7
APVO,1.7
CARA,1.7
CASH,1.7
APTX,1.7
PFHD,1.7
APR,1.7
SPGI,1.7
GOOGL,1.7
MCS,1.7
MRTN,1.7
CCS,1.7
WNEB,1.7
INN,1.7
MRKR,1.7
APLS,1.7
SGH,1.7
SHYF,1.7
INDB,1.7
RPAY,1.7
MTZ,1.7
NXRT,1.7
TENB,1.7
DVAX,1.7
HSII,1.7
EXAS,1.7
ZSAN,1.7
NCR,1.7
HRMY,1.7
DSEY,1.7
PSFE,1.7
HONE,1.7
OSH,1.7
VRAY,1.7
NVRO,1.7
TLS,1.7
RWT,1.7
DYNT,1.7
GLNG,1.7
PATK,1.7
NARI,1.7
THRY,1.7
LPRO,1.7
TCRR,1.7
MRCY,1.7
STRO,1.7
FUBO,1.7
DGII,1.7
ACIU,1.7
GDYN,1.7
MRTN,1.7
SYBX,1.7
ICFI,1.7
DLTH,1.7
BABA,1.7
CPRT,1.7
DMAC,1.7
VCEL,1.7
TACO,1.7
DOCU,1.7
TAST,1.7
JD,1.7
MLHR,1.7
HYRE,1.7
CTLT,1.7
SGRY,1.7
HYFM,1.7
VZIO,1.7
JAZZ,1.7
HIBB,1.7
HGBL,1.7
ERII,1.7
UPWK,1.7
GPRE,1.7
GOOGL,1.7
AMZN,1.7
ERYP,1.7
GOOD,1.7
ESTA,1.7
VBLT,1.7
SITM,1.7
PRG,1.7
VCEL,1.7
GNSS,1.7
ADM,1.7
VECO,1.7
VERB,1.7
PFGC,1.7
AIZ,1.7
RGEN,1.7
VSTO,1.7
PACK,1.7
ETTX,1.7
ADI,1.7
RC,1.7
ADBE,1.7
ERIC,1.7
TRVI,1.7
HEES,1.7
TSEM,1.7
EBMT,1.7
INNV,1.7
ABEO,1.7
HCKT,1.7
SBNY,1.7
EGLE,1.7
TTOO,1.7
HBIO,1.7
GTHX,1.7
EXAS,1.7
GTH,1.7
VCEL,1.7
ASO,1.7
XPER,1.7
BHVN,1.7
TZOO,1.7
PRFT,1.7
UCTT,1.7
VKTX,1.7
AVLR,1.7
ACRX,1.7
DVN,1.7
DRNA,1.7
RIOT,1.7
CSGP,1.7
SPRB,1.7
CSSE,1.7
GOOGL,1.7
SMBK,1.7
ADPT,1.7
SPT,1.7
HRC,1.7
ALTO,1.7
EVRG,1.7
UFI,1.7
ITI,1.7
ITMR,1.7
CTSO,1.7
CNTY,1.7
IMAB,1.7
SRAX,1.7
SLM,1.7
DVAX,1.7
CPRT,1.7
SNDX,1.7
KDMN,1.7
GPRE,1.7
KPTI,1.7
INNV,1.7
MARA,1.7
CRWD,1.7
RIOT,1.7
EYE,1.7
INDB,1.7
FUBO,1.7
KELYA,1.7
LNTH,1.7
INBX,1.7
HAE,1.7
ISEE,1.7
INMB,1.7
SRGA,1.7
SNDX,1.7
JAZZ,1.7
JAZZ,1.7
ADI,1.7
FUBO,1.7
SLM,1.7
ADBE,1.7
INN,1.7
CYBE,1.7
FWONA,1.7
YTEN,1.7
CLLS,1.7
SXI,1.7
SKLZ,1.7
SHC,1.7
SGTX,1.7
SGRY,1.7
MED,1.7
ADAG,1.7
CMPI,1.7
MCS,1.7
ZGNX,1.7
CMRX,1.7
SITM,1.7
JBL,1.7
KRON,1.8
ETSY,1.8
CMTL,1.8
AUDC,1.8
ICHR,1.8
ACLS,1.8
KOP,1.8
AVXL,1.8
NFE,1.8
CDK,1.8
BCEI,1.8
NSTG,1.8
WGO,1.8
GLPI,1.8
NSIT,1.8
CNCE,1.8
JCOM,1.8
CMPS,1.8
FB,1.8
AVAV,1.8
NLOK,1.8
NTRA,1.8
XNCR,1.8
GOGL,1.8
GMBL,1.8
AKTS,1.8
ATRA,1.8
FANG,1.8
AVAV,1.8
CMBM,1.8
NMIH,1.8
GMDA,1.8
CRCT,1.8
FLXN,1.8
EQIX,1.8
NKTX,1.8
CKPT,1.8
CCCC,1.8
NAVI,1.8
NMIH,1.8
LIVX,1.8
MGNX,1.8
ACBI,1.8
ADMA,1.8
LMNR,1.8
MEIP,1.8
CAMT,1.8
AMTX,1.8
LNDC,1.8
CUTR,1.8
MDLZ,1.8
DOMO,1.8
GERN,1.8
FRG,1.8
CUTR,1.8
IAC,1.8
GDS,1.8
DCOM,1.8
FFWM,1.8
DCPH,1.8
AMED,1.8
ACLS,1.8
LIFE,1.8
BOOM,1.8
FREE,1.8
CYBR,1.8
ACHL,1.8
ICHR,1.8
BZUN,1.8
DCOM,1.8
GDEN,1.8
DRRX,1.8
CTIC,1.8
MIST,1.8
HOLI,1.8
FENC,1.8
BAND,1.8
DZSI,1.8
AQST,1.8
CRNX,1.8
FMBH,1.8
KRYS,1.8
SKYW,1.8
PDCE,1.8
AXON,1.8
BOOM,1.8
GTLS,1.8
INSM,1.8
HGEN,1.8
INTU,1.8
BBIO,1.8
INBK,1.8
FISV,1.8
NSIT,1.8
BFST,1.8
DTIL,1.8
CMTL,1.8
LI,1.8
FLEX,1.8
MORF,1.8
MPWR,1.8
FRLN,1.8
FSS,1.8
GLMD,1.8
HOLX,1.8
ONTO,1.8
AOUT,1.8
FUTU,1.8
ASPU,1.8
PYPL,1.8
QCRH,1.8
BBD,1.8
QMCO,1.8
SAIL,1.8
MTG,1.8
NAVI,1.8
NTRA,1.8
NSTG,1.8
NLOK,1.8
LSI,1.8
NVST,1.8
CRCT,1.8
MSI,1.8
AXON,1.8
VNOM,1.8
PZZA,1.8
MPWR,1.8
PLL,1.8
PDCE,1.8
RUN,1.8
OSK,1.8
PZZA,1.8
FB,1.8
BSX,1.8
PLTK,1.8
ET,1.8
MT,1.8
CW,1.8
KMX,1.8
GM,1.8
ET,1.8
PYPL,1.8
BNS,1.8
FICO,1.8
RUN,1.8
RNA,1.8
JCOM,1.8
NLOK,1.8
PSNL,1.8
UBER,1.8
GM,1.8
ET,1.8
PAYC,1.8
EDU,1.8
PYPD,1.8
SAIL,1.8
MDLZ,1.8
XNCR,1.8
SYNH,1.8
ICE,1.8
BSX,1.8
HOLX,1.8
TRNS,1.8
TLMD,1.8
SKYW,1.8
TIGR,1.8
CNC,1.8
TECH,1.8
COP,1.8
GM,1.8
CRL,1.8
SYNH,1.8
DHR,1.8
SVRA,1.8
SNSE,1.8
STTK,1.8
FISV,1.8
EQIX,1.8
ETSY,1.8
SPRO,1.8
INTU,1.8
PLL,1.8
SDGR,1.8
USIO,1.8
TECH,1.8
MA,1.8
TKR,1.8
WTFC,1.8
RNA,1.8
VMI,1.8
LOW,1.8
VTRU,1.8
RPD,1.8
VRTX,1.8
WTFC,1.8
RUN,1.8
RVMD,1.8
RVNC,1.8
VRCA,1.8
KMX,1.8
VNOM,1.8
ABT,1.8
ALK,1.8
SBAC,1.8
SBBP,1.8
AMP,1.8
SBAC,1.8
FANG,1.8
GM,1.8
PDCE,1.8
ICHR,1.8
ACHL,1.8
TPB,1.8
INTU,1.8
MPWR,1.8
COP,1.8
DHR,1.8
OPRT,1.8
OPRX,1.8
RUN,1.8
FB,1.8
V,1.8
OPTN,1.8
UNH,1.8
VRTX,1.8
GM,1.8
UNH,1.8
MDLZ,1.8
DAO,1.8
V,1.8
FLEX,1.8
OTIC,1.8
BRBR,1.8
OSBC,1.8
BRBR,1.8
VLO,1.8
MA,1.8
PYPL,1.8
AUDC,1.8
LOW,1.8
BZUN,1.8
ABT,1.8
AMED,1.8
BAND,1.8
UNH,1.8
NAVI,1.8
OCX,1.8
PDSB,1.8
KMX,1.8
V,1.8
CDK,1.8
AXON,1.8
ZBH,1.8
RDN,1.8
CIEN,1.8
MMSI,1.9
APLT,1.9
YETI,1.9
IDXX,1.9
VVV,1.9
OCDX,1.9
JNJ,1.9
NGM,1.9
XPO,1.9
VRNS,1.9
NKE,1.9
HARP,1.9
MCRB,1.9
TDUP,1.9
STOK,1.9
FITB,1.9
CRM,1.9
MET,1.9
XLRN,1.9
MDT,1.9
ASML,1.9
API,1.9
DIS,1.9
IIIV,1.9
TRGP,1.9
EIX,1.9
STAA,1.9
WISH,1.9
FORM,1.9
WDAY,1.9
FRPT,1.9
JNJ,1.9
VNT,1.9
DIS,1.9
DHI,1.9
DIS,1.9
AXLA,1.9
BKR,1.9
BLK,1.9
BMY,1.9
AXGN,1.9
CRM,1.9
TRMB,1.9
HWC,1.9
TMUS,1.9
BMY,1.9
BLK,1.9
WMT,1.9
CI,1.9
TGTX,1.9
ARQT,1.9
COF,1.9
AMT,1.9
HAS,1.9
A,1.9
HARP,1.9
ATVI,1.9
AES,1.9
VIAV,1.9
VG,1.9
DG,1.9
GOCO,1.9
ATVI,1.9
SYRS,1.9
CRM,1.9
TCON,1.9
AMT,1.9
GOSS,1.9
ARCB,1.9
COF,1.9
ANTM,1.9
RCII,1.9
STAA,1.9
TCPC,1.9
TWOU,1.9
XRAY,1.9
VIAV,1.9
SNX,1.9
BC,1.9
AERI,1.9
CRNC,1.9
CRSR,1.9
HWC,1.9
WMT,1.9
U,1.9
CTRE,1.9
SFT,1.9
PXD,1.9
GLW,1.9
MU,1.9
ZNGA,1.9
WMT,1.9
WISH,1.9
IIIV,1.9
NVDA,1.9
MU,1.9
GOLD,1.9
ALXO,1.9
DCT,1.9
SFT,1.9
KEYS,1.9
FNB,1.9
FHN,1.9
FITB,1.9
FHN,1.9
KKR,1.9
CNQ,1.9
CI,1.9
ACGL,1.9
CRNC,1.9
SYF,1.9
DY,1.9
KKR,1.9
CIGI,1.9
GOLD,1.9
FITB,1.9
SYF,1.9
BKH,1.9
ESNT,1.9
COF,1.9
CNQ,1.9
EXEL,1.9
EXP,1.9
CI,1.9
ACGL,1.9
LSCC,1.9
MU,1.9
LSCC,1.9
FATE,1.9
TGT,1.9
PACW,1.9
WWW,1.9
EPZM,1.9
BIDU,1.9
POST,1.9
SUM,1.9
NVDA,1.9
NKE,1.9
REXR,1.9
BDSI,1.9
DOCN,1.9
VG,1.9
BURL,1.9
EXEL,1.9
ZNGA,1.9
ZI,1.9
DEA,1.9
FATE,1.9
SMTC,1.9
EEFT,1.9
ABCB,1.9
GOCO,1.9
OFC,1.9
NVDA,1.9
PD,1.9
PI,1.9
BPMC,1.9
TGTX,1.9
ACGL,1.9
TDUP,1.9
DOX,1.9
WMT,1.9
MIDD,1.9
YNDX,1.9
STAA,1.9
SGFY,1.9
DRVN,1.9
DSGX,1.9
SMTC,1.9
NBIX,1.9
VNT,1.9
MU,1.9
MDB,1.9
BLI,1.9
TMUS,1.9
SMAR,1.9
ABCB,1.9
WBS,1.9
PI,1.9
MU,1.9
TMUS,1.9
NBIX,1.9
TJX,1.9
RCII,1.9
TGT,1.9
ITRI,1.9
NI,1.9
NKE,1.9
HAS,1.9
EPRT,1.9
ITRI,1.9
LPLA,1.9
PXD,1.9
SLRC,1.9
MU,1.9
OPEN,1.9
GPN,1.9
WMB,1.9
ARCB,1.9
WMT,1.9
LNT,1.9
TRMB,1.9
MET,1.9
PWR,1.9
PTC,1.9
MIDD,1.9
PACW,1.9
MPC,1.9
MGTX,1.9
PSX,1.9
FORM,1.9
SFT,1.9
NGM,1.9
MGNI,1.9
FCPT,1.9
JNJ,1.9
MMSI,1.9
MDT,1.9
LESL,1.9
IDXX,1.9
KEYS,1.9
KIDS,1.9
GLW,1.9
PLD,1.9
NWSA,1.9
MRVL,1.9
MCK,1.9
MDB,1.9
FITB,1.9
GPI,1.9
DEA,1.9
MCRB,1.9
XRAY,1.9
OM,1.9
FIS,1.9
CTRE,1.9
NVEE,1.9
LUNG,1.9
NVDA,1.9
SMTC,1.9
ZTS,1.9
PTC,1.9
LSCC,1.9
NVDA,1.9
LPG,1.9
MBUU,1.9
LNT,1.9
PHAT,1.9
SCHW,1.9
SYF,1.9
NWSA,1.9
CLBK,2.0
BMRN,2.0
CDW,2.0
CLDX,2.0
MRCC,2.0
PMBC,2.0
CLIR,2.0
PLSE,2.0
PLYA,2.0
PLXP,2.0
BGFV,2.0
FCX,2.0
CLFD,2.0
CLGN,2.0
MMMB,2.0
FNF,2.0
PNFP,2.0
CECE,2.0
MNTK,2.0
PMVP,2.0
CETX,2.0
CFMS,2.0
CFRX,2.0
CENTA,2.0
CGBD,2.0
CENT,2.0
PNTG,2.0
MPLX,2.0
LBTYK,2.0
MNPR,2.0
PMTS,2.0
MNOV,2.0
CHEF,2.0
CHRS,2.0
AMKR,2.0
CEMI,2.0
POAI,2.0
CELH,2.0
CIDM,2.0
POLA,2.0
PPBI,2.0
CIVB,2.0
CELC,2.0
PPC,2.0
CLNN,2.0
SPRT,2.0
MLCO,2.0
GNUS,2.0
CROX,2.0
PRTH,2.0
CRUS,2.0
GBT,2.0
CSBR,2.0
CVM,2.0
MDXG,2.0
CSGS,2.0
BGFV,2.0
ATOS,2.0
CSWC,2.0
ATOM,2.0
UPST,2.0
LPSN,2.0
CTHR,2.0
MDVL,2.0
PRVB,2.0
MDRR,2.0
CTXR,2.0
PUBM,2.0
NNOX,2.0
PSHG,2.0
CVLT,2.0
CWBR,2.0
CWST,2.0
MELI,2.0
BCRX,2.0
MCHX,2.0
MCHP,2.0
PRTS,2.0
CRMT,2.0
CRMD,2.0
NLS,2.0
CLXT,2.0
CMCSA,2.0
MICT,2.0
BMRN,2.0
PRFX,2.0
PRIM,2.0
VXRT,2.0
CNSP,2.0
VUZI,2.0
TUP,2.0
SUPN,2.0
FNF,2.0
SPRT,2.0
COCP,2.0
CODA,2.0
PRPH,2.0
COHU,2.0
CRIS,2.0
CREX,2.0
CRDF,2.0
OMER,2.0
PRPO,2.0
CRAI,2.0
CLPT,2.0
CPSS,2.0
PRTS,2.0
MELI,2.0
MFNC,2.0
CORE,2.0
COOL,2.0
COMS,2.0
CPRX,2.0
SRNE,2.0
PERI,2.0
ISBC,2.0
NNOX,2.0
AZYO,2.0
OEC,2.0
NOVN,2.0
PERI,2.0
PRIM,2.0
BANX,2.0
AYRO,2.0
OPNT,2.0
AYLA,2.0
PRVB,2.0
RAAS,2.0
NSPR,2.0
TLYS,2.0
NRBO,2.0
MX,2.0
BATRA,2.0
NNDM,2.0
COE,2.0
NKSH,2.0
OTEX,2.0
OSS,2.0
OSPN,2.0
OSIS,2.0
NLSP,2.0
NMRD,2.0
NMRK,2.0
ASRT,2.0
IMAX,2.0
BBQ,2.0
NNBR,2.0
ORGS,2.0
MOD,2.0
OPGN,2.0
OPBK,2.0
NTIC,2.0
NURO,2.0
LXU,2.0
MODN,2.0
ATOS,2.0
ATOM,2.0
OBLG,2.0
ATLC,2.0
PGEN,2.0
SCVL,2.0
TLYS,2.0
OCUL,2.0
OCFC,2.0
VET,2.0
ATAX,2.0
ASYS,2.0
ASTE,2.0
OEG,2.0
BCRX,2.0
LEGH,2.0
ATXI,2.0
BGFV,2.0
AVRO,2.0
NVAX,2.0
AVO,2.0
AVNW,2.0
OMER,2.0
OMCL,2.0
AVGR,2.0
AVGO,2.0
CAL,2.0
CRD-B,2.0
DSGN,2.0
AUTL,2.0
HAYN,2.0
NWPX,2.0
OFIX,2.0
