no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
2259,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1852.54,6.75,7.62,0.52,1.27,1.44,11.71,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.76,0.60%,-32.44%,,-0.07%,15.71%,10.86,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,9.67%,13.39%,28.98%,42.82%,104.76%,7.41%,1.4,1.95,4.68%,2.86%,9.31%,11.84%,33.93%,-1.33%,21.05%,-1.33%,128.38%,73.96,-0.95%,-0.10%,2.2,415.82,1.4,66.71,-1.05%,583775,11/3/2021 4:30:00 PM,69.0,7/9/1999,66.71,0.00%,63.0,97,1.7,66.71,61.44,59.8,49.94,29.21,67.94,17.0,3.43,59.0,True
2422,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1570.64,3.64,7.66,,1.44,1.41,6.86,3.82,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-9.67%,90.40%,0.18%,2.44%,2.52,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,1.90%,9.39%,20.52%,37.10%,68.91%,6.10%,1.53,1.3,2.69%,2.96%,5.52%,8.13%,22.06%,-1.56%,20.72%,-1.56%,97.46%,64.05,-0.73%,-0.82%,2.0,344.52,0.72,43.46,-1.54%,248347,10/28/2021 4:30:00 PM,46.5,10/30/2014,43.46,0.00%,69.0,94,1.4,43.46,41.43,40.32,35.64,22.01,44.43,20.0,6.99,61.0,True
2432,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,59701.44,20.43,10.59,0.28,3.85,2.82,13.91,11.83,2.84%,31.00%,5.17,-122.20%,15.25%,33.90%,74.16%,4.80%,,105.70%,585.09,583.05,0.30%,1.90%,88.00%,-0.32%,0.87%,1.21,8.30%,14.40%,-1.60%,2.1,2.0,0.23,0.24,60.80%,26.20%,19.40%,7.76%,22.60%,21.07%,51.23%,81.05%,18.96%,1.94,3.14,3.48%,3.23%,13.52%,17.30%,32.81%,-0.33%,30.99%,-0.33%,118.65%,76.56,-1.78%,1.85%,2.0,4207.07,1.47,105.67,0.04%,6163682,11/4/2021 4:30:00 PM,114.06,10/4/1989,106.33,0.63%,69.0,95,1.45,105.67,94.17,91.49,81.69,50.08,107.99,11.0,7.94,58.333333333333336,True
2638,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1798.73,80.88,14.56,4.04,1.73,24.7,9.4,12.63,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.09,1.20%,-23.52%,85.40%,0.28%,4.98%,4.6,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-4.82%,3.44%,36.93%,37.34%,74.40%,-11.91%,1.9,0.63,2.97%,4.27%,-7.34%,0.81%,22.04%,-16.71%,25.61%,-16.71%,98.99%,43.68,-1.28%,-1.96%,2.2,1374.75,0.97,13.83,-3.22%,1330005,1/27/2022 8:30:00 AM,16.0,4/9/1999,13.83,0.00%,63.0,95,1.45,13.83,14.93,13.77,11.36,6.95,16.61,19.0,15.69,59.0,True
2662,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,21911.04,65.36,7.4,1.07,3.95,1.99,47.95,7.62,1.59%,82.70%,1.93,269.40%,51.41%,-27.70%,61.03%,44.50%,150.50%,165.30%,181.03,180.27,0.20%,-9.99%,89.40%,0.76%,2.82%,1.85,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,3.78%,19.60%,15.27%,68.10%,109.83%,16.77%,2.45,4.96,4.22%,4.02%,10.42%,13.48%,36.86%,-2.63%,32.54%,-2.63%,124.37%,64.54,-3.61%,1.12%,1.9,2741.08,1.61,125.94,-2.53%,4413832,11/1/2021 4:30:00 PM,137.03,10/12/2012,126.0,0.05%,72.0,98,1.74,125.94,115.23,111.25,92.28,56.13,131.75,22.0,8.81,64.0,True
2689,FBP,First BanCorp.,Financial,Banks - Regional,USA,3258.17,13.63,8.86,0.95,4.1,1.55,1.21,9.06,2.46%,21.70%,1.19,-39.70%,35.00%,35.50%,14.40%,2.70%,181.20%,17.50%,206.72,202.02,1.30%,-2.77%,97.00%,1.62%,1.77%,2.11,1.30%,11.60%,17.10%,,,0.09,0.09,,96.80%,32.10%,3.18%,22.21%,19.96%,43.76%,60.22%,17.78%,1.23,0.44,2.64%,2.77%,12.18%,15.16%,25.45%,-1.04%,30.41%,-1.04%,82.77%,75.05,-1.04%,0.06%,2.0,1694.76,0.88,16.23,-0.98%,1492690,1/26/2022 8:30:00 AM,23.3,1/13/1987,16.23,0.00%,69.0,93,1.33,16.23,14.62,14.14,12.96,8.88,16.62,12.0,43.56,58.0,True
2718,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,65407.47,16.85,12.4,0.58,3.09,4.87,8.53,10.01,0.68%,8.50%,2.63,344.60%,15.78%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.85,0.20%,-8.36%,78.10%,0.18%,2.15%,1.81,8.80%,33.60%,7.00%,2.5,1.8,0.66,0.72,36.80%,36.70%,18.40%,6.59%,15.89%,15.11%,34.64%,39.90%,6.31%,2.04,1.53,3.99%,3.21%,6.74%,12.03%,17.80%,-3.00%,25.68%,-3.77%,79.54%,65.52,0.77%,-0.29%,2.1,17419.22,1.48,44.29,0.48%,25756380,1/26/2022 8:30:00 AM,43.04,7/10/1995,44.5,0.47%,66.0,86,1.16,44.29,41.87,39.74,37.7,24.71,46.2,18.0,-2.82,56.666666666666664,True
2816,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,33315.86,13.72,14.72,,6.37,1.7,0.87,,2.42%,30.30%,3.62,-45.10%,-9.79%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,674.83,0.20%,-1.58%,84.10%,0.25%,1.77%,2.74,1.30%,12.50%,12.30%,,,0.56,0.56,,97.20%,49.60%,1.68%,13.99%,12.64%,37.99%,54.72%,13.94%,1.4,1.18,2.37%,2.24%,8.80%,11.56%,20.81%,-1.74%,22.91%,-1.74%,75.65%,71.13,-1.63%,-0.02%,1.9,4371.94,1.42,49.62,-1.65%,6226947,1/20/2022 8:30:00 AM,50.39,3/17/1980,49.62,0.00%,72.0,91,1.28,49.62,45.97,44.59,41.13,28.25,50.64,17.0,1.55,60.0,True
3475,HAFC,Hanmi Financial Corporation,Financial,Banks - Regional,USA,794.56,10.25,11.95,1.28,3.67,1.3,0.95,14.42,3.02%,16.50%,2.58,30.00%,-19.15%,-4.00%,8.00%,6.40%,62.20%,1.10%,30.47,30.04,0.30%,0.00%,90.20%,-0.04%,1.28%,2.36,1.20%,13.60%,17.00%,,,0.35,0.35,,91.50%,37.40%,3.81%,16.62%,31.53%,53.16%,104.88%,11.70%,1.19,0.73,2.70%,2.92%,9.09%,11.78%,27.74%,-1.23%,24.24%,-1.23%,120.42%,73.17,-1.08%,0.07%,2.3,162.55,0.72,26.45,-1.01%,117553,1/25/2022 4:30:00 PM,24.33,5/14/1997,26.45,0.00%,59.0,97,1.7,26.45,24.43,23.72,20.74,12.0,26.8,17.0,-8.02,57.666666666666664,True
3554,HES,Hess Corporation,Energy,Oil & Gas E&P,USA,28186.8,145.39,19.46,,4.3,5.06,11.65,14.15,1.08%,155.80%,0.63,-641.90%,128.78%,0.90%,,-6.40%,146.60%,51.80%,308.1,277.65,10.17%,-0.06%,86.10%,0.08%,1.92%,2.66,1.00%,3.60%,-18.00%,1.4,1.3,1.46,1.55,72.60%,19.20%,3.00%,8.26%,21.88%,3.40%,24.16%,48.34%,24.52%,1.92,3.06,3.87%,3.57%,15.35%,15.96%,16.87%,-1.27%,34.92%,-1.27%,72.52%,72.04,-2.14%,2.64%,2.2,2008.38,1.3,92.18,0.44%,2604353,1/26/2022 8:30:00 AM,107.38,5/24/1962,92.99,0.88%,63.0,89,1.23,92.18,80.94,79.69,78.98,53.43,94.51,11.0,16.49,54.333333333333336,True
3627,HMST,"HomeStreet, Inc.",Financial,Banks - Regional,USA,1126.37,10.65,12.17,1.52,4.58,1.63,,6.38,1.78%,16.90%,5.27,119.40%,-13.50%,12.10%,7.00%,8.80%,13.30%,-3.60%,20.61,19.37,3.20%,3.24%,90.90%,0.09%,2.94%,3.74,1.60%,16.00%,19.70%,,,0.09,0.18,,95.50%,46.20%,-1.75%,12.37%,31.38%,48.51%,52.91%,7.98%,1.01,1.44,2.80%,2.65%,5.70%,8.84%,27.50%,-2.08%,17.25%,-2.08%,71.45%,67.03,-0.69%,-0.16%,2.3,152.62,1.17,56.15,-0.85%,177949,1/24/2022 4:30:00 PM,56.33,2/10/2012,56.15,0.00%,59.0,91,1.27,56.15,53.44,51.74,44.1,32.75,57.4,16.0,0.32,55.333333333333336,True
4801,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,25671.09,,136.34,,6.75,,5.55,33.44,,,-4.19,67.00%,130.60%,22.50%,,-23.80%,107.80%,1366.60%,216.89,150.41,1.70%,0.00%,75.00%,2.80%,9.86%,6.39,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-0.10%,13.62%,12.50%,49.64%,50.52%,-3.74%,1.32,4.32,3.00%,3.72%,-1.10%,2.00%,22.77%,-9.82%,16.96%,-9.82%,74.88%,51.44,0.91%,-0.56%,2.2,2319.41,1.05,115.21,0.35%,2433354,11/4/2021 4:30:00 PM,115.0,12/14/2005,113.79,-1.23%,63.0,90,1.25,115.21,116.99,113.11,93.98,65.88,127.75,21.0,-0.18,58.0,True
5079,MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,USA,15906.31,9.38,6.13,1.34,1.45,1.59,18.87,26.98,1.03%,5.30%,4.65,160.60%,36.85%,-9.50%,7.00%,-0.50%,,43.50%,379.8,376.46,0.65%,-93.49%,80.50%,0.35%,1.98%,1.47,8.70%,18.00%,6.80%,1.3,0.7,0.38,0.38,22.40%,16.30%,16.30%,8.92%,19.58%,4.16%,46.84%,51.90%,11.00%,1.75,1.43,3.90%,3.15%,10.13%,16.03%,24.44%,-0.52%,29.83%,-0.52%,70.15%,72.35,1.66%,-0.76%,2.4,5073.6,0.99,43.61,0.88%,5037523,11/1/2021 4:30:00 PM,47.43,1/26/1988,43.6,-0.02%,56.0,91,1.26,43.61,39.96,37.68,35.11,25.63,44.06,17.0,8.76,54.666666666666664,True
5092,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,44897.74,99.14,17.64,2.26,0.43,1.67,3.39,,3.11%,16.30%,0.75,-716.80%,144.19%,-39.20%,43.80%,-0.60%,156.30%,85.90%,633.0,590.89,0.10%,0.17%,79.40%,-0.16%,2.82%,2.64,10.40%,36.60%,-18.20%,2.0,1.5,0.96,0.97,8.10%,2.80%,8.90%,5.82%,18.77%,12.27%,43.04%,61.75%,16.50%,2.02,1.77,2.53%,2.40%,11.30%,14.89%,22.84%,-0.29%,25.19%,-0.29%,76.16%,77.39,-0.80%,0.55%,1.8,6333.37,1.22,74.55,-0.25%,7754323,2/2/2022 8:30:00 AM,78.07,6/23/2011,74.55,0.00%,75.0,93,1.34,74.55,67.59,65.11,60.79,42.32,75.88,13.0,4.72,60.333333333333336,True
5117,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,14427.75,,9.92,,3.21,1.42,,10.55,1.24%,,-0.05,-409.20%,50.58%,6.10%,13.00%,-8.60%,158.10%,92.00%,789.0,766.09,0.25%,-7.85%,75.40%,0.49%,2.83%,1.29,-0.20%,-0.40%,-7.70%,1.0,0.9,0.37,0.37,88.50%,3.80%,-0.90%,9.53%,26.50%,18.26%,71.34%,126.72%,18.33%,2.96,0.7,4.28%,3.77%,13.86%,17.92%,42.30%,-0.36%,35.93%,-0.36%,169.86%,71.36,-1.87%,1.69%,2.2,16788.99,1.57,19.43,-0.21%,26339686,11/3/2021 4:30:00 PM,20.79,11/26/1965,19.5,0.36%,63.0,98,1.88,19.43,17.28,16.53,13.7,7.2,20.01,21.0,7.0,60.666666666666664,True
5252,NAVI,Navient Corporation,Financial,Credit Services,USA,3469.77,4.24,6.89,0.57,1.83,1.3,3.3,5.85,2.98%,12.50%,5.07,-17.50%,-29.92%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.78,2.50%,-0.51%,88.50%,0.01%,3.54%,3.04,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,-0.60%,0.14%,6.45%,6.92%,90.59%,1.18%,1.72,0.63,2.79%,2.88%,-0.33%,3.09%,8.62%,-4.96%,12.17%,-9.79%,98.25%,50.65,-1.20%,-0.87%,2.2,1740.31,0.71,21.47,-2.05%,1227937,1/25/2022 4:30:00 PM,21.9,4/17/2014,21.47,0.00%,63.0,96,1.58,21.47,21.55,20.87,19.8,10.83,23.8,15.0,2.0,58.0,True
5536,NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,United Kingdom,6327.55,24.83,16.94,1.42,2.73,2.45,137.56,26.31,1.89%,46.50%,1.49,-121.60%,12.66%,-17.50%,17.50%,2.00%,153.50%,26.20%,168.2,167.16,0.40%,-35.46%,89.70%,0.08%,1.19%,2.42,5.60%,10.20%,0.00%,1.6,1.0,0.38,0.38,38.50%,14.70%,10.90%,1.17%,1.01%,14.26%,22.33%,53.52%,-2.39%,1.54,1.05,2.03%,2.60%,-0.55%,0.20%,11.84%,-6.17%,9.64%,-6.17%,70.06%,49.34,1.78%,-1.49%,2.0,823.89,1.52,37.09,0.27%,1256226,10/28/2021 8:30:00 AM,43.83,4/17/2018,37.09,0.00%,69.0,91,1.27,37.09,37.37,37.02,33.21,21.81,39.53,13.0,18.17,57.666666666666664,True
5561,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,2089.85,,,,9.89,5.12,113.58,,1.84%,,-0.79,-56.70%,10.30%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.23%,81.10%,-0.12%,1.54%,3.22,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,3.54%,6.82%,25.14%,35.48%,93.70%,-1.66%,1.04,2.06,2.65%,2.49%,2.07%,5.07%,30.57%,-2.48%,16.08%,-2.48%,110.68%,59.29,0.50%,-0.52%,2.0,108.58,0.76,82.44,-0.02%,82324,11/2/2021 8:30:00 AM,79.29,3/19/2015,82.44,0.00%,69.0,97,1.61,82.44,80.97,78.68,63.32,39.13,84.54,41.0,-3.82,69.0,True
5612,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1476.78,11.71,10.8,1.46,3.28,1.48,0.53,,1.59%,11.60%,2.58,43.70%,-3.32%,40.90%,8.00%,3.10%,61.50%,-2.40%,51.52,48.87,0.80%,0.00%,95.20%,0.53%,1.57%,3.19,1.30%,12.90%,32.50%,,,0.03,0.03,,88.60%,29.60%,2.13%,21.48%,18.94%,47.39%,49.73%,13.70%,1.35,0.8,2.93%,2.75%,9.35%,13.92%,23.40%,-1.15%,26.81%,-1.15%,88.75%,72.16,-0.56%,-0.56%,2.0,240.21,0.75,30.2,-1.11%,180750,1/19/2022 8:30:00 AM,32.67,3/26/1987,30.2,0.00%,69.0,90,1.24,30.2,27.86,26.58,24.51,16.0,30.93,9.0,8.18,56.0,True
5654,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,3449.89,13.98,13.12,0.71,0.36,3.63,86.68,30.34,0.02%,0.30%,3.15,471.90%,-16.56%,-3.40%,19.60%,-2.80%,-23.20%,14.40%,73.22,72.77,2.40%,-17.40%,95.90%,-0.02%,7.92%,8.28,6.60%,28.50%,10.70%,1.7,0.6,1.08,0.0,16.20%,3.70%,2.40%,-3.04%,9.68%,34.71%,-6.43%,60.89%,1.08%,0.32,2.1,5.16%,4.82%,-0.96%,2.66%,11.39%,-10.47%,13.81%,-10.56%,86.47%,50.44,1.03%,-1.63%,2.2,695.53,0.94,43.97,-0.61%,655073,11/3/2021 8:30:00 AM,56.75,11/1/1982,43.97,0.00%,63.0,93,1.34,43.97,44.48,42.8,39.51,23.58,49.16,19.0,29.07,58.333333333333336,True
5777,PACW,PacWest Bancorp,Financial,Banks - Regional,USA,5785.6,10.06,11.59,1.01,5.18,1.49,1.16,14.36,2.01%,19.20%,4.95,-372.30%,-13.42%,-42.10%,10.00%,4.50%,205.00%,9.10%,117.23,114.91,0.10%,-14.37%,90.30%,0.07%,3.11%,4.68,1.80%,16.30%,23.10%,,,0.22,0.0,,,54.80%,-0.34%,12.11%,3.55%,26.09%,61.18%,10.29%,1.45,1.44,3.05%,2.88%,6.44%,6.47%,13.41%,-3.67%,22.14%,-3.67%,71.09%,63.17,-2.45%,-0.25%,1.8,763.18,1.92,49.82,-2.70%,1465960,1/19/2022 4:30:00 PM,57.1,6/5/2000,49.83,0.02%,75.0,93,1.34,49.82,47.14,46.81,43.98,29.12,51.72,12.0,14.61,60.0,True
