no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
407,ANTM,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,109655.01,18.05,13.83,1.4,0.79,3.04,19.97,23.08,1.01%,24.10%,24.72,-2.60%,13.23%,13.90%,12.86%,9.00%,602.40%,14.90%,243.4,241.16,0.20%,-0.23%,92.80%,0.29%,0.77%,1.67,4.50%,12.30%,9.10%,,,0.61,0.64,,4.60%,3.10%,0.94%,-2.61%,5.60%,17.61%,53.43%,-3.73%,1.06,11.72,2.41%,2.82%,1.16%,2.29%,11.59%,-4.38%,14.53%,-4.38%,57.12%,53.49,-0.13%,0.84%,1.9,1121.02,0.96,449.43,0.71%,1077382,1/26/2022 8:30:00 AM,491.32,10/30/2001,449.43,0.00%,72.0,95,1.36,449.43,444.98,439.85,403.07,286.04,470.02,18.0,9.32,61.666666666666664,True
447,APR,"Apria, Inc.",Healthcare,Medical Instruments & Supplies,USA,1324.19,18.63,20.33,,1.16,56.48,6.12,17.45,,0.00%,2.0,195.30%,8.65%,18.20%,,0.30%,268.70%,3.80%,35.31,34.62,2.00%,-93.43%,89.40%,-12.33%,2.85%,1.64,10.50%,,14.00%,1.2,1.2,15.2,16.55,70.40%,9.30%,6.50%,0.22%,23.53%,1.83%,15.85%,,14.36%,,0.62,0.51%,0.88%,1.07%,12.37%,15.68%,-1.06%,33.67%,-6.80%,85.75%,66.69,0.03%,-0.03%,1.8,600.17,0.26,37.28,0.00%,155529,11/4/2021 4:30:00 PM,38.33,2/11/2021,37.28,0.00%,75.0,95,1.39,37.28,37.26,33.3,32.26,20.07,40.0,11.0,2.82,60.333333333333336,True
453,APTS,Preferred Apartment Communities,Real Estate,REIT - Residential,USA,905.82,,,,1.94,0.86,16.59,8.31,4.01%,,-3.06,-154.30%,34.00%,-48.80%,7.00%,35.70%,-15.10%,-12.30%,52.45,51.37,1.80%,-0.03%,52.80%,-0.32%,1.15%,1.01,-3.80%,-11.90%,-2.10%,,,2.24,2.24,73.50%,22.60%,-33.40%,6.14%,-6.23%,38.87%,50.34%,126.88%,-3.27%,1.24,0.72,4.25%,3.87%,3.45%,10.56%,42.25%,-7.52%,38.57%,-7.52%,142.12%,59.32,2.53%,-0.52%,2.3,584.45,1.37,17.82,2.00%,803340,2/28/2022 4:30:00 PM,15.92,4/1/2011,17.82,0.00%,59.0,99,1.98,17.82,17.22,16.19,12.56,7.36,19.27,15.0,-10.66,57.666666666666664,True
466,AR,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,6557.99,,6.35,,1.86,1.35,,4.64,,,-3.24,-319.20%,103.46%,-27.40%,,-2.50%,12.20%,40.30%,313.79,273.59,0.90%,-36.73%,78.10%,0.77%,7.27%,2.89,-7.80%,-18.60%,-11.40%,0.3,0.3,0.48,0.48,64.40%,-34.60%,-28.80%,6.73%,20.90%,1.80%,53.74%,177.72%,19.66%,4.18,1.16,6.23%,6.20%,5.88%,11.97%,27.66%,-7.26%,32.83%,-7.26%,182.18%,57.51,-0.97%,-1.48%,2.2,6888.89,0.98,20.43,-2.44%,6761094,2/16/2022 4:30:00 PM,27.81,10/10/2013,20.43,0.00%,63.0,99,2.21,20.43,19.4,18.27,16.06,7.66,22.03,18.0,36.12,60.0,True
476,ARCH,"Arch Resources, Inc.",Energy,Thermal Coal,USA,1617.0,103.14,2.59,,0.92,3.87,7.71,,0.95%,0.00%,1.02,-268.30%,117.81%,30.20%,,-10.60%,139.00%,55.50%,15.3,14.99,1.40%,-0.80%,,5.27%,31.81%,9.62,1.80%,10.00%,-41.40%,1.5,1.1,1.01,1.35,18.80%,3.10%,1.80%,7.24%,15.25%,17.66%,58.44%,112.51%,14.98%,0.91,5.4,6.61%,5.69%,5.75%,13.62%,36.76%,-7.65%,40.44%,-7.65%,164.70%,61.49,-2.38%,0.76%,2.0,495.47,1.28,103.28,-1.64%,632750,2/15/2022 8:30:00 AM,127.33,10/5/2016,103.28,0.00%,69.0,98,1.73,103.28,98.25,91.31,75.8,39.02,111.83,7.0,23.29,58.0,True
586,ATLC,Atlanticus Holdings Corporation,Financial,Credit Services,USA,933.34,9.7,7.0,0.48,1.89,3.64,5.59,,,0.00%,6.53,138.40%,6.31%,100.30%,20.00%,29.70%,14.10%,31.50%,15.12,5.74,7.70%,-9.02%,19.20%,14.81%,4.87%,2.86,10.10%,79.20%,9.50%,,,3.8,3.8,75.30%,38.20%,27.10%,-1.25%,-2.58%,-22.21%,33.31%,111.91%,-11.22%,1.55,4.1,6.03%,6.42%,-0.53%,1.91%,22.12%,-12.15%,21.47%,-28.72%,157.50%,50.57,3.57%,-0.03%,2.0,97.68,0.52,65.56,3.54%,50640,,98.0,4/23/1999,65.56,0.00%,69.0,99,2.04,65.56,65.83,64.35,53.84,25.46,91.98,19.0,49.48,62.333333333333336,True
686,AXP,American Express Company,Financial,Credit Services,USA,142548.81,18.6,16.37,0.54,3.33,5.98,5.22,17.06,0.93%,20.00%,9.99,-52.90%,17.14%,-5.70%,34.57%,2.20%,73.70%,23.30%,786.0,766.95,0.10%,-30.59%,87.10%,0.05%,1.21%,2.24,3.70%,28.40%,2.10%,,,1.41,4.96,68.60%,21.40%,16.20%,4.96%,8.20%,7.72%,8.46%,47.17%,13.60%,1.15,5.09,2.32%,3.09%,8.58%,12.43%,12.42%,-0.43%,25.34%,-0.61%,49.54%,70.19,1.31%,-0.22%,2.4,4164.82,0.78,187.87,1.09%,3259818,1/25/2022 8:30:00 AM,195.52,4/4/1972,188.05,0.10%,56.0,93,1.28,187.87,173.7,167.43,167.33,126.08,189.03,12.0,4.07,53.666666666666664,True
713,BAC,Bank of America Corporation,Financial,Banks - Diversified,USA,379986.76,13.56,12.76,0.57,7.97,1.63,0.43,,1.74%,23.90%,3.56,-32.00%,16.11%,7.40%,23.89%,0.80%,69.00%,7.40%,8430.7,8103.31,0.10%,-1.64%,72.90%,0.26%,0.93%,1.49,0.90%,10.50%,7.30%,,,1.11,2.03,,89.10%,54.90%,5.25%,2.33%,2.01%,20.25%,49.15%,8.52%,1.41,1.34,2.54%,2.91%,3.42%,6.14%,12.64%,-3.13%,13.91%,-3.13%,50.09%,62.36,0.02%,0.46%,2.4,50737.21,0.88,48.51,0.48%,44805456,1/19/2022 8:30:00 AM,51.61,6/5/1979,48.51,0.00%,56.0,93,1.28,48.51,46.87,45.72,43.11,32.4,50.08,20.0,6.39,56.333333333333336,True
877,BHVN,Biohaven Pharmaceutical Holding Company Ltd.,Healthcare,Biotechnology,USA,8550.32,,,,27.8,,16.43,,,,-13.76,-19.70%,52.40%,,,,19.70%,666.70%,65.39,56.1,6.20%,-3.45%,92.70%,-0.11%,8.01%,6.46,-94.40%,202.60%,-198.10%,2.0,1.9,,,78.60%,,,2.77%,5.89%,-11.41%,5.32%,50.53%,-4.83%,1.05,6.81,4.85%,5.84%,4.31%,6.53%,11.80%,-8.46%,32.15%,-14.51%,107.02%,53.79,-0.32%,-0.92%,1.8,695.1,0.59,129.53,-1.24%,409047,11/9/2021 8:30:00 AM,159.3,5/4/2017,129.53,0.00%,75.0,92,1.27,129.53,124.21,121.87,116.13,62.57,151.51,8.0,22.98,58.333333333333336,True
916,BK,The Bank of New York Mellon Corporation,Financial,Asset Management,USA,50185.39,15.62,10.73,1.24,16.62,1.34,0.25,,2.20%,31.20%,3.96,-15.10%,20.99%,7.20%,12.65%,4.30%,-2.80%,-15.50%,844.09,823.94,0.10%,0.00%,85.80%,-0.45%,0.86%,1.63,0.70%,8.50%,2.80%,,,0.66,0.66,,93.70%,,5.69%,2.71%,4.66%,16.27%,47.06%,6.42%,1.1,1.8,2.58%,3.31%,2.42%,5.94%,14.22%,-3.53%,15.08%,-3.53%,50.36%,60.88,0.47%,0.24%,2.1,4331.51,0.67,62.25,0.71%,2890601,1/18/2022 8:30:00 AM,68.62,12/4/1969,62.25,0.00%,66.0,93,1.3,62.25,60.77,58.83,54.57,41.4,64.53,28.0,10.23,62.333333333333336,True
930,BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,USA,27325.21,,15.5,,1.33,1.34,6.31,56.46,2.71%,,-0.36,2200.00%,35.22%,-27.10%,50.90%,5.60%,103.70%,0.90%,851.0,829.2,0.10%,-97.89%,93.30%,0.73%,6.43%,6.2,-0.10%,-0.20%,-70.90%,1.6,1.2,0.4,0.4,19.70%,3.00%,-0.20%,-2.10%,3.54%,6.62%,25.48%,20.43%,10.52%,1.52,1.05,3.51%,4.27%,2.27%,8.58%,14.84%,-3.06%,22.41%,-3.06%,46.83%,58.87,3.61%,-0.08%,2.0,8601.89,1.11,27.53,3.54%,9541234,1/20/2022 8:30:00 AM,32.14,10/3/1961,27.53,0.00%,69.0,80,1.07,27.53,26.99,25.42,24.01,18.75,28.4,4.0,16.75,51.0,True
1040,BPOP,"Popular, Inc.",Financial,Banks - Regional,USA,7213.05,8.08,9.1,1.62,3.4,1.24,0.39,11.24,1.94%,16.70%,11.45,-14.70%,7.39%,-7.40%,5.00%,5.50%,54.00%,3.30%,80.13,78.58,1.40%,-8.75%,87.40%,0.43%,1.82%,2.74,1.20%,13.90%,22.90%,,,0.12,0.13,,92.30%,38.80%,5.01%,7.17%,12.15%,22.76%,49.64%,12.84%,1.07,3.07,3.45%,3.65%,1.53%,9.41%,17.03%,-6.58%,24.72%,-6.58%,52.56%,59.29,-0.05%,0.45%,1.8,520.56,0.73,92.94,0.40%,380613,1/27/2022 8:30:00 AM,112.08,11/4/1982,92.94,0.00%,75.0,93,1.3,92.94,91.61,85.08,79.51,61.05,99.49,50.0,20.59,72.66666666666667,True
1060,BRK-B,Berkshire Hathaway Inc.,Financial,Insurance - Diversified,USA,765425.68,,24.69,,2.85,0.0,,,,,,28.40%,8.50%,,23.30%,,-65.70%,12.00%,2430.0,1189.67,0.19%,0.00%,66.74%,,0.74%,1.84,,,,,,,,,,,0.67%,1.64%,9.49%,10.28%,33.95%,5.35%,,6.24,1.74%,2.14%,0.59%,5.17%,10.22%,-2.43%,15.18%,-2.43%,34.78%,58.98,0.62%,-0.14%,2.4,4804.71,0.65,316.51,0.48%,3128759,11/8/2021 8:30:00 AM,340.5,5/9/1996,317.15,0.20%,56.0,87,1.16,316.51,314.49,301.54,287.39,235.35,324.4,22.0,7.58,55.0,True
1062,BRKL,"Brookline Bancorp, Inc.",Financial,Banks - Regional,USA,1330.75,11.7,12.89,1.95,4.27,1.38,4.98,12.03,2.90%,35.30%,1.48,-45.20%,5.68%,-3.20%,6.00%,7.60%,56.00%,-3.70%,78.0,75.11,1.80%,-1.20%,84.60%,0.34%,1.85%,4.32,1.20%,10.80%,20.40%,,,0.16,0.16,,89.80%,33.20%,1.05%,3.11%,5.44%,14.53%,34.11%,6.61%,0.68,0.51,2.52%,3.31%,0.93%,5.54%,10.19%,-2.54%,15.42%,-2.54%,35.50%,59.76,-0.06%,0.23%,2.0,322.04,0.6,17.29,0.17%,193412,1/26/2022 4:30:00 PM,19.25,3/25/1998,17.29,0.00%,69.0,86,1.14,17.29,17.12,16.4,15.7,12.82,17.74,13.0,11.34,56.0,True
1076,BRT,BRT Apartments Corp.,Real Estate,REIT - Residential,USA,386.55,13.34,,,13.42,1.74,13.06,,4.43%,57.10%,1.56,245.70%,-117.20%,-23.50%,,-22.20%,473.00%,5.50%,17.26,14.4,17.70%,-0.83%,46.10%,0.15%,0.21%,0.62,7.40%,14.70%,-4.00%,,,0.83,0.83,55.90%,-35.40%,93.90%,-3.35%,-9.58%,3.54%,16.30%,35.07%,-13.46%,1.33,0.97,3.68%,4.43%,-1.05%,0.99%,9.89%,-12.56%,15.31%,-12.56%,43.26%,48.16,2.67%,-0.72%,2.2,49.09,0.78,21.16,1.93%,38054,11/8/2021 4:30:00 PM,21.75,5/23/1973,21.16,0.00%,63.0,88,1.18,21.16,21.31,20.98,19.27,14.77,24.2,12.0,2.79,54.333333333333336,True
1238,CARE,"Carter Bankshares, Inc.",Financial,Banks - Regional,USA,412.0,14.28,11.28,,3.17,1.02,,,,,1.09,176.40%,3.80%,,,,,20.30%,26.46,25.36,2.99%,1.22%,38.18%,,0.42%,1.69,,,,,,,,,,,0.91%,0.06%,-1.02%,32.06%,43.11%,1.17%,,0.43,2.41%,2.70%,-0.74%,2.07%,11.00%,-5.59%,10.29%,-5.59%,55.09%,51.69,0.26%,-0.45%,2.0,62.12,0.79,15.54,-0.19%,49058,,18.5,2/28/2007,15.54,0.00%,69.0,89,1.19,15.54,15.63,15.22,14.01,10.02,16.46,42.0,19.05,66.66666666666667,True
1273,CBT,Cabot Corporation,Basic Materials,Specialty Chemicals,USA,3515.31,37.02,9.77,2.67,0.97,3.74,20.92,152.84,2.37%,,1.69,199.60%,11.21%,13.30%,13.88%,7.20%,110.50%,37.20%,56.7,56.14,1.10%,0.00%,92.40%,-0.49%,1.91%,3.13,-1.70%,-6.00%,15.60%,1.2,0.8,0.76,1.23,22.30%,8.50%,-1.50%,12.28%,7.71%,11.50%,15.67%,31.89%,11.12%,1.57,2.06,4.18%,3.37%,9.40%,12.87%,13.65%,-0.28%,25.22%,-2.21%,35.54%,67.02,2.08%,0.10%,2.0,342.68,1.84,63.81,2.18%,628951,1/31/2022 4:30:00 PM,74.67,8/23/1968,63.81,0.00%,69.0,87,1.16,63.81,58.59,56.64,56.19,47.46,65.25,8.0,17.02,54.666666666666664,True
1281,CCB,Coastal Financial Corporation,Financial,Banks - Regional,USA,586.82,22.81,15.55,,7.06,3.67,0.87,35.14,,0.00%,2.16,14.60%,64.84%,36.30%,,20.50%,59.80%,19.50%,12.0,8.72,3.20%,0.00%,57.30%,3.23%,2.29%,3.95,1.10%,14.50%,23.30%,,,0.17,0.0,,81.00%,26.20%,4.83%,-4.22%,26.59%,59.11%,123.67%,-2.75%,1.25,2.11,3.83%,4.30%,-1.16%,2.58%,37.32%,-9.02%,26.53%,-9.02%,131.52%,51.48,1.52%,-0.95%,1.7,50.52,0.67,49.5,0.55%,33679,,63.38,7/18/2018,49.5,0.00%,78.0,99,1.96,49.5,49.89,48.29,36.16,21.38,54.41,7.0,28.04,61.333333333333336,True
1338,CEIX,CONSOL Energy Inc.,Energy,Thermal Coal,USA,820.99,,4.74,,0.66,1.73,5.07,4.17,,,-1.93,-113.30%,1153.66%,-15.30%,,-6.50%,,25.70%,34.48,33.81,1.96%,0.00%,80.20%,-2.25%,4.41%,3.42,-2.80%,-12.70%,2.50%,0.7,0.6,1.34,1.46,92.50%,7.10%,-5.70%,14.60%,3.80%,3.62%,8.90%,166.30%,7.18%,2.51,1.43,6.32%,6.77%,4.24%,5.71%,11.51%,-10.52%,26.37%,-33.34%,179.19%,55.89,-1.23%,0.45%,2.0,435.81,1.15,24.15,-0.78%,501516,2/8/2022 8:30:00 AM,29.33,11/14/2017,24.15,0.00%,69.0,99,2.11,24.15,23.2,22.85,21.73,8.65,36.23,32.0,21.45,66.66666666666667,True
1352,CENX,Century Aluminum Company,Basic Materials,Aluminum,USA,1425.8,,4.28,,0.73,4.59,24.75,,,,-2.92,-51.40%,396.90%,-20.30%,,-3.80%,10.60%,48.00%,90.1,49.84,0.90%,0.00%,58.70%,1.91%,8.46%,3.36,-18.60%,-64.00%,-9.10%,1.1,0.4,1.03,1.22,2.80%,-1.20%,-13.50%,4.16%,-1.75%,25.04%,41.94%,38.91%,-1.69%,2.62,0.93,5.08%,6.10%,-2.55%,4.05%,14.56%,-12.02%,30.47%,-17.86%,54.96%,49.98,-0.12%,-0.98%,2.0,1255.15,0.66,16.1,-1.11%,827443,2/24/2022 4:30:00 PM,18.33,3/29/1996,16.1,0.00%,69.0,81,1.08,16.1,16.45,15.5,14.06,10.39,19.6,8.0,13.85,52.666666666666664,True
1365,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,USA,15785.12,54.43,6.76,0.87,3.1,5.49,20.85,16.83,1.60%,86.40%,1.38,-33.80%,147.57%,-13.10%,62.70%,-0.90%,-557.70%,60.80%,214.9,213.64,0.40%,-37.45%,94.80%,0.39%,1.77%,1.21,2.50%,9.90%,8.60%,1.8,1.4,1.18,1.18,27.70%,14.50%,5.90%,5.57%,8.83%,28.31%,62.50%,73.99%,6.05%,1.05,3.25,4.82%,5.00%,4.65%,8.21%,28.81%,-4.42%,26.57%,-4.42%,71.91%,55.52,-3.82%,0.37%,2.1,3126.37,1.14,72.46,-3.46%,3567564,2/15/2022 4:30:00 PM,73.42,8/11/2005,72.51,0.07%,66.0,96,1.44,72.46,69.41,67.11,56.38,42.15,75.98,14.0,1.32,58.666666666666664,True
1367,CFB,"CrossFirst Bankshares, Inc.",Financial,Banks - Regional,USA,802.06,11.98,11.45,,4.15,1.25,2.53,9.85,,0.00%,1.33,-58.80%,6.97%,,,,167.20%,-2.50%,50.99,44.04,0.50%,-4.34%,48.30%,-0.07%,0.69%,2.93,0.80%,6.90%,15.10%,,,0.0,0.0,,68.20%,22.60%,4.03%,0.88%,6.60%,14.95%,33.92%,2.43%,,0.49,2.50%,3.26%,2.57%,5.45%,12.33%,-2.43%,16.30%,-2.43%,39.57%,60.91,0.69%,-0.31%,2.4,103.44,0.86,16.05,0.38%,88882,1/24/2022 4:30:00 PM,18.0,8/15/2019,16.05,0.00%,56.0,85,1.13,16.05,15.65,15.24,14.3,11.5,16.45,13.0,12.15,51.333333333333336,True
