date,BSY,EFX,EPAM,INTU,LSI,NAVI,NOTV,NVDA,RPD,TRNS,portfolio
2021-11-23,66.2237541380257,555.1954586746616,235.01301163780215,246.6756850890752,509.3502431138403,23.56013536879908,142.70218806254252,606.7835097202635,93.4118093757885,487.5613777222359,2966.4771729030344
2021-11-24,65.30113217635042,556.1980068597838,241.76787197495526,251.5935293692907,518.6350720935852,23.675118947953788,153.27272051161972,624.5210230139196,94.50100870776605,481.12889360126246,3010.594377256487
2021-11-26,63.27648953822966,544.973398747925,237.37506897439462,245.30736940303166,506.71954156957923,22.939224041363676,152.88531879882632,602.1388807004807,92.18923869703819,462.8250769968666,2930.6296074677357
2021-11-29,64.14785472425632,557.3774753128689,247.1857922684595,255.51456302875945,513.7992236666348,22.778247030547085,145.58002935757924,637.9388401821809,94.52323726556149,469.67593406879763,3008.5211969056454
2021-11-30,61.495316584439884,546.7622592351038,237.19966867712287,239.93341989413497,507.60933768013814,22.686260167223324,143.89206475183653,624.5592504132593,91.92249600349267,465.2830180837426,2941.343091490494
2021-12-01,60.034498478454026,544.6195582119994,231.92206862143604,244.19653247511462,514.1860915407908,22.55977823015315,132.93413058996592,600.8391491229285,89.09205964420408,460.6809156232088,2901.0647825382553
2021-12-02,60.50862365320382,570.9806781384492,241.60026724645118,247.22374701708722,523.6643544576137,23.077204336349322,129.08778501294566,614.046715594821,89.04760252861317,470.8787563028008,2970.115734288335
2021-12-03,59.77821460021089,554.3108573348479,232.57689639791715,238.33705159375089,521.4978943623399,22.893230609701792,118.65561031843752,586.6567839678715,84.69821471996814,460.21024605338147,2879.6149999584272
2021-12-06,61.94381337136537,553.6228340705483,223.26508950498066,237.37334538476327,529.9316140189416,23.68661730586926,121.8101671226124,574.118196984425,85.50585231986986,460.994695336427,2872.252225419803
2021-12-07,63.69935793733083,572.671249587871,231.91817083705223,247.65778263792896,544.5939064494554,24.28453191747373,126.09925751425368,619.7999391954572,88.0102698314917,473.1798075330677,2991.9142734413826
2021-12-08,63.41744567126339,578.706196506156,272.8994758484937,247.5695042065713,542.969061378,23.89358774834773,147.87676808342584,608.3126056938546,88.21032685165083,476.63138437846806,3050.486356366231
2021-12-09,61.034005603602246,572.6122761652168,272.84880465150405,244.79241188677872,536.2762471551006,23.778604169193024,138.57912697638412,582.7767029348842,86.37276607389279,485.5218095863175,3004.592755202874
2021-12-10,60.6623939801497,579.0796948496328,271.7223449645812,249.3681772454834,538.0558393762184,23.928082822094137,133.59824781189747,577.195502631277,85.88373780239267,472.81373120097976,2992.307752684707
2021-12-13,61.02119140969008,582.8539938995049,266.9982302913962,245.9804924421337,548.6173323406782,24.181046696234493,128.11928073096215,538.2608964037152,86.4839088628701,465.07383160826384,2947.590204685449
2021-12-14,60.20108299931206,565.5354654467068,258.47377584399067,235.2178803524474,542.8143142283376,24.744466234092545,130.00094619310156,541.6249075456154,83.9720818319831,463.5572296610424,2906.142150336629
2021-12-15,61.559387554000665,571.9832263235714,252.97400207842625,238.16417299900883,557.7474141707606,24.82495473950084,134.26236503382904,582.1841782451177,88.1658697360599,465.1261282271335,2976.9916991074087
2021-12-16,60.226711387136376,569.5063425720929,247.7938466323348,233.18747643122154,555.6196408629025,24.652479370768784,124.8263661722182,542.5805925291098,84.32773875671047,476.63138437846806,2919.3525790929634
2021-12-17,63.199604374756724,542.8110399172691,248.0277136953638,228.1519275758625,558.8306442183975,24.491502359952197,116.80161640721194,531.3799645225555,87.54347011778704,466.53813693661544,2867.7756201257716
2021-12-20,60.84179269491989,541.4939668113241,242.84366046488847,222.39911646572256,562.9701304718673,23.0082141888565,110.24345884063786,529.8126411496247,86.4839088628701,457.49082187215697,2837.5877118228686
2021-12-21,63.51995922256064,549.5340100998536,252.96230872527482,228.44618901372132,559.4109460296316,24.34202370705108,117.6594344855402,555.7308179019927,88.9142311818404,466.4858403177458,2907.0057606852124
2021-12-22,63.95564181557396,556.0800600144753,257.4564541198147,232.34147479737743,566.1037602525312,24.59498758119143,122.05921108083673,561.9427702947064,90.2183065725074,479.61229165404103,2954.364958183056
2021-12-23,63.8274998764524,563.1961863480882,258.45428692207156,233.8311733265377,564.169420881751,24.905443244909133,125.73952735237408,566.5300582154795,89.9145162826361,485.8355892995357,2976.4037017498354
2021-12-27,63.750614712979456,571.1772562139633,271.67557155197545,240.10629848887703,574.1119252475612,24.77896130783896,123.3044308719584,591.4734362846832,90.29981128442408,502.0475411491434,3052.725847113404
2021-12-28,62.456381127851635,576.8976782114257,265.9068506639278,239.0064963648797,576.9747475163158,24.77896130783896,118.95999737848949,579.5656013903431,87.98063175443107,486.4108521071024,3018.9381978226056
2021-12-29,62.35386757655438,577.526728053071,264.20741667258403,238.36279946956353,578.909086887096,24.457007286205783,113.5363733993818,573.430103796309,89.14392627906015,488.5550134807602,3010.482322900586
2021-12-30,62.789550169567704,572.0421997462257,262.37545801219045,236.64504832606266,583.8609956762933,24.37651878079749,111.8484087936391,565.4979184333056,89.15874531759046,488.4504202430208,2997.045263498693
2021-12-31,61.93099917745321,574.4994256901527,260.5473971361808,236.59355257443738,588.4647233787503,24.39951549662843,116.41421469441853,562.1530209910751,87.20263223158997,483.37764821265966,2995.583129583346
2022-01-03,62.21291144352065,557.2595284675604,250.3157131286638,232.27158770588596,562.6219493851269,24.698472802430665,111.82073724272527,575.7237477566955,87.2470893471809,475.4808587633346,2939.6525960431245
2022-01-04,59.009362965481486,560.4047776757869,241.15981761107997,227.43466532108164,561.3839721878276,25.20440055071137,102.8274831957355,559.8402633310186,84.3870149108317,494.4645314130366,2916.1162891625913
2022-01-05,56.47215257087447,547.9810433032917,229.11176608070468,218.37876957097646,556.7028709105394,24.951436676571014,97.9296186839903,527.6145656875876,80.20063652602003,470.66956982732194,2810.012429837878
2022-01-06,56.31838224392859,549.1211961412738,225.70120474486566,215.68995568254147,556.7028709105394,25.123912045303076,97.65290317485214,538.5858292981032,77.63694286027697,475.585452001074,2818.1186491027584
2022-01-07,54.716608004909006,524.7848303926199,216.98186107826928,208.7637770889395,534.4192813591516,25.595344719837367,95.32849289809172,520.7909749054376,74.61385900009441,458.9551272005086,2714.950156647859
2022-01-10,55.036962852712925,511.6927305633765,212.76056059059658,209.7311615659004,540.918661644973,24.83645309741631,95.52219375448843,523.7153709549304,76.16244852651147,453.93465178901715,2704.3111953399234
2022-01-11,55.72892932396938,516.4302621832678,218.04205843066723,212.86872414707005,542.5048199290128,25.181403834880424,96.96111440200677,531.6857837172737,78.88174209682273,460.15794943451175,2738.4427874994826
2022-01-12,54.57565187187528,513.7174847411724,222.6063639441158,212.3316970229777,548.346524828769,25.181403834880424,95.93726701819564,535.1644770571934,75.4585441963219,484.1620974957052,2767.481512011206
2022-01-13,51.756529211200814,500.19291314579766,210.7220193578608,203.3787927761231,540.1836126840766,25.27339069820419,88.99170773882813,507.94656872727285,72.28726995083625,484.0575042579658,2684.790308548166
2022-01-14,50.334153686951424,489.5580392604812,211.67307874751188,202.595321697824,536.9726093285815,25.20440055071137,90.92871630279517,514.9612965061217,71.46481331240423,492.16348018276966,2685.8559095761525
2022-01-18,49.74470076699221,472.21985300013176,197.2084008991707,197.8246081365379,525.8308145528875,24.686974444515194,89.54513875710443,495.1021625491081,69.22713849432792,483.22075835605057,2604.6105499568266
2022-01-19,49.821585930465154,458.9901485180283,192.54275299174296,200.59434392038403,526.6432370886153,23.123197768011202,84.979332856325,479.1231096250818,67.94529166145638,473.80736695950407,2557.570367319614
2022-01-20,49.61655882787064,448.6501417459831,189.4596055441445,200.32583035833787,517.0102270221298,22.801243746378027,81.29901658478764,461.5958470277945,69.50129070713858,476.63138437846806,2516.891145943033
2022-01-21,49.34746075571535,442.77245728810954,181.1339381003135,194.41485372534882,519.0219399677412,21.789388249816625,76.1244365639043,446.76361608396144,68.1008915660246,468.0024422649671,2467.4714245659025
2022-01-24,51.00049177038356,459.5209093219165,182.57611832232544,196.66963199294202,516.9715402347142,21.156978564465746,76.7055391330944,446.7253886846217,69.91622378598717,467.79325578948834,2489.0360775999393
2022-01-25,48.87333558096556,443.5587695901662,173.80610345873944,189.79494915096535,513.8379104540503,21.29495885945139,74.29811420359253,426.69423143057907,65.73725492044068,459.53039000807536,2417.426017657026
2022-01-26,48.488909763600866,444.63994900549415,169.76799883710603,186.6647431057422,509.775797775412,18.592844749315823,72.11206168140116,435.25716888268886,66.53007348181208,466.59043355548516,2418.419980838058
2022-01-27,47.527845220189114,441.3374373368561,168.93387297896942,190.2473761116733,503.3924778518373,19.133267571342937,75.2112753837484,419.43102555602167,64.8258840508268,476.9974607105559,2407.037922772021
2022-01-28,48.8605213870534,459.24570001619674,175.82905355393993,196.72112774456735,519.6796153538066,18.937795486779937,76.45649517487007,436.55690046024125,68.18980579720643,485.36491972970833,2485.84193470437
2022-01-31,51.47461694513336,470.4506503205042,185.5891056510152,204.22847267794046,522.0781961735739,20.041637846665104,88.52129137329328,468.0180501168769,71.37589908122239,496.34720969234587,2578.125129878571
2022-02-01,51.67964404772787,475.2668131706013,188.79308441451195,206.2883027429522,517.3584081088703,20.076132920411517,85.11769061089409,470.92333246669983,72.08721293067711,496.81787926217316,2584.4085006755195
2022-02-02,51.013305964295725,481.06586639826924,185.1252693093411,206.82900813501777,533.0652437996055,20.15662142581981,91.9248921356925,482.46800706731216,71.36848956195723,432.54533467130886,2555.56203846862
2022-02-03,48.55298073316164,458.0662315631117,172.87453299100738,197.00435437850646,529.003131120967,20.202614857481695,90.40295683543269,457.7348796944771,69.37532887963097,426.0605539314658,2469.2775649852424
2022-02-04,49.565302052222016,459.28501563129953,176.83468192496446,200.10513427994374,523.0066790715484,20.490073805368457,94.24930241245295,464.8260622720056,71.22770869591932,390.81263281328637,2450.4025929590102
2022-02-07,49.28338978615457,459.99269670315056,174.6558204544113,200.5685960445714,522.1555697484051,20.766034395339748,98.67675055866329,472.6435654369898,71.78342264080581,374.8098674391574,2445.335713207649
2022-02-08,50.15475497218123,463.2165771415829,177.75455903954503,203.86064588061694,523.1227394337952,21.283460501535924,105.8436822453413,479.90677131154723,72.73184110674545,384.3278520734432,2482.2028837063344
2022-02-09,52.307539549423545,471.70875000379493,186.5128805499796,213.11884636925004,533.7229191856708,21.69740138649286,110.07742953515496,510.4313496843583,74.35452582581404,397.4020067908688,2571.3336488808077
2022-02-10,52.14095502856551,453.58425144138874,183.35957298347245,205.09286565165075,521.1497132755995,21.720398102323802,106.45245636544523,493.592180275187,73.93959274696546,391.4924888585925,2502.524474729191
2022-02-11,50.82109305561337,441.49469979726746,166.10018373193518,197.0852762739176,516.0430573367397,21.260463785704978,89.46212410436299,457.753993394147,72.02793677655588,381.92220760543694,2393.9710358616812
2022-02-14,50.013798839147505,433.59226116159795,166.80568270540587,194.59876712401058,511.32326927203604,21.23746706987404,77.17595549862925,463.8321498891714,71.57595610138152,385.47837768857664,2375.633685349831
2022-02-15,51.89748534423453,435.06659672795416,180.28811888902544,194.1316270914097,505.17207007295514,21.708899744408328,78.36583218792329,506.41747275368175,72.58365072144238,401.062770111748,2446.6945236447827
2022-02-16,51.410545975572575,435.06659672795416,175.55231086268898,194.2677230064194,502.7734892531877,21.846880039393977,65.27718860568892,506.72329194840006,72.38359370128325,402.5270754400997,2427.828695560688
2022-02-17,48.463281375776546,415.9788655955286,171.88839354190196,182.50830029598634,495.03613177006685,20.915513048240868,56.145576804130066,468.4194378099445,69.58279541905527,400.22602420983276,2329.164319870464
2022-02-18,48.00197039493891,418.78993207538116,172.76149724387673,176.99825487207994,490.35503049277884,21.20297199612763,64.36402742553304,451.8860875954914,67.61927281378964,398.4479391682629,2310.42698407826
2022-02-22,47.14341940282441,417.2173074712679,166.72382923334575,177.7522998065932,488.03382324784263,20.835024542832574,71.00519964484857,447.06943527867963,66.90054944506976,397.0359304587809,2299.716818532085
2022-02-23,45.887628399433055,409.1969219902898,163.01703628433674,171.77511435008591,487.4922082240242,20.1221263520734,62.73140592161798,427.898394509782,65.92990242133466,378.052257809079,2232.102996262057
2022-02-24,48.84770719314124,424.45138065018915,149.00450142451817,182.85773575344368,490.35503049277884,20.214113215397163,66.41172219315533,453.91213976049954,71.93902254537404,391.96315842841983,2299.956511656917
2022-02-25,49.309018173978885,429.6410418437632,149.06296819027543,179.19785912007464,503.624598576331,20.938509764071807,69.48326434458876,461.7296429254837,73.16159322412435,399.5984647833963,2335.746960946088
2022-02-28,49.19369042876948,429.20857007763203,80.97647057377748,174.48599784636028,489.7360418941292,20.248608289143576,73.1359090652123,466.08756645021816,76.65888631727672,410.3192716516853,2270.0510125942046
2022-03-01,49.52685947048555,430.5846166062312,82.32510397057781,172.35628068985707,492.32805665097464,19.616198603792697,71.75233151952156,448.73232714995993,77.22941930069355,399.07549859469935,2243.526692556793
2022-03-02,52.19221180421413,441.4553841821646,95.56197973801696,178.76382349923287,500.2201612837578,20.179618141650753,72.36110563962549,462.93380600468663,79.12625623257281,411.62668712342787,2314.4210336493497
2022-03-03,51.21833306689023,440.74770311031364,83.01501180651324,173.87172709483,510.54953352372405,19.742680540862874,70.83917033936568,453.26227397172335,77.32574305114053,408.9595595610731,2289.5317360664367
2022-03-04,48.74519364184399,447.5493045231038,77.3788155875153,171.02106941557267,522.6971847722236,18.960792202610875,66.3840506422415,438.39181562855055,76.91080997229194,405.92635566663034,2273.9653920525843
2022-03-07,47.19467617847303,428.2060218925098,68.13327102910375,160.88376288133634,514.4182122652844,18.489359528076584,64.22566967096397,408.115715351448,75.13993486792029,390.4988531000681,2175.3054767651843
2022-03-08,46.68210842198677,427.085526862079,72.79112336776387,162.65668804443573,505.6363115219423,18.35137923309094,63.69991020360148,411.2121346979698,76.62183872095096,398.081862836175,2182.8188839099957
2022-03-09,48.51453815142517,442.3989589446326,77.33593995929333,170.94382578813475,510.39478637406165,19.179261003004818,65.77527652213759,439.8826842028017,78.71132315372422,399.127795213569,2252.2643893127847
2022-03-10,47.732872322783614,444.679264620597,73.57457802891088,166.39380830524274,511.4393296342829,19.16776264508935,63.755253305429115,433.0782071203217,78.62981844180753,391.2833023831136,2229.7341968075784
2022-03-11,46.69492261589892,440.13831107621974,78.01025665769349,161.59366860017073,507.4159037430601,19.121769213427463,57.39079659525172,422.41276270452414,75.95498198708717,381.76531774882784,2190.4986909421614
