date,ACN,AMD,BK,DXCM,EFX,MGM,NDAQ,TGT,portfolio
2022-02-24,517.7622438288139,106.46438781662067,11.330309634457452,381.1101126868479,307.451255433772,7.568220502368793,273.41646583178476,305.66063958003764,1910.7636353147032
2022-02-25,528.1446665455811,110.52721431864178,11.733884242350006,383.55312166944753,311.21038443328564,7.848267390397715,277.4810014382887,317.89982782616926,1948.3983678641616
2022-02-28,517.516562790274,112.60884259228864,11.470589987811314,385.9495196387511,310.8971218727274,7.703895791991725,274.95872722852306,318.77748004174157,1939.8827399441088
2022-03-01,509.86896584080114,103.92626187013542,10.915944420138562,380.82105610988697,311.89385650760113,7.291652535974968,273.09516341694786,350.14936484338926,1947.9622655448752
2022-03-02,521.2994310838541,107.98908837215653,11.252615950955034,391.7027073348331,319.7681144410677,7.606487976818396,276.436762461618,358.8779685760237,1994.9331761973265
2022-03-03,522.3147894361762,102.23722187375367,11.300095607155512,395.3113046664085,319.25550495353474,7.540389792824479,277.09542383220264,357.18650667808,1992.2412368401356
2022-03-04,514.4706376607112,98.97782876831153,10.989320873145845,402.87344359279217,324.18223117470455,7.2255550155175055,275.56921897637517,357.60141009751,1991.889646159068
2022-03-07,499.5028852110157,93.99286805118666,10.792928872412736,392.38340455647926,310.17093415171627,6.519349848467898,270.4925574750223,336.7612544875616,1920.6161826538623
2022-03-08,493.9350312271325,96.34839771477724,10.948316239417569,373.7251126846207,309.3592934101283,6.545441428962891,265.0785370179217,333.20280024855975,1889.1429299715205
2022-03-09,506.70839622335996,101.38813592365017,11.261248765404304,384.39231910114216,320.45158651538327,7.0063875972616305,270.9745233541791,344.67604853782467,1946.8586460182053
2022-03-10,506.872116947985,97.19748366488074,10.790771080435668,378.1822125769187,322.1033306115658,7.112492384754471,267.45620430427823,342.7292652046613,1932.44387677548
2022-03-11,510.2455834784002,95.21628543650647,10.790771080435668,363.8971321558459,318.8140737257041,6.976817758667995,264.8696794170664,330.26667678991066,1901.0770198425373
