rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
17,64.33333333333333,MODV,ModivCare Inc.,13.0,1.5,86,1.59,187.05,211.88,13.27,$77.75,$184.71,169.98,159.06,144.76,94.0,True
18,64.16666666666667,ROKU,"Roku, Inc.",17.0,2.0,94,2.03,314.46,470.67,49.68,$143.21,$486.72,423.97,371.82,341.21,81.5,True
19,64.0,MIDD,The Middleby Corporation,20.0,1.9,88,1.68,173.84,214.0,23.1,$81.33,$186.20,174.86,170.89,148.29,84.0,True
20,64.0,AMN,"AMN Healthcare Services, Inc.",19.0,1.7,84,1.54,114.94,121.56,5.76,$46.92,$99.48,96.26,93.79,76.89,89.0,True
21,63.833333333333336,THC,Tenet Healthcare Corporation,19.0,2.2,96,2.45,68.82,84.53,22.83,$21.34,$70.75,67.85,66.67,49.56,76.5,True
22,63.833333333333336,ENPH,"Enphase Energy, Inc.",21.0,2.2,94,1.99,155.36,197.73,27.27,$56.28,$229.04,177.27,153.74,152.61,76.5,True
23,63.666666666666664,DKS,"DICK'S Sporting Goods, Inc.",25.0,2.3,92,1.83,121.72,152.33,25.15,$39.74,$102.92,98.95,94.9,74.05,74.0,True
24,63.666666666666664,DECK,Deckers Outdoor Corporation,16.0,1.5,81,1.47,365.47,486.5,33.12,$192.58,$396.23,379.88,350.04,313.35,94.0,True
25,63.5,POLY,"Plantronics, Inc.",28.0,2.2,86,1.63,25.88,41.67,61.01,$8.40,$43.37,37.83,31.16,18.88,76.5,True
26,63.5,ENSG,"The Ensign Group, Inc.",17.0,1.6,82,1.5,75.62,96.8,28.01,$44.16,$98.66,87.44,84.92,79.87,91.5,True
27,63.333333333333336,TGT,Target Corporation,20.0,1.9,86,1.62,228.42,279.74,22.47,$119.04,$254.53,246.2,233.03,193.99,84.0,True
28,63.166666666666664,AXON,"Axon Enterprise, Inc.",23.0,1.8,80,1.45,178.77,213.0,19.15,$78.28,$212.37,174.35,153.92,141.64,86.5,True
29,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.13,95.92,124.6,29.9,$13.60,$89.69,83.05,72.79,43.67,76.5,True
31,62.833333333333336,OMCL,"Omnicell, Inc.",18.0,2.0,89,1.72,153.26,166.8,8.83,$65.21,$154.92,150.71,143.06,123.81,81.5,True
33,61.166666666666664,JCI,Johnson Controls International plc,27.0,2.2,80,1.45,69.02,81.25,17.72,$36.41,$70.81,68.66,66.74,55.22,76.5,True
34,60.5,HCA,"HCA Healthcare, Inc.",10.0,2.0,90,1.75,247.79,266.62,7.6,$103.17,$249.58,214.71,211.16,177.74,81.5,True
35,60.166666666666664,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,80,1.46,416.69,448.0,7.51,$192.13,$386.57,375.97,352.24,289.75,86.5,True
36,59.833333333333336,CVLT,"Commvault Systems, Inc.",14.0,2.0,84,1.52,77.72,88.14,13.41,$37.73,$82.17,78.78,76.3,62.09,81.5,True
37,59.166666666666664,INTU,Intuit Inc.,19.0,1.8,72,1.29,543.97,596.52,9.66,$286.35,$511.69,495.73,464.03,396.4,86.5,True
38,59.0,TRMB,Trimble Inc.,19.0,1.9,74,1.36,84.14,95.25,13.2,$43.78,$84.87,81.45,79.1,70.51,84.0,True
39,58.833333333333336,LSI,"Life Storage, Inc.",11.0,1.8,79,1.42,115.56,129.4,11.98,$60.95,$114.85,110.27,104.47,86.42,86.5,True
40,58.833333333333336,TRUP,"Trupanion, Inc.",17.0,2.4,88,1.66,79.69,125.2,57.11,$48.83,$126.53,112.12,97.49,95.75,71.5,True
41,58.5,CARR,Carrier Global Corporation,15.0,2.0,79,1.42,52.46,59.82,14.03,$25.60,$49.81,48.2,46.33,40.33,81.5,True
42,57.833333333333336,ZBRA,Zebra Technologies Corporation,14.0,2.0,78,1.41,510.98,580.0,13.51,$246.83,$549.98,527.16,509.11,434.02,81.5,True
43,57.666666666666664,IDXX,"IDEXX Laboratories, Inc.",10.0,1.9,79,1.42,623.98,717.5,14.99,$347.54,$672.16,647.54,592.89,510.89,84.0,True
44,57.666666666666664,UPS,"United Parcel Service, Inc.",22.0,2.3,77,1.4,181.49,217.5,19.84,$117.06,$219.59,209.93,209.6,178.02,74.0,True
45,57.166666666666664,BSIG,BrightSphere Investment Group Inc.,17.0,2.2,78,1.41,26.12,28.75,10.07,$11.97,$24.39,23.76,23.05,20.03,76.5,True
46,57.166666666666664,MS,Morgan Stanley,10.0,2.0,80,1.46,99.05,104.51,5.51,$45.86,$94.27,90.07,89.58,73.31,81.5,True
47,56.5,ETN,Eaton Corporation plc,18.0,2.0,70,1.27,150.65,177.68,17.94,$91.72,$155.67,149.87,147.06,129.31,81.5,True
49,56.333333333333336,FOXF,Fox Factory Holding Corp.,16.0,2.3,79,1.42,147.5,176.0,19.32,$69.95,$166.88,153.62,151.83,124.92,74.0,True
50,55.666666666666664,EXR,Extra Space Storage Inc.,11.0,2.1,77,1.39,168.94,192.86,14.16,$94.10,$174.89,168.61,158.22,129.71,79.0,True
51,55.333333333333336,KKR,KKR & Co. Inc.,12.0,1.9,70,1.27,61.68,76.95,24.76,$32.73,$61.47,59.29,57.12,46.72,84.0,True
52,55.333333333333336,NKE,"NIKE, Inc.",12.0,1.9,70,1.27,147.06,184.13,25.21,$95.11,$162.73,154.9,141.96,136.55,84.0,True
53,55.333333333333336,SQ,"Square, Inc.",15.0,2.3,77,1.39,239.29,302.93,26.6,$117.00,$283.19,240.75,226.08,221.57,74.0,True
54,54.833333333333336,WELL,Welltower Inc.,13.0,2.2,75,1.37,83.85,89.35,6.56,$48.90,$89.80,85.17,79.79,68.6,76.5,True
