"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",108.85,,12.79,,5.39,0.57,5.13,22.21,,,-0.15,-743.40%,19.91%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.42,3.40%,4.30%,34.80%,-0.21%,0.77%,1.62,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-2.31%,-4.24%,-12.63%,-14.61%,-9.36%,-3.14%,1.67,0.09,3.45%,2.24%,-3.79%,-5.64%,-11.52%,-11.95%,4.31%,-23.30%,4.31%,37.00,-2.59%,1.16%,2.70,144.63,0.50,3.39,-1.45%,72542,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.39,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",10812.43,,6.67,,0.36,,0.74,,,,-3.12,-583.80%,763.20%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,640.96,0.50%,0.00%,56.40%,0.03%,14.67%,2.51,-8.60%,77.70%,-25.60%,1.00,0.90,,,57.10%,-20.90%,-19.40%,-6.18%,-10.62%,-16.25%,-24.92%,-1.93%,-9.58%,1.63,0.83,5.35%,4.31%,-10.33%,-10.58%,-20.26%,-23.95%,5.59%,-37.75%,5.94%,35.40,-2.81%,1.52%,3.00,37487.49,1.04,16.24,-1.34%,39148592,1/20/2022 8:30:00 AM,18.89,12/9/2013,16.29,0.31%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",54.49,3.90,,,0.26,0.36,3.81,272.45,0.81%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.70%,,2.30%,4.71,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-1.60%,-19.61%,-39.71%,-41.01%,-0.81%,0.41%,0.12,0.27,11.63%,10.54%,-8.94%,-26.12%,-37.34%,-43.32%,16.04%,-84.60%,16.04%,36.14,-7.52%,4.31%,,19.68,0.92,2.46,-3.53%,18016,,,3/17/1980,,
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",679.01,7.62,7.65,,0.37,0.96,45.88,60.09,1.87%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.83%,96.50%,-0.16%,2.31%,2.81,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-1.06%,-13.70%,-11.63%,-25.21%,18.93%,-13.10%,,0.97,6.44%,4.02%,-8.48%,-10.44%,-23.65%,-19.96%,3.62%,-42.86%,28.73%,34.98,-5.18%,1.57%,2.70,252.46,0.72,21.42,-3.69%,181754,10/26/2021 8:30:00 AM,33.50,11/4/1982,21.42,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",110.27,,,,0.53,0.40,2.53,,,,-2.05,19.10%,19.20%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,6.50%,0.00%,51.80%,3.78%,14.96%,5.06,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-4.39%,-29.87%,-47.73%,-48.08%,-67.79%,-23.74%,1.74,0.24,6.43%,5.36%,-14.52%,-26.02%,-44.15%,-37.78%,7.99%,-71.90%,7.99%,27.94,-2.00%,1.27%,2.70,750.10,0.56,3.92,-0.76%,421546,11/4/2021 4:30:00 PM,15.36,9/26/2013,3.92,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3337.62,47.68,37.64,3.97,6.48,8.33,32.79,95.09,0.60%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,16.60%,-0.53%,71.20%,0.02%,2.84%,5.50,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-5.43%,-20.30%,-9.14%,4.55%,-15.85%,-19.92%,0.65,2.44,4.58%,3.15%,-13.28%,-16.82%,-7.73%,-24.08%,-1.70%,-24.08%,7.41%,22.27,-4.22%,0.56%,3.00,214.23,0.80,63.61,-3.68%,171731,11/4/2021 4:30:00 PM,71.00,1/3/1991,63.61,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14234.34,22.79,17.02,1.27,1.30,4.43,23.54,21.62,1.78%,25.10%,9.88,4.40%,11.25%,2.20%,17.90%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.25%,,-0.18%,4.49%,4.28,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-3.93%,-4.81%,-3.20%,6.06%,52.18%,-6.15%,1.25,6.44,3.66%,2.59%,-4.65%,-3.76%,5.22%,-7.95%,3.16%,-7.95%,57.26%,40.55,-3.04%,0.87%,2.20,652.50,0.94,225.12,-2.20%,614621,11/15/2021 4:30:00 PM,261.24,11/29/2001,225.12,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2642163.71,28.48,25.77,1.80,7.22,41.69,42.18,33.66,0.55%,15.00%,5.61,71.40%,7.83%,22.00%,15.85%,11.10%,68.20%,28.80%,16487.12,16322.83,0.07%,-19.75%,59.20%,0.19%,0.59%,1.00,27.60%,144.10%,50.00%,1.10,1.00,1.74,1.99,41.80%,29.80%,25.90%,-3.93%,-11.45%,6.94%,10.15%,12.41%,-10.07%,1.21,4.55,3.71%,2.48%,-7.36%,-5.41%,8.14%,-12.71%,8.28%,-12.71%,37.42%,32.13,-2.30%,2.30%,1.80,96226.23,1.12,159.69,-0.06%,107767326,1/27/2022 4:30:00 PM,180.84,12/12/1980,160.69,0.63%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",387.20,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.11,,,,,,,,,,,-0.92%,-0.21%,-0.56%,0.07%,,-0.41%,,0.02,0.09%,0.20%,-0.37%,-0.50%,-0.30%,-1.43%,0.00%,-2.81%,0.84%,42.19,-0.10%,0.10%,,66.60,0.01,9.68,0.00%,448,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2154.03,91.35,43.80,30.45,6.06,1.70,12.53,,3.40%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.80%,284.32%,98.60%,0.04%,1.32%,3.04,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-5.44%,-4.00%,-10.53%,-5.09%,25.39%,-6.05%,1.22,1.00,3.54%,2.40%,-5.98%,-4.29%,-5.34%,-10.78%,4.26%,-13.64%,29.58%,35.14,-1.78%,1.07%,2.80,259.74,0.78,35.26,-0.73%,203701,2/8/2022 4:30:00 PM,39.10,1/13/2011,35.26,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",29.86,10.41,,0.52,2.31,1.44,3.55,16.59,8.62%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.39%,28.90%,-0.45%,0.35%,0.59,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-8.99%,-12.97%,-18.09%,-20.43%,27.46%,-11.45%,1.06,0.24,5.79%,3.45%,-10.52%,-14.24%,-18.66%,-21.55%,10.08%,-51.90%,37.06%,21.84,-3.13%,3.79%,,18.17,1.21,5.57,0.54%,21986,,,5/5/1995,5.61,0.72%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",42.56,,,,,0.60,4.68,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.14%,0.67%,1.33,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-5.28%,-4.47%,-25.07%,-31.24%,-46.10%,-3.57%,0.88,0.02,6.39%,5.81%,-0.99%,-8.37%,-31.27%,-33.46%,6.96%,-75.93%,6.96%,46.49,3.14%,1.05%,,663.04,0.27,0.29,4.22%,181588,,1.00,10/17/2003,0.29,0.42%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2214.78,4.52,5.78,0.45,0.58,0.85,,3.00,,0.00%,17.07,218.90%,-24.01%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.20,0.40%,-40.25%,,0.23%,17.88%,8.61,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-1.91%,-16.75%,-5.75%,16.08%,40.16%,-18.01%,1.19,2.93,3.76%,3.32%,-11.04%,-12.35%,-0.15%,-20.55%,1.41%,-20.55%,51.14%,29.27,-2.61%,1.36%,2.10,564.82,1.65,77.17,-1.29%,932451,11/3/2021 8:30:00 AM,105.57,7/21/2004,77.17,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.69%,-3.13%,-8.90%,-8.90%,-15.96%,-3.13%,,1.25,1.82%,1.21%,-3.49%,-4.36%,-9.37%,-9.37%,0.39%,-21.80%,0.39%,36.11,-1.95%,0.50%,,1290.06,0.88,80.11,-1.45%,1134829,,,8/15/2008,82.99,3.60%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4737.66,13.07,11.77,,12.35,2.96,,,7.76%,95.70%,3.53,15.90%,8.71%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,5.02%,0.00%,13.90%,1.47%,1.06%,3.14,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-8.14%,-5.39%,-16.91%,-0.71%,26.07%,-5.53%,1.36,1.88,5.46%,3.36%,-5.56%,-8.41%,-5.28%,-18.35%,6.02%,-19.81%,31.49%,37.35,-0.04%,2.37%,2.30,316.25,1.48,46.14,2.33%,469553,10/28/2021 8:30:00 AM,57.10,4/14/1988,46.14,0.00%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",74708.85,34.80,21.36,2.38,2.62,5.06,16.38,71.49,2.47%,90.70%,1.01,-71.60%,17.02%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,0.40%,0.08%,1.05,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,-4.81%,-7.89%,6.98%,-4.32%,18.21%,-7.65%,1.05,0.81,2.47%,1.45%,-6.22%,-3.77%,-0.04%,-9.87%,3.55%,-9.87%,23.19%,36.54,-2.00%,1.96%,2.20,1522.35,1.75,35.25,-0.09%,2660756,2/3/2022 8:30:00 AM,40.57,4/6/2001,35.45,0.57%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",239189.80,31.95,9.61,6.83,4.34,17.52,19.53,18.94,4.20%,120.40%,4.20,-48.50%,10.25%,-2.80%,4.67%,14.90%,37.60%,11.20%,1770.00,1765.83,0.10%,-22.47%,68.30%,-0.00%,0.94%,2.46,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,-0.72%,-0.13%,22.60%,13.23%,30.59%,-0.86%,0.81,2.65,2.42%,1.75%,-0.57%,5.29%,14.82%,-2.84%,16.71%,-2.84%,31.84%,55.68,0.71%,0.15%,2.00,6761.83,1.17,134.23,0.86%,7887747,2/2/2022 8:30:00 AM,139.71,12/10/2012,134.23,0.00%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",27453.36,17.67,11.37,1.73,0.13,122.01,9.40,14.76,1.41%,23.50%,7.39,144.40%,7.42%,3.20%,10.22%,7.80%,108.70%,19.60%,207.91,148.76,0.20%,-40.53%,65.20%,-0.13%,1.37%,2.19,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,-1.39%,-1.02%,6.17%,7.59%,22.19%,-1.76%,0.49,2.92,2.59%,2.12%,-1.97%,2.90%,7.37%,-4.67%,14.84%,-4.67%,29.63%,48.44,-0.15%,-0.24%,2.20,930.09,0.86,130.55,-0.39%,795762,2/2/2022 8:30:00 AM,150.92,4/4/1995,130.55,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3589.17,9.19,11.20,1.15,5.10,1.23,0.95,38.26,1.17%,10.70%,5.58,37.00%,-15.24%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.97,0.80%,0.14%,92.80%,0.09%,3.07%,5.12,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,-2.59%,2.97%,-5.53%,4.72%,24.95%,3.12%,1.23,1.74,4.47%,3.17%,-2.14%,0.31%,-0.41%,-7.89%,10.89%,-14.40%,39.97%,46.91,-1.20%,0.86%,2.10,395.39,1.63,51.23,-0.35%,642629,1/27/2022 4:30:00 PM,60.71,5/19/1994,51.23,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2311.21,10.92,,1.09,5.21,2.28,4.46,10.90,,0.00%,0.71,11.10%,-116.00%,,10.00%,,,-78.20%,278.93,196.40,21.00%,0.10%,43.70%,0.20%,5.38%,5.19,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-17.09%,-47.05%,-49.87%,-51.43%,-83.33%,-45.38%,,0.91,10.14%,8.07%,-32.06%,-41.60%,-58.98%,-53.43%,5.26%,-85.86%,5.26%,18.81,-9.50%,3.11%,1.70,2038.10,1.19,7.81,-6.69%,2421048,11/9/2021 4:30:00 PM,38.88,12/11/2020,7.81,0.00%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",4115.53,171.72,,,10.17,4.36,,119.99,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.15,,,10.70%,4.79%,0.23%,2.52,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-4.12%,-28.69%,-25.37%,-9.38%,-26.34%,-27.81%,,0.75,3.75%,3.09%,-15.62%,-21.31%,-17.73%,-29.17%,7.39%,-30.27%,7.39%,26.70,-1.39%,0.41%,2.00,175.44,0.87,17.00,-0.99%,152008,,22.67,10/22/2020,17.00,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",26.70,,,,8.90,0.30,0.40,,,,-0.57,40.00%,22.20%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.15%,26.00%,,1.52%,0.40,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-6.51%,-25.01%,-72.68%,-81.26%,-88.24%,-28.81%,1.38,0.04,12.47%,11.03%,-17.61%,-50.38%,-78.63%,-74.95%,16.57%,-93.67%,16.57%,29.44,-10.72%,9.99%,2.30,3251.84,0.86,0.24,-1.80%,2783648,,3.00,9/19/1980,0.24,0.04%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.58%,-1.61%,-0.31%,1.66%,10.15%,-1.91%,,0.28,1.56%,0.77%,-2.27%,-0.65%,0.52%,-4.04%,4.13%,-4.04%,10.64%,38.77,-0.94%,0.23%,,5.12,0.97,27.90,-0.72%,4957,,,1/22/2020,27.91,0.02%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",43281.42,14.95,21.15,1.89,0.62,0.50,,,4.00%,,0.18,0.00%,-7.10%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,9.02%,,0.77%,1.44,,,,,,,,,,,3.77%,0.36%,4.96%,-14.64%,-0.91%,-1.79%,,0.08,3.37%,2.48%,2.38%,-0.45%,-8.07%,-12.12%,8.70%,-28.25%,19.02%,54.08,-1.79%,0.36%,3.00,23403.37,1.87,2.75,-1.43%,43708136,10/28/2021 8:30:00 AM,3.50,11/11/2013,2.75,0.00%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3670.90,6.39,5.52,0.35,0.39,2.35,11.10,3.75,,0.00%,24.82,38.00%,11.11%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,91.10%,1.31%,8.00%,3.73,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-2.85%,-5.33%,-24.06%,-18.52%,9.63%,-8.20%,1.53,7.51,6.69%,4.30%,-6.55%,-6.02%,-14.96%,-14.66%,3.35%,-31.34%,14.94%,40.75,-5.51%,0.58%,2.20,373.78,0.52,158.57,-4.96%,194189,2/15/2022 8:30:00 AM,248.12,3/14/2002,158.57,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",187.69,,,,,1.28,312.82,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,,0.03%,0.08,,,,4.30,4.30,0.00,0.00,,,,-0.10%,-1.02%,-0.41%,-2.41%,,-0.72%,,0.03,0.00%,0.22%,-0.54%,-0.66%,-1.37%,-1.92%,0.10%,-9.17%,1.04%,40.20,0.00%,0.10%,,60.84,0.00,9.71,0.10%,111,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",27.90,,,,,0.47,0.48,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,,2.22%,0.67,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-5.82%,-20.85%,-30.86%,-38.82%,-56.03%,-13.49%,2.39,0.12,8.05%,5.75%,-10.22%,-17.01%,-36.30%,-29.55%,8.77%,-66.18%,8.77%,30.86,-5.58%,1.55%,,471.07,0.24,1.86,-4.12%,111823,11/2/2021 4:30:00 PM,,8/8/1997,1.86,0.00%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2819.73,22.15,10.87,1.38,0.45,1.73,44.90,12.31,1.89%,40.20%,1.86,-4.70%,10.89%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.36,1.20%,-0.49%,98.00%,-0.05%,2.20%,3.44,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,-3.61%,-0.51%,-6.18%,-11.46%,4.07%,0.78%,1.23,1.41,4.27%,3.09%,-2.89%,-6.42%,-11.80%,-16.24%,7.10%,-25.79%,13.38%,41.83,-3.29%,0.21%,2.00,424.88,1.50,41.17,-3.08%,636976,12/15/2021 8:30:00 AM,56.75,2/13/1969,41.17,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",13439.64,91.37,60.50,8.90,13.80,9.75,20.66,57.61,,0.00%,3.25,11.40%,17.10%,42.20%,10.27%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-12.65%,92.90%,0.37%,2.50%,3.43,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,-1.62%,-16.96%,-14.69%,-8.23%,-9.57%,-17.27%,1.35,13.19,4.22%,4.02%,-8.88%,-8.99%,-9.18%,-19.80%,3.48%,-23.30%,13.73%,38.57,-0.49%,0.59%,2.50,324.12,2.16,297.14,0.10%,701486,2/3/2022 8:30:00 AM,378.40,7/29/1987,297.14,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",89727.30,,147.91,,16.87,19.85,11.33,54.68,,,-7.23,-566.20%,250.00%,,,29.70%,232.40%,66.70%,621.01,336.88,3.90%,-14.37%,58.80%,-0.07%,3.35%,1.75,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-8.05%,-17.21%,-16.95%,-0.81%,-29.37%,-14.63%,,9.17,7.09%,5.17%,-12.51%,-17.41%,-11.79%,-33.14%,4.70%,-35.37%,9.58%,31.81,-4.67%,3.15%,2.40,6441.44,1.08,142.14,-1.67%,6980035,11/4/2021 4:30:00 PM,194.06,12/10/2020,142.90,0.53%
