date,AZO,COST,DRE,HD,LOW,PLD,WFC,ZTS,portfolio
2022-01-06,273.0241527656219,863.6800487555577,35.324603366905336,135.9281534951277,194.19628677873078,490.3097350865144,10.419938637916802,451.30611089497455,2454.1890297813493
2022-01-07,266.70717443704325,842.2844170566851,34.555554127212964,131.8579387283295,189.14908559060638,481.4160436483634,10.641432489798252,438.1667055348658,2394.7783516129043
2022-01-10,266.42786303883724,814.9821911602893,34.521118889559645,129.79771274687238,186.58782551262024,479.1926566267854,10.754122553245901,441.301073823341,2363.564564351551
2022-01-11,264.8817043744147,820.0562589404194,34.58998936486629,129.53307293029562,187.95131679552492,479.0987133883495,10.892071170792205,441.71621479785534,2368.719341762518
2022-01-12,271.7520052888985,825.9784815850273,34.549814920937415,130.44760663313463,188.87035581968087,479.88160556461287,10.958130401056403,441.73696232936476,2384.174962542713
2022-01-13,271.15896344254844,811.966092633059,34.555554127212964,129.63692100480642,188.85529433261775,479.5997280653588,10.880413090247776,429.6769679166692,2356.3299346125204
2022-01-14,269.18392402488405,790.1462876219041,34.32598807680673,124.61867084781224,183.356110142213,478.3158212120861,11.280656980338204,427.9748455074846,2319.2023044135285
2022-01-18,260.45770915571387,766.7085068773033,33.895549806756115,122.84989012212931,180.18933446066677,480.4765634800581,11.0144746882831,420.7513100683946,2276.3433386593056
2022-01-19,257.58911565146593,769.991679265601,33.3790234425722,120.49486564917845,177.38532611224286,480.97762594101374,10.796867111415501,417.0193874932045,2267.633890666694
2022-01-20,255.84439300317555,758.4612890587497,33.16667501099262,117.10804645599944,169.2453996318772,482.6999982855824,10.686120185474778,419.88851096371286,2247.1004325955646
2022-01-21,257.09668084967655,756.5604671970865,33.07484771058377,116.94725471393349,170.0692260701272,486.739700890165,10.427709698950249,416.49962058762276,2247.4155077181454
2022-01-24,261.06266031652603,768.0123316483412,32.730497534666455,121.87504929273594,175.6092123594824,480.1007905263145,10.359707331179123,415.9590744264773,2265.709323435723
2022-01-25,255.610084916743,749.8213465821699,32.68458388446203,120.25702104851948,173.84064088278575,482.13633885496705,10.412166832386227,405.93795325931586,2230.700136261349
2022-01-26,249.09189249904307,759.4823635816139,32.40336497757581,119.6875230332902,172.3970792287637,475.12160775342664,10.5190274833131,394.6901898087546,2213.393048365781
2022-01-27,252.53764337729874,757.989990705105,31.7376192502275,119.40277402567557,170.7569916933919,465.3824271693525,10.445196447518326,390.1578376196282,2198.410480288198
2022-01-28,258.28673970025676,773.5576019020725,32.82232263445941,122.78959321885458,177.6045134193805,485.61238202893423,10.5287424263506,406.0419129852431,2267.2438083155516
2022-01-31,262.9450430053901,793.5080337058201,33.16093360410117,122.93699246460146,179.38819251326916,491.0926272627778,10.452968253048901,415.37690630609586,2308.861697115105
2022-02-01,266.2835615759515,798.6605793015251,32.83380104701052,123.51318672799027,180.14398854402648,480.7584409793121,10.802695779439151,413.4641679004417,2306.460421855697
2022-02-02,273.2478604310407,820.0405346132914,33.78076568124504,125.19821834692064,180.7183893756905,492.6897101001344,10.866812616693553,420.3250973989311,2356.8673885639473
2022-02-03,268.74576790325517,819.647809955265,33.746330443591724,122.21004571974619,176.93940922190376,489.90261586399464,10.76727781751693,417.7262628710225,2339.685519796296
2022-02-04,267.22740302563705,816.5060126910541,33.10354374196154,120.48816940101892,173.13020230120088,480.6644977408762,10.993670460507795,414.85713940051414,2316.9706387627702
2022-02-07,264.28866252806466,810.4109183280816,32.89119531038196,119.71097523676804,171.58081813164188,476.1550311601678,11.188835915916089,416.478841332059,2302.705277943081
2022-02-08,267.0036953602182,818.673860473763,32.76493277231978,121.0811093964464,175.1632839366111,473.461880162464,11.465970505237243,418.5163187192041,2318.1310513262642
2022-02-09,265.4549027497206,830.7383504627276,33.597113281043235,122.06264647399931,176.5993033145694,486.55181441329324,11.526472064432781,420.57457536191293,2347.105178121699
2022-02-10,256.7485313515945,814.4794920924103,32.11066765813848,118.9538800402754,171.86801278120777,464.8187199547908,11.524519992960306,414.50370171160506,2285.0075255829825
2022-02-11,258.0153624586327,800.6399269187849,31.68596639374752,117.34590127993805,170.74188407619994,458.1798095909403,11.38009797287656,413.4641679004417,2261.4531165915614
2022-02-14,254.7708256694983,795.7544072441258,31.30718318079279,117.7713430618604,170.77211084311608,455.14218412432274,11.290321297570927,408.39123782611546,2245.1996132474023
2022-02-15,256.00192883315015,807.3161981652113,31.151425787779985,118.34084107708968,172.3970792287637,456.019019539022,11.39375949519537,411.1564015706967,2263.776653696909
2022-02-16,255.15074411226493,804.9284974428406,31.07643099841473,117.27889790522416,171.5732527905137,452.1359049264813,11.346919458318643,405.60529482597053,2249.0959424600283
2022-02-17,250.60230706090087,809.0285198614254,30.58031534673302,116.55865763180805,169.13958864887246,448.69116023734404,10.958540618974531,401.4056010701894,2236.9646904762476
2022-02-18,254.16322440343274,805.3525748750795,30.52839621572875,116.20020900131996,168.3082199345587,446.40512846215995,10.857054492822563,397.7672327311174,2229.5820401162196
2022-02-22,245.01472172579756,788.8738635651005,30.436095782900704,105.91582482607313,162.18626747241132,445.84142124759825,10.788746136731383,395.23076769395436,2184.287708450567
2022-02-23,237.51959386110084,778.0032718773431,30.1072753534123,103.32965200062283,162.56416548779,440.7995937211043,10.52917646817686,388.91038435661034,2151.7631131261605
2022-02-24,237.5844568030967,794.2149093262545,30.23995708806412,104.93427752524059,161.2944336917331,448.84774822938596,10.28717097589184,396.9979561384996,2184.4009097781664
2022-02-25,246.83224147266577,812.9243177874329,31.09373884249342,106.07661656813909,165.6553684857798,464.88136470839686,10.560402911262301,404.81527070184325,2242.8393214780135
2022-02-28,246.668096538736,815.6891147207454,30.574547532450726,105.80191704440357,167.07626871401393,456.7393147456256,10.415980146681427,402.6114323739712,2235.576671816628
2022-03-01,240.53512277430957,821.4700101812882,30.49955274308547,107.2826057500319,167.4088208127523,456.4574372463716,9.81487093116239,400.30366604422625,2233.7720864832277
2022-03-02,248.70403989969446,829.4344777516679,30.741842754644026,109.66777867462014,172.82032316078266,462.34480170273497,10.191540319660168,407.64280393716996,2271.5476082009745
2022-03-03,249.57506809162376,837.3674966677917,31.237958406325735,108.6594361578698,171.02152491716987,468.4200526359701,10.000278262699696,407.2269650334611,2283.508780172912
2022-03-04,250.37064907972174,825.5072311714043,31.67638491210497,108.62594469379249,169.35122214741415,472.36581200211674,9.52212274804995,409.2436631650425,2276.6630299196468
2022-03-07,246.25905925653822,830.2513757219766,31.451402744625106,108.12679306571707,167.98322164441632,466.3219073376578,8.940529780272891,391.05182146968264,2250.386111020887
2022-03-08,244.77908858673828,822.1454850874883,30.949519278661104,106.10676501977646,168.73901767517364,460.30930115802875,9.067386879590005,377.12207474490367,2219.2186384303604
2022-03-09,249.47050204836134,828.8847015824484,31.364870126079357,106.2608707369625,170.7192111178798,471.2384453569397,9.594333758091823,394.1496436476092,2261.682578374372
2022-03-10,247.26511354296616,836.8490732727847,31.44563272972691,106.5087648215006,169.42679483097058,473.11740569355027,9.565058641981727,393.40117803460936,2267.57902156809
2022-03-11,246.8269412621589,828.5233296986346,30.93798144948061,106.12352097509475,167.94544106890422,462.9398074021265,9.459669861879068,385.23042578235663,2237.9871175006356
