no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1273,CBT,Cabot Corporation,Basic Materials,Specialty Chemicals,USA,3945.93,41.55,10.97,2.99,1.09,4.2,23.49,171.56,2.11%,,1.69,199.60%,11.21%,13.30%,13.88%,7.20%,110.50%,37.20%,56.7,56.14,1.10%,0.00%,92.40%,-0.49%,1.91%,2.94,-1.70%,-6.00%,15.60%,1.2,0.8,0.76,1.23,22.30%,8.50%,-1.50%,12.83%,19.22%,22.72%,26.31%,43.91%,24.73%,1.57,2.29,3.77%,3.85%,17.58%,22.58%,24.47%,0.40%,37.56%,0.40%,47.70%,76.65,2.53%,-1.29%,2.0,364.73,4.18,70.1,1.21%,1525240,1/31/2022 4:30:00 PM,74.67,8/23/1968,70.1,0.00%,69.0,91,1.24,70.1,60.18,57.54,56.38,47.59,71.08,8.0,6.52,56.0,True
1278,CC,The Chemours Company,Basic Materials,Specialty Chemicals,USA,5873.12,15.19,7.82,0.56,0.96,5.87,5.7,10.72,2.82%,41.90%,2.33,517.30%,10.72%,36.00%,27.00%,-2.80%,177.70%,36.30%,165.11,160.69,0.40%,-32.57%,78.00%,-0.32%,4.78%,6.28,5.40%,44.40%,8.00%,1.9,1.3,3.84,3.86,21.30%,8.10%,6.50%,5.85%,-0.28%,13.32%,2.99%,29.03%,5.69%,1.93,1.3,3.91%,3.77%,4.24%,6.84%,8.27%,-3.33%,22.90%,-8.75%,52.23%,60.01,-0.59%,-1.00%,2.1,1222.16,1.23,35.47,-1.58%,1505134,2/10/2022 4:30:00 PM,41.75,6/19/2015,32.9,-7.25%,66.0,84,1.12,35.47,34.0,33.32,32.78,23.3,38.87,21.0,17.71,57.0,True
1338,CEIX,CONSOL Energy Inc.,Energy,Thermal Coal,USA,1019.66,,5.88,,0.82,2.15,6.29,5.18,,,-1.93,-113.30%,1153.66%,-15.30%,,-6.50%,,25.70%,34.48,33.81,1.96%,0.00%,80.20%,-2.25%,4.41%,3.38,-2.80%,-12.70%,2.50%,0.7,0.6,1.34,1.46,92.50%,7.10%,-5.70%,26.96%,22.74%,26.96%,31.61%,185.19%,33.11%,2.51,1.71,6.89%,7.24%,28.11%,31.13%,37.92%,3.18%,58.19%,-16.56%,249.48%,74.79,3.03%,0.72%,2.0,440.83,2.24,30.23,3.78%,987110,2/8/2022 8:30:00 AM,29.33,11/14/2017,30.23,0.00%,69.0,99,2.48,30.23,23.82,23.22,22.02,8.65,36.23,31.0,-2.98,66.33333333333333,True
1352,CENX,Century Aluminum Company,Basic Materials,Aluminum,USA,1598.34,,4.8,,0.82,5.14,27.75,,,,-2.92,-51.40%,396.90%,-20.30%,,-3.80%,10.60%,48.00%,90.1,49.84,0.90%,0.00%,58.70%,1.91%,8.46%,3.34,-18.60%,-64.00%,-9.10%,1.1,0.4,1.03,1.22,2.80%,-1.20%,-13.50%,15.36%,4.89%,34.19%,46.47%,23.64%,10.21%,2.62,1.04,6.55%,6.53%,10.31%,16.43%,29.63%,-3.80%,47.89%,-6.89%,75.65%,64.35,-0.11%,-0.98%,2.0,1262.85,1.65,18.25,-1.08%,2079369,2/24/2022 4:30:00 PM,18.33,3/29/1996,18.14,-0.60%,69.0,81,1.08,18.25,16.61,15.78,14.09,10.39,19.6,9.0,0.44,53.0,True
1365,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,USA,15511.73,53.49,6.65,0.85,3.04,5.4,20.49,16.54,1.63%,86.40%,1.38,-33.80%,147.57%,-13.10%,62.70%,-0.90%,-557.70%,60.80%,214.9,213.64,0.40%,-37.45%,94.80%,0.39%,1.77%,1.22,2.50%,9.90%,8.60%,1.8,1.4,1.18,1.18,27.70%,14.50%,5.90%,0.22%,6.65%,17.14%,50.44%,70.90%,4.21%,1.05,3.37,4.59%,5.20%,5.54%,9.24%,30.27%,-2.92%,28.84%,-2.92%,74.99%,57.84,1.78%,-0.78%,2.1,3108.82,1.3,73.76,0.99%,4032036,2/15/2022 4:30:00 PM,73.42,8/11/2005,73.76,0.00%,66.0,96,1.49,73.76,70.18,67.78,56.74,42.43,76.43,14.0,-0.46,58.666666666666664,True
1372,CFG,"Citizens Financial Group, Inc.",Financial,Banks - Regional,USA,22972.4,10.66,10.84,,4.74,1.09,1.46,,2.84%,34.70%,5.16,-41.70%,19.66%,7.50%,-2.76%,6.80%,74.50%,-4.50%,426.09,424.13,0.10%,0.00%,97.20%,-0.38%,2.79%,2.46,1.00%,9.10%,12.90%,,,0.32,0.32,,91.80%,39.50%,3.83%,0.84%,14.54%,21.41%,37.60%,16.40%,1.47,1.56,1.95%,3.00%,3.01%,9.35%,15.85%,-3.51%,26.26%,-3.51%,40.09%,63.63,-0.43%,-0.13%,2.0,4814.21,0.87,55.0,-0.56%,4169714,1/19/2022 8:30:00 AM,60.37,9/24/2014,55.0,0.00%,69.0,88,1.18,55.0,53.38,50.45,47.52,39.56,57.0,14.0,9.76,57.0,True
1585,CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Gas,USA,17531.24,19.96,19.67,11.09,2.17,2.07,16.79,,2.46%,39.90%,1.38,-229.10%,-5.90%,2.10%,1.80%,0.10%,-22.30%,7.80%,628.87,627.73,0.23%,-1.15%,93.90%,0.17%,2.12%,2.98,2.50%,13.10%,6.80%,1.7,1.6,1.91,2.04,,16.30%,11.10%,-1.88%,0.80%,3.91%,3.25%,29.98%,-1.04%,0.93,0.54,1.63%,2.07%,-0.31%,0.24%,5.95%,-3.16%,7.26%,-3.16%,43.03%,47.85,-1.32%,-0.92%,2.1,4452.2,1.28,27.62,-2.23%,5685019,2/22/2022 8:30:00 AM,29.71,8/16/1943,27.62,0.00%,66.0,84,1.12,27.62,27.72,27.59,26.09,19.31,28.52,34.0,7.57,61.333333333333336,True
1600,CNXC,Concentrix Corporation,Technology,Information Technology Services,USA,10449.95,26.32,18.69,1.69,1.87,3.98,57.42,28.62,0.49%,0.00%,7.69,141.20%,-10.52%,,15.60%,28.60%,88.80%,12.70%,51.56,41.85,0.60%,-14.47%,85.30%,1.04%,0.94%,1.46,7.90%,15.80%,12.30%,1.6,1.6,0.31,0.31,35.30%,10.20%,7.20%,1.32%,18.06%,11.92%,22.61%,83.54%,13.34%,,7.28,3.13%,4.23%,9.26%,13.66%,19.59%,-2.63%,31.28%,-2.63%,92.03%,65.32,0.08%,-1.71%,1.0,267.8,0.65,202.44,-1.63%,173490,1/18/2022 4:30:00 PM,215.67,11/24/2020,202.44,0.00%,100.0,97,1.59,202.44,186.81,178.84,169.5,105.42,208.48,14.0,6.54,70.33333333333333,True
1661,CPF,Central Pacific Financial Corp.,Financial,Banks - Regional,USA,816.58,10.34,11.36,1.29,3.73,1.48,2.29,34.6,3.41%,46.90%,2.83,-35.00%,13.51%,-1.20%,8.00%,6.40%,202.80%,12.00%,27.97,27.29,0.40%,-0.05%,91.80%,1.80%,1.73%,2.77,0.80%,10.20%,28.00%,,,0.19,0.19,,87.70%,25.50%,2.20%,-2.50%,1.74%,10.73%,35.57%,4.05%,1.21,0.78,2.18%,2.91%,-0.40%,2.56%,8.71%,-5.36%,11.15%,-5.36%,39.31%,52.62,0.93%,-0.51%,1.7,170.86,0.97,29.31,0.41%,166558,1/26/2022 8:30:00 AM,32.67,8/28/1987,29.31,0.00%,78.0,88,1.18,29.31,29.39,28.63,26.98,21.04,30.97,10.0,11.46,58.666666666666664,True
1742,CSGS,"CSG Systems International, Inc.",Technology,Software - Infrastructure,USA,1953.39,28.12,15.48,,1.89,4.32,8.7,19.02,1.67%,47.00%,2.13,-28.70%,8.49%,-0.60%,-5.00%,5.70%,20.10%,7.80%,31.76,31.56,2.10%,0.00%,99.60%,0.43%,4.20%,5.13,5.00%,15.20%,9.70%,1.1,1.1,0.32,0.85,48.00%,11.30%,6.40%,4.68%,3.61%,11.83%,28.75%,28.36%,3.99%,0.86,1.76,3.42%,2.98%,4.78%,5.48%,20.14%,-2.69%,15.63%,-2.69%,40.72%,64.68,1.01%,-1.18%,1.0,258.6,0.86,59.92,-0.18%,223319,2/1/2022 4:30:00 PM,66.0,2/28/1996,59.92,0.00%,100.0,84,1.11,59.92,57.31,56.95,49.95,42.58,61.58,18.0,10.15,67.33333333333333,True
1780,CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,USA,18328.78,26.3,6.81,0.35,10.9,3.95,240.22,61.44,1.96%,47.80%,0.87,-69.30%,14.61%,30.70%,74.49%,1.60%,514.80%,51.30%,813.58,797.84,1.30%,-4.40%,58.30%,5.49%,3.52%,3.43,7.60%,15.30%,7.60%,1.0,0.9,0.41,0.41,62.10%,29.00%,20.90%,0.17%,8.19%,14.38%,47.53%,36.35%,21.00%,-0.21,0.93,3.69%,4.28%,6.16%,10.67%,24.05%,-5.23%,25.01%,-5.23%,66.23%,60.94,2.04%,-0.88%,2.3,8185.73,0.87,22.99,1.14%,7094903,2/23/2022 4:30:00 PM,27.4,2/8/1990,22.99,0.00%,59.0,83,1.1,22.99,21.68,20.83,18.9,14.28,24.26,30.0,19.18,57.333333333333336,True
1786,CTSH,Cognizant Technology Solutions Corporation,Technology,Information Technology Services,USA,46988.66,22.28,17.74,1.94,2.54,4.1,19.47,27.71,1.06%,29.10%,4.05,-21.80%,11.78%,-0.60%,11.49%,6.00%,61.40%,11.80%,525.0,524.88,0.10%,-2.20%,93.80%,0.49%,1.05%,1.9,9.90%,15.10%,11.10%,2.1,2.1,0.06,0.06,37.30%,13.10%,9.10%,4.87%,2.59%,11.90%,17.94%,17.25%,1.72%,1.12,2.38,2.60%,2.64%,4.84%,5.86%,16.70%,-1.93%,17.53%,-1.93%,36.35%,61.06,0.28%,-1.84%,2.4,2901.39,1.34,90.25,-1.57%,3880543,2/2/2022 4:30:00 PM,94.78,6/19/1998,90.25,0.00%,56.0,76,1.02,90.25,86.19,85.5,77.39,66.19,92.44,23.0,5.02,51.666666666666664,True
1824,CVS,CVS Health Corporation,Healthcare,Healthcare Plans,USA,139323.61,18.38,12.72,3.2,0.49,1.87,10.85,11.07,2.09%,34.80%,5.73,7.60%,0.74%,3.30%,5.74%,11.90%,29.20%,10.00%,1321.0,1317.79,0.10%,-21.68%,78.80%,0.02%,1.29%,2.57,3.30%,10.50%,7.40%,0.9,0.7,0.76,0.79,39.70%,4.40%,2.70%,-3.13%,-0.68%,13.30%,23.70%,43.10%,2.09%,0.79,2.71,2.45%,2.34%,-0.67%,3.15%,17.45%,-5.33%,18.64%,-5.33%,54.84%,49.81,0.69%,-0.18%,2.1,6605.29,1.3,105.32,0.51%,8604838,2/9/2022 8:30:00 AM,113.41,10/1/1952,105.0,-0.30%,66.0,90,1.23,105.32,106.01,102.43,89.82,68.02,111.25,14.0,7.68,56.666666666666664,True
1828,CVX,Chevron Corporation,Energy,Oil & Gas Integrated,USA,258999.74,16.73,14.69,,1.66,1.92,42.94,,3.94%,279.00%,8.13,-291.90%,-11.20%,-26.20%,-4.90%,-6.10%,,77.30%,1918.01,1897.83,0.04%,-59.63%,67.60%,0.39%,1.19%,1.85,1.50%,2.70%,-2.10%,1.3,1.0,0.27,0.27,42.70%,2.80%,2.30%,1.37%,6.31%,19.18%,32.54%,47.84%,15.93%,1.16,3.29,2.32%,2.44%,3.08%,10.12%,23.93%,-2.43%,22.86%,-2.43%,51.02%,62.53,-1.32%,0.05%,2.2,12209.73,0.9,136.04,-1.27%,11005115,1/28/2022 8:30:00 AM,140.78,6/24/1921,136.04,0.00%,63.0,92,1.28,136.04,132.41,124.0,109.93,91.35,139.43,16.0,3.48,57.0,True
2179,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,35446.41,30.2,9.57,1.21,3.97,3.93,15.27,12.88,0.84%,19.80%,1.73,3855.60%,62.60%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.25,0.50%,-3.19%,90.30%,-1.98%,2.68%,1.47,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,-1.49%,4.86%,27.51%,92.15%,187.90%,18.55%,2.9,2.49,4.25%,5.36%,2.72%,12.90%,52.30%,-5.81%,46.89%,-5.81%,197.30%,60.17,0.95%,-0.75%,1.8,11668.54,0.84,52.22,0.19%,9747884,2/15/2022 4:30:00 PM,54.95,3/17/1992,52.25,0.06%,75.0,99,2.27,52.22,50.96,46.65,35.44,18.97,55.44,30.0,5.23,68.0,True
2258,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,2027.69,7.02,7.92,0.54,1.39,1.5,12.82,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.76,0.40%,-42.01%,,1.02%,15.47%,10.33,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,5.01%,13.28%,18.58%,47.50%,108.01%,11.69%,1.35,1.94,2.47%,3.28%,5.72%,12.03%,33.11%,-0.76%,25.88%,-0.76%,118.01%,69.03,0.54%,-0.99%,2.2,430.74,0.74,69.37,-0.46%,319462,2/23/2022 4:30:00 PM,69.0,7/9/1999,69.37,0.00%,63.0,98,1.81,69.37,65.99,62.14,52.27,31.82,70.44,17.0,-0.53,59.333333333333336,True
2421,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1596.17,3.9,6.69,,1.47,1.51,6.97,3.58,,0.00%,11.95,214.60%,18.96%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-11.89%,91.20%,1.03%,2.33%,2.43,21.10%,46.30%,18.70%,15.9,15.9,0.95,0.95,,62.20%,44.20%,20.17%,8.91%,16.21%,42.74%,61.77%,13.75%,1.54,2.01,6.15%,4.74%,12.22%,14.98%,28.58%,-0.28%,28.14%,-0.28%,72.56%,66.56,3.53%,1.19%,2.0,341.09,2.68,46.59,4.77%,915185,2/3/2022 4:30:00 PM,47.5,10/30/2014,46.59,0.00%,69.0,96,1.42,46.59,41.7,40.69,36.29,27.0,47.88,20.0,1.95,61.666666666666664,True
