"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",264076.65,23.17,12.16,5.65,4.70,17.20,26.86,20.75,3.77%,80.30%,6.45,137.00%,-12.97%,12.20%,4.10%,17.00%,11133.30%,7.40%,1773.00,1766.59,0.10%,-25.52%,69.10%,1.06%,0.87%,1.94,7.70%,83.00%,17.90%,0.80,0.70,4.17,4.98,69.20%,31.90%,20.40%,1.14%,6.20%,25.75%,33.89%,40.84%,10.38%,0.77,3.10,1.95%,1.94%,2.34%,6.87%,23.23%,-1.24%,16.46%,-1.24%,46.37%,65.96,0.25%,-0.30%,2.00,7951.63,0.99,149.37,-0.05%,4232143,2/2/2022 8:30:00 AM,151.19,12/10/2012,,
12,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",29915.25,18.81,12.52,1.82,0.14,124.86,8.45,16.64,1.27%,22.80%,7.70,144.40%,7.22%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-43.57%,65.90%,1.40%,1.30%,1.81,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,1.62%,5.05%,24.05%,15.74%,34.72%,8.99%,0.45,3.41,2.13%,2.19%,2.58%,6.29%,17.03%,-1.88%,13.99%,-1.88%,37.95%,62.85,0.83%,-0.28%,2.20,1072.92,0.69,145.62,0.54%,396725,2/2/2022 8:30:00 AM,153.92,4/4/1995,,
13,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23%,1.07%,5.58%,2.51%,10.26%,0.61%,,0.30,0.72%,0.72%,0.24%,0.56%,2.86%,-1.41%,3.95%,-1.41%,10.65%,52.22,0.24%,-0.08%,,6.53,1.48,28.67,0.17%,5200,,,1/22/2020,,
14,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",41234.35,14.89,20.15,1.88,0.57,0.48,,,4.20%,,0.18,0.00%,-7.10%,39.83%,7.90%,,-46.80%,18.60%,15738.30,4399.74,,,8.83%,,0.81%,1.60,,,,,,,,,,,-10.58%,-3.32%,-4.25%,-14.01%,5.47%,-6.43%,,0.09,3.24%,2.74%,-5.73%,-3.07%,-10.02%,-11.55%,5.93%,-30.08%,10.48%,41.29,1.13%,1.15%,3.00,22215.78,1.82,2.68,2.29%,21814608,2/24/2022 8:30:00 AM,3.50,11/11/2013,,
15,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4459.14,7.07,5.92,0.38,0.45,1.93,23.48,3.86,,0.00%,26.62,100.90%,-4.81%,29.10%,18.50%,8.50%,39.00%,18.80%,21.70,17.44,0.80%,-11.65%,90.48%,24.06%,9.37%,5.32,11.40%,38.30%,9.90%,1.20,0.80,1.66,1.96,19.30%,8.10%,5.40%,-3.11%,14.66%,12.72%,4.81%,4.45%,8.88%,1.44,7.60,3.39%,4.32%,7.50%,12.28%,6.07%,-4.19%,32.02%,-16.30%,32.02%,60.75,3.78%,-0.95%,2.20,306.86,0.92,193.32,2.79%,152279,2/15/2022 8:30:00 AM,248.43,3/14/2002,,
16,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",3020.08,24.47,12.02,1.53,0.48,1.91,48.09,13.19,1.71%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.62,1.20%,-0.50%,98.80%,0.94%,2.68%,3.68,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,1.47%,10.07%,1.70%,-6.90%,-4.79%,11.36%,1.21,1.16,2.57%,2.46%,3.56%,5.48%,-1.00%,-4.12%,13.54%,-19.12%,16.73%,57.63,-0.91%,-0.46%,2.00,484.46,0.88,44.87,-1.36%,230632,3/8/2022 4:30:00 PM,56.75,2/13/1969,,
17,"ABR","Arbor Realty Trust, Inc.","Real Estate","REIT - Mortgage","USA",2625.62,8.32,9.42,1.04,3.29,1.38,6.49,,8.30%,60.20%,2.08,66.70%,2.22%,20.00%,8.00%,30.20%,-8.50%,21.20%,148.01,135.46,1.20%,0.36%,49.70%,20.44%,3.80%,2.90,2.90%,19.40%,2.40%,,,6.53,6.53,73.50%,48.30%,39.70%,-3.67%,1.64%,-0.46%,-5.19%,9.26%,-5.35%,1.84,0.47,2.59%,2.41%,1.09%,-0.98%,-3.66%,-6.94%,9.06%,-15.28%,17.13%,50.64,0.98%,0.35%,2.20,1775.07,1.61,17.57,1.33%,1541546,2/18/2022 8:30:00 AM,20.88,4/7/2004,,
18,"ABT","Abbott Laboratories","Healthcare","Medical Devices","USA",208847.72,30.06,23.11,2.48,4.85,5.88,20.38,38.35,1.58%,45.20%,3.95,57.00%,6.02%,40.70%,12.12%,15.60%,-8.50%,7.20%,1769.39,1750.38,0.30%,-7.75%,75.50%,-0.17%,0.59%,1.63,9.60%,20.60%,13.50%,1.80,1.50,0.48,0.50,57.10%,19.60%,16.40%,-1.46%,-8.65%,-8.76%,-7.82%,2.79%,-15.55%,0.75,3.18,2.46%,2.41%,-3.32%,-7.57%,-4.48%,-17.13%,3.27%,-17.13%,12.16%,39.57,0.22%,-0.80%,2.00,6375.48,0.68,118.17,-0.58%,2336046,1/26/2022 8:30:00 AM,143.53,3/1/1937,,
19,"AC","Associated Capital Group, Inc.","Financial","Capital Markets","USA",836.14,14.14,,,40.01,0.90,1.47,,0.53%,4.20%,2.67,-52.30%,,187.70%,,-3.60%,-74.40%,10.50%,22.08,3.04,1.55%,3.32%,72.80%,0.02%,0.66%,2.66,8.40%,11.40%,-2.30%,,,0.00,0.01,,,,-3.40%,-5.36%,4.80%,3.76%,8.65%,-12.09%,1.18,2.28,5.91%,5.52%,0.38%,-6.57%,0.42%,-17.34%,7.57%,-17.34%,21.18%,46.96,-0.22%,4.10%,,7.60,3.89,39.26,3.87%,15949,,,11/9/2015,,
20,"ACA","Arcosa, Inc.","Industrials","Infrastructure Operations","USA",2644.13,38.45,23.14,9.38,1.30,1.35,36.27,36.93,0.37%,13.90%,1.42,-34.70%,36.02%,-10.80%,4.10%,3.60%,-15.60%,13.70%,48.10,47.89,0.88%,0.00%,93.70%,-0.10%,1.89%,3.69,2.30%,3.60%,3.50%,2.10,1.20,0.34,0.35,18.00%,5.30%,3.40%,3.87%,22.01%,2.28%,8.04%,-11.08%,3.81%,0.39,1.94,3.74%,3.72%,16.48%,14.73%,7.21%,1.92%,30.70%,-16.36%,30.70%,73.16,4.13%,-0.38%,1.70,244.54,1.05,56.75,3.73%,138275,2/23/2022 4:30:00 PM,65.57,10/30/2018,,
21,"ACAQ","Athena Consumer Acquisition Corp.","Financial","Shell Companies","USA",171.98,,,,,3323.33,,,,,,,,,,,,,17.25,,,,13.16%,,,0.23,,,,,,,,,,,0.40%,0.50%,,,,0.63%,,0.02,0.04%,0.10%,0.23%,0.30%,0.30%,-3.00%,1.03%,-3.00%,1.03%,54.64,0.00%,-0.18%,,64.43,0.00,9.95,-0.18%,5,,,12/13/2021,,
22,"ACC","American Campus Communities, Inc.","Real Estate","REIT - Residential","USA",7430.83,236.67,65.72,7.36,7.89,2.41,61.72,125.95,3.48%,786.30%,0.23,-53.30%,48.73%,-20.60%,32.15%,3.70%,59.50%,16.90%,139.16,137.89,0.80%,-0.69%,96.30%,-0.23%,1.85%,2.81,0.40%,1.10%,2.30%,,,1.13,1.13,51.20%,16.60%,3.50%,0.28%,4.15%,3.43%,3.79%,27.50%,-5.81%,1.00,1.39,2.30%,2.52%,5.54%,2.80%,6.92%,-5.14%,11.57%,-5.14%,33.32%,60.49,1.46%,0.20%,1.90,907.39,0.48,54.86,1.67%,235007,2/22/2022 4:30:00 PM,60.43,8/12/2004,,
23,"ACCO","ACCO Brands Corporation","Industrials","Business Equipment & Supplies","USA",804.65,7.95,4.84,0.79,0.40,0.92,19.53,7.15,3.62%,25.40%,1.04,62.70%,10.32%,3.70%,10.00%,5.40%,76.60%,24.00%,95.80,92.77,2.20%,-8.56%,90.10%,-0.46%,2.76%,4.67,3.30%,13.00%,7.60%,1.30,0.70,1.10,1.15,30.40%,7.50%,5.00%,-3.72%,3.37%,-0.60%,-14.73%,-5.37%,0.24%,2.00,0.29,4.18%,3.26%,0.30%,2.13%,-2.10%,-5.89%,8.94%,-13.31%,11.74%,50.95,1.44%,0.85%,1.60,549.40,0.87,8.47,2.29%,258099,2/15/2022 4:30:00 PM,13.40,8/9/2005,,
24,"ACEL","Accel Entertainment, Inc.","Consumer Cyclical","Gambling","USA",1200.14,53.61,13.25,2.47,1.95,7.38,,26.38,,0.00%,0.24,38.40%,27.62%,,21.74%,,39.50%,43.20%,94.00,59.82,5.70%,-8.47%,65.30%,1.11%,2.68%,6.61,3.90%,15.90%,-1.70%,3.00,3.00,1.89,2.00,32.90%,6.70%,3.70%,-1.30%,0.86%,-0.31%,10.33%,12.25%,-0.77%,1.13,0.48,4.25%,3.41%,-2.37%,0.37%,5.22%,-7.55%,11.61%,-7.91%,29.15%,47.60,0.46%,0.00%,2.20,242.50,0.81,12.98,0.46%,105654,3/9/2022 4:30:00 PM,17.00,8/24/2017,,
25,"ACES","ALPS Clean Energy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94%,10.92%,-17.22%,-20.79%,-20.76%,-12.47%,,2.20,2.93%,3.76%,12.06%,6.97%,-11.55%,-9.61%,28.03%,-27.35%,28.03%,63.33,5.37%,0.68%,,120.16,1.00,59.57,6.09%,64984,,,6/29/2018,,
26,"ACH","Aluminum Corporation of China Limited","Basic Materials","Aluminum","China",17121.38,22.01,,,0.49,1.36,9.59,6.94,,0.00%,0.83,-24.30%,,25.50%,,8.50%,393.90%,27.10%,680.91,591.77,,,1.70%,-0.02%,0.02%,0.61,1.80%,6.40%,3.70%,0.90,0.50,0.97,1.52,9.70%,5.00%,1.60%,3.53%,36.90%,53.94%,-0.66%,51.63%,32.41%,1.63,0.68,4.35%,3.80%,-5.92%,5.56%,3.85%,-15.49%,30.10%,-32.99%,60.31%,45.63,-6.29%,-6.00%,,149.14,1.98,16.01,-11.91%,159463,,14.51,12/11/2001,,
27,"ACHR","Archer Aviation Inc.","Industrials","Aerospace & Defense","USA",709.11,,,,,0.99,0.89,,,,-1.48,,-29.60%,,,,,,236.89,112.70,18.30%,3.17%,33.90%,25.67%,3.39%,1.75,-53.20%,-59.00%,,26.90,26.90,0.02,0.03,,,,-3.81%,9.39%,-50.97%,-69.70%,-71.74%,-49.83%,,0.24,7.34%,7.78%,9.38%,-13.65%,-55.43%,-53.99%,26.48%,-70.99%,26.48%,52.01,8.59%,0.33%,2.30,2181.38,1.14,3.30,8.95%,1347528,,11.50,12/18/2020,,
28,"ACI","Albertsons Companies, Inc.","Consumer Defensive","Grocery Stores","USA",16994.44,20.66,12.86,,0.24,7.18,6.39,9.82,1.35%,10.00%,1.73,-11.70%,-5.91%,23.00%,-6.66%,3.50%,182.20%,8.60%,466.00,253.95,0.50%,0.00%,60.10%,6.23%,3.06%,3.50,3.80%,56.00%,13.00%,1.10,0.50,3.43,3.46,28.90%,2.20%,1.50%,22.23%,25.15%,-0.20%,6.84%,108.12%,18.02%,,1.49,7.66%,4.08%,17.08%,19.23%,26.83%,-7.05%,34.41%,-7.05%,107.95%,72.53,-0.20%,-0.70%,2.50,2216.58,1.40,35.31,-0.90%,1677908,1/11/2022 8:30:00 AM,33.41,6/26/2020,,
29,"ACII","Atlas Crest Investment Corp. II","Financial","Shell Companies","USA",421.28,,,,,,1404.27,,,,,,,,,,,,43.12,25.88,,,75.00%,6.22%,0.06%,0.18,,,,4.90,4.90,,,,,,0.51%,0.41%,0.21%,1.14%,,0.41%,,0.02,0.10%,0.20%,0.12%,0.15%,0.06%,-0.41%,1.04%,-5.98%,3.07%,53.27,0.00%,-0.20%,,95.62,0.01,9.75,-0.20%,401,,,3/29/2021,,
30,"ACM","AECOM","Industrials","Engineering & Construction","USA",9962.25,30.90,17.64,1.76,0.75,3.91,9.20,13.21,0.87%,0.00%,2.24,83.70%,14.07%,26.20%,17.59%,-5.20%,50.20%,-1.40%,141.78,140.77,0.40%,-4.92%,87.70%,-1.58%,1.75%,3.31,1.80%,7.80%,11.00%,1.10,1.10,0.86,0.88,6.10%,4.90%,1.60%,-4.71%,0.16%,-0.62%,3.64%,18.14%,-10.48%,1.49,2.24,2.83%,2.88%,0.25%,-0.47%,6.80%,-8.20%,10.49%,-8.20%,24.35%,51.67,3.61%,0.61%,1.60,744.63,1.53,72.18,4.24%,615619,2/7/2022 4:30:00 PM,86.56,5/10/2007,,
31,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",203866.21,31.73,25.89,2.58,3.79,9.48,36.12,41.22,1.27%,36.90%,9.61,16.00%,11.65%,7.30%,12.28%,7.70%,19.70%,27.20%,632.28,631.23,0.10%,-10.76%,74.60%,1.16%,0.58%,1.35,14.70%,32.00%,29.90%,1.20,1.20,0.00,0.00,32.30%,15.20%,11.50%,-3.48%,-11.73%,-15.61%,-11.16%,22.31%,-26.42%,1.23,10.14,2.52%,2.78%,-5.63%,-12.74%,-8.69%,-26.44%,2.10%,-26.44%,23.18%,35.17,1.09%,-0.43%,,2697.02,0.71,307.01,0.65%,1033958,3/17/2022 8:30:00 AM,433.52,7/19/2001,,
32,"ACP","Aberdeen Income Credit Strategies Fund","Financial","Closed-End Fund - Debt","USA",171.05,2.22,,,6.73,0.84,,,12.23%,,4.43,,,,,,,40.10%,17.44,,,,24.18%,,,0.21,,,,,,,,,,,-2.19%,-2.19%,-5.58%,-13.49%,-10.79%,-3.63%,,0.19,1.64%,1.73%,-2.98%,-3.44%,-10.17%,-7.02%,4.81%,-21.01%,4.81%,39.65,0.31%,-0.41%,,179.68,0.67,9.80,-0.10%,65268,,,1/27/2011,,
33,"ACR","ACRES Commercial Realty Corp.","Real Estate","REIT - Mortgage","USA",105.90,4.11,11.03,0.82,1.01,0.27,0.96,,,0.00%,2.99,-888.90%,209.72%,-59.80%,5.00%,,-302.00%,7.30%,9.55,9.07,3.76%,0.00%,49.40%,6.75%,0.25%,0.58,2.60%,12.10%,,,,3.62,3.62,36.60%,57.50%,45.20%,9.24%,0.49%,-9.56%,-25.00%,-19.19%,-1.36%,1.88,0.37,4.90%,2.78%,2.78%,0.12%,-18.39%,-8.28%,13.40%,-33.86%,13.40%,54.62,-0.33%,-0.57%,2.00,38.35,0.41,12.19,-0.89%,8445,3/3/2022 4:30:00 PM,18.00,2/7/2006,,
34,"ACRE","Ares Commercial Real Estate Corporation","Real Estate","REIT - Mortgage","USA",690.01,10.08,9.99,4.40,4.54,1.02,13.64,,9.01%,90.20%,1.45,115.30%,2.37%,9.30%,2.29%,13.20%,-15.60%,35.50%,47.08,43.98,0.60%,2.83%,47.80%,-9.67%,2.34%,1.76,2.60%,9.30%,2.30%,,,2.83,2.83,58.00%,40.20%,39.70%,0.00%,1.95%,-0.88%,-7.26%,3.07%,0.76%,1.28,0.33,1.78%,2.18%,3.00%,2.05%,-1.47%,-2.08%,10.24%,-12.02%,10.37%,57.38,1.09%,0.34%,2.00,584.36,0.72,14.86,1.43%,227614,2/15/2022 8:30:00 AM,16.08,4/26/2012,,
35,"ACRO","Acropolis Infrastructure Acquisition Corp.","Financial","Shell Companies","USA",417.45,,,,,1.26,463.83,,,,,,,,,,,,43.12,26.02,24.57%,0.00%,77.10%,26.69%,0.05%,0.22,,,,1.00,1.00,0.00,0.01,,,,-0.31%,0.00%,-0.10%,,,-0.31%,,0.06,0.47%,0.65%,-0.28%,-0.30%,-0.37%,-0.82%,0.73%,-1.53%,0.73%,46.59,0.10%,-0.31%,,57.11,0.30,9.67,-0.21%,9137,,,8/30/2021,,
36,"ACV","AllianzGI Diversified Income & Convertible Fund","Financial","Asset Management","USA",268.17,,,,,,,,29.61%,,,,,-3.05%,3.20%,,,,10.35,,0.02%,125.23%,28.15%,,,0.01,,,,,,,,,,,-2.12%,-5.16%,-6.40%,-16.28%,-0.28%,-19.69%,,1.16,4.84%,4.03%,-5.41%,-13.44%,-14.80%,-32.16%,5.92%,-32.16%,5.92%,36.11,-3.04%,-1.04%,3.00,55.83,0.54,24.85,-4.05%,16175,,36.93,5/22/2015,,
37,"ACWF","iShares MSCI Global Multifactor ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.85%,-4.87%,-6.74%,-10.90%,0.93%,-10.44%,,0.66,1.53%,1.38%,-4.88%,-7.01%,-8.18%,-11.81%,0.45%,-11.81%,0.45%,34.75,-0.29%,-0.24%,,21.48,1.21,34.91,-0.53%,14077,,,5/4/2015,,
38,"ADC","Agree Realty Corporation","Real Estate","REIT - Retail","USA",4481.97,35.67,31.98,17.92,13.21,1.38,103.51,426.85,4.28%,145.50%,1.78,2.60%,5.08%,-1.70%,1.99%,30.00%,5.20%,28.00%,70.34,69.78,1.70%,2.76%,,3.87%,6.91%,7.87,2.50%,3.90%,3.20%,,,0.52,0.52,88.40%,47.30%,35.30%,-0.98%,-0.47%,-7.74%,-14.86%,-2.05%,-10.99%,0.46,1.44,2.42%,2.05%,1.45%,-1.96%,-7.47%,-10.33%,4.77%,-15.00%,4.77%,50.72,1.77%,-0.13%,1.80,612.57,0.37,64.56,1.64%,123326,2/22/2022 4:30:00 PM,76.12,4/15/1994,,
39,"ADCT","ADC Therapeutics SA","Healthcare","Biotechnology","Switzerland",1126.72,,,,66.67,5.74,2.13,,,,-3.28,-111.40%,4.70%,,9.40%,,-251.90%,,76.74,37.32,51.35%,0.00%,44.90%,2.78%,12.64%,26.71,-38.60%,-75.30%,,9.60,9.50,1.64,1.68,96.30%,,,-16.17%,-11.11%,-34.76%,-49.91%,-40.32%,-30.69%,,1.12,9.17%,7.01%,-10.00%,-17.13%,-37.76%,-37.08%,8.17%,-55.72%,8.17%,35.78,0.57%,0.64%,1.60,176.58,0.43,14.17,1.21%,41222,3/3/2022 8:30:00 AM,34.57,5/15/2020,,
40,"ADEX","Adit EdTech Acquisition Corp.","Financial","Shell Companies","USA",339.82,,,,,1.28,679.65,,,,0.00,,,,,,,,34.50,27.61,19.96%,0.00%,71.70%,25.99%,0.03%,0.12,,,,1.80,1.80,0.00,0.00,,,,-0.20%,-0.30%,-0.60%,2.39%,,-0.30%,,0.03,0.37%,0.28%,-0.20%,-0.12%,1.11%,-0.60%,0.51%,-3.61%,3.35%,44.19,-0.25%,0.25%,,72.36,0.08,9.87,0.00%,3100,,,3/3/2021,,
