date,DEN,DVAX,EVC,EVRI,MCB,OAS,TBI,portfolio
2022-01-07,1236.2393704870938,95.1639803333308,105.80670215178219,268.05424327953307,73.4904512409297,145.76932669053008,487.98166113696243,2412.505735320162
2022-01-10,1201.8595965685652,101.63963579980006,104.96829722189486,266.59454195474353,73.37734806592556,142.31637602821118,492.44055789442734,2383.1963535335676
2022-01-11,1271.5741381255814,99.87994681434645,104.29757327798498,282.7839566478638,71.54773788203495,149.1236216196399,492.9756255053232,2472.1825998727745
2022-01-12,1237.8310266870255,95.7974683680941,105.47134017982727,279.46645363697854,74.30213284978299,151.0419275431504,500.109860317267,2444.020209582126
2022-01-13,1219.2086491478224,91.92615260009619,106.47742609569205,274.5565491808683,74.66805488656112,147.7862883472497,505.46053642622496,2420.0836566845146
2022-01-14,1224.461114607598,95.23436789274895,104.80061623591739,270.31014532693507,73.37734806592556,152.25868158606278,522.5826999748904,2443.024973690078
2022-01-18,1166.8431601700636,89.60336313929743,100.10554862854829,263.2770389438582,71.97353807028585,148.5316872203852,509.2060097024955,2349.5403458749342
2022-01-19,1193.423818708926,89.60336313929743,99.26714369866095,258.36713448774793,70.57638120258757,148.10417904314573,494.4024724677119,2353.7444927480774
2022-01-20,1151.881591890704,92.55964063485948,94.73975707726933,253.45723003163772,65.66637278181932,145.65970920918662,478.52880001113675,2282.493101636613
2022-01-21,1121.0034616120254,90.5184014117333,94.57207609129185,247.08762425073792,68.16129575985197,138.1289882408911,478.70715588143537,2238.179003247967
2022-01-24,1122.1176209519776,88.68832486686155,96.416566937044,255.58043195860432,71.18181584525682,142.41503176142027,491.5487785429344,2267.948570864099
2022-01-25,1157.2932229704722,88.68832486686155,96.75192890899892,261.68463749863326,69.1858774628307,148.79476917560953,476.210173697255,2298.6089345806613
2022-01-26,1145.9924639509559,86.92863588140794,94.23671411933692,251.06862786380032,67.67561742012828,147.46839765135368,471.5729210694915,2264.9433779564743
2022-01-27,1143.9233108910446,83.40925791050074,93.73367116140452,247.48572461204412,65.9191916435933,148.37822274650438,454.45075752082613,2237.300136485918
2022-01-28,1136.9200236113443,88.68832486686155,97.08729088095387,259.16333521036046,66.21192927301578,147.02992772597983,455.8776044832149,2250.9784360517306
2022-01-31,1195.9704686288171,91.29266456533288,101.61467750234549,262.34813810081033,66.53127941420396,148.4549549834448,474.4266149942691,2340.6387981892235
2022-02-01,1228.121923867441,89.04026266395228,99.43482468463841,272.69874749477253,68.68023973928275,154.91142463457444,478.70715588143537,2391.594578966097
2022-02-02,1202.814590288524,87.35096123791682,98.42873876877361,266.85994219561434,68.44738026133304,158.48495452637118,473.17812390217887,2355.564691180712
2022-02-03,1170.9814662898864,87.06941100024423,97.59033383888628,259.42873545123126,67.64235178042118,156.9612715356971,508.84929796189834,2348.5228678582644
2022-02-04,1177.8255879495935,88.82909998569784,102.45308243223285,270.57554556780593,70.26368418934081,158.48495452637118,485.4846789527821,2353.9166336038243
2022-02-07,1132.1450550115485,89.74413825813372,101.11163454441309,281.58965556394514,70.43001238787632,157.33397097226486,474.60497086456763,2306.9594376027494
2022-02-08,1055.2680605548385,88.82909998569784,104.12989229200751,291.542164596601,71.627575417332,147.02992772597983,491.5487785429344,2249.9754991153914
2022-02-09,1064.6588321344366,92.06692771893246,107.48351201155687,303.08707507448196,70.93565011142428,152.26964333419713,490.30028745084417,2280.801927835874
2022-02-10,1064.0221696544638,89.67375069871557,106.98046905362446,304.4140762788361,70.66952499376745,145.78028843866443,477.2803089190466,2258.820588037119
2022-02-11,1095.2186311731289,90.79995164940587,104.63293524993992,297.7790702570655,70.48323741140769,150.91038656553823,475.4967502160606,2285.3209625225463
2022-02-14,1062.2713478345388,88.05483683209825,104.80061623591739,296.1866688118405,69.6382901628473,149.27708609352072,479.4205793626297,2249.649425333393
2022-02-15,1094.581968693156,93.75622914496793,108.15423595546675,317.4186880815065,70.89573134377575,147.69859436217496,484.77125547158766,2317.2767030526356
2022-02-16,1080.4162285137622,91.78537748125989,109.99872680121888,316.62248735889403,70.41005300405206,141.9656000879121,480.66907045471993,2291.867543701819
2022-02-17,1059.4063666746615,87.63251147558938,106.812788067647,309.854781216688,67.90847689807799,141.95463833977774,481.2041380656157,2254.7737007380574
2022-02-18,1072.7762787540894,86.8582483219898,103.29148736212018,299.6368719431612,67.72218931571823,138.063217752085,477.993732400241,2246.3420258494048
2022-02-22,1060.8388572546003,86.36553540606279,103.79453032005259,295.7885684505342,66.74417950832942,134.2814146457357,470.5027858476999,2218.3158714330148
2022-02-23,1072.1396162741164,82.42383207864674,101.78235848832297,299.5041718227258,65.84600723623767,136.1229883323058,466.4006008308321,2224.219575063187
2022-02-24,1082.3262159536805,87.56212391617125,103.96221130603006,308.7931802532047,65.08089752297433,137.89879153006981,471.0378534585957,2256.6612739407265
2022-02-25,1126.4150926917937,87.84367415384382,107.31583102557941,317.4186880815065,67.80202685101527,139.00592809163874,482.6309850280045,2328.432225923382
2022-02-28,1156.4973948705062,86.29514784664465,107.31583102557941,310.51828181886503,68.02823320102355,145.2541245282158,485.12796721218484,2359.0369805030195
2022-03-01,1170.0264725699274,85.94321004955394,104.12989229200751,288.622761947022,64.10288771558552,147.85205883605576,467.1140243120266,2327.7913077221788
2022-03-02,1204.7245777284425,88.54754974802526,111.0048127170837,303.8832757970944,67.76876121130816,149.21131560471466,481.3824939359143,2406.522786742583
2022-03-03,1192.1504937489806,79.39716702366653,107.65119299753434,300.1676724249029,66.21192927301578,146.41606983045648,478.52880001113675,2370.523325309693
2022-03-04,1228.2810894874342,73.62538715137872,106.47742609569205,285.1725588157013,63.424268665560646,158.38629879316207,474.78332673486625,2390.150355743795
2022-03-07,1210.9320369081768,69.47252114570821,100.44091060050323,255.84583219947515,61.494861562548735,167.11185030810128,457.4828073159023,2322.7808200404156
2022-03-08,1185.783868949253,70.73949721523482,104.12989229200751,268.45234364083933,62.81218089494997,161.55424400398798,451.24035185545137,2304.712378851724
2022-03-09,1186.2613658092325,73.20306179486985,104.80061623591739,281.45695544350974,66.53127941420396,159.32900913271578,467.1140243120266,2338.696312142476
2022-03-10,1167.1614914100498,71.72492304708882,103.45916834809765,282.6512565274285,66.36495121566846,161.8940581961527,482.09591741710875,2335.3517661615947
2022-03-11,1134.373373691453,68.62787043269049,100.94395355843562,280.9261549617681,66.92381396274777,154.88950113830577,473.53483564277605,2280.219503388177
