"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",114.91,,13.74,,5.69,0.62,5.42,23.45,,,-0.15,-743.40%,19.91%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.53,3.10%,2.62%,34.90%,-22.63%,0.77%,1.60,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-0.55%,-5.45%,-3.96%,-10.78%,0.00%,-3.70%,1.77,0.07,1.87%,2.01%,-3.16%,-5.74%,-8.77%,-11.63%,-0.28%,-19.23%,2.00%,35.37,-1.65%,-0.27%,2.70,146.44,0.57,3.57,-1.92%,83629,11/9/2021 4:30:00 PM,4.62,12/23/1997,,
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",11165.49,,,,0.46,,0.77,,,,-5.50,-583.80%,99.20%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.98%,0.00%,56.40%,4.26%,15.42%,2.89,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,-4.52%,-19.74%,-10.88%,-24.88%,0.41%,8.56%,1.67,0.97,4.24%,5.06%,-8.12%,-13.35%,-19.94%,-24.34%,4.71%,-35.19%,14.96%,36.96,0.42%,-1.64%,3.10,34222.15,0.86,16.91,-1.23%,29554585,10/21/2021 8:30:00 AM,19.11,12/9/2013,16.92,0.06%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",74.98,5.85,,,0.36,0.54,5.24,374.90,0.54%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.80%,-10.82%,2.72%,5.66,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-2.38%,-10.65%,-5.63%,-12.35%,62.56%,79.13%,0.21,0.18,4.85%,4.52%,-7.87%,-12.53%,-12.02%,-21.27%,-0.17%,-77.37%,78.01%,32.44,-2.07%,0.00%,,19.35,0.19,3.61,-2.07%,3610,,,3/17/1980,3.67,1.56%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",744.50,8.40,8.44,,0.41,1.06,50.30,65.89,1.69%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.89%,95.50%,-2.08%,2.22%,2.87,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-0.96%,-11.00%,-8.66%,-34.62%,33.30%,24.58%,,1.00,3.19%,3.74%,-2.86%,-8.85%,-16.63%,-25.65%,7.83%,-37.16%,45.43%,42.79,1.12%,-1.35%,2.70,238.49,1.47,23.56,-0.25%,349462,10/26/2021 8:30:00 AM,34.43,11/4/1982,23.56,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",159.38,,,,0.76,0.58,3.66,,,,-2.05,19.10%,24.10%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,7.60%,0.00%,49.80%,2.22%,13.48%,5.32,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,4.21%,-5.79%,-21.08%,-34.52%,-26.68%,-33.14%,1.74,0.36,4.92%,4.57%,-4.22%,-14.91%,-25.47%,-36.68%,7.88%,-59.78%,7.88%,38.30,0.18%,-1.58%,2.70,642.33,0.59,5.61,-1.41%,376299,11/4/2021 4:30:00 PM,15.36,9/26/2013,5.65,0.71%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",4219.71,60.54,47.79,5.04,8.20,10.57,41.45,120.22,0.47%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,0.30%,-22.41%,71.20%,-1.03%,2.56%,6.58,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,1.10%,5.32%,23.45%,26.38%,27.99%,21.21%,0.56,2.04,2.99%,2.32%,0.13%,6.19%,15.05%,-5.94%,19.94%,-5.94%,33.08%,54.00,-2.09%,-0.33%,3.00,161.67,0.79,78.81,-2.41%,128389,11/4/2021 4:30:00 PM,71.00,1/3/1991,78.81,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14269.61,23.70,17.88,1.42,1.30,4.60,23.60,21.67,1.71%,25.10%,9.88,4.40%,10.47%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-2.41%,,-1.70%,4.89%,4.90,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,1.78%,-1.82%,16.38%,16.67%,48.50%,48.64%,1.26,6.06,2.35%,2.48%,1.69%,3.71%,14.32%,-3.15%,14.55%,-3.15%,64.44%,55.38,0.52%,0.02%,2.20,620.64,1.25,235.39,0.54%,773132,11/15/2021 4:30:00 PM,254.06,11/29/2001,235.39,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2804692.74,31.34,28.57,2.00,7.67,45.89,44.78,35.73,0.50%,15.00%,5.61,71.40%,7.22%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16394.79,0.07%,-19.70%,58.80%,-0.57%,0.69%,1.31,27.60%,144.10%,50.00%,1.10,1.00,1.73,1.98,41.80%,29.80%,25.90%,6.30%,18.85%,18.65%,35.56%,43.57%,32.44%,1.20,4.38,2.64%,2.59%,6.58%,13.42%,24.13%,-4.28%,26.08%,-4.28%,50.01%,67.40,-0.55%,-0.25%,1.90,86203.96,1.53,174.33,-0.80%,131793919,10/28/2021 4:30:00 PM,170.78,12/12/1980,174.28,-0.03%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",389.60,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.28,,,,,,,,,,,0.00%,-0.61%,0.83%,0.19%,,-0.41%,,0.04,0.21%,0.28%,-0.23%,-0.33%,0.13%,-2.02%,0.31%,-2.41%,1.26%,42.74,0.00%,-0.21%,,41.86,0.33,9.72,-0.21%,13650,,,5/10/2021,9.71,-0.10%
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2158.89,92.20,44.21,30.73,6.07,1.72,12.56,,3.37%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.66,0.40%,399.44%,98.50%,0.46%,1.46%,3.69,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-2.20%,-9.26%,-9.07%,-7.56%,22.89%,23.23%,1.23,1.08,2.27%,2.64%,-4.27%,-7.73%,-4.81%,-14.25%,3.52%,-14.25%,28.95%,37.47,-1.46%,-0.17%,2.60,235.90,1.35,35.01,-1.63%,319378,10/26/2021 4:30:00 PM,39.40,1/13/2011,35.01,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",34.31,12.26,,0.61,2.66,1.70,4.08,19.06,7.32%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.13,11.50%,0.27%,29.00%,1.34%,0.61%,0.84,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,3.63%,-3.81%,-16.54%,-6.02%,48.11%,46.10%,1.09,0.22,3.16%,3.28%,-2.28%,-4.12%,-0.03%,-13.04%,4.59%,-43.01%,62.41%,44.23,1.23%,-0.61%,,22.52,0.54,6.60,0.61%,12071,,,5/5/1995,,
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",42.59,,,,,0.63,4.79,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.51%,0.73%,1.58,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-7.25%,-30.44%,-26.16%,-43.66%,-57.19%,-36.77%,0.97,0.02,3.20%,4.67%,-12.98%,-19.72%,-36.48%,-32.44%,3.25%,-75.39%,3.25%,24.49,1.83%,-2.23%,,611.25,1.06,0.30,-0.44%,648979,,1.10,10/17/2003,0.31,4.98%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2485.13,5.04,6.65,0.50,0.65,0.95,,3.37,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.16,0.40%,-19.51%,,1.17%,13.77%,6.77,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-1.19%,0.86%,14.30%,17.64%,55.91%,57.88%,1.11,2.75,2.39%,2.91%,-1.61%,2.82%,19.41%,-7.99%,13.98%,-7.99%,74.05%,51.19,2.10%,-0.58%,2.00,552.51,1.10,87.41,1.51%,605857,11/3/2021 8:30:00 AM,105.57,7/21/2004,87.45,0.05%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.47%,-5.56%,-6.58%,-12.14%,-5.63%,-7.85%,,1.19,0.76%,0.99%,-3.29%,-4.22%,-8.45%,-7.36%,0.06%,-19.59%,0.06%,35.71,0.39%,-0.64%,,1070.49,1.69,82.37,-0.25%,1806669,,,8/15/2008,82.37,0.00%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4797.21,14.06,12.91,,12.50,3.19,,,6.81%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,0.30%,0.00%,13.70%,-3.01%,1.01%,3.60,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-5.34%,-10.61%,-2.61%,9.46%,54.64%,46.99%,1.45,1.54,2.71%,2.80%,-8.45%,-9.47%,1.97%,-15.95%,-2.16%,-15.95%,51.84%,33.91,-2.30%,-0.28%,2.30,262.50,2.07,48.36,-2.58%,544624,10/28/2021 8:30:00 AM,56.60,4/14/1988,48.67,0.64%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",75613.68,36.22,21.97,2.48,2.65,5.26,16.58,72.36,2.37%,90.70%,1.01,-71.60%,18.44%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,1.65%,0.08%,1.05,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,1.58%,5.55%,-0.33%,5.37%,37.16%,31.22%,1.06,0.52,0.80%,1.21%,1.76%,4.89%,5.48%,-1.90%,11.60%,-4.86%,35.71%,57.92,-1.58%,0.19%,2.20,1447.66,0.92,36.18,-1.39%,1331880,10/21/2021 8:30:00 AM,39.04,4/6/2001,36.12,-0.17%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",221301.42,30.11,9.02,6.72,4.01,16.52,18.07,17.52,4.11%,120.40%,4.20,-48.50%,10.65%,-2.80%,4.48%,14.90%,37.60%,11.20%,1770.00,1765.79,0.12%,-13.39%,68.50%,-0.25%,0.80%,2.26,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,4.25%,8.47%,18.81%,9.22%,18.97%,18.07%,0.79,2.04,1.63%,1.67%,7.04%,11.06%,12.69%,-0.35%,19.12%,-0.35%,25.35%,78.60,1.26%,-0.64%,1.90,6254.33,0.98,127.29,0.62%,6135600,10/29/2021 8:30:00 AM,133.39,12/10/2012,127.29,0.00%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",25202.36,16.59,10.69,1.43,0.12,114.50,8.63,13.55,1.44%,23.50%,7.39,144.40%,7.41%,3.20%,11.57%,7.80%,108.70%,19.60%,207.91,148.74,0.20%,-40.38%,65.30%,-0.92%,1.17%,1.98,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,3.04%,-2.52%,-0.46%,2.93%,24.94%,25.33%,0.48,2.72,1.83%,2.23%,2.08%,1.39%,3.57%,-4.82%,8.46%,-4.82%,29.94%,55.82,0.88%,-0.24%,2.20,877.76,1.13,123.30,0.64%,989704,11/4/2021 8:30:00 AM,144.08,4/4/1995,123.30,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3393.53,8.76,11.57,1.10,4.82,1.17,0.90,36.18,1.23%,10.70%,5.58,37.00%,-22.02%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,1.30%,0.09%,92.60%,1.12%,3.08%,5.92,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,-2.57%,-10.85%,4.69%,-10.90%,29.90%,28.37%,1.30,1.61,2.57%,2.94%,-2.88%,-5.83%,-4.62%,-12.95%,2.71%,-17.63%,37.25%,42.05,0.47%,0.41%,2.10,342.77,1.68,49.30,0.88%,575829,10/28/2021 4:30:00 PM,59.43,5/19/1994,49.30,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",4041.26,19.27,,1.93,9.11,4.03,7.81,19.05,,0.00%,0.71,8.90%,-126.50%,,10.00%,,,-78.20%,278.93,197.15,20.80%,-0.06%,43.60%,6.36%,5.69%,4.77,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,2.07%,-8.44%,-21.53%,-41.44%,-76.60%,-65.76%,,1.01,6.59%,6.64%,-10.31%,-14.29%,-39.43%,-26.60%,1.08%,-78.32%,1.08%,39.69,-2.73%,-1.81%,1.70,2352.59,0.82,13.16,-4.50%,1937069,11/9/2021 4:30:00 PM,41.50,12/11/2020,13.20,0.30%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",4855.42,223.44,0.98,,12.34,5.66,,144.94,,0.00%,0.10,-72.70%,63.50%,,,,-60.70%,18.30%,219.60,195.14,,,10.20%,-2.41%,0.09%,2.64,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-5.51%,-6.33%,3.17%,15.82%,12.78%,-0.46%,,0.62,3.24%,2.36%,-1.56%,-0.24%,8.10%,-4.79%,12.24%,-9.76%,29.99%,47.48,3.58%,0.28%,2.00,68.99,4.00,22.28,3.87%,276001,,22.33,10/22/2020,23.00,3.23%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",60.58,,,,20.19,0.73,0.90,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.01,1.50%,-9.42%,25.90%,-7.82%,1.05%,1.14,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-0.39%,-37.18%,-51.83%,-65.02%,-61.59%,-62.57%,1.42,0.06,7.69%,9.24%,-25.84%,-37.14%,-62.05%,-53.33%,-6.67%,-86.33%,-6.67%,27.22,-2.65%,-9.46%,2.30,796.55,1.84,0.52,-11.86%,1464424,,3.33,9/19/1980,0.51,-1.53%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69%,-2.58%,1.38%,-1.74%,9.28%,8.62%,,0.22,0.28%,0.50%,0.03%,-0.14%,0.78%,-2.99%,3.25%,-3.93%,10.80%,50.62,-0.26%,0.37%,,4.49,0.26,27.67,0.11%,1176,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",44065.84,15.64,20.00,1.98,0.63,0.51,,,0.36%,,0.18,0.00%,0.00%,39.83%,7.90%,,56.20%,18.50%,15737.80,4398.85,,,9.08%,,0.70%,1.18,,,,,,,,,,,-0.71%,-12.23%,-9.09%,-26.70%,-8.19%,-8.50%,,0.08,2.03%,2.44%,-3.53%,-2.31%,-7.94%,-13.46%,13.20%,-28.35%,18.85%,42.75,-1.39%,2.50%,3.00,26106.48,0.72,2.83,1.07%,18670397,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.82,-0.35%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3729.80,6.69,5.83,0.36,0.40,2.46,11.28,3.81,,0.00%,24.82,38.00%,9.80%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,89.90%,-0.21%,7.59%,4.12,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-4.73%,-8.99%,-3.28%,-4.34%,15.72%,13.89%,1.53,7.08,4.00%,4.26%,-0.45%,-10.92%,-11.44%,-27.39%,6.94%,-27.39%,23.68%,43.94,1.15%,-0.11%,2.20,321.53,0.59,167.71,1.04%,189626,10/26/2021 8:30:00 AM,249.25,3/14/2002,167.71,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.66,,,,,1.29,314.44,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,-7.91%,0.02%,0.05,,,,4.30,4.30,0.00,0.00,,,,0.52%,-0.51%,0.62%,-2.30%,,-5.71%,,0.04,0.29%,0.44%,-0.07%,0.15%,-0.94%,-0.61%,1.24%,-8.61%,1.66%,50.74,0.31%,-0.10%,,66.63,0.31,9.77,0.21%,20658,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",33.76,,,,,0.59,0.58,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,27.43%,3.49%,1.20,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,1.10%,-4.96%,-21.90%,-38.83%,-48.08%,-42.64%,2.50,0.13,4.22%,6.01%,-2.57%,-10.41%,-27.92%,-22.46%,5.53%,-58.36%,5.53%,41.73,-2.14%,1.74%,,415.23,0.41,2.29,-0.43%,169264,11/2/2021 4:30:00 PM,,8/8/1997,,
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",3063.63,21.44,13.20,1.34,0.51,1.95,6.06,8.18,1.66%,34.70%,2.13,-99.80%,-1.92%,-68.40%,16.00%,4.10%,-124.40%,10.70%,67.50,66.44,1.00%,-1.29%,97.40%,2.23%,1.85%,3.95,3.80%,9.30%,1.90%,1.40,1.40,0.39,0.41,16.30%,3.70%,2.40%,-1.27%,-5.79%,-0.44%,-4.67%,13.77%,20.93%,1.34,1.19,1.85%,2.43%,-1.40%,-0.48%,-3.95%,-6.53%,6.99%,-17.20%,26.52%,48.50,0.92%,-0.52%,2.00,311.12,1.77,45.94,0.39%,550004,12/15/2021 8:30:00 AM,62.00,2/13/1969,45.94,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14498.02,96.06,61.98,9.46,14.89,10.25,22.28,62.14,,0.00%,3.25,11.40%,19.63%,42.20%,10.15%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-14.87%,92.80%,-1.11%,2.08%,4.02,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,1.38%,-12.40%,-11.64%,3.54%,20.87%,-3.64%,1.27,13.39,3.82%,4.03%,-4.04%,-7.94%,-4.08%,-17.93%,5.26%,-19.65%,19.93%,41.81,0.41%,-0.77%,2.40,231.24,0.93,311.27,-0.36%,214737,10/28/2021 8:30:00 AM,387.33,7/29/1987,311.27,0.00%
40,"ABNB","Airbnb, Inc.","Communication Services","Internet Content & Information","USA",107720.99,,183.72,,20.25,23.89,13.60,65.64,,,-7.23,-566.20%,245.30%,,,29.70%,232.40%,66.70%,621.01,336.82,3.90%,-18.53%,58.90%,12.98%,3.49%,2.02,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-5.42%,-10.74%,4.74%,12.69%,22.83%,16.51%,,10.21,3.77%,5.42%,-8.30%,-6.06%,2.05%,-20.99%,4.65%,-23.63%,38.24%,41.81,-0.40%,-1.41%,2.30,5813.35,0.97,167.96,-1.80%,5637723,11/4/2021 4:30:00 PM,197.52,12/10/2020,167.50,-0.27%
