date,GNRC,INTU,NVDA,portfolio
2021-11-29,817.3928444916755,1151.9241624331773,1466.7405180144542,3436.057524939307
2021-11-30,810.9627439202822,1081.6814423747385,1435.9691231031636,3328.6133093981844
2021-12-01,776.9448166458748,1100.9064647873295,1381.635631516942,3259.4869129501467
2021-12-02,782.5085863019606,1114.5532423548163,1412.0113942079445,3309.073222864721
2021-12-03,742.2723282354572,1074.4928113689944,1349.0179529109741,3165.783092515426
2021-12-06,705.9249333887785,1070.1431085433476,1320.1807599655363,3096.2488018976624
2021-12-07,690.0229481433566,1116.5122688182753,1425.1991348842118,3231.734351845844
2021-12-08,708.4276671441113,1116.1138227579108,1398.823653531677,3223.365143433699
2021-12-09,694.2968473255402,1103.5959756947902,1340.0942483867,3137.9870714070303
2021-12-10,670.4246176592894,1124.2155593186571,1327.258180795133,3121.8983577730796
2021-12-13,665.1111213787368,1108.9417936713485,1237.7134216032778,3011.766336653363
2021-12-14,657.0638697654362,1060.430985821961,1245.450229466688,2962.945085054085
2021-12-15,684.5361856797425,1073.712521167447,1338.7315151834857,3096.9802220306756
2021-12-16,673.8899413205194,1051.2667264335757,1247.6481862460657,2972.804854000161
2021-12-17,688.1170201296801,1028.5719029119766,1221.888132791757,2938.577055833414
2021-12-20,666.3432364582852,1002.6397051499152,1218.2834836735772,2887.2664252817776
2021-12-21,670.3476104668176,1029.9000564465252,1277.8920715303057,2978.1397384436486
2021-12-22,677.2975095873954,1047.4648869409302,1292.178790596262,3016.9411871245875
2021-12-23,676.2964160852624,1054.1720622904008,1302.728983137276,3033.1974615129393
2021-12-27,677.81730813658,1082.4617325762858,1360.0956550790386,3120.3746957919047
2021-12-28,670.3091068705818,1077.5143606600923,1332.7091136079903,3080.532581138664
2021-12-29,667.9026321058387,1074.6090248032672,1318.598231084384,3061.10988799349
2021-12-30,679.511466370959,1066.8559285453398,1300.3551898155476,3046.722584731847
2021-12-31,677.5092793666929,1066.623501676794,1292.662341087725,3036.795122131212
2022-01-03,669.7893083213972,1047.149450476475,1323.8733273548912,3040.812086152763
2022-01-04,639.3137119006915,1025.3345286715146,1287.3432856816307,2951.991526253837
2022-01-05,600.829367462921,984.510409403327,1213.2281830810082,2798.567959947256
2022-01-06,611.0328204654314,972.3910084005712,1238.4607269082665,2821.884555774269
2022-01-07,609.4156694235242,942.2585250854999,1197.53477167625,2749.208966185274
2022-01-10,623.2384604722082,946.6248298303285,1204.2605194211462,2774.123809723683
2022-01-11,622.3913813550187,960.7862668924528,1222.591478961158,2805.7691272086295
2022-01-12,614.1323599624205,958.3623866919016,1230.5920416380934,2803.086788292416
2022-01-13,597.4603027922808,917.9533154032606,1167.994232561411,2683.4078507569525
2022-01-14,589.6440727563954,914.417106617525,1184.127235322045,2688.1884146959655
2022-01-18,567.7355264981749,892.884417438656,1138.4976525821598,2599.1175965189905
2022-01-19,560.9203899644227,905.3856625825946,1101.7478152309616,2568.0538677779787
2022-01-20,546.9628363289131,904.173722482319,1061.437287897171,2512.573846708403
2022-01-21,522.0317577661755,877.494438357074,1027.3249986812261,2426.8511948044757
2022-01-24,550.9672103374455,887.6714148155526,1027.237080410051,2465.875705563049
2022-01-25,531.9656855950345,856.6424278646612,981.1679063142903,2369.7760197739863
2022-01-26,510.5384342897627,842.5141946409005,1000.8615990575163,2353.9142279881794
2022-01-27,494.75195983304843,858.6844639240297,964.4634347910185,2317.8998585480967
2022-01-28,513.4454558055722,887.9038416840988,1003.8508202774703,2405.2001177671414
2022-01-31,543.6322752545087,921.7883587342698,1076.2075574545904,2541.628191443369
2022-02-01,554.4902893930293,931.0854334761099,1082.8893460638992,2568.4650689330383
2022-02-02,543.5167644658011,933.5259155958428,1109.4406639587842,2586.483344020428
2022-02-03,530.2715273606555,889.1821894611018,1052.5575425084842,2472.011259330241
2022-02-04,538.9155847156125,903.1776073314074,1068.8663818114683,2510.959573858488
2022-02-07,538.9925919080843,905.2694491483215,1086.8456682667795,2531.107709323185
2022-02-08,547.5788938686874,920.128166816084,1103.5501397900514,2571.2572004748226
2022-02-09,566.9269509772213,961.915197396819,1173.7089201877936,2702.5510685618337
2022-02-10,555.8956706556393,925.6898097420062,1135.0248808707427,2616.6103612683883
2022-02-11,529.9634985907684,889.5474316831024,1052.6015016440717,2472.1124319179426
2022-02-14,520.6648800998013,878.3245343161669,1066.5805067609151,2465.5699211768833
2022-02-15,532.6972539235164,876.2160905800711,1164.4775017144063,2573.390846217994
2022-02-16,609.2038996442268,876.8303615897997,1165.1808478838075,2651.215109117834
2022-02-17,582.9444470113509,823.7540259654016,1077.130699301929,2483.8291722786817
2022-02-18,567.4660013245237,798.8843510309791,1039.1060470186915,2405.456399374194
2022-02-22,543.8055414375704,802.28774446326,1028.028344850627,2374.1216307514574
2022-02-23,521.7044771981704,775.3096257927416,983.9373318563066,2280.9514348472185
2022-02-24,580.152936284249,825.331208287678,1043.7657153909727,2449.2498599629
2022-02-25,609.4349212216421,808.8122987017299,1061.745001846284,2479.9922217696558
2022-02-28,607.3364752267862,787.5452402297706,1071.767684760247,2466.6494002168038
2022-03-01,618.44476274084,777.9327290234751,1031.8527896467444,2428.2302814110594
2022-03-02,609.146144249873,806.8532722382707,1064.6902639306502,2480.6896804187936
2022-03-03,615.8265181967996,784.7727197264004,1042.446941323346,2443.0461792465458
2022-03-04,611.225338446611,771.9062323604609,1008.2467338362261,2391.378304643298
2022-03-07,601.3299142139876,726.1513430952618,938.6154630655345,2266.096720374784
2022-03-08,596.9020006468604,725.5038682471694,937.0329341843824,2259.438803078412
