date,GNRC,INTU,NVDA,portfolio
2021-10-28,604.1068922891748,1212.7871638117285,1302.5793298290678,3119.4733859299713
2021-10-29,598.156045876412,1233.621770042169,1335.2822519624197,3167.0600678810006
2021-11-01,606.8423620111706,1199.765534917703,1348.8126941869216,3155.420591115795
2021-11-02,580.1835298959309,1218.6468968140398,1378.7990796574393,3177.6295063674097
2021-11-03,543.9745491021446,1227.4858206693782,1389.0905743224075,3160.5509440939304
2021-11-04,542.3308677341032,1233.010148078965,1556.3665434453994,3331.707559258468
2021-11-05,531.3529958234623,1211.9585147002904,1553.8067300515747,3297.118240575327
2021-11-08,538.1556771057939,1212.471487959752,1608.7643563843003,3359.391521449846
2021-11-09,527.6577121639241,1207.5982419948668,1601.0849162028264,3336.3408703616174
2021-11-10,528.3655749428616,1190.2557998769148,1538.5000907782967,3257.121465598073
2021-11-11,539.9313328902473,1195.957694953238,1587.1365452609655,3323.025573104451
2021-11-12,536.1400678369549,1235.5947441170213,1587.1365452609655,3358.871357214942
2021-11-15,520.8910239042503,1233.917716153397,1568.0685475314551,3322.8772875891027
2021-11-16,526.3139726513648,1272.5880080205027,1577.3674614926956,3376.269442164563
2021-11-17,511.8687728913519,1251.4969151603314,1528.156355023658,3291.5220430753416
2021-11-18,506.4098311215796,1239.4420435629836,1654.2663454867757,3400.118220171339
2021-11-19,520.9990029722238,1364.3904917233815,1722.6499318646631,3608.039426560268
2021-11-22,527.8856679740904,1303.859647106912,1668.9460916840153,3500.6914067650177
2021-11-23,519.2953332330861,1321.5966840398346,1657.9754628533378,3498.8674801262587
2021-11-24,524.4183401247186,1347.9556176798617,1706.402952977327,3578.776910781907
2021-11-26,519.679258808103,1314.2769502221324,1645.2808780635544,3479.23708709379
2021-11-29,509.39725200218027,1368.9480618362904,1743.0761979255908,3621.4215117640615
2021-11-30,505.39002881294084,1285.4715287292881,1706.507435156667,3497.3689926988964
2021-12-01,484.1901384674735,1308.3185685160784,1641.9374483246813,3434.446155308233
2021-12-02,487.65746631684533,1324.5364154113645,1678.036041286576,3490.2299230147855
2021-12-03,462.5823271985507,1276.9285509851777,1603.174559789622,3342.6854379733504
2021-12-06,439.93071827255045,1271.7593589090648,1568.9044049661734,3280.5944821477888
2021-12-07,430.02063936742536,1326.8645248196901,1693.7083681875433,3450.593532374659
2021-12-08,441.49041592105687,1326.3910110417257,1662.3637143856085,3430.2451413483914
2021-12-09,432.68412304410543,1311.5147865173392,1592.569618586634,3336.768528148079
2021-12-10,417.8070070121986,1336.019124527005,1577.315220403026,3331.1413519422294
2021-12-13,414.4956489276774,1317.8677630383636,1470.9001207454573,3203.2635327114986
2021-12-14,409.48062110401844,1260.2174605711784,1480.0945525273582,3149.792634202555
2021-12-15,426.6013022149306,1276.0012531699972,1590.9501448068675,3293.5527001917953
2021-12-16,419.96658837166893,1249.3266436779936,1482.7066070108528,3151.999839060515
2021-12-17,428.8328696197167,1222.356088074762,1452.0933284642965,3103.282286158775
2021-12-20,415.2635000777113,1191.5382330255686,1447.8095591113654,3054.6112922146453
2021-12-21,417.75901631532145,1223.934467334644,1518.648476703738,3160.341960353703
2021-12-22,422.09017670848147,1244.8085330465817,1535.6268308464525,3202.525540601516
2021-12-23,421.4662976490789,1252.7793483089852,1548.1646923672267,3222.4103383252905
2021-12-27,422.414113912402,1286.3988265444689,1616.3393143864344,3325.152254843305
2021-12-28,417.73502096688287,1280.5193638014089,1583.7931155220924,3282.047500290384
2021-12-29,416.23531168947295,1277.0666591704173,1567.0237257380572,3260.3256965979476
2021-12-30,423.46990924369857,1267.852870240857,1545.3436735250525,3236.666453009608
2021-12-31,422.2221511248935,1267.5766538703776,1536.2014828328215,3226.000287828093
2022-01-03,417.4110837629624,1244.43366797236,1573.2926564984443,3235.1374082337666
2022-01-04,398.4187654738424,1218.5087886288002,1529.8803109827647,3146.8078650854077
2022-01-05,374.4354147095022,1169.9933561281814,1441.801833799328,2986.2306046370118
2022-01-06,380.79418204572045,1155.5906453817595,1471.7882192698457,3008.173046697326
2022-01-07,379.786377411301,1119.7811659231893,1423.151764787177,2922.7193081216674
2022-01-10,388.40070750074386,1124.9700877400512,1431.14465150667,2944.515446747465
2022-01-11,387.87280983509555,1141.7995565985416,1452.9291858990148,2982.601552332652
2022-01-12,382.72580759502455,1138.919014449257,1462.4370642189351,2984.081886263217
2022-01-13,372.33582172112824,1090.8968254673512,1388.0457525290099,2851.2783997174893
2022-01-14,367.4647659881006,1086.6943906879158,1407.21823243786,2861.3773891138762
2022-01-18,353.81141272656026,1061.1049169370813,1352.991981360513,2767.9083110241545
2022-01-19,349.56423605293526,1075.9614117207193,1309.3184303964838,2734.8440781701383
2022-01-20,340.86592224395747,1074.521140646077,1261.4133511691937,2676.8004140592284
2022-01-21,325.32893412999016,1042.8154472632,1220.874265585358,2589.018646978548
2022-01-24,343.36143848156763,1054.9097783420448,1220.7697834060182,2619.0410002296303
2022-01-25,331.5197340271385,1018.0348928830548,1166.0211214319722,2515.5757483421658
2022-01-26,318.1663226210801,1001.2448835060615,1189.4251296040834,2508.836335731225
2022-01-27,308.32822976127073,1020.4616509951231,1146.1695073574135,2474.959388113807
2022-01-28,319.9779714281913,1055.1859947125242,1192.977523701636,2568.141489842352
2022-01-31,338.79032460402203,1095.4543955802603,1278.966357298277,2713.2110774825596
2022-02-01,345.5570128636958,1106.5030503994333,1286.9070029281006,2738.9670661912296
2022-02-02,338.71833855870636,1109.4033222894661,1318.4606210887148,2766.5822819368873
2022-02-03,330.4639386958419,1056.7051847501605,1250.8606510558755,2638.029774501878
2022-02-04,335.8508944202985,1073.3373562011654,1270.2420953234052,2679.4303459448693
2022-02-07,335.8988851171756,1075.8233035354795,1291.6087009983908,2703.3308896510457
2022-02-08,341.2498478189744,1093.481421505408,1311.4603150729492,2746.1915843973316
2022-02-09,353.3075104093506,1143.141178969441,1394.8370941860958,2891.2857835648874
2022-02-10,346.43284308170325,1100.0908846561633,1348.8649352765915,2795.388663014458
2022-02-11,330.2719759083334,1057.1392390466278,1250.9128921455454,2638.324107100507
2022-02-14,324.47709926042126,1043.801934300626,1267.5255586605708,2635.804592221618
2022-02-15,331.9756456474711,1041.2962572255637,1383.8664653554185,2757.138368228453
2022-02-16,379.6544029948889,1042.026257633259,1384.7023227901368,2806.3829834182848
2022-02-17,363.28957535979134,978.95027646023,1280.0634201813448,2622.303272001366
2022-02-18,353.64344528749035,949.3951248189421,1234.8748776168889,2537.913447723321
2022-02-22,338.89830367199556,953.4397216723894,1221.7101230200763,2514.048148364461
2022-02-23,325.1249736682624,921.378892956039,1169.3123100811754,2415.8161767054767
2022-02-24,361.5499125979958,980.8246018313397,1240.4124331218973,2582.7869475512325
2022-02-25,379.79837508552026,961.193509786559,1261.7790387968828,2602.770923668962
2022-02-28,378.49062859561883,935.9197118877007,1273.690007241618,2588.100347724938
2022-03-01,385.4132866201432,924.4961919943056,1226.2550978213567,2536.1645764358054
2022-03-02,379.6184099722311,958.8654003782333,1265.2791918047656,2603.76300215523
2022-03-03,383.78160292632117,932.6248451826973,1238.8452004318005,2555.251648540819
2022-03-04,380.9141587879133,917.3342961025917,1198.2016326686253,2496.45008755913
2022-03-07,374.7473542392035,862.9591305996614,1115.4517466315176,2353.158231470383
2022-03-08,371.98788916876913,862.189670710469,1113.5710674034015,2347.74862728264
