date,ALGN,GNRC,INTU,TRMB,portfolio
2021-11-11,103.03336994752537,74.76121887640114,1409.728990072821,1232.3966737860399,2819.9202526827876
2021-11-12,103.3172746423116,74.2362639808399,1456.450958185006,1250.2804874255328,2884.28498423369
2021-11-15,102.17414515695542,72.12481565090843,1454.4741700866805,1259.2223942452795,2887.995525139824
2021-11-16,103.50654443883575,72.87570050152135,1500.056578001007,1287.6345820435065,2964.0734049848706
2021-11-17,103.99624248381096,70.87555589944623,1475.1955606232443,1278.5484509202156,2928.615809926717
2021-11-18,102.7209245691363,70.1196872998248,1460.98594264587,1266.2893851189501,2900.115939633781
2021-11-19,102.63980894205451,72.13976689793391,1608.2682841363953,1278.5484509202156,3061.5963108965993
2021-11-22,100.59539471134521,73.09332420822554,1536.9178619521333,1253.5976464070518,2964.2042272787558
2021-11-23,98.72973528846427,71.90386944486525,1557.8253031332454,1237.877197320723,2966.336105187298
2021-11-24,98.11986594410867,72.61322305374074,1588.8957607728066,1243.6461694624952,3003.2750192331514
2021-11-26,95.26880186630832,71.95702943428917,1549.197204492319,1202.9749158630025,2919.3979516559193
2021-11-29,95.30635539736471,70.53333846752972,1613.6404964977266,1247.9728985688241,3027.453088931445
2021-11-30,91.8604433876313,69.97848107791751,1515.2429618622596,1238.4540945349004,2915.535980862709
2021-12-01,90.47246487978751,67.04305291191523,1542.173792660622,1211.6283740756608,2911.3176845279854
2021-12-02,93.87331265225325,67.52315406640004,1561.2904963879569,1244.511515283761,2967.198478390371
2021-12-03,93.09520348876507,64.05114225715002,1505.1729707260845,1208.1669907905973,2870.4863072625967
2021-12-06,95.97480825016825,60.91470288113853,1499.0798121171285,1204.2729345949012,2860.2422578433366
2021-12-07,100.15076090363767,59.5425106541335,1564.0347433950437,1263.404899048064,2987.132914000879
2021-12-08,101.42758095955459,61.13066533817322,1563.476591461399,1274.5101704209753,3000.545008180102
2021-12-09,101.18273193706699,59.91130808076197,1545.9413182127244,1253.4534221035074,2960.4887803340607
2021-12-10,100.3610606775534,57.85135849058493,1574.8256807788434,1241.627029212875,2974.6651291598564
2021-12-13,94.62137899089633,57.392853581803585,1553.4298566557925,1241.3385806057863,2946.7826698342787
2021-12-14,90.98920146712331,56.69845121995358,1485.4748587345362,1209.6092338260405,2842.7717452476536
2021-12-15,90.43040492500437,59.06905449832668,1504.0799231893634,1257.3474782992037,2910.926860911898
2021-12-16,89.38641676163701,58.150383431094504,1472.6373642607055,1222.5894211450272,2842.7635855984645
2021-12-17,91.48941450079427,59.37804693685324,1440.8459603735196,1232.1082251789512,2823.821646990118
2021-12-20,89.21817694250444,57.499173560651435,1404.5195720254694,1207.013196362243,2758.250118890868
2021-12-21,94.44262418306798,57.84471349190694,1442.7064668190023,1245.2326368014824,2840.2264412954596
2021-12-22,97.02180069602012,58.44442462259558,1467.3116645605112,1238.5983188384446,2861.3762087175714
2021-12-23,98.23703296100457,58.3580396397817,1476.707222110199,1241.9154778199636,2875.217772530949
2021-12-27,99.3020511017635,58.48927836367201,1516.3360093989807,1278.5484509202156,2952.675789784632
2021-12-28,98.59604471790355,57.841390992567945,1509.4056228895577,1265.27981499414,2931.122873594169
2021-12-29,98.14089592150025,57.63373478388074,1505.3357650400642,1260.5204129771782,2921.6308087226234
2021-12-30,99.47479734462284,58.6354683345878,1494.475058664559,1261.9626560126212,2914.547980356391
2021-12-31,98.71771815852622,58.462698368960055,1494.1494700365995,1257.4917026027479,2908.8215891668337
2022-01-03,97.34626320434724,57.79653725149151,1466.8697942797091,1250.1362631219886,2872.1488578575363
2022-01-04,93.65850645461076,55.16677902467678,1436.3109759126555,1227.4930474655334,2812.6293088574766
2022-01-05,86.94994366669911,51.845940935351045,1379.1236590446306,1177.0145412250288,2694.9340848717093
2022-01-06,85.2645411928888,52.72640326018478,1362.1465377296008,1183.0719619738893,2683.2094441565637
2022-01-07,82.16562381011634,52.58685828794699,1319.9362977477115,1141.3911382495867,2596.079918095362
2022-01-10,82.45403492862934,53.779635550646276,1326.0527126872362,1136.0548390184476,2598.3412221849594
2022-01-11,84.06583248156916,53.706540565188384,1345.8903626621957,1146.438988873637,2630.1017245825906
2022-01-12,81.03601359594045,52.9938644569739,1342.4949383991896,1141.6795868566753,2618.2044033087795
2022-01-13,78.82936811106758,51.555222243188965,1285.8890297953778,1095.239361115411,2511.5129812650453
2022-01-14,78.80683599243375,50.88075487737293,1280.9354313842803,1094.9509125083223,2505.5739347624094
2022-01-18,73.53882665584482,48.99025275348465,1250.7719706368919,1078.509341904272,2451.8103919504933
2022-01-19,74.74504607337573,48.4021703704825,1268.2839875549978,1066.3945004065508,2457.825704405407
2022-01-20,73.71157289870416,47.19776436009673,1266.586275423495,1047.9337895528806,2435.4294022351764
2022-01-21,69.51609240908543,45.04644603809732,1229.2133521998608,1018.5120316298436,2362.287922276887
2022-01-24,71.26608695631273,47.54330429135223,1243.469482838372,1045.9146493032604,2408.1935233892973
2022-01-25,70.2987079963004,45.903650867558085,1200.0034010057823,1014.906424041236,2331.112183910877
2022-01-26,68.70193185578313,44.05467998540724,1180.2122636919598,986.7826848500976,2279.7515603832476
2022-01-27,68.44055927963072,42.692455256419194,1202.863929665712,968.1777496928829,2282.174693894645
2022-01-28,69.69334507567154,44.30552868550138,1243.7950714663318,1013.3199567022488,2371.1139019297534
2022-01-31,74.34998292666262,46.91036816727364,1291.2612421567094,1040.7225743756655,2453.2441676263115
2022-02-01,76.39289501612967,47.84731298087029,1304.2847872750885,1052.5489672662982,2481.0739625383867
2022-02-02,75.95126549090665,46.90040066925665,1307.7034678686628,1051.3951728379438,2481.95030686677
2022-02-03,75.6042708639457,45.75746089664229,1245.5858089201088,1020.242723272375,2387.1902639530717
2022-02-04,73.58389089311248,46.503361998246724,1265.1908955893828,1016.348667076679,2401.6268155574207
2022-02-07,75.14010922008886,46.510006996924716,1268.121193241018,1015.339096951869,2405.110406409901
2022-02-08,77.43387889701252,47.25092434952065,1288.935609099856,1032.6460133771848,2446.266425723574
2022-02-09,82.00789897967957,48.920480267365754,1347.4717931408559,1030.4826488240203,2508.8828212119215
2022-02-10,79.96799117269701,47.96858420674362,1296.7264798403148,988.3691521890848,2413.0322074088403
2022-02-11,76.47401064321146,45.73088090193033,1246.0974481926164,957.9378241412377,2326.240163878996
2022-02-14,75.95877619711793,44.928497311562985,1230.3761687282874,949.7170388392125,2300.9804810761807
2022-02-15,79.34910898088788,45.96677835499899,1227.4226147460836,985.9173390288317,2338.655841110802
2022-02-16,79.06971070982841,52.56858454158251,1228.2830989771194,989.2344980103508,2349.1558922388813
2022-02-17,75.37143897139615,50.30263999238777,1153.9326101495164,981.5906099225028,2261.197299035803
2022-02-18,74.90427304505478,48.96699525811168,1119.0946269578526,985.7731147252874,2228.7390099863064
2022-02-22,74.22230092107094,46.92531941429912,1123.8621747244022,967.312403871617,2212.3221989313893
2022-02-23,72.50234919868875,45.01820479371586,1086.0706375505345,932.8427953245297,2136.433986867469
2022-02-24,76.48152134942272,50.06175879031062,1156.1419615535272,974.5236190488321,2257.2088607420924
2022-02-25,76.99375151303174,52.588519537616484,1133.001912637836,1007.9836574711096,2270.5678411595936
2022-02-28,76.82851597638367,52.407443323641246,1103.210553179544,1005.9645172214895,2238.4110297010584
2022-03-01,75.252769813258,53.36598438294137,1089.745137780363,990.820965349338,2209.1848573259003
2022-03-02,74.52723559324873,52.56360079257402,1130.257665630749,1001.0608909009832,2258.409392917555
2022-03-03,71.71973361147379,53.140054427889694,1099.326745974599,981.4463856189584,2205.6329196329207
2022-03-04,69.77145642026882,52.743015756879764,1081.3030897839851,958.8031699625035,2162.6207319236373
2022-03-07,65.42876608890907,51.889133426757994,1017.2086427371055,916.4012247204794,2050.927766973252
2022-03-08,62.9277009205542,51.50704600277354,1016.3016458449328,916.4012247204794,2047.1376174887398
