no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
1532,CNC,Centene Corporation,Healthcare,Healthcare Plans,USA,46404.81,67.42,15.46,7.09,0.38,1.84,3.46,8.22,,0.00%,1.24,-0.60%,5.46%,16.60%,9.51%,37.30%,2.30%,11.40%,583.24,576.73,1.80%,-1.76%,94.40%,-1.15%,1.77%,2.48,1.00%,2.80%,5.00%,,,0.7,0.71,,1.20%,0.60%,12.79%,10.96%,35.30%,12.14%,38.01%,38.81%,0.51,2.28,3.47%,2.92%,10.84%,15.89%,21.83%,-0.71%,36.49%,-0.71%,45.21%,73.4,-0.82%,0.43%,1.8,4128.69,1.51,83.0,-0.40%,6250491,10/26/2021 8:30:00 AM,85.89,12/13/2001,83.0,0.00%,75.0,76,1.07,83.0,74.37,70.92,67.91,57.16,84.75,14.0,3.48,55.0,True
1611,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,234419.73,50.18,40.86,5.03,1.2,14.27,19.25,188.29,0.56%,26.20%,11.27,25.00%,9.73%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-3.38%,69.10%,-0.53%,0.83%,1.68,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.20%,2.40%,6.67%,8.77%,22.05%,46.97%,52.06%,50.08%,0.63,14.34,3.25%,2.60%,2.29%,9.12%,29.61%,-2.45%,24.92%,-2.45%,80.01%,58.32,-2.14%,-0.13%,2.2,2187.86,1.22,552.63,-2.27%,2661389,12/9/2021 4:30:00 PM,542.22,11/27/1985,553.68,0.19%,63.0,84,1.19,552.63,536.82,501.88,424.05,307.0,565.99,16.0,-1.88,54.333333333333336,True
1974,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,226347.79,40.61,31.07,1.82,8.07,5.61,88.69,35.72,0.27%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.59%,81.10%,0.15%,0.83%,2.15,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,-1.03%,5.11%,-2.78%,22.52%,41.14%,41.79%,0.71,8.14,2.31%,2.46%,0.84%,3.09%,13.48%,-3.98%,12.74%,-4.63%,50.79%,54.46,0.88%,0.23%,1.9,2445.74,1.64,318.49,1.11%,4022366,10/21/2021 8:30:00 AM,348.08,12/10/1969,318.49,0.00%,72.0,80,1.13,318.49,316.27,309.31,281.19,211.22,333.96,17.0,9.29,56.333333333333336,True
2066,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24754.81,26.44,20.83,1.71,3.22,6.35,33.49,32.7,1.17%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.67,0.30%,-4.77%,85.40%,-1.50%,0.89%,1.91,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,-0.10%,-1.05%,4.52%,17.78%,40.90%,35.98%,1.38,3.66,2.02%,2.07%,0.54%,1.87%,9.33%,-3.36%,11.34%,-3.36%,48.71%,53.53,-0.39%,0.77%,2.3,665.4,1.51,172.32,0.38%,1005927,10/19/2021 8:30:00 AM,185.38,12/3/1956,172.32,0.00%,59.0,79,1.11,172.32,171.94,168.66,157.19,115.88,178.32,22.0,7.58,53.333333333333336,True
2079,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23734.06,25.92,72.11,4.32,21.43,4.01,2397.38,,1.62%,41.90%,2.43,-31.60%,-60.16%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.57%,98.40%,-1.24%,1.35%,3.35,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,1.71%,8.66%,24.29%,28.83%,58.87%,57.32%,0.62,1.19,1.88%,1.96%,4.18%,9.81%,25.77%,-1.47%,28.21%,-1.47%,66.39%,68.2,-0.37%,-0.11%,2.1,1511.48,1.02,62.58,-0.48%,1539560,10/27/2021 4:30:00 PM,63.06,2/6/1986,62.84,0.42%,66.0,86,1.23,62.58,59.59,56.47,49.52,37.61,63.43,14.0,0.77,55.333333333333336,True
2277,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35167.77,50.71,33.16,3.58,7.34,10.04,17.36,57.46,0.54%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-30.71%,93.10%,0.36%,1.27%,2.23,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-1.16%,3.24%,6.39%,24.44%,50.59%,51.17%,1.43,7.18,2.23%,2.44%,1.12%,4.47%,18.79%,-3.29%,20.88%,-3.29%,79.30%,54.01,-0.92%,0.49%,2.3,695.55,0.97,290.24,-0.44%,675514,10/20/2021 4:30:00 PM,296.94,5/11/1971,290.24,0.00%,59.0,84,1.19,290.24,286.38,276.33,243.07,161.87,296.63,13.0,2.31,52.0,True
2308,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,129405.83,44.25,42.73,3.01,7.59,21.75,32.39,76.35,0.58%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-77.93%,90.70%,-0.83%,1.36%,2.52,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,2.52%,4.90%,12.99%,21.75%,45.81%,37.17%,1.01,8.44,1.87%,2.31%,4.27%,7.86%,14.23%,-0.73%,19.31%,-0.73%,56.35%,62.52,-1.10%,0.44%,2.1,1242.19,1.11,362.68,-0.67%,1373695,11/2/2021 8:30:00 AM,372.23,11/17/1995,360.35,-0.64%,66.0,78,1.1,362.68,346.77,334.24,316.81,231.97,369.24,17.0,2.63,53.666666666666664,True
2486,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,66727.37,32.85,22.85,1.78,3.42,4.23,101.1,111.96,1.80%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-36.50%,82.90%,-0.32%,0.58%,1.48,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,-0.39%,-2.01%,6.26%,18.68%,45.24%,40.89%,1.19,3.77,2.14%,2.13%,-0.10%,1.71%,9.61%,-3.94%,13.97%,-3.94%,48.14%,51.18,-1.10%,0.83%,2.1,1556.29,0.9,168.8,-0.27%,1403536,11/2/2021 8:30:00 AM,180.7,7/1/1923,168.8,0.00%,66.0,83,1.17,168.8,169.54,165.26,153.68,113.95,175.72,19.0,7.05,56.0,True
2673,FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,USA,54843.17,14.17,10.62,0.49,2.59,4.1,7.15,8.39,0.81%,8.50%,2.63,344.60%,14.73%,15.30%,28.90%,-0.60%,321.30%,58.00%,1469.0,1459.74,0.20%,-8.39%,77.80%,-0.72%,2.02%,1.44,8.80%,33.60%,7.00%,2.5,1.8,0.66,0.72,36.80%,36.70%,18.40%,-3.80%,-8.84%,8.60%,5.97%,53.29%,43.16%,2.07,1.68,3.74%,4.08%,1.04%,1.24%,3.73%,-7.98%,23.76%,-16.96%,60.50%,51.92,-0.34%,3.11%,2.0,20391.98,0.85,38.28,2.77%,17433538,10/21/2021 8:30:00 AM,42.29,7/10/1995,38.28,0.00%,69.0,86,1.23,38.28,38.18,37.62,36.88,23.96,46.1,14.0,10.48,56.333333333333336,True
3463,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,421687.77,27.27,25.17,1.88,2.86,411.93,83.22,80.55,1.62%,43.00%,14.95,16.50%,4.83%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.38%,72.20%,-0.72%,1.08%,3.29,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,-0.84%,9.90%,21.23%,34.54%,52.18%,53.53%,0.99,8.76,2.00%,2.23%,-1.95%,5.29%,19.90%,-5.01%,22.78%,-5.01%,62.02%,51.16,-2.17%,0.14%,2.1,3406.56,1.33,399.53,-2.03%,4532681,11/16/2021 8:30:00 AM,407.6,9/22/1981,400.0,0.12%,66.0,82,1.16,399.53,404.88,376.25,331.73,246.59,420.61,17.0,2.02,55.0,True
3983,INTU,Intuit Inc.,Technology,Software - Application,USA,179982.79,85.61,47.45,4.92,17.45,18.16,55.38,68.83,0.36%,30.80%,7.56,9.20%,16.59%,20.00%,17.40%,15.50%,10.20%,51.70%,273.0,265.44,0.20%,-15.32%,83.20%,-1.13%,0.67%,1.21,13.80%,21.80%,16.90%,2.1,2.1,0.21,0.0,82.10%,24.10%,20.30%,-3.80%,3.41%,13.02%,36.39%,79.64%,70.46%,1.05,23.01,3.05%,3.33%,-4.39%,2.52%,24.32%,-11.56%,20.95%,-11.56%,77.24%,46.42,-2.32%,0.23%,1.9,1456.3,1.32,633.96,-2.09%,1927947,11/18/2021 4:30:00 PM,742.37,3/12/1993,633.96,0.00%,72.0,90,1.33,633.96,660.57,613.13,507.27,357.69,716.86,18.0,17.1,60.0,True
4027,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,51150.8,68.2,26.43,3.08,3.78,8.81,32.5,21.6,,0.00%,3.93,49.50%,13.89%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-29.03%,90.80%,-0.59%,1.24%,2.95,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,-1.50%,6.47%,3.98%,8.85%,55.49%,49.63%,1.4,6.45,2.17%,2.46%,0.27%,3.62%,10.89%,-2.37%,12.91%,-2.37%,56.74%,53.66,-0.95%,0.34%,1.7,798.64,1.12,266.45,-0.62%,890845,10/21/2021 8:30:00 AM,300.22,5/9/2013,266.45,0.00%,78.0,84,1.19,266.45,264.99,256.02,239.53,170.0,272.93,15.0,12.67,59.0,True
4069,IT,"Gartner, Inc.",Technology,Information Technology Services,USA,26025.63,40.64,45.92,1.88,5.73,81.87,34.0,20.39,,0.00%,8.06,15.60%,-17.84%,7.50%,21.60%,13.60%,831.30%,16.30%,83.57,79.77,2.60%,-3.42%,94.00%,-1.68%,1.30%,2.11,9.90%,99.00%,12.60%,0.7,0.7,7.35,7.36,69.30%,20.00%,15.50%,2.65%,-1.85%,3.66%,40.03%,107.52%,104.44%,1.54,9.95,3.23%,3.04%,1.95%,1.67%,23.26%,-11.49%,8.91%,-11.49%,118.12%,53.81,-0.48%,0.20%,2.1,492.03,1.1,326.6,-0.27%,540284,11/2/2021 8:30:00 AM,358.33,10/5/1993,326.6,0.00%,66.0,96,1.66,326.6,321.9,320.87,263.62,149.74,369.0,13.0,9.72,58.333333333333336,True
4162,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,USA,20856.97,31.5,24.36,1.37,1.83,7.15,39.38,67.54,0.60%,18.00%,6.3,-0.60%,19.47%,5.30%,23.00%,9.30%,59.80%,27.20%,105.17,83.41,1.70%,-0.38%,74.50%,-1.64%,1.54%,2.5,10.80%,24.40%,14.20%,1.4,,0.32,0.44,16.80%,8.20%,5.90%,0.97%,-0.38%,16.01%,25.20%,45.92%,45.33%,1.07,4.95,2.60%,2.52%,0.30%,2.21%,12.69%,-3.10%,17.40%,-3.10%,47.37%,52.0,-1.77%,0.75%,2.4,513.4,0.75,196.53,-1.04%,383461,10/15/2021 8:30:00 AM,194.18,11/22/1983,196.53,0.00%,56.0,80,1.13,196.53,196.01,191.02,173.92,133.36,202.71,13.0,-1.2,49.666666666666664,True
4169,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,55151.02,37.48,20.07,1.93,2.33,3.19,41.28,47.02,1.37%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.56,0.30%,-16.63%,92.00%,-1.68%,0.91%,1.77,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-1.13%,0.40%,4.42%,19.28%,70.81%,68.79%,1.1,1.61,1.85%,1.94%,0.82%,5.03%,14.13%,-2.53%,16.39%,-2.53%,74.42%,56.9,-0.01%,0.60%,2.1,3566.57,0.75,79.1,0.58%,2681263,11/5/2021 8:30:00 AM,83.44,11/14/1967,79.31,0.27%,66.0,91,1.36,79.1,78.55,74.94,69.1,45.35,81.15,22.0,5.49,59.666666666666664,True
4328,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,37350.15,42.58,29.61,3.55,7.56,10.01,17.35,34.11,,0.00%,4.79,2.00%,13.64%,2.00%,12.00%,8.10%,47.40%,23.20%,184.0,183.29,0.60%,-15.42%,89.40%,-1.34%,2.43%,4.77,9.90%,21.30%,11.30%,3.2,2.6,0.48,0.48,62.10%,18.40%,15.20%,0.90%,8.41%,13.48%,36.60%,65.36%,54.45%,0.96,5.29,2.57%,2.79%,0.46%,7.26%,22.70%,-3.35%,24.84%,-3.35%,62.62%,54.13,-2.47%,-0.20%,2.1,933.37,1.38,198.59,-2.66%,1289560,11/22/2021 4:30:00 PM,205.86,10/20/2014,198.59,0.00%,66.0,87,1.25,198.59,196.34,183.48,161.21,124.39,204.9,19.0,3.66,57.333333333333336,True
4353,KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,USA,61949.7,23.21,19.38,1.39,8.3,16.17,23.6,36.21,1.02%,21.10%,17.66,73.60%,0.27%,24.40%,16.66%,18.30%,159.10%,35.40%,152.33,151.4,0.20%,-19.00%,90.00%,-0.02%,1.85%,2.43,26.50%,82.10%,32.30%,2.4,1.8,0.89,0.89,60.80%,37.30%,36.50%,-2.70%,-0.76%,10.18%,28.73%,57.05%,58.32%,1.21,12.98,3.29%,3.16%,-3.14%,3.89%,17.44%,-7.22%,24.94%,-7.22%,57.65%,47.36,-4.03%,1.00%,2.2,1149.57,1.98,397.31,-3.07%,2280459,10/27/2021 4:30:00 PM,420.24,10/8/1980,399.23,0.48%,63.0,85,1.22,397.31,411.43,379.39,337.33,252.02,428.22,13.0,5.77,53.666666666666664,True
4569,LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,173980.94,50.24,29.16,2.9,5.84,3.97,37.02,49.72,1.24%,60.40%,6.79,17.40%,10.48%,-2.60%,17.32%,20.40%,42.70%,11.90%,515.17,511.5,0.10%,-0.95%,80.10%,-0.49%,0.50%,1.67,4.20%,7.80%,3.90%,0.8,0.7,0.26,0.38,43.90%,15.70%,12.00%,2.45%,2.20%,9.03%,18.84%,35.64%,29.54%,0.83,4.55,1.17%,1.26%,3.51%,5.53%,13.00%,-0.41%,17.14%,-0.41%,41.20%,66.79,-0.29%,-0.11%,2.0,1540.98,0.94,340.01,-0.40%,1449494,10/28/2021 8:30:00 AM,351.41,10/31/2018,333.07,-2.04%,69.0,75,1.06,340.01,328.32,320.63,300.06,240.8,343.27,18.0,3.35,54.0,True
4586,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16368.25,16.52,14.26,0.49,1.27,2.83,40.65,11.09,1.76%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.21%,99.90%,-0.90%,1.99%,3.38,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-1.52%,-3.43%,8.82%,20.24%,52.62%,61.32%,1.62,1.29,1.97%,2.18%,-1.77%,0.42%,12.33%,-5.60%,14.53%,-5.60%,66.20%,47.76,-1.12%,0.84%,1.5,1700.11,0.63,56.69,-0.28%,1071187,10/28/2021 8:30:00 AM,65.89,10/3/2003,56.69,0.00%,84.0,85,1.22,56.69,57.96,56.24,50.3,34.11,60.05,17.0,16.23,62.0,True
4629,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,171372.27,22.37,19.92,1.15,1.8,,,34.39,1.24%,22.50%,11.51,41.20%,8.25%,23.20%,19.45%,8.70%,198.70%,2.70%,690.0,673.17,0.05%,0.00%,77.50%,-2.60%,1.11%,2.28,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,0.31%,9.63%,23.53%,37.84%,57.68%,60.45%,1.3,5.96,2.54%,2.34%,0.56%,7.04%,23.41%,-3.82%,25.42%,-3.82%,67.89%,56.73,-2.31%,0.66%,1.9,3291.82,1.34,253.24,-1.67%,4401768,11/17/2021 8:30:00 AM,269.37,12/19/1979,253.55,0.12%,72.0,86,1.23,253.24,250.11,234.47,204.25,150.84,261.48,16.0,6.37,58.0,True
4646,LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,USA,97267.77,23.55,19.09,1.47,6.17,16.98,21.09,43.52,0.86%,17.40%,29.61,78.10%,5.59%,38.80%,16.06%,20.00%,47.90%,35.50%,141.74,140.5,0.20%,-13.62%,84.40%,-1.26%,1.46%,1.46,27.50%,75.10%,36.40%,3.3,2.4,0.86,0.86,46.20%,31.10%,27.10%,-2.34%,10.64%,13.23%,8.99%,40.78%,47.65%,1.17,22.74,3.38%,3.30%,-0.21%,9.10%,9.97%,-6.76%,25.47%,-6.76%,44.21%,52.88,-4.42%,0.72%,2.1,1407.36,0.97,671.28,-3.73%,1368477,10/20/2021 4:30:00 PM,704.47,5/4/1984,669.0,-0.34%,66.0,78,1.1,671.28,666.38,609.63,609.12,465.5,719.91,14.0,4.94,52.666666666666664,True
