date,AVID,DVAX,EVRI,FRBA,MCB,OAS,STKS,portfolio
2021-11-15,169.0888257948149,16.44284320177231,122.33189149108003,583.492704736317,1169.9982800705739,89.43517759879798,581.4721693921573,2732.2618922855136
2021-11-16,173.75230764502777,16.54892606113858,122.62845365227051,585.38962510282,1178.492332138191,88.6326414043753,578.7256746649339,2744.169960668757
2021-11-17,170.84389960941115,16.356048135018085,116.74663745532567,581.2164002965135,1163.4555642887603,86.99356324457985,561.0696371327833,2696.681750162392
2021-11-18,173.05027811918927,16.153526312591563,109.33258342556324,585.0102410295194,1161.8485814651572,88.23137330716396,556.7537168471465,2690.380300506331
2021-11-19,177.3126002403516,15.883497216022867,109.1348753181029,581.595784369814,1141.0725892457149,85.04843314623336,568.1320521456436,2678.1798316818836
2021-11-22,172.849698254664,15.680975393596349,108.98659423750766,581.595784369814,1135.9072873127045,86.29984551719754,550.476014613493,2651.796199698977
2021-11-23,172.69926335627002,15.237356163519207,109.1348753181029,585.7690091761206,1147.8448740023287,88.67344832951544,535.9588281981693,2655.317654544026
2021-11-24,171.34534927072437,15.80634604557467,109.57971855988866,589.1834658358259,1149.1075033637312,89.88405377533948,535.9588281981693,2660.8652650492536
2021-11-26,163.92389428328883,15.738838771432496,104.19217263159462,566.7998055110908,1113.409527782259,81.04255332831002,540.274748483806,2585.381540791782
2021-11-29,165.07722850430923,15.497741363781877,104.88415100770577,557.3152036785759,1113.524312269659,84.32751080209096,510.06330648434846,2550.689454110471
2021-11-30,160.76476141701562,15.574892534230074,102.51165371818179,546.6924496261593,1089.6491388904108,81.5458387383717,514.3792267699853,2511.1179616943546
2021-12-01,156.35200439745935,14.571927318403493,95.64129698393529,547.830601846061,1061.2973705025531,77.8256073964293,482.59835921211436,2436.117167656956
2021-12-02,164.5256338768647,14.176527569856475,100.53457264357849,569.0761099508944,1103.078923916238,80.53926791824834,499.46968396505815,2531.4007198407385
2021-12-03,162.06853053642996,12.70101143503468,96.87697265556237,559.97089219168,1062.9043533261563,79.58710633164517,485.3448539393377,2459.453720415846
2021-12-06,161.918095638036,12.913177153767226,104.48873479278512,559.5915081183795,1087.3534491424061,83.87863462554947,497.50790201704143,2507.6515014879647
2021-12-07,166.9325922511681,13.935430162205856,105.6749834375471,556.1770514586741,1083.1064231085975,84.60635812388189,516.341008718002,2526.7738472600763
2021-12-08,170.34244994809794,13.838991199145608,107.998053700206,559.2121240450789,1085.4021128566021,84.06226578868008,528.896413185309,2549.7524107231197
2021-12-09,163.8236043510262,13.212137939253994,105.32899424949152,539.1047681601473,1077.3671987385858,83.63379307470865,512.0250884323652,2494.4955849455787
2021-12-10,163.57287952036958,12.855313775931076,103.79675641667396,544.7955292596562,1081.958578234595,84.5179431194116,523.7957801204656,2515.2927804471033
2021-12-13,156.30185943132804,12.73958702025878,98.11264832718943,543.2779929664539,1069.4470691079698,81.49823065904154,498.6849711858515,2460.062358698093
2021-12-14,149.5322890035997,12.903533257461202,98.11264832718943,546.6924496261593,1074.7271555283803,80.15840328360707,478.2824389264775,2440.4089179528746
2021-12-15,156.15142453293407,13.646113273025112,98.11264832718943,552.7625947989687,1112.6060363704573,80.51206330148825,495.15376367942133,2508.944644283484
2021-12-16,152.94214670052952,13.655757169331137,94.40562131230823,554.2801310921711,1130.8567698670943,81.38941219200117,464.9423216799638,2492.4721600133994
2021-12-17,153.3934513957114,14.649078488851693,97.12410778988777,544.4161451863556,1066.9218103851647,81.53903758418167,468.08117279679055,2426.1248036269435
2021-12-20,147.6769252567408,13.636469376719088,96.53098346750679,531.5170866941354,1054.6398702333395,80.736501389759,461.01875778393037,2385.756594202131
2021-12-21,152.59113193761027,13.72326444347331,105.03243208830102,541.0016885266502,1127.5280197324876,82.06272645681342,486.5219231081478,2508.4611862934835
2021-12-22,161.2160661121975,13.540030413658839,106.21868073306301,543.2779929664539,1151.1736241369356,82.40958532050458,492.7996253418013,2550.635605024615
2021-12-23,159.81200706052053,13.646113273025112,106.96008613603927,537.9666159402454,1152.5510379857383,82.64762571715536,502.60853508188495,2556.192021194609
2021-12-27,165.2778083688345,13.877566784369709,106.41638884052335,550.8656744324658,1195.4804362734255,88.70065294627553,510.45566287395184,2631.0741905198465
2021-12-28,163.67316945263224,13.694332754555235,103.84618344353905,548.2099859193615,1201.1048761560369,88.07494676079345,504.1779606402983,2622.7814551272168
2021-12-29,162.26911040095524,14.465844459037221,104.8347239808407,549.3481381392634,1193.7586689624218,88.12935599431364,484.95249754973435,2597.7583394865665
2021-12-30,162.97113992679374,13.713620547167286,104.63701587338038,544.036761113055,1207.64759193785,86.47667552613812,493.584338121008,2613.0671430453926
2021-12-31,163.322154689713,13.568962102576913,105.52670235695186,548.2099859193615,1222.7991442746809,85.6877416400955,494.761407289818,2633.8760982731974
2022-01-03,158.60852787336879,13.385728072762442,107.70149153901549,553.1419788722693,1222.34000632508,89.75483184572904,503.3932478610916,2648.3258123893165
2022-01-04,157.95664331366163,12.922821050073251,105.47727533008677,555.7976673853735,1228.308799669892,92.10123004128685,512.4174448219686,2664.981881612343
2022-01-05,151.13692791980196,12.160953241897289,100.63342669730865,556.5564355319747,1220.0443165770753,88.25177676973404,491.2301997833879,2620.0140365211796
2022-01-06,151.6885225472465,12.64314805719853,103.54962128234854,559.2121240450789,1266.6468184615696,91.61154693960522,503.785604250695,2689.1373855837423
2022-01-07,145.6209816453566,13.038547805745548,99.84259426746733,561.4884284848824,1267.9094478229722,90.44174841892132,494.3690509002147,2672.71079934556
2022-01-10,146.12243130666982,13.92578626589983,99.29889697195142,552.7625947989687,1265.9581115371684,88.29938484906421,496.3308328482314,2662.698038577954
2022-01-11,145.87170647601323,13.68468885824921,105.32899424949152,545.933681479558,1234.3923775021044,92.52290160106827,518.6951470556221,2656.429497222107
2022-01-12,158.00678827979294,13.125342872499772,104.09331857786445,547.830601846061,1281.9131552858007,93.71310358432223,508.88623731553844,2707.5685477618795
2022-01-13,157.85635338139897,12.594928575668407,102.2645185838564,541.7604566732514,1288.2263020928135,91.6931607898855,499.46968396505815,2693.865404061932
2022-01-14,164.0743291816828,13.048191702051573,100.68285372417374,544.7955292596562,1265.9581115371684,94.46803169941475,497.50790201704143,2680.534949121189
2022-01-18,155.2989601087016,12.27667999756959,98.06322130032434,532.2758548407365,1241.7385846957193,92.15563927480704,487.6989922769578,2619.5079324948165
2022-01-19,152.74156683600424,12.27667999756959,96.23442130631628,532.6552389140371,1217.6338423416703,91.89039426139617,468.4735291863939,2571.9056728433875
2022-01-20,153.59403126023668,12.68172364242263,94.40562131230823,524.308789301424,1132.9228906402984,90.3737368770211,474.7512314200474,2483.0380244537587
2022-01-21,145.8215615098819,12.40205064954791,92.03312402278425,525.0675574480252,1175.9670734153858,85.70134394847554,464.54996529036043,2501.542676284461
2022-01-24,154.19577085381255,12.151309345591265,95.19645374214956,552.0038266523676,1228.0792306950914,88.36059523677439,476.3206569784608,2606.3078435042476
2022-01-25,154.1456258876812,12.151309345591265,97.47009697794334,559.5915081183795,1193.6438844750217,92.3188669753676,482.2060028225109,2591.5272946024957
2022-01-26,150.43489839396346,11.910211937940645,93.51593482873673,542.1398407465521,1167.5878058351689,91.49592731837485,467.68881640718723,2524.773435467924
2022-01-27,141.55923938871962,11.428017122639405,92.18140510337949,538.7253840868467,1137.2847011615072,92.06042311614674,458.66461944631027,2471.9037894255493
2022-01-28,156.2517144651967,12.151309345591265,96.53098346750679,545.1749133329567,1142.3352186071174,91.22388115077393,473.1818058616341,2516.8498262307767
2022-01-31,157.25461378782313,12.508133508914185,97.71723211226876,553.5213629455699,1147.8448740023287,92.1080311954769,494.3690509002147,2555.3232984525966
2022-02-01,156.20156949906539,12.19952882712139,101.57254020774523,540.6223044533497,1184.920263432604,96.11391101340023,498.6849711858515,2590.315088619138
2022-02-02,151.38765275045856,11.968075315776794,99.39775102568159,537.5872318669449,1180.9028063735957,98.33108727934763,481.8136464329076,2561.388251044713
2022-02-03,146.12243130666982,11.929499730552694,96.62983752123695,534.9315433538407,1167.0138833981675,97.38572684693447,472.3970930824273,2526.4100152398296
2022-02-04,145.77141654375058,12.170597138203314,100.7817077779039,538.7253840868467,1212.2389714338594,98.33108727934763,481.8136464329076,2589.8328106928193
2022-02-07,146.7241709002457,12.295967790181638,104.88415100770577,535.6903115004419,1215.1085836188652,97.61696608939525,492.0149125625946,2604.3350634694298
2022-02-08,153.99519098928727,12.170597138203314,108.59117802258699,545.5542974062574,1235.769791350907,91.22388115077393,489.66077422497455,2636.9657102829906
2022-02-09,155.64997487162086,12.614216368280458,112.8913293598492,540.2429203800491,1223.832204661283,94.47483285360477,500.6467531338682,2640.3522316285553
2022-02-10,150.23431852943818,12.286323893875613,113.38559962850003,541.7604566732514,1219.2408251652735,90.44854957311136,499.07732757545483,2626.4334010389052
2022-02-11,148.47924471484194,12.44062623477201,110.91424828524589,546.3130655528586,1216.026859518067,93.63148973404195,487.30663588735445,2615.112169927182
2022-02-14,152.29026214082234,12.064514278837041,110.32112396286489,539.8635363067485,1201.4492296182375,92.61811775972859,482.59835921211436,2591.2051432793533
2022-02-15,159.36070236533862,12.845669879625053,118.22944826127815,542.5192248198526,1223.1434977368815,91.63875155636534,511.2403756531585,2658.9776702725
2022-02-16,160.21316678957106,12.575640783056357,117.93288610008764,553.5213629455699,1214.7642301566646,88.08174791498347,512.0250884323652,2659.114123122298
2022-02-17,155.9508446684088,12.006650901000892,115.41210772996843,552.0038266523676,1171.6052628941768,88.07494676079345,492.7996253418013,2587.8532649485173
2022-02-18,153.49374132797405,11.900568041634621,111.60622666135704,552.0038266523676,1168.3912972469705,85.66053702333541,484.95249754973435,2568.0086945033736
2022-02-22,149.73286886812497,11.833060767492446,110.17284288226963,550.1069062858646,1151.5179775991362,83.31413882777758,461.803470563137,2518.481265793803
2022-02-23,144.46764742433623,11.293002574355057,111.55679963449197,550.1069062858646,1136.0220718001046,84.4567327317014,441.7932946933664,2479.69645514422
2022-02-24,155.19867017643895,11.997007004694868,115.01669151504775,541.7604566732514,1122.821855749078,85.55851971048506,459.449332225517,2491.802533054513
2022-02-25,159.260412433076,12.035582589918969,118.22944826127815,556.5564355319747,1169.7687110957731,86.24543628367735,465.33467806956713,2567.4307042652654
2022-02-28,157.75606344913635,11.823416871186422,115.65924286429383,552.7625947989687,1173.6713836673812,90.12209417199027,460.626401394327,2562.4211972172834
2022-03-01,145.42040178083133,11.775197389656299,107.50378343155518,542.5192248198526,1105.9485361012437,91.73396771502564,444.1474330309865,2449.0485442691515
2022-03-02,161.6673708073794,12.132021552979216,113.18789152103969,555.418283312073,1169.194788658772,92.57731083458846,462.19582695274033,2566.373493639572
2022-03-03,161.16592114606618,10.878315033195989,111.80393476881738,561.4884284848824,1142.3352186071174,90.84301651613266,440.61622552455646,2519.1310600807683
2022-03-04,151.9893923440344,10.087515536101956,106.21868073306301,550.1069062858646,1094.24051838642,98.26987689163742,437.47737440772966,2448.390264584851
2022-03-07,142.9632984403966,9.51852565404649,95.29530779587972,539.4841522334478,1060.9530170403525,103.68359562689545,408.0506451874788,2359.948541978498
2022-03-08,139.30271591281016,9.692115787554938,99.99087534806259,534.5521592805401,1083.6803455455986,100.23541045255396,400.9882301746186,2368.441852501739
2022-03-09,144.36735749207358,10.029652158265806,104.8347239808407,537.2078477936443,1147.8448740023287,98.85477615197937,412.36656547311554,2455.505797052248
2022-03-10,140.45605013383056,9.827130335839286,105.27956722262644,537.2078477936443,1144.975261817323,100.44624623244466,406.4812196290654,2444.6733231647736
2022-03-11,139.6537306757294,9.402798898374193,104.63701587338038,533.0346229873378,1154.6171587589424,96.1003087050202,391.5716768241383,2429.0173127229227
