date,EVC,MCB,OAS,ORMP,STKS,TH,VRTV,portfolio
2021-12-15,241.58082854897094,1571.1614456197594,122.26424869205034,164.92515762637757,168.4014495306608,64.84408875872795,287.5555564815278,2620.732775258075
2021-12-16,238.6257113801762,1596.9341341427698,123.59657578119332,160.66267840342942,158.12655918687247,62.48612189477421,271.79299569149305,2612.224776480708
2021-12-17,243.79716642556699,1506.648678121909,123.82379435453554,168.3132821369261,159.1940802615518,64.64759152006513,272.460063311134,2538.8846561316886
2021-12-20,236.40937350358013,1489.3047933925873,122.60507655206366,165.2530406435274,156.79215784352334,62.48612189477421,267.5435278922987,2500.3940917223545
2021-12-21,248.22984217875913,1592.233455103982,124.61905936123328,170.0619915617253,165.46576657529272,67.3985528613445,283.0837328091198,2651.0924004514563
2021-12-22,253.03190757805058,1625.6244855174423,125.14579332670841,168.09469345882619,167.60080872465133,66.21956942936764,283.1331452253895,2688.850403260436
2021-12-23,258.9421419156401,1627.5695940852163,125.50727742066192,169.6248142055255,170.93681208302417,65.04058599739076,291.48384357496906,2709.1050692824274
2021-12-27,258.5727522695408,1688.192144447518,134.6993015240514,160.11620670817967,173.60561476972242,62.87911637209983,294.7697692569042,2772.834905348016
2021-12-28,252.2931282858519,1696.1346710992634,133.74911476280218,141.8640520868377,171.4705726203638,69.75651972529825,290.8908945797326,2756.15895316015
2021-12-29,249.33801111705716,1685.7607587378002,133.83173969856298,143.17558415543712,164.93200603795304,72.90047554390324,299.90866054895315,2749.8472358396675
2021-12-30,252.2931282858519,1705.3739367961919,131.32200727482854,149.95183317653417,167.86768899332117,69.95301696396106,297.5862769842772,2774.3478884749666
2021-12-31,250.4461800553552,1726.77013104171,130.12394570629687,156.07231616333144,168.26800939632588,69.95301696396106,302.8239931088655,2804.457592435846
2022-01-03,252.66251793195124,1726.1217615191185,136.300159654417,151.80983694038335,171.203692351694,74.07945897588012,299.1180618886379,2811.295489262082
2022-01-04,243.0583871333683,1734.5505653128077,139.86336000910168,140.9896973744381,174.272815441397,72.11448658925198,307.7899409439705,2812.6392528043357
2022-01-05,230.49913916599064,1722.8799139061614,134.01764580402477,129.29520309609322,167.06704818731168,69.95301696396106,278.19190359841934,2731.903870721962
2022-01-06,238.25632173407686,1788.6894204491946,139.11973558725444,131.5903842161422,171.3371324860289,71.91798935058918,281.35429823968025,2822.265282062967
2022-01-07,233.08486668868602,1790.4724366363212,137.34329946839716,135.30639174384058,168.13456926199098,69.95301696396106,264.6281953323863,2798.9227760955837
2022-01-10,231.2379184581893,1787.7168661653075,134.0899426228155,131.48108987709224,168.80176993366555,67.59505010000731,262.13286831076636,2783.055505467844
2022-01-11,229.76035987379194,1743.1414614871446,140.50370326124792,131.69967855519218,176.40785759075564,67.79154733867013,263.689359423262,2752.9939675300648
2022-01-12,232.34608739648735,1810.247707075361,142.31112373101553,132.02756157234202,173.0718542323828,68.77403353198419,257.11750805939164,2815.8958755989647
2022-01-13,234.5624252730834,1819.1627880109934,139.24367299089565,119.67730125969743,169.86929100834487,67.00555838401888,256.89515218617805,2806.4161891132117
2022-01-14,230.86852881208998,1787.7168661653075,143.4575447146967,120.77024465019697,169.2020903366703,68.97053077064699,255.21513003300817,2776.200935482617
2022-01-18,220.52561872130832,1753.515373848608,139.94598494486252,113.11964091670032,165.86608697829746,65.82657495204201,239.92198719753554,2698.7212675593546
2022-01-19,218.6786704908116,1719.4759739125561,139.5431883830286,115.74270505389917,159.3275203958867,65.43358047471638,235.96899389595944,2654.170632606858
2022-01-20,208.70515004612935,1599.8517969944314,137.24001829869616,108.41998433755238,161.4625625452453,64.05809980407669,226.0618044338843,2505.799416460016
2022-01-21,208.33576040002998,1660.6364397373811,130.1446019402371,97.38125609350723,157.99311905253757,63.07561361076264,220.15702068965496,2537.7238115241107
2022-01-24,212.39904650712276,1734.2263805515117,134.18289567554638,96.83478439825747,161.99632308258498,62.093127417448585,235.82075664715035,2637.553314279622
2022-01-25,213.13782579932143,1685.598666357152,140.19385975214493,94.75819195630838,163.99792509760866,62.28962465611139,229.39714253208913,2589.373236150736
2022-01-26,207.5969811078313,1648.8036959500869,138.94415759876276,93.77454290485882,159.06064012721686,59.342166076169214,226.2100416826934,2533.732225447619
2022-01-27,206.48881216953328,1606.0113074590504,139.8013913072811,89.51206368191069,155.99151703751386,56.59120473488984,220.478201395408,2474.874497785587
2022-01-28,213.87660509152016,1613.1433722075565,138.53103291995873,92.6815995143593,160.92880200790566,59.1456688375064,222.75117254381428,2501.0582531226214
2022-01-31,223.85012553620243,1620.923806478654,139.8736881260718,97.927727788757,168.13456926199098,65.04058599739076,229.96538531919072,2545.7158885082576
2022-02-01,219.04806013691095,1673.2796454279146,145.956949021461,115.1962333586494,169.60241073967504,65.23708323605356,232.9795427116425,2621.299924632307
2022-02-02,216.8317222603149,1667.606412105239,149.3239151537138,122.19107105784633,163.86448496327375,60.717646746808896,227.66770796264962,2608.202960249847
2022-02-03,214.9847740298182,1647.9932340468474,147.88830689486983,119.56800692064748,160.66192173923582,60.52114950814609,218.69935440969877,2570.3167475492637
2022-02-04,225.69707376669916,1711.8576320221064,149.3239151537138,123.72119180454567,163.86448496327375,60.52114950814609,215.018129397606,2650.003576616091
2022-02-07,222.74195659790442,1715.909941538303,148.23946287185325,125.6884899074448,167.3339284559815,59.931657792157644,219.16877236426092,2659.0142095279057
2022-02-08,229.39097022769258,1745.0865700549189,138.53103291995873,125.03272387314509,166.53328764997204,59.735160553494836,228.70536870431332,2693.0151139834957
2022-02-09,236.77876314967946,1728.228962467541,143.4678728316668,135.08780306574067,170.2696114113496,60.324652269483266,233.1771923767213,2707.334857572182
2022-02-10,235.67059421138143,1721.7452672416262,137.35362758536726,135.41568608289055,169.73585087400997,57.96668540552953,232.238356467597,2690.126067868402
2022-02-11,230.49913916599064,1717.2066805834859,142.18718632737432,123.83048614359562,165.73264684396256,58.55617712151796,232.13953163505755,2670.151847820984
2022-02-14,230.86852881208998,1696.620948241207,140.64829689882936,119.24012390349763,164.1313652319436,58.55617712151796,234.881920738026,2644.947360947112
2022-02-15,238.25632173407686,1727.2564081836538,139.16104805513487,127.00002197604421,173.87249503839226,58.75267436018078,254.3010003320187,2718.599969679501
2022-02-16,242.3196078411696,1715.4236643963595,133.75944287977225,125.4699012293449,174.1393753070621,61.89663017878576,253.26333959035497,2706.2719614228495
2022-02-17,235.3012045652821,1654.476929272762,133.74911476280218,116.17988241009898,167.60080872465133,59.735160553494836,250.9903684419487,2618.0334687310406
2022-02-18,227.54402199719587,1649.938342614622,130.0826332384165,115.41482203674931,164.93200603795304,60.12815503082046,253.06568992527616,2601.1056708810333
2022-02-22,228.6521909354939,1626.1107626593855,126.51943288373178,110.93375413570128,157.05903811219315,60.324652269483266,237.17959809456713,2546.779429090556
2022-02-23,224.2195151823018,1604.2282912719238,128.25455653470868,104.15750511460425,150.25359126111258,58.75267436018078,237.97019675488232,2507.836330479714
2022-02-24,229.02158058159324,1585.5876674974193,129.92771148386495,110.82445979665134,156.2583973061837,58.55617712151796,250.32330082230771,2520.499294609538
2022-02-25,236.40937350358013,1651.8834511823961,130.97085129784512,110.71516545760139,158.25999932120737,61.50363570146014,264.10936496155443,2613.851841425645
2022-02-28,236.40937350358013,1657.3945921244238,136.85787797080243,112.57316922145057,156.65871770918844,61.89663017878576,264.7764325811954,2626.5667932894266
2022-03-01,229.39097022769258,1561.760087542183,139.30564169271625,108.20139565945249,151.05423206712206,61.11064122413452,306.1593312070704,2556.9822996203716
2022-03-02,244.53594571776569,1651.072989279157,140.58632819700875,111.04304847475123,157.19247824652808,61.700132940122955,303.3675296878323,2669.4984525431655
2022-03-03,237.1481527957788,1613.1433722075565,137.9526583696331,103.50173908030455,149.85327085810783,63.66510532675108,296.44979141007406,2601.7140900482054
2022-03-04,234.5624252730834,1545.226664716101,149.2309621009829,97.59984477160714,148.78574978342854,63.46860808808826,299.1921805130425,2538.0664352463336
2022-03-07,221.26439801350702,1498.21987432822,157.45214320918294,93.77454290485882,138.77773970831004,77.61640927181072,291.2367814936205,2478.34188892951
2022-03-08,229.39097022769258,1530.3141656964972,152.21578790534195,96.83478439825747,136.3758172902816,86.85177948896289,289.11204759402335,2521.095352601057
2022-03-09,230.86852881208998,1620.923806478654,150.11918016041153,104.2667994536542,140.24558118599407,87.04827672762569,295.8568424148376,2629.329015233267
2022-03-10,227.9134116432952,1616.8714969624573,152.53595953141507,105.14115416605381,138.24397917097036,95.49765799012661,288.96381034521426,2625.1674698095326
2022-03-11,222.37256695180506,1630.487256936878,145.93629278752084,99.56714287450626,133.17325406624366,107.68048678722096,293.1144533118692,2632.331453716044
