no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
1364,CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,USA,15482.63,54.43,6.76,0.87,3.04,5.49,20.45,16.51,1.60%,86.40%,1.38,-33.80%,138.47%,-13.10%,62.70%,-0.90%,-557.70%,60.80%,214.9,213.64,0.40%,-37.91%,95.30%,1.02%,1.77%,1.22,2.50%,9.90%,8.60%,1.8,1.4,1.18,1.18,27.70%,14.50%,5.90%,5.57%,8.83%,28.31%,62.50%,73.99%,6.05%,1.0,3.25,4.82%,5.00%,8.86%,12.42%,33.77%,-0.99%,31.11%,-0.99%,78.08%,61.7,2.22%,-0.23%,2.1,3117.07,1.13,75.06,1.98%,3515699,11/3/2021 4:30:00 PM,73.42,8/11/2005,74.51,-0.73%,66.0,97,1.5,75.06,69.24,66.96,56.25,42.15,75.81,13.0,-2.18,58.666666666666664,True
1372,CFG,"Citizens Financial Group, Inc.",Financial,Banks - Regional,USA,23080.43,10.47,10.65,,4.76,1.08,1.46,,2.89%,34.70%,5.16,-41.70%,19.22%,7.50%,-2.76%,6.80%,74.50%,-4.50%,426.09,424.13,0.10%,0.00%,97.60%,-0.03%,2.79%,2.48,1.00%,9.10%,12.90%,,,0.32,0.32,,91.80%,39.50%,4.55%,6.02%,13.00%,22.92%,35.33%,14.39%,1.38,1.63,2.73%,3.23%,1.46%,8.31%,14.32%,-5.18%,24.08%,-5.18%,37.79%,61.28,1.81%,0.23%,2.0,4764.29,0.87,54.05,2.04%,4123553,1/19/2022 8:30:00 AM,60.18,9/24/2014,54.05,0.00%,69.0,87,1.15,54.05,53.28,49.97,47.34,39.26,57.0,13.0,11.34,56.333333333333336,True
1584,CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Gas,USA,17230.72,20.15,19.86,11.2,2.13,2.09,16.5,,2.44%,39.90%,1.38,-229.10%,-4.49%,2.10%,1.80%,0.10%,-22.30%,7.80%,628.87,627.73,0.23%,-1.19%,93.80%,0.02%,2.12%,2.99,2.50%,13.10%,6.80%,1.7,1.6,1.91,2.04,,16.30%,11.10%,0.11%,1.83%,5.25%,5.32%,30.33%,-0.07%,0.91,0.56,2.12%,2.11%,1.03%,1.67%,7.32%,-2.21%,8.31%,-2.21%,44.43%,54.62,0.00%,-0.92%,2.1,4442.02,1.03,27.89,-0.92%,4581517,2/22/2022 8:30:00 AM,29.53,8/16/1943,27.89,0.00%,66.0,87,1.15,27.89,27.62,27.46,26.01,19.31,28.52,34.0,5.88,62.333333333333336,True
1638,COP,ConocoPhillips,Energy,Oil & Gas E&P,USA,121769.1,27.34,11.44,,3.36,2.77,11.58,21.14,1.65%,51.00%,3.36,-139.20%,36.42%,6.80%,-1.80%,-8.60%,526.20%,158.20%,1332.29,1317.82,0.10%,-10.03%,80.40%,0.01%,1.25%,2.06,5.90%,11.60%,-3.50%,1.9,1.8,0.42,0.45,46.70%,17.70%,12.90%,2.97%,21.44%,25.66%,63.05%,107.40%,27.28%,1.31,3.04,3.93%,3.54%,6.77%,18.34%,40.65%,-1.16%,39.46%,-1.16%,116.31%,70.11,-0.14%,1.24%,1.8,8013.27,1.5,91.87,1.10%,11980233,2/3/2022 8:30:00 AM,94.54,1/13/1978,91.34,-0.58%,75.0,98,1.7,91.87,86.72,78.1,65.68,45.1,94.93,13.0,2.91,62.0,True
1780,CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,USA,18490.32,26.8,7.0,0.36,11.0,4.02,242.34,61.99,1.92%,47.80%,0.87,-69.30%,13.54%,30.70%,74.49%,1.60%,514.80%,51.30%,813.58,797.84,1.30%,-4.44%,57.60%,4.27%,3.52%,3.49,7.60%,15.30%,7.60%,1.0,0.9,0.41,0.41,62.10%,29.00%,20.90%,8.28%,13.25%,8.59%,48.54%,37.71%,23.26%,-0.19,0.93,3.79%,4.51%,9.96%,13.59%,27.34%,1.34%,27.35%,1.34%,69.34%,67.17,0.99%,1.05%,2.3,8042.81,1.29,23.42,2.05%,10344445,2/23/2022 4:30:00 PM,27.38,2/8/1990,23.15,-1.15%,59.0,86,1.14,23.42,21.45,20.67,18.78,14.28,24.26,30.0,16.91,58.333333333333336,True
1824,CVS,CVS Health Corporation,Healthcare,Healthcare Plans,USA,139962.95,18.94,13.1,3.3,0.49,1.93,10.9,11.12,2.03%,34.80%,5.73,7.60%,0.83%,3.30%,5.74%,11.90%,29.20%,10.00%,1321.0,1317.79,0.10%,-21.97%,78.90%,0.10%,1.29%,2.64,3.30%,10.50%,7.40%,0.9,0.7,0.76,0.79,39.70%,4.40%,2.70%,-0.71%,2.53%,14.82%,33.53%,50.30%,5.17%,0.75,2.37,2.41%,2.36%,3.08%,7.60%,21.87%,-1.51%,22.21%,-1.51%,59.50%,62.32,0.85%,-1.05%,2.1,6435.4,0.84,108.49,-0.21%,5414255,2/9/2022 8:30:00 AM,113.41,10/1/1952,108.64,0.14%,66.0,93,1.28,108.49,105.55,101.13,89.18,68.02,110.15,10.0,4.53,56.333333333333336,True
1828,CVX,Chevron Corporation,Energy,Oil & Gas Integrated,USA,271480.1,26.36,14.88,,2.01,1.92,45.01,62.08,3.94%,101.80%,5.16,-291.90%,-9.34%,-26.20%,-4.90%,-6.10%,,77.30%,1918.01,1897.83,0.04%,-51.79%,67.50%,0.20%,1.19%,1.89,4.10%,7.40%,-2.00%,1.3,1.0,0.27,0.27,44.10%,8.40%,7.30%,4.03%,11.18%,19.71%,33.28%,52.23%,15.79%,1.05,3.13,2.26%,2.35%,4.83%,11.54%,24.59%,-0.82%,22.71%,-0.82%,54.51%,68.37,0.27%,0.98%,2.2,11952.54,1.08,135.88,1.25%,12910891,1/28/2022 8:30:00 AM,138.12,6/24/1921,135.18,-0.52%,63.0,93,1.28,135.88,130.25,122.22,109.24,89.81,137.0,13.0,1.65,56.333333333333336,True
2179,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,35925.16,30.58,9.84,1.22,4.03,3.98,15.48,13.05,0.83%,19.80%,1.73,3855.60%,60.01%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.60%,90.10%,-2.17%,2.68%,1.48,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,2.56%,13.43%,29.01%,105.06%,214.28%,20.02%,2.7,2.54,4.83%,5.42%,5.36%,16.28%,57.10%,-2.56%,48.72%,-2.56%,218.47%,65.11,-1.82%,1.58%,1.8,11609.27,1.09,52.87,-0.26%,12610980,2/15/2022 4:30:00 PM,54.3,3/17/1992,52.5,-0.70%,75.0,99,2.44,52.87,50.4,45.97,34.85,18.03,55.44,31.0,2.7,68.33333333333333,True
2431,EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,USA,66555.43,21.98,10.98,0.3,4.29,3.04,15.5,13.19,2.64%,31.00%,5.17,-122.20%,19.80%,33.90%,73.64%,4.80%,,105.70%,585.09,583.05,0.30%,1.84%,87.90%,-0.41%,1.07%,1.37,8.30%,14.40%,-1.60%,2.1,2.0,0.23,0.24,60.80%,26.20%,19.40%,3.65%,21.47%,27.99%,64.03%,108.13%,28.00%,1.67,4.07,3.85%,4.02%,8.04%,20.18%,38.51%,-1.07%,40.94%,-1.07%,115.28%,74.38,0.34%,1.37%,2.0,4547.05,0.81,113.7,1.72%,3670993,2/25/2022 8:30:00 AM,114.15,10/4/1989,112.65,-0.92%,69.0,98,1.65,113.7,106.15,95.61,84.11,57.32,116.53,16.0,0.4,61.0,True
2620,EXC,Exelon Corporation,Utilities,Utilities - Diversified,USA,41685.2,25.48,13.36,1.59,1.2,1.26,14.1,,3.52%,89.40%,1.71,-33.30%,16.48%,-4.60%,16.00%,2.30%,139.40%,0.60%,979.0,975.57,0.10%,-26.24%,82.10%,-0.20%,1.34%,1.33,1.30%,5.10%,3.40%,0.9,0.8,1.05,1.23,58.10%,6.80%,4.80%,6.46%,7.13%,12.79%,28.22%,39.73%,5.67%,0.49,1.05,3.51%,2.40%,7.18%,10.01%,22.47%,-1.14%,17.98%,-1.14%,59.12%,73.72,2.02%,-2.58%,2.1,9769.81,1.79,43.52,-0.62%,17454560,11/3/2021 8:30:00 AM,63.0,7/6/1943,43.45,-0.16%,66.0,90,1.2,43.52,40.77,39.67,35.6,27.35,44.02,20.0,44.76,58.666666666666664,True
2631,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,USA,27575.98,,26.3,,3.81,17.47,5.48,11.4,,,-6.83,-604.10%,850.88%,-39.80%,22.80%,-4.90%,244.20%,96.90%,151.02,144.79,0.40%,-38.04%,97.50%,-0.00%,6.53%,3.58,-4.40%,-70.70%,-23.70%,0.9,0.9,4.81,5.28,80.50%,-9.40%,-13.20%,6.28%,2.21%,17.62%,24.46%,31.05%,2.54%,1.56,6.96,3.85%,4.22%,3.36%,6.55%,11.34%,-2.87%,22.86%,-3.41%,35.49%,57.53,2.22%,-1.30%,2.5,2640.77,0.78,185.31,0.90%,2062305,2/10/2022 4:30:00 PM,193.42,7/20/2005,185.31,0.00%,53.0,84,1.1,185.31,179.67,174.07,166.48,136.77,191.85,12.0,4.38,49.666666666666664,True
2661,FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,USA,23910.78,68.53,7.58,1.12,4.31,2.08,52.32,8.31,1.51%,82.70%,1.93,269.40%,55.27%,-27.70%,61.03%,44.50%,150.50%,165.30%,181.03,180.27,0.20%,-9.63%,89.40%,0.62%,3.51%,2.24,2.10%,4.20%,-31.20%,0.7,0.7,0.6,0.6,79.40%,33.70%,8.00%,2.59%,11.81%,17.12%,64.97%,104.90%,22.45%,2.18,5.98,4.19%,4.92%,5.30%,14.57%,38.62%,-1.49%,38.98%,-1.49%,109.45%,64.35,0.59%,1.47%,1.9,2830.7,0.98,132.06,2.06%,2774529,2/22/2022 4:30:00 PM,139.62,10/12/2012,131.0,-0.80%,72.0,98,1.65,132.06,125.83,115.7,95.55,63.05,135.7,22.0,5.72,64.0,True
2815,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,32194.51,12.7,12.21,,6.18,1.62,0.84,,2.53%,31.20%,3.73,-45.10%,13.92%,-1.80%,-2.98%,6.70%,24.20%,-2.80%,697.46,681.84,0.20%,-1.56%,84.10%,0.27%,1.37%,1.83,1.20%,12.00%,13.80%,,,0.56,0.56,,96.40%,47.40%,6.45%,1.96%,7.64%,25.47%,47.50%,8.70%,1.33,1.44,3.02%,3.26%,0.64%,5.38%,13.85%,-6.52%,17.27%,-6.52%,52.02%,57.57,1.94%,0.56%,1.9,5092.47,1.27,47.34,2.51%,6470283,1/20/2022 8:30:00 AM,51.48,3/17/1980,47.34,0.00%,72.0,93,1.26,47.34,46.99,44.97,41.63,31.85,50.64,19.0,8.75,61.333333333333336,True
3165,GD,General Dynamics Corporation,Industrials,Aerospace & Defense,USA,58156.84,18.37,15.28,2.01,1.51,3.76,18.53,22.34,2.24%,38.90%,11.55,-8.20%,13.92%,3.40%,9.15%,3.60%,5.60%,1.50%,278.6,263.95,0.20%,-0.37%,86.50%,-0.31%,0.68%,1.66,6.40%,21.20%,12.20%,1.5,1.1,0.73,0.87,38.80%,11.00%,8.50%,-0.25%,0.94%,7.13%,6.64%,33.67%,1.83%,1.01,4.68,2.18%,2.22%,0.84%,3.31%,7.23%,-1.12%,12.54%,-1.12%,38.71%,57.26,-0.57%,0.63%,2.2,1082.93,1.33,212.29,0.06%,1441656,1/26/2022 8:30:00 AM,237.87,4/25/1952,212.4,0.05%,63.0,87,1.15,212.29,210.54,205.74,198.11,157.11,216.21,29.0,12.05,59.666666666666664,True
3475,HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,USA,28106.88,19.58,13.53,0.31,1.84,5.03,10.68,33.38,0.56%,111.10%,1.63,-158.60%,33.39%,-33.80%,62.70%,-9.40%,,29.70%,894.0,892.09,0.40%,-4.07%,80.00%,2.21%,1.87%,1.59,0.70%,2.70%,-14.70%,2.4,1.8,1.61,1.61,37.20%,5.60%,0.90%,1.85%,26.85%,30.26%,59.70%,68.28%,39.66%,2.27,1.13,3.01%,4.08%,10.44%,26.36%,39.28%,-0.59%,53.78%,-0.59%,79.26%,76.2,1.53%,0.77%,2.2,10514.62,1.59,31.94,2.31%,16689144,1/24/2022 8:30:00 AM,31.7,9/15/1948,31.68,-0.81%,63.0,95,1.38,31.94,29.24,25.46,23.0,17.82,32.41,6.0,-0.75,54.666666666666664,True
3548,HES,Hess Corporation,Energy,Oil & Gas E&P,USA,29189.14,52.92,17.87,,3.91,5.25,12.07,19.7,1.05%,,1.81,-641.90%,12.15%,0.90%,,-6.40%,146.60%,51.80%,308.1,278.22,10.17%,-1.25%,86.00%,-0.03%,2.42%,2.82,-0.80%,-2.90%,-16.80%,1.4,1.3,1.46,1.55,70.50%,10.40%,-2.20%,5.09%,18.31%,16.44%,30.75%,67.95%,29.18%,1.69,3.91,3.99%,4.56%,6.22%,16.81%,19.31%,0.56%,39.97%,0.56%,69.77%,66.68,2.95%,0.97%,2.2,2385.29,1.68,95.63,3.95%,3995998,1/26/2022 8:30:00 AM,109.12,5/24/1962,95.0,-0.66%,63.0,95,1.37,95.63,90.55,82.15,80.3,57.36,96.76,12.0,14.11,56.666666666666664,True
3577,HIG,"The Hartford Financial Services Group, Inc.",Financial,Insurance - Diversified,USA,23553.68,11.76,10.1,1.0,1.08,1.39,101.52,6.77,2.18%,22.60%,6.0,-16.20%,23.37%,11.10%,11.71%,5.00%,8.00%,10.00%,345.6,339.31,0.20%,-21.24%,94.40%,0.28%,0.65%,1.31,2.90%,12.10%,8.70%,,,0.28,0.0,,13.10%,9.80%,-0.96%,0.23%,-1.97%,6.20%,39.81%,2.14%,0.98,1.82,2.76%,2.58%,-1.28%,1.26%,3.89%,-4.24%,8.73%,-9.79%,45.10%,48.24,0.67%,-2.96%,2.1,1680.25,2.35,70.52,-2.31%,3954312,2/3/2022 4:30:00 PM,82.56,12/15/1995,70.52,0.00%,66.0,91,1.21,70.52,71.39,69.6,67.9,48.6,78.17,11.0,17.07,56.0,True
4072,IPG,"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,USA,13683.56,20.45,13.91,1.18,1.39,4.51,5.5,8.94,2.97%,59.10%,1.78,-46.80%,1.28%,-4.00%,17.40%,3.50%,-15.50%,19.60%,393.5,392.01,0.10%,-39.89%,,0.18%,3.89%,4.46,4.10%,23.60%,8.10%,1.0,1.0,0.92,1.09,18.70%,11.10%,7.20%,3.21%,-2.47%,1.51%,-1.65%,39.80%,-3.02%,1.04,1.02,2.48%,2.93%,-0.23%,0.27%,2.97%,-6.32%,11.04%,-7.70%,51.57%,50.43,-0.47%,-0.16%,2.2,3424.09,0.91,36.32,-0.63%,3130910,2/10/2022 8:30:00 AM,40.91,8/23/1971,36.32,0.00%,63.0,89,1.18,36.32,36.33,36.26,35.31,23.96,39.35,22.0,12.64,58.0,True
4686,LNC,Lincoln National Corporation,Financial,Insurance - Life,USA,12901.18,10.62,6.62,0.27,0.69,0.63,4.94,,2.52%,23.70%,6.74,-44.70%,26.97%,-12.10%,39.87%,5.00%,-17.50%,-2.20%,187.28,169.63,0.60%,-26.56%,80.50%,-0.22%,2.09%,2.33,0.40%,6.20%,2.80%,,,0.3,0.31,,9.80%,7.10%,4.35%,0.90%,-0.36%,6.22%,40.07%,4.82%,1.93,2.89,4.59%,4.13%,1.19%,3.90%,5.28%,-3.90%,15.94%,-7.76%,51.88%,53.93,6.16%,0.21%,2.5,1519.05,1.81,71.55,6.38%,2746394,2/2/2022 4:30:00 PM,79.57,8/20/1969,71.07,-0.67%,53.0,89,1.18,71.55,70.66,68.87,68.01,51.05,77.57,19.0,11.21,53.666666666666664,True
4861,MCK,McKesson Corporation,Healthcare,Medical Distribution,USA,40057.07,,12.05,,0.16,,18.62,9.96,0.71%,,-30.03,-667.60%,-3.21%,-37.30%,11.53%,4.50%,-51.60%,9.50%,154.1,150.61,0.05%,-63.00%,88.30%,-1.33%,1.47%,2.21,-7.60%,,-61.00%,1.0,0.6,,,5.20%,-2.20%,-1.90%,2.85%,7.38%,19.04%,32.83%,45.07%,6.84%,0.71,6.58,2.35%,2.64%,4.93%,10.13%,26.08%,-2.23%,23.36%,-2.23%,56.82%,70.39,0.82%,-1.50%,1.9,1002.5,1.24,265.56,-0.70%,1238964,2/2/2022 4:30:00 PM,286.31,11/10/1994,266.84,0.48%,72.0,92,1.25,265.56,254.13,241.91,210.98,169.34,271.63,15.0,7.81,59.666666666666664,True
5069,MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,USA,16491.91,9.43,5.78,1.35,1.5,1.6,19.57,27.98,1.03%,5.30%,4.65,160.60%,45.70%,-9.50%,7.00%,-0.50%,,43.50%,379.8,376.45,0.65%,-93.30%,80.10%,-0.18%,2.01%,1.44,8.70%,18.00%,6.80%,1.3,0.7,0.38,0.38,22.40%,16.30%,16.30%,10.21%,12.38%,12.96%,39.19%,58.52%,11.56%,1.64,1.83,5.15%,4.67%,6.71%,13.47%,23.01%,-1.48%,30.49%,-1.48%,63.73%,62.9,2.38%,-0.30%,2.4,5262.34,1.29,43.83,2.07%,6796566,2/22/2022 4:30:00 PM,47.88,1/26/1988,43.34,-1.12%,56.0,94,1.3,43.83,41.29,38.77,35.69,26.77,44.49,18.0,9.24,56.0,True
