date,AMD,BK,EXR,MGM,MPWR,MSFT,NDAQ,TGT,portfolio
2022-02-07,4.364128810545644,96.39998079330202,868.291140911133,140.89042878365362,158.90775706493542,573.676685510746,65.49379690219381,375.64022408309796,2283.664142859607
2022-02-08,4.525044287347793,98.52155301371224,865.7264921333585,145.80197888815724,162.37053848941062,580.558108827659,65.22608766371857,378.59143291385084,2301.321236217215
2022-02-09,4.688077526495055,98.5834981942512,892.5467912549261,149.87949084845894,169.2600738392844,593.2344547404728,65.88252676524847,385.1516878835041,2359.226601052641
2022-02-10,4.43823460806085,98.28926744781747,864.4224120728448,145.40040234827595,163.0470833669507,576.402564976677,64.97671030512136,380.1737298493642,2297.1504049751125
2022-02-11,3.993952514130572,96.52387115437995,855.9894361868924,140.42707033119868,169.8525545523123,562.4109231757609,63.21275370249865,376.12023144259024,2268.5307930597637
2022-02-14,4.032416850606743,95.19207930988006,844.2094032838174,137.92496768228781,173.46746022856854,562.3346581200642,63.051392869726094,370.8045136607136,2251.0168920056644
2022-02-15,4.286494216811598,96.36900820303255,835.3851569499238,139.25324934338406,191.86224119065488,572.761679361964,64.19191446957367,369.92955870880445,2274.039302444149
2022-02-16,4.153103727438249,96.7871293105442,829.2125820803105,139.5312502744231,195.18491974656084,570.9126444303703,64.05256196511623,371.0544618680006,2270.888653402764
2022-02-17,3.9653689147591096,88.81186749238833,820.3884020746841,134.92860973278775,184.90065084262787,554.1951231635232,63.03306098984806,364.25153318106965,2214.474616391688
2022-02-18,4.01689009339787,87.30973526253263,814.9547904294329,134.55793004104075,183.0871934213203,548.8576745554171,62.908369512643496,364.94789531645756,2200.640478632243
2022-02-22,4.081115153808367,86.16377305223206,805.3916471994444,133.53854615911786,180.1888550325652,548.4573848160968,61.965883696948396,350.59211158489194,2170.379316695105
2022-02-23,3.87326590652896,82.6174912165135,811.1730179493836,131.22177746423304,172.70284405877908,534.256028655313,61.67983698278319,339.0753133719128,2136.599575605447
2022-02-24,4.114992082123036,81.30118862085713,824.778802734138,134.40346936775913,182.2024855879421,561.5531012754532,62.41329124388616,342.02148182569294,2192.788812737852
2022-02-25,4.272025802315494,84.1970578757517,844.0789355823257,139.37680138483643,184.7245082581291,566.7380197721659,63.341110436516445,355.7166219851749,2242.4450810972157
2022-02-28,4.352483540716569,82.30777712865381,817.8671983118955,136.8129168233519,183.6276303411755,569.559245101016,62.7653461555609,356.698678136435,2213.9912755388054
2022-03-01,4.01689009339787,78.32789084399764,831.9076985595768,129.4919192632555,174.7805153568348,562.239370430338,62.33994693693825,391.8025061669814,2234.9067376513203
2022-03-02,4.173923813590328,80.74369381084159,842.0794036407028,135.0830586223744,181.52594071040204,572.2279403184726,63.102740039982756,401.56944896670416,2280.5061499230706
2022-03-03,3.9516064210447097,81.08438639638833,848.686693973243,133.90922585086483,172.13838880620617,564.0884053619317,63.253093910691796,399.67677379079254,2266.788574511163
2022-03-04,3.8256264844998915,78.85440715632615,873.2465920784714,128.3180982754409,165.6451681630282,552.5366636113821,62.904704255830275,400.1410333779051,2265.472293402884
2022-03-07,3.6329510340385047,77.44518678986132,870.4645855692335,115.77665283166753,152.72277983620384,531.663598493553,61.74584518029274,376.82177018135553,2190.273369916206
2022-03-08,3.7239954303259917,78.5601764098924,854.554954753154,116.24001128412247,157.9029453511156,525.8305724564003,60.50997654099407,372.84000859928034,2170.162640825285
2022-03-09,3.9187881046727036,80.80563899138055,860.5536832345567,124.42592026916522,167.39857975254134,549.9442334496222,61.855864438620564,385.6780939564267,2234.580802196986
2022-03-10,3.756813746697998,77.42970344843536,853.2074296776544,126.31022735972941,163.75564861583013,544.3971286548411,61.05273112738292,383.4997247646429,2213.4094073952137
2022-03-11,3.680237764906615,77.42970344843536,854.2071956484658,123.90079168783157,158.42335884913737,533.8748197232151,60.46230022336256,369.554609152593,2181.5330164979473
