date,COF,CRL,DXC,HCA,NKE,TECH,portfolio
2021-11-02,41.507163353649,1026.544064865626,504.4912880679969,392.2848080010436,221.84342347120952,198.01941288140097,2384.690160640926
2021-11-03,42.05233206635364,921.6438333037122,496.84284525313944,394.7529035867731,228.0149575372647,198.40943977743302,2281.716311524676
2021-11-04,41.93118346353039,901.2769328849174,517.4936408532545,390.65523206944016,231.903687604693,194.83222339766436,2278.0929002734997
2021-11-05,42.31665629069529,891.7470296551196,525.142083668112,392.0158488667013,234.6377435565368,195.65561351150978,2281.5149755486746
2021-11-08,42.49562581759328,888.4911774294781,510.61004231988295,391.0032968315302,227.1522699796441,199.22889022566196,2258.9813026037905
2021-11-09,42.46809204422436,911.2821430089695,517.1877031406603,388.6459491246476,229.75360476877705,197.5505926730392,2286.888084760318
2021-11-10,42.70212911786019,921.1447610647454,513.6694194458258,387.2853323273864,222.41412447086626,198.2754911464725,2285.491257573157
2021-11-11,42.93891956883291,926.9910358640726,519.7881736977117,385.2602282570443,220.70202147189607,199.44557183456865,2295.125950694126
2021-11-12,43.00775400225521,917.1284178082968,509.99816689469435,387.2853323273864,223.5024380050953,198.6064230582573,2279.5285320959856
2021-11-15,42.88660539943196,913.8725655826552,505.56207006207694,382.99780730345896,223.18390721458925,197.53089434495678,2266.033849907169
2021-11-16,42.19000093319825,938.0419211554839,493.78346812719656,381.6688327572969,227.1257257471019,198.6024833926408,2281.4124321129184
2021-11-17,41.677872748536316,934.2157006567373,491.64190413903646,385.05455362490017,227.0062767006621,194.4421965016323,2274.0385043715046
2021-11-18,41.96422399157309,920.9308729623308,491.4889352827393,384.08946496637776,226.48866416608976,194.9228357068435,2259.8849970759543
2021-11-19,41.50440997631211,902.797914946531,479.863302204156,377.47623448666667,231.16044909351217,197.4245233733117,2230.22683408049
2021-11-22,42.02479829298472,890.8439465560366,476.03908079672726,379.6437286869547,230.31103365216265,192.7520799521601,2211.6146679370263
2021-11-23,42.86733175807372,879.2702236809455,480.78111534193886,381.58972712954915,227.55043346777666,186.09404506029995,2198.152876438584
2021-11-24,42.75168990992425,897.1655282496181,483.84049246788186,378.72610340508095,227.39116807252367,187.7684029473062,2217.6433850523354
2021-11-26,40.9124338488803,891.8658563786831,466.555011706304,364.74022841928047,222.09559368036017,186.38951998153635,2172.5586440150446
2021-11-29,40.32596447612227,891.9371524128213,474.50939223375576,363.04736798547884,224.53766307424007,188.83999199499019,2183.1975321774084
2021-11-30,38.54452933915306,869.5026670040205,458.7536000351494,356.2126417480741,223.70151974916163,185.82220813276246,2132.537166008321
2021-12-01,37.95255321172125,858.28542429962,452.4818769269663,356.24428399917315,220.34367433257677,181.85102519134526,2107.1588379614027
2021-12-02,39.32098174815664,869.7165551064348,467.1668871314926,366.4172677275326,224.7102005857642,183.95086696493195,2151.2827592643125
2021-12-03,38.921742034307286,849.3258893429274,461.8129771610924,363.2214003665239,225.42689486440284,179.57389846501675,2118.2828022342705
2021-12-06,40.02859972373792,835.0666825152997,470.5322019700299,369.1226801965053,223.67497551661944,184.333014529731,2122.7581544519235
2021-12-07,40.75273796334055,871.5940173387393,481.08705305453316,376.74846271138745,226.82046707286693,186.1885970350956,2183.191335175963
2021-12-08,40.81606564208908,869.7165551064348,478.79252021007596,379.7702976913511,225.44016698067395,189.47427815924434,2184.009883789869
2021-12-09,40.91518722621719,848.541632967408,467.7787625566812,381.22584124190956,222.59993409866144,185.10518899056214,2146.1665470814396
2021-12-10,41.256606015991814,850.1814417525851,472.06189053300136,384.5640987328642,223.87405726068576,183.46628809410424,2155.4043823892325
2021-12-13,40.05613349710684,858.0002401630675,469.0025134070584,386.1936746644676,220.92764744850456,185.17216330604236,2159.352372486247
2021-12-14,40.57376843644257,840.2475276626711,471.1440773952185,387.791608344972,219.01646270546811,182.22135375929489,2140.994798304067
2021-12-15,40.42783943758729,862.4918903137703,469.0025134070584,401.5876298241779,217.03891738107623,186.7716675463354,2177.3204579100056
2021-12-16,40.601302209811486,857.6437599923769,480.78111534193886,401.8249467074211,215.47280766108804,181.68949890106938,2178.013430813706
2021-12-17,39.519224916412874,862.5631863479084,468.54360683816697,401.52434532197964,213.66779984822028,185.2430772871391,2171.061240559827
2021-12-20,37.94704645704746,851.179586230519,458.60063117885227,388.59848574799895,207.8678850377555,183.1274768510865,2127.3211115032595
2021-12-21,39.36228240821003,858.0002401630675,479.5573644915617,390.8292644504852,220.64893300681175,188.82029366690776,2177.218378187044
2021-12-22,39.422856709621655,878.2720792030115,488.88846472568775,398.8031117274574,219.06955117055247,192.77571794585901,2217.23178148219
2021-12-23,39.800069404775876,877.4165267933538,498.21956495981385,398.77146947635833,219.37480984478742,194.72979209163572,2228.312232570725
2021-12-27,40.01483283705346,892.0084484469594,501.5848797983511,401.49270307088057,221.90978405256493,197.0935914615269,2254.1042396673365
2021-12-28,40.10018753449712,883.9757619340625,500.9730043731625,406.22321961019543,220.3702185651189,195.96290742959565,2247.605299446632
2021-12-29,39.93498489428359,887.4455022621187,496.07800097165375,408.9602743302673,223.5024380050953,197.8224296005767,2253.7436300639956
2021-12-30,39.907451120914665,893.2917770614459,495.46612554646515,408.35907155938446,221.7903350061252,200.30047927334596,2259.1152395676813
2021-12-31,39.79731602743898,895.43065808559,492.40674842052215,406.47635761898823,220.70202147189607,203.66101404420795,2258.4741156686437
2022-01-03,40.68665690725515,860.5668973920406,508.31550947542564,401.9831579629166,218.0608703339499,192.02718147872682,2221.6402735503148
2022-01-04,41.45760256158494,826.4873930740105,521.7767688295747,411.7764346780868,220.33040221630566,184.24634188616835,2206.074943245731
2022-01-05,40.667383265896895,796.8995389066831,511.98676202655724,409.7196883566456,214.84901819634698,171.1390743801217,2145.2614651322515
2022-01-06,41.344714090772364,793.6199213363287,515.963952290283,402.66346636154714,213.2430921275455,167.91642790583674,2134.7515741123134
2022-01-07,42.42954476150786,781.1193500174419,509.99816689469435,399.0246074851511,207.85461292148446,163.48430408729078,2103.9105861675703
2022-01-10,43.104122209046444,794.0239321964449,503.26753721761975,394.68961908457493,199.21446522900717,168.40100677666442,2102.7006827133578
2022-01-11,43.47858152686377,850.680513991552,505.8680077746713,396.05023588183604,199.02865560121197,170.18567530093227,2165.2916700770675
2022-01-12,43.55567609229675,855.2196948316802,512.1397308828543,394.4206599502326,201.5503576927184,168.63738671365357,2175.5235061634357
2022-01-13,44.26329406787803,836.1836537167973,521.4708311169805,402.50525510605166,198.0863353459648,156.5544322678931,2159.0638016215653
2022-01-14,44.04027050358977,843.6935026460145,519.941142554009,406.6029266233846,196.21496695174164,153.57604506183023,2164.06885434057
2022-01-18,43.08484856768819,808.5683231606251,498.21956495981385,393.51885579390836,194.5957687666691,149.19907656191504,2087.1864378106197
2022-01-19,41.584257919081985,800.131625787612,489.65330900717345,388.13967310706204,192.1536993727892,149.52606880808332,2061.188634001802
2022-01-20,41.21805873327532,789.2470979091897,489.9592467197678,380.90941873091856,189.0082078165417,148.50175574779715,2038.8437856574903
2022-01-21,40.18829560927767,771.5656814429315,467.1668871314926,376.4320402003965,189.28692225823454,144.514814143914,1989.1546407862465
2022-01-24,40.67839677524447,784.4702636219344,463.80157229295537,385.4026183869902,193.33491772091588,150.33763992507932,2018.0254087231197
2022-01-25,41.73569367261105,755.3814816935741,450.3403129388063,378.29893301524316,192.6447676748194,144.8693840493977,1963.2705730444516
2022-01-26,39.74500185803803,738.8170364288133,448.5046866632405,379.7070131891529,190.66722235042752,143.22260382170685,1940.6635643113787
2022-01-27,38.86116773289565,742.0491233097422,443.4567144054345,362.0664582014069,191.52990990804813,139.29869686768745,1917.262070425215
2022-01-28,39.11998520256352,764.6024354421065,453.7056277773435,374.34365162785616,193.2154686744761,144.51087447829752,1969.4980432026432
2022-01-31,40.2461165333524,783.6860072464149,460.13031974182377,379.7861188169007,196.06897367275968,148.18264283286183,2008.100178844113
2022-02-01,41.27863303468695,797.3035497667993,470.9911085389213,375.4827726674236,196.26805541682597,158.0869621927059,2039.411081617363
2022-02-02,41.03908920637734,815.3414464037481,469.46141997594987,380.9568821075672,196.91838911410923,164.4967981507275,2068.214024958479
2022-02-03,40.67564339790757,801.0109435419824,534.0142773333466,381.0676299864141,192.41914169821092,161.24657401712713,2110.434209974989
2022-02-04,41.24008575197046,797.6837952822026,551.1467892386273,378.25146963859453,192.5253186283796,161.43173830110192,2122.2791968408765
2022-02-07,41.73844704994794,795.5924449474838,571.0327405572567,367.69877889704594,192.19351572160247,162.4599910270046,2130.7159182003415
2022-02-08,42.78473043796695,801.0109435419824,593.8251001455319,378.8843146605764,190.05670500195754,162.72394862330913,2169.2857424113245
2022-02-09,43.56668960164432,824.5624001522807,590.9186918758861,385.1178381270983,193.67999274396414,166.95120982979785,2204.7968223306716
2022-02-10,43.20324379317456,807.0711064437243,578.3752456595199,379.7228343147025,191.7688080009277,166.59663992431416,2166.737878136363
2022-02-11,42.95268645551737,786.5378486119404,563.5372665986964,375.86247968061275,185.6238181674147,164.90652337484195,2119.4206228890234
2022-02-14,42.715896004544646,778.1724472730655,561.089764897942,372.4609376874599,187.49518656163787,162.96032856029822,2104.8945609849484
2022-02-15,43.7484125058792,742.9759717535379,571.4916471261481,383.4882621954949,192.77748883753026,162.60969832043102,2097.0914807390213
2022-02-16,43.74015237386853,725.508443389694,571.338678269851,398.67654272306106,193.9852514181991,162.32604239604407,2095.5751105707177
2022-02-17,42.50113257226707,693.0687478568412,547.4755366874957,396.79382878266483,189.08784051416822,156.87354518282842,2025.8006315962652
2022-02-18,42.39099747879138,697.7742861099583,544.8750661304442,386.1936746644676,189.28692225823454,157.98453088667728,2018.5054775285732
2022-02-22,42.10739961309149,688.1968521907351,537.5325610281811,386.55756055210725,182.99593914573956,157.62996098119362,1995.020273511048
2022-02-23,41.154731054526806,673.9138800183947,526.8247410873806,382.5231735369725,181.19093133287183,154.5767201284175,1960.184177158564
2022-02-24,40.68665690725515,689.2662927028072,536.3088101778039,385.33933388479204,181.64218328608877,162.6687933046783,1995.9120702634252
2022-02-25,42.28912251732637,703.8344490117001,543.4983464237699,400.73328904450227,183.79226612200475,166.52572594321742,2040.673199062521
2022-02-28,42.20101444254583,691.9517766553438,520.5530179791975,396.018593630737,180.8193120772814,165.23351562101027,1996.777230406116
2022-03-01,38.734512375398616,675.9814650084007,460.2832885981209,399.3568511216916,175.08575784817205,165.53686987347962,1914.9787448252634
2022-03-02,38.877687996917004,682.0416279101426,483.53455475528756,413.1370514753479,179.66463796169688,166.91575283924948,1964.1713129386414
2022-03-03,38.139782870629915,675.2922700117321,479.4043956352645,417.85174688911326,177.3951060793411,165.39504191128614,1953.4783433973669
2022-03-04,36.92829684239737,660.6765830134137,458.90656889144657,419.9084932105545,174.10362124411168,164.5164964788099,1915.0400596807337
2022-03-07,34.3621491644139,633.275140559656,442.8448389802459,411.0644840283571,165.15821487739942,158.10666052078832,1844.8114881308609
2022-03-08,34.23274042957997,608.1551711983187,455.5412540529093,414.08631900832086,161.7340088794591,154.32064186334594,1828.0701354319335
