date,CRL,DXC,HCA,IDXX,INTU,portfolio
2021-09-07,723.4018079713056,283.12378687463934,339.15562650635195,557.8171881957715,689.5794013950252,2593.0778109430935
2021-09-08,717.4911624801671,278.4811233322259,342.24794369340225,562.7515958194318,698.336200146442,2599.308025471669
2021-09-09,713.464837213724,279.26801545805864,347.40630686132016,553.6438086135713,698.5335364563331,2592.316504603007
2021-09-10,710.2437770005695,270.45482364873135,345.2997501749453,557.7680896124515,698.07719623971,2581.843636676408
2021-09-13,694.492792558244,283.12378687463934,346.6366034566832,536.0337833961302,685.8300115070946,2546.116977792791
2021-09-14,702.5776536932617,278.4024341196426,342.5720293374599,541.2218670336105,699.1748794634791,2563.948863647454
2021-09-15,708.295035571611,281.23524577264067,345.61033225050056,541.4346275613306,703.8986173814969,2580.47385853758
2021-09-16,704.1076572945101,283.20247608722264,352.6051807347453,542.9075850609306,704.8482983728478,2587.6711975502562
2021-09-17,709.357985441952,282.9664084494728,348.70264943755086,541.4837261446505,691.2690935484676,2573.7798630220937
2021-09-20,697.4400626532803,275.25486561631135,343.70632909166176,539.9043883811904,682.1052886579002,2538.4109344003436
2021-09-21,708.5527203886634,271.477783412314,344.8001181403564,545.7062043101707,683.1536378041967,2553.6904640557013
2021-09-22,718.844007769692,273.6810813646458,348.0409745809331,549.470429031371,692.4407778884458,2582.4772706350877
2021-09-23,732.8556196969141,276.828649867977,344.38150751678194,558.5618500427915,710.3737150497982,2623.001342174263
2021-09-24,738.105947844356,274.861419553395,345.44828942847175,556.1560194601113,711.0520586150487,2625.6237349013827
2021-09-27,696.5059551914655,279.4253938832252,344.4085146537867,531.91768549447,697.6208560230868,2549.878405246034
2021-09-28,672.7345308183852,271.63516183748055,339.34467646538565,512.957449235729,670.561114529272,2467.2329328862525
2021-09-29,681.3991827917708,269.8253099480651,339.89832277398415,515.166885485129,672.9168167285968,2479.2065177275463
2021-09-30,664.6174590812359,264.4744434924021,327.1104434022086,508.9068161118287,663.7900123961342,2428.8991744838095
2021-10-01,671.0917901096764,273.2876353017294,333.94324906442444,510.6089003335888,669.2784285149799,2458.2100033243987
2021-10-04,641.731826266773,273.13025687656284,329.35203577360744,502.5976481552084,646.3627495288778,2393.1745166010296
2021-10-05,646.4023635758471,276.19913616731077,327.6370825738023,503.09681708562835,656.2048979846955,2409.5402973872838
2021-10-06,656.8063880643361,270.21875601098156,322.81630861844445,505.0362111267684,657.7589214250878,2412.6365852456183
2021-10-07,670.8985264968871,272.65812160106316,326.51628638810286,509.81513990324873,662.4456587850011,2442.3337331743032
2021-10-08,658.9644984071497,270.2974452235648,324.0181262151583,504.91346466846846,654.2932024826257,2412.486736996967
2021-10-11,656.7097562579415,265.41871404340145,320.10209134946143,501.4356483499683,647.2630964427558,2390.9293064435287
2021-10-12,657.1445993867173,261.79901026457065,322.1951444673339,504.0051408770484,649.2857936191396,2394.42968861481
2021-10-13,648.7698428325157,262.82197002815326,322.11412305631944,509.90515397266876,659.0046068812754,2402.6156967709326
2021-10-14,653.6175384533132,272.2646755381468,326.8268684636581,515.3059981378691,669.8951044833894,2437.9101850763764
2021-10-15,649.9133192081855,274.7827303408117,332.71442433070575,519.7494199283293,680.2182601945668,2457.3781540025993
2021-10-18,666.7755694240493,272.894189238813,332.32282084413606,522.3189124554094,695.4994906917576,2489.8109826541654
2021-10-19,664.3758795652492,271.3204049871474,335.1450666611383,524.5283487048096,705.6499771317804,2501.0196770501248
2021-10-20,678.7257028148526,274.1532166401455,338.08884459466213,525.5185034684297,702.8502682352006,2519.3365357532903
2021-10-21,671.9292657650965,275.1761764037281,350.4040990688536,528.0061650233098,712.4827468617591,2537.998453122747
2021-10-22,677.4050681274592,272.02860790039693,341.1136439392004,533.4151922857301,727.8133114364227,2551.775823689209
2021-10-25,682.5748697695723,267.9367688460664,325.8816186684899,533.9634597994701,742.3051966940492,2552.661913777648
2021-10-26,692.2541557101015,257.94323884798996,325.32797235989136,533.5052063551501,749.7546423924376,2558.785215665571
2021-10-27,692.64068293568,254.16615664399248,330.6888890553453,524.1273769410295,755.3293931468608,2556.9524987229083
2021-10-28,706.6684001639679,256.76290065924076,337.8322767931165,534.3726146604702,758.1414355628087,2593.777627839604
2021-10-29,722.6126482190828,256.2907653837411,337.54870185456605,545.1088382131107,771.1656320156202,2632.726585686121
2021-11-01,709.068090022768,262.58590239040336,338.26439098519336,545.3870635185908,750.0013127798015,2605.306759696757
2021-11-02,695.6684795360453,259.5170230996555,334.8209810170806,513.366604096729,761.8044908151619,2565.1775785646723
2021-11-03,624.5796806317253,255.58256247049152,336.92753770345547,511.9836606665489,767.3299074921123,2496.4033489643334
2021-11-04,610.7774376183582,266.2056061692343,333.4301134613331,523.6854896911495,770.7832929152063,2504.8819398552814
2021-11-05,604.3192118909834,270.1400667983982,334.5914203525398,521.5906168028293,757.6234277493446,2488.2647435940953
2021-11-08,602.1127856449726,262.6645916029867,333.72719196838597,518.9802087896493,757.9440992529176,2475.428877258912
2021-11-09,617.5577693670484,266.04822774406773,331.71516026152796,514.929575665749,754.8977199689741,2485.1484530073676
2021-11-10,624.2414693093441,264.23837585465225,330.5538533703213,509.3405202644887,744.0565564443325,2472.4307752431387
2021-11-11,628.2033733715241,267.3859443579834,328.8253966020137,503.30139451612837,747.6209435417402,2475.33705238939
2021-11-12,621.5196734292285,262.3498347526536,330.5538533703213,514.0458011659889,772.3989839524395,2500.868146670632
2021-11-15,619.3132471832176,260.06784758773847,326.89438630617013,506.5009855291486,771.3506348061431,2484.127101412418
2021-11-16,635.6923383671083,254.00877821882597,325.7600865519683,518.1700821648692,795.524332767801,2529.1556180705725
2021-11-17,633.0993848955189,252.90712924266003,328.6498502114825,513.890322318809,782.339800563203,2510.8864872316735
2021-11-18,624.0965215997521,252.8284400300768,327.8261325328359,518.8083637480293,774.8040202292372,2498.363478139931
2021-11-19,611.8081768865676,246.84805987374753,322.1816408988315,529.6673337589699,852.9121983880018,2563.4174098061185
2021-11-22,603.7072104504841,244.88082955916556,324.0316297836607,519.3648143589893,815.0729609663865,2507.0574451186867
2021-11-23,595.8639288314529,247.3201951492472,325.6925687094563,507.33566144558864,826.1607948783918,2502.3731490141367
2021-11-24,607.9912205339796,248.89397940091277,323.24842281052133,509.3568864589288,842.6383767542973,2532.12888595864
2021-11-26,604.3997383963123,240.0020983790022,311.31126825439713,497.139522309468,821.5850591927922,2474.437686531972
2021-11-29,604.4480542995096,244.09393743333274,309.86638642464004,516.5989274986291,855.7612413620544,2530.768547018166
2021-11-30,589.2446500934203,235.98894853725494,304.03284483160195,497.58959265656813,803.5781209152308,2430.434157034076
2021-12-01,581.6429479903757,232.7626908213405,304.0598519686067,490.5357628529277,817.8603363435981,2426.861589976849
2021-12-02,589.3895978030122,240.31685522933532,312.7426465156518,490.17570657524766,827.9984892642525,2460.6232953874996
2021-12-03,575.5712494885794,237.56273278892056,310.0149256781665,479.971384341907,798.2377070288034,2401.3579993263766
2021-12-06,565.9080688491159,242.0480179061675,315.0517567295627,484.61120046564736,795.0063249543368,2402.6253689048303
2021-12-07,590.6619165872083,247.47757357441375,321.56047674772094,500.3391133224882,829.4538445496992,2489.4929247815303
2021-12-08,589.3895978030122,246.29723538566458,324.1396583316799,506.16547854312853,829.1578400848625,2495.1498101483476
2021-12-09,575.039774553409,240.63161207966843,325.381986633901,497.1886208927881,819.8583664812453,2458.100360641012
2021-12-10,576.1510403269473,242.83491003200027,328.231239587908,497.45048000382803,835.1765975365406,2479.844267487224
2021-12-13,581.4496843775863,241.26112578033468,329.6221071436555,495.35560711550795,823.8297597178033,2471.518284134888
2021-12-14,569.4190244814542,242.3627747565006,330.98596756239823,487.9990027147275,787.7912161239441,2418.5579856390245
2021-12-15,584.4935862790174,241.26112578033468,342.76107929649356,500.44549358634816,797.6580316184983,2466.6193165606924
2021-12-16,581.2081048615997,247.3201951492472,342.9636328240296,497.172254698348,780.9831134327017,2449.647300965926
2021-12-17,584.5419021822147,241.02505814258484,342.70706502248396,504.79890130738846,764.1231924563821,2437.196119111054
2021-12-20,576.8274629717097,235.9102593246717,331.67464955602077,494.3490861574479,744.858235203265,2383.619693213115
2021-12-21,581.4496843775863,246.690681448581,333.5786527148596,510.6743651113488,765.1098740058376,2437.5032576582134
2021-12-22,595.1875061866904,251.49072341616102,340.38445124007063,523.7427713716895,778.1587374973855,2488.964189711997
2021-12-23,594.6077153483226,256.2907653837411,340.35744410306586,527.8261368844697,783.1414793221354,2502.2235410417343
2021-12-27,604.4963702027069,258.0219280605732,342.68005788547913,535.8619383545102,804.1577963255359,2545.218090828805
2021-12-28,599.0527784424758,257.70717121024006,346.7176248676976,532.9487557441901,800.4824075538144,2536.9087378184176
2021-12-29,601.4041523980786,255.18911640757514,349.0537422186133,536.5575016182103,798.3240416643806,2540.528554306858
2021-12-30,605.3660564602586,254.87435955724203,348.54060661552205,541.1645853530706,792.5642881194347,2542.509896105528
2021-12-31,606.8155335561781,253.30057530557642,346.9336819637361,538.8242195481504,792.39161884828,2538.265629221921
2022-01-03,583.1890568926898,261.48425341423746,343.09866850905365,516.3616176792491,777.9244006293899,2482.0579971246198
2022-01-04,560.094055164372,268.4089041215661,351.457377412041,495.4210718932679,761.7181561795846,2437.0995647708314
2022-01-05,540.0429553374852,263.3727945162362,349.7019135067287,477.4509903981469,731.3900320531986,2361.9586858117955
2022-01-06,537.8204237904085,265.41871404340145,343.6793219546569,471.6409913719466,722.3865629144179,2340.9460140748315
2022-01-07,529.3490354298121,262.3498347526536,340.57350119910427,450.3158400166254,700.001225261148,2282.589436659343
2022-01-10,538.0942139085267,258.88750939898927,336.87352342944587,457.14872619532576,703.2449408549828,2294.2489137872703
2022-01-11,576.4892516493284,260.225226012905,338.03483032065253,454.21099429334555,713.7654328760512,2342.7257351522826
2022-01-12,579.565364152891,263.4514837288195,336.64396276490504,453.8591211128856,711.964739048295,2345.484670807796
2022-01-13,566.6650179992072,268.25152569639954,343.54428626963295,437.1410534924247,681.9449529061138,2297.5468363637783
2022-01-14,571.7542931359912,267.4646335705668,347.0417105117553,433.1722513407245,679.3179132806888,2298.7508018397266
2022-01-18,547.9506581607795,256.2907653837411,335.87425936026807,424.0235486487639,663.3213386601428,2227.460570213695
2022-01-19,542.2332762824302,251.8841694790774,331.2830460694511,424.80912598188394,672.608478744392,2222.8180965572346
2022-01-20,534.8570483943064,252.04154790424397,325.1119152638529,418.27901440032355,671.7081318305138,2201.9976577932407
2022-01-21,522.8747044013717,240.31685522933532,321.2904053776729,410.75874805514314,651.888166205828,2147.128879269351
2022-01-24,531.619882880086,238.5856925525032,328.94692871853533,418.6881692613236,659.4486135785302,2177.2892869909783
2022-01-25,511.90699437558055,231.66104184517462,322.88382646095647,391.30752596320207,636.397265879378,2094.1566545242918
2022-01-26,500.68159953273704,230.71677129417526,324.0856440576703,381.7578515074615,625.901440897046,2063.14330728909
2022-01-27,502.8719204776821,228.120027278927,309.02916517749105,385.4893438397817,637.9142887616657,2063.4247455355476
2022-01-28,518.1558511891003,233.39220452200675,319.50793433535574,400.1943695441226,659.621282849685,2130.87164244027
2022-01-31,531.0884079449156,236.69715145050446,324.15316190018234,415.1285219706234,684.7939958801664,2191.861239146392
2022-02-01,540.3167454556033,242.2840855439173,320.48019126752877,420.21022534424367,691.7007667263543,2214.992014337647
2022-02-02,552.5406689645247,241.49719341808455,325.15242596936014,437.1656027840847,693.5137940734786,2249.8696852095327
2022-02-03,542.8291724218639,274.7040411282284,325.246950948877,441.0280246719249,660.5709638410358,2244.3791530119297
2022-02-04,540.5744302726556,283.5172329375557,322.8433157554493,430.79097004970436,670.9681206684223,2248.6940696837873
2022-02-07,539.1571637788676,293.74683057338206,313.83643556434646,423.6880416627439,672.5221441088146,2242.9506156881544
2022-02-08,542.8291724218639,305.4715232482907,323.38345849554537,426.8385340924441,683.5606439433471,2282.0833322014914
2022-02-09,558.7895257780443,303.9764282092084,328.7038644854921,435.1852932568445,714.6041121930882,2341.259223922678
2022-02-10,546.9360241936358,297.5239127773795,324.0991476261727,430.59457571642434,687.6923729316917,2286.846033245304
2022-02-11,533.0210440728083,289.8910591568014,320.8042769115864,421.47042231612375,660.842301267136,2226.029103724456
2022-02-14,527.3519780976563,288.6320317554689,317.9010096835697,413.68011376268333,652.5048421742376,2200.069975473616
2022-02-15,503.5000272192472,293.9828982111319,327.3129969297446,418.0498876781636,650.9384852144773,2193.7842952527644
2022-02-16,491.66263093590436,293.90420899854865,340.2764226920514,415.70952187324343,651.3948254311003,2192.947609930848
2022-02-17,469.67889498112487,281.62869183555705,338.66949804026547,403.7131013487228,611.9645640109882,2105.6547502166586
2022-02-18,472.86774459214786,280.29097522164125,329.6221071436555,400.5216934329226,593.4889519974354,2076.7914723878025
2022-02-22,466.37730826264146,276.51389301764385,329.9326892192108,399.85886255810254,596.0173234679149,2068.7000765255134
2022-02-23,456.6980223221122,271.0056481368143,326.489279251098,388.4352588389819,575.9753544946017,2018.6035630436081
2022-02-24,467.1020468106012,275.88437931697763,328.89291444452573,417.1497469839635,613.1362483509664,2102.1653359070347
2022-02-25,476.9745963639199,279.5827723083918,342.0318865973638,427.52591425892416,600.8643965796147,2126.9795661082144
2022-02-28,468.9219458310336,267.77939042089986,338.00782318364776,435.6271805067246,585.0651582689597,2095.401498211266
2022-03-01,458.0991835148344,236.77584066308776,340.8570761376547,437.91026463110467,577.9240505547762,2051.5664155014574
2022-03-02,462.20603528660644,248.73660097574623,352.6186843032477,441.86270058836493,599.4090412941679,2104.833062448133
2022-03-03,457.632129783927,246.6119922359977,356.6427477169638,440.67615149146485,583.0054605344716,2084.568481762825
2022-03-04,447.7273696284769,236.06763774983824,358.39821162227616,438.37670117264474,573.4469830241221,2054.0169031973583
2022-03-07,429.1579574996412,227.8052704285939,350.8497168294329,423.2952529961839,539.455803645383,1970.564001399235
2022-03-08,411.4260210262256,234.57254271075593,354.09057327000966,414.02380384592334,534.9417355566244,1949.0546764095388
