rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
23,68.0,TH,Target Hospitality Corp.,10.0,1.3,95,2.44,3.95,5.5,39.24,$0.82,$4.70,3.87,3.7,2.86,99.0,True
25,67.83333333333333,KE,"Kimball Electronics, Inc.",10.0,1.0,87,1.7,26.31,33.0,25.43,$11.14,$29.99,25.15,23.11,22.14,106.5,True
26,67.5,KFY,Korn Ferry,14.0,1.4,92,1.96,74.85,97.75,30.59,$28.44,$76.50,72.76,69.65,62.1,96.5,True
27,67.33333333333333,CLH,"Clean Harbors, Inc.",41.0,1.9,77,1.41,107.41,114.5,6.6,$52.22,$105.63,101.52,99.4,89.77,84.0,True
28,67.33333333333333,LPLA,LPL Financial Holdings Inc.,29.0,1.7,84,1.59,160.18,188.88,17.92,$75.14,$161.49,147.84,144.21,135.61,89.0,True
29,67.16666666666667,ASO,"Academy Sports and Outdoors, Inc.",20.0,1.8,95,2.48,40.19,47.88,19.13,$12.05,$47.65,44.13,39.92,31.92,86.5,True
32,66.33333333333333,SKY,Skyline Champion Corporation,42.0,2.5,88,1.74,60.81,70.17,15.39,$23.74,$66.82,63.12,60.48,47.43,69.0,True
33,66.33333333333333,SHYF,"The Shyft Group, Inc.",21.0,1.7,89,1.76,39.65,49.5,24.84,$18.35,$45.08,42.61,40.05,35.34,89.0,True
34,66.0,CBNK,"Capital Bancorp, Inc.",18.0,1.7,91,1.86,24.46,26.25,7.32,$9.19,$24.98,23.62,22.02,18.66,89.0,True
35,65.83333333333333,RMNI,"Rimini Street, Inc.",27.0,2.2,94,2.24,9.81,11.9,21.3,$3.04,$10.72,9.73,8.94,7.64,76.5,True
36,65.66666666666667,SONO,"Sonos, Inc.",25.0,2.1,93,2.13,32.26,46.29,43.49,$13.75,$44.72,38.68,35.89,33.71,79.0,True
37,65.66666666666667,CUBI,"Customers Bancorp, Inc.",22.0,2.1,96,2.61,43.5,49.13,12.94,$10.91,$43.86,39.58,38.82,30.87,79.0,True
38,65.5,ATLC,Atlanticus Holdings Corporation,17.0,2.0,98,3.74,54.49,63.0,15.62,$11.20,$65.61,52.33,46.86,33.21,81.5,True
39,65.5,GTYH,GTY Technology Holdings Inc.,22.0,2.0,93,2.15,7.4,9.5,28.38,$2.38,$8.28,7.19,7.12,6.3,81.5,True
40,65.5,PGNY,"Progyny, Inc.",15.0,1.4,85,1.63,57.21,65.5,14.49,$23.56,$66.61,59.14,54.5,51.85,96.5,True
42,65.0,GPI,"Group 1 Automotive, Inc.",23.0,1.9,88,1.72,188.31,251.4,33.5,$84.84,$202.51,172.81,169.36,157.11,84.0,True
43,64.83333333333333,OAS,Oasis Petroleum Inc.,13.0,2.0,100,194.55,99.7,123.71,24.08,$0.07,$107.65,92.76,89.82,69.94,81.5,True
44,64.83333333333333,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,91,1.92,258.02,310.0,20.15,$93.91,$253.93,241.91,234.83,191.78,81.5,True
45,64.83333333333333,TGH,Textainer Group Holdings Limited,22.0,2.0,91,1.93,35.66,41.5,16.38,$13.70,$37.88,33.22,32.81,27.77,81.5,True
46,64.83333333333333,SCU,"Sculptor Capital Management, Inc.",21.0,2.0,92,1.95,28.45,40.0,40.6,$10.28,$28.90,27.39,24.94,20.6,81.5,True
47,64.83333333333333,CDXS,"Codexis, Inc.",15.0,1.6,88,1.74,26.14,29.5,12.85,$11.56,$29.56,25.16,23.06,22.11,91.5,True
48,64.66666666666667,PXD,Pioneer Natural Resources Company,30.0,1.9,80,1.48,174.68,207.44,18.75,$76.58,$175.37,152.66,148.13,145.3,84.0,True
49,64.5,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,87,1.68,47.81,57.17,19.58,$21.63,$52.80,49.25,44.6,39.81,86.5,True
50,64.5,SXC,"SunCoke Energy, Inc.",28.0,2.0,84,1.58,6.48,9.5,46.6,$3.27,$8.15,7.04,6.96,6.34,81.5,True
51,64.5,NET,"Cloudflare, Inc.",18.0,2.0,94,2.27,114.98,125.13,8.83,$39.52,$137.07,128.67,122.79,92.24,81.5,True
52,64.33333333333333,CZR,"Caesars Entertainment, Inc.",28.0,1.9,81,1.51,119.49,126.91,6.21,$43.07,$117.19,106.29,96.9,92.49,84.0,True
53,64.33333333333333,DEN,Denbury Inc.,12.0,1.9,97,3.06,73.93,87.82,18.79,$15.96,$81.37,71.58,68.3,53.32,84.0,True
54,64.33333333333333,THC,Tenet Healthcare Corporation,19.0,2.1,95,2.42,68.82,84.53,22.83,$22.52,$76.16,71.97,70.27,56.49,79.0,True
56,64.0,TPX,"Tempur Sealy International, Inc.",31.0,2.1,82,1.54,46.53,53.33,14.61,$21.19,$46.12,44.04,41.66,35.34,79.0,True
57,64.0,WIRE,Encore Wire Corporation,13.0,1.5,85,1.62,95.05,112.5,18.36,$45.65,$102.23,87.48,83.54,73.11,94.0,True
60,63.833333333333336,ISBC,"Investors Bancorp, Inc.",24.0,2.0,86,1.64,15.44,16.45,6.54,$7.03,$15.71,14.13,13.91,13.41,81.5,True
61,63.833333333333336,MCB,Metropolitan Bank Holding Corp.,15.0,2.0,95,2.35,86.47,107.5,24.32,$25.74,$87.73,78.53,74.96,58.0,81.5,True
63,63.833333333333336,OII,"Oceaneering International, Inc.",18.0,2.2,97,2.82,14.09,16.83,19.45,$3.31,$18.20,12.72,12.6,12.36,76.5,True
65,63.666666666666664,MMSI,"Merit Medical Systems, Inc.",39.0,1.9,68,1.27,72.52,76.22,5.1,$41.57,$73.85,72.04,68.74,61.68,84.0,True
67,63.666666666666664,CNTY,"Century Casinos, Inc.",12.0,1.7,90,1.85,14.18,20.67,45.77,$4.39,$15.84,13.21,12.65,10.99,89.0,True
69,63.5,CMTL,Comtech Telecommunications Corp.,26.0,1.8,78,1.43,26.16,30.0,14.68,$13.36,$30.40,25.42,25.21,24.44,86.5,True
70,63.333333333333336,BOOT,"Boot Barn Holdings, Inc.",16.0,2.1,95,2.35,90.64,100.0,10.33,$26.08,$93.25,86.84,84.52,66.47,79.0,True
72,63.333333333333336,ATEN,"A10 Networks, Inc.",16.0,1.7,85,1.61,13.66,16.33,19.55,$6.13,$15.02,14.06,13.29,10.68,89.0,True
73,63.333333333333336,MNKD,MannKind Corporation,10.0,1.7,91,1.88,4.52,6.17,36.5,$1.78,$6.25,4.69,4.43,4.25,89.0,True
74,63.166666666666664,ENVA,"Enova International, Inc.",22.0,2.0,86,1.66,35.9,43.25,20.47,$15.13,$41.06,32.71,32.35,31.96,81.5,True
75,63.166666666666664,WCC,"WESCO International, Inc.",16.0,2.0,92,2.07,120.0,137.5,14.58,$39.45,$121.19,114.73,111.64,96.23,81.5,True
76,63.166666666666664,ALGN,"Align Technology, Inc.",17.0,1.8,86,1.64,662.06,745.36,12.58,$310.03,$737.45,716.87,691.67,601.41,86.5,True
77,63.166666666666664,OVV,Ovintiv Inc.,16.0,2.2,97,2.88,33.12,38.02,14.79,$6.81,$33.46,28.88,26.7,24.25,76.5,True
78,63.166666666666664,AMKR,"Amkor Technology, Inc.",17.0,2.0,91,1.91,25.1,28.5,13.55,$10.83,$28.79,26.42,24.77,21.16,81.5,True
79,63.166666666666664,GTN,"Gray Television, Inc.",24.0,1.4,69,1.28,23.12,29.14,26.04,$11.96,$24.43,21.99,21.93,20.41,96.5,True
81,63.166666666666664,FC,Franklin Covey Co.,20.0,2.0,88,1.74,40.99,45.0,9.78,$16.50,$43.64,38.87,37.04,29.66,81.5,True
82,63.0,EVR,Evercore Inc.,18.0,1.9,87,1.7,138.08,160.5,16.24,$62.17,$151.10,138.15,135.23,129.7,84.0,True
83,63.0,ON,ON Semiconductor Corporation,26.0,2.1,84,1.59,45.61,53.42,17.12,$20.81,$46.40,43.78,40.63,38.01,79.0,True
84,63.0,FOCS,Focus Financial Partners Inc.,33.0,1.7,67,1.24,52.65,64.0,21.56,$31.93,$56.56,51.93,50.96,48.88,89.0,True
85,62.833333333333336,TRNS,"Transcat, Inc.",16.0,1.8,86,1.66,65.36,70.5,7.86,$26.05,$68.40,65.17,64.52,51.5,86.5,True
86,62.833333333333336,NMRK,"Newmark Group, Inc.",11.0,2.0,96,2.53,14.74,17.17,16.49,$4.22,$14.64,13.58,13.08,10.96,81.5,True
87,62.833333333333336,PGC,Peapack-Gladstone Financial Corporation,20.0,2.0,87,1.69,33.88,38.25,12.9,$14.74,$34.67,32.77,32.45,29.95,81.5,True
88,62.833333333333336,AA,Alcoa Corporation,14.0,2.2,98,3.18,49.77,54.12,8.74,$10.98,$51.89,47.77,43.16,33.61,76.5,True
89,62.666666666666664,BEAM,Beam Therapeutics Inc.,11.0,2.1,98,3.16,86.38,119.17,37.96,$22.13,$138.52,105.59,101.87,87.24,79.0,True
90,62.666666666666664,SCSC,"ScanSource, Inc.",13.0,1.3,76,1.4,36.04,39.33,9.13,$19.04,$38.49,35.67,31.37,29.47,99.0,True
91,62.666666666666664,NVEE,"NV5 Global, Inc.",25.0,1.9,79,1.47,101.11,124.57,23.2,$51.61,$109.39,102.91,99.44,93.43,84.0,True
92,62.5,VRTS,"Virtus Investment Partners, Inc.",17.0,2.0,89,1.75,314.8,400.0,27.06,$135.00,$322.25,310.57,287.89,253.68,81.5,True
93,62.5,ATKR,Atkore Inc.,14.0,2.2,97,2.94,89.27,103.75,16.22,$20.42,$98.00,90.68,79.78,66.79,76.5,True
94,62.5,FNKO,"Funko, Inc.",15.0,2.2,96,2.58,19.02,24.65,29.6,$5.52,$27.20,18.8,18.7,18.0,76.5,True
95,62.5,NAVI,Navient Corporation,17.0,2.2,94,2.21,19.12,21.35,11.66,$7.89,$23.80,22.95,21.83,16.23,76.5,True
96,62.5,DKS,"DICK'S Sporting Goods, Inc.",21.0,2.2,90,1.81,121.72,152.33,25.15,$50.88,$147.39,133.35,115.71,85.74,76.5,True
97,62.333333333333336,PACW,PacWest Bancorp,10.0,1.9,93,2.11,46.7,49.95,6.96,$16.15,$46.75,42.62,41.52,38.29,84.0,True
99,62.166666666666664,CNOB,"ConnectOne Bancorp, Inc.",13.0,1.6,82,1.54,30.61,35.0,14.34,$13.74,$29.76,28.89,27.06,24.68,91.5,True
101,62.0,LKQ,LKQ Corporation,16.0,1.5,76,1.4,51.25,62.11,21.19,$27.28,$53.17,51.32,51.01,45.29,94.0,True
102,62.0,AMP,"Ameriprise Financial, Inc.",25.0,1.9,77,1.41,268.53,292.5,8.93,$147.00,$278.44,268.67,263.76,237.77,84.0,True
103,62.0,MXL,"MaxLinear, Inc.",17.0,2.1,90,1.81,50.12,55.0,9.74,$22.35,$54.92,51.22,46.54,38.23,79.0,True
105,62.0,SCVL,"Shoe Carnival, Inc.",11.0,1.7,86,1.64,33.05,47.75,44.48,$15.19,$42.83,37.08,35.23,28.54,89.0,True
106,62.0,INBX,"Inhibrx, Inc.",13.0,1.7,84,1.58,32.44,40.5,24.85,$14.27,$50.97,34.06,30.83,27.83,89.0,True
107,61.833333333333336,CSTM,Constellium SE,13.0,2.0,91,1.9,19.79,24.17,22.13,$7.50,$21.60,20.16,19.36,16.71,81.5,True
108,61.833333333333336,STAA,STAAR Surgical Company,11.0,2.0,93,2.09,127.79,147.0,15.03,$55.01,$161.71,143.43,140.13,115.63,81.5,True
109,61.666666666666664,TTGT,"TechTarget, Inc.",23.0,2.1,83,1.55,83.12,99.13,19.26,$42.50,$101.12,79.81,77.04,72.09,79.0,True
110,61.5,COP,ConocoPhillips,15.0,1.8,83,1.55,70.1,74.95,6.92,$27.53,$66.95,58.39,56.68,52.53,86.5,True
111,61.5,GCO,Genesco Inc.,15.0,2.2,93,2.13,59.9,69.0,15.19,$17.54,$67.26,59.84,59.22,50.51,76.5,True
112,61.5,QCRH,"QCR Holdings, Inc.",19.0,1.8,79,1.46,51.87,59.8,15.29,$26.64,$53.35,50.92,49.73,46.03,86.5,True
113,61.333333333333336,PRCH,"Porch Group, Inc.",12.0,1.7,83,1.57,17.02,27.17,59.64,$10.03,$24.41,18.75,18.62,16.65,89.0,True
115,61.333333333333336,AMG,"Affiliated Managers Group, Inc.",15.0,2.1,90,1.85,153.28,202.0,31.78,$65.72,$180.97,166.99,165.35,142.33,79.0,True
116,61.333333333333336,CBRE,"CBRE Group, Inc.",22.0,2.1,83,1.57,100.45,116.43,15.91,$43.17,$98.93,94.96,90.84,78.75,79.0,True
118,61.333333333333336,CLF,Cleveland-Cliffs Inc.,14.0,2.3,96,2.75,19.66,29.59,50.51,$6.16,$26.51,24.51,23.09,18.4,74.0,True
119,61.166666666666664,MS,Morgan Stanley,13.0,2.0,89,1.78,99.05,104.51,5.51,$46.42,$105.81,103.2,96.94,81.59,81.5,True
120,60.833333333333336,EPAM,"EPAM Systems, Inc.",21.0,2.0,80,1.48,575.44,653.4,13.55,$305.83,$644.14,622.1,573.44,441.48,81.5,True
122,60.833333333333336,UHAL,AMERCO,24.0,2.0,77,1.41,655.33,740.0,12.92,$345.19,$677.34,657.79,634.59,570.06,81.5,True
123,60.833333333333336,AVNT,Avient Corporation,16.0,1.6,75,1.39,47.01,61.45,30.72,$26.17,$54.21,49.81,48.54,46.18,91.5,True
124,60.833333333333336,TECH,Bio-Techne Corporation,12.0,1.8,84,1.59,493.82,540.67,9.49,$242.03,$543.85,518.32,493.57,415.46,86.5,True
125,60.666666666666664,FND,"Floor & Decor Holdings, Inc.",21.0,1.7,72,1.33,118.75,138.15,16.34,$69.39,$132.07,126.91,121.84,105.89,89.0,True
127,60.666666666666664,HEES,"H&E Equipment Services, Inc.",10.0,1.5,78,1.44,35.88,41.0,14.27,$19.16,$41.85,33.66,33.2,33.14,94.0,True
128,60.666666666666664,BXC,BlueLinx Holdings Inc.,14.0,2.3,94,2.26,49.94,76.67,53.52,$19.16,$70.38,58.15,49.71,42.77,74.0,True
129,60.666666666666664,TBI,"TrueBlue, Inc.",18.0,1.7,75,1.37,28.59,33.0,15.42,$14.99,$29.99,27.31,26.72,24.21,89.0,True
130,60.5,FISI,"Financial Institutions, Inc.",17.0,2.0,83,1.56,31.22,36.5,16.91,$15.02,$33.45,31.74,30.41,28.0,81.5,True
131,60.5,RJF,"Raymond James Financial, Inc.",15.0,1.8,80,1.49,94.68,159.0,67.93,$47.52,$95.43,91.08,89.83,81.84,86.5,True
132,60.333333333333336,CCS,"Century Communities, Inc.",19.0,1.7,73,1.34,62.4,100.0,60.26,$38.08,$83.20,69.51,66.43,60.52,89.0,True
133,60.166666666666664,RBB,RBB Bancorp,11.0,2.0,88,1.74,25.44,27.7,8.88,$11.00,$25.95,24.79,24.61,21.33,81.5,True
134,60.166666666666664,WSC,WillScot Mobile Mini Holdings Corp.,16.0,1.6,73,1.34,32.17,36.33,12.93,$16.06,$30.38,28.3,28.13,26.78,91.5,True
135,59.833333333333336,JBL,Jabil Inc.,17.0,1.8,76,1.4,59.4,74.0,24.58,$31.41,$63.78,61.75,59.97,52.41,86.5,True
136,59.833333333333336,KBR,"KBR, Inc.",24.0,2.0,74,1.35,40.4,46.22,14.41,$21.13,$42.71,38.96,38.72,36.06,81.5,True
137,59.833333333333336,MTSI,"MACOM Technology Solutions Holdings, Inc.",21.0,2.2,82,1.54,65.34,70.43,7.79,$31.81,$69.29,63.66,61.57,59.77,76.5,True
138,59.833333333333336,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,79,1.46,416.69,448.0,7.51,$219.09,$460.21,442.98,422.77,335.08,86.5,True
139,59.666666666666664,GMS,GMS Inc.,16.0,2.1,84,1.58,44.74,61.0,36.34,$22.07,$53.85,49.81,48.29,40.37,79.0,True
141,59.5,ACHC,"Acadia Healthcare Company, Inc.",13.0,2.2,89,1.76,65.49,75.5,15.28,$27.92,$68.65,64.63,63.28,59.14,76.5,True
142,59.5,HBNC,"Horizon Bancorp, Inc.",13.0,1.6,74,1.36,18.53,21.4,15.49,$9.66,$20.17,18.01,17.29,17.23,91.5,True
143,59.333333333333336,FRG,"Franchise Group, Inc.",25.0,1.9,69,1.28,36.58,48.0,31.22,$22.60,$41.50,35.35,34.71,34.66,84.0,True
145,59.166666666666664,ACM,AECOM,20.0,1.6,66,1.23,66.14,76.78,16.09,$39.92,$70.04,64.42,63.2,59.87,91.5,True
146,59.0,STKS,"The ONE Group Hospitality, Inc.",10.0,2.5,98,3.94,11.3,14.5,28.32,$1.93,$13.34,10.73,10.35,8.17,69.0,True
147,59.0,HEAR,Turtle Beach Corporation,13.0,1.5,70,1.29,28.69,39.83,38.83,$16.26,$38.70,29.55,29.09,28.6,94.0,True
148,58.833333333333336,PFC,Premier Financial Corp.,16.0,2.2,84,1.58,32.36,34.31,6.03,$14.90,$35.90,30.04,28.91,28.83,76.5,True
149,58.833333333333336,ACCO,ACCO Brands Corporation,18.0,1.6,67,1.24,8.95,13.4,49.72,$5.20,$9.77,9.17,8.68,8.55,91.5,True
150,58.666666666666664,BRKR,Bruker Corporation,13.0,2.3,89,1.75,78.18,83.58,6.91,$38.13,$92.05,85.71,81.88,67.07,74.0,True
151,58.666666666666664,FBNC,First Bancorp,21.0,2.3,81,1.51,43.83,50.1,14.31,$20.31,$48.83,41.81,40.63,39.8,74.0,True
152,58.666666666666664,CONN,"Conn's, Inc.",17.0,2.5,90,1.8,23.15,33.0,42.55,$9.20,$31.48,23.99,23.43,19.92,69.0,True
156,58.5,BCO,The Brink's Company,14.0,2.0,80,1.48,64.26,96.67,50.44,$39.12,$84.72,77.95,77.24,75.33,81.5,True
157,58.5,PVBC,"Provident Bancorp, Inc.",10.0,2.0,84,1.6,16.37,18.0,9.96,$7.65,$18.90,16.42,16.23,14.33,81.5,True
159,58.333333333333336,KZR,"Kezar Life Sciences, Inc.",11.0,1.7,75,1.38,8.63,14.75,70.92,$4.34,$8.55,6.47,5.82,5.78,89.0,True
160,58.166666666666664,FBMS,"The First Bancshares, Inc.",15.0,2.0,78,1.45,39.36,43.2,9.76,$19.88,$41.41,39.44,38.94,36.19,81.5,True
161,58.0,MITK,"Mitek Systems, Inc.",12.0,1.7,73,1.34,19.26,25.0,29.8,$11.27,$23.29,21.71,20.35,17.04,89.0,True
162,58.0,ETSY,"Etsy, Inc.",15.0,1.9,75,1.38,204.37,221.37,8.32,$113.49,$251.86,218.74,204.82,197.54,84.0,True
163,57.833333333333336,PAG,"Penske Automotive Group, Inc.",20.0,2.2,77,1.41,102.09,115.0,12.65,$46.97,$93.45,87.99,82.96,74.93,76.5,True
165,57.833333333333336,MET,"MetLife, Inc.",22.0,2.0,70,1.29,62.52,71.8,14.84,$35.90,$67.68,61.66,59.57,56.75,81.5,True
167,57.666666666666664,INTU,Intuit Inc.,18.0,1.9,71,1.32,543.97,596.52,9.66,$312.05,$582.96,565.42,546.66,445.76,84.0,True
168,57.666666666666664,KEYS,"Keysight Technologies, Inc.",20.0,2.1,74,1.36,165.42,179.67,8.61,$95.48,$182.14,171.59,163.46,145.2,79.0,True
169,57.666666666666664,PIPR,Piper Sandler Companies,16.0,2.3,83,1.55,142.19,158.0,11.12,$69.93,$146.50,141.99,132.11,114.77,74.0,True
170,57.5,XPO,"XPO Logistics, Inc.",17.0,1.8,69,1.28,80.85,129.65,60.36,$48.50,$90.78,85.22,85.09,78.17,86.5,True
172,57.5,SYNH,"Syneos Health, Inc.",14.0,1.8,72,1.33,87.36,100.4,14.93,$51.04,$97.47,94.48,90.73,82.29,86.5,True
173,57.333333333333336,NVT,nVent Electric plc,13.0,2.1,80,1.48,33.22,41.29,24.29,$17.41,$34.97,33.58,32.07,28.12,79.0,True
174,57.333333333333336,CSWI,"CSW Industrials, Inc.",10.0,1.5,68,1.26,130.75,152.5,16.63,$76.25,$143.78,127.98,125.87,125.01,94.0,True
175,57.166666666666664,UMPQ,Umpqua Holdings Corporation,15.0,2.2,80,1.49,20.6,21.81,5.87,$10.39,$20.78,19.43,19.22,17.66,76.5,True
177,57.0,IVZ,Invesco Ltd.,14.0,2.5,88,1.73,24.59,30.85,25.46,$11.02,$29.71,24.92,24.74,24.13,69.0,True
178,56.833333333333336,ARES,Ares Management Corporation,11.0,2.0,78,1.45,74.43,81.29,9.22,$39.80,$81.16,77.84,73.3,57.81,81.5,True
180,56.666666666666664,CDW,CDW Corporation,20.0,2.1,71,1.32,185.71,201.6,8.56,$113.11,$203.82,197.58,186.37,162.37,79.0,True
181,56.666666666666664,SXI,Standex International Corporation,11.0,1.7,70,1.29,101.77,131.67,29.38,$58.42,$108.17,97.46,95.33,93.11,89.0,True
182,56.5,RBCAA,"Republic Bancorp, Inc.",11.0,2.0,77,1.41,51.76,59.0,13.99,$27.22,$52.52,49.65,49.22,44.14,81.5,True
183,56.5,KRNY,Kearny Financial Corp.,15.0,2.0,73,1.34,12.75,13.83,8.47,$7.12,$13.77,12.46,12.39,11.88,81.5,True
185,56.5,POWI,"Power Integrations, Inc.",13.0,2.2,80,1.48,100.45,105.67,5.2,$52.93,$110.66,107.92,99.91,87.12,76.5,True
186,56.333333333333336,SCOR,"comScore, Inc.",19.0,2.5,81,1.5,3.91,4.75,21.48,$1.80,$5.25,3.93,3.84,3.69,69.0,True
187,56.166666666666664,MTG,MGIC Investment Corporation,12.0,1.8,70,1.3,15.46,17.39,12.48,$8.66,$15.68,15.1,14.6,13.65,86.5,True
188,56.166666666666664,NSP,"Insperity, Inc.",11.0,1.8,71,1.32,115.45,121.25,5.02,$64.44,$114.46,108.94,104.08,90.91,86.5,True
189,56.166666666666664,R,"Ryder System, Inc.",13.0,2.4,84,1.58,83.25,88.86,6.74,$41.05,$89.65,79.63,77.03,73.24,71.5,True
191,56.166666666666664,CATC,Cambridge Bancorp,16.0,2.0,71,1.31,87.4,97.33,11.36,$49.88,$89.50,85.28,84.36,80.28,81.5,True
194,56.0,DIOD,Diodes Incorporated,14.0,2.1,75,1.38,91.66,102.0,11.28,$51.39,$98.88,92.59,84.25,77.92,79.0,True
195,55.5,ACRE,Ares Commercial Real Estate Corporation,11.0,2.0,74,1.35,15.37,16.25,5.73,$8.86,$16.98,15.6,15.23,13.89,81.5,True
196,55.5,NDLS,Noodles & Company,15.0,2.0,70,1.29,11.97,14.3,19.47,$6.25,$13.55,12.3,12.26,10.61,81.5,True
198,55.5,NXPI,NXP Semiconductors N.V.,13.0,2.0,72,1.33,192.89,234.26,21.45,$121.91,$228.72,212.49,209.41,193.12,81.5,True
199,55.333333333333336,BLMN,"Bloomin' Brands, Inc.",12.0,1.9,70,1.29,26.65,34.79,30.54,$13.66,$32.81,25.67,25.65,25.6,84.0,True
200,55.166666666666664,ALTR,Altair Engineering Inc.,18.0,2.2,71,1.31,69.93,79.57,13.79,$41.31,$76.91,74.35,72.15,65.43,76.5,True
201,55.0,ETN,Eaton Corporation plc,19.0,2.1,67,1.25,150.65,177.68,17.94,$98.99,$171.32,167.7,158.95,137.94,79.0,True
202,55.0,PFBC,Preferred Bank,12.0,2.5,84,1.58,68.17,73.0,7.09,$31.43,$69.44,62.73,60.91,59.96,69.0,True
203,54.833333333333336,BRKL,"Brookline Bancorp, Inc.",13.0,2.2,75,1.38,15.41,17.75,15.18,$8.46,$17.14,14.61,14.47,14.44,76.5,True
204,54.666666666666664,NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",16.0,2.5,79,1.46,17.38,18.25,5.01,$8.90,$17.33,16.63,16.48,15.22,69.0,True
205,54.666666666666664,EQH,"Equitable Holdings, Inc.",15.0,2.1,70,1.3,30.22,43.78,44.87,$18.00,$35.46,31.25,30.41,29.63,79.0,True
206,54.5,NVDA,NVIDIA Corporation,11.0,2.0,71,1.32,207.42,226.4,9.15,$115.67,$230.43,211.25,202.99,158.08,81.5,True
207,54.5,USB,U.S. Bancorp,16.0,2.2,71,1.32,60.76,63.86,5.1,$34.72,$62.47,57.05,56.75,54.04,76.5,True
208,54.5,AVY,Avery Dennison Corporation,11.0,2.2,76,1.4,209.65,233.0,11.14,$120.53,$228.88,219.96,212.33,188.58,76.5,True
209,54.5,MCHP,Microchip Technology Incorporated,16.0,2.0,66,1.23,152.71,180.26,18.04,$100.51,$166.67,159.42,150.93,148.81,81.5,True
210,54.5,DSKE,"Daseke, Inc.",17.0,2.2,70,1.3,9.46,11.0,16.28,$4.80,$10.10,9.03,8.62,7.12,76.5,True
211,54.333333333333336,EMR,Emerson Electric Co.,22.0,2.3,67,1.24,95.16,109.6,15.17,$63.26,$105.99,103.54,99.8,89.97,74.0,True
215,53.833333333333336,LBC,Luther Burbank Corporation,13.0,2.0,67,1.25,13.43,15.25,13.55,$8.04,$13.53,12.79,12.76,11.49,81.5,True
216,53.833333333333336,KLAC,KLA Corporation,11.0,2.2,74,1.35,335.02,387.53,15.67,$186.80,$359.69,333.41,325.1,305.32,76.5,True
217,53.5,MANH,"Manhattan Associates, Inc.",13.0,2.2,71,1.31,155.69,182.0,16.9,$83.74,$167.75,160.34,153.82,129.62,76.5,True
