date,AN,ATLC,JYNT,MCB,OAS,ORMP,STKS,TH,portfolio
2021-11-03,587.1392086397886,862.5607504776324,527.1746750699236,651.891283891063,96.34776305656764,210.4411164963874,14.781302962662371,15.788336791390627,2966.1244373854156
2021-11-04,585.4600231272545,803.8979286567355,555.3750670769392,654.747542828022,94.12025046229336,222.27213620372018,14.01449134139115,15.942369345452974,2945.829809041809
2021-11-05,593.2322532138411,843.7965482116889,557.9073471755283,659.3308420524447,97.25759214436981,225.12500620406993,15.659100476486005,15.980877483968564,3008.289566962397
2021-11-08,587.0432551819296,795.009622320236,546.4545349114547,672.2172195819807,97.46151935370477,249.62612503060308,15.588473090316286,17.213137916467343,2980.6138873866926
2021-11-09,600.3807858243434,837.7722516947281,572.6406132036834,679.5239284904804,98.52037217140557,245.17900414770494,15.810444875421116,18.329873933419364,3068.157274341186
2021-11-10,597.0703915282048,773.1838923161649,541.9079410980787,671.5529733175715,97.35955574903728,229.73994296934157,15.053722880745568,17.29015419349852,2943.1585740526425
2021-11-11,599.4212512457525,814.366378341946,549.6774368551137,656.2088846097221,100.19884997131648,234.2709717934265,15.083991760532589,18.868987872637582,2988.096752450448
2021-11-12,617.364547865403,774.5665177462871,544.3251175558229,667.8996188633216,100.19100661711127,240.39625150005975,16.274567698822118,19.061528565215514,2980.0791564120436
2021-11-15,618.9957566490075,748.691670411144,547.4904676790593,677.0662173121669,103.14010779826314,236.28476238190868,14.952826614788828,18.48390648748171,2965.1057153338206
2021-11-16,628.0153816877622,741.976061179122,551.2313360065206,681.981639668794,102.21459200205058,232.25718120494432,14.88219922861911,17.906284409747908,2970.4646753875604
2021-11-17,564.9259831454087,743.3586866092442,534.2535489818888,673.2800136050352,100.32434363859953,228.64913973391376,14.428166031813781,16.40446700764002,2875.624348753544
2021-11-18,579.8467458424976,684.3995879104639,548.641504087509,672.3500688348624,101.7518341039443,232.00545738138402,14.317180139261367,15.711320514359455,2849.0236988142824
2021-11-19,565.4057504347041,668.1043596268815,539.2605573586446,660.3272114490583,98.08114433591487,222.35604414490695,14.609779310535913,15.210714713656825,2783.3555613743033
2021-11-22,604.3148775965662,662.2775810285096,509.85157712275696,657.3381032592174,99.52432150967003,159.00554854890515,14.155746113730583,15.364747267719173,2721.8325024470755
2021-11-23,612.279014598871,652.9942388548324,487.2912635171445,664.2462644090717,102.26165212728174,152.7963609010851,13.782429929690647,15.326239129203586,2700.977463467181
2021-11-24,609.2564806763095,639.9580562279663,480.5001487072917,664.9769352999217,103.65776917580575,158.75382472534488,13.782429929690647,16.01938562248415,2686.9050303648146
2021-11-26,610.2160152549005,619.5149516540173,460.3570115594235,644.3188764767996,93.4614087090573,169.5779491384366,13.89341582224306,15.40325540623476,2626.7428840211123
2021-11-29,611.5113869359982,617.8360493460119,463.75256896434985,644.3853011032405,97.2497487901646,153.63544031295268,13.116514574376165,14.90264960553213,2616.3896596326263
2021-11-30,594.1917877924319,586.9244950868524,459.95414881646616,630.5689788035319,94.04181692024144,161.2710629609476,13.227500466928579,14.209503112251566,2554.3892939596517
2021-12-01,588.5305337787455,586.5294592496747,426.34388568973736,614.1620960726277,89.75150217000191,148.43314795937374,12.410240712678988,13.631881034517763,2479.7927466673577
2021-12-02,608.3449228266481,603.2197233704348,438.026905235501,638.340660097118,92.88100049787316,147.00671295919886,12.844094656292969,13.670389173033348,2554.3344088161
2021-12-03,595.1033456420934,556.901771461343,412.07103422496215,615.0920408428004,91.7829309091464,129.46995325116657,12.480868098848704,13.670389173033348,2426.572333603394
2021-12-06,597.6461122753593,561.5434425481816,411.49551602073734,629.2404862747137,96.732087412622,130.72857236896795,12.793646523314598,13.05425895678396,2453.2341223806807
2021-12-07,589.5860218151955,583.5666904708415,420.53115182706676,626.7827750964001,97.57132631257745,141.46878884087286,13.277948599906948,13.28530778787748,2486.070010750739
2021-12-08,577.160049022443,576.258527483053,425.99857476720246,628.1112676252183,96.94385797616215,144.65729060596965,13.600816650968516,13.708897311548936,2476.439281442566
2021-12-09,574.089538370952,576.6535633202308,406.02809308060165,623.4615437743547,96.44972666123512,137.35729972272176,13.166962707354536,13.708897311548936,2440.9156249489993
2021-12-10,578.9351879928363,585.3443517381414,398.08594186229936,626.1185288319911,97.46936270790997,133.7492582516912,13.469651505224753,12.90022640272161,2446.072509292816
2021-12-13,548.2780582068561,577.2461170759974,387.38130326371794,618.8782445499322,93.98691344080511,131.65155972202226,12.823915403101621,12.938734541237197,2383.18484620367
2021-12-14,556.434102124879,582.2828240000138,366.8353033728923,621.9337773662139,92.44177266238246,122.75731795622599,12.299254820126572,12.78470198717485,2367.7690542899086
2021-12-15,557.489590161329,606.5775279864458,378.40321927781093,643.8539040917133,92.84962708105239,126.61708325081682,12.733108763740553,12.707685710143675,2431.2317463230524
2021-12-16,557.0577996009631,589.1959511506245,349.1668945031907,654.4154196958175,93.86141977352206,123.34467354453328,11.956207515873658,12.245588047956634,2391.243953832481
2021-12-17,546.6948261521811,606.9725638236235,351.41141549966744,617.4169027682323,94.03397356603625,129.2182294276063,12.03692452863905,12.66917757162809,2370.4540133376145
2021-12-20,530.4307150450649,598.3805343650074,355.90045749262094,610.3094677390551,93.1084577698237,126.86880707437709,11.855311249916918,12.245588047956634,2339.099338783823
2021-12-21,532.0139470997399,634.0325186703,376.619112844714,652.4891055290312,94.63791183983597,130.5607564865944,12.511136978635726,13.208291510846307,2446.072780959698
2021-12-22,536.0919690587513,650.5252648724713,373.5688663623225,666.1725785758581,95.03792290430071,129.0504135452328,12.67257100416651,12.977242679752786,2476.0968290028554
2021-12-23,537.9150847580742,669.1907081791204,372.30272631302796,666.9696740931489,95.3124403014824,130.22512472184738,12.924811669058359,12.746193848659264,2497.586763884419
2021-12-27,543.8641991453378,706.4228358331239,367.41082157711713,691.8124843820483,102.29302554410249,122.9251338385995,13.126604200971839,12.322604324987807,2560.1777088462886
2021-12-28,540.8896419517059,698.5221190895688,369.1373761897915,695.0672910776527,101.57143695722492,108.91250766041102,12.965170175441054,13.670389173033348,2540.7359322748293
2021-12-29,542.2329903617332,682.1281318466918,381.5110175806249,690.8161149854346,101.63418379086646,109.91940295465211,12.47077847225303,14.28651938928274,2534.9991393815385
2021-12-30,556.434102124879,715.7061780068012,371.89986357007064,698.8534947847844,99.72824871900501,115.12169530823107,12.692750257357858,13.708897311548936,2584.1452300826786
2021-12-31,560.6080775417495,704.3488976879406,378.057908355276,707.6215454749841,98.81841963120283,119.82054001468947,12.72301913714488,13.708897311548936,2595.7073051545362
2022-01-03,547.1745934414765,686.3747670963528,374.77745459119467,707.3558469692205,103.50874544590712,116.54813030840594,12.944990922249707,14.51756822037626,2563.202096995184
2022-01-04,549.7173600747425,652.9942388548324,344.4476452285473,710.8099275441477,106.21470264669804,108.24124413091697,13.17705233395021,14.13248683522039,2499.7346576490554
2022-01-05,533.6451558833445,641.9332354138551,315.7292868377294,706.0273544404024,101.77536416655988,99.26309442393394,12.632212497783813,13.708897311548936,2424.714600975158
2022-01-06,538.6827124209468,651.117818628238,324.0167489785666,732.9957527754107,105.64998114392428,101.02516118885583,12.95508054884538,14.093978696704806,2480.537234381492
2022-01-07,540.2659444756218,662.2775810285096,310.894933922241,733.7264236662606,104.30092422063142,103.87803118920559,12.712929510549206,13.708897311548936,2481.765665324568
2022-01-10,558.2572178242018,679.6591578643308,338.86511864756665,732.5972050167653,101.83026764599623,100.94125324766907,12.763377643527576,13.246799649361893,2538.1603975394196
2022-01-11,547.7982909175606,697.9295653338022,347.3252362496713,714.3304327455159,106.7009906074199,101.1090691300426,13.338486359480992,13.28530778787748,2541.8173791313716
2022-01-12,539.9301073731151,681.4368191316307,357.10904572149303,741.8302280920514,108.07357759332834,101.36079295360287,13.086245694589143,13.477848480455414,2556.3046650402666
2022-01-13,535.4682715826672,690.2263665088359,332.93728114405116,745.4835825463012,105.74410139438658,91.87919559949928,12.844094656292969,13.131275233815133,2527.7141686658497
2022-01-14,527.2642509357148,710.1756762863125,315.9594941194193,732.5972050167653,108.94418991010457,92.71827501136687,12.793646523314598,13.516356618971,2513.969094421969
2022-01-18,525.441135236392,678.4740503527976,303.4131972673185,718.5816088377339,106.27744948033958,86.84471912829385,12.541405858422747,12.90022640272161,2444.4737925640206
2022-01-19,512.5353951543441,634.0325186703,298.2910852497177,704.6324372851433,105.97155866633715,88.85850971677601,12.047014155234724,12.823210125690437,2369.1917290235433
2022-01-20,504.09149086274385,636.6002516119553,290.5215894926828,655.6110629717539,104.2224906785795,83.23667765726327,12.208448180765506,12.553653156081328,2299.0456646118255
2022-01-21,503.659700302378,617.3422545495397,294.03225053845415,680.5202978870941,98.83410633961321,74.76197559740079,11.946117889277984,12.361112463503394,2293.4578155672616
2022-01-24,539.6422469995377,633.8350007517112,303.87361183069834,710.6770782912658,101.90085783384293,74.34243589146699,12.248806687148203,12.16857177092546,2388.688610056597
2022-01-25,528.1758087853761,640.6493689430274,296.2192197145084,690.7496903589937,106.46568998126418,72.74818500891861,12.400151086083312,12.207079909441047,2359.6151937876125
2022-01-26,515.5579290769055,647.8587729715214,294.2624578201441,675.6713001569078,105.51664412243605,71.99301353823779,12.026834902043376,11.629457831707244,2334.516410419904
2022-01-27,501.93253806091434,625.1442123338004,282.86719737649287,658.1351987765083,106.16764252146692,68.72060383195425,11.794773490342873,11.090343892489026,2265.8525102839685
2022-01-28,518.0047422523123,633.2424469959444,290.6366931335278,661.0578823399082,105.2029099542284,71.15393412637023,12.168089674382811,11.590949693191655,2303.057648169866
2022-01-31,522.9463453320556,635.1188672225388,311.010037563086,664.2462644090717,106.22254600090325,75.18151530333458,12.712929510549206,12.746193848659264,2340.1846991901984
2022-02-01,521.3631132773805,658.0309457788486,314.5206986088573,685.7014187494848,110.84228162776081,88.43897001084223,12.823915403101621,12.78470198717485,2404.5060454434506
2022-02-02,519.731904493776,619.5149516540173,300.19029532365954,683.376556824053,113.39921509865313,93.8090782467947,12.390061459487638,11.899014801316351,2354.311077901758
2022-02-03,515.07816178761,610.8241632361068,284.19088924620996,675.3391770247033,112.30898886413155,91.79528765831252,12.147910421191462,11.860506662800764,2313.5450849010667
2022-02-04,499.1978645119301,625.3417302523893,288.16196485536113,701.5104798424208,113.39921509865313,94.9837894234093,12.390061459487638,11.860506662800764,2346.8456121064523
2022-02-07,496.8949815233119,647.4637371343437,288.0468612145161,703.1710955034433,112.57566290710805,96.49413236477093,12.652391750975161,11.744982247254002,2369.0438446457233
2022-02-08,510.0406052500076,684.6958647883473,294.5502169222565,715.1275282628067,105.2029099542284,95.9906847176504,12.591853991401118,11.706474108738417,2429.906137995436
2022-02-09,520.6434623434374,707.7067023039516,319.1823960630782,708.2193671129523,108.95203326430975,103.71021530683207,12.87436353607999,11.821998524285178,2493.110538454927
2022-02-10,507.7377222613894,690.8189202646025,316.99542688702394,705.562382055316,104.30876757483662,103.96193913039235,12.834005029697295,11.359900862098137,2453.5790640653563
2022-02-11,504.187444320603,674.9187278181978,307.72958379900456,703.7024925149706,107.97945734286604,95.06769736459606,12.531316231827073,11.475425277644895,2417.59214466971
2022-02-14,501.02098021125295,668.9931902605314,301.6866426546441,695.2665649569755,106.81079756629258,91.54356383475226,12.410240712678988,11.475425277644895,2389.2074054747723
2022-02-15,522.3706245849011,679.2641220271531,325.62819995039604,707.8208193543069,105.68135456074506,97.50102765901202,13.146783454163186,11.513933416160484,2462.926865006838
2022-02-16,533.1174118651195,689.140017956597,321.0816061370201,702.9718216241206,101.5792803114301,96.32631648239743,13.166962707354536,12.130063632409872,2469.5134807164495
2022-02-17,513.0151624436395,640.7481279023218,291.26976315817507,677.9961620823395,101.57143695722492,89.19414148152306,12.67257100416651,11.706474108738417,2338.1738391381286
2022-02-18,526.928413833208,605.7874563120904,280.21981363705873,676.1362725419942,98.78704621438207,88.60678589321576,12.47077847225303,11.783490385769591,2300.7200572899715
2022-02-22,505.38686254384163,586.9244950868524,270.72376326734945,666.3718524551807,96.08108901359114,85.1665603045587,11.875490503108265,11.821998524285178,2234.3521116987677
2022-02-23,499.91751544587333,543.0755171601214,265.0261330455238,657.4045278856584,97.39877252006325,79.96426795097973,11.360919546728892,11.513933416160484,2165.661586971109
2022-02-24,510.952163099669,536.6561848059829,294.1473541792991,649.7656958449539,98.6693959013042,85.08265236337195,11.814952743534223,11.475425277644895,2198.56382421576
2022-02-25,541.0335721384946,557.3955662578151,238.8400547532951,676.933368059285,99.4615746760285,84.99874442218518,11.966297142469331,12.053047355378698,2222.6822248049516
2022-02-28,550.1011739061788,526.0889761614778,235.96246373217107,679.1918053582759,103.93228657298744,86.42517942236006,11.845221623321244,12.130063632409872,2205.6771704091825
2022-03-01,541.4653626988605,483.62262366486897,209.77638543994235,640.0012757581407,105.79116151961773,83.06886177488977,11.421457306302937,11.976031078347525,2087.12315924097
2022-03-02,574.9051427627543,518.484536295806,201.719130580795,676.6012449270805,106.76373744106144,85.25046824574545,11.88558012970394,12.091555493894287,2187.7013958768416
2022-03-03,542.6647809220992,497.1526010882072,204.1363070385392,661.0578823399082,104.76368211873769,79.46082030385921,11.330650666941873,12.476636879050156,2113.0433613573427
2022-03-04,542.7607343799582,480.7586138453302,201.94933786248495,633.2259638611681,113.3286249108064,74.9297914797743,11.24993365417648,12.438128740534568,2070.6411287342335
2022-03-07,522.2266943981124,452.7110694057095,186.92831273221745,613.9628221933051,119.5719348581385,71.99301353823779,10.493211659500933,15.210714713656825,1993.0977734988787
2022-03-08,535.3243413958786,459.4266786377314,190.20876649629886,627.1148982286046,115.59535427610662,74.34243589146699,10.3115983807788,17.020597223889407,2029.3446705307556
2022-03-09,528.7995062614602,467.72243121846424,203.157926091357,664.2462644090717,114.00315337245283,80.0481758921665,10.604197552053344,17.059105362404996,2085.6407601594306
2022-03-10,530.094877942558,459.0316428005536,194.92801577094227,662.585648748049,115.83849825646755,80.71943942166055,10.452853153118236,18.714955318575235,2072.365931411925
2022-03-11,530.5266685029239,458.3403300854925,185.48951722165543,668.1653173690853,110.82659491935044,76.44013442113592,10.069447342482626,21.102459906541622,2060.9604697686677
