no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
1273,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2539.73,6.06,4.9,0.67,0.64,1.6,5.16,27.05,0.79%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.55%,87.20%,-0.93%,7.08%,6.7,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-6.88%,-7.24%,20.18%,20.06%,69.73%,-7.45%,1.95,3.06,4.01%,3.67%,-5.10%,1.18%,9.28%,-12.05%,19.36%,-12.05%,85.45%,44.63,-1.82%,0.09%,1.7,315.1,1.02,75.7,-1.73%,320455,10/27/2021 4:30:00 PM,100.25,6/18/2014,75.19,-0.67%,78.0,92,1.37,75.7,79.43,75.03,69.37,40.82,86.07,15.0,32.43,61.666666666666664,True
1465,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,1018.08,51.93,48.41,,7.23,10.12,43.14,114.39,,0.00%,1.47,175.90%,-10.43%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-4.06%,41.50%,5.34%,2.73%,2.1,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,-6.49%,16.41%,47.55%,103.59%,196.13%,-9.39%,1.03,4.68,6.60%,6.38%,2.60%,12.73%,63.40%,-11.79%,50.96%,-11.79%,212.71%,54.45,-0.52%,-0.93%,2.0,148.86,1.17,76.49,-1.44%,173622,11/4/2021 4:30:00 PM,80.0,8/6/1986,76.5,0.01%,69.0,99,2.4,76.49,75.06,68.32,47.05,25.05,86.71,20.0,4.59,62.666666666666664,True
1608,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,242170.4,47.31,39.34,4.74,1.19,13.2,17.97,7811.95,0.57%,25.60%,11.62,25.00%,9.01%,16.20%,9.98%,10.50%,13.50%,16.60%,443.38,442.56,0.20%,-2.66%,68.80%,-0.54%,1.02%,2.05,8.80%,30.30%,19.60%,1.0,0.5,0.36,0.4,12.80%,3.40%,2.50%,-2.50%,1.44%,21.40%,33.33%,49.43%,-3.15%,0.64,12.88,1.93%,2.40%,-0.79%,3.04%,24.23%,-3.80%,14.25%,-3.80%,79.09%,50.48,0.66%,-0.68%,2.2,2205.23,1.12,549.8,-0.02%,2480055,12/9/2021 4:30:00 PM,549.05,11/27/1985,550.79,0.18%,63.0,86,1.21,549.8,555.18,534.86,443.62,307.0,571.49,22.0,-0.14,57.0,True
1643,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17422.53,145.0,92.66,40.28,15.84,4.53,40.69,,1.94%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.28,0.60%,-39.05%,95.90%,-1.25%,1.32%,2.31,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-4.05%,-0.22%,12.40%,21.09%,76.63%,-4.32%,0.78,3.62,2.09%,1.98%,-2.23%,1.18%,18.14%,-5.22%,9.26%,-5.22%,79.92%,45.73,-0.96%,-0.15%,2.3,578.35,0.57,170.96,-1.10%,331353,10/28/2021 4:30:00 PM,180.14,7/22/1993,170.96,0.00%,59.0,94,1.43,170.96,174.72,169.19,145.02,95.02,180.37,37.0,5.37,63.333333333333336,True
1722,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,991.36,38.87,16.47,2.59,2.68,5.41,901.24,17.33,0.76%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.98,9.00%,-2.30%,77.00%,-6.63%,6.11%,5.46,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,-7.78%,7.23%,30.22%,70.74%,75.01%,-7.71%,0.93,2.1,3.72%,3.61%,-1.55%,8.73%,37.53%,-10.34%,35.96%,-10.34%,85.55%,51.38,0.93%,-0.34%,1.5,167.47,0.69,59.47,0.59%,115890,10/27/2021 4:30:00 PM,69.25,8/9/1996,59.47,0.00%,84.0,93,1.42,59.47,60.5,55.0,43.37,32.71,66.33,22.0,16.45,66.33333333333333,True
1759,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2322.15,8.25,11.29,0.82,3.23,2.05,2.09,7.48,,0.00%,8.8,82.30%,-27.75%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.56,6.90%,-24.41%,84.10%,0.64%,3.81%,2.78,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,12.51%,24.68%,61.35%,80.62%,236.38%,11.04%,1.6,3.05,3.86%,4.82%,16.71%,23.06%,67.51%,0.60%,59.33%,0.60%,273.60%,69.92,2.11%,1.70%,2.1,406.11,1.17,72.59,3.85%,475493,10/27/2021 4:30:00 PM,70.38,2/21/2012,72.4,-0.26%,66.0,99,2.72,72.59,62.93,59.49,43.55,20.83,72.83,21.0,-3.04,62.0,True
1773,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2748.48,25.68,18.16,0.86,2.14,3.8,11.3,29.52,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.33%,95.30%,1.10%,1.53%,2.95,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-3.49%,-6.78%,28.40%,40.10%,56.89%,-4.60%,1.04,10.25,3.44%,3.17%,-1.99%,2.90%,23.11%,-7.40%,27.99%,-7.40%,71.19%,48.45,-0.14%,-0.14%,2.3,44.31,1.04,303.03,-0.28%,45891,11/4/2021 4:30:00 PM,345.67,6/20/2003,303.03,0.00%,59.0,89,1.27,303.03,308.4,295.74,246.58,178.0,327.24,15.0,14.07,54.333333333333336,True
2135,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,32464.01,27.98,9.22,1.12,3.64,3.64,13.99,11.8,0.91%,26.40%,1.73,3266.70%,55.11%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.69%,92.10%,4.00%,2.62%,1.57,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,10.76%,10.81%,30.20%,76.87%,177.16%,9.81%,3.06,2.02,3.85%,4.32%,13.16%,15.96%,57.38%,-0.63%,36.06%,-0.63%,219.58%,67.35,-0.14%,3.93%,1.8,10684.14,1.35,48.37,3.78%,14464828,11/2/2021 4:30:00 PM,51.27,3/17/1992,48.42,0.10%,75.0,98,2.11,48.37,42.99,42.71,32.02,16.11,48.99,27.0,6.0,66.66666666666667,True
2214,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1720.4,6.15,6.94,0.47,1.18,1.31,10.87,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.80%,-20.94%,,-2.52%,19.35%,16.52,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,1.17%,6.46%,20.79%,29.13%,67.32%,-2.16%,1.41,1.6,2.93%,2.54%,1.82%,4.04%,23.89%,-3.72%,16.87%,-3.72%,108.05%,58.09,0.13%,0.00%,2.2,336.13,9.04,60.77,0.13%,3039672,11/3/2021 4:30:00 PM,67.75,7/9/1999,60.77,0.00%,63.0,92,1.36,60.77,59.84,58.58,49.15,29.21,63.12,18.0,11.49,57.666666666666664,True
2374,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1485.67,3.45,7.26,,1.37,1.34,6.48,3.61,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-8.28%,90.20%,0.17%,3.06%,3.27,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,1.60%,5.37%,14.44%,21.43%,56.18%,0.59%,1.55,1.37,3.24%,3.11%,3.13%,5.92%,16.57%,-5.21%,33.05%,-5.21%,87.19%,57.09,1.38%,-0.22%,2.0,332.82,0.76,41.2,1.15%,252988,10/28/2021 4:30:00 PM,44.5,10/30/2014,41.2,0.00%,69.0,89,1.27,41.2,40.06,39.07,35.38,22.01,43.47,20.0,8.01,59.333333333333336,True
2471,ESTE,"Earthstone Energy, Inc.",Energy,Oil & Gas E&P,USA,1221.03,,5.43,,3.91,1.35,3052.58,7.05,,,-0.42,58.70%,111.39%,44.30%,15.00%,24.90%,209.30%,169.30%,49.24,37.25,1.60%,-3.34%,75.90%,6.03%,1.71%,1.69,-1.00%,-3.00%,-18.40%,0.3,0.3,0.57,0.57,80.00%,35.80%,-4.10%,19.77%,24.98%,19.88%,17.07%,124.42%,23.49%,2.62,0.71,7.43%,5.76%,25.24%,25.53%,40.63%,3.21%,43.57%,2.74%,167.52%,71.97,6.80%,3.35%,2.1,377.18,2.97,13.51,10.38%,1120911,11/4/2021 8:30:00 AM,18.41,4/18/1994,13.5,-0.07%,66.0,97,1.82,13.51,10.92,10.83,9.64,5.05,13.55,30.0,36.27,64.33333333333333,True
2585,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,28993.16,40.46,39.09,6.74,19.28,9.73,441.97,80.81,2.30%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.65%,96.00%,-2.78%,1.67%,3.45,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,-3.51%,4.29%,26.23%,25.67%,99.73%,-4.00%,0.35,5.15,2.71%,2.13%,0.32%,5.51%,24.77%,-4.89%,18.73%,-4.89%,104.25%,54.93,0.13%,-0.17%,2.1,634.34,1.05,217.65,-0.04%,663821,10/27/2021 4:30:00 PM,220.79,8/12/2004,217.65,0.00%,66.0,96,1.62,217.65,217.38,206.89,174.87,107.78,228.84,16.0,1.44,59.333333333333336,True
2587,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1983.79,88.36,15.91,4.42,1.91,26.98,10.37,13.93,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.08,1.20%,-23.35%,85.50%,1.54%,4.65%,4.48,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-4.79%,7.85%,44.73%,35.39%,101.47%,-3.76%,1.89,0.7,4.16%,4.88%,3.28%,14.96%,35.79%,-9.00%,58.39%,-9.00%,117.41%,56.52,2.37%,-0.07%,2.2,1320.17,0.84,15.11,2.30%,1103696,11/2/2021 8:30:00 AM,16.0,4/9/1999,15.11,0.00%,63.0,96,1.63,15.11,14.7,13.26,11.16,6.95,16.61,18.0,5.89,59.0,True
2805,FLL,"Full House Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,USA,365.15,40.45,23.79,2.7,2.08,3.44,3.73,53.7,,0.00%,0.27,102.50%,89.17%,15.70%,15.00%,0.20%,-55.10%,12.40%,34.23,32.15,0.40%,-10.04%,61.30%,-2.11%,2.90%,3.12,2.50%,11.20%,6.30%,8.4,8.3,2.87,2.89,59.30%,19.10%,5.80%,-9.70%,10.54%,-8.71%,22.45%,174.81%,-10.82%,1.88,0.76,5.74%,7.40%,-5.56%,1.65%,11.84%,-14.08%,26.61%,-14.08%,195.89%,46.75,-0.37%,0.37%,2.0,299.01,0.51,10.8,0.00%,152434,11/8/2021 4:30:00 PM,15.33,8/17/1993,10.8,0.00%,69.0,99,2.23,10.8,11.4,10.62,9.68,3.65,12.57,13.0,41.94,60.333333333333336,True
2928,FRG,"Franchise Group, Inc.",Consumer Cyclical,Personal Services,USA,2150.99,,11.0,,0.77,3.33,13.44,98.22,4.72%,28.40%,-0.44,81.10%,26.73%,-21.10%,15.00%,65.50%,837.90%,54.10%,40.23,27.15,1.20%,0.00%,71.30%,4.92%,3.43%,4.97,9.70%,51.10%,8.50%,1.5,0.5,1.68,1.68,41.40%,5.90%,9.00%,0.82%,7.60%,37.97%,51.50%,68.40%,1.57%,1.77,1.88,3.29%,3.39%,0.02%,10.47%,35.92%,-3.85%,46.64%,-3.85%,74.33%,56.99,2.00%,0.21%,1.9,187.76,0.79,52.98,2.22%,149214,11/2/2021 4:30:00 PM,61.71,6/14/2012,52.98,0.00%,72.0,92,1.36,52.98,52.91,48.27,39.08,30.39,55.1,28.0,16.48,64.0,True
3031,FWONA,Formula One Group,Communication Services,Broadcasting,USA,32413.01,,496.86,,17.67,0.21,14.77,67.39,,,-1.94,-91.50%,42.17%,-52.31%,,-24.90%,-427.90%,11.90%,23.11,,3.53%,0.00%,94.30%,-0.18%,,6.44,0.00%,0.00%,-3.20%,1.8,1.8,0.46,0.56,29.40%,-3.40%,0.10%,-1.36%,2.64%,19.92%,35.34%,56.30%,-1.20%,1.19,1.55,2.19%,2.49%,1.84%,5.08%,27.25%,-3.79%,15.12%,-3.79%,69.60%,56.56,-1.89%,0.40%,1.9,153.49,2.5,58.63,-1.50%,383490,,55.3,4/18/2016,58.63,0.00%,72.0,89,1.27,58.63,57.69,55.95,46.18,34.57,60.94,44.0,-5.68,68.33333333333333,True
3235,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2465.75,13.82,8.74,0.56,0.64,2.65,41.58,136.23,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,125.49%,,-0.79%,1.73%,2.89,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,-0.61%,-3.53%,27.22%,25.39%,74.89%,-2.79%,1.99,2.09,3.18%,3.23%,0.48%,2.30%,20.07%,-5.44%,29.04%,-5.44%,107.27%,51.24,-1.20%,0.22%,2.1,253.8,0.75,58.43,-0.98%,191603,12/2/2021 8:30:00 AM,68.14,5/26/2016,58.43,0.00%,66.0,93,1.42,58.43,58.06,57.36,48.76,28.19,61.79,18.0,16.62,59.0,True
