rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
18,68.66666666666667,AMRC,"Ameresco, Inc.",27.0,1.7,90,1.79,61.44,73.82,20.15,$28.94,$72.28,67.87,65.79,55.8,89.0,True
19,68.66666666666667,UTHR,United Therapeutics Corporation,39.0,1.9,83,1.52,185.9,231.89,24.74,$98.37,$216.90,206.44,194.01,176.68,84.0,True
21,68.16666666666667,ERII,"Energy Recovery, Inc.",32.0,2.0,91,1.84,19.53,24.5,25.45,$7.87,$23.69,20.53,20.38,17.89,81.5,True
22,67.66666666666667,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,74,1.33,29.58,34.17,15.52,$17.32,$31.44,29.95,28.13,26.43,84.0,True
24,67.66666666666667,SKY,Skyline Champion Corporation,42.0,2.5,92,1.92,60.81,70.17,15.39,$23.69,$66.82,62.15,57.41,44.95,69.0,True
27,67.5,KFY,Korn Ferry,14.0,1.4,92,1.96,74.85,97.75,30.59,$27.93,$76.50,70.72,68.74,60.76,96.5,True
28,67.33333333333333,IIPR,"Innovative Industrial Properties, Inc.",34.0,1.9,84,1.55,234.18,257.0,9.74,$112.25,$252.38,236.73,218.72,190.48,84.0,True
29,67.33333333333333,UIS,Unisys Corporation,23.0,1.5,85,1.57,26.0,42.0,61.54,$10.12,$28.60,23.69,23.62,23.39,94.0,True
30,67.16666666666667,KE,"Kimball Electronics, Inc.",11.0,1.0,84,1.54,26.31,33.0,25.43,$11.00,$29.99,23.94,22.16,21.68,106.5,True
31,67.0,CLH,"Clean Harbors, Inc.",42.0,1.9,75,1.35,107.41,114.5,6.6,$52.22,$105.51,101.97,96.67,87.62,84.0,True
32,66.83333333333333,ASO,"Academy Sports and Outdoors, Inc.",18.0,1.8,96,2.67,40.19,47.88,19.13,$12.05,$46.56,41.99,39.09,30.7,86.5,True
33,66.66666666666667,STXB,"Spirit of Texas Bancshares, Inc.",26.0,1.7,85,1.58,24.69,27.83,12.72,$10.45,$24.94,22.95,22.86,21.08,89.0,True
34,66.66666666666667,CASH,"Meta Financial Group, Inc.",17.0,1.7,94,2.12,54.21,63.0,16.21,$18.13,$54.65,49.4,49.28,45.64,89.0,True
36,66.33333333333333,CSV,"Carriage Services, Inc.",16.0,1.5,89,1.75,45.16,52.5,16.25,$20.22,$48.61,42.1,38.47,35.45,94.0,True
37,66.33333333333333,SSTK,"Shutterstock, Inc.",22.0,1.7,88,1.7,116.29,126.0,8.35,$50.19,$118.38,108.3,104.57,87.46,89.0,True
39,66.16666666666667,VRNT,Verint Systems Inc.,31.0,1.6,76,1.36,45.14,63.13,39.85,$23.27,$52.70,43.51,43.28,42.76,91.5,True
40,66.0,RCII,"Rent-A-Center, Inc.",15.0,1.5,89,1.77,56.53,75.25,33.12,$27.83,$67.76,62.92,57.7,52.54,94.0,True
41,66.0,SI,Silvergate Capital Corporation,14.0,1.9,100,5.81,128.05,154.57,20.71,$13.50,$187.86,110.29,106.56,102.92,84.0,True
42,65.66666666666667,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,72,1.3,28.39,32.36,13.98,$16.18,$32.69,31.12,29.44,24.62,84.0,True
43,65.66666666666667,SONO,"Sonos, Inc.",26.0,2.1,92,2.0,32.26,46.29,43.49,$13.58,$44.72,38.92,36.15,34.21,79.0,True
44,65.66666666666667,FCNCA,"First Citizens BancShares, Inc.",18.0,1.7,90,1.82,862.47,1031.67,19.62,$310.27,$915.40,870.27,829.34,774.45,89.0,True
45,65.5,NET,"Cloudflare, Inc.",18.0,2.0,97,2.78,114.98,125.13,8.83,$34.53,$131.59,122.66,115.79,87.97,81.5,True
46,65.5,ATLC,Atlanticus Holdings Corporation,17.0,2.0,98,3.35,54.49,63.0,15.62,$11.20,$65.61,52.33,46.86,33.21,81.5,True
47,65.5,SNX,TD SYNNEX,25.0,2.0,90,1.83,106.32,139.86,31.55,$50.41,$130.93,126.13,121.42,106.04,81.5,True
48,65.5,CROX,"Crocs, Inc.",19.0,2.0,96,2.68,141.13,157.7,11.74,$40.12,$157.80,141.99,134.2,96.55,81.5,True
50,65.33333333333333,LPLA,LPL Financial Holdings Inc.,28.0,1.7,79,1.43,160.18,188.88,17.92,$73.14,$159.74,146.29,141.15,131.83,89.0,True
51,65.33333333333333,DECK,Deckers Outdoor Corporation,18.0,1.5,84,1.56,365.47,486.5,33.12,$202.17,$444.48,421.02,412.72,345.97,94.0,True
52,65.16666666666667,RMNI,"Rimini Street, Inc.",27.0,2.2,92,2.02,9.81,11.9,21.3,$3.04,$10.72,8.77,8.07,7.22,76.5,True
53,65.16666666666667,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,89,1.76,47.81,57.17,19.58,$21.17,$52.80,47.62,42.45,38.87,86.5,True
54,65.16666666666667,GTYH,GTY Technology Holdings Inc.,22.0,2.0,92,1.99,7.4,9.5,28.38,$2.16,$8.28,7.19,7.12,6.3,81.5,True
55,65.16666666666667,SCU,"Sculptor Capital Management, Inc.",21.0,2.0,93,2.06,28.45,40.0,40.6,$10.28,$28.90,27.39,24.94,20.6,81.5,True
56,65.16666666666667,GNK,Genco Shipping & Trading Limited,11.0,1.6,93,2.1,20.47,25.23,23.25,$6.24,$20.65,18.61,18.1,12.93,91.5,True
57,65.16666666666667,SXC,"SunCoke Energy, Inc.",28.0,2.0,86,1.62,6.48,9.5,46.6,$3.27,$8.15,7.04,6.96,6.34,81.5,True
58,65.16666666666667,CDXS,"Codexis, Inc.",15.0,1.6,89,1.73,26.14,29.5,12.85,$11.48,$29.56,25.16,23.06,22.11,91.5,True
59,65.0,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,71,1.29,72.52,76.22,5.1,$39.45,$73.85,69.05,66.02,60.31,84.0,True
60,65.0,NVEE,"NV5 Global, Inc.",26.0,1.9,85,1.59,101.11,124.57,23.2,$47.78,$109.39,101.83,97.15,91.25,84.0,True
63,64.5,SHYF,"The Shyft Group, Inc.",20.0,1.8,87,1.66,39.65,49.5,24.84,$17.29,$45.08,42.6,40.73,35.92,86.5,True
65,64.5,ALLY,Ally Financial Inc.,20.0,1.8,87,1.63,51.92,65.3,25.77,$22.81,$56.61,51.84,51.58,46.06,86.5,True
67,64.33333333333333,FOCS,Focus Financial Partners Inc.,32.0,1.7,72,1.31,52.65,64.0,21.56,$29.44,$56.56,51.36,50.98,48.47,89.0,True
68,64.33333333333333,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,84,1.55,114.94,121.56,5.76,$52.61,$117.17,111.08,104.68,85.28,89.0,True
71,64.0,TPX,"Tempur Sealy International, Inc.",29.0,2.1,84,1.55,46.53,53.33,14.61,$20.68,$48.41,45.08,42.6,36.07,79.0,True
72,64.0,MODV,ModivCare Inc.,14.0,1.7,89,1.75,187.05,211.88,13.27,$84.32,$211.94,189.34,177.72,155.69,89.0,True
73,63.833333333333336,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,88,1.7,258.02,310.0,20.15,$90.86,$253.93,240.67,225.83,187.22,81.5,True
74,63.833333333333336,TGH,Textainer Group Holdings Limited,21.0,2.0,89,1.74,35.66,41.5,16.38,$13.02,$37.88,33.72,32.56,26.61,81.5,True
75,63.666666666666664,ON,ON Semiconductor Corporation,25.0,2.1,87,1.66,45.61,53.42,17.12,$19.75,$48.46,44.44,41.61,38.56,79.0,True
76,63.666666666666664,BOOT,"Boot Barn Holdings, Inc.",17.0,2.1,95,2.24,90.64,100.0,10.33,$25.91,$93.25,85.88,84.63,67.99,79.0,True
78,63.666666666666664,THC,Tenet Healthcare Corporation,20.0,2.1,92,1.94,68.82,84.53,22.83,$21.34,$76.16,73.51,71.01,57.93,79.0,True
79,63.5,AMKR,"Amkor Technology, Inc.",17.0,2.0,92,1.91,25.1,28.5,13.55,$10.71,$28.79,26.42,24.77,21.16,81.5,True
81,63.5,MORF,"Morphic Holding, Inc.",13.0,1.8,91,1.9,53.96,100.5,86.25,$24.52,$93.00,61.55,59.86,50.8,86.5,True
82,63.5,FC,Franklin Covey Co.,21.0,2.0,88,1.68,40.99,45.0,9.78,$16.50,$43.64,38.87,37.04,29.66,81.5,True
84,63.333333333333336,SCSC,"ScanSource, Inc.",13.0,1.3,78,1.42,36.04,39.33,9.13,$18.25,$38.49,34.02,29.74,29.09,99.0,True
85,63.333333333333336,CTO,"CTO Realty Growth, Inc.",33.0,1.7,68,1.25,54.72,61.25,11.93,$32.26,$58.11,54.14,53.86,48.92,89.0,True
86,63.166666666666664,PHR,"Phreesia, Inc.",14.0,1.8,89,1.71,60.52,73.31,21.13,$27.79,$81.59,67.62,66.18,58.41,86.5,True
87,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.46,95.92,124.6,29.9,$16.03,$111.06,98.68,91.93,57.93,76.5,True
88,63.166666666666664,ALGN,"Align Technology, Inc.",17.0,1.8,86,1.61,662.06,745.36,12.58,$297.44,$735.17,706.7,675.12,591.86,86.5,True
89,63.166666666666664,WCC,"WESCO International, Inc.",16.0,2.0,92,1.98,120.0,137.5,14.58,$39.45,$121.19,115.32,107.98,92.45,81.5,True
90,63.166666666666664,CRAI,"CRA International, Inc.",18.0,2.0,90,1.78,101.61,110.0,8.26,$36.32,$98.52,93.27,88.87,72.95,81.5,True
91,63.166666666666664,DVAX,Dynavax Technologies Corporation,11.0,1.8,92,1.99,16.84,21.0,24.7,$3.58,$20.40,16.02,12.45,9.19,86.5,True
92,63.0,EVR,Evercore Inc.,18.0,1.9,87,1.65,138.08,160.5,16.24,$60.42,$151.10,136.34,135.04,126.01,84.0,True
93,63.0,NTLA,"Intellia Therapeutics, Inc.",11.0,2.1,99,5.29,134.06,176.19,31.43,$18.81,$202.73,158.74,151.69,90.82,79.0,True
94,63.0,ATEN,"A10 Networks, Inc.",17.0,1.7,83,1.51,13.66,16.33,19.55,$6.13,$14.68,13.51,12.4,10.19,89.0,True
95,63.0,TRGP,Targa Resources Corp.,11.0,1.9,94,2.17,50.77,53.43,5.24,$13.08,$49.20,43.66,43.33,35.19,84.0,True
98,62.833333333333336,ATKR,Atkore Inc.,15.0,2.2,97,2.74,89.27,103.75,16.22,$20.42,$98.00,90.68,79.78,66.79,76.5,True
99,62.833333333333336,BYD,Boyd Gaming Corporation,20.0,2.0,87,1.63,66.4,80.5,21.23,$26.00,$71.00,59.88,58.5,55.86,81.5,True
100,62.666666666666664,TTGT,"TechTarget, Inc.",23.0,2.1,86,1.61,83.12,99.13,19.26,$38.01,$101.12,81.56,77.88,73.2,79.0,True
101,62.5,MCB,Metropolitan Bank Holding Corp.,15.0,2.0,91,1.9,86.47,107.5,24.32,$25.51,$80.12,77.09,69.32,54.47,81.5,True
102,62.5,STAA,STAAR Surgical Company,11.0,2.0,95,2.24,127.79,147.0,15.03,$52.07,$161.71,143.43,140.13,115.63,81.5,True
103,62.5,OMCL,"Omnicell, Inc.",20.0,2.0,86,1.62,153.26,166.8,8.83,$67.66,$162.86,156.18,152.99,136.33,81.5,True
104,62.5,EXPI,"eXp World Holdings, Inc.",16.0,2.0,90,1.81,41.32,66.33,60.53,$18.38,$90.00,46.4,41.4,41.33,81.5,True
105,62.5,KLIC,"Kulicke and Soffa Industries, Inc.",15.0,2.2,96,2.45,58.67,78.8,34.31,$21.86,$73.88,67.39,60.33,48.7,76.5,True
106,62.333333333333336,PRCH,"Porch Group, Inc.",12.0,1.7,86,1.61,17.02,27.17,59.64,$10.03,$24.41,18.75,18.62,16.65,89.0,True
107,62.333333333333336,AFG,"American Financial Group, Inc.",23.0,2.3,90,1.83,127.47,145.0,13.75,$62.30,$141.25,136.03,128.89,104.47,74.0,True
108,62.166666666666664,CNOB,"ConnectOne Bancorp, Inc.",13.0,1.6,82,1.5,30.61,35.0,14.34,$13.72,$29.76,28.89,27.06,24.68,91.5,True
109,62.166666666666664,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,89,1.76,314.8,400.0,27.06,$129.35,$322.25,310.57,287.89,253.68,81.5,True
111,62.0,WD,"Walker & Dunlop, Inc.",10.0,1.7,87,1.64,116.24,134.0,15.28,$47.04,$114.77,102.39,101.99,97.82,89.0,True
112,62.0,YETI,"YETI Holdings, Inc.",16.0,1.9,86,1.61,85.98,114.47,33.14,$43.09,$105.62,100.21,96.42,81.26,84.0,True
113,61.833333333333336,JBL,Jabil Inc.,18.0,1.8,81,1.47,59.4,74.0,24.58,$31.41,$63.78,61.19,59.18,51.43,86.5,True
114,61.833333333333336,PGC,Peapack-Gladstone Financial Corporation,20.0,2.0,84,1.54,33.88,38.25,12.9,$14.38,$34.67,33.1,31.94,29.16,81.5,True
115,61.833333333333336,NAVI,Navient Corporation,15.0,2.2,94,2.14,19.12,21.35,11.66,$7.42,$23.42,22.3,20.9,15.32,76.5,True
116,61.833333333333336,ISBC,"Investors Bancorp, Inc.",25.0,2.0,79,1.43,15.44,16.45,6.54,$6.74,$15.71,14.11,13.86,13.19,81.5,True
117,61.833333333333336,AVNT,Avient Corporation,16.0,1.6,78,1.41,47.01,61.45,30.72,$24.26,$54.21,49.81,48.54,46.18,91.5,True
118,61.833333333333336,NMRK,"Newmark Group, Inc.",10.0,2.0,94,2.22,14.74,17.17,16.49,$4.02,$13.90,13.2,12.53,10.44,81.5,True
119,61.666666666666664,AMSWA,"American Software, Inc.",14.0,1.5,77,1.39,24.59,28.5,15.9,$13.47,$28.45,23.29,22.44,20.27,94.0,True
120,61.666666666666664,PACW,PacWest Bancorp,10.0,1.9,91,1.85,46.7,49.95,6.96,$15.62,$46.75,41.88,40.86,37.1,84.0,True
121,61.666666666666664,CNTY,"Century Casinos, Inc.",12.0,1.7,84,1.55,14.18,20.67,45.77,$4.39,$15.84,13.01,12.57,10.69,89.0,True
123,61.666666666666664,ULTA,"Ulta Beauty, Inc.",45.0,2.3,66,1.21,368.03,436.65,18.65,$200.50,$414.98,376.98,358.04,324.0,74.0,True
124,61.5,ETSY,"Etsy, Inc.",14.0,1.8,84,1.55,204.37,221.37,8.32,$104.30,$251.86,201.29,197.07,192.31,86.5,True
125,61.5,MS,Morgan Stanley,14.0,2.0,89,1.71,99.05,104.51,5.51,$45.86,$105.81,103.2,96.94,81.59,81.5,True
126,61.5,PNFP,"Pinnacle Financial Partners, Inc.",12.0,2.0,91,1.88,96.09,102.18,6.34,$32.80,$98.63,95.23,91.46,82.25,81.5,True
127,61.333333333333336,MXL,"MaxLinear, Inc.",17.0,2.1,88,1.69,50.12,55.0,9.74,$21.86,$55.00,51.96,47.99,39.04,79.0,True
128,61.333333333333336,BXC,BlueLinx Holdings Inc.,14.0,2.3,96,2.5,49.94,76.67,53.52,$17.10,$70.38,58.15,49.71,42.77,74.0,True
129,61.333333333333336,VMI,"Valmont Industries, Inc.",12.0,1.7,83,1.52,238.96,283.0,18.43,$117.36,$265.09,242.76,237.53,225.46,89.0,True
130,61.166666666666664,UFPT,"UFP Technologies, Inc.",11.0,1.0,66,1.22,61.86,76.0,22.86,$36.69,$71.17,66.33,63.4,54.0,106.5,True
132,61.0,AMP,"Ameriprise Financial, Inc.",24.0,1.9,75,1.35,268.53,292.5,8.93,$141.82,$277.95,269.64,257.49,231.38,84.0,True
133,60.833333333333336,LPX,Louisiana-Pacific Corporation,27.0,2.4,84,1.56,62.56,74.44,18.99,$27.01,$76.35,60.4,57.89,52.41,71.5,True
134,60.833333333333336,GOOG,Alphabet Inc.,11.0,1.6,80,1.46,2729.25,3103.33,13.71,$1406.55,$2936.41,2817.61,2713.66,2249.28,91.5,True
135,60.833333333333336,CSTM,Constellium SE,12.0,2.0,89,1.76,19.79,24.17,22.13,$7.21,$21.60,20.01,19.18,16.41,81.5,True
136,60.833333333333336,TECH,Bio-Techne Corporation,11.0,1.8,85,1.59,493.82,540.67,9.49,$228.67,$522.49,497.73,480.13,405.21,86.5,True
137,60.833333333333336,ZBRA,Zebra Technologies Corporation,16.0,2.2,90,1.78,510.98,580.0,13.51,$246.83,$594.77,575.46,552.83,475.96,76.5,True
138,60.833333333333336,CRL,"Charles River Laboratories International, Inc.",15.0,1.8,81,1.48,416.69,448.0,7.51,$205.97,$450.84,435.81,411.94,325.81,86.5,True
139,60.666666666666664,CCS,"Century Communities, Inc.",19.0,1.7,74,1.33,62.4,100.0,60.26,$36.84,$83.20,69.51,66.43,60.52,89.0,True
140,60.666666666666664,BLFS,"BioLife Solutions, Inc.",25.0,2.1,78,1.41,42.58,62.14,45.94,$24.56,$60.67,52.04,48.88,40.67,79.0,True
142,60.666666666666664,CBRE,"CBRE Group, Inc.",21.0,2.1,82,1.49,100.45,116.43,15.91,$43.17,$99.73,95.53,92.33,80.07,79.0,True
143,60.5,ACM,AECOM,19.0,1.6,71,1.29,66.14,76.56,15.75,$37.76,$70.04,64.42,63.2,59.87,91.5,True
145,60.5,RJF,"Raymond James Financial, Inc.",15.0,1.8,80,1.45,94.68,159.0,67.93,$67.66,$143.14,138.18,133.37,119.25,86.5,True
146,60.333333333333336,RPD,"Rapid7, Inc.",13.0,1.9,84,1.55,113.68,125.14,10.08,$57.73,$125.32,115.07,109.32,88.97,84.0,True
147,60.166666666666664,EPAM,"EPAM Systems, Inc.",21.0,2.0,78,1.42,575.44,653.4,13.55,$305.83,$648.72,627.55,587.24,451.51,81.5,True
148,60.166666666666664,HBNC,"Horizon Bancorp, Inc.",14.0,1.6,75,1.35,18.53,21.4,15.49,$9.42,$20.17,18.01,17.29,17.23,91.5,True
149,60.166666666666664,CIVB,"Civista Bancshares, Inc.",16.0,1.8,78,1.41,23.73,27.5,15.89,$11.25,$24.26,23.38,22.94,21.05,86.5,True
151,60.0,BLDR,"Builders FirstSource, Inc.",17.0,1.5,69,1.26,52.96,67.71,27.85,$29.26,$55.17,51.32,46.8,44.04,94.0,True
152,60.0,WIRE,Encore Wire Corporation,13.0,1.5,73,1.32,95.05,112.5,18.36,$45.32,$89.34,85.4,80.05,71.45,94.0,True
154,60.0,INTU,Intuit Inc.,20.0,1.9,76,1.38,543.97,596.52,9.66,$295.37,$582.96,548.72,525.49,429.16,84.0,True
155,60.0,FND,"Floor & Decor Holdings, Inc.",21.0,1.7,70,1.27,118.75,138.15,16.34,$69.39,$128.50,119.42,115.02,102.27,89.0,True
156,60.0,JCI,Johnson Controls International plc,25.0,2.1,76,1.37,69.02,81.25,17.72,$39.80,$76.83,74.37,72.26,61.08,79.0,True
158,60.0,GMS,GMS Inc.,15.0,2.1,86,1.62,44.74,61.0,36.34,$21.41,$53.85,49.81,48.29,40.37,79.0,True
159,60.0,GOOGL,Alphabet Inc.,11.0,1.7,80,1.46,2730.86,3141.61,15.04,$1402.15,$2925.08,2798.81,2666.23,2220.07,89.0,True
161,60.0,HCKT,"The Hackett Group, Inc.",19.0,1.7,72,1.3,20.21,22.67,12.17,$11.05,$20.32,19.12,18.38,16.46,89.0,True
163,60.0,SWAV,"ShockWave Medical, Inc.",10.0,2.3,96,2.51,199.57,210.67,5.56,$64.24,$227.69,198.82,188.13,145.37,74.0,True
164,59.833333333333336,AMTB,Amerant Bancorp Inc.,14.0,2.2,89,1.74,25.48,27.33,7.26,$9.01,$27.46,24.7,22.92,19.23,76.5,True
165,59.833333333333336,LOB,"Live Oak Bancshares, Inc.",12.0,2.2,91,1.9,66.69,74.0,10.96,$23.52,$72.64,59.8,59.62,56.28,76.5,True
166,59.833333333333336,UHAL,AMERCO,24.0,2.0,74,1.33,655.33,740.0,12.92,$345.19,$677.34,654.89,612.1,551.52,81.5,True
167,59.833333333333336,PPBI,"Pacific Premier Bancorp, Inc.",21.0,2.0,77,1.39,42.95,45.67,6.33,$18.47,$47.46,39.7,39.5,39.2,81.5,True
168,59.833333333333336,FFWM,First Foundation Inc.,22.0,1.8,71,1.28,26.54,30.0,13.04,$12.29,$25.81,24.25,23.32,22.47,86.5,True
169,59.666666666666664,KEYS,"Keysight Technologies, Inc.",22.0,2.1,78,1.42,165.42,179.67,8.61,$95.15,$182.49,175.81,166.81,147.32,79.0,True
171,59.666666666666664,INBX,"Inhibrx, Inc.",13.0,1.7,77,1.39,32.44,40.5,24.85,$14.27,$50.97,29.13,28.35,27.37,89.0,True
172,59.5,BSIG,BrightSphere Investment Group Inc.,18.0,2.2,84,1.55,26.12,28.75,10.07,$12.35,$27.68,26.9,25.64,22.08,76.5,True
173,59.5,WSC,WillScot Mobile Mini Holdings Corp.,16.0,1.6,71,1.29,32.17,36.33,12.93,$15.73,$30.38,28.3,28.13,26.78,91.5,True
174,59.5,ACCO,ACCO Brands Corporation,17.0,1.6,70,1.27,8.95,13.4,49.72,$5.20,$9.77,9.17,8.68,8.55,91.5,True
175,59.5,MTSI,"MACOM Technology Solutions Holdings, Inc.",21.0,2.2,81,1.48,65.34,70.43,7.79,$31.51,$69.29,60.76,60.63,58.26,76.5,True
176,59.5,TEX,Terex Corporation,12.0,2.2,90,1.81,43.12,59.86,38.82,$18.00,$55.60,50.82,48.2,43.74,76.5,True
178,59.333333333333336,FBNC,First Bancorp,21.0,2.3,83,1.53,43.83,50.1,14.31,$19.60,$48.83,41.81,40.63,39.8,74.0,True
179,59.166666666666664,RBB,RBB Bancorp,11.0,2.0,85,1.58,25.44,27.7,8.88,$10.71,$25.84,25.08,24.43,20.91,81.5,True
180,59.166666666666664,QCRH,"QCR Holdings, Inc.",19.0,1.8,72,1.31,51.87,59.8,15.29,$25.54,$52.20,50.45,49.01,45.45,86.5,True
183,59.166666666666664,CARR,Carrier Global Corporation,17.0,2.0,79,1.43,52.46,59.82,14.03,$28.79,$58.89,56.62,54.15,44.34,81.5,True
184,59.0,AGCO,AGCO Corporation,14.0,1.9,79,1.43,125.55,168.0,33.81,$69.68,$158.62,137.2,131.77,124.79,84.0,True
185,59.0,LKQ,LKQ Corporation,16.0,1.5,67,1.23,51.25,62.11,21.19,$26.73,$53.17,51.19,50.65,44.16,94.0,True
186,59.0,COOP,Mr. Cooper Group Inc.,19.0,2.1,79,1.44,41.57,44.29,6.54,$19.89,$41.77,39.28,37.22,33.23,79.0,True
187,59.0,BRKR,Bruker Corporation,13.0,2.3,90,1.82,78.18,83.58,6.91,$37.27,$92.05,85.71,81.88,67.07,74.0,True
189,59.0,KIDS,OrthoPediatrics Corp.,26.0,1.9,67,1.23,64.05,77.5,21.0,$38.01,$72.50,65.86,63.94,54.04,84.0,True
190,59.0,VRT,Vertiv Holdings Co,21.0,1.7,67,1.23,24.54,31.86,29.83,$16.29,$28.80,27.56,27.42,22.8,89.0,True
191,59.0,CSWI,"CSW Industrials, Inc.",11.0,1.5,72,1.3,130.75,152.5,16.63,$73.07,$143.78,131.09,124.46,124.17,94.0,True
192,58.833333333333336,TRMB,Trimble Inc.,17.0,2.0,78,1.42,84.14,95.25,13.2,$46.78,$96.49,91.68,86.61,76.54,81.5,True
193,58.833333333333336,FISI,"Financial Institutions, Inc.",17.0,2.0,78,1.42,31.22,36.5,16.91,$14.35,$33.45,31.74,30.41,28.0,81.5,True
194,58.666666666666664,PIPR,Piper Sandler Companies,16.0,2.3,86,1.61,142.19,158.0,11.12,$67.22,$146.50,141.99,132.11,114.77,74.0,True
195,58.5,LBAI,"Lakeland Bancorp, Inc.",16.0,1.6,68,1.25,18.01,21.21,17.77,$9.49,$19.35,16.57,16.56,15.89,91.5,True
196,58.5,KKR,KKR & Co. Inc.,13.0,1.8,76,1.38,61.68,76.95,24.76,$32.73,$67.81,64.57,62.35,51.11,86.5,True
197,58.5,FBMS,"The First Bancshares, Inc.",15.0,2.0,79,1.43,39.36,43.2,9.76,$19.50,$41.41,39.72,38.23,35.33,81.5,True
199,58.333333333333336,SMAR,Smartsheet Inc.,15.0,1.9,76,1.38,69.25,91.0,31.41,$43.64,$85.65,74.31,73.52,67.48,84.0,True
200,58.333333333333336,DIOD,Diodes Incorporated,14.0,2.1,82,1.49,91.66,102.0,11.28,$46.47,$98.88,93.93,86.19,78.94,79.0,True
203,58.166666666666664,LCUT,"Lifetime Brands, Inc.",14.0,2.0,79,1.44,18.38,23.5,27.86,$8.91,$19.93,17.81,16.52,15.22,81.5,True
204,58.166666666666664,BRSP,"BrightSpire Capital, Inc.",12.0,2.0,81,1.47,9.71,12.0,23.58,$4.37,$10.68,9.87,9.67,8.79,81.5,True
205,58.166666666666664,ALTR,Altair Engineering Inc.,18.0,2.2,80,1.45,69.93,79.57,13.79,$38.63,$76.91,74.2,71.07,64.51,76.5,True
206,58.0,RH,RH,17.0,2.1,78,1.41,646.45,764.79,18.31,$330.64,$744.56,693.81,689.54,588.79,79.0,True
209,57.833333333333336,CSTR,"Capstar Financial Holdings, Inc.",11.0,2.2,86,1.6,21.4,24.0,12.15,$9.01,$23.00,21.07,20.82,18.19,76.5,True
210,57.833333333333336,PVBC,"Provident Bancorp, Inc.",10.0,2.0,82,1.5,16.37,18.0,9.96,$7.50,$18.90,16.42,16.23,14.33,81.5,True
211,57.833333333333336,PAG,"Penske Automotive Group, Inc.",20.0,2.2,77,1.39,102.09,115.0,12.65,$45.58,$93.45,87.99,82.96,74.93,76.5,True
212,57.833333333333336,BSY,"Bentley Systems, Incorporated",13.0,2.2,84,1.54,61.4,69.57,13.31,$27.00,$68.45,64.29,62.96,51.16,76.5,True
213,57.833333333333336,POWI,"Power Integrations, Inc.",13.0,2.2,84,1.55,100.45,105.67,5.2,$51.16,$110.66,102.79,92.29,84.54,76.5,True
215,57.666666666666664,CTLT,"Catalent, Inc.",16.0,1.7,68,1.25,131.93,150.25,13.89,$79.65,$142.64,131.85,122.58,111.43,89.0,True
