no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
1643,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17617.18,146.62,93.7,40.73,16.02,4.58,41.14,,1.92%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.28,0.60%,-39.05%,95.90%,-1.25%,1.32%,2.29,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-2.70%,1.78%,13.13%,24.52%,76.33%,-3.25%,0.78,3.62,1.87%,1.96%,-1.09%,2.50%,19.72%,-4.16%,10.48%,-4.16%,82.76%,49.72,-1.92%,-0.03%,2.3,581.64,0.92,172.87,-1.96%,537055,10/28/2021 4:30:00 PM,180.14,7/22/1993,172.87,0.00%,59.0,93,1.41,172.87,174.85,168.96,144.71,95.02,180.37,37.0,4.21,63.0,True
1709,CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,USA,12600.15,38.11,19.07,2.54,2.8,5.0,42.63,39.8,0.89%,29.80%,6.38,-28.40%,38.66%,3.90%,15.00%,3.70%,13.20%,24.50%,52.3,51.69,0.60%,-36.93%,90.70%,-0.82%,0.78%,1.76,6.10%,15.10%,8.60%,2.4,1.8,1.15,1.15,27.30%,11.00%,8.30%,-1.00%,1.70%,21.09%,27.10%,56.91%,-1.93%,1.08,5.09,1.93%,1.90%,0.72%,2.85%,18.82%,-2.60%,10.23%,-2.60%,69.55%,53.69,-1.98%,-0.30%,1.9,229.13,1.6,243.34,-2.27%,366724,10/21/2021 4:30:00 PM,266.0,6/1/1960,243.34,0.00%,72.0,88,1.25,243.34,241.67,236.83,205.25,143.52,250.23,16.0,9.31,58.666666666666664,True
1759,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,2236.1,7.94,10.87,0.79,3.11,1.98,2.02,7.21,,0.00%,8.8,82.30%,-27.75%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.56,6.90%,-24.41%,84.10%,0.64%,3.81%,2.79,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,6.38%,24.22%,58.72%,84.34%,239.49%,6.93%,1.6,2.99,3.40%,4.69%,13.45%,19.39%,62.05%,-1.46%,53.42%,-1.46%,285.55%,66.5,-0.65%,-0.07%,2.1,403.84,0.98,69.9,-0.72%,394635,10/27/2021 4:30:00 PM,70.38,2/21/2012,69.9,0.00%,66.0,99,2.71,69.9,62.2,58.99,43.34,19.43,72.16,21.0,0.69,62.0,True
1773,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2756.19,25.76,18.21,0.86,2.14,3.81,11.33,29.6,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.33%,95.30%,1.10%,1.53%,2.95,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-4.04%,-4.70%,28.30%,40.80%,61.28%,-4.33%,1.04,10.48,3.19%,3.17%,-2.05%,3.63%,23.66%,-7.14%,28.35%,-7.14%,73.80%,48.98,-3.97%,-0.52%,2.3,44.23,1.02,303.88,-4.47%,45064,11/4/2021 4:30:00 PM,345.67,6/20/2003,303.84,-0.01%,59.0,90,1.29,303.88,309.17,294.5,246.15,177.01,327.24,15.0,13.75,54.666666666666664,True
2135,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,31282.77,26.96,8.88,1.08,3.51,3.5,13.48,11.37,0.94%,26.40%,1.73,3266.70%,55.11%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.77,0.20%,-7.69%,92.10%,4.00%,2.62%,1.55,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,5.45%,13.73%,24.55%,75.89%,170.72%,5.81%,3.06,2.02,3.55%,4.37%,9.42%,12.13%,52.30%,-2.84%,31.11%,-2.84%,207.95%,63.28,-3.20%,1.03%,1.8,10778.97,1.27,46.61,-2.20%,13712684,11/2/2021 4:30:00 PM,51.27,3/17/1992,46.58,-0.06%,75.0,98,2.03,46.61,42.82,42.57,31.89,16.11,48.68,27.0,10.0,66.66666666666667,True
2214,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1718.13,6.14,6.93,0.47,1.18,1.31,10.86,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.80%,-20.94%,,-2.52%,19.35%,16.41,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,0.71%,9.87%,21.14%,30.57%,60.60%,-2.29%,1.41,1.56,2.53%,2.54%,1.99%,4.19%,23.98%,-3.85%,17.89%,-3.85%,107.77%,57.66,-1.03%,0.51%,2.2,338.44,0.47,60.69,-0.52%,157513,11/3/2021 4:30:00 PM,67.75,7/9/1999,60.69,0.00%,63.0,90,1.28,60.69,59.68,58.41,49.05,29.21,63.12,18.0,11.63,57.0,True
2374,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1468.72,3.41,7.18,,1.35,1.32,6.41,3.57,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.80%,-8.28%,90.20%,0.17%,3.06%,3.31,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-0.29%,6.54%,14.47%,24.29%,60.86%,-0.56%,1.55,1.36,3.05%,3.11%,2.17%,5.01%,15.35%,-6.29%,31.54%,-6.29%,85.05%,54.8,-2.61%,-0.55%,2.0,329.07,1.22,40.73,-3.14%,402349,10/28/2021 4:30:00 PM,44.5,10/30/2014,40.73,-0.01%,69.0,90,1.28,40.73,39.95,38.9,35.34,22.01,43.47,20.0,9.26,59.666666666666664,True
2585,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,29005.15,40.47,39.11,6.75,19.29,9.74,442.15,80.84,2.30%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.65%,96.00%,-2.78%,1.67%,3.47,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,-3.41%,6.12%,27.68%,28.45%,100.29%,-3.97%,0.35,5.16,2.52%,2.14%,0.57%,5.85%,25.14%,-4.85%,18.78%,-4.85%,104.34%,55.08,-1.39%,-0.35%,2.1,630.59,1.08,217.74,-1.74%,683644,10/27/2021 4:30:00 PM,220.79,8/12/2004,217.74,0.00%,66.0,96,1.6,217.74,216.97,206.29,174.43,106.56,228.84,15.0,1.4,59.0,True
2587,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1939.15,86.37,15.55,4.32,1.86,26.38,10.14,13.62,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.08,1.20%,-23.35%,85.50%,1.54%,4.65%,4.53,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,-10.81%,9.08%,45.66%,35.13%,97.72%,-5.92%,1.89,0.7,4.26%,4.83%,1.22%,13.26%,33.11%,-11.05%,54.82%,-11.05%,113.44%,53.6,-2.64%,-0.85%,2.2,1305.23,1.21,14.77,-3.46%,1579977,11/2/2021 8:30:00 AM,16.0,4/9/1999,14.75,-0.14%,63.0,96,1.58,14.77,14.63,13.14,11.13,6.95,16.61,18.0,8.33,59.0,True
3235,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2490.22,13.96,8.83,0.57,0.64,2.67,41.99,137.58,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,125.49%,,-0.79%,1.73%,2.89,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,-1.60%,-0.82%,31.81%,29.86%,81.85%,-1.83%,1.99,2.14,3.32%,3.21%,1.34%,3.72%,21.51%,-4.50%,30.32%,-4.50%,109.33%,53.19,-2.56%,-0.13%,2.1,254.34,0.8,59.01,-2.69%,203739,12/2/2021 8:30:00 AM,68.14,5/26/2016,59.0,-0.01%,66.0,94,1.45,59.01,58.15,57.12,48.66,28.19,61.79,18.0,15.47,59.333333333333336,True
3533,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1186.63,162.82,23.74,8.39,2.46,4.31,9.24,20.25,,0.00%,0.07,-356.40%,55.10%,-11.00%,19.40%,0.10%,126.10%,33.10%,102.1,99.71,1.90%,-26.35%,96.10%,5.20%,9.72%,11.47,1.10%,2.60%,-4.10%,1.4,1.2,0.41,0.56,52.70%,4.10%,1.40%,-2.94%,9.06%,34.26%,45.23%,52.51%,-1.70%,0.81,0.41,3.04%,3.27%,2.40%,7.15%,28.90%,-5.40%,32.57%,-5.40%,72.80%,54.77,-4.62%,-0.41%,2.2,845.09,1.21,11.56,-5.01%,1025555,11/1/2021 4:30:00 PM,12.83,5/23/1995,11.56,-0.01%,63.0,87,1.22,11.56,11.33,10.84,8.99,6.69,12.22,34.0,10.99,61.333333333333336,True
4146,JBL,Jabil Inc.,Technology,Electronic Components,USA,10166.05,14.28,9.78,1.19,0.34,4.77,6.49,106.56,0.46%,8.10%,4.9,91.40%,7.98%,28.30%,12.00%,9.80%,183.90%,1.50%,145.5,138.23,2.80%,-8.67%,89.60%,-2.44%,0.92%,1.44,3.80%,28.30%,15.20%,1.0,0.6,1.35,1.35,8.00%,3.20%,2.00%,-2.13%,17.22%,14.21%,24.10%,59.10%,-0.51%,1.37,1.99,2.19%,2.79%,4.65%,9.40%,18.51%,-2.94%,23.33%,-2.94%,71.25%,61.03,-2.19%,0.38%,1.8,879.7,0.91,69.99,-1.82%,801571,12/16/2021 8:30:00 AM,78.5,4/29/1993,71.15,1.66%,75.0,89,1.27,69.99,67.26,64.13,59.16,40.87,72.11,26.0,12.16,63.333333333333336,True
4323,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,15182.34,13.49,36.63,2.93,12.55,1.37,31.4,155.4,2.75%,39.20%,1.84,181.30%,-59.40%,2.40%,4.60%,-1.90%,966.00%,41.90%,546.84,421.64,0.10%,-2.39%,93.10%,33.91%,4.74%,5.29,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,2.10%,5.81%,14.47%,20.78%,63.11%,0.45%,1.52,0.65,2.35%,2.28%,5.00%,5.47%,14.21%,-2.33%,13.09%,-2.33%,73.45%,61.73,-3.05%,1.23%,2.3,3774.93,0.92,24.76,-1.86%,3457791,11/5/2021 8:30:00 AM,26.14,11/22/1991,24.76,0.00%,59.0,90,1.3,24.76,23.64,23.51,21.71,14.58,25.57,19.0,5.57,56.0,True
4340,KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,Singapore,3665.08,10.34,11.16,0.52,2.41,3.38,4.95,15.04,0.94%,9.50%,5.78,600.30%,-7.58%,53.20%,20.00%,19.30%,723.30%,173.10%,61.97,60.7,2.50%,-7.23%,98.18%,4.66%,12.33%,6.1,27.10%,39.20%,33.30%,3.8,3.4,0.0,0.0,45.90%,27.20%,24.20%,0.37%,2.15%,8.22%,17.64%,79.46%,-1.29%,1.25,3.29,5.39%,6.11%,-0.58%,1.59%,4.01%,-18.64%,11.53%,-20.63%,87.57%,50.2,-7.32%,-0.17%,2.2,1226.15,1.16,59.76,-7.48%,1422776,11/17/2021 4:30:00 PM,83.8,3/17/1980,59.73,-0.05%,63.0,94,1.43,59.76,59.84,58.91,57.52,32.97,75.29,16.0,40.23,57.666666666666664,True
4623,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6541.87,5.32,9.24,1.06,1.48,5.16,10.78,4.74,0.85%,4.80%,14.11,206.00%,-40.16%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.78,0.90%,2.56%,99.11%,-4.36%,5.22%,3.6,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,-4.68%,4.92%,23.38%,29.36%,88.00%,-4.24%,1.75,2.64,3.64%,3.38%,-1.32%,6.66%,18.02%,-5.94%,28.50%,-5.94%,104.72%,51.42,-2.56%,0.13%,2.4,1257.43,1.01,75.03,-2.43%,1268419,11/2/2021 8:30:00 AM,79.38,12/29/1972,75.03,0.00%,56.0,94,1.5,75.03,76.07,70.52,63.69,37.24,79.77,19.0,5.8,56.333333333333336,True
4641,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,11793.59,51.24,40.98,10.25,16.07,3.6,86.59,118.53,2.04%,103.50%,2.83,-13.60%,17.12%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.40%,-18.84%,94.20%,0.14%,1.75%,2.45,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,-3.84%,5.05%,23.58%,29.75%,89.60%,-5.39%,0.43,3.57,2.94%,2.25%,-0.63%,5.06%,24.65%,-6.17%,13.74%,-6.17%,91.85%,52.57,-0.31%,-0.52%,1.8,543.74,1.01,144.92,-0.83%,551765,11/2/2021 4:30:00 PM,155.0,6/21/1995,144.0,-0.63%,75.0,95,1.51,144.92,145.99,138.24,116.55,75.54,154.45,16.0,6.96,62.0,True
4692,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26395.51,,142.91,,6.94,,5.7,34.39,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.41,1.70%,0.00%,73.30%,2.38%,9.02%,5.99,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,-1.97%,9.67%,16.27%,43.08%,61.76%,-1.85%,1.31,4.75,3.34%,3.99%,3.53%,6.00%,26.92%,-8.05%,19.26%,-8.05%,78.31%,56.75,-3.66%,1.00%,2.2,2264.36,1.05,117.47,-2.69%,2387577,11/4/2021 4:30:00 PM,115.0,12/14/2005,117.47,0.00%,63.0,90,1.29,117.47,113.91,111.16,92.74,65.88,127.75,21.0,-2.1,58.0,True
4862,MIME,Mimecast Limited,Technology,Software - Infrastructure,United Kingdom,5260.31,120.66,50.67,7.31,9.51,11.37,14.34,47.39,,0.00%,0.66,10.50%,13.35%,50.40%,16.50%,28.70%,66.70%,20.00%,65.98,62.33,1.30%,-28.73%,89.40%,4.90%,1.86%,0.83,4.70%,11.20%,6.40%,1.5,1.5,0.16,0.18,76.40%,9.30%,8.00%,-0.74%,5.53%,24.02%,43.26%,60.55%,-0.53%,1.45,1.36,0.46%,0.61%,-0.21%,0.59%,30.39%,-7.41%,14.96%,-7.41%,103.78%,51.36,-0.15%,0.00%,2.1,1404.87,4.03,79.15,-0.15%,5661035,11/2/2021 8:30:00 AM,82.83,11/19/2015,79.15,0.00%,66.0,90,1.28,79.15,79.3,78.85,60.89,38.84,85.48,22.0,4.65,59.333333333333336,True
4894,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,USA,3337.67,8.72,8.83,0.73,0.96,2.95,31.85,18.9,0.89%,7.20%,6.68,38.00%,5.60%,9.90%,12.00%,2.70%,297.30%,58.60%,56.08,55.78,2.20%,0.91%,91.70%,-0.32%,1.18%,2.36,22.50%,41.30%,15.60%,2.7,1.7,0.11,0.11,20.70%,15.20%,10.90%,-2.95%,1.59%,38.12%,43.60%,52.02%,-1.79%,1.23,1.61,2.59%,2.53%,0.19%,1.42%,23.39%,-7.56%,18.23%,-7.56%,71.17%,51.51,-2.08%,0.22%,2.0,278.18,1.34,58.3,-1.87%,371984,10/19/2021 8:30:00 AM,100.0,2/25/1991,57.95,-0.60%,69.0,87,1.21,58.3,58.2,57.62,47.34,34.06,63.07,17.0,71.53,57.666666666666664,True
5138,NAVI,Navient Corporation,Financial,Credit Services,USA,3494.13,4.28,6.98,0.58,1.84,1.32,3.33,5.89,2.95%,12.50%,5.07,-17.50%,-30.01%,-3.90%,7.42%,-8.00%,-2.90%,1.70%,165.0,149.46,0.10%,-11.30%,88.40%,-7.66%,4.39%,3.7,1.10%,34.50%,0.50%,,,27.77,28.8,,62.00%,48.10%,2.02%,5.34%,16.79%,14.27%,99.63%,2.26%,1.74,0.63,2.21%,2.89%,2.19%,6.04%,11.59%,-1.94%,14.09%,-8.82%,118.31%,58.18,-1.09%,0.09%,2.2,1772.89,2.63,21.7,-1.00%,4667205,10/26/2021 4:30:00 PM,21.5,4/17/2014,21.7,0.00%,63.0,96,1.59,21.7,21.26,20.5,19.49,10.41,23.8,16.0,-0.92,58.333333333333336,True
5336,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,5915.34,72.73,40.68,6.61,11.24,4.15,85.48,33.57,2.23%,135.30%,0.92,467.20%,11.69%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.04%,0.00%,87.50%,17.72%,1.92%,3.04,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,-3.24%,5.53%,24.12%,29.74%,94.98%,-3.41%,0.5,1.66,2.64%,2.32%,1.17%,4.94%,24.05%,-4.57%,11.83%,-4.57%,97.81%,56.0,-0.76%,-0.38%,2.2,516.73,0.94,66.84,-1.14%,485746,11/2/2021 4:30:00 PM,68.77,4/23/2015,67.83,1.48%,63.0,95,1.55,66.84,66.2,63.81,54.02,33.81,70.04,41.0,2.89,66.33333333333333,True
