no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
684,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,41085.29,19.33,17.21,1.38,2.71,,35.08,13.31,,0.00%,103.26,32.30%,11.56%,18.50%,14.00%,6.60%,16.70%,8.10%,21.12,20.89,0.10%,-81.61%,93.50%,0.02%,2.10%,2.49,14.80%,-139.10%,63.10%,0.9,0.2,,,52.60%,19.30%,14.00%,-0.33%,5.41%,25.94%,41.03%,69.06%,68.41%,0.86,49.03,2.50%,2.50%,4.38%,8.36%,25.64%,-3.36%,21.02%,-3.36%,79.58%,60.88,-0.99%,0.25%,2.2,175.74,1.94,1996.37,-0.74%,341122,12/7/2021 8:30:00 AM,2148.53,4/2/1991,1996.37,0.00%,63.0,90,1.34,1996.37,1918.54,1848.63,1592.88,1111.71,2065.72,16.0,7.62,56.333333333333336,True
887,BJ,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive,Discount Stores,USA,9257.9,21.81,19.51,4.19,0.57,15.62,109.3,18.09,,0.00%,3.0,124.70%,4.97%,73.10%,5.20%,4.40%,3.80%,14.30%,135.58,135.52,0.90%,-14.20%,98.70%,-3.43%,5.51%,5.65,7.60%,92.80%,34.80%,0.8,0.2,1.32,1.32,18.60%,3.70%,2.60%,-2.91%,9.14%,13.63%,42.16%,71.97%,75.56%,0.44,2.67,3.57%,4.40%,-2.38%,4.72%,25.18%,-11.66%,21.36%,-11.66%,78.29%,50.72,2.06%,-1.75%,2.2,1320.7,1.38,65.45,0.28%,1823332,11/18/2021 8:30:00 AM,78.21,6/28/2018,66.8,2.06%,63.0,91,1.37,65.45,66.72,62.71,52.41,36.71,74.09,18.0,19.5,57.333333333333336,True
925,BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,USA,14376.43,10.42,11.93,0.55,0.81,2.84,63.98,17.55,,0.00%,7.38,40.30%,-28.69%,69.60%,18.80%,19.10%,309.50%,140.00%,204.27,188.52,1.00%,-2.50%,,-1.08%,4.29%,3.63,16.30%,33.20%,16.20%,2.1,1.3,0.44,0.44,28.30%,11.10%,8.00%,-3.44%,10.95%,47.69%,75.09%,101.28%,88.26%,2.26,2.7,3.14%,3.65%,3.79%,16.18%,47.35%,-5.09%,43.13%,-5.09%,112.83%,62.07,1.01%,-1.54%,1.5,2225.32,3.65,76.83,-0.54%,8111541,11/4/2021 8:30:00 AM,91.07,6/22/2005,76.83,0.00%,84.0,93,1.51,76.83,74.3,66.57,52.31,37.46,80.95,16.0,18.53,64.33333333333333,True
1139,BVH,Bluegreen Vacations Holding Corporation,Consumer Cyclical,Resorts & Casinos,USA,677.06,12.7,11.86,1.27,1.08,3.06,3.13,6.74,,0.00%,2.62,-273.40%,-0.53%,-19.10%,10.00%,-6.70%,170.60%,55.00%,21.71,13.56,7.10%,9.50%,44.90%,1.34%,2.07%,3.04,4.30%,25.70%,-10.10%,,,2.64,2.64,75.10%,6.60%,8.70%,-1.57%,4.88%,31.34%,74.36%,163.40%,146.27%,1.83,1.57,5.34%,5.12%,4.78%,15.77%,49.39%,-3.56%,44.87%,-3.56%,172.00%,59.35,2.71%,-0.43%,2.0,92.6,3.3,33.32,2.27%,305717,11/3/2021 4:30:00 PM,51.5,11/19/1997,33.32,0.00%,69.0,98,2.04,33.32,31.83,28.94,22.39,12.25,34.55,19.0,54.56,62.0,True
1159,BXC,BlueLinx Holdings Inc.,Industrials,Building Products & Equipment,USA,774.61,3.25,7.15,0.13,0.19,2.77,3873.03,7.72,,0.00%,24.69,552.90%,-57.09%,53.30%,25.00%,10.10%,-17.10%,11.40%,9.72,9.31,0.90%,-39.56%,83.80%,2.61%,3.87%,2.21,20.40%,139.10%,19.60%,3.1,1.5,1.74,1.76,17.00%,8.60%,5.80%,-3.89%,6.64%,62.95%,78.22%,185.76%,174.33%,1.75,3.84,5.69%,5.07%,3.95%,23.00%,52.79%,-6.45%,75.03%,-6.45%,207.31%,60.59,-0.77%,0.24%,2.3,163.31,1.14,80.27,-0.53%,185406,11/2/2021 4:30:00 PM,96.33,12/14/2004,80.27,0.00%,59.0,98,2.22,80.27,77.47,65.86,52.76,27.13,85.8,15.0,20.01,57.333333333333336,True
1275,CCS,"Century Communities, Inc.",Consumer Cyclical,Residential Construction,USA,2457.61,6.0,4.85,0.66,0.61,1.58,5.0,26.17,0.80%,2.40%,12.5,69.30%,10.18%,26.70%,9.06%,33.90%,124.10%,20.60%,33.76,29.85,2.80%,-17.89%,87.30%,-0.90%,6.32%,6.1,14.30%,29.60%,10.80%,,,0.63,0.76,25.40%,15.60%,10.60%,-11.77%,1.64%,19.06%,14.31%,60.12%,71.20%,1.95,3.05,4.42%,4.01%,-2.39%,6.05%,10.04%,-12.92%,24.52%,-12.92%,83.61%,48.06,-1.10%,-2.26%,1.7,309.47,3.86,74.95,-3.33%,1194641,10/27/2021 4:30:00 PM,100.25,6/18/2014,74.95,0.00%,78.0,89,1.29,74.95,76.84,70.91,68.2,40.82,86.07,15.0,33.76,60.666666666666664,True
1465,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,962.26,47.41,44.2,,6.83,9.24,40.77,108.12,,0.00%,1.47,175.90%,-9.46%,20.30%,,13.30%,146.90%,65.60%,13.73,11.43,6.70%,-3.93%,41.50%,5.15%,2.14%,2.04,18.50%,21.60%,19.10%,3.5,2.1,0.0,0.0,43.50%,17.90%,14.40%,7.17%,3.16%,60.82%,101.01%,165.41%,182.48%,0.96,4.08,8.08%,5.65%,6.47%,14.75%,59.53%,-7.96%,42.48%,-7.96%,195.89%,61.89,3.88%,-1.78%,2.0,119.91,3.5,69.83,2.03%,419878,11/4/2021 4:30:00 PM,74.0,8/6/1986,69.83,0.00%,69.0,98,2.23,69.83,65.71,61.21,43.97,23.6,75.87,20.0,5.97,62.333333333333336,True
1611,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,227011.72,48.6,39.57,4.87,1.16,13.82,18.65,182.34,0.58%,26.20%,11.27,25.00%,9.73%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,440.94,0.20%,-3.38%,69.10%,-0.53%,0.83%,1.66,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.90%,3.20%,2.40%,-2.01%,4.05%,21.38%,41.57%,47.89%,45.34%,0.63,14.47,3.12%,2.72%,1.11%,7.69%,28.08%,-3.34%,23.32%,-3.34%,78.37%,55.96,-0.31%,-0.60%,2.2,2205.13,2.58,547.61,-0.91%,5692485,12/9/2021 4:30:00 PM,542.22,11/27/1985,548.85,0.23%,63.0,84,1.2,547.61,542.49,510.42,428.69,307.0,566.55,19.0,-0.98,55.333333333333336,True
1646,CPT,Camden Property Trust,Real Estate,REIT - Residential,USA,17330.89,145.56,93.01,40.43,15.76,4.55,40.47,,1.93%,276.80%,1.18,-44.00%,34.87%,-13.30%,3.60%,4.60%,-18.60%,10.70%,103.07,101.21,0.70%,-23.91%,95.90%,-1.19%,1.37%,2.36,1.70%,3.40%,1.80%,,,0.82,0.82,59.70%,10.90%,11.10%,-1.20%,3.07%,15.41%,26.71%,72.01%,71.75%,0.77,3.93,2.57%,2.35%,1.05%,4.65%,22.35%,-3.29%,14.76%,-3.29%,81.43%,54.38,-1.50%,-0.15%,2.3,589.42,2.88,171.61,-1.65%,1695965,10/28/2021 4:30:00 PM,177.76,7/22/1993,171.61,0.00%,59.0,92,1.42,171.61,170.12,164.37,140.61,94.59,177.45,37.0,3.58,62.666666666666664,True
1725,CSV,"Carriage Services, Inc.",Consumer Cyclical,Personal Services,USA,975.68,38.84,16.46,2.59,2.64,5.4,886.98,17.06,0.76%,25.20%,1.53,10.40%,18.48%,-4.60%,15.00%,6.30%,132.30%,12.60%,17.5,14.97,9.70%,-4.01%,76.90%,-6.74%,4.69%,4.47,2.40%,12.30%,7.00%,0.6,0.5,2.54,2.55,34.30%,18.10%,7.60%,5.67%,14.58%,32.31%,58.88%,99.73%,89.72%,0.88,1.84,3.60%,3.32%,9.43%,18.55%,43.06%,1.24%,36.98%,1.24%,106.46%,71.75,2.32%,-0.45%,1.5,157.22,3.07,59.42,1.87%,482108,10/27/2021 4:30:00 PM,63.75,8/9/1996,59.42,0.00%,84.0,95,1.58,59.42,54.68,50.4,41.66,29.3,60.11,22.0,7.29,67.0,True
1760,CUBE,CubeSmart,Real Estate,REIT - Industrial,USA,12132.09,51.0,53.18,8.5,15.57,5.85,597.64,99.69,2.44%,123.50%,1.09,-3.80%,-5.75%,15.10%,6.00%,8.80%,78.40%,23.20%,202.19,200.46,0.30%,-11.37%,89.40%,-3.49%,1.94%,2.78,4.60%,11.80%,5.60%,,,1.18,1.18,68.60%,34.60%,28.30%,2.73%,3.85%,7.52%,18.17%,66.44%,65.99%,0.39,1.32,2.19%,2.50%,2.48%,3.94%,16.96%,-1.50%,15.22%,-1.50%,77.45%,57.9,1.51%,0.81%,2.4,1398.72,2.48,55.79,2.33%,3465602,11/4/2021 4:30:00 PM,60.3,10/22/2004,56.3,0.91%,56.0,90,1.34,55.79,54.5,53.81,47.8,31.44,56.64,19.0,8.08,55.0,True
1761,CUBI,"Customers Bancorp, Inc.",Financial,Banks - Regional,USA,1832.77,6.48,8.88,0.65,2.55,1.62,1.65,5.91,,0.00%,8.8,82.30%,-27.76%,13.80%,10.00%,16.80%,116.90%,73.90%,32.45,29.8,6.40%,-25.75%,84.00%,0.63%,2.78%,2.37,1.30%,25.10%,5.30%,,,0.35,0.35,,83.90%,35.30%,-0.95%,0.44%,51.71%,43.66%,213.69%,213.86%,1.59,3.14,7.60%,4.87%,-1.86%,5.20%,38.56%,-13.77%,33.29%,-13.77%,229.45%,49.5,-11.20%,-1.38%,2.1,348.64,6.46,57.06,-12.43%,2252400,10/27/2021 4:30:00 PM,67.5,2/21/2012,57.06,0.00%,66.0,99,2.54,57.06,58.13,54.48,41.32,17.32,66.17,21.0,18.3,62.0,True
1775,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,USA,2677.74,25.11,17.75,0.84,2.08,3.71,11.01,28.76,,0.00%,11.8,1.80%,16.39%,21.20%,30.00%,9.20%,150.50%,39.30%,9.19,8.54,0.40%,-12.37%,95.50%,1.36%,1.39%,2.79,11.30%,15.80%,9.90%,2.2,1.6,0.02,0.03,22.90%,10.00%,8.50%,-8.21%,0.72%,20.22%,35.46%,61.10%,68.83%,1.05,10.77,4.04%,3.70%,-3.88%,7.30%,23.06%,-9.48%,29.63%,-9.48%,73.37%,47.67,-0.24%,-1.00%,2.3,42.54,4.99,296.21,-1.24%,212321,11/4/2021 4:30:00 PM,345.67,6/20/2003,296.21,0.00%,59.0,87,1.26,296.21,308.28,277.26,241.09,170.86,327.24,14.0,16.7,53.333333333333336,True
1942,DFIN,"Donnelley Financial Solutions, Inc.",Financial,Capital Markets,USA,1473.26,18.26,9.59,1.83,1.52,4.14,11.99,8.66,,0.00%,2.41,-169.70%,-3.22%,-17.50%,10.00%,-3.10%,485.80%,18.20%,33.7,32.16,1.90%,-14.22%,94.20%,1.20%,1.00%,1.34,9.20%,28.10%,-0.40%,1.2,1.2,0.55,0.67,55.60%,15.60%,8.70%,-0.77%,-9.15%,33.22%,40.80%,144.02%,159.69%,1.97,1.8,3.70%,3.72%,-3.97%,1.61%,28.97%,-15.78%,21.61%,-15.78%,163.42%,46.43,-0.25%,0.00%,2.3,240.2,4.11,44.07,-0.25%,987089,11/3/2021 8:30:00 AM,47.0,9/26/2016,44.07,0.00%,59.0,97,1.94,44.07,45.7,43.51,34.25,16.73,52.33,29.0,6.65,61.666666666666664,True
2222,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1649.78,5.91,6.67,0.45,1.13,1.26,10.43,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.38%,,-2.52%,17.71%,15.41,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,-1.95%,-1.07%,20.93%,21.30%,54.67%,49.99%,1.42,1.57,2.85%,2.69%,-0.14%,4.23%,22.30%,-3.84%,16.60%,-3.84%,100.00%,53.46,-0.29%,-0.41%,2.2,330.1,3.99,58.42,-0.70%,1318136,11/3/2021 4:30:00 PM,67.75,7/9/1999,58.42,0.00%,63.0,88,1.27,58.42,58.46,56.21,47.87,29.21,60.75,18.0,15.97,56.333333333333336,True
2382,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1382.15,3.22,6.79,,1.27,1.25,6.03,3.36,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-7.91%,89.90%,-0.07%,3.13%,3.75,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,-3.07%,-6.03%,22.89%,11.18%,61.02%,55.43%,1.56,1.42,3.97%,3.52%,-1.32%,2.14%,9.56%,-11.42%,24.33%,-11.42%,74.92%,49.04,-1.71%,-1.41%,2.0,296.69,7.11,38.5,-3.10%,2108262,10/28/2021 4:30:00 PM,44.5,10/30/2014,38.5,0.00%,69.0,88,1.28,38.5,38.94,37.74,35.16,22.01,43.47,20.0,15.58,59.0,True
2591,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,28367.53,39.99,38.6,6.67,18.87,9.62,432.43,79.06,2.32%,77.10%,5.38,14.70%,5.85%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.77%,96.00%,-2.77%,1.67%,3.39,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,3.09%,6.90%,19.41%,31.46%,88.45%,85.70%,0.32,4.85,2.25%,2.48%,4.77%,9.76%,27.66%,-0.04%,26.82%,-0.04%,101.91%,65.29,0.20%,0.15%,2.1,644.85,2.77,215.15,0.35%,1784352,10/27/2021 4:30:00 PM,218.21,8/12/2004,215.15,0.00%,66.0,93,1.51,215.15,205.96,196.88,168.99,106.56,217.73,14.0,1.42,57.666666666666664,True
2593,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1914.76,80.82,14.55,4.04,1.84,24.68,10.01,13.45,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.04,1.30%,-16.08%,85.40%,1.46%,4.29%,4.61,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,2.45%,6.23%,49.08%,29.52%,97.99%,100.58%,1.87,0.69,5.45%,5.25%,2.59%,16.77%,28.78%,-5.54%,44.86%,-5.54%,108.73%,57.97,3.68%,-0.30%,2.2,1181.62,3.29,13.82,3.37%,3883999,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.82,0.00%,63.0,95,1.58,13.82,13.5,11.9,10.76,6.69,14.63,19.0,12.16,59.0,True
2937,FRG,"Franchise Group, Inc.",Consumer Cyclical,Personal Services,USA,2132.31,,10.94,,0.76,3.31,13.33,97.37,4.76%,28.40%,-0.44,81.10%,25.79%,-21.10%,15.00%,65.50%,837.90%,54.10%,40.23,27.15,1.20%,0.00%,71.20%,4.93%,2.83%,3.5,9.70%,51.10%,8.50%,1.5,0.5,1.68,1.68,41.40%,5.90%,9.00%,-0.49%,16.56%,47.40%,45.97%,93.09%,72.48%,1.77,2.12,3.77%,4.15%,5.42%,19.25%,38.01%,-4.68%,45.36%,-4.68%,101.69%,65.44,-0.34%,-0.57%,1.9,219.44,1.65,52.52,-0.91%,362994,11/2/2021 4:30:00 PM,59.86,6/14/2012,52.52,0.00%,72.0,94,1.53,52.52,50.17,44.32,38.14,26.04,55.1,28.0,13.98,64.66666666666667,True
3133,GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services,USA,2453.91,,99.13,,14.03,8.52,12.31,176.54,,,-0.17,-138.60%,7.69%,,,,61.00%,120.20%,62.61,40.65,5.50%,-59.41%,69.50%,54.27%,3.43%,2.82,-4.40%,-5.00%,-8.50%,9.9,9.9,0.0,0.0,41.60%,-1.20%,-5.00%,-3.48%,-0.05%,26.37%,111.10%,227.82%,197.38%,,2.46,6.16%,6.62%,-1.66%,9.42%,60.30%,-10.72%,45.51%,-10.72%,235.45%,51.89,0.70%,-0.77%,1.7,493.87,2.29,37.47,-0.08%,1132497,11/4/2021 4:30:00 PM,40.67,10/30/2018,37.47,0.00%,78.0,99,2.68,37.47,38.1,34.4,23.49,11.17,41.97,37.0,8.54,71.33333333333333,True
3246,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2328.55,12.86,8.14,0.52,0.6,2.47,39.27,128.65,,0.00%,4.23,344.10%,-7.64%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,301.93%,,-0.72%,1.56%,2.65,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,-9.17%,-7.25%,23.23%,28.86%,91.14%,78.41%,2.01,2.26,4.18%,3.79%,-6.94%,0.73%,14.18%,-11.99%,24.24%,-11.99%,95.96%,41.83,-3.14%,-0.27%,2.1,250.45,6.59,54.38,-3.39%,1649745,12/2/2021 8:30:00 AM,68.14,5/26/2016,54.38,0.00%,66.0,93,1.49,54.38,58.21,54.15,47.7,27.77,61.79,18.0,25.3,59.0,True
