no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
1970,DHR,Danaher Corporation,Healthcare,Diagnostics & Research,USA,230424.38,41.16,31.5,1.85,8.21,5.68,90.29,36.37,0.26%,9.70%,7.76,49.80%,3.13%,14.60%,22.30%,9.10%,32.10%,22.90%,715.1,634.98,0.20%,-48.48%,81.10%,0.15%,0.82%,2.16,7.30%,14.90%,6.60%,1.5,1.1,0.59,0.59,60.40%,24.60%,20.40%,1.02%,6.71%,-3.25%,29.25%,43.28%,43.73%,0.71,8.45,2.41%,2.36%,1.24%,3.12%,13.87%,-4.28%,12.38%,-4.93%,50.31%,54.54,-0.11%,-0.45%,1.9,2413.11,0.75,317.49,-0.56%,1800847,10/21/2021 8:30:00 AM,348.08,12/10/1969,317.49,0.00%,72.0,77,1.1,317.49,314.25,308.14,279.31,211.22,333.96,16.0,9.63,55.0,True
2061,DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,USA,24624.04,26.43,20.82,1.71,3.2,6.35,33.32,32.52,1.17%,30.30%,6.49,1.90%,9.48%,4.70%,15.49%,-0.80%,31.50%,15.40%,143.98,142.65,0.30%,-4.79%,85.40%,-1.50%,1.03%,2.11,9.90%,26.00%,12.00%,1.6,1.1,0.79,0.0,37.90%,16.20%,12.30%,3.12%,-2.15%,-1.12%,13.09%,39.26%,35.94%,1.38,3.64,1.83%,2.00%,-0.35%,1.98%,9.34%,-3.90%,11.14%,-3.90%,47.88%,51.76,-0.09%,-0.06%,2.3,695.81,0.79,171.36,-0.15%,550374,10/19/2021 8:30:00 AM,186.08,12/3/1956,171.36,0.00%,59.0,77,1.1,171.36,171.97,168.35,156.96,115.88,178.32,21.0,8.59,52.333333333333336,True
2074,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23266.62,25.16,77.56,4.19,21.01,3.89,2350.16,,1.67%,41.90%,2.43,-31.60%,-64.05%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.23%,1.62%,4.08,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,2.19%,7.75%,20.28%,23.81%,59.92%,52.71%,0.62,1.15,1.61%,1.85%,4.12%,10.15%,24.95%,-0.79%,29.36%,-0.79%,63.76%,69.19,0.47%,0.43%,2.1,1485.88,0.78,61.59,0.90%,1161661,10/27/2021 4:30:00 PM,62.88,2/6/1986,61.59,0.00%,66.0,86,1.25,61.59,59.35,56.19,49.4,37.61,62.08,14.0,2.09,55.333333333333336,True
2273,EFX,Equifax Inc.,Industrials,Consulting Services,USA,36674.27,50.76,33.19,3.59,7.66,10.05,18.11,59.93,0.53%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.51,0.10%,-29.85%,93.10%,0.35%,1.87%,3.24,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,0.29%,1.21%,6.95%,26.36%,62.15%,51.33%,1.43,7.0,2.41%,2.46%,3.59%,7.39%,22.06%,-0.18%,22.91%,-0.18%,82.32%,59.78,0.60%,0.53%,2.3,702.81,0.69,295.12,1.13%,483393,10/20/2021 4:30:00 PM,296.94,5/11/1971,295.12,0.00%,59.0,85,1.22,295.12,285.87,275.65,242.45,161.87,296.63,14.0,0.62,52.666666666666664,True
2304,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,127842.64,43.12,41.64,2.93,7.5,21.19,32.0,75.42,0.60%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-79.84%,90.70%,-0.82%,0.96%,1.78,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,6.33%,2.53%,6.00%,18.53%,44.27%,33.68%,1.01,9.35,2.68%,2.25%,4.71%,8.86%,14.33%,0.10%,20.56%,0.10%,55.79%,64.66,0.62%,0.94%,2.1,1239.52,0.65,361.39,1.56%,807596,11/2/2021 8:30:00 AM,372.23,11/17/1995,361.39,0.00%,66.0,80,1.14,361.39,345.97,333.2,316.47,231.97,362.63,16.0,3.0,54.0,True
2367,ENPH,"Enphase Energy, Inc.",Technology,Solar,USA,31595.75,188.95,71.81,4.34,25.6,44.98,22.66,108.54,,0.00%,1.15,-22.90%,31.34%,31.30%,43.50%,16.70%,-44.40%,96.90%,134.72,126.42,1.10%,-17.92%,73.60%,1.45%,3.53%,1.93,8.60%,27.10%,24.70%,4.5,4.3,1.45,1.58,41.60%,14.70%,13.40%,-7.94%,-9.62%,36.74%,47.05%,70.01%,23.30%,1.33,13.93,6.33%,5.92%,-11.56%,1.31%,24.78%,-23.88%,49.89%,-23.88%,97.48%,42.08,-2.53%,1.96%,2.1,2311.3,0.69,215.02,-0.61%,1603902,10/26/2021 4:30:00 PM,263.36,3/30/2012,215.25,0.11%,66.0,83,1.19,215.02,241.36,213.55,172.52,108.88,282.46,25.0,22.48,58.0,True
2483,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,67275.84,32.72,22.76,1.77,3.45,4.21,101.93,112.88,1.80%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-35.95%,82.90%,-0.32%,0.71%,1.78,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,1.18%,-3.48%,5.11%,14.98%,43.01%,40.33%,1.19,3.8,2.14%,1.98%,0.47%,3.64%,11.19%,-2.99%,15.68%,-2.99%,49.80%,55.08,0.52%,0.58%,2.1,1586.86,0.89,170.46,1.11%,1415588,11/2/2021 8:30:00 AM,180.2,7/1/1923,171.0,0.32%,66.0,81,1.15,170.46,169.69,164.9,153.51,113.79,175.72,19.0,5.71,55.333333333333336,True
2999,FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,USA,53493.97,95.08,68.56,5.65,17.11,46.26,17.14,42.71,,0.00%,3.33,54.70%,18.15%,129.90%,16.84%,20.80%,30.50%,33.20%,163.5,133.78,11.40%,-0.63%,70.60%,-1.49%,1.38%,1.87,10.60%,55.40%,55.40%,1.8,1.7,0.88,0.9,76.90%,19.30%,17.70%,1.06%,-9.35%,1.91%,38.21%,152.45%,113.03%,1.16,14.97,4.28%,4.23%,1.63%,2.72%,27.61%,-6.39%,16.81%,-6.39%,167.90%,53.41,3.91%,1.16%,2.2,988.32,1.37,332.63,5.12%,1351691,11/4/2021 4:30:00 PM,368.5,11/18/2009,333.3,0.20%,63.0,97,2.01,332.63,327.1,324.63,261.47,126.12,355.35,17.0,10.78,59.0,True
3455,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,429496.54,27.51,25.34,1.9,2.91,415.49,84.76,82.04,1.60%,43.00%,14.95,16.50%,4.97%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.28%,72.20%,-0.70%,0.89%,2.78,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,0.88%,10.98%,23.92%,32.36%,54.88%,54.86%,0.99,8.59,2.20%,2.12%,3.55%,11.33%,25.78%,-1.24%,28.15%,-1.24%,68.46%,69.64,0.78%,0.21%,2.1,3365.06,0.76,415.4,0.99%,2559553,11/16/2021 8:30:00 AM,402.97,9/22/1981,415.25,-0.04%,66.0,85,1.22,415.4,403.53,374.86,331.04,246.59,420.61,21.0,-2.99,57.333333333333336,True
3976,INTU,Intuit Inc.,Technology,Software - Application,USA,195480.26,88.0,48.77,5.06,18.95,18.67,60.15,74.75,0.35%,30.80%,7.56,9.20%,16.59%,20.00%,17.40%,15.50%,10.20%,51.70%,273.0,265.44,0.20%,-14.62%,83.20%,-1.07%,0.68%,1.28,13.80%,21.80%,16.90%,2.1,2.1,0.21,0.0,82.10%,24.10%,20.30%,-0.98%,8.61%,17.30%,40.95%,82.74%,75.20%,1.05,22.4,3.04%,3.10%,3.24%,11.40%,34.33%,-5.43%,30.63%,-5.43%,89.66%,58.18,1.14%,0.72%,1.9,1415.07,0.88,677.95,1.87%,1240578,11/18/2021 4:30:00 PM,742.37,3/12/1993,677.95,0.00%,72.0,92,1.45,677.95,660.22,611.33,506.13,357.69,716.86,16.0,9.5,60.0,True
4020,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,51781.0,68.47,26.52,3.09,3.83,8.84,32.9,21.87,,0.00%,3.93,49.50%,13.92%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-28.86%,90.80%,-0.59%,1.03%,2.5,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,2.45%,6.89%,3.32%,10.57%,59.74%,50.23%,1.4,6.41,2.15%,2.40%,2.58%,6.05%,13.21%,-0.96%,15.47%,-0.96%,63.32%,60.65,0.32%,0.12%,1.7,786.61,0.9,270.32,0.43%,704879,10/21/2021 8:30:00 AM,300.22,5/9/2013,270.32,0.00%,78.0,86,1.25,270.32,264.4,255.52,239.17,165.52,272.93,15.0,11.06,59.666666666666664,True
4062,IT,"Gartner, Inc.",Technology,Information Technology Services,USA,26342.81,38.62,43.63,1.79,5.8,77.79,34.41,20.64,,0.00%,8.06,15.60%,-17.84%,7.50%,21.60%,13.60%,831.30%,16.30%,83.57,79.76,2.70%,-2.96%,94.00%,-1.57%,1.52%,2.46,9.90%,99.00%,12.60%,0.7,0.7,7.35,7.36,69.30%,20.00%,15.50%,-2.31%,-8.30%,-0.80%,33.55%,101.29%,94.24%,1.55,10.51,2.86%,2.79%,-0.17%,0.59%,22.80%,-12.74%,7.37%,-12.74%,115.04%,51.1,2.81%,0.65%,2.1,494.67,0.88,321.99,3.48%,434923,11/2/2021 8:30:00 AM,358.33,10/5/1993,321.99,0.00%,66.0,94,1.62,321.99,322.17,320.46,262.91,149.74,368.99,13.0,11.29,57.666666666666664,True
4162,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,54707.87,37.65,20.16,1.93,2.31,3.2,40.95,46.64,1.37%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.54,0.20%,-20.33%,92.00%,-1.71%,1.01%,1.94,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,3.03%,3.36%,5.21%,17.81%,72.48%,69.52%,1.1,1.62,1.54%,1.90%,1.24%,6.44%,15.16%,-2.26%,16.99%,-2.26%,76.62%,59.13,0.23%,0.20%,2.1,3626.48,0.64,79.32,0.43%,2311676,11/5/2021 8:30:00 AM,83.39,11/14/1967,79.32,0.00%,66.0,90,1.35,79.32,78.5,74.74,68.99,44.91,81.15,22.0,5.13,59.333333333333336,True
4322,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,36815.61,41.88,29.1,3.49,7.45,9.84,17.1,33.62,,0.00%,4.79,2.00%,13.71%,2.00%,12.00%,8.10%,47.40%,23.20%,184.0,183.18,0.70%,-12.52%,89.40%,-1.34%,2.75%,5.46,9.90%,21.30%,11.30%,3.2,2.6,0.48,0.48,62.10%,18.40%,15.20%,1.08%,7.95%,11.37%,35.72%,60.93%,51.89%,0.96,5.0,2.28%,2.55%,3.54%,10.87%,25.66%,-1.08%,26.89%,-1.08%,65.29%,62.72,0.44%,0.17%,2.1,920.69,0.87,201.85,0.61%,803144,11/22/2021 4:30:00 PM,206.31,10/20/2014,201.85,0.00%,66.0,86,1.24,201.85,195.74,182.81,160.94,122.12,204.05,19.0,2.21,57.0,True
4347,KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,USA,62355.24,23.18,19.36,1.39,8.35,16.15,23.76,36.44,1.03%,21.10%,17.66,73.60%,0.27%,24.40%,16.66%,18.30%,159.10%,35.40%,152.33,151.4,0.20%,-18.88%,90.00%,-0.02%,1.96%,2.59,26.50%,82.10%,32.30%,2.4,1.8,0.89,0.89,60.80%,37.30%,36.50%,1.70%,-1.86%,16.77%,27.88%,59.60%,58.11%,1.21,12.93,3.22%,2.94%,-0.40%,9.05%,22.06%,-4.09%,29.15%,-4.09%,62.96%,54.76,-1.08%,1.42%,2.2,1148.44,0.7,410.69,0.32%,800845,10/27/2021 4:30:00 PM,420.24,10/8/1980,410.69,0.00%,63.0,86,1.24,410.69,412.23,378.14,336.98,252.02,428.22,13.0,2.33,54.0,True
4580,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16947.81,16.64,14.36,0.5,1.32,2.85,42.09,11.48,1.75%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.20%,99.80%,-0.91%,2.00%,3.42,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-0.28%,-0.14%,12.96%,15.61%,53.88%,62.49%,1.61,1.34,2.34%,2.09%,-0.12%,3.56%,15.64%,-3.46%,17.11%,-3.46%,69.95%,53.46,0.64%,0.59%,1.5,1692.48,0.83,57.97,1.24%,1403448,10/28/2021 8:30:00 AM,65.89,10/3/2003,57.97,0.00%,84.0,85,1.23,57.97,58.05,56.13,50.22,34.11,60.05,18.0,13.66,62.333333333333336,True
4622,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,175116.05,22.42,19.95,1.15,1.84,,,35.14,1.24%,22.50%,11.51,41.20%,8.36%,23.20%,19.45%,8.70%,198.70%,2.70%,690.0,673.17,0.05%,0.00%,77.50%,-2.53%,1.09%,2.29,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,3.10%,10.36%,26.34%,35.29%,61.21%,60.83%,1.29,5.51,2.06%,2.16%,5.48%,12.51%,28.58%,0.22%,29.67%,0.22%,73.28%,75.27,1.15%,0.10%,1.9,3207.56,0.75,261.38,1.25%,2406140,11/17/2021 8:30:00 AM,267.37,12/19/1979,261.5,0.05%,72.0,88,1.29,261.38,249.26,233.48,203.79,150.84,261.48,18.0,2.29,59.333333333333336,True
4702,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,26203.15,,134.71,,6.89,,5.66,34.14,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.39,1.90%,0.00%,73.30%,2.28%,9.60%,6.24,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,4.16%,-5.04%,28.64%,26.61%,57.60%,50.69%,1.3,5.37,5.15%,4.07%,1.64%,5.72%,23.75%,-12.43%,24.05%,-12.43%,69.81%,55.59,0.55%,0.48%,2.2,2314.13,0.65,111.87,1.03%,1508329,11/4/2021 4:30:00 PM,114.17,12/14/2005,111.6,-0.24%,63.0,85,1.23,111.87,109.95,106.24,90.51,65.88,127.75,23.0,2.06,57.0,True
4966,MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,USA,17366.02,29.32,17.49,1.39,0.68,6.78,2.39,6.32,,0.00%,10.07,-2.60%,26.12%,34.40%,21.14%,6.50%,-21.20%,40.20%,58.4,57.88,0.30%,-4.39%,97.40%,0.37%,1.38%,3.13,5.70%,25.80%,17.40%,1.5,1.5,0.93,0.0,15.00%,3.60%,2.30%,2.51%,-3.32%,16.98%,18.86%,40.75%,38.82%,0.71,8.44,2.53%,2.76%,1.46%,3.60%,15.34%,-4.13%,16.49%,-4.13%,54.52%,56.37,2.34%,0.27%,2.4,254.84,1.05,302.98,2.62%,268639,10/27/2021 4:30:00 PM,324.6,7/2/2003,302.98,0.00%,56.0,82,1.18,302.98,298.13,293.08,263.12,196.08,316.04,13.0,7.14,50.333333333333336,True
5035,MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2551079.71,37.23,31.64,2.25,14.47,16.47,19.53,58.58,0.74%,24.90%,8.95,39.70%,14.41%,25.70%,16.53%,13.00%,49.00%,22.00%,7513.0,7502.83,0.07%,-17.86%,71.90%,0.09%,0.55%,1.61,21.20%,48.60%,28.20%,2.2,2.1,0.41,0.44,68.90%,42.10%,38.50%,1.10%,-0.85%,12.64%,29.16%,57.27%,49.76%,0.87,6.69,2.33%,1.86%,2.37%,6.90%,22.38%,-2.04%,22.23%,-2.04%,63.81%,62.18,2.31%,0.51%,1.6,25642.69,1.44,342.54,2.83%,37033637,10/26/2021 4:30:00 PM,363.88,3/13/1986,342.48,-0.02%,81.0,86,1.25,342.54,335.12,321.64,280.45,209.11,349.67,14.0,6.23,60.333333333333336,True
5039,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,44685.22,35.8,26.23,2.53,5.5,,27.03,39.68,1.22%,37.40%,7.24,10.30%,9.24%,11.40%,14.14%,5.40%,49.20%,12.80%,169.2,168.6,0.56%,-1.70%,88.60%,0.14%,0.69%,1.67,11.50%,-299.90%,23.90%,1.4,1.2,,,49.30%,20.30%,15.50%,2.64%,3.91%,6.80%,22.08%,49.90%,52.41%,0.77,6.51,2.36%,2.43%,4.46%,7.03%,20.60%,0.95%,15.88%,0.95%,62.37%,61.8,1.81%,0.40%,1.8,690.92,1.04,264.92,2.21%,719962,11/4/2021 4:30:00 PM,267.1,12/17/2010,264.92,0.00%,75.0,85,1.22,264.92,254.46,248.17,220.12,163.16,265.47,21.0,0.82,60.333333333333336,True
