"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",108.27,,12.87,,5.36,0.58,5.11,22.10,,,-0.15,-743.40%,19.91%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.53,2.60%,3.12%,34.90%,-22.53%,0.77%,1.56,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-6.32%,-8.33%,-8.33%,-13.67%,-8.82%,-9.79%,1.77,0.08,2.43%,2.23%,-6.28%,-9.56%,-12.62%,-15.59%,-2.15%,-22.85%,-2.15%,27.52,-1.73%,-0.57%,2.70,150.81,1.55,3.41,-2.29%,234124,11/9/2021 4:30:00 PM,4.62,12/23/1997,3.41,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",10917.86,,,,0.45,,0.75,,,,-5.50,-583.80%,99.20%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.50%,0.00%,56.40%,4.37%,15.42%,2.85,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,1.05%,-10.78%,-12.45%,-21.75%,4.78%,9.70%,1.66,0.95,5.67%,5.53%,-2.82%,-9.85%,-17.75%,-22.60%,7.12%,-33.69%,17.61%,42.89,4.78%,-2.60%,3.10,34703.37,1.27,17.30,2.06%,44210628,10/21/2021 8:30:00 AM,19.11,12/9/2013,17.33,0.17%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",61.09,4.94,,,0.29,0.45,4.27,305.45,0.64%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.80%,-11.18%,2.72%,6.07,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-15.45%,-23.72%,-18.96%,-22.77%,50.00%,51.46%,0.20,0.23,10.04%,5.65%,-17.74%,-23.35%,-23.82%,-32.03%,-7.14%,-80.46%,53.69%,24.88,-14.29%,2.25%,,18.04,1.20,3.12,-12.36%,21708,,,3/17/1980,3.13,0.32%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",722.96,8.34,8.38,,0.39,1.06,48.85,63.98,1.71%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-14.17%,95.50%,-2.14%,2.22%,2.81,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-0.72%,-8.58%,-12.11%,-29.85%,29.13%,23.68%,,0.95,3.94%,4.04%,-1.93%,-8.11%,-17.07%,-26.00%,7.32%,-37.45%,44.75%,43.08,-0.85%,-1.66%,2.70,243.33,0.93,23.45,-2.49%,227423,10/26/2021 8:30:00 AM,34.43,11/4/1982,23.45,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",140.90,,,,0.67,0.55,3.24,,,,-2.05,19.10%,24.10%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,6.50%,0.00%,49.80%,2.38%,13.47%,5.30,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-5.45%,-10.78%,-20.65%,-36.48%,-36.78%,-36.78%,1.74,0.30,5.67%,5.04%,-6.85%,-17.15%,-28.02%,-39.28%,3.46%,-61.43%,3.46%,37.69,-3.06%,-2.12%,2.70,644.77,0.55,5.38,-5.11%,357430,11/4/2021 4:30:00 PM,15.36,9/26/2013,5.38,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",4013.51,57.74,45.57,4.81,7.79,10.08,39.43,114.35,0.49%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,0.30%,-22.85%,71.20%,-1.05%,2.56%,6.24,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-4.63%,0.56%,18.06%,24.29%,19.75%,15.59%,0.56,2.19,3.63%,2.67%,-2.52%,2.66%,12.28%,-8.08%,15.70%,-8.08%,30.06%,46.81,-0.36%,-0.76%,3.00,170.31,1.19,77.02,-1.12%,202441,11/4/2021 4:30:00 PM,71.00,1/3/1991,77.02,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14628.38,23.12,17.43,1.38,1.33,4.49,24.20,22.22,1.75%,25.10%,9.88,4.40%,10.40%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-4.62%,,-1.62%,4.89%,4.72,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-2.45%,-1.52%,11.05%,14.17%,42.75%,45.00%,1.27,6.14,2.25%,2.43%,-1.42%,-0.29%,10.17%,-6.03%,11.14%,-6.03%,59.55%,46.19,-0.82%,-1.09%,2.20,644.20,0.98,228.39,-1.90%,634532,11/15/2021 4:30:00 PM,254.69,11/29/2001,230.60,0.97%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2803212.46,30.27,27.47,1.93,7.66,44.32,44.75,35.72,0.52%,15.00%,5.61,71.40%,7.61%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16394.79,0.07%,-19.78%,58.80%,-0.56%,0.69%,1.25,27.60%,144.10%,50.00%,1.10,1.00,1.73,1.98,41.80%,29.80%,25.90%,-3.41%,7.53%,18.35%,26.70%,34.03%,27.93%,1.20,5.01,3.51%,2.88%,1.16%,8.58%,19.98%,-6.80%,21.95%,-6.80%,46.07%,55.62,0.96%,-1.76%,1.80,89736.34,1.19,169.75,-0.81%,107166814,10/28/2021 4:30:00 PM,174.22,12/12/1980,170.18,0.25%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.00,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.25,,,,,,,,,,,-0.41%,-0.72%,0.10%,-0.21%,,-0.82%,,0.03,0.35%,0.26%,-0.33%,-0.54%,-0.08%,-2.22%,0.10%,-2.61%,1.05%,39.43,-0.10%,-0.10%,,46.68,0.73,9.70,-0.21%,34165,,,5/10/2021,9.70,0.00%
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2091.35,90.28,43.29,30.09,5.88,1.68,12.17,,3.44%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.90%,135.20%,98.50%,0.44%,1.46%,3.54,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-2.08%,-8.00%,-8.31%,-7.22%,23.10%,20.67%,1.23,1.03,2.73%,2.77%,-3.10%,-7.65%,-5.33%,-14.65%,3.05%,-14.65%,28.36%,38.40,-1.22%,-1.04%,2.60,245.98,0.97,34.85,-2.24%,238751,10/26/2021 4:30:00 PM,39.30,1/13/2011,34.85,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",35.64,12.22,,0.61,2.76,1.69,4.24,19.80,7.34%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.13,11.50%,0.32%,29.00%,1.28%,0.61%,0.90,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-0.30%,-7.63%,-13.83%,-2.68%,49.32%,45.66%,1.09,0.21,3.00%,3.46%,-1.83%,-4.22%,-1.53%,-9.56%,3.64%,-43.52%,60.93%,44.31,2.51%,-0.31%,,21.09,0.60,6.54,2.19%,12621,,,5/5/1995,6.52,-0.31%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",39.64,,,,,0.63,4.45,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.55%,0.73%,1.56,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-0.94%,-21.00%,-25.96%,-40.74%,-61.85%,-37.37%,0.97,0.02,8.20%,5.28%,-9.14%,-18.67%,-35.74%,-32.78%,8.81%,-75.52%,8.81%,34.90,-8.19%,0.79%,,618.99,1.75,0.29,-7.46%,1086266,,1.00,10/17/2003,0.29,0.34%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2605.09,5.15,6.80,0.52,0.69,0.97,,3.53,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.16,0.40%,-33.73%,,1.14%,13.77%,6.63,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,2.17%,-1.94%,21.20%,28.42%,59.18%,61.31%,1.12,2.84,3.76%,3.14%,-0.83%,3.14%,19.17%,-7.39%,14.72%,-7.39%,75.19%,52.31,1.62%,-0.82%,2.00,564.65,0.97,87.98,0.78%,548351,11/3/2021 8:30:00 AM,105.57,7/21/2004,87.98,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.91%,-7.41%,-5.67%,-13.41%,-8.73%,-10.52%,,1.19,1.04%,1.05%,-4.61%,-6.57%,-10.62%,-9.82%,-0.87%,-21.73%,-0.87%,28.00,-0.26%,-1.18%,,1117.20,0.86,80.18,-1.44%,957386,,,8/15/2008,80.60,0.52%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4569.94,12.90,11.85,,11.91,2.92,,,7.42%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,5.02%,0.00%,13.70%,-2.90%,1.01%,3.33,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-8.26%,-16.90%,-8.31%,1.34%,35.50%,34.85%,1.44,1.70,3.92%,3.31%,-11.17%,-14.43%,-4.40%,-20.86%,-1.02%,-20.86%,39.05%,26.76,-1.54%,-1.72%,2.30,283.33,1.94,45.54,-3.23%,549750,10/28/2021 8:30:00 AM,56.20,4/14/1988,45.54,0.00%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",76264.89,36.09,21.89,2.47,2.67,5.25,16.72,72.98,2.38%,90.70%,1.01,-71.60%,18.44%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,1.64%,0.08%,1.03,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,-0.35%,2.44%,4.61%,8.04%,33.87%,30.76%,1.06,0.59,1.56%,1.39%,2.00%,5.06%,6.14%,-3.05%,12.77%,-3.87%,36.37%,57.33,-0.08%,-0.46%,2.20,1474.02,1.17,36.56,-0.54%,1725505,10/21/2021 8:30:00 AM,39.04,4/6/2001,36.56,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",235363.49,31.15,9.37,6.95,4.27,17.08,19.21,18.64,3.97%,120.40%,4.20,-48.50%,10.28%,-2.80%,4.48%,14.90%,37.60%,11.20%,1770.00,1765.80,0.12%,-13.31%,68.40%,-0.30%,0.80%,2.23,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,3.44%,11.78%,22.13%,14.09%,25.28%,22.13%,0.80,2.35,2.16%,1.91%,7.73%,12.60%,15.38%,-1.82%,22.46%,-1.82%,28.87%,75.52,1.83%,-0.79%,1.90,6326.72,1.12,130.86,1.03%,7085205,10/29/2021 8:30:00 AM,132.97,12/10/2012,131.00,0.11%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",25975.70,17.06,10.99,1.47,0.12,117.77,8.90,13.97,1.40%,23.50%,7.39,144.40%,7.47%,3.20%,11.57%,7.80%,108.70%,19.60%,207.91,148.74,0.20%,-42.78%,65.30%,-0.91%,1.17%,1.96,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,2.85%,1.22%,3.71%,7.99%,27.79%,28.90%,0.48,2.59,2.08%,2.39%,4.38%,3.21%,5.49%,-2.73%,10.85%,-2.73%,32.80%,62.62,1.04%,-0.38%,2.20,885.61,0.86,126.01,0.66%,762212,11/4/2021 8:30:00 AM,144.15,4/4/1995,126.20,0.15%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3262.70,8.37,10.24,1.05,4.64,1.12,0.86,34.78,1.29%,10.70%,5.58,37.00%,-15.80%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,0.50%,0.23%,92.60%,1.11%,3.08%,5.58,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,-4.54%,-11.11%,0.26%,-10.10%,23.41%,22.54%,1.30,1.70,4.23%,3.38%,-6.45%,-10.33%,-9.71%,-17.63%,-0.77%,-22.06%,29.87%,32.87,-2.85%,-1.17%,2.10,363.71,1.30,46.65,-3.99%,473802,10/28/2021 4:30:00 PM,60.29,5/19/1994,46.65,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",3757.02,20.42,,2.04,8.47,4.27,7.26,17.71,,0.00%,0.71,8.90%,-126.50%,,10.00%,,,-78.20%,278.93,196.40,21.00%,-0.07%,43.60%,7.31%,5.71%,5.32,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,5.95%,-4.64%,-30.74%,-33.85%,-70.34%,-63.72%,,1.09,9.43%,7.34%,2.32%,-3.73%,-31.58%,-18.57%,19.67%,-73.56%,19.67%,50.16,0.14%,-2.67%,1.70,2108.48,0.65,14.60,-2.54%,1373073,11/9/2021 4:30:00 PM,41.50,12/11/2020,14.69,0.62%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",4970.15,228.97,,,12.54,5.81,,147.48,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.14,,,10.20%,-2.43%,0.09%,1.67,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,3.54%,-3.22%,5.31%,17.27%,13.09%,3.06%,,0.70,4.24%,2.98%,-1.37%,-1.20%,7.71%,-5.09%,9.73%,-10.04%,29.58%,46.60,0.73%,-1.47%,2.00,108.73,1.02,22.21,-0.76%,110841,,22.33,10/22/2020,,
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",52.48,,,,17.49,0.38,0.78,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.01,1.50%,-6.20%,26.00%,-4.72%,1.05%,0.53,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-47.35%,-59.66%,-74.43%,-81.25%,-79.91%,-80.29%,1.40,0.07,12.01%,10.21%,-50.06%,-60.45%,-76.75%,-70.81%,14.59%,-91.84%,14.59%,19.63,3.13%,2.39%,2.30,1699.08,9.69,0.31,5.60%,16457708,,3.33,9/19/1980,0.31,-0.19%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37%,-1.41%,3.40%,0.94%,8.95%,9.02%,,0.22,0.50%,0.56%,0.53%,-0.09%,0.87%,-2.74%,3.51%,-3.69%,11.09%,50.75,-1.57%,0.91%,,4.43,0.89,27.74,-0.67%,3927,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",41857.76,15.11,20.46,1.91,0.60,0.48,,,0.38%,,0.18,0.00%,-7.10%,39.83%,7.90%,,56.20%,18.50%,15736.00,4398.85,,,9.08%,,0.70%,1.17,,,,,,,,,,,-2.08%,-11.84%,-6.10%,-25.09%,-12.40%,-10.40%,,0.08,2.55%,2.55%,-4.46%,-5.59%,-10.92%,-16.15%,9.67%,-30.59%,15.15%,36.56,-0.37%,-2.06%,3.00,26272.03,0.58,2.66,-2.42%,15127971,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.67,0.38%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3727.20,6.42,5.59,0.35,0.40,2.36,11.27,3.81,,0.00%,24.82,38.00%,9.80%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,89.90%,-0.21%,7.59%,4.01,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-4.00%,-5.84%,-12.03%,-1.54%,11.75%,9.34%,1.53,7.47,4.68%,4.29%,-4.50%,-14.15%,-15.84%,-31.01%,1.61%,-31.01%,17.52%,38.37,-1.45%,-1.47%,2.20,329.89,1.05,159.35,-2.89%,347792,10/26/2021 8:30:00 AM,249.25,3/14/2002,159.35,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",189.53,,,,,1.29,315.89,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,-7.91%,0.02%,0.05,,,,4.30,4.30,0.00,0.00,,,,0.41%,-0.31%,1.03%,-1.21%,,-5.32%,,0.06,0.57%,0.45%,0.08%,0.26%,-0.73%,-1.11%,1.24%,-8.42%,1.87%,51.23,0.00%,-0.10%,,67.68,0.00,9.79,-0.10%,5,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",32.43,,,,,0.59,0.56,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,29.37%,3.49%,1.19,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,1.30%,1.75%,-22.85%,-31.27%,-41.75%,-41.90%,2.49,0.13,4.92%,6.24%,-0.13%,-7.42%,-25.77%,-21.02%,7.37%,-57.64%,7.37%,45.78,1.30%,-2.95%,,421.20,0.41,2.33,-1.69%,174634,11/2/2021 4:30:00 PM,,8/8/1997,2.32,-0.43%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2682.58,20.95,10.32,1.31,0.43,1.66,5.31,6.44,1.95%,23.30%,1.86,-99.80%,9.64%,-68.40%,16.00%,4.10%,-124.40%,10.70%,67.50,66.44,1.00%,-1.27%,96.60%,1.36%,1.85%,3.63,5.60%,13.70%,1.70%,1.40,1.40,0.39,0.41,15.60%,5.20%,3.40%,-14.90%,-16.99%,-11.62%,-14.10%,-2.48%,2.91%,1.33,1.65,6.96%,3.73%,-14.22%,-14.97%,-18.50%,-20.77%,-0.89%,-29.81%,7.24%,26.62,-2.16%,-1.14%,2.00,338.50,1.90,38.94,-3.28%,642964,12/15/2021 8:30:00 AM,58.75,2/13/1969,38.94,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14135.48,97.24,62.74,9.58,14.52,10.38,21.73,60.59,,0.00%,3.25,11.40%,19.63%,42.20%,10.15%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-15.60%,92.80%,-1.16%,2.08%,3.88,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,1.23%,-7.05%,-8.34%,-3.35%,7.78%,-2.46%,1.27,12.33,3.12%,3.94%,-0.50%,-6.07%,-2.58%,-16.63%,6.94%,-18.37%,21.04%,45.82,1.42%,-1.19%,2.40,239.54,0.99,316.23,0.22%,237701,10/28/2021 8:30:00 AM,387.33,7/29/1987,316.23,0.00%
40,"ABNB","Airbnb, Inc.","Communication Services","Internet Content & Information","USA",97501.46,,168.70,,18.33,21.96,12.31,59.42,,,-7.23,-566.20%,245.30%,,,29.70%,232.40%,66.70%,621.01,336.86,3.90%,-17.82%,58.90%,13.22%,3.49%,1.97,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-8.07%,-23.05%,-7.12%,5.04%,-0.04%,7.10%,,9.79,5.77%,5.57%,-10.05%,-11.91%,-4.24%,-26.04%,5.21%,-28.51%,21.22%,36.49,4.11%,-4.36%,2.40,5960.00,0.77,157.23,-0.43%,4561823,11/4/2021 4:30:00 PM,196.29,12/10/2020,157.92,0.44%
