date,ATLC,DKS,EVC,MCB,NAVI,OAS,ORMP,STKS,TH,portfolio
2021-10-19,711.4396912891457,524.1699957110977,1.8907445341118865,692.4099124616994,163.50206608875433,149.75325116783654,217.2150535593226,186.3411264908253,52.10342877877991,2698.8252700815733
2021-10-20,742.8522233344946,516.4545620943939,1.9354077908231908,694.540404500043,165.882367251693,152.14774398189883,211.29274339191804,179.36205808292922,52.10342877877991,2716.570939206973
2021-10-21,732.453592036724,538.1623922702047,1.8932258261514034,729.3384411263235,163.41998673830815,153.136168341192,213.77629281695866,174.05796609292824,51.25160160528487,2757.4896668540755
2021-10-22,763.4328477779992,546.2701360708088,1.903150994309471,751.195711297479,163.9945421914313,154.5979226753579,215.9732788468023,169.4517809437168,52.24539997436242,2819.064770772267
2021-10-25,761.916380713741,555.2932703005134,1.9378890828627078,768.7919973919473,163.0916693365235,159.27553654468886,218.9344339305046,180.05996492371887,56.2205934506726,2865.521735675173
2021-10-26,777.9476039644707,539.9495831079723,1.9775897554949784,733.5994252030107,160.87552687447715,166.97410937129604,221.3224622238129,184.10782460029856,59.06001736232273,2845.8141424631563
2021-10-27,764.5160385381836,530.5341386943676,1.9180387465465725,694.1458689373868,157.59235285663064,162.46355314015548,219.41203958916623,183.1307550231931,58.77607497115772,2772.4888604967878
2021-10-28,795.9285705835326,535.6341710850702,1.9403703749022247,706.2186571546678,159.72641596823087,166.97410937129604,224.3791384392475,186.3411264908253,57.64030540649766,2834.78286487427
2021-10-29,839.3645200669289,539.295732801472,1.9701458793764277,716.9500244589175,161.69632037893874,167.8929263813432,223.61496938538886,184.52656870477236,58.77607497115772,2894.087283028296
2021-11-01,890.0578476435612,524.562305894998,2.094210481352273,735.0197532285732,166.45692270481615,171.23407914515101,239.56699838468825,193.59935763503722,59.343959753487745,2981.9354348716647
2021-11-02,900.8897552454057,539.6444529649389,2.099173065431307,738.1760377298231,159.8905746691232,172.40348261248377,275.00533825738336,193.04103216240557,57.49833421091516,3038.64818091791
2021-11-03,946.0588099450972,571.072857697388,2.156242782340196,774.3944023816658,159.6443366177847,171.01133562756385,239.56699838468825,204.48670435135514,58.208190188827686,3126.5998779767106
2021-11-04,881.717278790141,562.3984436311504,2.183536994774882,777.7874082205094,158.74146376287692,167.05763819039126,253.03547795894704,193.8785203713531,58.77607497115772,3055.575842891302
2021-11-05,925.4781855015926,562.9215238763505,2.218275083328119,783.2319989851657,161.77839972938492,172.62622613007096,256.2831964378463,216.6302833810943,58.91804616674023,3140.0861352915736
2021-11-08,871.9685619484809,565.8856452658188,2.275344800237008,798.5399788162277,166.78524010660078,172.98818434615015,284.17536690368723,215.65321380398885,63.46112442538043,3141.732660416572
2021-11-09,918.8707218644674,586.6780850125292,2.1339111539845437,807.2197611946649,164.97949439678524,174.86758277579204,279.1127469218736,218.7240039034631,67.57828909727313,3220.1645963208334
2021-11-10,848.0300461484046,564.7523047345516,2.0793227291151717,797.7509076909151,164.32285959321592,172.80720523811053,261.5368586831246,208.255401291619,63.74506681654545,3083.2799729256017
2021-11-11,893.199100848096,565.9728253066854,2.101654357470824,779.523364696197,167.93435101284706,177.84677732352068,266.6949997966705,208.67414539609277,69.56588583542822,3131.5131045730077
2021-11-12,849.5465132126628,569.5472069822206,2.0693975609571043,793.4110165016965,168.09850971373936,177.83285585367148,273.6680424131307,225.1447468387275,70.27574181334076,3129.5940308901468
2021-11-15,821.1669152958302,583.7139636230611,2.106616941549858,804.3001980310088,166.53900205526227,183.0673285169704,268.98750695824646,206.8595876100398,68.14617387960315,3104.8872929115723
2021-11-16,813.8012181265759,599.3627809586357,2.0520285166804855,810.1393243583211,163.74830414009278,181.42459507476488,264.4024926350945,205.88251803293434,66.01660594586556,3106.8298677889657
2021-11-17,815.3176851908341,586.1985947877623,2.0247343042457997,799.8024926167276,165.06157374723136,178.06952084110787,260.29508397060425,199.60135646582788,60.4797293181478,3066.850771242489
2021-11-18,750.6511968078227,608.9089954335404,2.014809136087732,798.6977930412902,163.58414543920046,180.60322835366213,264.1159292398975,198.06596141609072,57.92424779766268,3024.566306665254
2021-11-19,732.7785492647794,601.7166420620368,1.9527768350998091,784.4156056731343,163.00958998607734,174.08798046423686,253.13099909067938,202.11382109267046,56.078622255090096,2969.2845867238043
2021-11-22,726.3877237796911,609.0397654948405,1.9478142510207754,780.8647856092281,165.4719704994622,176.64953091648954,181.01254463276885,195.83265952556397,56.64650703742012,2893.853301746485
2021-11-23,716.2057306339573,584.193453847828,1.9155574545070555,789.071125312478,168.1805890641855,181.50812389386007,173.9439808845763,190.6681489037209,56.504535841837615,2862.1912458369507
2021-11-24,701.9076125995225,552.7214590949454,1.8634503216772005,789.9391035503216,169.00138256864716,183.98614552701756,180.72598123757186,190.6681489037209,59.06001736232273,2829.873301165747
2021-11-26,679.4855638637043,557.9086715265147,1.734423135622321,765.3989915531037,163.74830414009278,165.8882347230585,193.04820723104268,192.20354395345802,56.78847823300263,2776.2044183595995
2021-11-29,677.6441395713908,533.5854401247025,1.736904427661838,765.4778986656349,162.5991932338465,172.61230466022175,174.8991922018996,181.45577860529806,54.942852690430044,2724.953704181086
2021-11-30,643.7402687776176,510.39554925415746,1.8361561092425145,749.0652192591353,161.94255843027724,166.91842349189926,183.59161518954178,182.9911736550352,52.38737116994493,2652.8683353368515
2021-12-01,643.3069924735438,497.36213314458416,1.766679932136041,729.5751624639171,161.03968557536948,159.30337948438725,168.97688203449505,171.68508283424356,50.25780323620732,2583.2738011788833
2021-12-02,661.612916320661,494.5723718368494,1.8237496490449299,758.2973514252913,164.73325634544673,164.85804595421777,167.35302279504538,177.68708166503419,50.39977443178983,2641.337570423381
2021-12-03,610.8112696680104,481.3645956455428,1.7790863923336255,730.6798620393545,163.41998673830815,162.90904017532986,147.38910626298804,172.66215241134898,50.39977443178983,2521.414873765006
2021-12-06,615.9022662408773,463.88499745176733,1.7319418435828042,747.4870770085104,169.0834619190933,171.6934876501746,148.82192323897303,176.98917482424457,48.128235302469726,2543.722565479693
2021-12-07,640.0574201929905,472.4722314771383,1.8088618968078283,744.5675138448541,173.35158814229374,173.18308492403892,161.04862810071148,183.6890804958248,48.98006247596477,2599.1584715506247
2021-12-08,632.0418085676256,478.9235545012749,1.8311935251634806,746.1456560954791,170.56089022712422,172.06936733610297,164.67843110654007,188.1556842768783,50.54174562737234,2604.9483312635602
2021-12-09,632.4750848716993,492.87236103994854,1.7766051002941086,740.6221582182918,169.7400967226626,171.19231473560342,156.36809264582723,182.15368544608768,50.54174562737234,2597.7421444077872
2021-12-10,642.0071635613225,496.0980225520169,1.7319418435828042,743.7784427195418,170.8071282784627,173.00210581599933,152.26068398133697,186.3411264908253,47.5603505201397,2613.586965763228
2021-12-13,633.1249993278101,458.8285550814981,1.6699095425948813,735.1775674536357,172.61287398827827,166.82097320295486,149.87265568802866,177.40791892871835,47.702321715722206,2543.2177749292414
2021-12-14,638.6492722047507,462.66447687963336,1.620283701804543,738.8072946300731,176.63476216014018,164.0784436426626,139.7474157244015,170.1496877845064,47.13443693339218,2539.4860736613646
2021-12-15,665.2957649052881,462.53370681833326,1.62276499384406,764.8466417653849,177.20931761326332,164.80236007482097,144.14138778408875,176.15168661529702,46.85049454222717,2603.454125112548
2021-12-16,646.2316075260418,435.507894149653,1.6029146575279247,777.3928726578532,175.97812735657092,166.59822968536767,140.41606364652782,165.40392126713706,45.14684019523709,2554.278471141916
2021-12-17,665.729041209362,453.2490324660286,1.6376527460811614,733.4416109779482,174.82901645032464,166.90450202205005,147.10254286779104,166.52057221240045,46.70852334664466,2556.122494298631
2021-12-20,656.3052815957573,441.39254690815596,1.5880269052908234,724.9985499371047,164.24078024276977,165.26176857984453,144.42795117928574,164.00810758555787,45.14684019523709,2507.3698531290033
2021-12-21,695.4084680384158,451.59261168956107,1.6674282505553644,775.1045663944471,173.76198489452455,167.97645520043838,148.63088097550835,173.0808965158228,48.69612008479976,2635.9194120440734
2021-12-22,713.4977537334961,456.5618740189636,1.6996850470690843,791.3594315758842,175.56773060434008,168.68645016274758,146.9115006043264,175.31419840634953,47.84429291130471,2677.4429170644808
2021-12-23,733.9700591009822,453.0746723842952,1.739385719701355,792.3063169262591,177.78387306638646,169.17370160746952,148.24879644857901,178.80373261029757,46.992465737809674,2702.0930036017803
2021-12-27,774.8063507599359,468.505539617703,1.736904427661838,821.8175770129458,176.8810002114787,181.56380977325688,139.93845798786614,181.59535997345597,45.4307825864021,2792.275782350706
2021-12-28,766.1408246784603,468.11322943380276,1.6947224629900504,825.6840255269769,176.8810002114787,180.28303454713054,123.98642898856674,179.36205808292922,50.39977443178983,2772.5450983641254
2021-12-29,748.1598580593984,487.4671985062125,1.674872126673915,820.6339703249771,174.58277839898614,180.39440630592418,125.13268256935471,172.52257104319108,52.67131356110994,2763.239650895828
2021-12-30,784.9883439056697,487.55437854707924,1.6947224629900504,830.181730941258,174.00822294586303,177.01148913256873,131.0549927367593,175.59336114266537,50.54174562737234,2812.6289874422255
2021-12-31,772.5316501635484,501.2416449631528,1.682316002792466,840.5974697953827,174.17238164675533,175.3965986300616,136.40417611376986,176.01210524713912,50.54174562737234,2828.5800881899745
2022-01-03,752.8175783281915,499.32368406408517,1.6972037550295673,840.2818413452577,176.30644475835555,183.72163759988277,132.67885197620893,179.0828953466134,53.52314073460498,2819.4332779082297
2022-01-04,716.2057306339573,486.7261681588455,1.6326901620021277,844.3850111968827,179.9179361779867,188.5245446978565,123.22225993470808,182.2932668142456,52.10342877877991,2775.011036555264
2022-01-05,704.0739941198914,464.93115794216783,1.5483262326585527,838.7036990946328,178.1121904681711,180.64499276320973,113.00149883934857,174.75587293371782,50.54174562737234,2706.3134780211703
2022-01-06,714.1476681896069,471.3824809663044,1.6004333654884078,870.7399867823193,179.34338072486355,187.52219886871416,115.00744260572753,179.22247671477132,51.96145758319741,2770.927525800993
2022-01-07,726.3877237796911,476.482513357007,1.565695276935171,871.6079650201631,182.70863409315618,185.1277060546519,118.25516108462683,175.87252387898118,50.54174562737234,2788.549668172584
2022-01-10,745.4518811589372,482.4543461563767,1.5532888167375865,870.266544107132,177.2913969637095,180.74244305215416,114.9119214739952,176.57043071977083,48.83809128038226,2798.080343729195
2022-01-11,765.4909102223496,505.90577714952184,1.5433636485795188,848.5670881610388,179.75377747709433,189.38767582850687,115.10296373745987,184.52656870477236,48.98006247596477,2839.258187405288
2022-01-12,747.4016245272693,504.03140627088754,1.5607326928561371,881.2346327489754,179.75377747709433,191.82393305211673,115.38952713265687,181.03703450082432,49.6899184538773,2851.922586856558
2022-01-13,757.0420222929109,496.05443253158353,1.5756204450932387,885.574523938194,180.41041228066365,187.68925650690457,104.59563924690336,177.68708166503419,48.412177693634746,2839.0411666009227
2022-01-14,778.9224756486367,486.5082180566787,1.5508075246980697,870.266544107132,179.9179361779867,193.36921620537788,105.55085056422669,176.98917482424457,49.831889649459804,2842.9071127584407
2022-01-18,744.152052246716,494.0928816120825,1.4813313475915961,853.6171433630387,176.22436540790937,188.6359164566501,98.86437134296345,173.49964062029653,47.5603505201397,2778.1280529173882
2022-01-19,695.4084680384158,498.49547367585143,1.4689248873940115,837.0466497314766,165.06157374723136,188.09297913253135,101.15687850453942,166.66015358055836,47.27640812897469,2700.6675094269726
2022-01-20,698.2247640148953,483.84922681024403,1.401930002327055,778.8132006834157,162.76335193473884,184.9884913561599,94.75696267847319,168.8934554710851,46.28260975989714,2619.9739927112364
2022-01-21,677.1025441912986,478.444064276508,1.399448710287538,808.4033678826337,155.54036909547662,175.42444156976,85.10932837350768,165.26433989897916,45.57275378198461,2592.260657780436
2022-01-24,695.191829886379,508.0416881507562,1.426742922722224,844.2271969718201,151.02600482093771,180.86773628079692,84.631722714846,169.4517809437168,44.86289780407208,2679.727600496047
2022-01-25,702.6658461316516,513.9699309296925,1.4317055068012579,820.5550632124458,152.01095702629166,188.9700317330309,82.81682121193171,171.54550146608562,45.00486899965458,2678.9707262175857
2022-01-26,710.573138680998,495.8364824294168,1.3944861262085042,802.6431486678525,132.72230967144364,187.2855338812778,81.95713102634072,166.38099084424252,42.875301065916986,2621.668522393698
2022-01-27,685.6597511967557,487.85950869011276,1.3870422500899535,781.8116709596031,136.58003914241323,188.44101587876133,78.23180688877977,163.17061937661032,40.88770432776189,2564.0291587108886
2022-01-28,694.5419154302683,493.3954412851488,1.4366680908802916,785.283583910978,135.18469018482847,186.7286750873098,81.00191970901741,168.33512999845345,42.73332987033447,2588.6413535672186
2022-01-31,696.5999778746187,503.0288358009204,1.5036629759472482,789.071125312478,143.06430782766,188.53846616770574,85.58693403216934,175.87252387898118,46.992465737809674,2630.25829960829
2022-02-01,721.7300035108979,515.0160914200931,1.4714061794335285,814.558122660071,143.3105458789985,196.73821190888407,100.67927284587776,177.40791892871835,47.13443693339218,2718.0460102663665
2022-02-02,679.4855638637043,504.4237164547877,1.4565184271964269,811.7963737214773,143.88510133212165,201.27661107972307,106.792625276747,171.4059200979277,43.86909943499453,2664.39152968868
2022-02-03,669.9534851740813,487.64155858794595,1.4441119669988425,802.2486131051963,144.21341873390628,199.34152677068434,104.50011811517103,168.05596726213759,43.727128239412025,2621.1259279555334
2022-02-04,685.8763893487927,486.1159078727785,1.5160694361448328,833.338015442508,146.26540249506033,201.27661107972307,108.12992112099965,171.4059200979277,43.727128239412025,2677.651365133347
2022-02-07,710.1398623769243,491.0415801817477,1.4962190998286975,835.3106932557891,148.2353069057682,199.81485674555714,109.84930149218162,175.03503567003366,43.3012146526645,2714.224070380495
2022-02-08,750.9761540358779,498.8441938393183,1.540882356540002,849.5139735114137,151.9288776758455,186.7286750873098,109.27617470178762,174.19754746108615,43.159243457082,2766.165722126261
2022-02-09,776.2144987481756,510.5699093358908,1.59050819733034,841.307633808164,154.88373429190733,193.38313767522706,118.06411882116215,178.10582576950793,43.58515704382952,2817.7045236911945
2022-02-10,757.6919367490216,498.58265371671814,1.5830643212117894,838.1513493069141,155.04789299279963,185.1416275245011,118.35068221635916,177.54750029687628,41.88150269683944,2773.9782098212413
2022-02-11,740.252565510052,487.3800184653458,1.5483262326585527,835.9419501560391,151.76471897495315,191.65687541392634,108.22544225273198,173.3600592521386,42.30741628358696,2732.4373725414325
2022-02-14,733.7534209489452,479.4902247669085,1.5508075246980697,825.9207468645707,151.60056027406083,189.58257640639567,104.21355471997404,171.68508283424356,42.30741628358696,2700.1043906233836
2022-02-15,745.0186048548635,498.75701379845157,1.6004333654884078,840.8341911329765,154.96581364235348,187.577884748111,110.9955550729696,181.8745227097718,42.44938747916947,2764.073406804156
2022-02-16,755.850512456708,474.30301233533925,1.6277275779230937,835.0739719181954,155.95076584770743,180.29695601697975,109.65825922871696,182.15368544608768,44.72092660848957,2739.635817436147
2022-02-17,702.77416520767,456.73623410069706,1.5805830291722724,805.4048976064462,149.30233846156833,180.28303454713054,101.53896303146875,175.31419840634953,43.159243457082,2616.0936578475853
2022-02-18,664.4292122971406,452.68236220039495,1.5284758963424174,803.1954984555714,151.35432222272237,175.3409127506648,100.87031510934243,172.52257104319108,43.44318584824701,2565.366855823617
2022-02-22,643.7402687776176,436.7720047422203,1.5359197724609681,791.5961529134778,148.7277830084452,170.53800565269106,96.95394870831683,164.2872703218737,43.58515704382952,2497.7365109409334
2022-02-23,595.6465990254281,425.7437295725814,1.5061442679867652,780.9436927217594,143.63886328078314,172.87681258735654,91.03163854091224,157.1686205458197,42.44938747916947,2411.0054880217967
2022-02-24,588.6058590842292,441.4797269490227,1.538401064500485,771.8693747806659,144.29549808435243,175.13209070292683,96.8584275765845,163.4497821129262,42.30741628358696,2425.536576638795
2022-02-25,611.3528650481026,450.11055099482707,1.5880269052908234,804.1423838059462,149.46649716246066,176.53815915769596,96.76290644485216,165.543502635295,44.43698421732456,2499.941876371795
2022-02-28,577.0157179502556,457.69521455023084,1.5880269052908234,806.8252256320087,144.54173613569094,184.47339697173953,98.3867656843018,163.86852621739996,44.72092660848957,2479.1155366554076
2022-03-01,530.4385152623244,454.9054532424961,1.540882356540002,760.2700292385724,140.02737186115203,187.77278532599976,94.56592041500853,158.00610875476724,44.153041826159544,2371.6801082830198
2022-03-02,568.6751490968353,484.8517972802112,1.6426153301601953,803.74784824329,144.04926003301398,189.49904758730048,97.04946984004916,164.4268516900316,44.578955412907064,2498.520994513799
2022-03-03,545.2782286768513,489.86464963004704,1.592989489369857,785.283583910978,140.93024471605983,185.94907277575464,90.45851175051827,156.74987644134595,45.99866736873213,2442.105824759657
2022-03-04,527.2972620577895,478.22611417434115,1.5756204450932387,752.2215037603852,135.3488488857208,201.15131785108028,85.30037063697233,155.6332254960826,45.85669617314962,2382.6109594806144
2022-03-07,496.5346444685511,433.7207033118854,1.4862939316706298,729.3384411263235,131.98359551742817,212.23280785104285,81.95713102634072,145.16462288423847,56.078622255090096,2288.496862372571
2022-03-08,503.90034163780535,442.7874275620233,1.540882356540002,744.9620494075104,130.99864331207425,205.17462263749886,84.631722714846,142.65215825739588,62.7512684474679,2319.399116333162
2022-03-09,512.9991440233547,474.6081424783727,1.5508075246980697,789.071125312478,136.9083565441979,202.3485642581114,91.12715967264457,146.70001793397557,62.89323964305041,2418.2065573908835
2022-03-10,503.4670653337315,479.2286846443084,1.5309571883819344,787.0984474991967,136.82627719375174,205.60618820282403,91.89132872650323,144.60629741160676,68.99800105309819,2419.253247253402
2022-03-11,502.7088318016024,469.11579990377,1.4937378077891805,793.7266449518216,136.49795979196708,196.7103689691857,87.0197510081543,139.30220542160575,77.80021517921361,2404.3755148351097
