"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",109.83,,14.10,,8.72,0.59,5.18,11.94,,,-0.37,-743.40%,-11.70%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,31.70,3.50%,2.82%,34.50%,-1.26%,0.71%,2.00,0.00%,0.10%,,,,0.49,3.43,34.80%,,1.70%,5.41%,1.15%,-3.31%,-6.65%,-18.18%,0.29%,1.68,0.11,3.13%,3.07%,4.19%,2.03%,-6.00%,-3.57%,12.14%,-20.59%,12.14%,57.51,-1.13%,2.31%,2.70,111.89,0.97,3.51,1.15%,108681,3/2/2022 4:30:00 PM,4.62,12/23/1997,3.51,0.00%
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",9995.56,,6.68,,0.33,,0.80,,,,-3.12,83.10%,207.50%,-21.70%,16.09%,-5.70%,62.30%,134.00%,648.76,642.13,1.00%,0.00%,54.20%,-3.31%,13.39%,2.10,-2.90%,26.20%,-1.60%,0.90,0.80,,,57.10%,-3.50%,-6.70%,-12.65%,-17.25%,-20.07%,-25.25%,-34.25%,-20.38%,1.60,1.08,9.77%,6.28%,-15.78%,-17.64%,-27.19%,-27.63%,14.95%,-45.19%,14.95%,37.40,-0.76%,6.66%,3.00,41026.05,2.16,14.30,5.85%,88699221,1/20/2022 8:30:00 AM,18.10,12/9/2013,14.32,0.17%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",50.55,3.77,,,0.24,0.35,3.54,252.76,0.84%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.50%,-3.87%,0.83%,1.84,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-6.67%,-7.03%,-37.04%,-38.97%,-37.37%,-2.86%,0.11,0.18,5.25%,7.43%,-8.00%,-10.01%,-36.05%,-26.54%,12.26%,-64.69%,12.26%,42.13,3.03%,4.05%,,18.22,0.64,2.38,7.21%,11661,,,3/17/1980,2.26,-5.04%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",696.21,6.90,8.24,,0.38,0.98,30.54,20.91,1.79%,12.10%,3.23,141.50%,4.68%,10.00%,-12.10%,-1.00%,500.50%,3.50%,31.43,30.31,1.10%,-7.06%,97.50%,-0.74%,4.51%,5.35,7.90%,15.10%,15.10%,,,0.01,0.01,62.90%,7.90%,5.90%,5.94%,5.29%,-6.58%,-15.34%,-7.24%,-9.53%,,1.06,4.66%,4.71%,4.83%,0.56%,-16.92%,-14.10%,22.14%,-40.52%,22.14%,55.44,-0.84%,2.98%,2.70,255.58,0.79,22.30,2.11%,202468,2/23/2022 4:30:00 PM,29.67,11/4/1982,22.30,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",107.99,,,,0.51,0.40,3.11,,,,-2.01,24.70%,56.30%,-25.70%,13.00%,-4.10%,6.20%,4.00%,27.27,25.60,6.30%,0.00%,39.90%,-18.62%,14.94%,7.88,-11.60%,-20.20%,-14.30%,1.80,0.90,0.33,0.56,17.80%,-26.80%,-25.60%,0.54%,-5.34%,-34.51%,-52.19%,-56.08%,-27.63%,1.66,0.27,5.73%,7.58%,-2.94%,-11.18%,-42.41%,-34.56%,11.38%,-59.78%,11.38%,46.05,-1.59%,1.34%,2.80,485.53,0.45,3.72,-0.27%,218136,2/24/2022 4:30:00 PM,14.37,9/26/2013,3.72,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",2875.78,50.28,27.60,4.19,5.38,6.19,991.65,,0.69%,33.90%,1.09,-26.60%,24.45%,1.80%,12.00%,6.80%,-67.60%,16.80%,52.44,41.66,16.50%,-0.45%,72.70%,2.35%,2.95%,4.97,10.90%,14.50%,11.50%,2.50,1.00,0.10,0.10,25.80%,13.00%,11.00%,-0.65%,-7.10%,-32.16%,-15.17%,-25.76%,-30.68%,0.70,2.09,3.39%,3.34%,-4.18%,-15.41%,-18.70%,-31.48%,4.78%,-34.29%,4.78%,33.86,1.46%,1.31%,3.00,246.77,0.84,55.06,2.78%,208332,2/28/2022 4:30:00 PM,71.00,1/3/1991,55.06,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",12618.56,21.50,13.18,1.41,1.15,4.09,20.98,19.07,1.95%,33.90%,9.53,33.70%,13.85%,9.00%,15.25%,2.80%,-21.30%,1.30%,62.45,60.83,0.10%,-5.38%,,-1.96%,4.93%,3.71,5.20%,18.80%,15.60%,1.20,0.30,0.33,0.00,44.80%,7.60%,5.60%,-2.00%,-9.32%,-12.80%,2.35%,16.18%,-14.59%,1.29,7.19,2.85%,3.49%,-3.77%,-9.21%,-5.47%,-16.22%,7.39%,-16.22%,19.88%,40.48,-0.30%,2.45%,2.20,809.85,0.96,204.88,2.14%,776771,2/14/2022 4:30:00 PM,257.59,11/29/2001,204.88,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2709123.54,27.05,24.81,1.82,7.16,37.12,42.39,31.04,0.54%,14.20%,6.02,71.40%,6.60%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16308.00,0.07%,-4.12%,59.60%,0.73%,0.67%,1.11,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,-2.17%,-5.07%,-4.81%,5.05%,35.81%,-8.23%,1.19,4.80,2.99%,2.74%,-2.29%,-4.09%,6.41%,-10.93%,7.20%,-10.93%,37.17%,45.47,0.89%,2.59%,1.80,98087.94,0.93,162.95,3.50%,91252295,1/27/2022 4:30:00 PM,193.05,12/12/1980,162.51,-0.27%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.40,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.17,,,,,,,,,,,-0.05%,0.00%,-0.21%,0.94%,,-0.10%,,0.01,0.11%,0.14%,0.02%,0.01%,0.02%,-0.92%,0.31%,-2.51%,1.16%,50.86,-0.10%,0.05%,,56.00,0.26,9.71,-0.05%,14335,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2185.22,77.23,52.94,25.74,5.81,1.77,15.66,,3.28%,245.20%,0.47,2.30%,23.21%,-8.00%,3.00%,5.00%,181.70%,25.10%,60.00,59.55,0.90%,138.73%,97.30%,-1.14%,1.26%,2.74,0.90%,2.30%,3.30%,,,1.33,1.33,65.50%,25.40%,7.60%,-1.35%,3.84%,0.61%,-8.40%,4.85%,-2.66%,1.19,0.90,2.21%,2.47%,0.80%,-0.21%,-2.51%,-6.81%,7.19%,-10.53%,16.08%,50.68,-1.32%,0.14%,2.80,273.21,1.50,36.53,-1.19%,408705,2/8/2022 4:30:00 PM,38.60,1/13/2011,36.53,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",39.55,12.99,,0.65,3.07,1.80,4.71,21.97,6.91%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.37%,27.20%,-6.07%,0.83%,1.31,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,0.87%,-1.84%,8.26%,-14.41%,57.60%,10.49%,1.02,0.30,4.73%,4.31%,-0.99%,5.02%,-0.02%,-9.15%,37.35%,-39.98%,63.15%,53.31,3.73%,-0.30%,,19.72,0.56,6.95,3.42%,11061,,,5/5/1995,6.52,-6.19%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",48.55,,,,,0.72,5.46,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.60%,11.98%,0.60%,1.01,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,8.01%,8.71%,5.68%,-15.77%,-48.53%,12.52%,0.89,0.03,18.14%,9.85%,4.65%,10.50%,-13.08%,-31.22%,27.17%,-55.00%,27.17%,54.28,-0.88%,-11.96%,,782.07,2.47,0.34,-12.74%,1930574,,1.00,10/17/2003,0.34,0.30%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2354.89,5.13,6.04,0.51,0.58,0.85,2.58,2.83,,0.00%,16.05,19.70%,-9.14%,56.90%,10.00%,17.00%,-15.50%,24.70%,29.11,28.79,1.10%,-19.73%,,4.75%,14.29%,6.22,7.90%,19.10%,10.80%,0.90,0.90,0.59,0.82,57.70%,17.50%,12.20%,1.82%,5.08%,-6.16%,13.11%,36.25%,-12.55%,1.15,2.97,3.52%,3.65%,4.95%,0.29%,4.85%,-15.26%,12.48%,-15.26%,54.25%,56.60,0.65%,1.38%,2.00,661.94,1.17,82.31,2.03%,774742,2/17/2022 8:30:00 AM,106.43,7/21/2004,81.63,-0.83%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.65%,-8.49%,-12.68%,-16.89%,-20.15%,-10.04%,,1.58,1.95%,1.56%,-6.21%,-8.30%,-13.98%,-13.21%,3.74%,-22.81%,3.74%,34.55,1.09%,1.69%,,1358.69,1.40,74.40,2.79%,1901518,,,8/15/2008,73.13,-1.71%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4573.72,11.57,11.07,,10.99,2.73,,,7.98%,92.30%,3.88,34.40%,9.18%,11.80%,-3.88%,11.70%,38.10%,32.20%,98.47,94.42,5.02%,0.00%,14.10%,2.37%,0.92%,2.02,24.10%,24.10%,23.80%,,,0.00,0.00,,100.00%,92.70%,0.16%,-3.59%,-15.13%,-11.43%,15.67%,-8.11%,1.41,2.06,4.29%,4.31%,-1.13%,-4.66%,-8.70%,-14.55%,12.93%,-22.00%,19.37%,48.78,1.56%,3.22%,2.30,431.12,0.96,44.88,4.84%,413870,2/11/2022 8:30:00 AM,52.30,4/14/1988,44.06,-1.83%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",71435.63,14.45,19.95,0.99,2.47,4.22,13.07,91.12,2.61%,39.30%,2.31,43.90%,10.96%,35.00%,14.60%,3.00%,-85.60%,5.40%,1971.00,1801.56,,,6.20%,0.28%,0.12%,1.04,11.40%,31.80%,22.00%,1.20,0.90,0.27,0.36,33.00%,19.80%,15.70%,-0.18%,-3.98%,-8.16%,-8.74%,8.43%,-12.73%,1.11,1.06,2.91%,2.29%,-1.18%,-6.24%,-5.90%,-14.83%,9.50%,-14.83%,10.77%,47.44,0.70%,3.60%,2.20,2066.50,1.88,33.31,4.32%,3877182,2/3/2022 8:30:00 AM,40.79,4/6/2001,33.31,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",262998.79,23.08,12.11,5.63,4.68,17.13,26.75,20.66,3.79%,80.30%,6.45,137.00%,-12.97%,12.20%,4.10%,17.00%,11133.30%,7.40%,1773.00,1766.59,0.10%,-25.52%,69.10%,1.06%,0.87%,1.92,7.70%,83.00%,17.90%,0.80,0.70,4.17,4.98,69.20%,31.90%,20.40%,-0.49%,4.43%,22.49%,34.87%,37.81%,9.93%,0.77,3.10,1.76%,1.92%,1.81%,6.27%,22.63%,-1.59%,16.05%,-1.59%,45.85%,61.72,0.50%,0.65%,2.00,8009.65,0.67,148.84,1.15%,5368308,2/2/2022 8:30:00 AM,151.19,12/10/2012,148.80,-0.03%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",30119.73,18.94,12.60,1.83,0.14,125.72,8.50,16.76,1.26%,22.80%,7.70,144.40%,7.22%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-44.45%,65.90%,1.40%,1.30%,1.80,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,1.98%,4.61%,22.01%,17.31%,30.40%,9.74%,0.45,3.34,2.20%,2.09%,2.54%,6.20%,17.08%,-1.75%,13.98%,-1.75%,35.38%,62.88,-0.75%,1.75%,2.20,1079.71,1.35,145.83,0.98%,1458253,2/2/2022 8:30:00 AM,153.92,4/4/1995,145.83,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3351.66,8.57,9.47,1.07,4.77,1.08,0.82,,1.30%,11.10%,5.40,43.20%,6.31%,21.10%,8.00%,24.10%,-12.80%,-0.20%,69.39,65.97,1.30%,-0.18%,91.80%,-0.88%,2.61%,3.70,1.70%,13.20%,15.10%,,,0.28,0.28,,98.30%,53.60%,-5.08%,-6.71%,-6.43%,-0.28%,-12.19%,-6.80%,1.22,2.09,4.56%,3.76%,-5.40%,-8.13%,-8.79%,-16.76%,5.43%,-22.64%,5.43%,42.01,0.76%,3.58%,2.10,465.22,1.36,46.30,4.37%,630694,1/27/2022 4:30:00 PM,58.93,5/19/1994,46.30,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2569.69,11.94,33.62,1.19,5.79,2.35,5.40,13.81,,0.00%,0.71,6.70%,-49.50%,,10.00%,,-54.50%,-33.00%,282.13,146.12,19.60%,1.06%,40.30%,-10.01%,8.13%,5.43,12.90%,15.70%,13.50%,7.70,7.70,0.00,0.00,,46.10%,34.60%,-9.44%,-9.73%,-41.31%,-53.18%,-73.49%,-40.28%,,0.60,7.03%,6.44%,-5.93%,-15.63%,-46.71%,-45.43%,15.09%,-78.21%,15.09%,42.14,1.91%,2.32%,1.70,2187.66,0.71,8.54,4.27%,1555547,2/24/2022 4:30:00 PM,34.25,12/11/2020,8.69,1.76%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",3697.36,186.78,,,9.31,4.34,,68.47,,0.00%,0.09,-72.70%,,,,,-85.00%,11.10%,226.30,195.15,,,11.50%,12.54%,0.13%,1.29,1.90%,2.70%,2.00%,4.80,4.10,0.16,0.17,71.10%,8.70%,4.90%,-2.75%,-6.50%,-28.88%,-21.95%,-21.76%,-31.00%,,0.53,3.23%,2.67%,-2.56%,-11.48%,-19.31%,-32.29%,5.52%,-32.29%,5.52%,42.74,3.37%,1.42%,2.00,190.21,0.85,16.25,4.84%,162336,,22.67,10/22/2020,16.25,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",34.21,,,,11.40,0.40,0.51,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.55%,40.20%,51.43%,5.43%,1.24,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,11.38%,22.62%,-49.23%,-74.24%,-85.36%,-4.45%,1.28,0.03,10.31%,10.50%,24.07%,18.51%,-65.51%,-16.36%,56.46%,-86.64%,56.46%,63.85,3.87%,6.90%,2.30,3753.82,0.73,0.32,11.03%,2742785,,3.00,9/19/1980,0.32,0.62%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14%,1.76%,4.40%,4.06%,10.01%,1.41%,,0.32,0.88%,0.74%,0.85%,1.18%,3.50%,-0.79%,4.60%,-0.79%,11.35%,55.27,0.52%,0.91%,,6.72,1.95,28.85,1.44%,13128,,,1/22/2020,28.80,-0.17%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",43595.09,15.74,21.31,1.99,0.60,0.50,,,3.97%,,0.18,0.00%,-7.10%,39.83%,7.90%,,-46.80%,18.60%,15738.30,4399.74,,,8.83%,,0.81%,1.58,,,,,,,,,,,-2.81%,1.84%,-0.19%,-6.10%,5.34%,-1.07%,,0.10,3.07%,2.84%,-2.43%,0.26%,-6.91%,-8.58%,9.49%,-27.73%,14.19%,48.12,1.09%,3.79%,3.00,22494.74,0.79,2.77,4.92%,17745369,2/24/2022 8:30:00 AM,3.50,11/11/2013,2.78,0.36%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4389.91,6.96,5.83,0.38,0.45,1.90,23.12,3.80,,0.00%,26.62,100.90%,-4.81%,29.10%,18.50%,8.50%,39.00%,18.80%,21.70,17.44,0.80%,-11.65%,90.48%,24.06%,9.37%,5.23,11.40%,38.30%,9.90%,1.20,0.80,1.66,1.96,19.30%,8.10%,5.40%,-7.83%,22.22%,6.88%,6.00%,-0.71%,7.19%,1.44,7.85,3.92%,4.28%,1.94%,7.25%,1.61%,-8.23%,26.44%,-19.84%,26.44%,54.00,-3.13%,2.07%,2.20,312.29,1.34,185.15,-1.13%,418283,2/15/2022 8:30:00 AM,248.43,3/14/2002,185.15,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.85,,,,,1.29,314.76,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,88.30%,9.59%,0.02%,0.08,,,,4.30,4.30,0.00,0.00,,,,0.20%,0.72%,0.10%,-0.20%,,-0.10%,,0.02,0.12%,0.18%,0.36%,0.20%,-0.36%,-1.31%,0.72%,-4.12%,1.66%,61.27,0.00%,0.21%,,40.64,0.53,9.77,0.21%,21580,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",31.43,,,,,0.56,0.54,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,7.80%,-26.94%,2.10%,1.95,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,9.41%,13.92%,-4.33%,-27.06%,-46.36%,2.79%,2.39,0.11,5.60%,5.80%,11.76%,10.46%,-18.61%,-9.47%,29.24%,-49.30%,29.24%,65.68,2.31%,1.89%,,154.63,0.73,2.21,4.25%,112544,,,8/8/1997,,
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",3106.39,25.17,12.36,1.57,0.50,1.97,49.46,13.57,1.67%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.62,1.20%,-0.50%,98.80%,0.94%,2.68%,3.66,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,2.61%,16.28%,2.34%,-0.97%,-7.77%,14.54%,1.21,1.34,3.24%,2.64%,7.52%,9.86%,3.29%,-0.02%,18.40%,-15.66%,21.72%,64.10,-0.87%,7.10%,2.00,486.56,1.55,46.79,6.17%,755155,3/8/2022 4:30:00 PM,56.75,2/13/1969,46.79,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",13849.31,105.96,66.44,18.14,13.81,9.74,20.69,56.32,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-26.40%,12.70%,45.51,44.59,1.20%,-8.42%,94.30%,1.81%,2.57%,2.94,8.80%,9.80%,12.50%,7.00,6.30,0.00,0.00,81.80%,13.80%,13.30%,-2.88%,5.83%,-4.38%,-18.16%,3.53%,-14.60%,1.32,14.24,4.25%,4.70%,0.35%,-1.85%,-5.95%,-17.21%,14.24%,-19.13%,17.40%,50.38,2.72%,2.83%,2.50,388.63,0.45,306.74,5.63%,175577,2/3/2022 8:30:00 AM,365.00,7/29/1987,306.74,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",101350.60,,72.81,,16.91,19.57,12.18,46.83,,,-0.75,92.40%,49.56%,-7.30%,,29.30%,101.40%,78.30%,629.63,293.30,3.60%,-13.91%,61.00%,5.59%,4.46%,2.02,-2.60%,-8.90%,0.00%,1.90,1.90,0.42,0.42,66.60%,0.90%,-5.90%,-5.85%,-6.08%,-19.02%,-9.53%,-19.30%,-10.92%,,9.81,7.56%,6.48%,-7.94%,-7.21%,-7.77%,-22.65%,12.78%,-31.18%,14.34%,45.53,2.05%,2.25%,2.40,6471.99,1.08,148.31,4.35%,7012094,2/15/2022 4:30:00 PM,201.21,12/10/2020,148.05,-0.18%
