"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",10985.73,,7.70,,0.37,,0.76,,,,-3.12,-583.80%,204.30%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,640.95,0.50%,0.00%,54.40%,-3.41%,15.56%,2.46,-8.60%,77.70%,-25.60%,1.00,0.90,,,57.10%,-20.90%,-19.40%,-11.68%,1.40%,-15.23%,-16.09%,-23.74%,-7.35%,1.58,0.89,4.26%,4.91%,-3.99%,-5.99%,-16.66%,-15.79%,11.64%,-36.22%,11.64%,42.35,-5.45%,0.98%,3.00,40609.98,0.87,16.64,-4.53%,35153073,1/20/2022 8:30:00 AM,18.32,12/9/2013,16.63,-0.06%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",52.73,4.10,,,0.25,0.38,3.69,263.66,0.77%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.50%,-4.03%,0.93%,2.01,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-5.82%,12.12%,-36.05%,-31.84%,-42.83%,5.71%,0.07,0.23,8.17%,8.55%,-0.93%,-8.10%,-31.82%,-33.41%,22.17%,-61.57%,22.17%,43.70,-4.07%,0.00%,,18.60,0.35,2.59,-4.07%,6471,,,3/17/1980,2.59,0.00%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",634.75,7.12,7.23,,0.35,0.90,42.89,56.17,2.00%,10.50%,2.81,15.90%,-20.90%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.84%,95.80%,-0.88%,2.91%,3.65,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-7.35%,-11.10%,-21.23%,-28.41%,-9.49%,-18.74%,,0.97,3.82%,4.77%,-5.80%,-11.80%,-26.88%,-22.84%,-0.30%,-46.57%,-0.30%,36.62,-2.48%,-0.39%,2.70,245.66,1.75,20.03,-2.86%,429656,2/23/2022 4:30:00 PM,32.83,11/4/1982,19.00,-5.14%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",101.22,,,,0.48,0.39,2.33,,,,-2.05,19.10%,15.40%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.39,6.40%,0.00%,40.20%,-19.88%,13.98%,7.28,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-1.29%,-4.48%,-36.00%,-44.19%,-66.93%,-25.29%,1.59,0.27,10.00%,6.51%,-3.35%,-16.05%,-42.31%,-36.74%,5.79%,-67.46%,5.79%,42.70,-4.00%,1.01%,2.70,487.57,0.68,3.84,-3.03%,332957,2/24/2022 4:30:00 PM,16.58,9/26/2013,3.81,-0.78%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",2965.15,42.45,33.51,3.54,5.76,7.41,29.13,84.48,0.67%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,16.60%,-0.49%,72.80%,2.28%,2.36%,3.83,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-5.98%,-16.09%,-27.33%,-17.87%,-27.29%,-28.70%,0.69,2.11,2.77%,3.53%,-6.69%,-18.65%,-17.03%,-30.86%,-0.72%,-32.41%,-0.72%,24.94,-1.94%,0.35%,3.00,255.45,0.57,56.63,-1.60%,144576,2/28/2022 4:30:00 PM,71.00,1/3/1991,56.63,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",12113.04,20.65,12.80,1.35,1.10,3.93,20.14,18.30,2.03%,33.90%,9.53,33.70%,13.85%,9.00%,15.25%,2.80%,-21.30%,1.30%,62.45,60.83,0.10%,-5.38%,,-1.67%,4.36%,3.64,5.20%,18.80%,15.60%,1.20,0.30,0.33,0.00,44.80%,7.60%,5.60%,-11.59%,-15.47%,-15.11%,-5.28%,18.45%,-17.96%,1.27,7.31,3.87%,3.04%,-12.93%,-15.11%,-9.15%,-19.53%,-3.99%,-19.53%,22.98%,22.89,-5.29%,0.50%,2.20,729.05,2.04,196.80,-4.82%,1486975,2/14/2022 4:30:00 PM,257.59,11/29/2001,196.80,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2636922.87,26.58,24.40,1.79,6.97,36.46,41.26,30.22,0.55%,14.20%,6.02,71.40%,6.58%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16308.00,0.10%,-14.91%,59.60%,0.70%,0.56%,0.90,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,-7.36%,-0.96%,-0.59%,6.98%,27.70%,-9.86%,1.18,4.57,2.68%,2.56%,-5.78%,-7.08%,5.82%,-12.50%,3.47%,-12.50%,37.74%,35.42,-3.33%,0.77%,1.80,101149.36,0.89,160.07,-2.59%,89574450,1/27/2022 4:30:00 PM,192.96,12/12/1980,159.75,-0.20%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.00,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.17,,,,,,,,,,,0.00%,-0.72%,-0.72%,0.73%,,-0.21%,,0.02,0.09%,0.13%,-0.03%,-0.14%,-0.09%,-1.02%,0.21%,-2.61%,1.05%,47.29,0.10%,-0.10%,,53.60,0.06,9.70,0.00%,3458,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2174.95,75.45,51.72,25.15,5.79,1.73,15.59,,3.36%,245.20%,0.47,2.30%,23.21%,-8.00%,3.00%,5.00%,181.70%,25.10%,60.00,59.55,0.80%,143.00%,97.10%,-1.29%,1.23%,2.73,0.90%,2.30%,3.30%,,,1.33,1.33,65.50%,25.40%,7.60%,0.76%,0.85%,-5.61%,-6.45%,9.21%,-4.90%,1.20,0.96,2.53%,2.71%,0.26%,-1.94%,-4.50%,-8.95%,4.72%,-12.59%,14.83%,46.98,-1.57%,0.33%,2.80,268.94,0.87,35.69,-1.25%,234772,2/8/2022 4:30:00 PM,38.50,1/13/2011,35.69,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",36.89,12.58,,0.63,2.86,1.74,4.39,20.49,7.13%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.39%,27.40%,-5.60%,0.75%,1.11,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-9.04%,13.32%,-2.86%,-3.43%,31.72%,7.01%,1.02,0.31,3.81%,4.78%,-2.83%,2.29%,-3.44%,-12.01%,33.02%,-41.87%,65.63%,45.75,-3.15%,-0.71%,,21.19,0.53,6.73,-3.84%,11232,,,5/5/1995,6.68,-0.76%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",41.22,,,,,0.59,4.63,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.40%,7.64%,0.57%,1.35,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-23.09%,1.74%,-22.16%,-28.75%,-66.10%,-8.15%,0.89,0.02,10.89%,6.80%,-12.32%,-9.21%,-31.04%,-28.55%,1.89%,-67.44%,1.89%,38.53,-0.04%,0.07%,,556.65,0.96,0.28,0.04%,537150,,1.00,10/17/2003,0.28,1.74%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2148.98,4.69,5.74,0.47,0.53,0.78,2.36,2.58,,0.00%,16.05,19.70%,-10.94%,56.90%,10.00%,17.00%,-15.50%,24.70%,29.11,26.52,0.40%,-40.40%,,3.93%,15.79%,6.64,7.90%,19.10%,10.80%,0.90,0.90,0.59,0.82,57.70%,17.50%,12.20%,-3.93%,-4.96%,-18.59%,1.14%,27.52%,-19.94%,1.17,3.24,5.27%,4.11%,-3.61%,-10.26%,-3.68%,-22.42%,2.55%,-22.42%,41.21%,40.20,0.47%,0.70%,2.10,630.48,0.98,75.35,1.17%,615407,2/17/2022 8:30:00 AM,104.29,7/21/2004,75.35,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.84%,-2.94%,-8.22%,-9.13%,-18.91%,-4.24%,,1.30,1.25%,1.31%,-2.66%,-3.68%,-9.20%,-7.62%,1.70%,-20.09%,1.70%,38.69,-1.65%,0.57%,,1254.82,1.03,79.19,-1.09%,1296955,,,8/15/2008,79.19,0.00%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4337.63,10.89,10.44,,10.42,2.57,,,8.48%,92.30%,3.88,34.40%,8.71%,11.80%,-3.88%,11.70%,38.10%,32.20%,98.47,94.42,4.99%,0.00%,14.20%,2.56%,1.02%,2.36,24.10%,24.10%,23.80%,,,0.00,0.00,,100.00%,92.70%,-11.19%,-7.59%,-21.57%,-17.47%,15.50%,-13.51%,1.40,1.98,3.84%,3.94%,-9.82%,-11.94%,-14.07%,-19.57%,2.10%,-26.59%,19.15%,32.32,-1.49%,1.56%,2.30,407.69,1.09,42.24,0.05%,445449,2/11/2022 8:30:00 AM,53.10,4/14/1988,42.10,-0.33%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",68641.12,14.35,20.43,0.98,2.37,4.75,15.05,68.99,2.63%,30.30%,2.31,-71.60%,8.72%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1920.86,,,6.10%,-0.47%,0.12%,1.28,14.20%,39.90%,4.40%,1.10,0.80,0.31,0.48,33.00%,8.20%,19.70%,-5.29%,-7.31%,-7.07%,-12.78%,11.37%,-13.28%,1.09,0.85,1.96%,1.83%,-4.70%,-8.98%,-6.59%,-15.37%,-0.06%,-15.37%,15.67%,36.67,-2.90%,0.92%,2.20,1804.93,1.11,33.10,-2.01%,2006006,2/3/2022 8:30:00 AM,40.79,4/6/2001,33.02,-0.24%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",261147.67,34.93,11.96,8.52,4.73,19.16,21.32,24.32,3.84%,133.00%,4.20,11.50%,-13.34%,21.91%,4.10%,17.00%,37.60%,11.20%,1770.00,1765.97,0.10%,-22.58%,69.70%,1.97%,0.91%,2.11,4.40%,49.90%,19.60%,1.00,0.90,5.46,5.96,67.90%,28.20%,12.00%,1.38%,11.05%,26.90%,22.63%,35.03%,8.39%,0.78,3.00,2.15%,2.07%,4.19%,7.67%,22.54%,-0.31%,18.63%,-0.31%,43.81%,71.51,0.45%,0.37%,2.00,7671.47,1.21,146.76,0.82%,9268268,2/2/2022 8:30:00 AM,149.45,12/10/2012,146.57,-0.13%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",29294.28,18.11,12.05,1.75,0.13,120.23,8.27,16.30,1.32%,22.80%,7.70,144.40%,7.21%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-44.93%,65.70%,1.02%,1.13%,1.56,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,-1.42%,6.02%,15.15%,18.19%,32.58%,4.95%,0.46,3.11,1.82%,2.39%,0.61%,4.24%,13.04%,-3.29%,15.26%,-3.29%,38.49%,54.88,-1.25%,0.48%,2.20,1087.21,1.01,139.47,-0.78%,1095184,2/2/2022 8:30:00 AM,153.92,4/4/1995,139.47,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3341.39,8.96,9.91,1.12,4.75,1.16,0.88,5.03,1.24%,9.80%,5.41,37.00%,6.31%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,66.00,0.60%,-0.41%,91.90%,-0.87%,3.01%,4.57,2.00%,15.20%,11.30%,,,0.17,0.17,,92.40%,60.30%,-5.41%,-6.00%,-8.29%,-1.50%,-3.58%,-2.50%,1.24,1.71,2.81%,3.53%,-3.08%,-4.30%,-5.40%,-12.91%,4.85%,-19.06%,7.84%,40.47,-2.38%,1.06%,2.10,434.09,0.47,48.44,-1.34%,202483,1/27/2022 4:30:00 PM,58.93,5/19/1994,48.44,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2361.37,11.55,485.88,1.16,5.32,2.42,4.56,11.13,,0.00%,0.71,11.10%,-96.62%,,10.00%,,,-78.20%,278.93,143.83,20.10%,0.10%,49.10%,12.35%,8.47%,5.74,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-17.23%,-3.62%,-42.72%,-51.58%,-79.40%,-42.24%,,0.60,5.80%,6.30%,-9.69%,-26.57%,-51.90%,-48.05%,11.32%,-80.17%,11.32%,31.95,-7.09%,0.91%,1.70,2123.24,0.81,8.26,-6.24%,1713047,2/24/2022 4:30:00 PM,37.62,12/11/2020,8.25,-0.12%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","USA",3899.58,163.13,,,9.62,4.14,,113.03,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.71,,,11.50%,11.36%,0.10%,1.01,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-8.24%,-2.48%,-27.09%,-21.30%,-28.09%,-31.42%,,0.55,2.17%,2.37%,-6.61%,-17.38%,-20.61%,-32.71%,2.02%,-32.71%,2.02%,32.78,-1.10%,0.06%,2.00,199.88,0.43,16.15,-1.04%,84961,,22.67,10/22/2020,16.15,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",24.21,,,,8.07,0.28,0.36,,,,-0.57,40.00%,33.30%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.64%,37.40%,42.22%,5.89%,1.42,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-13.71%,1.45%,-70.36%,-82.41%,-89.53%,-31.63%,1.33,0.02,9.30%,10.40%,-8.05%,-24.51%,-76.78%,-63.71%,11.95%,-91.97%,11.95%,38.08,-0.69%,-2.60%,2.30,3559.86,0.23,0.23,-3.27%,827563,,3.00,9/19/1980,0.23,0.00%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56%,0.87%,1.98%,2.10%,9.06%,-0.18%,,0.28,0.79%,0.83%,-0.09%,0.10%,1.95%,-2.35%,3.15%,-2.35%,12.60%,48.01,-1.81%,1.01%,,5.12,1.38,28.40,-0.81%,7076,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",46586.55,15.34,21.14,1.94,0.67,0.54,,,3.72%,,0.19,7.10%,-6.70%,39.83%,7.90%,,56.20%,18.50%,15738.70,4400.42,,,8.83%,,0.65%,1.34,,,,,,,,,,,0.34%,10.04%,0.34%,-6.71%,11.74%,5.71%,,0.08,2.04%,2.68%,5.23%,7.98%,-1.15%,-2.31%,17.00%,-22.77%,28.11%,64.12,-1.66%,4.15%,3.00,21409.14,0.79,2.96,2.42%,16905747,,3.50,11/11/2013,2.95,-0.34%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4214.74,6.87,5.86,0.37,0.43,2.72,12.75,6.20,,0.00%,26.65,38.00%,-5.88%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,16.04,0.50%,0.00%,,20.13%,8.54%,4.43,12.00%,39.50%,5.30%,1.70,1.10,1.02,1.16,19.30%,6.50%,4.40%,4.41%,8.65%,9.16%,-4.02%,7.48%,6.04%,1.47,8.05,4.42%,4.65%,10.06%,9.26%,0.25%,-3.56%,25.09%,-20.69%,25.09%,61.99,-0.55%,-0.36%,2.20,309.17,1.28,183.17,-0.91%,394987,2/15/2022 8:30:00 AM,243.57,3/14/2002,186.22,1.67%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.47,,,,,1.29,314.12,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,88.30%,9.58%,0.02%,0.06,,,,4.30,4.30,0.00,0.00,,,,-0.21%,-0.31%,-0.31%,-1.22%,,-0.61%,,0.02,0.21%,0.12%,-0.03%,-0.38%,-0.96%,-1.82%,0.21%,-6.58%,1.14%,46.20,0.10%,-0.10%,,54.72,1.79,9.72,0.00%,98119,,,2/17/2021,9.72,0.00%
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",27.17,,,,,0.50,0.47,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,7.70%,-28.49%,2.25%,1.54,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,4.79%,3.68%,-11.66%,-35.41%,-58.17%,-8.37%,2.42,0.10,5.15%,5.67%,4.26%,-4.43%,-29.01%,-20.56%,15.20%,-59.55%,15.20%,51.45,0.51%,-0.51%,,208.84,0.77,1.97,0.00%,161541,,,8/8/1997,1.97,0.00%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2874.07,23.12,11.36,1.44,0.46,1.81,45.77,12.55,1.81%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.62,1.20%,-0.50%,98.80%,0.93%,2.30%,3.20,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,0.49%,1.70%,-11.53%,-11.16%,-4.17%,5.21%,1.23,1.16,2.13%,2.62%,3.02%,2.21%,-5.81%,-8.27%,11.81%,-22.53%,11.81%,54.94,0.59%,0.05%,2.00,477.87,0.62,42.98,0.63%,296750,12/15/2021 8:30:00 AM,56.75,2/13/1969,42.98,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",13618.36,100.41,62.96,17.19,13.58,9.23,20.35,55.38,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-26.40%,12.70%,45.51,44.58,1.30%,-8.05%,94.10%,1.69%,2.58%,2.93,8.80%,9.80%,12.50%,7.00,6.30,0.00,0.00,81.80%,13.80%,13.30%,-4.60%,-6.82%,-13.31%,-18.72%,-10.22%,-19.07%,1.34,15.10,5.54%,5.07%,-2.77%,-7.88%,-10.42%,-21.55%,8.26%,-23.36%,11.26%,44.42,-2.82%,0.83%,2.50,392.80,0.64,290.68,-2.01%,252788,2/3/2022 8:30:00 AM,365.00,7/29/1987,290.68,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",100075.18,,73.44,,16.70,20.96,12.63,68.96,,,-0.76,-566.20%,62.92%,,,29.70%,232.40%,66.70%,621.01,355.84,3.90%,-11.65%,65.30%,5.33%,4.24%,2.40,-37.80%,-141.20%,-52.10%,1.90,1.90,0.45,0.45,66.60%,-59.40%,-81.90%,-16.68%,1.45%,-17.44%,-7.05%,-25.05%,-9.88%,,10.18,7.51%,5.80%,-6.92%,-8.13%,-6.38%,-21.74%,11.66%,-30.37%,15.67%,40.80,-9.58%,0.42%,2.50,6280.21,1.55,150.04,-9.20%,9748617,2/15/2022 4:30:00 PM,201.62,12/10/2020,149.20,-0.56%
