"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",744.97,8.40,8.44,,0.41,1.06,50.34,65.93,1.69%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.89%,95.50%,-2.10%,2.22%,2.88,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-0.96%,-11.00%,-8.66%,-34.62%,33.30%,24.58%,,1.00,3.19%,3.74%,-3.14%,-8.94%,-16.40%,-25.47%,8.10%,-37.00%,45.80%,43.15,-2.40%,-0.62%,2.70,237.66,1.05,23.62,-3.00%,249547,10/26/2021 8:30:00 AM,34.43,11/4/1982,23.62,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",159.09,,,,0.76,0.58,3.66,,,,-2.05,19.10%,24.10%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,7.60%,0.00%,49.80%,2.23%,13.48%,5.31,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,4.21%,-5.79%,-21.08%,-34.52%,-26.68%,-33.14%,1.75,0.36,4.92%,4.57%,-3.17%,-14.09%,-24.58%,-35.78%,9.42%,-59.21%,9.42%,39.94,-0.70%,-0.87%,2.70,643.14,0.50,5.69,-1.56%,321046,11/4/2021 4:30:00 PM,15.36,9/26/2013,5.68,-0.18%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",4222.13,60.54,47.79,5.04,8.20,10.57,41.47,120.29,0.47%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,0.30%,-22.41%,71.20%,-1.03%,2.56%,6.49,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,1.10%,5.32%,23.45%,26.38%,27.99%,21.21%,0.56,2.04,2.99%,2.32%,2.83%,9.23%,17.93%,-3.62%,25.03%,-3.62%,36.37%,62.93,0.19%,0.54%,3.00,163.91,0.93,80.76,0.72%,151919,11/4/2021 4:30:00 PM,71.00,1/3/1991,80.76,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14721.47,23.70,17.89,1.42,1.34,4.60,24.35,22.36,1.71%,25.10%,9.88,4.40%,10.26%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.20%,-2.41%,,-1.64%,4.89%,4.94,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,1.78%,-1.82%,16.38%,16.67%,48.50%,48.64%,1.26,6.06,2.35%,2.48%,1.04%,3.39%,13.90%,-3.67%,14.06%,-3.67%,63.55%,54.11,-2.35%,-0.12%,2.20,614.84,1.49,234.12,-2.47%,913439,11/15/2021 4:30:00 PM,254.06,11/29/2001,234.12,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2917466.86,31.34,28.60,2.03,7.98,45.89,46.58,37.17,0.50%,15.00%,5.61,71.40%,7.15%,22.00%,15.43%,11.10%,68.20%,28.80%,16487.12,16394.79,0.07%,-19.70%,58.80%,-0.55%,0.69%,1.32,27.60%,144.10%,50.00%,1.10,1.00,1.73,1.98,41.80%,29.80%,25.90%,6.30%,18.85%,18.65%,35.56%,43.57%,32.44%,1.20,4.38,2.64%,2.59%,8.29%,14.83%,25.35%,-2.17%,27.10%,-2.17%,51.23%,70.33,-2.91%,0.86%,1.90,85409.70,1.78,175.74,-2.07%,152201296,10/28/2021 4:30:00 PM,170.78,12/12/1980,175.33,-0.23%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",389.60,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.29,,,,,,,,,,,0.00%,-0.61%,0.83%,0.19%,,-0.41%,,0.04,0.21%,0.28%,-0.04%,-0.13%,0.34%,-1.81%,0.52%,-2.21%,1.47%,48.38,0.10%,-0.10%,,39.98,3.05,9.74,0.00%,122070,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2162.80,92.20,44.21,30.73,6.09,1.72,12.58,,3.37%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.66,0.50%,399.44%,98.50%,0.49%,1.46%,3.70,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-2.20%,-9.26%,-9.07%,-7.56%,22.89%,23.23%,1.22,1.08,2.27%,2.64%,-3.08%,-6.33%,-3.19%,-12.83%,5.23%,-12.83%,31.09%,40.77,0.03%,-0.50%,2.60,235.53,1.07,35.59,-0.48%,253164,10/26/2021 4:30:00 PM,39.40,1/13/2011,35.59,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",36.28,12.26,,0.61,2.81,1.70,4.32,20.15,7.32%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.13,13.60%,0.27%,29.00%,1.26%,0.61%,0.83,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,3.63%,-3.81%,-16.54%,-6.02%,48.11%,46.10%,1.10,0.22,3.16%,3.28%,-3.12%,-4.91%,-0.51%,-13.57%,3.96%,-43.35%,61.43%,42.51,-1.35%,-0.60%,,22.81,0.90,6.56,-1.94%,20595,,,5/5/1995,6.54,-0.30%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",40.55,,,,,0.63,4.56,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.54%,0.73%,1.59,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-7.25%,-30.44%,-26.16%,-43.66%,-57.19%,-36.77%,0.99,0.02,3.20%,4.67%,-14.17%,-19.78%,-36.50%,-32.14%,-2.75%,-75.28%,-2.75%,24.83,-1.23%,-1.57%,,609.31,0.93,0.30,-2.79%,566760,,1.10,10/17/2003,0.30,1.52%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2482.55,5.04,6.65,0.50,0.65,0.95,,3.36,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.16,0.60%,-19.51%,,1.18%,13.78%,6.75,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-1.19%,0.86%,14.30%,17.64%,55.91%,57.88%,1.12,2.75,2.39%,2.91%,-3.05%,1.35%,17.88%,-9.36%,12.28%,-9.36%,71.47%,46.91,-0.57%,-0.69%,2.00,554.35,0.64,86.11,-1.25%,353674,11/3/2021 8:30:00 AM,105.57,7/21/2004,86.11,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.47%,-5.56%,-6.58%,-12.14%,-5.63%,-7.85%,,1.19,0.76%,0.99%,-3.35%,-4.03%,-8.29%,-7.12%,0.16%,-19.39%,0.16%,36.47,-0.89%,-2.40%,,1055.24,1.46,82.58,-3.27%,1539158,,,8/15/2008,82.56,-0.02%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4902.94,14.06,12.91,,12.78,3.19,,,6.81%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.79,5.02%,0.00%,13.70%,-3.03%,1.01%,3.65,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-5.34%,-10.61%,-2.61%,9.46%,54.64%,46.99%,1.45,1.54,2.71%,2.80%,-6.62%,-7.12%,4.80%,-13.73%,0.65%,-13.73%,56.30%,37.49,-2.09%,-0.47%,2.30,258.65,1.57,49.64,-2.55%,405549,10/28/2021 8:30:00 AM,56.60,4/14/1988,49.99,0.71%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",74751.10,36.22,24.14,2.48,2.62,5.26,16.39,71.53,2.37%,90.70%,1.01,-71.60%,7.80%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,1.67%,0.08%,1.05,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,1.58%,5.55%,-0.33%,5.37%,37.16%,31.22%,1.06,0.52,0.80%,1.21%,3.43%,6.58%,7.08%,-0.52%,13.17%,-3.52%,37.91%,64.89,-0.24%,0.14%,2.20,1447.19,0.70,36.69,-0.11%,1017699,10/21/2021 8:30:00 AM,39.04,4/6/2001,36.85,0.44%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",219928.78,30.11,9.03,6.72,3.99,16.52,17.95,17.41,4.11%,120.40%,4.20,-48.50%,10.60%,-2.80%,4.48%,14.90%,37.60%,11.20%,1770.00,1765.79,0.12%,-13.39%,68.50%,-0.27%,0.80%,2.26,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,4.25%,8.47%,18.81%,9.22%,18.97%,18.07%,0.79,2.04,1.63%,1.67%,6.82%,10.72%,12.09%,0.40%,18.39%,0.40%,24.58%,77.45,0.52%,0.30%,1.90,6247.53,1.25,126.51,0.83%,7830095,10/29/2021 8:30:00 AM,133.39,12/10/2012,126.45,-0.05%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",25290.58,16.59,10.68,1.43,0.12,114.50,8.66,13.60,1.44%,23.50%,7.39,144.40%,7.49%,3.20%,11.57%,7.80%,108.70%,19.60%,207.91,148.74,0.20%,-40.38%,65.30%,-0.92%,1.17%,1.98,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,3.04%,-2.52%,-0.46%,2.93%,24.94%,25.33%,0.48,2.72,1.83%,2.23%,1.32%,0.79%,3.00%,-5.42%,7.78%,-5.42%,29.12%,53.88,-0.50%,0.00%,2.20,879.09,0.62,122.52,-0.50%,541718,11/4/2021 8:30:00 AM,144.08,4/4/1995,122.52,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3467.33,8.76,11.57,1.10,4.93,1.17,0.92,36.97,1.23%,10.70%,5.58,37.00%,-22.02%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,1.30%,0.27%,92.60%,1.06%,3.08%,5.90,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,-2.57%,-10.85%,4.69%,-10.90%,29.90%,28.37%,1.30,1.61,2.57%,2.94%,-4.19%,-6.80%,-5.45%,-13.71%,1.81%,-18.35%,36.05%,39.42,-0.04%,-0.63%,2.10,344.16,1.44,48.87,-0.67%,496624,10/28/2021 4:30:00 PM,59.43,5/19/1994,48.87,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",4104.37,19.27,,1.93,9.25,4.03,7.93,19.35,,0.00%,0.71,8.90%,-126.50%,,10.00%,,,-78.20%,278.93,197.24,20.80%,-0.06%,43.60%,6.26%,5.69%,4.74,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,2.07%,-8.44%,-21.53%,-41.44%,-76.60%,-65.76%,,1.01,6.59%,6.64%,-6.48%,-10.65%,-36.95%,-29.01%,5.84%,-80.84%,5.84%,42.93,-2.34%,1.00%,1.70,2368.38,0.78,13.78,-1.36%,1853817,11/9/2021 4:30:00 PM,41.50,12/11/2020,13.76,-0.15%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",5009.86,221.13,0.98,,12.65,5.62,,149.10,,0.00%,0.10,-72.70%,63.50%,,,,-60.70%,18.30%,219.60,195.14,,,10.30%,-2.05%,0.09%,2.69,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-5.51%,-6.33%,3.17%,15.82%,12.78%,-0.46%,,0.62,3.24%,2.36%,-5.58%,-3.85%,4.05%,-8.33%,8.06%,-13.12%,25.15%,37.77,-4.84%,-1.36%,2.00,67.64,2.50,21.45,-6.13%,169210,,22.33,10/22/2020,21.45,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",63.37,,,,21.12,0.73,0.95,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.01,1.50%,-9.42%,25.90%,-7.50%,1.05%,1.14,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-0.39%,-37.18%,-51.83%,-65.02%,-61.59%,-62.57%,1.44,0.06,7.69%,9.24%,-17.78%,-29.56%,-57.22%,-48.45%,5.89%,-84.49%,5.89%,32.10,-2.94%,-1.70%,2.30,797.51,0.57,0.59,-4.59%,454480,,3.33,9/19/1980,0.60,2.09%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69%,-2.58%,1.38%,-1.74%,9.28%,8.62%,,0.22,0.28%,0.50%,-0.20%,-0.21%,0.71%,-3.10%,3.28%,-4.04%,10.68%,49.84,-1.05%,1.02%,,4.39,1.59,27.64,-0.04%,6999,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",44065.84,15.64,20.00,1.98,0.63,0.51,,,0.36%,,0.18,0.00%,0.00%,39.83%,7.90%,,56.20%,18.50%,15737.80,4398.85,,,9.08%,,0.70%,1.18,,,,,,,,,,,-0.71%,-12.23%,-9.09%,-26.70%,-8.19%,-8.50%,,0.08,2.03%,2.44%,-5.10%,-3.33%,-8.87%,-14.37%,12.00%,-29.11%,17.59%,39.41,-0.71%,0.36%,3.00,26157.56,0.87,2.80,-0.36%,22887554,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.80,0.00%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3862.59,6.69,5.83,0.36,0.41,2.46,11.68,3.95,,0.00%,24.82,38.00%,9.80%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,89.90%,-0.20%,7.59%,4.14,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-4.73%,-8.99%,-3.28%,-4.34%,15.72%,13.89%,1.53,7.08,4.00%,4.26%,-2.01%,-12.13%,-12.36%,-28.13%,5.85%,-28.13%,22.42%,42.05,-3.05%,-0.72%,2.20,319.67,0.81,165.99,-3.75%,258174,10/26/2021 8:30:00 AM,249.25,3/14/2002,165.99,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",189.44,,,,,1.29,315.74,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,-7.88%,0.02%,0.05,,,,4.30,4.30,0.00,0.00,,,,0.52%,-0.51%,0.62%,-2.30%,,-5.71%,,0.04,0.29%,0.44%,-0.30%,-0.03%,-1.15%,-0.81%,1.04%,-8.79%,1.46%,47.43,0.21%,-0.10%,,66.12,0.54,9.75,0.10%,35498,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",33.12,,,,,0.59,0.57,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,28.12%,3.49%,1.20,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,1.10%,-4.96%,-21.90%,-38.83%,-48.08%,-42.64%,2.50,0.13,4.22%,6.01%,-2.50%,-10.48%,-27.84%,-22.82%,5.99%,-58.18%,5.99%,42.29,-0.43%,-0.86%,,415.16,0.31,2.30,-1.29%,129047,11/2/2021 4:30:00 PM,,8/8/1997,2.30,0.00%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",3116.71,21.44,13.20,1.34,0.52,1.95,6.17,8.32,1.66%,34.70%,2.13,-99.80%,-1.92%,-68.40%,16.00%,4.10%,-124.40%,10.70%,67.50,66.44,1.00%,-1.29%,97.40%,2.19%,1.85%,3.93,3.80%,9.30%,1.90%,1.40,1.40,0.39,0.41,16.30%,3.70%,2.40%,-1.27%,-5.79%,-0.44%,-4.67%,13.77%,20.93%,1.34,1.19,1.85%,2.43%,-2.08%,-0.92%,-4.31%,-6.90%,6.57%,-17.52%,26.03%,47.43,0.07%,0.33%,2.00,313.13,1.08,45.76,0.39%,337029,12/15/2021 8:30:00 AM,62.00,2/13/1969,45.76,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14769.80,96.06,61.98,9.46,15.17,10.25,22.70,63.31,,0.00%,3.25,11.40%,19.63%,42.20%,10.15%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-14.87%,92.80%,-1.09%,2.08%,4.06,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,1.38%,-12.40%,-11.64%,3.54%,20.87%,-3.64%,1.27,13.39,3.82%,4.03%,-4.41%,-7.66%,-3.75%,-17.64%,5.64%,-19.36%,22.79%,42.31,2.05%,0.02%,2.40,228.69,1.51,312.39,2.08%,344427,10/28/2021 8:30:00 AM,387.33,7/29/1987,312.39,0.00%
40,"ABNB","Airbnb, Inc.","Communication Services","Internet Content & Information","USA",108933.66,,183.72,,20.48,23.89,13.75,66.38,,,-7.23,-566.20%,245.30%,,,29.70%,232.40%,66.70%,621.01,336.82,3.90%,-18.53%,58.90%,12.82%,3.49%,2.02,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-5.42%,-10.74%,4.74%,12.69%,22.83%,16.51%,,10.21,3.77%,5.42%,-7.52%,-4.36%,3.84%,-19.54%,6.57%,-22.23%,40.77%,43.61,-4.09%,-1.15%,2.30,5817.37,1.24,171.04,-5.20%,7232771,11/4/2021 4:30:00 PM,197.52,12/10/2020,171.95,0.53%
