date,AAP,BAC,DRE,FTNT,INTU,LOW,NDAQ,PLD,WST,portfolio
2022-01-05,10.207829765817793,35.59576736665794,25.347171762701226,381.6384627318706,236.39770591225601,186.5838219210439,415.4192261629679,403.03057647319133,666.4372709780312,2360.657833074538
2022-01-06,10.43231986653895,36.31251101968659,25.138872731407567,394.85479308646484,233.48703281549828,188.81039219803526,416.35649141634894,400.2696019875892,672.6566735311447,2378.3186886527146
2022-01-07,10.278630505093087,37.10470182968713,24.59157625478457,395.6847472566511,225.98935258844216,183.90317151096838,412.20269927038265,393.00914175723915,644.1660717645843,2326.9300927378326
2022-01-10,10.107672927722598,36.91608538332551,24.567070302152878,408.32260028376635,227.03656011421546,181.4129461422581,402.8514014068271,391.19405595635374,647.6304738152107,2330.038866331832
2022-01-11,10.016149538849504,37.12733279542888,24.61608220741626,406.87648371673754,230.43299751882088,182.7386219734194,410.17907611147535,391.1173643878057,659.0464794442639,2352.1505876942174
2022-01-12,10.25445473930253,36.86327208423156,24.587491929345955,403.39322435735795,229.85167461289151,183.63217211011124,411.62758582214695,391.75648679833023,661.9830109876125,2353.9493734413304
2022-01-13,10.418073950708253,36.787822035123476,24.59157625478457,387.15890325943536,220.1600350774875,183.61752834257766,398.8041550890125,391.5263730837499,628.1802589176606,2281.2447260105396
2022-01-14,10.343819436499993,36.14652843120291,24.428204803315676,393.01885479378046,219.31191606531675,178.2708600772745,396.50360378615994,390.4782419772812,626.5305628437711,2275.0325922146026
2022-01-18,10.27086000554907,34.90165467937104,24.121881961495255,387.90082326554864,214.14757168780858,175.1919126455081,391.47648038436427,392.24218706282244,614.2508240602524,2244.50419575272
2022-01-19,10.116738510523952,35.037460718774916,23.75429423809561,386.2535021988534,217.14583206520885,172.46567145534715,385.7890198731329,392.6512347677028,619.6809896879332,2242.894743515573
2022-01-20,9.900451042926065,34.516879095445944,23.603175762942563,383.52471174343015,216.85517061224417,164.55149999143973,383.36066558178345,394.05731187264405,616.6110298073919,2226.980895510248
2022-01-21,9.763166288986527,33.89066798179288,23.537826555924724,362.97717711594163,210.4564628687218,165.352478194933,376.8637428056678,397.35516634701867,607.054609222059,2187.2512973810462
2022-01-24,10.050686629438962,33.61151610391947,23.29276859568353,365.14007751756327,212.8972899897131,170.73881694226822,375.6069700810447,391.93542078863027,633.0005024105487,2216.2740490588103
2022-01-25,9.93714616645094,34.275449349990375,23.26009399217461,343.234460487119,205.455360379137,169.01929552564178,372.7312728266532,393.59716246135577,624.4839061336359,2175.994147322159
2022-01-26,9.718700007177423,34.630048384835675,23.059963611758178,340.97093864774695,202.0668821405722,167.61577001761543,361.05813399659667,387.870611619839,624.8305478159914,2151.821596242133
2022-01-27,9.718268532338382,34.30562879120637,22.586183426954545,339.1727238002604,205.94511034570428,166.02116913245283,367.04381231542175,379.91992727255644,633.5616670404706,2158.2744906573653
2022-01-28,9.852530986183991,34.607414526957726,23.358116236625662,354.816018672861,212.95304060619313,172.67877975989805,372.04964605356906,396.4348675244421,648.696792387641,2225.4472067543716
2022-01-31,9.99456393957362,34.81111924785925,23.59908987142824,373.7790918503725,221.0798230382195,174.4129897948009,381.7417735553183,400.90872439811375,649.0103917939686,2269.3375674896542
2022-02-01,10.136597551703458,35.414693611498166,23.366284887502893,379.99114166517535,223.30962897224657,175.14782436530743,383.7014952199772,392.4723007774028,655.6453916329168,2279.1853586837306
2022-02-02,10.217758957037441,35.37697147908032,24.040195452722955,389.67390194151477,223.89493753689553,175.70629460232556,388.49430230842756,402.2125200723668,674.6096936694261,2324.226576019797
2022-02-03,10.036872188447306,35.02991513543687,24.015689500091266,373.47730428879,213.25964469403615,172.03212174979285,379.22819560276884,399.93724585125693,663.7493624140645,2270.7663514246847
2022-02-04,9.799430596412575,36.42568030907633,23.558248183117797,395.2697509836408,216.6162741170399,168.32856044802162,380.4849683273919,392.39560920885475,661.4386697116439,2284.3171918851995
2022-02-07,9.754100706185175,36.599205588761855,23.40712970796475,386.328949089249,217.11798105976592,166.82214733594608,380.4210668331435,388.7142578828037,661.389156666925,2270.553994870745
2022-02-08,9.938009774869235,37.25559614363091,23.31727454831522,395.93622409935847,220.68164601101435,170.3052560240282,378.86607630092675,386.51567523024187,661.3396436222062,2284.1554017545914
2022-02-09,10.02348856355448,37.18014609452282,23.90949860476298,414.7735780434335,230.7037792837818,171.70144843560206,382.67900630539606,397.20178320992255,674.6921986208498,2342.864927161826
2022-02-10,9.615520868988302,37.006617922701096,22.85166458046452,409.1399671802753,222.01555363382982,167.1013768481123,377.41756659025515,379.45973885233195,659.4580471842417,2284.0660536612004
2022-02-11,9.624587110529868,36.154071122404766,22.54942449800701,390.1643067290864,213.3472319746787,166.0064805141764,367.1716153039186,374.03999329394355,645.6763959211419,2224.734106467887
2022-02-14,9.682436358491588,35.776838229681516,22.27986215120983,390.2649281668368,210.65555138232435,166.03586896341494,366.23435005053756,371.5601952203935,633.2645887721573,2205.754619295047
2022-02-15,9.609909061119916,36.05599299969113,22.169016878886314,405.4429544233862,210.14988308367583,167.61577001761543,372.85907581515,372.27600919946605,636.053941153076,2232.232552632067
2022-02-16,9.600842819578352,35.97300025938119,22.11564658493595,402.85247047507676,210.29720663951795,166.81479181412217,372.04964605356906,369.10598700898356,626.0684243032871,2214.8780159584517
2022-02-17,9.515364030893108,34.75830594876531,21.76258421370009,390.5038561117011,197.5674744423149,164.44862360007625,366.1278692289924,366.2938327991012,639.239397891746,2190.2173082672903
2022-02-18,9.44585837487515,34.67531610059157,21.72563578959225,383.34868179111845,191.60279035167684,163.6403123001305,365.40359812200495,364.4276062828717,609.8439616029777,2144.113760715839
2022-02-22,8.92607677541733,34.373530364840214,21.659949876297837,373.98029635003894,192.41904839688797,157.68814779395325,359.92916426047043,363.9674178626472,609.249805066351,2122.193436746904
2022-02-23,8.496092006736228,33.78504427574119,21.42594371230676,357.7711497994712,185.9486717048043,158.05556507920653,358.2676604034052,359.85146797851183,590.0379378062472,2073.6395327664304
2022-02-24,8.669208275782346,32.89477245089082,21.52036711478775,397.9356818223458,197.9457474787192,156.82104838284468,362.5279333709167,366.42166508299334,624.516948409664,2169.2533723889446
2022-02-25,8.874703602482503,33.966118030900965,22.1279637703557,408.6495623927037,193.98388119746855,161.0610357815337,367.9171760745544,379.51087956767606,637.8695034083077,2213.960823825983
2022-02-28,8.827646495418513,33.34745539272215,21.75847952927731,433.233659159696,188.8832344510825,162.4425283621454,364.57284619347234,372.86402990358266,638.8762854406996,2224.806164928096
2022-03-01,8.684749933610592,32.04222565059449,21.70510923532694,424.82098549807364,186.5777860611731,162.76585736719798,362.10191257482614,372.6339161890024,629.7985245338648,2201.13106704367
2022-03-02,9.025802797413697,32.56280727392346,21.87753573652209,433.5983447138311,193.51403522170213,168.02727558306938,366.5326003614345,377.4401291990064,634.9150907552182,2237.493621642121
2022-03-03,8.991265706824239,32.21405613846856,22.23059810775795,422.95991103386893,188.21828562043308,166.2783657172044,367.40593161726383,382.3997253461065,645.7423797345516,2236.440519022479
2022-03-04,8.92003283396969,31.046494971455655,22.54260580438748,421.84071819994307,185.13241365959317,164.65438759548894,365.38230845835653,385.6208882519331,639.0578668508844,2224.197716626012
2022-03-07,8.690793875058231,29.06770695399337,22.382496488612084,366.397576858603,174.15865576193116,163.3243276042161,358.65106936889566,380.6868819669731,615.4391875028292,2118.7986963811118
2022-03-08,8.659279084562698,29.257245991801845,22.025329432953445,348.11352569465214,176.0778597979971,164.05916217472264,351.4725198196959,375.7784265352171,591.9525261509166,2067.395874682519
2022-03-09,8.84491537008335,31.114729140752154,22.32091525974045,361.4430263848398,185.04878773487314,165.98443637407604,359.290116814683,384.7005504204203,614.6469284180037,2133.394405917472
2022-03-10,8.846641928179727,30.834209282457547,22.3783902381136,360.6005233168105,180.12333985256922,164.72786432492816,354.6251127147294,386.2344598092536,613.1119736623946,2121.4825151294363
2022-03-11,8.810378279493891,30.57643896748877,22.01711849803218,351.0057972045441,174.92713450810146,163.28759484583935,351.19559167575056,377.9258684724348,599.4788111641284,2079.2247336158134
