rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
58,59.666666666666664,AFG,"American Financial Group, Inc.",18.0,2.5,92,1.86,127.47,145.0,13.75,$62.30,$141.25,124.36,122.06,96.87,69.0,True
59,59.5,TTGT,"TechTarget, Inc.",21.0,2.2,81,1.47,83.12,99.13,19.26,$37.24,$101.12,73.79,72.5,68.75,76.5,True
60,59.333333333333336,AGYS,"Agilysys, Inc.",16.0,2.5,93,1.91,55.2,62.0,12.32,$21.61,$64.09,55.99,55.25,47.16,69.0,True
61,59.333333333333336,ABG,"Asbury Automotive Group, Inc.",21.0,2.1,78,1.42,197.77,230.86,16.73,$91.52,$216.88,191.47,183.47,167.33,79.0,True
62,59.166666666666664,CSL,Carlisle Companies Incorporated,15.0,1.6,71,1.3,201.59,234.29,16.22,$115.54,$206.60,198.81,192.81,166.55,91.5,True
63,59.166666666666664,FIVE,"Five Below, Inc.",15.0,2.0,81,1.47,173.65,231.84,33.51,$101.85,$205.28,191.32,190.02,180.11,81.5,True
64,59.166666666666664,TXT,Textron Inc.,19.0,2.2,82,1.48,71.03,83.75,17.91,$31.82,$72.72,68.47,68.06,55.61,76.5,True
65,59.0,TRMB,Trimble Inc.,17.0,1.9,76,1.37,84.14,95.25,13.2,$46.78,$90.10,83.12,80.97,72.35,84.0,True
66,58.833333333333336,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,76,1.39,416.69,448.0,7.51,$197.33,$420.25,394.89,372.29,300.39,86.5,True
67,58.833333333333336,DE,Deere & Company,16.0,2.2,84,1.55,342.2,411.48,20.25,$179.86,$400.34,354.03,350.28,322.9,76.5,True
68,58.666666666666664,KKR,KKR & Co. Inc.,15.0,1.9,77,1.4,61.68,76.95,24.76,$32.73,$67.77,60.78,58.61,48.08,84.0,True
69,58.5,ZBRA,Zebra Technologies Corporation,13.0,2.0,81,1.47,510.98,580.0,13.51,$246.83,$565.95,538.35,521.86,447.42,81.5,True
70,58.5,INTU,Intuit Inc.,19.0,1.8,70,1.29,543.97,596.52,9.66,$295.37,$540.63,519.31,492.29,408.88,86.5,True
71,58.333333333333336,GMS,GMS Inc.,16.0,2.1,80,1.46,44.74,61.0,36.34,$21.41,$50.62,46.94,45.74,37.74,79.0,True
73,58.333333333333336,MAT,"Mattel, Inc.",16.0,2.1,80,1.45,18.71,26.78,43.13,$10.54,$23.31,20.37,20.34,18.81,79.0,True
74,58.333333333333336,JBL,Jabil Inc.,17.0,1.7,69,1.28,59.4,74.0,24.58,$30.42,$61.23,57.4,57.32,48.23,89.0,True
75,58.333333333333336,KEYS,"Keysight Technologies, Inc.",23.0,1.9,68,1.26,165.42,179.67,8.61,$90.62,$167.33,158.84,152.53,138.37,84.0,True
76,58.166666666666664,HCA,"HCA Healthcare, Inc.",13.0,2.0,80,1.45,247.79,266.62,7.6,$114.38,$254.45,234.95,219.67,183.67,81.5,True
77,58.166666666666664,BSIG,BrightSphere Investment Group Inc.,18.0,2.2,80,1.46,26.12,28.75,10.07,$12.35,$26.52,24.4,23.63,20.68,76.5,True
78,58.166666666666664,LSI,"Life Storage, Inc.",11.0,1.8,77,1.41,115.56,129.4,11.98,$63.99,$121.61,115.68,109.94,89.2,86.5,True
79,57.833333333333336,LKQ,LKQ Corporation,13.0,1.6,69,1.28,51.25,62.11,21.19,$26.73,$52.99,50.55,49.9,42.42,91.5,True
80,57.666666666666664,DXC,DXC Technology Company,18.0,2.5,86,1.6,34.73,44.92,29.34,$15.64,$44.18,39.73,39.42,30.04,69.0,True
81,57.666666666666664,APTV,Aptiv PLC,14.0,2.1,80,1.46,152.7,171.0,11.98,$82.12,$169.94,158.31,155.99,139.24,79.0,True
82,57.166666666666664,TECH,Bio-Techne Corporation,10.0,1.8,75,1.36,493.82,540.67,9.49,$228.67,$504.34,469.79,450.6,378.7,86.5,True
83,57.166666666666664,CDW,CDW Corporation,21.0,2.0,69,1.28,185.71,201.6,8.56,$105.87,$192.59,179.33,173.58,155.08,81.5,True
84,57.166666666666664,MSI,"Motorola Solutions, Inc.",19.0,1.8,66,1.23,234.31,253.36,8.13,$137.89,$231.89,222.26,216.66,187.45,86.5,True
85,57.0,BC,Brunswick Corporation,21.0,1.9,66,1.23,97.36,122.23,25.54,$56.50,$117.62,98.92,98.14,90.18,84.0,True
87,57.0,SKX,"Skechers U.S.A., Inc.",14.0,2.1,78,1.42,42.49,64.08,50.81,$28.03,$55.87,50.81,49.32,41.31,79.0,True
88,56.833333333333336,GS,"The Goldman Sachs Group, Inc.",12.0,2.2,82,1.49,380.0,426.38,12.21,$185.52,$396.14,373.52,372.85,309.96,76.5,True
89,56.833333333333336,MXL,"MaxLinear, Inc.",15.0,2.2,79,1.43,50.12,55.0,9.74,$20.91,$52.22,44.49,41.81,35.92,76.5,True
90,56.833333333333336,ETN,Eaton Corporation plc,17.0,2.0,72,1.31,150.65,177.68,17.94,$95.54,$163.73,155.35,149.69,131.98,81.5,True
91,56.333333333333336,DGII,Digi International Inc.,15.0,1.7,65,1.22,21.32,26.75,25.47,$12.48,$25.61,20.07,19.79,19.18,89.0,True
92,56.166666666666664,EL,The Estée Lauder Companies Inc.,19.0,2.0,68,1.26,310.68,365.32,17.59,$194.14,$336.56,325.49,313.58,280.46,81.5,True
93,55.833333333333336,BCO,The Brink's Company,15.0,2.0,71,1.3,64.26,96.67,50.44,$38.67,$84.72,76.39,76.16,72.01,81.5,True
94,55.666666666666664,NKE,"NIKE, Inc.",11.0,1.9,72,1.31,147.06,184.13,25.21,$99.89,$174.38,163.98,149.11,138.69,84.0,True
95,55.5,CR,Crane Co.,14.0,2.0,71,1.3,97.11,120.75,24.34,$48.19,$99.93,93.51,92.78,83.38,81.5,True
96,55.333333333333336,MRVL,"Marvell Technology, Inc.",15.0,1.9,67,1.25,59.83,69.04,15.39,$32.53,$61.48,57.94,54.93,48.49,84.0,True
97,55.333333333333336,IDXX,"IDEXX Laboratories, Inc.",10.0,1.9,72,1.31,623.98,717.5,14.99,$347.54,$706.95,675.96,627.38,526.36,84.0,True
98,54.833333333333336,ITT,ITT Inc.,15.0,2.0,68,1.26,86.88,110.18,26.82,$57.13,$101.32,95.7,93.5,84.11,81.5,True
99,54.833333333333336,SAFE,Safehold Inc.,12.0,2.2,76,1.39,72.68,97.88,34.67,$49.70,$95.29,85.57,79.84,73.48,76.5,True
100,54.666666666666664,EXR,Extra Space Storage Inc.,11.0,2.1,74,1.35,168.94,192.86,14.16,$97.40,$177.36,171.98,163.8,132.78,79.0,True
101,53.833333333333336,GRMN,Garmin Ltd.,23.0,2.4,67,1.25,155.11,163.29,5.27,$91.84,$165.72,152.88,146.92,129.13,71.5,True
102,53.666666666666664,FRC,First Republic Bank,17.0,2.5,75,1.36,197.8,209.43,5.88,$100.38,$204.23,195.26,191.29,164.33,69.0,True
103,53.666666666666664,DIOD,Diodes Incorporated,13.0,2.1,69,1.28,91.66,102.0,11.28,$45.40,$91.02,77.61,77.18,74.55,79.0,True
104,53.666666666666664,SQ,"Square, Inc.",13.0,2.3,74,1.35,239.29,302.93,26.6,$134.00,$289.23,254.92,240.56,226.8,74.0,True
105,53.5,BRKR,Bruker Corporation,12.0,2.4,77,1.41,78.18,83.58,6.91,$37.27,$84.02,80.37,75.69,62.55,71.5,True
106,53.5,HZO,"MarineMax, Inc.",17.0,2.4,72,1.32,51.12,59.67,16.73,$23.24,$70.89,50.32,49.09,45.11,71.5,True
107,53.333333333333336,AXP,American Express Company,15.0,2.5,76,1.37,173.94,183.52,5.51,$89.11,$179.67,170.89,166.84,138.67,69.0,True
108,53.333333333333336,MANH,"Manhattan Associates, Inc.",11.0,2.1,70,1.29,155.69,182.0,16.9,$83.74,$164.08,149.17,144.51,122.21,79.0,True
109,53.166666666666664,DOV,Dover Corporation,16.0,2.2,67,1.24,156.88,181.18,15.49,$104.05,$170.69,162.41,155.01,135.66,76.5,True
110,53.166666666666664,RMBS,Rambus Inc.,19.0,2.4,69,1.27,22.33,26.1,16.88,$13.08,$25.08,23.25,22.09,19.43,71.5,True
111,53.0,ENTG,"Entegris, Inc.",13.0,2.1,67,1.25,124.86,133.2,6.68,$62.51,$126.41,117.81,117.34,104.53,79.0,True
112,53.0,MLM,"Martin Marietta Materials, Inc.",13.0,2.3,72,1.32,354.01,392.75,10.94,$201.04,$383.71,357.18,354.57,322.47,74.0,True
114,52.333333333333336,KLAC,KLA Corporation,10.0,2.3,73,1.33,335.02,387.53,15.67,$171.31,$359.69,322.25,317.84,293.46,74.0,True
115,52.0,TT,Trane Technologies plc,15.0,2.5,72,1.31,174.74,205.69,17.71,$113.29,$207.06,196.01,188.03,162.15,69.0,True
116,51.333333333333336,POWI,"Power Integrations, Inc.",13.0,2.3,67,1.25,100.45,105.67,5.2,$50.34,$99.98,85.02,82.74,80.19,74.0,True
117,49.166666666666664,UDR,"UDR, Inc.",11.0,2.4,65,1.22,53.54,56.47,5.47,$29.34,$56.31,53.64,50.72,42.75,71.5,True
