"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",12560.53,,,,0.51,,0.86,,,,-5.50,-583.80%,113.60%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.50%,0.00%,56.40%,4.19%,15.98%,2.99,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,7.35%,5.76%,-3.94%,-7.49%,27.43%,7.35%,1.66,0.87,4.53%,4.23%,7.59%,2.45%,-6.90%,-13.74%,19.38%,-26.10%,31.07%,59.37,2.88%,0.92%,3.10,34224.14,1.22,19.28,3.82%,41761098,10/21/2021 8:30:00 AM,18.89,12/9/2013,19.33,0.26%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",67.11,4.60,,,0.32,0.42,4.69,335.53,0.69%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.80%,-9.63%,2.43%,5.00,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,18.37%,-23.38%,-35.41%,-33.79%,20.33%,18.37%,0.13,0.25,11.55%,8.99%,-8.63%,-22.12%,-27.48%,-36.26%,21.85%,-81.84%,31.82%,39.07,-1.69%,1.37%,,19.50,0.45,2.90,-0.34%,8719,,,3/17/1980,2.94,1.38%
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",741.16,8.44,8.48,,0.40,1.07,50.08,65.59,1.68%,10.50%,2.81,9.60%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-14.02%,95.60%,-2.09%,2.44%,3.14,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-3.69%,-3.50%,-15.06%,-23.30%,17.58%,-3.69%,,0.86,3.98%,3.21%,-2.42%,-3.46%,-15.91%,-13.42%,8.65%,-36.68%,42.67%,43.31,-1.58%,-1.23%,2.70,239.49,0.74,23.74,-2.78%,176426,10/26/2021 8:30:00 AM,33.50,11/4/1982,23.74,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",133.20,,,,0.64,0.48,3.06,,,,-2.05,19.10%,48.20%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,6.50%,0.00%,49.80%,2.20%,13.68%,5.01,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-8.75%,-20.64%,-30.93%,-41.04%,-53.97%,-8.75%,1.70,0.26,5.12%,4.63%,-13.97%,-21.74%,-35.48%,-47.07%,-1.47%,-66.38%,-1.47%,29.45,-2.29%,0.63%,2.70,692.33,0.80,4.69,-1.68%,556571,11/4/2021 4:30:00 PM,15.36,9/26/2013,4.69,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3870.38,55.52,43.82,4.63,7.52,9.69,38.02,110.27,0.51%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,0.30%,-22.80%,71.20%,-1.03%,2.55%,5.94,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-6.76%,-10.99%,7.35%,18.19%,6.85%,-6.76%,0.56,2.04,2.89%,2.74%,-5.82%,-4.21%,7.39%,-11.61%,7.07%,-11.61%,25.06%,35.45,-3.13%,0.18%,3.00,178.24,1.77,74.06,-2.95%,316286,11/4/2021 4:30:00 PM,71.00,1/3/1991,74.06,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14699.68,24.10,18.21,1.44,1.34,4.68,24.31,22.33,1.68%,25.10%,9.88,4.40%,10.16%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-5.36%,,-1.67%,5.43%,5.28,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-0.75%,1.73%,11.18%,12.34%,40.00%,-0.75%,1.27,5.69,2.51%,2.13%,0.82%,2.27%,12.86%,-2.64%,9.11%,-2.64%,66.32%,53.86,-0.78%,-0.70%,2.20,638.59,0.87,238.09,-1.47%,553611,11/15/2021 4:30:00 PM,255.31,11/29/2001,239.82,0.73%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2834711.87,30.71,27.87,1.96,7.75,44.95,45.25,36.12,0.51%,15.00%,5.61,71.40%,7.56%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16394.84,0.07%,-19.83%,58.80%,-0.60%,0.69%,1.26,27.60%,144.10%,50.00%,1.10,1.00,1.73,1.98,41.80%,29.80%,25.90%,-3.04%,-1.66%,20.48%,19.15%,30.38%,-3.04%,1.20,4.36,2.43%,2.42%,-2.31%,4.76%,18.68%,-5.89%,17.59%,-5.89%,48.15%,49.36,-0.32%,0.42%,1.90,89689.77,0.96,172.17,0.10%,86465387,10/28/2021 4:30:00 PM,176.01,12/12/1980,171.99,-0.11%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.80,,,,,,,,,,,,,,,,,,40.00,,,,,,,1.27,,,,,,,,,,,0.00%,-0.10%,-0.10%,0.52%,,0.00%,,0.02,0.19%,0.22%,0.01%,-0.26%,0.12%,-2.02%,0.31%,-2.41%,1.26%,48.79,-0.51%,0.51%,,51.94,0.00,9.72,0.00%,207,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2331.61,99.97,47.94,33.32,6.56,1.86,13.56,,3.11%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.50,0.60%,,98.60%,0.48%,1.17%,2.86,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,2.82%,5.70%,0.97%,1.45%,36.75%,2.82%,1.24,0.94,2.05%,2.24%,5.71%,3.83%,4.36%,-5.49%,14.10%,-5.49%,41.82%,64.28,0.70%,-0.29%,2.60,242.97,1.01,38.59,0.42%,245300,10/26/2021 4:30:00 PM,39.30,1/13/2011,38.59,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",34.20,11.93,,0.60,2.65,1.65,4.07,19.00,7.52%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.39%,29.00%,1.30%,0.47%,0.82,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,1.43%,-1.09%,-7.54%,-5.34%,41.46%,1.43%,1.07,0.20,2.44%,2.69%,-0.81%,-4.36%,-5.57%,-10.14%,2.57%,-44.91%,57.00%,45.40,0.16%,1.59%,,18.17,0.48,6.38,1.75%,8649,,,5/5/1995,6.35,-0.47%
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",38.48,,,,,0.60,4.32,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.54%,0.68%,1.37,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,-5.84%,-11.87%,-27.23%,-41.49%,-44.56%,-5.84%,0.93,0.02,5.41%,6.19%,-6.23%,-16.83%,-35.21%,-35.48%,4.44%,-76.50%,4.44%,35.42,0.71%,-2.61%,,650.52,0.99,0.28,-1.91%,645779,,1.00,10/17/2003,0.28,0.71%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2538.07,5.17,6.82,0.52,0.67,0.98,,3.44,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.18,0.30%,-45.02%,,1.16%,15.51%,8.18,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,-6.24%,1.17%,8.08%,30.18%,73.79%,-6.24%,1.12,2.73,3.46%,2.87%,-2.50%,-0.30%,16.12%,-9.14%,10.85%,-9.14%,75.73%,43.82,-0.63%,-0.25%,2.00,515.28,1.35,88.25,-0.88%,693343,11/3/2021 8:30:00 AM,105.57,7/21/2004,88.25,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,-3.43%,-3.40%,-9.87%,-13.04%,0.04%,,1.04,1.11%,0.97%,0.27%,-2.15%,-7.02%,-6.40%,3.67%,-19.24%,3.67%,47.88,0.35%,0.59%,,1102.36,0.86,82.73,0.94%,950336,,,8/15/2008,82.73,0.00%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4818.24,13.77,12.65,,12.56,3.12,,,6.95%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,4.97%,0.00%,13.70%,-2.94%,0.95%,3.20,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-0.45%,-6.10%,-4.10%,4.25%,39.35%,-0.45%,1.42,1.47,2.95%,2.80%,0.71%,-6.57%,0.94%,-15.50%,9.88%,-15.50%,42.33%,46.71,3.27%,0.36%,2.20,279.90,0.94,48.62,3.65%,263134,10/28/2021 8:30:00 AM,56.20,4/14/1988,48.62,0.00%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",78201.77,37.61,22.81,2.58,2.74,5.47,17.15,74.83,2.28%,90.70%,1.01,-71.60%,18.44%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,1.68%,0.10%,1.32,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,-0.18%,3.53%,15.28%,5.95%,25.91%,-0.18%,1.07,0.55,1.17%,1.11%,1.41%,6.00%,9.14%,-2.58%,15.70%,-2.58%,33.15%,58.79,0.03%,-0.47%,2.20,1433.75,0.96,38.10,-0.44%,1371983,10/21/2021 8:30:00 AM,40.29,4/6/2001,38.10,0.00%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",239385.03,32.11,9.65,7.17,4.34,17.61,19.54,18.96,3.86%,120.40%,4.20,-48.50%,10.28%,-2.80%,4.48%,14.90%,37.60%,11.20%,1770.00,1765.82,0.12%,-18.88%,68.50%,-0.32%,0.87%,2.52,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,-0.38%,10.68%,21.32%,14.66%,25.74%,-0.38%,0.83,2.12,1.54%,1.64%,2.26%,9.87%,17.08%,-2.37%,24.69%,-2.37%,32.48%,71.26,-0.27%,0.01%,2.00,6135.63,1.40,134.88,-0.26%,8573602,10/29/2021 8:30:00 AM,135.85,12/10/2012,134.80,-0.06%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",27889.97,18.02,11.61,1.56,0.13,124.41,9.55,14.99,1.32%,23.50%,7.39,144.40%,7.47%,3.20%,11.57%,7.80%,108.70%,19.60%,207.91,148.76,0.20%,-41.90%,65.30%,-0.90%,1.32%,2.23,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,0.17%,10.15%,11.52%,15.21%,20.99%,0.17%,0.52,2.67,2.40%,1.91%,3.77%,6.76%,10.37%,-1.58%,17.10%,-1.58%,32.18%,65.43,1.53%,0.51%,2.30,878.90,1.26,133.12,2.05%,1106632,11/4/2021 8:30:00 AM,144.15,4/4/1995,133.12,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3767.60,9.70,11.84,1.21,5.36,1.29,1.00,40.17,1.11%,10.70%,5.58,37.00%,-15.43%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,0.50%,0.23%,92.70%,1.17%,3.05%,5.57,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,8.84%,9.34%,2.37%,8.55%,26.48%,8.84%,1.29,1.55,2.86%,2.97%,8.71%,5.40%,5.15%,-4.53%,17.03%,-9.66%,47.73%,66.69,-0.11%,0.30%,1.90,361.40,1.15,54.07,0.19%,417231,10/28/2021 4:30:00 PM,60.43,5/19/1994,54.07,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",3337.61,16.53,,1.65,7.52,3.46,6.45,15.74,,0.00%,0.71,-26.70%,-151.50%,,10.00%,,,-78.20%,278.93,196.40,21.00%,0.11%,43.60%,6.62%,4.91%,5.32,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,-17.34%,-21.83%,-23.10%,-36.62%,-70.24%,-17.34%,,1.03,8.90%,7.79%,-15.67%,-19.87%,-41.29%,-34.08%,3.39%,-78.59%,3.39%,34.29,-2.88%,0.66%,1.60,1810.87,0.87,11.82,-2.23%,1572954,11/9/2021 4:30:00 PM,38.88,12/11/2020,12.06,2.03%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",4807.18,213.88,,,11.97,5.42,,140.56,,0.00%,0.10,-72.70%,,,,,-60.70%,18.30%,219.60,195.14,,,10.20%,-2.37%,0.11%,1.79,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-11.00%,-9.30%,1.90%,11.79%,6.72%,-11.00%,,0.77,2.60%,3.09%,-6.98%,-7.70%,1.07%,-12.67%,-0.19%,-15.11%,22.29%,38.06,-0.66%,-0.05%,2.00,116.68,0.57,20.96,-0.71%,66350,,22.33,10/22/2020,,
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",30.07,,,,10.02,0.38,0.45,,,,-0.57,40.00%,6.30%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-10.39%,26.00%,-8.00%,1.56%,0.50,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-7.77%,-52.18%,-67.15%,-78.11%,-82.34%,-7.77%,1.27,0.05,12.00%,10.94%,-21.25%,-51.05%,-74.35%,-70.68%,15.11%,-91.80%,15.11%,31.96,-2.23%,0.89%,1.70,2682.06,0.97,0.31,-1.36%,2591345,,3.00,9/19/1980,0.32,1.64%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13%,3.98%,4.89%,4.32%,10.59%,1.13%,,0.22,0.79%,0.47%,2.31%,3.00%,4.12%,-0.08%,7.37%,-0.10%,14.08%,68.11,-0.17%,1.04%,,4.77,1.54,28.77,0.87%,7332,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",40758.57,15.79,18.50,2.13,0.65,0.50,,,0.39%,,0.16,0.00%,0.00%,39.83%,7.40%,,140.50%,32.00%,15736.90,4398.34,,,9.82%,,0.61%,1.15,,,,,,,,,,,-7.50%,-7.00%,-2.59%,-21.73%,-13.06%,-7.50%,,0.07,2.44%,2.20%,-4.48%,-8.69%,-13.38%,-18.37%,0.39%,-32.43%,12.09%,34.55,-0.38%,0.00%,3.20,23305.59,0.62,2.59,-0.38%,14468329,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.57,-0.77%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3990.37,7.06,6.14,0.38,0.42,2.60,12.07,4.08,,0.00%,24.82,38.00%,9.90%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,16.09,0.10%,0.00%,90.00%,-0.18%,8.15%,3.81,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,1.41%,3.68%,-16.09%,-6.59%,8.26%,1.41%,1.52,6.22,3.52%,3.49%,3.85%,0.89%,-6.92%,-15.89%,13.90%,-24.16%,26.97%,55.13,0.67%,-0.22%,2.30,344.56,0.51,175.17,0.45%,176605,10/26/2021 8:30:00 AM,249.25,3/14/2002,175.17,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",189.25,,,,,1.29,315.41,,,,,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,-7.90%,0.02%,0.05,,,,4.30,4.30,0.00,0.00,,,,-0.15%,-0.66%,0.73%,-1.16%,,-0.15%,,0.05,0.24%,0.44%,-0.13%,-0.11%,-0.95%,-1.36%,0.67%,-8.65%,1.61%,46.87,-0.07%,0.02%,,65.25,0.09,9.77,-0.05%,5605,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",30.17,,,,,0.52,0.52,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,27.18%,2.57%,0.80,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,-5.12%,-12.82%,-24.72%,-44.72%,-51.66%,-5.12%,2.46,0.12,5.96%,5.36%,-10.51%,-14.62%,-32.40%,-30.85%,0.49%,-62.91%,0.49%,35.28,0.00%,-0.49%,,457.61,0.34,2.04,-0.49%,157182,11/2/2021 4:30:00 PM,,8/8/1997,2.02,-0.98%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2864.81,23.07,11.32,1.44,0.46,1.80,45.62,12.51,1.77%,40.20%,1.86,42.80%,10.89%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.53,1.00%,-1.31%,97.90%,2.24%,2.03%,3.69,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,4.97%,-6.64%,-7.41%,-3.07%,5.23%,4.97%,1.30,1.41,3.09%,3.49%,2.19%,-4.14%,-9.13%,-12.76%,11.55%,-22.71%,18.09%,50.76,1.13%,-0.16%,2.00,366.24,1.57,42.88,0.97%,575540,12/15/2021 8:30:00 AM,56.75,2/13/1969,42.88,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14642.18,98.18,63.77,9.37,15.04,10.48,22.51,62.76,,0.00%,3.25,11.40%,19.21%,42.20%,10.48%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-12.49%,92.90%,-1.15%,2.63%,4.79,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,-11.11%,-1.58%,-5.29%,-0.89%,-1.48%,-11.11%,1.29,13.05,5.20%,3.57%,-5.09%,-5.49%,-2.60%,-15.82%,7.97%,-17.58%,22.20%,39.89,-4.63%,-0.49%,2.40,244.51,1.78,319.28,-5.10%,434238,10/28/2021 8:30:00 AM,379.80,7/29/1987,319.28,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",105408.54,,180.10,,19.82,23.19,13.31,64.23,,,-7.23,-566.20%,133.60%,,,29.70%,232.40%,66.70%,621.01,336.86,3.90%,-16.83%,58.90%,12.88%,3.73%,2.16,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-0.26%,-10.96%,-2.31%,13.20%,10.87%,-0.26%,,8.30,5.56%,4.64%,-1.05%,-6.55%,2.18%,-21.89%,11.11%,-24.50%,28.02%,46.42,4.34%,-0.38%,2.30,5817.59,0.95,166.05,3.94%,5545806,11/4/2021 4:30:00 PM,196.29,12/10/2020,165.81,-0.14%
