"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",109.83,,14.10,,8.72,0.59,5.18,11.94,,,-0.37,-743.40%,-11.70%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,31.70,3.50%,2.82%,34.50%,-1.26%,0.71%,2.00,0.00%,0.10%,,,,0.49,3.43,34.80%,,1.70%,0.86%,2.03%,-3.84%,-6.90%,-19.31%,0.29%,1.68,0.11,2.94%,3.08%,4.08%,2.05%,-5.92%,-3.57%,12.14%,-20.41%,12.14%,57.51,1.74%,-1.71%,2.70,112.25,0.46,3.51,0.00%,51973,3/2/2022 4:30:00 PM,4.62,12/23/1997,,
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",9925.66,,6.64,,0.33,,0.80,,,,-3.12,83.10%,207.50%,-21.70%,16.09%,-5.70%,62.30%,134.00%,648.76,642.13,1.00%,0.00%,54.20%,-3.31%,13.39%,2.05,-2.90%,26.20%,-1.60%,0.90,0.80,,,57.10%,-3.50%,-6.70%,-9.61%,-22.23%,-22.11%,-29.70%,-35.89%,-20.94%,1.60,1.08,9.76%,6.33%,-15.38%,-17.85%,-27.54%,-28.14%,14.15%,-45.57%,14.15%,36.95,3.27%,-3.85%,3.00,41892.55,1.35,14.20,-0.70%,56410171,1/20/2022 8:30:00 AM,18.10,12/9/2013,14.15,-0.32%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",50.55,3.77,,,0.24,0.35,3.54,252.76,0.84%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.50%,-3.87%,0.83%,1.83,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-5.56%,-6.30%,-36.53%,-39.29%,-39.75%,-2.86%,0.11,0.18,6.15%,7.58%,-7.72%,-9.44%,-35.89%,-26.54%,12.26%,-64.69%,12.26%,42.13,4.39%,-4.20%,,18.32,0.14,2.38,0.00%,2587,,,3/17/1980,,
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",675.91,6.70,8.00,,0.37,0.95,29.65,20.30,1.85%,12.10%,3.23,141.50%,4.68%,10.00%,-12.10%,-1.00%,500.50%,3.50%,31.43,30.31,1.10%,-7.06%,97.50%,-0.74%,4.51%,5.33,7.90%,15.10%,15.10%,,,0.01,0.01,62.90%,7.90%,5.90%,-3.95%,-1.01%,-11.99%,-18.88%,-11.27%,-12.17%,,1.10,4.96%,4.83%,1.67%,-2.15%,-19.15%,-16.60%,18.58%,-42.25%,18.58%,50.33,-0.14%,-2.78%,2.70,256.23,1.41,21.65,-2.91%,360634,2/23/2022 4:30:00 PM,29.67,11/4/1982,21.65,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",104.51,,,,0.49,0.39,3.01,,,,-2.01,24.70%,56.30%,-25.70%,13.00%,-4.10%,6.20%,4.00%,27.27,25.60,6.30%,0.00%,39.90%,-18.62%,14.94%,7.96,-11.60%,-20.20%,-14.30%,1.80,0.90,0.33,0.56,17.80%,-26.80%,-25.60%,0.00%,-6.98%,-39.09%,-53.37%,-59.32%,-29.96%,1.66,0.27,5.80%,7.57%,-5.88%,-13.27%,-44.09%,-35.94%,7.78%,-61.08%,7.78%,43.53,-0.55%,-2.69%,2.80,480.42,0.39,3.60,-3.23%,188950,2/24/2022 4:30:00 PM,14.37,9/26/2013,3.60,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",2849.67,49.83,27.35,4.15,5.33,6.14,982.64,,0.70%,33.90%,1.09,-26.60%,24.45%,1.80%,12.00%,6.80%,-67.60%,16.80%,52.44,41.66,16.50%,-0.45%,72.70%,2.35%,2.95%,4.95,10.90%,14.50%,11.50%,2.50,1.00,0.10,0.10,25.80%,13.00%,11.00%,1.02%,-8.72%,-34.42%,-15.63%,-25.63%,-31.31%,0.70,2.04,2.91%,3.29%,-4.66%,-15.54%,-19.37%,-32.11%,3.82%,-34.88%,3.82%,32.48,0.52%,-1.42%,3.00,247.97,0.59,54.56,-0.91%,145277,2/28/2022 4:30:00 PM,71.00,1/3/1991,54.56,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",12621.02,21.50,13.18,1.41,1.15,4.09,20.99,19.07,1.95%,33.90%,9.53,33.70%,13.85%,9.00%,15.25%,2.80%,-21.30%,1.30%,62.45,60.83,0.10%,-5.38%,,-1.96%,4.93%,3.69,5.20%,18.80%,15.60%,1.20,0.30,0.33,0.00,44.80%,7.60%,5.60%,-1.61%,-10.98%,-12.44%,1.84%,18.01%,-14.57%,1.29,7.01,2.81%,3.48%,-3.17%,-8.94%,-5.48%,-16.21%,7.41%,-16.21%,19.90%,40.53,1.44%,-1.40%,2.20,813.54,0.75,204.92,0.02%,613409,2/14/2022 4:30:00 PM,257.59,11/29/2001,204.92,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2635472.75,26.32,24.13,1.77,6.97,36.11,41.24,30.20,0.56%,14.20%,6.02,71.40%,6.60%,22.00%,14.85%,11.10%,24.80%,11.20%,16391.72,16308.00,0.07%,-4.12%,59.60%,0.73%,0.67%,1.11,28.70%,149.80%,50.00%,1.00,1.00,1.48,1.71,43.00%,30.90%,26.60%,-4.64%,-9.33%,-9.46%,2.89%,29.98%,-10.73%,1.19,4.86,3.15%,2.77%,-4.60%,-6.50%,3.40%,-13.35%,4.29%,-13.35%,33.37%,40.15,-0.99%,-1.74%,1.80,97801.57,1.07,158.52,-2.72%,105133645,1/27/2022 4:30:00 PM,193.05,12/12/1980,157.97,-0.35%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.60,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.17,,,,,,,,,,,0.05%,0.05%,-0.05%,0.78%,,-0.05%,,0.01,0.13%,0.13%,0.07%,0.06%,0.08%,-0.87%,0.36%,-2.46%,1.21%,53.35,-0.05%,0.10%,,56.20,0.05,9.72,0.05%,2809,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2197.79,77.67,53.25,25.89,5.85,1.78,15.75,,3.27%,245.20%,0.47,2.30%,23.21%,-8.00%,3.00%,5.00%,181.70%,25.10%,60.00,59.55,0.90%,138.73%,97.30%,-1.14%,1.26%,2.72,0.90%,2.30%,3.30%,,,1.33,1.33,65.50%,25.40%,7.60%,-1.16%,4.67%,0.63%,-6.49%,5.85%,-2.10%,1.19,0.90,2.51%,2.55%,1.18%,0.38%,-1.96%,-6.28%,7.81%,-10.02%,16.75%,52.49,1.89%,-1.29%,2.80,274.68,0.76,36.74,0.57%,209512,2/8/2022 4:30:00 PM,38.60,1/13/2011,36.74,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",38.07,12.50,,0.63,2.95,1.73,4.53,21.15,7.17%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.12,9.50%,0.37%,27.20%,-6.07%,0.83%,1.31,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-4.29%,-6.43%,3.72%,-18.91%,45.43%,6.36%,1.02,0.31,5.43%,4.37%,-4.56%,0.92%,-3.74%,-12.55%,32.21%,-42.23%,57.04%,47.23,-3.32%,-0.43%,,19.73,0.25,6.69,-3.74%,4894,,,5/5/1995,,
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",64.54,,,,,0.95,7.25,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.60%,11.98%,0.60%,0.97,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,44.70%,37.85%,40.00%,13.45%,-36.18%,49.58%,0.89,0.04,25.36%,11.50%,38.86%,46.56%,15.89%,-8.57%,69.06%,-40.18%,69.06%,68.86,21.08%,9.79%,,810.74,8.67,0.45,32.94%,7027730,,1.00,10/17/2003,0.44,-2.90%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2354.60,5.13,6.04,0.51,0.58,0.85,2.58,2.83,,0.00%,16.05,19.70%,-9.14%,56.90%,10.00%,17.00%,-15.50%,24.70%,29.11,28.79,1.10%,-19.73%,,4.75%,14.29%,6.16,7.90%,19.10%,10.80%,0.90,0.90,0.59,0.82,57.70%,17.50%,12.20%,2.03%,4.77%,-5.65%,12.68%,33.47%,-12.56%,1.15,2.90,3.42%,3.65%,4.69%,0.54%,4.78%,-15.27%,12.46%,-15.27%,54.24%,56.57,1.38%,-1.37%,2.00,667.60,0.46,82.30,-0.01%,307642,2/17/2022 8:30:00 AM,106.43,7/21/2004,82.30,0.00%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.23%,-11.10%,-14.99%,-18.34%,-24.19%,-11.93%,,1.59,1.85%,1.56%,-7.75%,-10.05%,-15.71%,-15.04%,1.55%,-24.44%,1.55%,31.00,-0.41%,-1.71%,,1366.34,1.35,72.83,-2.11%,1847482,,,8/15/2008,73.05,0.30%
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4518.69,11.43,10.94,,10.85,2.70,,,8.07%,92.30%,3.88,34.40%,9.18%,11.80%,-3.88%,11.70%,38.10%,32.20%,98.47,94.42,5.02%,0.00%,14.10%,2.37%,0.92%,2.07,24.10%,24.10%,23.80%,,,0.00,0.00,,100.00%,92.70%,-0.07%,-7.68%,-14.37%,-13.57%,13.78%,-9.21%,1.41,1.98,4.12%,4.20%,-1.98%,-5.65%,-9.80%,-15.58%,11.58%,-22.94%,17.08%,47.26,-1.20%,0.00%,2.30,420.70,0.95,44.34,-1.20%,398050,2/11/2022 8:30:00 AM,52.30,4/14/1988,44.34,0.00%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",70663.58,14.30,19.73,0.98,2.44,4.17,12.93,90.13,2.64%,39.30%,2.31,43.90%,10.96%,35.00%,14.60%,3.00%,-85.60%,5.40%,1971.00,1801.56,,,6.20%,0.28%,0.12%,1.02,11.40%,31.80%,22.00%,1.20,0.90,0.27,0.36,33.00%,19.80%,15.70%,-0.39%,-5.70%,-10.46%,-9.73%,6.67%,-13.68%,1.11,1.02,2.83%,2.31%,-2.01%,-7.00%,-6.91%,-15.75%,8.32%,-15.75%,9.58%,45.68,0.73%,-1.80%,2.20,2110.67,1.19,32.95,-1.08%,2517570,2/3/2022 8:30:00 AM,40.79,4/6/2001,32.72,-0.70%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",263581.90,23.13,12.13,5.64,4.69,17.17,26.81,20.71,3.78%,80.30%,6.45,137.00%,-12.97%,12.20%,4.10%,17.00%,11133.30%,7.40%,1773.00,1766.59,0.10%,-25.52%,69.10%,1.06%,0.87%,1.93,7.70%,83.00%,17.90%,0.80,0.70,4.17,4.98,69.20%,31.90%,20.40%,-0.82%,3.94%,22.40%,39.06%,38.29%,10.17%,0.77,2.99,1.77%,1.91%,1.85%,6.29%,22.74%,-1.38%,16.30%,-1.38%,46.17%,62.44,0.70%,-0.48%,2.00,7965.17,0.58,149.17,0.22%,4633089,2/2/2022 8:30:00 AM,151.19,12/10/2012,148.75,-0.28%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",30189.95,18.98,12.63,1.84,0.14,126.01,8.52,16.79,1.26%,22.80%,7.70,144.40%,7.22%,3.20%,10.34%,7.80%,17.30%,13.50%,208.56,149.77,0.20%,-44.45%,65.90%,1.40%,1.30%,1.79,3.00%,,24.30%,0.90,0.60,26.55,27.67,3.30%,1.10%,0.70%,0.48%,2.76%,20.95%,18.26%,33.05%,9.99%,0.45,3.31,2.34%,2.06%,2.65%,6.24%,17.23%,-1.52%,14.25%,-1.52%,34.69%,63.55,0.74%,-0.50%,2.20,1086.81,1.21,146.17,0.23%,1311410,2/2/2022 8:30:00 AM,153.92,4/4/1995,146.17,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3365.41,8.60,9.51,1.08,4.79,1.09,0.82,,1.29%,11.10%,5.40,43.20%,6.31%,21.10%,8.00%,24.10%,-12.80%,-0.20%,69.39,65.97,1.30%,-0.18%,91.80%,-0.88%,2.61%,3.65,1.70%,13.20%,15.10%,,,0.28,0.28,,98.30%,53.60%,-4.32%,-8.45%,-5.99%,-0.56%,-14.15%,-6.42%,1.22,1.98,4.44%,3.76%,-4.58%,-7.62%,-8.33%,-16.41%,5.86%,-22.32%,5.86%,42.78,2.04%,-1.60%,2.10,471.90,0.63,46.49,0.41%,295030,1/27/2022 4:30:00 PM,58.93,5/19/1994,46.49,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",2521.54,11.72,32.99,1.17,5.68,2.30,5.30,13.55,,0.00%,0.71,6.70%,-49.50%,,10.00%,,-54.50%,-33.00%,282.13,146.12,19.60%,1.06%,40.30%,-10.01%,8.13%,5.41,12.90%,15.70%,13.50%,7.70,7.70,0.00,0.00,,46.10%,34.60%,-7.30%,-9.31%,-44.58%,-54.53%,-76.72%,-41.40%,,0.58,6.79%,6.49%,-7.34%,-16.18%,-47.31%,-43.87%,12.94%,-78.62%,12.94%,40.56,-0.12%,-1.76%,1.70,2197.64,0.61,8.38,-1.87%,1339859,2/24/2022 4:30:00 PM,34.25,12/11/2020,8.40,0.24%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",3624.55,183.10,,,9.12,4.26,,67.12,,0.00%,0.09,-72.70%,,,,,-85.00%,11.10%,226.30,195.15,,,11.50%,12.54%,0.13%,1.28,1.90%,2.70%,2.00%,4.80,4.10,0.16,0.17,71.10%,8.70%,4.90%,-1.61%,-7.87%,-31.07%,-24.39%,-25.80%,-32.36%,,0.52,2.91%,2.65%,-4.18%,-12.50%,-20.83%,-33.62%,3.44%,-33.62%,3.44%,40.06,0.19%,-2.15%,2.00,190.99,0.52,15.93,-1.97%,100182,,22.67,10/22/2020,16.50,3.58%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",33.59,,,,11.20,0.39,0.50,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.02,1.50%,-9.55%,40.20%,51.43%,5.43%,1.23,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,11.66%,25.44%,-51.37%,-75.68%,-86.01%,-6.20%,1.28,0.03,10.37%,10.62%,20.17%,16.33%,-65.92%,-17.90%,53.60%,-86.88%,53.60%,61.70,2.76%,-4.47%,2.30,3789.18,0.46,0.32,-1.83%,1738561,,3.00,9/19/1980,0.32,1.23%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08%,1.11%,4.37%,4.71%,10.26%,1.51%,,0.31,0.88%,0.77%,0.90%,1.24%,3.58%,-0.70%,4.70%,-0.70%,11.19%,55.72,-0.77%,0.87%,,6.80,2.77,28.88,0.09%,18814,,,1/22/2020,28.85,-0.09%
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",42021.26,15.17,20.54,1.92,0.58,0.48,,,4.12%,,0.18,0.00%,-7.10%,39.83%,7.90%,,-46.80%,18.60%,15738.30,4399.74,,,8.83%,,0.81%,1.59,,,,,,,,,,,-5.32%,-1.48%,-4.13%,-9.78%,0.06%,-4.64%,,0.10,3.02%,2.87%,-6.05%,-3.38%,-10.21%,-11.88%,5.53%,-30.34%,10.06%,42.40,0.75%,-4.33%,3.00,22360.66,1.06,2.67,-3.61%,23738543,2/24/2022 8:30:00 AM,3.50,11/11/2013,2.69,0.75%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",4399.39,6.97,5.84,0.38,0.45,1.90,23.17,3.81,,0.00%,26.62,100.90%,-4.81%,29.10%,18.50%,8.50%,39.00%,18.80%,21.70,17.44,0.80%,-11.74%,90.48%,24.06%,9.37%,5.17,11.40%,38.30%,9.90%,1.20,0.80,1.66,1.96,19.30%,8.10%,5.40%,-4.91%,18.31%,9.82%,6.25%,-1.27%,7.42%,1.44,7.82,3.94%,4.22%,1.37%,7.26%,1.87%,-8.04%,26.72%,-19.66%,26.72%,54.36,2.28%,-2.01%,2.20,316.20,1.11,185.55,0.22%,352399,2/15/2022 8:30:00 AM,248.43,3/14/2002,185.55,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",188.85,,,,,1.29,314.76,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,88.30%,9.59%,0.02%,0.08,,,,4.30,4.30,0.00,0.00,,,,0.21%,0.31%,0.00%,-0.61%,,-0.10%,,0.02,0.14%,0.17%,0.34%,0.20%,-0.36%,-1.31%,0.72%,-4.12%,1.66%,61.26,0.21%,-0.20%,,40.87,0.07,9.77,0.00%,2900,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",30.29,,,,,0.54,0.52,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,7.80%,-26.94%,2.10%,1.96,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,5.97%,10.94%,-8.97%,-30.62%,-50.58%,-0.93%,2.39,0.12,5.84%,5.94%,6.93%,6.61%,-21.41%,-12.70%,24.56%,-51.14%,24.56%,58.24,-1.39%,-2.26%,,153.68,0.72,2.13,-3.62%,111272,,,8/8/1997,,
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",3057.26,24.77,12.17,1.55,0.49,1.94,48.68,13.35,1.69%,40.20%,1.86,-4.70%,10.83%,11.10%,16.00%,3.90%,-35.50%,14.20%,67.70,66.62,1.20%,-0.50%,98.80%,0.94%,2.68%,3.62,3.20%,7.90%,6.10%,1.10,1.10,0.53,0.55,15.60%,3.30%,2.00%,0.41%,10.96%,0.26%,0.33%,-10.65%,12.73%,1.21,1.34,3.51%,2.65%,5.18%,7.85%,1.69%,-3.78%,16.52%,-17.00%,19.80%,59.84,-0.97%,-0.62%,2.00,492.66,0.82,46.05,-1.58%,402090,3/8/2022 4:30:00 PM,56.75,2/13/1969,46.05,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",13798.74,105.57,66.19,18.08,13.76,9.71,20.62,56.12,,0.00%,2.90,11.40%,5.87%,42.20%,5.84%,20.80%,-26.40%,12.70%,45.51,44.59,1.20%,-8.42%,94.30%,1.81%,2.57%,2.95,8.80%,9.80%,12.50%,7.00,6.30,0.00,0.00,81.80%,13.80%,13.30%,-1.79%,-1.10%,-5.79%,-16.46%,0.41%,-14.91%,1.32,14.28,4.29%,4.50%,0.02%,-1.89%,-6.33%,-17.51%,13.82%,-19.42%,16.97%,49.89,2.26%,-2.57%,2.50,388.52,0.66,305.62,-0.37%,256443,2/3/2022 8:30:00 AM,365.00,7/29/1987,305.62,0.00%
40,"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","USA",103735.57,,74.52,,17.31,20.03,12.46,47.93,,,-0.75,92.40%,49.56%,-7.30%,,29.30%,101.40%,78.30%,629.63,293.30,3.60%,-13.91%,61.00%,5.59%,4.46%,2.00,-2.60%,-8.90%,0.00%,1.90,1.90,0.42,0.42,66.60%,0.90%,-5.90%,0.07%,-6.45%,-18.60%,-8.55%,-23.28%,-8.82%,,9.69,7.64%,6.46%,-5.36%,-4.75%,-5.64%,-20.83%,15.44%,-29.56%,17.03%,47.70,4.69%,-2.23%,2.40,6529.47,0.81,151.80,2.35%,5296796,2/15/2022 4:30:00 PM,201.21,12/10/2020,151.40,-0.26%
