no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
351,AMP,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,33486.71,15.84,11.92,0.63,2.6,5.99,4.29,265.77,1.54%,22.90%,18.54,-12.30%,10.68%,7.60%,25.18%,-0.40%,859.90%,-3.60%,116.4,111.63,0.30%,-18.73%,85.10%,-1.95%,2.07%,4.51,1.30%,39.30%,6.00%,,,0.88,4.19,42.30%,22.20%,17.40%,-0.02%,-4.26%,8.82%,11.27%,49.60%,51.10%,1.61,7.93,3.40%,2.30%,0.52%,3.03%,15.37%,-3.38%,14.72%,-3.38%,64.95%,54.54,1.01%,1.68%,1.9,513.96,0.89,301.58,2.70%,459756,10/26/2021 4:30:00 PM,338.22,9/15/2005,301.58,0.00%,72.0,84,1.24,301.58,299.75,293.2,261.77,182.83,312.15,26.0,12.15,60.666666666666664,True
358,AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,4566.4,64.04,44.94,3.89,4.1,6.32,79.97,,,0.00%,1.28,18.30%,27.94%,127.30%,16.45%,10.40%,-18.80%,-3.10%,51.46,30.99,3.10%,-22.71%,86.70%,2.22%,4.33%,3.9,3.50%,10.80%,8.20%,1.4,1.4,0.49,0.6,19.50%,7.90%,5.90%,-10.33%,-13.86%,13.82%,41.62%,88.69%,57.16%,0.62,4.83,6.70%,4.97%,-7.67%,7.54%,34.18%,-17.06%,48.26%,-17.06%,124.08%,45.75,-1.62%,4.59%,1.7,344.17,0.65,84.48,2.90%,223202,11/1/2021 4:30:00 PM,88.18,7/22/2010,84.48,0.00%,78.0,92,1.49,84.48,90.95,78.97,63.08,37.7,101.86,28.0,4.38,66.0,True
369,AMTB,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,896.21,20.92,15.46,,3.64,1.4,4.19,21.91,,0.00%,1.47,-103.50%,19.76%,-16.20%,,4.60%,,-0.80%,37.13,18.07,1.30%,-7.26%,40.70%,6.52%,2.46%,5.75,0.70%,7.00%,21.20%,,,0.15,0.15,,,22.70%,5.98%,12.77%,17.03%,30.48%,90.25%,101.64%,1.36,1.29,4.00%,4.17%,1.83%,10.33%,32.79%,-6.46%,29.05%,-6.46%,124.22%,59.0,-1.80%,1.53%,2.2,77.24,1.43,30.56,-0.29%,110650,,33.0,8/29/2018,30.56,0.00%,63.0,92,1.51,30.56,30.04,27.8,23.08,13.63,32.67,15.0,7.98,56.666666666666664,True
384,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USA,38022.92,49.41,35.32,2.7,13.72,9.68,11.23,41.58,,0.00%,2.46,-24.90%,24.11%,36.70%,18.27%,22.60%,32.20%,23.70%,307.46,225.41,0.10%,-88.81%,65.90%,0.96%,1.70%,1.84,15.50%,21.90%,17.90%,5.1,4.4,0.0,0.0,63.90%,30.80%,28.30%,-3.91%,-7.11%,35.37%,37.18%,80.15%,67.46%,1.17,4.62,3.47%,2.88%,-1.31%,14.19%,38.53%,-5.83%,48.29%,-5.83%,92.78%,58.47,2.04%,1.75%,2.3,2084.5,0.84,126.31,3.83%,1760886,11/1/2021 4:30:00 PM,127.24,6/6/2014,127.0,0.55%,59.0,90,1.41,126.31,127.73,111.35,91.45,65.52,134.14,16.0,0.74,55.0,True
412,APA,APA Corporation,Energy,Oil & Gas E&P,USA,9610.77,16.3,5.12,,1.39,,25.49,3.35,0.39%,6.30%,1.59,-36.40%,24.29%,14.80%,,-7.40%,,83.80%,379.0,362.24,0.28%,-1.88%,89.10%,0.43%,3.49%,1.24,4.60%,-48.50%,-60.50%,1.2,0.9,,,64.30%,27.50%,8.70%,-3.65%,-11.11%,32.36%,11.71%,70.29%,82.17%,4.75,1.54,6.25%,5.01%,-2.93%,2.09%,25.40%,-13.65%,30.98%,-13.65%,92.55%,50.2,1.89%,2.09%,2.4,10239.3,0.76,26.89,4.02%,7791927,11/3/2021 4:30:00 PM,33.95,8/2/1963,26.87,-0.07%,56.0,91,1.44,26.89,27.51,26.41,21.48,13.97,31.14,16.0,26.26,54.333333333333336,True
441,APTS,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,729.93,,,,1.56,0.67,13.37,6.7,5.16%,,-3.06,-154.30%,34.00%,-48.80%,7.00%,35.70%,-15.10%,-12.30%,52.45,51.54,0.90%,0.98%,53.10%,5.71%,1.78%,2.51,-3.80%,-11.90%,-2.10%,,,2.24,2.24,73.50%,22.60%,-33.40%,-0.07%,7.79%,7.70%,27.32%,59.34%,83.24%,1.15,0.52,4.04%,3.88%,-0.77%,5.76%,23.55%,-5.77%,14.62%,-5.77%,94.89%,53.88,-0.65%,1.84%,2.3,364.18,0.62,13.72,1.18%,227462,11/8/2021 4:30:00 PM,14.04,4/1/2011,13.72,0.00%,59.0,87,1.31,13.72,13.86,13.0,11.13,7.04,14.56,13.0,2.33,53.0,True
451,AQUA,Evoqua Water Technologies Corp.,Industrials,Pollution & Treatment Controls,USA,5579.63,110.0,47.93,6.81,3.81,9.58,38.16,53.96,,0.00%,0.42,-56.00%,19.92%,32.00%,16.14%,5.20%,-16.00%,11.00%,121.25,119.12,0.40%,-32.32%,,-0.80%,1.28%,1.79,2.80%,9.60%,3.70%,1.7,1.3,1.26,1.3,31.50%,4.20%,3.50%,-2.47%,7.52%,21.29%,38.04%,87.91%,70.01%,1.84,1.74,5.48%,3.98%,3.61%,12.77%,38.97%,-3.60%,29.07%,-3.60%,116.36%,59.97,1.19%,2.55%,2.2,852.74,0.7,47.6,3.77%,593307,11/16/2021 8:30:00 AM,47.8,11/2/2017,47.6,0.00%,63.0,92,1.53,47.6,46.12,42.36,34.37,22.0,49.38,13.0,0.42,56.0,True
459,ARCB,ArcBest Corporation,Industrials,Trucking,USA,2629.11,16.05,11.54,0.69,0.73,2.74,5.61,12.04,0.31%,4.80%,6.41,78.10%,14.49%,10.00%,23.30%,2.00%,115.20%,27.90%,25.63,25.15,0.70%,-4.67%,92.60%,-0.45%,6.44%,4.15,9.40%,19.40%,6.90%,1.5,1.5,0.18,0.25,77.00%,6.20%,4.80%,-3.95%,-9.72%,47.93%,60.59%,128.45%,140.87%,1.53,5.51,5.32%,4.50%,-1.99%,9.43%,40.65%,-9.17%,42.39%,-9.17%,157.35%,54.01,1.05%,2.14%,1.9,390.36,0.73,106.08,3.21%,283733,11/2/2021 8:30:00 AM,127.56,5/13/1992,106.08,0.00%,72.0,96,1.87,106.08,107.93,97.48,75.67,41.22,116.79,25.0,20.25,64.33333333333333,True
521,ASGN,ASGN Incorporated,Industrials,Staffing & Employment Services,USA,6562.2,30.17,21.44,3.02,1.65,3.58,9.66,19.71,,0.00%,4.13,14.80%,10.16%,22.80%,10.00%,13.90%,40.90%,18.70%,52.7,50.52,0.80%,-30.92%,99.40%,0.16%,1.00%,2.19,11.10%,22.40%,9.20%,2.4,2.4,0.56,0.56,27.90%,8.50%,9.60%,0.99%,-0.30%,11.18%,23.83%,51.01%,49.07%,2.05,3.58,3.46%,2.47%,1.31%,4.59%,18.88%,-3.02%,12.32%,-3.02%,59.78%,56.16,0.92%,1.09%,2.1,231.19,0.82,127.04,2.02%,190344,10/27/2021 4:30:00 PM,124.8,9/22/1992,127.04,0.00%,66.0,82,1.2,127.04,125.33,121.66,107.01,79.51,131.0,18.0,-1.76,55.333333333333336,True
522,ASH,Ashland Global Holdings Inc.,Basic Materials,Chemicals,USA,5908.36,37.05,18.5,3.9,2.8,2.15,28.14,15.35,1.16%,31.20%,2.8,131.20%,17.06%,21.30%,9.50%,-6.90%,71.60%,8.70%,57.0,56.55,0.10%,-1.90%,95.34%,-1.96%,6.34%,7.9,3.30%,7.30%,4.60%,1.8,1.3,0.58,0.72,31.80%,8.40%,10.50%,0.37%,7.84%,12.07%,10.53%,38.35%,30.95%,1.24,2.59,2.57%,2.52%,1.55%,7.62%,16.08%,-4.56%,19.49%,-4.56%,44.42%,60.16,1.16%,0.74%,2.0,454.01,0.64,105.69,1.91%,288506,11/9/2021 4:30:00 PM,124.0,5/8/1950,105.69,0.00%,69.0,78,1.13,105.69,104.42,98.53,91.14,73.18,110.74,13.0,17.32,53.333333333333336,True
525,ASIX,AdvanSix Inc.,Basic Materials,Chemicals,USA,1271.85,8.93,9.01,0.89,0.79,2.21,176.65,7.05,1.13%,2.50%,4.96,14.40%,0.90%,-4.80%,10.00%,-2.70%,228.00%,58.40%,28.18,27.38,1.60%,-0.09%,86.70%,1.68%,1.71%,1.93,11.30%,28.50%,7.50%,1.1,0.6,0.24,0.0,17.00%,11.90%,8.90%,-5.52%,-6.00%,19.73%,40.37%,116.63%,121.61%,1.77,1.81,4.18%,3.23%,-3.71%,0.28%,31.89%,-9.68%,17.82%,-9.68%,141.45%,48.06,2.09%,1.76%,1.5,243.22,1.07,46.02,3.88%,259205,10/29/2021 8:30:00 AM,58.0,9/15/2016,46.02,0.00%,84.0,96,1.79,46.02,47.59,46.01,34.98,19.06,50.95,17.0,26.03,65.66666666666667,True
557,ATEN,"A10 Networks, Inc.",Technology,Software - Infrastructure,USA,1152.33,12.85,21.76,0.64,4.76,5.61,6.15,21.5,1.35%,0.00%,1.15,195.10%,13.90%,18.50%,20.00%,2.80%,,15.50%,77.15,63.91,1.60%,-67.51%,87.90%,1.66%,1.98%,1.36,29.40%,64.70%,14.10%,2.6,2.4,0.0,0.0,78.20%,12.10%,38.00%,-5.07%,-12.79%,8.98%,46.53%,83.62%,50.10%,1.04,0.99,5.66%,5.17%,-2.54%,4.64%,30.04%,-18.48%,22.48%,-18.48%,101.17%,50.59,2.37%,2.50%,1.7,931.68,0.49,15.53,4.93%,459421,10/28/2021 4:30:00 PM,19.67,3/21/2014,15.53,0.00%,78.0,92,1.49,15.53,15.88,14.87,11.97,7.72,19.05,15.0,26.66,61.666666666666664,True
570,ATKR,Atkore Inc.,Industrials,Specialty Industrial Machinery,USA,5046.18,8.87,12.65,0.34,1.72,5.77,8.76,9.93,,0.00%,12.22,293.10%,-13.35%,67.10%,25.85%,14.00%,283.90%,93.50%,45.96,45.53,0.90%,-14.35%,96.60%,-1.10%,2.21%,2.39,30.50%,90.50%,38.10%,2.7,2.2,0.88,0.0,38.40%,27.70%,19.70%,-0.18%,8.50%,19.91%,37.04%,166.13%,163.80%,2.43,4.96,4.21%,4.42%,4.73%,14.51%,35.95%,-4.92%,34.89%,-4.92%,184.14%,60.47,2.01%,1.83%,2.2,420.57,1.55,112.66,3.88%,652801,11/18/2021 8:30:00 AM,126.25,6/10/2016,112.66,0.00%,63.0,97,2.12,112.66,108.04,98.64,83.1,39.65,118.49,15.0,12.06,58.333333333333336,True
634,AVID,"Avid Technology, Inc.",Communication Services,Electronic Gaming & Multimedia,USA,1475.98,44.97,21.3,3.0,3.73,,29.23,24.08,,0.00%,0.72,41.00%,24.47%,32.00%,15.00%,-6.50%,78.30%,12.40%,45.56,41.97,6.30%,-5.20%,76.80%,0.26%,3.34%,3.4,12.40%,-25.40%,40.00%,1.0,0.8,,,64.00%,12.10%,8.40%,-1.91%,9.09%,29.16%,-7.35%,131.97%,103.47%,1.22,1.79,6.23%,5.80%,1.14%,8.47%,15.82%,-8.49%,27.40%,-17.76%,157.86%,55.81,1.22%,1.86%,2.4,412.76,0.57,33.29,3.10%,233963,11/9/2021 4:30:00 PM,42.5,3/12/1993,33.29,0.00%,56.0,96,1.95,33.29,33.13,30.77,28.81,12.91,40.48,38.0,27.67,63.333333333333336,True
639,AVNT,Avient Corporation,Basic Materials,Specialty Chemicals,USA,5306.29,19.03,16.46,1.45,1.15,2.94,9.73,33.35,1.49%,27.90%,2.99,49.70%,14.43%,-2.70%,13.10%,2.10%,201.80%,31.90%,91.4,90.33,1.10%,-1.10%,94.70%,0.29%,1.32%,3.3,5.60%,15.90%,5.20%,1.9,1.4,1.05,1.05,24.30%,8.10%,6.00%,-0.92%,-0.99%,17.44%,10.29%,45.33%,41.29%,1.65,1.81,4.23%,2.61%,-2.81%,5.07%,13.04%,-7.53%,24.94%,-7.53%,54.91%,50.32,-1.44%,1.32%,1.6,359.8,1.75,56.83,-0.14%,627938,10/28/2021 8:30:00 AM,63.4,9/1/2000,56.83,0.00%,81.0,79,1.15,56.83,58.39,54.27,50.34,36.69,61.46,16.0,11.56,58.666666666666664,True
663,AX,"Axos Financial, Inc.",Financial,Banks - Regional,USA,3551.05,15.74,13.59,1.57,5.67,2.35,2.03,17.73,,0.00%,3.67,19.50%,9.65%,14.00%,10.00%,14.20%,12.40%,5.60%,59.39,53.24,4.20%,-2.75%,80.90%,1.56%,2.72%,6.56,1.50%,16.20%,26.20%,,,0.18,0.18,,86.60%,35.60%,-0.10%,-1.13%,20.92%,17.52%,64.76%,53.88%,1.53,1.98,4.15%,2.75%,-2.56%,3.48%,16.74%,-7.61%,22.98%,-7.61%,67.22%,50.46,-0.91%,0.81%,1.6,220.89,0.99,57.69,-0.10%,217846,10/28/2021 4:30:00 PM,62.62,3/15/2005,57.69,0.00%,81.0,87,1.29,57.69,59.08,55.93,49.47,34.92,62.44,20.0,8.55,62.666666666666664,True
685,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,39536.19,19.55,17.03,1.4,2.7,,33.75,13.65,,0.00%,96.17,32.30%,11.72%,18.50%,14.00%,6.60%,16.70%,8.10%,21.12,20.89,0.10%,-62.77%,93.50%,0.03%,2.12%,2.62,15.10%,-142.00%,63.10%,0.9,0.2,,,52.80%,20.10%,14.80%,2.25%,3.92%,23.18%,34.95%,61.70%,58.59%,0.85,37.27,2.44%,1.89%,8.55%,13.00%,30.06%,4.23%,23.82%,4.23%,86.36%,74.16,5.70%,1.83%,2.2,168.38,1.66,2023.57,7.64%,279707,12/7/2021 8:30:00 AM,1866.71,4/2/1991,2022.0,-0.08%,63.0,91,1.46,2023.57,1874.25,1797.38,1560.03,1085.85,2028.62,16.0,-7.75,56.666666666666664,True
702,BANC,"Banc of California, Inc.",Financial,Banks - Regional,USA,1323.55,16.13,12.72,1.61,4.67,1.39,5.74,14.16,1.17%,22.40%,1.28,-142.50%,51.69%,-15.20%,10.00%,2.70%,75.20%,3.00%,50.72,44.26,0.30%,0.00%,85.50%,5.16%,2.34%,2.99,0.70%,7.50%,22.90%,,,0.34,0.0,,86.10%,19.10%,2.74%,-2.74%,17.45%,12.08%,40.71%,40.04%,1.63,0.71,4.36%,2.84%,-2.19%,1.09%,10.62%,-7.11%,12.56%,-7.11%,44.11%,49.84,-1.30%,0.92%,2.0,345.77,0.68,20.52,-0.39%,236545,10/21/2021 8:30:00 AM,24.0,8/23/2002,20.52,0.00%,69.0,75,1.1,20.52,20.92,20.33,18.56,14.24,22.09,13.0,16.96,52.333333333333336,True
770,BCPC,Balchem Corporation,Basic Materials,Specialty Chemicals,USA,5352.91,56.96,38.84,2.37,6.98,5.9,59.48,48.84,0.36%,20.00%,2.86,6.20%,15.56%,6.60%,24.00%,5.00%,15.50%,13.00%,32.19,32.13,0.77%,-8.23%,91.10%,1.31%,1.19%,3.38,8.00%,10.90%,9.00%,2.9,2.1,0.12,0.12,30.80%,16.00%,12.20%,0.44%,3.86%,17.40%,22.57%,55.01%,41.43%,0.56,4.04,3.06%,2.23%,-0.11%,4.51%,19.90%,-5.66%,13.94%,-5.66%,56.74%,55.01,0.06%,0.84%,2.0,113.37,1.18,164.42,0.90%,133308,10/29/2021 8:30:00 AM,166.33,6/3/1986,164.42,0.00%,69.0,81,1.19,164.42,164.63,157.67,137.35,106.29,174.29,28.0,1.16,59.333333333333336,True
778,BDC,Belden Inc.,Industrials,Electrical Equipment & Parts,USA,2824.86,21.86,12.35,2.15,1.25,2.99,6.17,20.38,0.32%,7.40%,2.86,-43.90%,7.06%,-4.80%,10.16%,-4.20%,98.30%,32.60%,44.85,43.99,0.40%,-1.46%,,4.12%,2.93%,5.2,3.70%,14.20%,4.90%,2.0,1.5,1.59,0.0,35.60%,9.90%,5.30%,-0.26%,-1.15%,8.18%,14.36%,46.83%,49.36%,1.34,1.94,3.52%,2.57%,-2.37%,2.00%,20.35%,-7.43%,10.73%,-7.43%,60.86%,50.38,0.81%,1.05%,2.1,248.06,0.65,63.75,1.87%,161605,11/3/2021 8:30:00 AM,74.67,11/24/1993,63.75,0.00%,66.0,78,1.14,63.75,65.21,62.58,53.07,39.63,68.87,17.0,17.13,53.666666666666664,True
819,BFS,"Saul Centers, Inc.",Real Estate,REIT - Retail,USA,1238.71,35.83,,4.71,5.18,4.8,104.09,27.16,4.21%,146.90%,1.46,-20.50%,,-2.50%,7.60%,2.00%,55.10%,2.60%,23.69,12.98,0.60%,-5.97%,46.50%,-0.08%,0.85%,3.9,2.00%,14.50%,3.80%,,,4.41,4.41,74.00%,23.90%,14.40%,3.76%,6.16%,16.86%,13.75%,54.21%,64.77%,1.07,1.75,3.52%,2.95%,2.24%,8.62%,17.86%,-3.29%,21.92%,-3.29%,77.64%,59.06,0.10%,0.80%,2.3,28.31,1.15,52.67,0.90%,32508,11/4/2021 4:30:00 PM,54.33,8/19/1993,52.67,0.00%,59.0,85,1.26,52.67,51.65,48.67,44.77,29.65,54.46,14.0,3.15,52.666666666666664,True
