no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
2139,DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,USA,28554.03,24.5,8.0,0.98,3.2,3.18,12.3,10.38,1.04%,26.40%,1.73,3266.70%,56.85%,26.40%,25.00%,-18.20%,535.60%,224.80%,671.0,640.72,0.30%,-2.93%,91.80%,3.77%,2.69%,1.51,6.70%,16.70%,-31.00%,1.2,1.2,0.76,0.76,42.90%,16.00%,13.40%,-3.55%,0.00%,47.74%,40.27%,160.82%,175.83%,3.08,2.2,6.11%,4.60%,-0.88%,4.24%,44.18%,-7.02%,31.31%,-7.02%,204.10%,52.1,0.02%,1.39%,1.8,11422.84,0.73,42.36,1.41%,8379287,11/2/2021 4:30:00 PM,50.44,3/17/1992,42.48,0.28%,75.0,97,2.11,41.77,42.73,40.64,29.71,14.34,45.56,23.0,20.76,65.0,True
2273,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35457.79,49.08,32.09,3.47,7.4,9.72,17.51,57.94,0.55%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.51,0.10%,-29.85%,93.10%,0.35%,1.87%,3.25,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-0.67%,-0.85%,2.90%,22.82%,69.46%,46.31%,1.43,7.22,3.55%,2.45%,-0.55%,3.57%,17.88%,-3.48%,17.51%,-3.48%,74.31%,51.52,-0.89%,0.77%,2.3,700.22,0.87,282.15,-0.12%,610460,10/20/2021 4:30:00 PM,296.94,5/11/1971,282.15,0.00%,59.0,88,1.33,282.5,283.71,272.42,239.36,161.87,292.31,14.0,5.11,53.666666666666664,True
2304,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,122708.66,41.39,39.97,2.81,7.2,20.34,30.72,72.39,0.62%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-80.77%,90.70%,-0.82%,0.96%,1.79,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,0.44%,0.53%,1.18%,13.84%,39.91%,28.31%,1.01,9.2,3.21%,2.27%,-0.80%,3.84%,8.48%,-4.55%,13.94%,-4.55%,47.24%,52.69,1.18%,0.68%,2.1,1229.48,1.09,341.55,1.86%,1343996,11/2/2021 8:30:00 AM,372.23,11/17/1995,341.55,0.00%,66.0,78,1.12,341.55,343.92,329.35,315.14,231.97,357.82,16.0,8.98,53.333333333333336,True
2367,ENPH,"Enphase Energy, Inc.",Technology,Solar,USA,31097.76,185.97,70.67,4.28,25.2,44.27,22.31,106.83,,0.00%,1.15,-22.90%,31.34%,31.30%,43.50%,16.70%,-44.40%,96.90%,134.72,126.42,1.10%,-17.92%,73.60%,1.45%,3.53%,1.92,8.60%,27.10%,24.70%,4.5,4.3,1.45,1.58,41.60%,14.70%,13.40%,-17.05%,-12.23%,26.20%,53.03%,63.22%,21.35%,1.33,14.75,7.86%,5.87%,-13.71%,2.94%,24.26%,-24.61%,48.44%,-24.61%,95.57%,39.73,-1.64%,-0.28%,2.1,2325.07,1.09,212.94,-1.92%,2537041,10/26/2021 4:30:00 PM,263.36,3/30/2012,212.94,0.00%,66.0,89,1.35,217.1,246.78,206.85,171.37,108.88,282.46,25.0,21.31,60.0,True
2483,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,67770.66,32.96,22.93,1.79,3.47,4.24,102.68,113.71,1.79%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-35.61%,82.90%,-0.32%,0.71%,1.8,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,1.46%,-1.25%,3.74%,15.44%,42.93%,41.36%,1.19,3.88,3.02%,1.90%,-0.27%,4.02%,11.34%,-3.35%,15.26%,-3.35%,49.25%,54.49,1.22%,0.81%,2.1,1566.29,1.1,169.83,2.04%,1717699,11/2/2021 8:30:00 AM,180.2,7/1/1923,169.83,0.00%,66.0,79,1.14,166.44,170.29,163.27,152.53,113.79,175.72,18.0,8.27,54.333333333333336,True
3455,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,434049.01,27.8,25.61,1.92,2.94,419.9,85.66,82.91,1.59%,43.00%,14.95,16.50%,4.97%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.28%,72.20%,-0.70%,0.89%,2.85,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,2.18%,11.69%,26.37%,33.71%,57.47%,56.50%,0.99,8.58,2.42%,2.06%,5.98%,13.26%,27.02%,-0.21%,28.24%,-0.21%,68.58%,73.28,0.53%,1.40%,2.1,3276.51,1.4,415.7,1.93%,4589712,11/16/2021 8:30:00 AM,402.97,9/22/1981,415.7,0.00%,66.0,86,1.27,415.7,394.6,368.58,327.98,246.59,420.61,22.0,-3.06,58.0,True
3976,INTU,Intuit Inc.,Technology,Software - Application,USA,189555.73,85.33,47.29,4.9,18.37,18.1,58.32,72.49,0.37%,30.80%,7.56,9.20%,16.59%,20.00%,17.40%,15.50%,10.20%,51.70%,273.0,265.44,0.20%,-14.62%,83.20%,-1.07%,0.68%,1.3,13.80%,21.80%,16.90%,2.1,2.1,0.21,0.0,82.10%,24.10%,20.30%,-7.10%,3.14%,15.14%,38.71%,75.08%,69.89%,1.05,23.32,3.57%,3.03%,-0.13%,7.53%,29.22%,-9.98%,24.34%,-9.98%,80.54%,51.59,-0.40%,0.00%,1.9,1386.11,1.2,645.34,-0.40%,1660779,11/18/2021 4:30:00 PM,742.37,3/12/1993,645.34,0.00%,72.0,90,1.4,647.96,646.16,600.15,499.42,357.45,716.86,17.0,14.57,59.666666666666664,True
4020,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,50615.18,66.93,25.93,3.02,3.74,8.64,32.16,21.37,,0.00%,3.93,49.50%,13.92%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-28.86%,90.80%,-0.59%,1.03%,2.55,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,-1.35%,3.64%,-0.51%,12.04%,54.21%,46.84%,1.4,6.54,2.73%,2.47%,1.23%,3.87%,10.89%,-3.36%,12.39%,-3.36%,58.95%,54.81,0.21%,0.33%,1.7,771.52,0.99,263.1,0.54%,766295,10/21/2021 8:30:00 AM,300.22,5/9/2013,263.1,0.00%,78.0,85,1.24,261.68,259.91,253.3,237.25,165.52,272.25,15.0,14.73,59.333333333333336,True
4155,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,USA,20365.62,31.02,23.98,1.35,1.79,7.04,38.45,65.95,0.61%,18.00%,6.3,-0.60%,19.47%,5.30%,23.00%,9.30%,59.80%,27.20%,105.17,83.41,1.80%,-0.56%,74.50%,-1.64%,1.64%,2.6,10.80%,24.40%,14.20%,1.4,,0.32,0.44,16.80%,8.20%,5.90%,-0.16%,-0.87%,9.06%,18.17%,42.49%,43.11%,1.07,4.77,2.93%,2.33%,0.02%,4.10%,13.43%,-3.53%,19.43%,-3.53%,46.64%,53.17,1.20%,0.79%,2.4,524.41,0.91,195.56,2.00%,479585,10/15/2021 8:30:00 AM,194.18,11/22/1983,196.0,0.22%,56.0,77,1.11,191.72,195.53,187.86,172.4,133.36,202.71,13.0,1.28,48.666666666666664,True
4162,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,54160.65,37.27,19.96,1.92,2.29,3.17,40.54,46.17,1.38%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.54,0.20%,-23.64%,92.00%,-1.71%,1.01%,1.86,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-0.22%,5.95%,6.60%,16.28%,70.39%,67.83%,1.1,1.71,2.75%,2.03%,0.71%,5.76%,14.28%,-3.65%,15.32%,-3.65%,74.10%,56.31,-0.86%,1.18%,2.1,3784.26,0.83,78.19,0.31%,3149846,11/5/2021 8:30:00 AM,83.39,11/14/1967,78.0,-0.24%,66.0,90,1.39,77.95,77.63,73.93,68.42,44.91,81.15,22.0,6.98,59.333333333333336,True
4322,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,35810.02,40.73,28.31,3.39,7.25,9.58,16.63,32.7,,0.00%,4.79,2.00%,13.71%,2.00%,12.00%,8.10%,47.40%,23.20%,184.0,183.18,0.70%,-10.55%,89.40%,-1.34%,2.75%,5.59,9.90%,21.30%,11.30%,3.2,2.6,0.48,0.48,62.10%,18.40%,15.20%,-1.31%,4.89%,7.72%,31.20%,58.39%,47.74%,0.96,5.09,3.01%,2.60%,1.70%,8.50%,22.40%,-3.15%,22.68%,-3.15%,59.80%,57.2,-2.42%,0.38%,2.1,900.14,1.31,195.15,-2.05%,1176724,11/22/2021 4:30:00 PM,206.31,10/20/2014,195.15,0.00%,66.0,86,1.28,199.23,191.89,179.86,159.43,122.12,201.49,20.0,3.55,57.333333333333336,True
4335,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,14594.81,12.75,34.26,2.77,12.07,1.29,30.19,149.38,2.91%,39.20%,1.84,181.30%,-46.01%,2.40%,4.60%,-1.90%,966.00%,41.90%,546.84,421.64,2.04%,-0.07%,93.20%,33.29%,5.42%,5.55,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,0.52%,-0.04%,7.29%,5.60%,49.90%,55.90%,1.5,0.78,3.79%,2.78%,-0.53%,2.51%,10.42%,-6.21%,12.77%,-6.21%,66.79%,51.49,0.73%,1.62%,2.3,4115.35,1.27,23.4,2.36%,5206133,11/5/2021 8:30:00 AM,25.67,11/22/1991,23.37,-0.13%,59.0,84,1.22,22.86,23.53,22.83,21.19,14.03,24.95,18.0,12.29,53.666666666666664,True
4580,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16882.7,16.57,14.3,0.49,1.31,2.84,41.92,11.44,1.75%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.20%,99.80%,-0.91%,2.00%,3.52,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-0.97%,-0.66%,12.22%,13.42%,53.79%,61.86%,1.61,1.42,2.89%,2.05%,-1.58%,2.74%,14.63%,-5.01%,15.23%,-5.01%,67.22%,49.85,-0.35%,1.22%,1.5,1641.74,2.05,57.04,0.87%,3362722,10/28/2021 8:30:00 AM,65.89,10/3/2003,57.04,0.00%,84.0,84,1.23,56.55,57.96,55.52,49.76,34.11,60.05,18.0,16.52,62.0,True
4622,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,170387.95,21.82,19.41,1.12,1.79,,,34.19,1.27%,22.50%,11.51,41.20%,8.36%,23.20%,19.45%,8.70%,198.70%,2.70%,690.0,673.17,0.05%,0.00%,77.50%,-2.53%,1.09%,2.32,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,1.05%,5.64%,22.44%,31.23%,67.45%,56.49%,1.29,5.44,2.40%,2.15%,3.16%,9.94%,24.67%,-2.03%,24.61%,-2.03%,68.23%,66.4,-0.52%,1.53%,1.9,3170.46,0.94,251.18,1.00%,2990892,11/17/2021 8:30:00 AM,267.37,12/19/1979,251.18,0.00%,72.0,88,1.32,248.69,243.5,228.47,201.48,149.31,256.39,19.0,7.51,59.666666666666664,True
4998,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,USA,23944.62,114.79,59.92,4.59,21.68,20.17,32.27,133.62,0.47%,47.30%,4.45,44.40%,18.21%,32.40%,25.00%,20.50%,21.40%,24.70%,45.97,45.09,4.60%,-7.92%,96.20%,0.95%,1.87%,2.7,15.80%,20.00%,15.90%,4.7,3.8,0.0,0.0,56.20%,20.30%,19.20%,-9.59%,-4.64%,2.59%,50.66%,58.76%,39.32%,0.92,22.32,5.03%,3.62%,-8.06%,-2.11%,20.66%,-12.03%,11.13%,-12.03%,69.22%,39.23,-6.38%,0.06%,1.8,311.95,1.89,510.22,-6.32%,591022,10/28/2021 4:30:00 PM,603.29,11/19/2004,510.22,0.00%,75.0,89,1.36,544.62,554.97,521.23,422.84,301.51,580.0,15.0,10.77,59.666666666666664,True
5039,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,43207.67,34.62,25.36,2.45,5.32,,26.14,38.37,1.26%,37.40%,7.24,10.30%,9.24%,11.40%,14.14%,5.40%,49.20%,12.80%,169.2,168.6,0.56%,-1.70%,88.60%,0.14%,0.69%,1.69,11.50%,-299.90%,23.90%,1.4,1.2,,,49.30%,20.30%,15.50%,-3.43%,-0.32%,2.34%,19.11%,47.07%,47.37%,0.77,6.7,3.54%,2.57%,-0.69%,1.82%,14.86%,-4.50%,9.62%,-4.50%,53.60%,49.72,0.03%,1.02%,1.8,685.37,1.54,250.61,1.05%,1056373,11/4/2021 4:30:00 PM,267.1,12/17/2010,250.61,0.00%,75.0,81,1.17,248.0,252.35,246.13,218.18,163.16,262.42,21.0,7.7,59.0,True
5610,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,USA,44441.48,22.92,21.66,1.86,3.45,,98.91,17.03,,0.00%,28.86,31.60%,3.96%,20.70%,12.30%,7.80%,14.10%,8.50%,68.61,66.51,0.30%,-52.93%,82.60%,-1.95%,0.95%,1.54,17.30%,,44.70%,0.8,0.2,,,52.50%,21.60%,15.80%,2.68%,4.35%,13.91%,25.02%,46.98%,46.15%,0.99,14.22,2.66%,1.95%,2.60%,4.39%,15.81%,-1.14%,11.31%,-1.14%,55.99%,61.2,-0.60%,0.94%,2.2,408.25,0.96,661.43,0.34%,392347,10/27/2021 4:30:00 PM,695.25,4/23/1993,661.43,0.00%,63.0,81,1.18,659.18,644.64,633.6,571.12,424.03,669.09,17.0,5.47,53.666666666666664,True
5918,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,115562.08,59.23,67.89,,25.16,3.57,197.51,128.75,1.61%,92.80%,2.64,-18.50%,0.61%,4.20%,-6.05%,15.10%,141.50%,9.30%,739.44,735.53,0.52%,-8.25%,96.80%,-0.57%,1.30%,4.25,3.50%,6.10%,2.20%,,,0.53,0.53,73.50%,27.50%,42.80%,2.13%,5.87%,13.73%,26.60%,58.68%,57.08%,0.8,3.3,2.79%,2.03%,3.91%,10.19%,25.29%,-0.61%,26.35%,-0.61%,68.19%,68.07,0.92%,0.30%,1.9,2260.39,1.43,156.55,1.22%,3235933,10/15/2021 8:30:00 AM,160.87,11/21/1997,156.55,0.00%,72.0,86,1.28,154.66,150.66,142.07,124.95,93.08,157.51,13.0,4.02,57.0,True
5978,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,22444.03,37.09,32.88,2.18,4.4,22.3,268.79,98.48,0.58%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-37.56%,95.20%,0.53%,3.81%,6.64,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,-2.17%,4.94%,11.59%,24.53%,68.98%,47.10%,0.85,13.26,2.86%,2.43%,-1.31%,8.58%,22.80%,-5.89%,28.72%,-5.89%,79.38%,54.03,-0.19%,0.77%,2.3,222.66,1.02,547.95,0.57%,226738,10/21/2021 8:30:00 AM,566.71,10/13/1995,547.95,0.00%,59.0,88,1.32,544.84,555.22,504.63,446.23,305.47,582.27,16.0,4.01,54.333333333333336,True
6940,SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,USA,53461.84,71.66,44.39,4.81,12.72,10.24,34.94,45.16,,0.00%,4.82,23.60%,14.14%,24.40%,14.90%,10.40%,-21.90%,9.60%,152.63,150.97,0.30%,-43.59%,90.90%,0.85%,1.02%,2.32,9.80%,16.10%,12.00%,1.2,1.1,0.0,0.02,79.50%,17.80%,19.20%,-2.93%,1.09%,2.71%,35.48%,45.83%,33.25%,1.13,11.61,4.46%,2.94%,-0.30%,6.15%,21.62%,-5.46%,20.36%,-5.46%,58.69%,52.93,0.49%,-0.23%,1.9,663.81,1.39,345.45,0.26%,921733,12/1/2021 4:30:00 PM,387.94,2/26/1992,345.45,0.00%,72.0,80,1.16,344.56,346.5,325.45,284.04,217.69,365.38,19.0,12.59,57.0,True
6999,SPGI,S&P Global Inc.,Financial,Financial Data & Stock Exchanges,USA,111265.49,39.35,31.21,4.21,13.78,59.6,,36.9,0.67%,25.60%,11.6,12.40%,7.14%,18.10%,9.34%,7.00%,75.10%,13.10%,240.9,240.49,0.21%,0.00%,96.40%,0.91%,7.91%,15.3,21.20%,241.20%,57.20%,2.3,2.3,2.23,2.23,73.20%,49.20%,34.70%,-1.81%,-1.34%,2.20%,18.77%,34.49%,38.88%,0.99,11.45,3.10%,2.34%,-0.59%,1.49%,11.54%,-4.12%,10.02%,-4.12%,50.42%,49.73,-0.80%,0.96%,1.8,1243.4,1.0,456.53,0.16%,1238560,10/26/2021 8:30:00 AM,506.08,2/14/1929,456.53,0.00%,75.0,75,1.09,455.82,459.22,449.82,409.28,303.5,476.17,21.0,11.03,57.0,True
