Company,Recommendations
PANL,1.5
BCEL,1.5
ONDS,1.5
ITCI,1.5
ITGR,1.5
FRGI,1.5
FSTR,1.5
EVRI,1.5
ARMP,1.5
SMP,1.5
FVCB,1.5
IGIC,1.5
SRRA,1.5
SOLO,1.5
FLDM,1.5
IKNA,1.5
INNV,1.5
ARKO,1.5
SID,1.5
TELA,1.5
PCSB,1.5
BBSI,1.5
CASI,1.5
QFIN,1.5
III,1.5
IPSC,1.5
FCN,1.5
NUVB,1.5
INTT,1.5
IMMR,1.5
ANGN,1.5
TBBK,1.5
INZY,1.5
IH,1.5
GH,1.5
NVMI,1.5
INVO,1.5
SPXC,1.5
SQFT,1.5
FOA,1.5
CBAN,1.5
TALS,1.5
ALPN,1.5
OIIM,1.5
SLGL,1.5
SLF,1.5
SLCT,1.5
CMMB,1.5
SURF,1.5
CMPR,1.5
OUST,1.5
FUSN,1.5
CNTB,1.5
BBI,1.5
SRDX,1.5
CLSK,1.5
CLVT,1.5
EYEN,1.5
CTRN,1.5
IRMD,1.5
NSIT,1.5
ALNA,1.5
SPNE,1.5
GFF,1.5
TACT,1.5
OUT,1.5
CDAK,1.5
LTRN,1.5
TPTX,1.5
GRPH,1.5
PRGS,1.5
MNTX,1.5
DNMR,1.5
ATHA,1.5
DMTK,1.5
CRNT,1.5
MNMD,1.5
GSL,1.5
LBPS,1.5
WATT,1.5
LEGN,1.5
PRTK,1.5
HNI,1.5
HNGR,1.5
ATER,1.5
CRKN,1.5
MOGU,1.5
MOTS,1.5
CERE,1.5
MRSN,1.5
MRNS,1.5
AZN,1.5
VOD,1.5
VPG,1.5
ASX,1.5
ACRS,1.5
KRTX,1.5
ROAD,1.5
ADUS,1.5
DS,1.5
MRAM,1.5
EVC,1.5
HOWL,1.5
MPB,1.5
KRUS,1.5
LFC,1.5
WIRE,1.5
MHO,1.5
AVTE,1.5
CYCC,1.5
LOPE,1.5
CSV,1.5
CXDO,1.5
CSWI,1.5
HI,1.5
CYT,1.5
CGNT,1.5
CVRX,1.5
RAIN,1.5
PWFL,1.5
HCAT,1.5
PZG,1.5
HEAR,1.5
ZVO,1.5
RBC,1.5
VIVO,1.5
MCRI,1.5
LKQ,1.5
BTG,1.5
REPH,1.5
WLMS,1.5
LFMD,1.5
ACIW,1.5
DECK,1.5
MFC,1.5
XGN,1.5
HMTV,1.5
DBTX,1.5
RDY,1.5
HLF,1.5
AWH,1.5
ACCD,1.5
PSTL,1.5
LIZI,1.5
DCTH,1.5
VIVE,1.5
BYSI,1.5
VIRX,1.5
ELMD,1.5
UPH,1.5
RZLT,1.5
ELMS,1.5
ELP,1.5
VIST,1.5
ASAI,1.5
UEIC,1.5
SALM,1.5
NBTX,1.5
ENVX,1.5
UBS,1.5
NBY,1.5
BLDR,1.5
SAMG,1.5
SAR,1.5
KBAL,1.5
EQ,1.5
TVTX,1.5
ARTL,1.5
TTI,1.5
JG,1.5
TRVI,1.5
ETNB,1.5
NICE,1.5
SCI,1.5
JAGX,1.5
SCPH,1.5
TRIL,1.5
GNLN,1.5
EGY,1.5
KDNY,1.5
BWMX,1.5
VECT,1.5
ASIX,1.5
HTOO,1.5
VEC,1.5
PIRS,1.5
HTGC,1.5
HYMC,1.5
VERV,1.5
PLBY,1.5
EBIX,1.5
MTRN,1.5
MSGM,1.5
AFMD,1.5
HUIZ,1.5
EBC,1.5
EAR,1.5
BMRA,1.5
MRVI,1.5
KROS,1.5
DYN,1.5
MTRX,1.5
RCEL,1.6
PEN,1.6
CDXS,1.6
PTGX,1.6
SELB,1.6
GOOG,1.6
AVTR,1.6
HZNP,1.6
RCM,1.6
SBLK,1.6
PACK,1.6
SBTX,1.6
IBEX,1.6
HBNC,1.6
SE,1.6
RCII,1.6
AVNT,1.6
SBSW,1.6
CDXC,1.6
CLRB,1.6
ICLK,1.6
ARAY,1.6
FUTU,1.6
HOLI,1.6
GRWG,1.6
HOLX,1.6
ARE,1.6
PCVX,1.6
PRQR,1.6
RWT,1.6
PRTA,1.6
AXNX,1.6
GNK,1.6
PASG,1.6
RIOT,1.6
SIBN,1.6
GBIO,1.6
AX,1.6
GNRC,1.6
PHVS,1.6
SMED,1.6
HYZN,1.6
REPL,1.6
ICAD,1.6
BCAB,1.6
PRAX,1.6
ARAV,1.6
HOOK,1.6
IGMS,1.6
ATRC,1.6
CHDN,1.6
ATRS,1.6
CHX,1.6
CD,1.6
NTST,1.6
HCM,1.6
TTOO,1.6
LCII,1.6
TSHA,1.6
DLB,1.6
LEVI,1.6
TRIN,1.6
TREE,1.6
EVBG,1.6
AIZ,1.6
WDH,1.6
MITK,1.6
ITOS,1.6
BTRS,1.6
VWE,1.6
AKRO,1.6
EXAS,1.6
ACM,1.6
ACHV,1.6
VRAY,1.6
WSC,1.6
LHCG,1.6
THRY,1.6
DAR,1.6
BIO,1.6
BILI,1.6
TGLS,1.6
CNOB,1.6
NRZ,1.6
DEO,1.6
XAIR,1.6
KALV,1.6
TXG,1.6
DXCM,1.6
VKTX,1.6
MSFT,1.6
VICI,1.6
MSGS,1.6
VERU,1.6
VRNT,1.6
VRRM,1.6
VERO,1.6
VSEC,1.6
MTCR,1.6
MTEM,1.6
VBTX,1.6
NEO,1.6
VBLT,1.6
EHC,1.6
KNSA,1.6
ELDN,1.6
UPST,1.6
UPLD,1.6
LADR,1.6
COWN,1.6
LBAI,1.6
AGL,1.6
ADC,1.6
ENSG,1.6
UEC,1.6
AGRX,1.6
VACC,1.6
ACCO,1.6
ALEC,1.6
LPRO,1.6
ABCL,1.6
FIXX,1.6
CURO,1.6
ZEN,1.6
CMCO,1.6
STKL,1.6
BTAI,1.6
LPTX,1.6
STE,1.6
CTLP,1.6
ONEW,1.6
IMUX,1.6
OPCH,1.6
FMTX,1.6
SRRK,1.6
AMZN,1.6
SQNS,1.6
SPT,1.6
ZLAB,1.6
ORCC,1.6
FOR,1.6
ORMP,1.6
BDTX,1.6
ORTX,1.6
LRN,1.6
OLMA,1.6
INMD,1.6
VNET,1.6
INTA,1.6
NXST,1.6
LNG,1.6
TASK,1.6
OBNK,1.6
MBIO,1.6
OCSL,1.6
XFOR,1.6
XCUR,1.6
SY,1.6
YMAB,1.6
PSNL,1.7
PRG,1.7
PXLW,1.7
LRMR,1.7
LOGC,1.7
HONE,1.7
PRFT,1.7
MED,1.7
LSXMK,1.7
LSXMA,1.7
HRMY,1.7
KRYS,1.7
PRCH,1.7
MODV,1.7
MDWD,1.7
MEDS,1.7
LIND,1.7
KURA,1.7
LW,1.7
LX,1.7
MCS,1.7
BNR,1.7
HROW,1.7
AVIR,1.7
LPCN,1.7
LABP,1.7
AVPT,1.7
HGBL,1.7
MBIN,1.7
MAX,1.7
MKFG,1.7
BPOP,1.7
LDOS,1.7
LPLA,1.7
MARA,1.7
LBRDK,1.7
MNKD,1.7
PRVA,1.7
AVLR,1.7
MGIC,1.7
PRPL,1.7
MNOV,1.7
BRBR,1.7
PSFE,1.7
LH,1.7
MBRX,1.7
MNRL,1.7
PRMW,1.7
MNSO,1.7
HEES,1.7
LYEL,1.7
HHC,1.7
BODY,1.7
KZR,1.7
PSTV,1.7
OSW,1.7
MRTN,1.7
CBNK,1.7
OCUP,1.7
CCS,1.7
OCFC,1.7
CBAY,1.7
PCSA,1.7
NWSA,1.7
BHE,1.7
CATB,1.7
PCT,1.7
NTRA,1.7
NTES,1.7
NSSC,1.7
CASH,1.7
IQV,1.7
BILL,1.7
ICFI,1.7
CDK,1.7
CDMO,1.7
INN,1.7
INMB,1.7
INFU,1.7
PAYA,1.7
OTTR,1.7
OSPN,1.7
IMAB,1.7
OSH,1.7
IMMP,1.7
IHRT,1.7
BCOV,1.7
OPRA,1.7
BCOR,1.7
BBIO,1.7
IMRA,1.7
PANW,1.7
ONCT,1.7
ONCS,1.7
ONCR,1.7
OMF,1.7
INBX,1.7
PATK,1.7
INDB,1.7
OLO,1.7
BCML,1.7
MRKR,1.7
CDNA,1.7
NPCE,1.7
PI,1.7
MYPS,1.7
BLPH,1.7
BCYC,1.7
MYO,1.7
BXRX,1.7
MTZ,1.7
KRNT,1.7
HYFM,1.7
MTBC,1.7
HUBS,1.7
BMEA,1.7
PLOW,1.7
PLRX,1.7
PLSE,1.7
PLUS,1.7
HSII,1.7
BWAY,1.7
HSC,1.7
PHX,1.7
NARI,1.7
NBSE,1.7
KDMN,1.7
CDTX,1.7
NOW,1.7
BIOX,1.7
NOVA,1.7
PERI,1.7
NOG,1.7
NOAH,1.7
ITI,1.7
ITMR,1.7
BIOL,1.7
NMTR,1.7
J,1.7
NKTX,1.7
NIU,1.7
NGMS,1.7
JEF,1.7
JOAN,1.7
NESR,1.7
PHAS,1.7
KC,1.7
NMM,1.7
BLRX,1.7
NRIX,1.7
QMCO,1.7
FRST,1.7
VMI,1.7
SPB,1.7
DYNT,1.7
AER,1.7
FREE,1.7
FORR,1.7
AES,1.7
EBMT,1.7
ANNX,1.7
FOCS,1.7
ANIK,1.7
SRAX,1.7
VREX,1.7
VERB,1.7
SRGA,1.7
SRI,1.7
VEL,1.7
VECO,1.7
SSTK,1.7
VCEL,1.7
EEFT,1.7
VAL,1.7
AMSC,1.7
VAC,1.7
AMRS,1.7
FLWS,1.7
AMRC,1.7
FND,1.7
EGLE,1.7
APEI,1.7
SNDX,1.7
SGTX,1.7
SHC,1.7
GHM,1.7
GHLD,1.7
CIR,1.7
ARCC,1.7
VTNR,1.7
SITM,1.7
SKIN,1.7
GENI,1.7
VSTO,1.7
GDYN,1.7
VSTM,1.7
SNN,1.7
VST,1.7
GDEN,1.7
APVO,1.7
TNL,1.7
APTX,1.7
CLAR,1.7
SMBK,1.7
VRT,1.7
ADPT,1.7
CLDX,1.7
DRRX,1.7
DSEY,1.7
FUBO,1.7
CLLS,1.7
SLM,1.7
UTI,1.7
STRO,1.7
URGN,1.7
ALTO,1.7
TUYA,1.7
EQIX,1.7
ALTG,1.7
ERYP,1.7
ALT,1.7
ALRN,1.7
TENB,1.7
ESTA,1.7
ALLT,1.7
ALLO,1.7
ALK,1.7
EYE,1.7
TCRR,1.7
TSEM,1.7
ALGM,1.7
CNTY,1.7
ALEX,1.7
ET,1.7
TRTN,1.7
TLS,1.7
TRP,1.7
AKYA,1.7
TMCI,1.7
EVRG,1.7
AIR,1.7
CODI,1.7
TNC,1.7
ALGS,1.7
TWLO,1.7
AGTI,1.7
ALVR,1.7
AMOT,1.7
STXB,1.7
UPWK,1.7
UP,1.7
AMN,1.7
UMH,1.7
UL,1.7
FHTX,1.7
EM,1.7
UGI,1.7
CMPI,1.7
CMPS,1.7
UFI,1.7
CMRX,1.7
ENS,1.7
SXI,1.7
SYBX,1.7
FENC,1.7
UCTT,1.7
AGO,1.7
TACO,1.7
TALO,1.7
EPD,1.7
TAST,1.7
TBI,1.7
TZOO,1.7
TXMD,1.7
HCKT,1.7
AGTC,1.7
ADBE,1.7
SGRY,1.7
EVER,1.7
SGH,1.7
RDHL,1.7
ROCK,1.7
DAC,1.7
DADA,1.7
RPAY,1.7
YY,1.7
CSGP,1.7
DAWN,1.7
ZEPP,1.7
RSI,1.7
XERS,1.7
GOOS,1.7
RCUS,1.7
ZGNX,1.7
GOOGL,1.7
RCKT,1.7
CTLT,1.7
DCT,1.7
CGRN,1.7
CYBE,1.7
HBIO,1.7
GOOD,1.7
CTIC,1.7
YTEN,1.7
RDNT,1.7
YMTX,1.7
GTHX,1.7
REXR,1.7
ATNI,1.7
GTH,1.7
XPER,1.7
CYBR,1.7
RGEN,1.7
ATHX,1.7
RIGL,1.7
ATGE,1.7
ATNM,1.7
CYRX,1.7
ATEN,1.7
ATEC,1.7
ABEO,1.7
ATCX,1.7
CHE,1.7
ATSG,1.7
RE,1.7
RLGT,1.7
HAE,1.7
GRCL,1.7
ADAG,1.7
WNS,1.7
RBNC,1.7
RERE,1.7
SBNY,1.7
SCYX,1.7
ZTS,1.7
GM,1.7
ARVN,1.7
ARVL,1.7
DGII,1.7
WAL,1.7
WHD,1.7
DLTH,1.7
ACRX,1.7
WCN,1.7
CTSO,1.7
SCS,1.7
GLPI,1.7
CTO,1.7
ZSAN,1.7
WD,1.7
CRWD,1.7
AVAH,1.7
DMAC,1.7
QTNT,1.7
SGFY,1.7
ASND,1.7
AUPH,1.7
CGEM,1.7
RADI,1.7
ZYME,1.7
WNEB,1.7
SAIL,1.7
GLDD,1.7
ARNA,1.7
GNSS,1.7
QURE,1.7
ASC,1.7
CRY,1.7
QUIK,1.7
AUTO,1.7
COP,1.8
UBER,1.8
ETTX,1.8
CALA,1.8
TPB,1.8
LSI,1.8
EURN,1.8
CW,1.8
JD,1.8
JAZZ,1.8
TSLX,1.8
JCOM,1.8
ESTC,1.8
ZIP,1.8
TTMI,1.8
AHH,1.8
MA,1.8
TRNS,1.8
ETSY,1.8
TVE,1.8
CUTR,1.8
BKI,1.8
ZIM,1.8
TWOU,1.8
YNDX,1.8
ZNGA,1.8
JBL,1.8
NFE,1.8
LNDC,1.8
XPEV,1.8
DVAX,1.8
DTIL,1.8
VNOM,1.8
DT,1.8
VNT,1.8
VRCA,1.8
DEN,1.8
MGNX,1.8
ACLS,1.8
WIX,1.8
MQ,1.8
BNS,1.8
MPWR,1.8
DVN,1.8
DOMO,1.8
MIST,1.8
DHR,1.8
ADMA,1.8
DHT,1.8
ADM,1.8
ADI,1.8
LESL,1.8
CRL,1.8
VZIO,1.8
VTRU,1.8
ADCT,1.8
BOOM,1.8
CRNX,1.8
MORF,1.8
KRP,1.8
DEA,1.8
ACHL,1.8
BLK,1.8
ABT,1.8
UNH,1.8
XNCR,1.8
KKR,1.8
ACA,1.8
KLR,1.8
KMX,1.8
USIO,1.8
LMNR,1.8
CSSE,1.8
CSR,1.8
KOP,1.8
V,1.8
LIVX,1.8
BSX,1.8
MTG,1.8
CPRT,1.8
DCOM,1.8
MT,1.8
WTFC,1.8
MSI,1.8
LIFE,1.8
MEIP,1.8
LI,1.8
AEVA,1.8
DCPH,1.8
KRON,1.8
DZSI,1.8
XPO,1.8
DOCU,1.8
ALXO,1.8
APR,1.8
PAY,1.8
BCEI,1.8
NMIH,1.8
RNG,1.8
RNA,1.8
GPRE,1.8
ATAI,1.8
APLS,1.8
FSS,1.8
AOUT,1.8
AYLA,1.8
RJF,1.8
OTIC,1.8
RIO,1.8
CERT,1.8
FRME,1.8
FRLN,1.8
AOMR,1.8
AXON,1.8
OSBC,1.8
CCCC,1.8
SPGI,1.8
RESN,1.8
SPRB,1.8
SPRO,1.8
OPTN,1.8
RUN,1.8
OPRT,1.8
AMYT,1.8
AMTX,1.8
OSTK,1.8
PAYO,1.8
GDS,1.8
AQST,1.8
ASO,1.8
LUMO,1.8
GOGL,1.8
RVNC,1.8
RTX,1.8
GMBL,1.8
ASPN,1.8
ASAN,1.8
PLTK,1.8
SBBP,1.8
BABA,1.8
ASPU,1.8
GLOB,1.8
RPD,1.8
SDGR,1.8
BBD,1.8
SEEL,1.8
CKPT,1.8
PCOR,1.8
GERN,1.8
CIVB,1.8
GHG,1.8
SHYF,1.8
FMBH,1.8
ICHR,1.8
HRTX,1.8
PMVP,1.8
GLBE,1.8
GLMD,1.8
GLNG,1.8
CIEN,1.8
PDCE,1.8
OOMA,1.8
OPRX,1.8
FLXN,1.8
ALLY,1.8
NSP,1.8
PYPD,1.8
PWR,1.8
NSTG,1.8
BHVN,1.8
FANG,1.8
TECH,1.8
FBRX,1.8
AUDC,1.8
CNCE,1.8
CNC,1.8
HAYW,1.8
TBLA,1.8
HGEN,1.8
BEP,1.8
PYPL,1.8
ALGN,1.8
QCRH,1.8
CAMT,1.8
PZZA,1.8
TMUS,1.8
QTRX,1.8
TMO,1.8
QTWO,1.8
AKTS,1.8
AL,1.8
TLMD,1.8
AVAV,1.8
TKR,1.8
CNVY,1.8
TIL,1.8
NOMD,1.8
INTU,1.8
ATVI,1.8
SUI,1.8
CMTL,1.8
OFIX,1.8
RDS-B,1.8
BFST,1.8
ATRA,1.8
OLN,1.8
RDN,1.8
FISV,1.8
FLEX,1.8
STLA,1.8
ONEM,1.8
CMBM,1.8
INBK,1.8
ONTO,1.8
GTLS,1.8
OFC,1.8
BALY,1.8
OCX,1.8
SVRA,1.8
SYNH,1.8
AVXL,1.8
HIBB,1.8
INSM,1.8
SWCH,1.8
FFWM,1.8
CSL,1.9
CZR,1.9
GPN,1.9
HTHT,1.9
HAS,1.9
CHGG,1.9
HRI,1.9
LOW,1.9
CHK,1.9
GOSS,1.9
GPI,1.9
LIVN,1.9
GTES,1.9
HNST,1.9
LPG,1.9
HIG,1.9
HARP,1.9
LPSN,1.9
ITT,1.9
GMDA,1.9
INFI,1.9
ELF,1.9
FIS,1.9
FIGS,1.9
KIDS,1.9
KGC,1.9
ELS,1.9
FHN,1.9
COUR,1.9
INSW,1.9
FDX,1.9
CMCSA,1.9
EPRT,1.9
FDUS,1.9
FCPT,1.9
FB,1.9
ESNT,1.9
FATE,1.9
CNQ,1.9
EXP,1.9
CARA,1.9
EVR,1.9
ITRI,1.9
EVCM,1.9
INVH,1.9
CHPT,1.9
FORM,1.9
DY,1.9
DG,1.9
IAC,1.9
IAS,1.9
CI,1.9
DHI,1.9
GLW,1.9
DIS,1.9
CIGI,1.9
GIL,1.9
ICE,1.9
CRM,1.9
FRG,1.9
DOCN,1.9
GDDY,1.9
G,1.9
FWONA,1.9
FVRR,1.9
DOX,1.9
CLH,1.9
FUN,1.9
DSGX,1.9
FRPT,1.9
IIPR,1.9
CCK,1.9
DOCS,1.9
GOLD,1.9
A,1.9
CTRE,1.9
BKR,1.9
NI,1.9
NKE,1.9
AVGO,1.9
PXD,1.9
STWD,1.9
VCRA,1.9
SUM,1.9
PUBM,1.9
PTC,1.9
PSX,1.9
UTZ,1.9
BIP,1.9
UTHR,1.9
SWIM,1.9
AGCO,1.9
BIDU,1.9
AMP,1.9
RAPT,1.9
NEX,1.9
VIPS,1.9
MRVL,1.9
BMRN,1.9
WBS,1.9
VVV,1.9
MU,1.9
ANTM,1.9
VSCO,1.9
VRTX,1.9
AXGN,1.9
VRNS,1.9
ADTN,1.9
BLI,1.9
NCR,1.9
PDSB,1.9
VLRS,1.9
STOK,1.9
VLO,1.9
RC,1.9
BLMN,1.9
WDAY,1.9
NVDA,1.9
AXSM,1.9
PHR,1.9
TRGP,1.9
PACW,1.9
ALKT,1.9
PAGS,1.9
PHAT,1.9
PAYC,1.9
TGT,1.9
TGTX,1.9
BC,1.9
TMX,1.9
ALGT,1.9
BBU,1.9
PFGC,1.9
PEGA,1.9
PD,1.9
TJX,1.9
BAND,1.9
OSK,1.9
TRU,1.9
TSM,1.9
SYRS,1.9
TCON,1.9
POST,1.9
TCPC,1.9
AZEK,1.9
OCDX,1.9
OCUL,1.9
U,1.9
NVEE,1.9
TDY,1.9
BERY,1.9
PLL,1.9
BAM,1.9
PLD,1.9
SKLZ,1.9
PLAN,1.9
BDSI,1.9
TSP,1.9
OM,1.9
RLAY,1.9
PDS,1.9
ACGL,1.9
ABCB,1.9
MMSI,1.9
WPM,1.9
MBT,1.9
SMTC,1.9
MBUU,1.9
YETI,1.9
SMG,1.9
ARQT,1.9
ASML,1.9
WWW,1.9
MKSI,1.9
BPMC,1.9
API,1.9
MIDD,1.9
WY,1.9
MCK,1.9
MGTX,1.9
SBAC,1.9
MGTA,1.9
APLT,1.9
MDB,1.9
XM,1.9
XLRN,1.9
MELI,1.9
SMWB,1.9
RXT,1.9
MNDY,1.9
WMT,1.9
MDT,1.9
MODN,1.9
ZETA,1.9
SKYW,1.9
SNPS,1.9
SI,1.9
YUMC,1.9
WK,1.9
SLRC,1.9
ARCB,1.9
WES,1.9
ZBH,1.9
MPC,1.9
SKX,1.9
WKME,1.9
WMB,1.9
SFT,1.9
FDMT,2.0
SLP,2.0
SLNG,2.0
GDP,2.0
EXEL,2.0
FC,2.0
FCBC,2.0
TDUP,2.0
SMMT,2.0
SLB,2.0
SMSI,2.0
TDS,2.0
FEMY,2.0
TARO,2.0
FCX,2.0
TBLT,2.0
FVE,2.0
FDP,2.0
TIGR,2.0
FCNCA,2.0
EXPI,2.0
EYES,2.0
THM,2.0
SLS,2.0
EYPT,2.0
TGH,2.0
GATO,2.0
EZPW,2.0
SMAR,2.0
TFX,2.0
SMCI,2.0
GAN,2.0
TFFP,2.0
GALT,2.0
TERN,2.0
FAT,2.0
SLQT,2.0
EYEG,2.0
FYBR,2.0
TENX,2.0
GBT,2.0
EXTN,2.0
TEAM,2.0
FBIO,2.0
FBIZ,2.0
FBMS,2.0
GATX,2.0
FWRD,2.0
FBP,2.0
FRSX,2.0
FUNC,2.0
SMTI,2.0
SQSP,2.0
SR,2.0
FNF,2.0
SREV,2.0
SRNE,2.0
SRTS,2.0
SPSC,2.0
FMC,2.0
SNOA,2.0
STAA,2.0
STAF,2.0
STC,2.0
STEM,2.0
FLNT,2.0
SSNT,2.0
FLMN,2.0
SPRT,2.0
SPH,2.0
SOAC,2.0
SOHO,2.0
FSBW,2.0
SOHU,2.0
SOL,2.0
SONN,2.0
SNV,2.0
FSFG,2.0
SPFI,2.0
FRBA,2.0
FSI,2.0
FPAY,2.0
SPFR,2.0
FOUR,2.0
SPCB,2.0
SYN,2.0
STL,2.0
FTCH,2.0
FHS,2.0
SUP,2.0
SUPN,2.0
FULC,2.0
SNAX,2.0
SUZ,2.0
FUL,2.0
SVM,2.0
SWTX,2.0
SXC,2.0
FFNW,2.0
SMTS,2.0
FF,2.0
FENG,2.0
SNX,2.0
SNMP,2.0
SNCR,2.0
SU,2.0
FLL,2.0
FTDR,2.0
FTHM,2.0
FLGC,2.0
STRA,2.0
SNES,2.0
SUNS,2.0
STRM,2.0
FIVE,2.0
FITB,2.0
SNCY,2.0
STRR,2.0
FISI,2.0
STTK,2.0
FKWL,2.0
FLUX,2.0
ESEA,2.0
TLYS,2.0
VXRT,2.0
VYNE,2.0
DLX,2.0
DLNG,2.0
DLHC,2.0
WCC,2.0
DLA,2.0
DKNG,2.0
VVOS,2.0
DIN,2.0
DHX,2.0
WFRD,2.0
WGO,2.0
WHF,2.0
WIMI,2.0
WISA,2.0
WOOF,2.0
WRAP,2.0
DIDI,2.0
WST,2.0
VVI,2.0
VUZI,2.0
DTM,2.0
VMAR,2.0
VNRX,2.0
DSS,2.0
VOXX,2.0
DSGN,2.0
VRM,2.0
VRME,2.0
DMYI,2.0
DRVN,2.0
DRD,2.0
DQ,2.0
VRS,2.0
VRTS,2.0
VS,2.0
VSAT,2.0
VTOL,2.0
VTVT,2.0
DRIO,2.0
DCO,2.0
DBVT,2.0
WTRH,2.0
CWBR,2.0
YMM,2.0
CVS,2.0
CVM,2.0
CVLT,2.0
YORW,2.0
YTRA,2.0
CUZ,2.0
CWH,2.0
ZDGE,2.0
ZEV,2.0
CTXR,2.0
CTT,2.0
ZH,2.0
ZI,2.0
ZOM,2.0
ZS,2.0
ZTO,2.0
CULP,2.0
YALA,2.0
XXII,2.0
XRAY,2.0
WTT,2.0
DAVA,2.0
DARE,2.0
WYY,2.0
DAN,2.0
DAL,2.0
XBIO,2.0
XBIT,2.0
CZWI,2.0
XELA,2.0
CZNC,2.0
CYTH,2.0
XIN,2.0
XL,2.0
CYRN,2.0
CYD,2.0
XMTR,2.0
XOMA,2.0
XPEL,2.0
DUOT,2.0
TLSA,2.0
VLON,2.0
DXR,2.0
ESGC,2.0
ESE,2.0
TTNP,2.0
ERII,2.0
ERIE,2.0
ERIC,2.0
ERF,2.0
EQT,2.0
TTEC,2.0
EQOS,2.0
TUP,2.0
TWIN,2.0
TYME,2.0
EPAM,2.0
UBCP,2.0
EOSE,2.0
UCBI,2.0
ENVB,2.0
TUEM,2.0
ENVA,2.0
ESTE,2.0
ETON,2.0
