"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAIC","Arlington Asset Investment Corp.","Real Estate","REIT - Mortgage","USA",110.18,,13.17,,5.45,0.59,5.20,22.49,,,-0.15,-743.40%,19.91%,7.90%,-9.37%,,-126.40%,-46.80%,31.93,30.53,3.10%,2.62%,34.90%,-22.63%,0.77%,1.56,-0.50%,-2.40%,,,,0.49,3.43,53.10%,,-23.80%,-5.42%,-6.68%,-5.93%,-11.65%,-6.43%,-7.67%,1.77,0.08,2.10%,2.18%,-4.38%,-7.57%,-10.64%,-13.61%,0.14%,-21.04%,0.14%,32.10,-0.29%,-0.57%,2.70,150.13,1.24,3.49,-0.85%,186862,11/9/2021 4:30:00 PM,4.62,12/23/1997,,
12,"AAL","American Airlines Group Inc.","Industrials","Airlines","USA",11054.62,,,,0.45,,0.76,,,,-5.50,-583.80%,99.20%,-29.60%,16.09%,-15.80%,105.40%,182.70%,648.56,641.17,0.98%,0.00%,56.40%,4.26%,15.42%,2.86,-4.80%,43.30%,-30.50%,1.00,0.90,,,54.10%,-11.40%,-13.20%,-5.89%,-14.65%,-16.63%,-24.50%,0.89%,7.48%,1.67,0.93,5.01%,5.34%,-5.43%,-11.97%,-19.48%,-24.16%,4.95%,-35.03%,15.23%,39.43,1.86%,0.73%,3.10,34557.56,1.18,16.95,2.60%,40933338,10/21/2021 8:30:00 AM,19.11,12/9/2013,16.94,-0.06%
13,"AAME","Atlantic American Corporation","Financial","Insurance - Life","USA",72.34,5.64,,,0.34,0.52,5.06,361.70,0.56%,3.20%,0.63,,,24.30%,,3.30%,-161.10%,6.50%,20.40,4.02,2.80%,0.00%,5.80%,-10.82%,2.72%,5.91,3.30%,9.30%,7.70%,,,0.24,0.24,,8.80%,6.20%,-4.30%,-15.64%,-7.05%,-12.42%,59.64%,72.82%,0.21,0.18,5.37%,4.66%,-6.79%,-12.87%,-13.09%,-22.44%,4.09%,-77.71%,75.37%,36.01,5.33%,-1.17%,,18.53,0.31,3.56,4.09%,5674,,,3/17/1980,,
14,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",758.06,8.55,8.59,,0.41,1.08,51.22,67.08,1.66%,10.50%,2.81,15.90%,-20.11%,-37.70%,-12.10%,-4.00%,109.20%,-65.30%,32.48,30.81,1.20%,-13.90%,95.50%,-2.08%,2.22%,2.78,7.10%,13.30%,-36.30%,,,0.00,0.00,63.20%,7.00%,5.30%,-1.23%,-4.11%,-9.72%,-31.25%,28.27%,26.85%,,0.94,4.01%,4.05%,0.24%,-6.07%,-14.95%,-24.11%,10.07%,-35.85%,48.46%,47.28,2.12%,0.00%,2.70,245.43,3.49,24.05,2.12%,855971,10/26/2021 8:30:00 AM,34.43,11/4/1982,24.05,0.00%
15,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",158.82,,,,0.76,0.58,3.65,,,,-2.05,19.10%,24.10%,-43.50%,13.00%,4.30%,-37.90%,-30.40%,27.10,25.35,7.60%,0.00%,49.80%,2.22%,13.48%,5.31,-11.20%,-19.30%,-13.20%,2.10,1.10,0.37,0.55,19.50%,-26.90%,-25.30%,-1.90%,-5.66%,-18.65%,-32.01%,-33.29%,-33.37%,1.74,0.29,5.30%,5.00%,-2.13%,-13.01%,-24.26%,-36.00%,9.04%,-59.35%,9.04%,43.08,5.19%,-0.92%,2.70,643.51,0.93,5.67,4.23%,595986,11/4/2021 4:30:00 PM,15.36,9/26/2013,5.67,0.00%
16,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",4069.75,58.39,46.09,4.87,7.90,10.20,39.98,115.95,0.49%,27.80%,1.33,45.90%,34.88%,12.10%,12.00%,7.50%,-24.40%,2.80%,52.42,41.56,0.30%,-22.80%,71.20%,-1.03%,2.56%,6.53,14.60%,19.00%,22.10%,3.60,2.20,0.02,0.02,28.20%,17.40%,13.90%,-2.86%,2.08%,18.61%,24.50%,20.13%,16.90%,0.56,2.10,3.06%,2.55%,-1.34%,4.04%,13.59%,-7.04%,17.00%,-7.04%,31.53%,50.24,0.82%,-0.19%,3.00,162.90,5.57,77.89,0.62%,907933,11/4/2021 4:30:00 PM,71.00,1/3/1991,77.89,0.00%
17,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",14190.38,23.56,17.78,1.41,1.29,4.58,23.47,21.55,1.72%,25.10%,9.88,4.40%,10.47%,2.20%,16.70%,0.70%,25.90%,3.10%,62.85,62.08,0.10%,-4.84%,,-1.70%,4.89%,4.82,5.50%,19.10%,11.80%,1.20,0.30,0.32,0.00,45.10%,8.00%,5.90%,-3.01%,0.12%,14.29%,17.31%,45.20%,47.81%,1.26,5.96,2.32%,2.39%,0.51%,1.81%,12.48%,-4.21%,13.29%,-4.21%,62.64%,50.94,-2.14%,-0.52%,2.20,630.47,2.45,232.82,-2.65%,1544538,11/15/2021 4:30:00 PM,254.06,11/29/2001,232.82,0.00%
18,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2731279.73,30.52,27.82,1.95,7.47,44.68,43.60,34.80,0.51%,15.00%,5.61,71.40%,7.22%,22.00%,15.68%,11.10%,68.20%,28.80%,16487.12,16394.79,0.07%,-20.33%,58.80%,-0.57%,0.69%,1.27,27.60%,144.10%,50.00%,1.10,1.00,1.73,1.98,41.80%,29.80%,25.90%,-4.63%,11.50%,19.73%,29.36%,32.98%,28.98%,1.20,5.08,3.89%,2.97%,2.40%,9.86%,21.17%,-6.03%,22.95%,-6.03%,47.27%,57.75,0.67%,-1.31%,1.90,88704.24,2.20,171.14,-0.65%,195286681,10/28/2021 4:30:00 PM,170.78,12/12/1980,171.40,0.15%
19,"AAQC","Accelerate Acquisition Corp.","Financial","Shell Companies","USA",388.80,,,,,,,,,,,,,,,,,,40.00,,,,,,,0.25,,,,,,,,,,,-0.21%,-0.41%,-0.10%,0.10%,,-0.62%,,0.04,0.37%,0.26%,-0.15%,-0.34%,0.12%,-2.02%,0.31%,-2.41%,1.26%,44.30,0.00%,0.10%,,46.61,0.25,9.72,0.10%,11718,,,5/10/2021,,
20,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",2162.53,92.36,44.29,30.79,6.08,1.72,12.58,,3.37%,287.80%,0.39,-45.30%,111.84%,-11.70%,3.00%,4.60%,99.00%,16.50%,59.99,59.66,0.40%,127.95%,98.50%,0.46%,1.46%,3.69,0.80%,1.80%,3.30%,,,1.32,1.32,65.00%,24.30%,6.50%,-0.31%,-6.85%,-6.43%,-5.89%,20.56%,23.44%,1.23,1.00,2.78%,2.73%,-1.18%,-5.66%,-3.15%,-12.69%,5.41%,-12.69%,31.31%,43.45,1.08%,-0.31%,2.60,236.33,5.10,35.65,0.76%,1204728,10/26/2021 4:30:00 PM,39.40,1/13/2011,35.65,0.00%
21,"AATC","Autoscope Technologies Corporation","Technology","Scientific & Technical Instruments","USA",33.47,11.96,,0.60,2.59,1.65,3.98,18.60,7.50%,0.00%,0.54,-84.90%,,21.20%,20.00%,-2.80%,396.50%,11.80%,5.34,3.13,11.50%,0.33%,29.00%,1.34%,0.61%,0.90,10.80%,11.60%,5.30%,13.20,12.40,0.00,0.00,78.40%,18.10%,17.80%,-4.33%,-8.83%,-11.36%,-6.30%,37.63%,42.54%,1.09,0.21,2.82%,3.42%,-4.42%,-6.46%,-3.49%,-13.40%,1.42%,-44.73%,57.49%,37.63,-1.08%,-0.31%,,21.17,0.58,6.40,-1.39%,12265,,,5/5/1995,,
22,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",45.60,,,,,0.68,5.12,,,,-0.03,20.80%,,-11.30%,,,-396.70%,,137.22,131.63,7.20%,0.00%,5.00%,-0.51%,0.73%,1.55,-5.00%,-5.30%,,24.30,24.30,0.04,0.04,,,,4.06%,-16.45%,-17.85%,-35.56%,-59.85%,-32.32%,0.97,0.02,7.04%,4.89%,-2.63%,-12.47%,-30.81%,-27.36%,17.59%,-73.54%,17.59%,42.65,2.42%,-0.77%,,622.46,0.68,0.32,1.63%,421771,,1.10,10/17/2003,0.32,0.00%
23,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",2519.48,5.11,6.74,0.51,0.66,0.97,,3.41,,0.00%,17.07,218.90%,-26.13%,115.40%,10.00%,12.00%,40.70%,25.50%,29.02,27.16,0.40%,-34.31%,,1.17%,13.77%,6.73,8.20%,20.50%,7.80%,0.80,0.80,0.64,0.90,57.00%,16.90%,13.20%,0.11%,-1.46%,17.53%,28.33%,55.89%,60.07%,1.11,2.77,3.34%,3.02%,-1.74%,2.44%,18.48%,-8.11%,13.83%,-8.11%,73.84%,50.15,-0.65%,-1.34%,2.00,555.98,2.68,87.30,-1.98%,1491328,11/3/2021 8:30:00 AM,105.57,7/21/2004,87.36,0.07%
24,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.71%,-7.05%,-3.58%,-12.61%,-7.63%,-9.22%,,1.15,1.13%,1.05%,-3.52%,-5.30%,-9.39%,-8.50%,0.58%,-20.59%,0.58%,31.92,0.16%,-0.72%,,1106.38,1.15,81.35,-0.56%,1268750,,,8/15/2008,,
25,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",4547.88,13.33,12.24,,11.85,3.02,,,7.18%,95.70%,3.53,15.90%,7.22%,9.30%,-3.88%,8.00%,28.30%,29.80%,99.41,93.80,0.30%,0.00%,13.70%,-3.01%,1.01%,3.39,22.10%,22.20%,17.40%,,,0.00,0.00,,100.00%,92.20%,-7.62%,-14.78%,-2.53%,6.33%,39.77%,39.35%,1.45,1.60,3.43%,3.17%,-8.89%,-11.68%,-1.11%,-18.21%,0.73%,-18.21%,43.69%,30.42,0.86%,-2.43%,2.30,278.21,1.67,47.06,-1.59%,463688,10/28/2021 8:30:00 AM,56.60,4/14/1988,47.50,0.93%
26,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",75757.95,36.29,22.01,2.49,2.65,5.27,16.61,72.50,2.37%,90.70%,1.01,-71.60%,18.44%,-30.70%,14.60%,-5.90%,235.20%,6.80%,2001.00,1886.86,,,6.10%,1.65%,0.08%,1.03,4.60%,12.80%,4.30%,1.10,0.80,0.31,0.48,32.70%,11.10%,6.40%,0.08%,3.11%,6.00%,8.95%,34.46%,31.47%,1.06,0.59,1.45%,1.37%,2.71%,5.85%,6.83%,-2.52%,13.39%,-3.34%,37.11%,59.57,-0.65%,-1.04%,2.20,1482.29,1.17,36.76,-1.68%,1733511,10/21/2021 8:30:00 AM,39.04,4/6/2001,36.75,-0.03%
27,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",226584.24,30.83,9.24,6.88,4.11,16.91,18.50,17.94,4.01%,120.40%,4.20,-48.50%,10.65%,-2.80%,4.48%,14.90%,37.60%,11.20%,1770.00,1765.79,0.12%,-13.63%,68.50%,-0.25%,0.80%,2.22,5.00%,56.40%,12.70%,1.00,0.90,5.46,5.96,67.90%,30.10%,13.50%,3.24%,10.38%,21.74%,12.90%,23.49%,20.89%,0.79,2.27,2.07%,1.86%,7.18%,11.81%,14.33%,-2.81%,21.21%,-2.81%,27.56%,73.62,-0.74%,-0.97%,1.90,6350.70,1.98,129.53,-1.71%,12554959,10/29/2021 8:30:00 AM,133.39,12/10/2012,129.66,0.10%
28,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",25749.53,16.95,10.92,1.46,0.12,116.99,8.82,13.84,1.41%,23.50%,7.39,144.40%,7.41%,3.20%,11.57%,7.80%,108.70%,19.60%,207.91,148.74,0.20%,-42.83%,65.30%,-0.92%,1.17%,1.95,3.00%,-858.30%,24.30%,0.90,0.60,28.58,29.92,3.20%,1.10%,0.70%,1.66%,0.41%,2.63%,7.34%,26.78%,28.05%,0.48,2.55,2.00%,2.32%,3.72%,2.64%,4.88%,-3.37%,10.12%,-3.37%,31.92%,60.61,0.42%,0.55%,2.20,889.70,1.60,125.18,0.97%,1421963,11/4/2021 8:30:00 AM,144.08,4/4/1995,125.18,0.00%
29,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",3374.09,8.71,11.50,1.09,4.80,1.16,0.89,35.97,1.23%,10.70%,5.58,37.00%,-22.02%,24.30%,8.00%,30.70%,-30.10%,-3.80%,69.44,65.98,1.30%,0.09%,92.60%,1.12%,3.08%,5.70,1.80%,14.00%,13.80%,,,0.17,0.17,,96.80%,55.30%,-1.24%,-7.43%,4.56%,-6.90%,25.91%,27.63%,1.30,1.64,3.76%,3.24%,-2.94%,-6.76%,-5.97%,-14.20%,1.55%,-18.81%,35.27%,40.13,-0.41%,-0.02%,2.10,356.06,6.42,48.59,-0.43%,2284753,10/28/2021 4:30:00 PM,59.43,5/19/1994,48.59,0.00%
30,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",4393.18,20.95,,2.10,9.90,4.38,8.49,20.71,,0.00%,0.71,8.90%,-126.50%,,10.00%,,,-78.20%,278.93,197.15,20.80%,-0.06%,43.60%,6.36%,5.69%,4.97,18.90%,22.70%,13.60%,16.20,16.20,0.00,0.00,,63.90%,47.40%,7.23%,1.08%,-27.46%,-34.07%,-69.18%,-62.77%,,1.10,9.67%,7.22%,4.86%,-1.33%,-30.02%,-16.45%,22.79%,-72.87%,22.79%,52.53,7.54%,1.75%,1.70,2254.77,2.31,14.98,9.42%,5204595,11/9/2021 4:30:00 PM,41.50,12/11/2020,14.98,0.00%
31,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",5065.94,233.12,1.02,,12.87,5.91,,151.22,,0.00%,0.10,-72.70%,63.50%,,,,-60.70%,18.30%,219.60,195.14,,,10.20%,-2.41%,0.09%,2.25,1.80%,2.60%,2.00%,5.60,4.80,0.17,0.19,71.10%,3.50%,4.20%,-2.06%,-3.58%,9.06%,18.10%,11.96%,3.85%,,0.72,4.91%,2.95%,-0.74%,-0.30%,8.57%,-4.36%,10.98%,-9.36%,30.57%,48.51,3.04%,-2.97%,2.00,81.01,22.88,22.38,-0.02%,1853639,,22.33,10/22/2020,22.38,0.00%
32,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",30.20,,,,10.07,0.36,0.45,,,,-0.57,40.00%,16.40%,-11.50%,,57.30%,6.90%,,97.99,86.01,1.50%,-9.81%,25.90%,-7.82%,1.05%,1.02,-39.90%,-60.00%,-78.10%,2.60,2.60,0.00,0.00,,,,-52.44%,-65.53%,-75.79%,-82.56%,-81.69%,-81.34%,1.42,0.08,11.61%,10.64%,-54.45%,-63.17%,-78.12%,-72.36%,-38.96%,-92.27%,-38.96%,17.25,-0.51%,-39.66%,2.30,884.85,59.58,0.29,-39.97%,52720667,,3.33,9/19/1980,0.30,1.71%
33,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00%,-1.14%,3.79%,1.54%,9.92%,9.75%,,0.22,0.48%,0.55%,1.17%,0.62%,1.59%,-2.09%,4.21%,-3.04%,11.83%,55.42,-0.73%,-0.03%,,4.39,0.72,27.92,-0.76%,3151,,,1/22/2020,,
34,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",44223.22,15.70,20.07,1.99,0.64,0.51,,,0.36%,,0.18,0.00%,0.00%,39.83%,7.90%,,56.20%,18.50%,15737.80,4398.85,,,9.08%,,0.70%,1.19,,,,,,,,,,,0.00%,-10.22%,-3.10%,-24.46%,-9.60%,-8.17%,,0.08,2.45%,2.52%,-2.60%,-3.16%,-8.69%,-14.07%,12.40%,-28.86%,18.01%,42.02,0.72%,0.00%,3.00,25876.87,0.63,2.81,0.72%,16173971,10/28/2021 8:30:00 AM,3.51,11/11/2013,2.81,0.00%
35,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",3687.33,6.61,5.76,0.36,0.39,2.43,11.15,3.77,,0.00%,24.82,38.00%,9.80%,15.50%,18.50%,1.60%,52.00%,30.40%,19.30,17.44,0.10%,0.00%,89.90%,-0.21%,7.59%,4.06,13.40%,44.20%,11.20%,1.70,1.10,1.02,1.16,18.40%,7.50%,5.10%,-4.84%,-1.32%,-8.38%,1.73%,11.14%,12.60%,1.53,7.23,4.64%,4.26%,-1.80%,-11.97%,-13.35%,-28.95%,4.64%,-28.95%,21.02%,41.91,-0.82%,-0.27%,2.20,326.33,1.91,164.10,-1.08%,624844,10/26/2021 8:30:00 AM,249.25,3/14/2002,164.10,0.00%
36,"ABGI","ABG Acquisition Corp. I","Financial","Shell Companies","USA",189.63,,,,,1.30,316.05,,,,-0.10,,,,,,,,19.33,15.06,3.22%,0.00%,78.70%,-7.91%,0.02%,0.05,,,,4.30,4.30,0.00,0.00,,,,0.62%,0.00%,1.45%,-1.71%,,-5.22%,,0.06,0.62%,0.48%,0.17%,0.38%,-0.63%,-1.01%,1.34%,-8.33%,1.98%,52.43,0.20%,-0.31%,,68.05,0.01,9.80,-0.10%,754,,,2/17/2021,,
37,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",34.79,,,,,0.60,0.60,,,,-1.54,50.20%,,42.50%,,,0.70%,,14.41,14.30,0.40%,,10.60%,27.43%,3.49%,1.19,-30.60%,-32.60%,,18.80,18.80,0.00,0.00,,,,1.72%,-3.27%,-20.74%,-31.30%,-41.91%,-40.90%,2.50,0.13,5.15%,6.42%,1.76%,-6.12%,-24.71%,-19.66%,9.22%,-56.91%,9.22%,48.52,4.87%,-1.31%,,418.52,0.72,2.37,3.49%,301015,11/2/2021 4:30:00 PM,,8/8/1997,2.37,0.00%
38,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2695.41,18.87,11.61,1.18,0.45,1.72,5.33,7.20,1.89%,34.70%,2.13,-99.80%,-1.92%,-68.40%,16.00%,4.10%,-124.40%,10.70%,67.50,66.44,1.00%,-1.31%,97.40%,2.23%,1.85%,3.63,3.80%,9.30%,1.90%,1.40,1.40,0.39,0.41,16.30%,3.70%,2.40%,-11.67%,-15.60%,-9.61%,-11.65%,-0.86%,6.40%,1.34,1.63,6.42%,3.62%,-11.96%,-12.32%,-15.79%,-18.09%,2.47%,-27.43%,10.88%,29.58,-1.68%,-0.73%,2.00,338.66,3.05,40.26,-2.40%,1033600,12/15/2021 8:30:00 AM,62.00,2/13/1969,40.26,0.00%
39,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14644.67,97.03,62.61,9.56,15.04,10.36,22.51,62.77,,0.00%,3.25,11.40%,19.63%,42.20%,10.15%,20.80%,-8.90%,18.30%,45.44,44.56,1.40%,-15.11%,92.80%,-1.11%,2.08%,3.97,10.10%,11.30%,12.50%,7.60,6.90,0.00,0.00,81.90%,14.90%,15.30%,3.11%,-8.14%,-9.16%,-2.93%,11.90%,-2.67%,1.27,12.66,3.48%,3.98%,-1.09%,-6.41%,-2.77%,-16.81%,6.71%,-18.55%,20.77%,45.38,1.91%,-0.12%,2.40,234.04,3.13,315.55,1.79%,733014,10/28/2021 8:30:00 AM,387.33,7/29/1987,315.55,0.00%
40,"ABNB","Airbnb, Inc.","Communication Services","Internet Content & Information","USA",99451.72,,169.61,,18.70,22.05,12.56,60.60,,,-7.23,-566.20%,245.30%,,,29.70%,232.40%,66.70%,621.01,336.82,3.90%,-17.60%,58.90%,12.98%,3.49%,1.99,-33.10%,-123.50%,-74.20%,1.90,1.90,0.45,0.45,62.00%,-58.70%,-80.70%,-12.48%,-20.69%,-2.31%,5.48%,7.39%,7.57%,,10.06,6.10%,5.55%,-10.85%,-11.64%,-3.89%,-25.72%,2.81%,-28.20%,21.74%,36.86,2.00%,-1.00%,2.30,5896.91,4.03,157.91,0.98%,23763566,11/4/2021 4:30:00 PM,197.52,12/10/2020,157.80,-0.07%
