date,CRL,IDXX,WELL,portfolio
2022-02-22,864.5038426458417,641.1333547056113,450.2433531211603,1955.880550472613
2022-02-23,846.5617606847204,622.8167583735666,438.9818025209953,1908.3603215792823
2022-02-24,865.8472597643948,668.8575438528967,445.1592550346781,1979.8640586519696
2022-02-25,884.1475862904639,685.4946814954704,457.5688277834036,2027.2110955693379
2022-02-28,869.2207294176508,698.4842447968488,455.3274512076426,2023.032425422142
2022-03-01,849.1590337805899,702.1449399090554,450.1340176784403,2001.4379913680855
2022-03-02,856.7717307857247,708.4822723076068,461.12222967180514,2026.3762327651366
2022-03-03,848.2932760819667,706.5797605109401,466.6983372505277,2021.5713738434345
2022-03-04,829.9332421284067,702.8928238567106,476.0465176030918,2008.8725835882092
2022-03-07,795.5119101796998,678.7112428825283,475.1718340613314,1949.3949871235595
2022-03-08,763.7774124680992,667.7160367748968,480.52927075461383,1912.02271999761
