date,APTV,CRL,IDXX,INTU,WELL,portfolio
2021-11-12,94.04850600640846,693.2164665779035,317.3695298490289,854.7859557657982,677.8942045555159,2637.314662754655
2021-11-15,94.94762075591254,690.7555130933819,312.7113951341255,853.6257857686709,672.1868064144699,2624.227121166561
2021-11-16,96.32663110791266,709.0240510040275,319.9158421009935,880.377940996547,670.3379309603281,2675.9823961698085
2021-11-17,97.36364689261676,706.1319815806118,317.27353791889533,865.7870971503229,688.1032124979504,2674.659476040397
2021-11-18,97.22574585741674,696.0905728371987,320.3099142352261,857.4475222297962,687.5405112727769,2658.6142664324143
2021-11-19,97.11542502925674,682.3846786131843,327.0141927240296,943.8870115451731,671.8652628572278,2722.2665707688716
2021-11-22,96.8065267104087,673.3492070605248,320.6534643009673,902.0116991782733,670.4183168496387,2663.2392140998127
2021-11-23,93.93818517824846,664.6011461337947,313.22672023273736,914.282203030243,684.5662333682881,2670.6144879433114
2021-11-24,93.52999811405641,678.1274087166032,314.474615324474,932.5173455733259,694.8556272000332,2713.5049949284926
2021-11-26,90.1376326481361,674.1216231177103,306.9316704987138,909.2184022192521,653.7784377623634,2634.1877662461757
2021-11-29,91.28496926100021,674.1755126100721,318.94581838595934,947.0399441256014,654.7430684340895,2686.189312816723
2021-11-30,88.44972397728795,657.21828568023,307.20954187541633,889.2907763862424,635.3700691102571,2577.538397029434
2021-12-01,88.25666252800794,648.7396722153088,302.85453957146103,905.0963864647529,633.3604218774944,2578.307682657025
2021-12-02,91.43941842042423,657.3799541573153,302.632242470099,916.3159127899132,655.0646119913315,2622.832139829083
2021-12-03,89.55293225888805,641.9675593418443,296.33214052922636,883.3807339302882,641.6401684764767,2552.8735345367236
2021-12-06,90.68923678893616,631.1896608694869,299.1967418126865,879.8046805273783,662.7012714758298,2563.5815914743175
2021-12-07,92.45988608090431,658.7990441228424,308.907083376726,917.9265017271016,676.6080303265478,2654.700545634122
2021-12-08,93.98231350951245,657.3799541573153,312.50425465331085,917.598924316148,683.923146253804,2665.3885928900904
2021-12-09,92.00757068544829,641.3747749258647,306.96198373980866,907.3075339886896,671.5437192999858,2619.195582639797
2021-12-10,93.20455167098439,642.6142332501857,307.12365435898096,924.2596650055375,660.0485371285831,2627.2506414142717
2021-12-13,89.88941078477609,648.5241142458616,305.8302894056022,911.7025309189835,665.9167070482501,2621.8630524034734
2021-12-14,88.70897792346398,635.1056306477768,301.28835544822886,871.8199811353846,655.9488567737471,2552.8718019286016
2021-12-15,90.70578491316016,651.9191522646543,308.97276206576475,882.7392281671707,661.9777984720353,2596.3147258827853
2021-12-16,89.44812747213604,648.2546667840527,306.9518793261103,864.2857006834522,663.1835868116929,2572.123961077444
2021-12-17,87.38512798554385,651.9730417570161,311.6605361095052,845.6274373178876,663.9874457047979,2560.633588874751
2021-12-20,84.59401103309561,643.3686861432508,305.2088679631584,824.3076074883252,641.0774672513031,2498.556639879133
2021-12-21,87.16448632922385,648.5241142458616,315.28802062718484,846.7193620210662,659.4858359034096,2557.181819126746
2021-12-22,88.70897792346398,663.8466932407297,323.3563949652551,861.1600662206033,662.0581843613458,2599.130316711398
2021-12-23,89.58051246592805,663.2000193323883,325.87744618297404,866.6742859716554,660.6916242430672,2606.023888196013
2021-12-27,90.15969681376811,674.2294021024339,330.8387133088257,889.9322821493598,670.6594745175702,2655.8195688919577
2021-12-28,89.70738141831207,668.1578526296726,329.0401276705332,885.8648626300195,676.2061008799952,2648.9763252285325
2021-12-29,90.0273118199761,670.7804745912796,331.2681508910022,883.4762773418163,679.180378784484,2654.732593428558
2021-12-30,89.98869953012009,675.1994129649461,334.1125433470658,877.1021668870112,685.5308640400142,2661.9336867691572
2021-12-31,90.98710302496818,676.8160977357996,332.6676121882129,876.911080063955,684.4858474789776,2661.867740491913
2022-01-03,91.58283549703224,650.464135970886,318.7993043873344,860.9007341035986,682.7977438034569,2604.544753762308
2022-01-04,94.99174908717654,624.704958621952,305.8707070603952,842.9658708538898,703.376531466947,2571.909817090361
2022-01-05,92.82394481383234,602.3408192918105,294.7760608196925,809.4028352899371,694.1321541962385,2493.475814411511
2022-01-06,96.04531299610464,599.8619026431683,291.18899395680586,799.4390223734323,699.3572370014216,2485.892468970933
2022-01-07,93.4803537413844,590.413278315735,278.02294290795726,774.6659806700674,700.8845688983213,2437.4671245334657
2022-01-10,91.05329552186419,600.1672764332185,282.24153562698586,778.2556831317672,698.6337639976269,2450.3515547114625
2022-01-11,88.09118128576792,642.9914596967183,280.427793368146,789.8983302794092,688.987457280366,2490.3962219104073
2022-01-12,88.14082565843992,646.422424043752,280.2105484736332,787.9055676961082,688.826685501745,2491.506051373678
2022-01-13,87.46786860666386,632.033929583155,269.88888988084824,754.6837586018988,700.0003241159056,2444.0747707884716
2022-01-14,84.17479188608756,637.7102894452631,267.43856955901725,751.7765090796858,698.3926063296955,2439.492766299749
2022-01-18,82.49791529805542,611.160732875023,261.7902023016831,734.0736798294025,695.7398719824487,2385.2624022866125
2022-01-19,80.46801205991123,604.7838096122115,262.2752141592002,744.3514210980712,682.5565861355253,2374.4350430649192
2022-01-20,78.32778799360705,596.5566804449787,258.2435530935896,743.3550398064207,686.1739511544982,2362.6570124930945
2022-01-21,77.32938449875896,583.1920863392556,253.60057499923357,721.4210023313202,698.3926063296955,2333.935654498264
2022-01-24,77.16390325651894,592.946084456739,258.4961634360464,729.7878753694264,686.4954947117403,2344.889521230471
2022-01-25,74.97955085895074,570.9591715731301,241.59147931883717,704.2777844914161,682.5565861355253,2274.3645723778595
2022-01-26,74.58239587757471,558.438846181075,235.69555392589538,692.6624354613537,669.1321426206705,2230.5113740665693
2022-01-27,72.81726262701454,560.881836501476,237.99936024910141,705.9566187225532,665.755935269629,2243.411013369774
2022-01-28,72.24911036199049,577.9288792519211,247.07817595699893,729.9789621924828,670.8202462961912,2298.0553740595847
2022-01-31,75.33809355047079,592.3533000407593,256.29845345667223,757.8366911823271,691.3186480703707,2373.1451863006005
2022-02-01,77.21906367059894,602.6461930818606,259.43587390998573,765.4801641045774,675.6433996548217,2380.4246944218444
2022-02-02,77.10874284243893,616.2802346493926,269.90404650139567,767.486575746668,677.1707315517212,2407.9503312916167
2022-02-03,72.73452200589455,605.4484466846735,272.2886881341879,731.0299397192922,660.4504665751356,2341.9520631191835
2022-02-04,72.92206741376656,602.9336037077901,265.9683773659187,742.5360962790368,641.8813261444081,2326.24147091092
2022-02-07,72.1718857822785,601.3528452651777,261.5830618208686,744.255877686543,644.2929028237235,2323.6565733785915
2022-02-08,74.04733986099866,605.4484466846735,263.5281614577859,756.4717853033538,638.3443470147458,2337.8400803215577
2022-02-09,76.82742473063091,623.2499423281837,268.68141244390466,790.826466277111,652.8138070906373,2412.3990528704676
2022-02-10,74.97403481754273,610.0290535354254,265.8471244015394,761.0442199979143,643.8909733771709,2355.785406129593
2022-02-11,73.91495486720665,594.5088797352308,260.21391376475265,731.3302190126661,639.308977686472,2299.276945066328
2022-02-14,75.34912563328677,588.1858459647812,255.40421284437514,722.1034552708069,635.7719985568096,2276.8146382700597
2022-02-15,79.21587066029512,561.5823999021792,258.1020913018138,720.3700248045109,647.6691101747648,2266.9394968435636
2022-02-16,80.67762163341526,548.3794742735414,256.6571601429609,720.875039979731,669.4536861779126,2276.042982207561
2022-02-17,78.95110067271109,523.8597552489284,249.25062490212744,677.2389990289557,655.5469273271946,2184.8474071799174
2022-02-18,77.858924473927,527.4164617448064,247.28026423096438,656.7927089619361,661.2543254682407,2170.6026848798747
2022-02-22,75.85660144282282,520.1773066042064,246.87103547618435,659.5907660138313,662.0581843613458,2164.5538938983905
2022-02-23,73.50125176160661,509.38144496772844,239.8181547147904,637.4110454805158,645.4986911633811,2105.6105880880223
2022-02-24,74.03630777818266,520.9856489896331,257.54634854840884,678.5356596139802,654.5822966554686,2185.6862615856735
2022-02-25,75.01816314880675,531.9970685955583,263.9525468331134,664.9548461181963,672.8298935289539,2208.7525182246286
2022-02-28,71.39963998515842,523.0154865352605,268.95423161375805,647.4704018085487,669.5340720672231,2180.3738320099487
2022-03-01,65.11686882144585,510.94424024622026,270.363797324667,639.5675967692935,661.8974125827248,2147.8899157443516
2022-03-02,67.13573997677403,515.5248470969722,272.8040132327998,663.3442571810078,678.0549763341369,2196.8638338216906
2022-03-03,64.4659759353018,510.42330848672293,272.071443239675,645.1910089906634,686.2543370438088,2178.406073696172
2022-03-04,58.39833038650126,499.3759625525567,270.6517731150678,634.6129884286205,700.0003241159056,2163.039378598652
2022-03-07,53.85311226630884,478.66443432151004,261.34055589211,596.9961824041172,698.7141498869375,2089.568434770984
2022-03-08,53.47250540915681,459.56959086131695,257.106806552534,593.6248648830533,706.5919670393674,2070.3657347454287
